origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
101,51,8,1,6,12,3,4,14,1,2
102,131,10,14,19,21,4,9,38,1,15
103,122,8,14,10,25,7,11,36,2,9
104,17,3,3,1,3,0,1,5,0,1
105,176,4,30,12,31,12,5,48,6,28
106,104,5,20,6,19,4,4,31,1,14
107,23,0,1,0,3,1,2,13,0,3
108,240,10,57,15,38,3,14,63,9,31
109,139,15,6,29,21,3,20,35,4,6
110,107,19,6,23,11,1,21,21,2,3
111,143,26,5,33,9,4,17,33,5,11
112,319,40,20,91,39,8,26,75,3,17
113,4,1,0,2,1,0,0,0,0,0
114,64,5,1,7,3,3,10,27,4,4
115,114,21,7,24,7,4,20,28,0,3
116,73,13,2,24,2,2,7,21,2,0
117,208,23,10,40,21,8,29,57,5,15
118,151,26,4,35,27,4,15,35,1,4
119,153,10,22,14,27,2,21,41,1,15
120,211,21,16,30,36,6,31,61,2,8
121,38,2,2,6,7,1,4,16,0,0
122,113,6,20,14,18,2,13,23,3,14
123,91,6,1,24,10,4,15,25,1,5
124,356,27,35,33,68,14,15,132,4,28
125,216,8,17,13,54,6,10,97,0,11
126,310,14,31,23,91,13,12,100,2,24
127,145,22,16,20,21,4,16,34,2,10
128,126,13,4,8,32,4,6,50,0,9
129,64,9,4,8,10,2,8,15,2,6
130,89,6,11,2,24,8,5,24,1,8
131,53,6,3,12,6,0,12,10,1,3
132,40,2,4,5,8,3,4,12,1,1
133,128,4,15,10,21,6,10,42,9,11
134,11,0,0,2,0,0,1,4,1,3
135,40,3,4,7,10,1,5,7,0,3
136,313,37,18,81,46,5,29,72,9,16
137,167,41,4,47,6,3,21,38,1,6
138,12,0,0,3,1,0,6,2,0,0
139,58,9,1,14,4,2,14,14,0,0
140,98,15,2,30,7,2,18,21,2,1
141,218,47,2,49,20,9,31,53,3,4
142,117,15,2,24,9,7,26,31,2,1
143,329,7,32,17,95,15,22,115,9,17
144,141,19,9,23,20,5,12,40,3,10
145,169,36,7,51,12,3,23,31,2,4
146,66,7,3,13,5,2,11,19,4,2
147,147,5,6,15,37,16,6,48,2,12
148,283,32,15,38,67,10,26,82,3,10
149,100,4,8,14,25,1,8,33,0,7
150,182,17,13,14,35,8,10,74,1,10
151,40,6,0,7,1,2,8,15,0,1
152,20,1,0,4,0,1,11,3,0,0
153,40,11,2,5,2,1,7,9,1,2
154,264,46,15,55,30,8,34,62,1,13
155,74,6,2,7,9,4,7,32,0,7
156,83,8,4,15,9,4,7,33,2,1
157,55,6,6,13,1,1,7,16,0,5
158,88,6,5,7,14,4,8,40,0,4
159,112,11,6,9,21,6,6,43,2,8
160,12,2,1,1,1,1,0,5,0,1
161,66,5,4,4,10,3,6,32,0,2
162,93,17,7,14,19,1,7,22,0,6
163,48,4,9,5,9,2,0,14,2,3
164,42,3,3,5,8,4,1,14,1,3
165,56,9,3,9,1,1,14,15,1,3
166,44,12,2,11,2,0,5,11,0,1
167,160,17,16,16,30,5,13,40,0,23
168,36,8,3,6,4,0,5,9,0,1
169,121,11,11,15,19,3,10,40,4,8
170,38,1,1,2,13,2,0,14,1,4
171,79,5,6,10,16,2,7,22,3,8
172,132,15,7,25,14,8,15,47,0,1
173,36,3,3,1,15,3,0,9,0,2
174,14,0,1,1,2,0,0,8,1,1
175,7,2,1,0,1,0,1,2,0,0
176,77,7,5,14,15,3,7,21,2,3
177,238,18,23,30,43,12,17,73,6,16
178,116,23,4,25,9,2,22,22,4,5
179,25,4,0,2,7,0,0,10,0,2
180,65,8,1,16,13,2,10,13,0,2
181,67,11,2,12,1,3,15,18,0,5
182,64,8,4,13,2,1,12,19,1,4
183,63,13,2,12,5,2,11,16,1,1
184,67,12,1,19,8,0,5,22,0,0
185,171,25,5,35,23,8,20,48,1,6
186,115,16,6,20,17,4,14,35,3,0
187,298,15,29,27,80,16,19,92,4,16
188,248,15,38,28,40,12,20,63,7,25
189,235,32,14,38,47,12,30,59,1,2
190,75,9,2,14,12,5,5,23,0,5
191,78,12,2,11,7,1,16,27,0,2
192,388,28,55,52,104,8,22,86,5,28
193,229,31,14,41,40,10,26,56,1,10
194,29,6,0,5,3,1,6,8,0,0
195,169,25,5,38,9,6,26,55,2,3
196,16,3,0,4,1,1,4,3,0,0
197,326,32,22,59,61,17,25,88,4,18
198,228,22,16,40,39,8,21,68,4,10
199,239,43,13,48,35,4,26,59,2,9
200,52,15,4,9,1,1,12,10,0,0
201,128,20,3,25,23,4,12,40,1,0
202,64,4,4,15,7,4,11,13,4,2
203,309,36,19,45,57,17,29,92,4,10
204,70,13,0,25,3,2,11,15,0,1
205,135,21,7,30,16,9,12,30,4,6
206,222,42,12,50,22,4,35,47,2,8
207,233,39,12,55,28,7,30,49,4,9
208,356,57,25,68,53,19,27,81,2,24
209,296,35,15,49,62,14,28,79,1,13
210,202,17,15,32,40,10,16,61,2,9
211,87,9,5,18,12,5,16,17,2,3
212,68,4,6,8,13,1,7,28,1,0
213,667,68,44,151,91,14,71,173,15,40
214,281,44,6,61,32,6,41,73,6,12
215,172,18,9,31,25,9,25,43,3,9
216,66,9,0,19,6,0,16,16,0,0
217,61,11,2,12,11,2,8,15,0,0
218,303,73,3,78,28,11,35,63,3,9
219,39,3,0,6,4,0,12,13,0,1
220,39,3,0,7,6,3,7,10,1,2
221,134,11,9,12,25,6,9,41,5,16
222,29,1,3,3,9,0,1,11,0,1
223,6,0,0,2,2,0,1,0,0,1
224,62,7,12,1,17,2,2,18,1,2
225,130,13,11,15,28,8,11,33,1,10
226,86,6,6,8,5,3,7,44,0,7
227,53,1,2,4,6,1,7,28,0,4
228,30,1,2,1,7,4,1,13,0,1
229,173,30,9,38,17,5,18,42,1,13
230,70,9,5,13,9,4,10,15,1,4
301,116,16,2,18,9,2,24,38,2,5
302,175,20,5,20,23,10,36,47,8,6
303,10,0,0,0,2,0,3,5,0,0
304,339,60,9,72,33,7,46,88,17,7
305,180,15,10,25,28,10,26,61,1,4
306,46,3,0,6,6,0,11,20,0,0
307,77,8,1,15,3,4,14,21,5,6
308,144,24,6,23,11,3,24,44,3,6
309,342,49,15,56,26,15,62,104,4,11
310,240,32,27,45,19,10,26,54,6,21
311,152,20,11,36,15,5,20,41,1,3
312,182,44,1,52,9,5,28,37,3,3
313,67,12,1,15,3,3,12,14,6,1
314,17,1,0,2,1,0,2,10,0,1
315,71,9,6,8,4,2,13,17,7,5
316,143,24,8,24,23,4,17,31,2,10
317,41,4,3,6,5,2,7,8,2,4
318,118,12,15,6,20,3,7,41,5,9
319,42,1,2,2,11,1,2,15,4,4
320,39,4,3,2,3,2,6,12,4,3
321,106,8,11,11,17,3,14,33,6,3
322,40,2,2,13,8,1,3,11,0,0
323,215,17,11,21,53,9,21,70,2,11
324,259,25,12,48,42,8,26,87,3,8
325,182,12,16,19,35,5,15,67,1,12
326,25,4,1,4,1,1,3,9,1,1
327,21,2,1,2,0,4,3,6,1,2
328,161,30,3,25,11,8,29,45,2,8
329,67,9,2,17,7,4,7,16,2,3
330,73,14,1,23,3,0,16,13,1,2
331,8,1,1,0,0,0,1,3,0,2
332,90,7,5,8,29,4,2,32,2,1
334,67,17,0,15,6,1,15,11,0,2
335,106,13,1,27,7,7,20,29,0,2
336,49,10,0,5,4,1,13,15,0,1
337,21,1,0,4,1,0,6,9,0,0
338,36,12,0,6,1,1,4,12,0,0
339,41,5,3,7,10,2,1,10,1,2
340,242,42,19,57,32,9,20,50,5,8
341,91,4,13,17,9,2,6,30,0,10
342,193,23,10,45,11,7,24,51,6,16
343,32,3,3,3,6,1,3,12,0,1
344,145,30,9,34,12,2,20,27,1,10
345,63,2,9,8,14,3,6,15,0,6
346,106,11,11,20,6,3,6,30,3,16
347,333,36,53,55,25,6,27,86,6,39
348,48,6,5,6,3,5,6,16,0,1
349,35,2,1,9,4,3,4,9,0,3
350,54,1,3,3,10,2,2,29,1,3
351,52,3,3,14,10,2,7,7,1,5
352,290,9,74,13,38,6,12,63,5,70
353,70,4,16,1,7,3,2,13,3,21
354,435,19,81,25,52,7,18,139,9,85
355,13,1,0,0,3,1,0,8,0,0
356,25,2,2,1,3,2,1,9,0,5
357,7,0,0,0,0,0,1,6,0,0
358,23,0,7,4,1,0,0,7,0,4
359,10,1,1,1,0,0,0,1,3,3
360,42,0,4,7,8,1,3,13,5,1
361,7,0,1,1,1,0,0,3,0,1
362,19,0,2,2,4,0,2,5,0,4
363,8,1,0,1,0,1,0,5,0,0
364,112,6,10,21,22,7,5,33,0,8
365,31,3,4,4,2,0,3,12,1,2
366,75,12,8,19,8,1,9,13,0,5
367,167,10,27,11,19,13,6,58,2,21
368,11,1,1,0,3,1,0,3,0,2
369,13,0,0,1,6,1,1,3,0,1
370,51,3,5,6,9,1,3,19,2,3
371,139,9,9,20,8,9,12,57,2,13
372,115,12,7,11,20,7,10,35,0,13
373,45,1,4,3,13,3,2,15,0,4
374,67,6,6,6,8,3,5,24,3,6
375,11,1,0,2,0,1,3,4,0,0
376,42,3,6,6,1,2,5,18,0,1
377,30,4,0,7,3,2,6,7,0,1
378,40,2,2,12,8,1,8,7,0,0
379,43,2,1,10,5,1,9,12,1,2
380,82,17,1,15,5,3,14,26,0,1
381,63,9,4,3,7,1,9,24,2,4
382,110,11,2,31,7,1,21,30,2,5
384,29,3,7,2,3,0,8,2,1,3
385,2,0,0,0,0,1,0,1,0,0
386,33,4,2,9,1,1,4,11,0,1
387,18,0,0,3,2,1,4,8,0,0
388,169,16,20,36,21,4,28,35,2,7
389,8,2,0,5,0,0,1,0,0,0
390,24,4,0,6,1,0,7,6,0,0
391,40,4,0,8,4,0,13,8,0,3
392,17,1,2,2,0,0,0,7,1,4
393,20,1,1,5,0,3,5,4,0,1
394,51,1,5,2,16,3,7,11,1,5
395,9,0,0,1,1,0,0,7,0,0
396,11,3,0,2,0,1,3,2,0,0
397,8,1,0,1,0,2,3,1,0,0
398,6,1,0,0,1,1,0,2,0,1
399,11,0,1,1,2,2,2,3,0,0
400,10,1,0,2,0,0,3,4,0,0
401,19,0,1,1,2,0,8,7,0,0
402,10,3,0,1,1,0,3,2,0,0
403,8,1,1,0,0,1,3,2,0,0
404,21,3,1,4,3,0,5,5,0,0
405,2,0,0,1,0,0,1,0,0,0
406,27,1,1,7,0,0,13,4,1,0
407,3,0,0,0,2,0,1,0,0,0
408,8,2,0,0,2,0,1,3,0,0
409,17,3,1,1,2,0,8,1,0,1
410,79,13,3,13,1,0,20,24,3,2
411,27,10,0,5,1,1,5,4,0,1
412,19,5,0,5,1,0,6,2,0,0
413,181,25,7,51,15,6,27,40,2,8
414,33,7,1,4,3,1,9,5,0,3
415,23,6,1,5,1,1,8,1,0,0
416,33,5,1,3,4,2,5,12,0,1
417,5,1,0,1,0,0,2,1,0,0
418,23,5,2,6,1,0,6,3,0,0
419,12,4,0,2,0,0,3,3,0,0
420,41,6,2,12,2,2,8,9,0,0
421,3,1,0,0,0,0,1,1,0,0
422,11,4,0,4,0,0,0,3,0,0
423,10,2,0,2,1,0,3,2,0,0
424,155,28,9,38,9,5,19,23,9,15
425,153,31,12,41,13,3,18,28,2,5
426,67,14,7,16,6,1,10,9,2,2
427,64,11,3,11,7,3,11,18,0,0
428,118,18,9,30,7,8,17,25,2,2
429,48,6,4,6,5,2,5,7,5,8
430,124,11,13,28,18,2,18,27,5,2
431,25,3,0,6,7,0,4,4,0,1
432,180,34,4,31,18,9,33,45,4,2
433,82,12,4,14,10,2,14,20,2,4
434,17,2,4,2,1,0,2,4,0,2
435,46,5,4,9,1,0,4,13,2,8
436,7,1,0,1,0,0,0,3,0,2
437,189,19,20,30,21,8,18,54,1,18
438,45,3,3,6,7,1,8,15,0,2
439,148,9,31,10,13,14,5,47,6,13
440,90,1,10,10,12,6,3,39,2,7
441,102,12,6,15,15,5,15,25,2,7
442,40,4,3,4,6,4,4,9,3,3
443,235,14,40,17,33,8,8,78,5,32
444,32,0,0,5,6,5,2,14,0,0
445,127,10,6,17,17,5,13,51,0,8
446,73,4,10,11,14,2,5,20,0,7
447,111,8,9,18,17,1,10,34,6,8
448,295,10,36,19,59,13,11,125,4,18
449,70,4,14,4,10,1,6,15,6,10
450,119,7,16,5,30,6,5,40,1,9
451,42,0,5,0,9,1,2,21,0,4
452,43,2,4,3,12,4,3,14,0,1
453,70,1,7,1,28,5,1,27,0,0
454,87,4,9,2,33,7,1,22,1,8
455,133,4,15,6,46,7,2,41,1,11
456,16,0,4,4,1,0,2,3,2,0
457,233,5,36,16,56,6,8,80,4,22
458,172,4,20,10,41,5,8,69,1,14
459,49,1,7,7,5,1,2,20,1,5
460,56,3,3,3,14,0,4,23,0,6
461,76,5,10,4,9,2,4,31,0,11
462,98,3,17,4,18,4,5,33,1,13
463,100,2,10,16,17,1,11,28,3,12
464,68,4,6,12,9,1,10,21,2,3
465,23,2,0,0,7,1,2,10,0,1
466,31,4,3,3,3,2,6,8,0,2
467,54,2,8,7,6,1,2,15,3,10
468,47,3,2,6,6,1,14,10,0,5
469,277,29,23,24,75,11,10,84,2,19
470,58,8,6,4,11,4,5,15,2,3
471,105,7,9,17,20,6,11,24,4,7
472,245,12,47,34,28,5,24,54,4,37
473,57,8,6,10,4,1,6,14,0,8
474,120,20,12,14,17,4,11,37,1,4
475,42,2,4,4,12,4,4,5,0,7
476,167,12,13,25,36,4,26,33,1,17
477,230,30,28,44,21,4,26,56,5,16
478,15,4,0,2,2,0,1,6,0,0
479,74,7,6,17,14,1,9,16,2,2
480,48,8,5,4,1,2,6,18,0,4
481,187,6,32,22,38,1,19,52,4,13
482,498,39,50,70,93,18,32,159,4,33
483,142,9,18,23,17,2,21,38,2,12
484,55,4,4,9,10,3,6,16,1,2
485,164,17,12,33,16,3,22,41,4,16
486,205,31,9,48,26,7,20,55,2,7
487,116,26,2,35,8,0,18,23,0,4
488,35,2,1,7,3,3,3,14,0,2
489,171,30,8,31,17,6,22,52,2,3
490,105,22,2,24,4,5,14,32,1,1
491,122,11,15,10,20,3,11,45,1,6
492,257,52,4,69,18,9,33,58,4,10
493,211,19,14,49,21,9,28,54,4,13
494,181,17,10,51,23,6,35,34,1,4
495,215,25,8,40,39,7,36,46,3,11
496,596,28,76,71,96,24,43,162,8,88
497,33,1,1,5,5,4,6,10,0,1
498,108,5,22,16,8,3,25,15,3,11
499,1555,27,208,247,306,32,115,458,17,145
500,880,49,137,182,114,26,69,189,21,93
501,393,55,18,92,31,13,50,110,7,17
502,70,10,3,7,9,3,18,17,2,1
503,92,16,4,13,9,1,7,33,1,8
504,22,4,0,4,0,1,2,11,0,0
505,17,0,2,3,2,0,3,4,0,3
506,186,23,17,31,27,6,20,44,4,14
507,186,22,11,46,19,4,38,35,2,9
508,61,5,3,5,5,1,12,22,4,4
509,57,6,3,7,7,0,16,17,1,0
510,179,7,17,20,38,6,20,48,5,18
511,57,3,8,11,7,2,5,16,1,4
512,189,16,17,23,34,6,13,69,2,9
513,89,6,10,11,12,8,10,29,0,3
514,384,9,80,42,48,11,38,97,14,45
515,17,0,1,1,3,1,0,8,1,2
516,95,10,4,15,11,3,16,30,0,6
517,53,2,6,3,6,4,4,19,1,8
518,61,2,5,3,9,4,3,27,1,7
519,11,0,1,0,1,1,0,8,0,0
520,24,3,5,2,3,1,3,5,0,2
521,8,0,1,1,1,2,0,1,1,1
522,12,0,2,3,1,1,2,2,0,1
523,7,0,0,0,1,0,0,6,0,0
524,20,0,0,0,2,0,0,15,0,3
525,9,0,0,0,1,0,2,6,0,0
526,65,2,5,8,7,0,9,26,2,6
527,9,0,0,2,1,0,0,6,0,0
528,46,1,9,0,8,6,1,18,1,2
529,12,1,0,1,3,0,0,7,0,0
530,13,1,1,1,2,2,1,4,0,1
531,23,5,1,5,2,0,2,6,1,1
532,33,4,2,6,3,3,3,11,0,1
533,17,0,2,0,4,1,2,6,1,1
534,58,6,1,1,17,1,5,23,0,4
535,58,0,4,4,16,0,4,24,1,5
536,6,0,0,0,1,2,1,1,1,0
537,10,2,1,1,2,0,0,3,1,0
538,18,3,2,3,3,0,3,4,0,0
539,23,1,4,1,5,4,0,4,2,2
540,36,6,2,6,4,1,7,8,1,1
541,37,10,2,7,8,0,6,4,0,0
542,12,1,0,4,0,0,3,4,0,0
543,9,2,1,0,2,0,2,1,1,0
544,58,2,4,7,16,2,6,21,0,0
545,40,6,4,7,7,4,1,9,1,1
546,55,5,2,4,15,0,3,24,1,1
547,28,1,4,2,9,1,4,6,0,1
548,15,2,0,0,5,1,3,4,0,0
549,58,11,3,14,4,1,13,12,0,0
550,55,5,2,11,12,1,10,13,0,1
551,22,4,2,5,2,0,3,5,0,1
552,62,2,7,7,15,4,6,20,0,1
553,19,1,1,1,2,2,0,9,0,3
554,32,6,1,7,2,4,5,7,0,0
555,70,10,5,12,6,1,13,20,0,3
556,61,14,5,8,5,0,14,11,0,4
557,31,2,1,5,7,0,9,5,0,2
558,32,8,2,3,5,0,4,9,0,1
559,62,8,7,12,5,2,9,17,1,1
560,80,10,7,16,9,4,13,17,1,3
561,95,14,6,13,17,9,6,25,2,3
562,20,2,0,3,3,0,8,4,0,0
563,50,4,5,2,10,2,6,19,1,1
564,35,3,4,1,11,1,4,9,1,1
565,13,1,1,4,0,0,3,2,1,1
566,21,3,0,4,2,2,0,10,0,0
567,7,2,1,4,0,0,0,0,0,0
568,107,7,11,22,19,2,13,22,0,11
569,24,3,1,2,4,0,7,4,1,2
570,1,1,0,0,0,0,0,0,0,0
571,28,5,4,5,5,0,0,3,4,2
572,42,8,4,5,5,2,4,12,0,2
573,6,1,0,0,1,1,1,0,0,2
574,127,8,22,10,24,4,5,39,4,11
575,38,4,2,5,9,3,3,7,2,3
576,28,5,2,2,2,1,4,7,0,5
577,9,0,0,2,1,0,4,0,1,1
578,174,13,22,7,27,11,5,59,5,25
579,2,0,1,0,1,0,0,0,0,0
580,24,2,4,2,3,1,0,10,1,1
581,24,3,3,7,3,0,0,7,0,1
582,6,1,2,0,0,0,0,0,0,3
583,5,1,0,1,0,1,1,1,0,0
584,46,6,4,5,4,4,1,16,2,4
585,210,29,22,26,26,8,13,56,9,21
586,64,4,14,6,10,0,7,17,1,5
587,69,10,7,9,6,2,2,24,2,7
588,46,1,4,9,5,2,1,18,2,4
589,359,68,44,38,45,13,26,88,6,31
590,80,12,3,13,13,1,3,27,1,7
591,28,1,3,4,1,3,6,9,0,1
592,31,1,2,7,1,2,7,10,0,1
593,250,19,45,20,48,4,6,77,5,26
594,100,3,8,8,20,5,4,46,1,5
595,88,7,12,5,13,3,7,33,0,8
596,212,17,26,15,28,7,13,70,6,30
597,105,11,15,9,10,5,6,34,1,14
598,192,5,29,8,46,7,6,74,0,17
599,126,5,26,7,24,5,11,37,0,11
600,57,3,5,4,16,1,1,21,1,5
601,79,5,9,12,13,5,3,22,0,10
602,28,3,3,2,2,3,5,8,1,1
603,37,4,1,4,8,4,9,7,0,0
604,106,14,3,13,26,7,8,27,2,6
605,112,17,9,16,18,6,15,24,1,6
606,19,5,1,5,0,0,4,4,0,0
607,48,7,5,8,5,1,6,12,2,2
608,15,3,1,1,2,1,2,3,0,2
609,40,9,3,4,11,1,3,7,1,1
610,16,2,0,3,4,0,3,3,0,1
611,139,3,11,3,43,9,5,53,2,10
612,184,4,30,8,52,6,8,59,6,11
613,76,11,8,14,2,1,8,21,3,8
614,56,9,4,9,5,0,7,20,0,2
615,78,4,7,12,25,0,8,19,0,3
616,26,4,4,2,3,2,1,7,0,3
617,11,0,1,3,2,0,3,2,0,0
618,50,5,3,10,7,0,8,14,1,2
619,43,3,8,4,10,1,0,13,0,4
620,153,9,14,18,22,5,8,54,3,20
621,92,11,6,11,21,4,9,24,0,6
622,158,13,21,19,25,7,6,56,4,7
623,124,3,23,10,14,4,11,40,6,13
624,98,3,6,17,17,8,9,32,2,4
625,18,2,1,2,2,1,4,2,1,3
626,162,30,10,36,25,2,20,29,4,6
627,205,27,14,52,21,16,21,42,2,10
628,473,42,37,53,114,14,30,149,3,31
629,247,15,10,47,72,10,14,72,1,6
630,199,23,7,29,47,8,17,59,2,7
631,249,45,8,34,36,11,31,76,1,7
632,970,79,43,101,273,43,66,326,9,30
633,433,43,14,64,108,22,37,130,5,10
634,125,17,3,24,9,4,23,39,3,3
635,693,117,55,176,68,19,62,158,11,27
636,165,14,12,30,7,5,34,49,6,8
637,164,18,11,14,16,6,14,71,2,12
638,51,2,2,4,12,4,2,23,1,1
639,21,1,6,4,1,0,1,6,2,0
640,69,9,4,16,9,2,13,10,2,4
641,499,68,23,86,76,18,43,155,8,22
642,66,6,5,4,7,6,5,25,4,4
643,139,11,11,9,22,8,21,42,10,5
644,33,3,2,5,4,2,5,10,1,1
645,180,16,3,26,26,14,19,61,6,9
646,229,19,13,34,31,11,37,61,9,14
647,26,3,0,4,4,1,5,7,0,2
648,44,2,1,6,6,2,3,21,0,3
650,73,12,6,16,4,1,13,20,0,1
651,46,9,1,13,3,0,9,11,0,0
652,7,2,0,1,0,1,1,1,0,1
653,12,2,0,0,1,0,4,5,0,0
654,81,5,2,14,9,4,16,26,2,3
655,281,47,16,59,31,5,28,82,2,11
656,32,1,1,3,1,3,4,16,0,3
657,28,0,5,6,3,1,2,9,1,1
658,7,0,0,2,1,1,1,2,0,0
659,150,24,4,24,8,5,16,62,1,6
660,11,3,1,1,1,0,1,3,0,1
661,112,22,2,24,7,6,13,35,1,2
662,174,16,18,29,15,9,28,46,4,9
663,75,7,4,17,18,1,10,14,0,4
664,219,31,5,62,18,7,19,57,5,15
665,176,11,10,21,38,6,13,67,2,8
666,156,32,3,36,15,1,27,30,7,5
667,730,84,74,113,149,21,48,185,7,49
668,339,56,16,75,35,10,42,81,5,19
669,158,21,13,46,8,1,29,37,0,3
670,61,1,4,1,22,2,5,20,2,4
671,207,14,13,20,52,13,5,78,2,10
672,62,8,6,4,16,0,6,11,7,4
673,266,37,13,66,41,9,30,58,4,8
674,137,17,7,30,15,7,19,37,2,3
675,152,29,6,40,16,4,20,33,1,3
676,142,22,9,24,19,8,16,31,1,12
677,25,2,2,4,5,3,1,7,0,1
678,10,0,0,0,2,0,1,7,0,0
679,34,1,2,10,3,2,9,7,0,0
680,42,4,5,5,9,1,5,11,0,2
681,13,3,0,3,1,1,2,3,0,0
682,237,5,30,16,17,10,14,111,6,28
683,229,3,36,16,27,15,9,89,5,29
684,158,9,20,6,35,11,5,45,4,23
685,64,7,6,2,9,0,13,19,3,5
686,90,8,3,15,12,3,14,30,0,5
687,66,5,3,7,14,2,6,23,2,4
688,151,7,28,15,25,6,7,46,3,14
689,96,0,13,3,26,4,3,39,1,7
690,65,1,10,3,10,3,5,26,2,5
691,59,5,7,10,14,2,2,15,4,0
692,40,2,3,15,9,0,5,6,0,0
693,63,7,2,9,11,1,9,19,0,5
694,91,6,12,12,11,0,11,27,0,12
695,109,2,14,5,26,4,4,36,3,15
696,42,0,4,4,5,0,3,18,3,5
697,19,1,3,3,3,0,0,4,0,5
698,45,3,3,5,6,1,14,12,0,1
699,55,6,6,1,17,2,3,16,1,3
700,51,7,5,3,8,3,1,20,0,4
701,42,1,3,6,3,4,0,20,1,4
702,61,4,11,5,10,3,4,19,2,3
703,21,0,2,1,2,3,2,8,0,3
704,76,5,10,11,11,1,6,26,0,6
705,18,1,1,1,7,2,1,4,0,1
706,141,4,29,8,35,3,6,34,5,17
