origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
122,115,10,17,15,21,4,16,27,1,4
123,76,8,3,9,18,2,7,25,0,4
124,297,26,28,25,45,14,16,112,4,27
125,202,11,14,10,48,7,7,95,1,9
126,240,10,23,18,77,7,12,69,2,22
127,173,27,23,26,23,7,17,35,1,14
128,124,8,6,9,41,6,4,41,1,8
129,73,7,10,14,14,0,5,15,2,6
130,93,6,11,2,26,4,8,24,0,12
131,62,8,5,12,4,2,9,14,3,5
132,32,1,1,3,6,0,5,11,1,4
133,112,4,20,12,22,6,11,23,8,6
134,19,1,1,3,5,2,0,5,0,2
135,44,4,3,7,7,2,5,13,1,2
136,274,39,18,78,33,9,30,56,3,8
137,147,31,10,39,13,3,21,26,1,3
138,12,1,0,1,2,1,2,5,0,0
139,66,16,1,20,4,1,8,15,1,0
140,110,23,1,19,7,1,19,33,1,6
141,183,46,6,34,14,4,32,44,1,2
142,120,13,6,25,5,7,30,32,1,1
143,277,9,34,8,77,15,19,91,7,17
144,134,20,6,22,29,3,16,27,3,8
145,186,44,8,46,12,4,25,37,2,8
146,50,8,1,10,5,2,9,13,1,1
147,147,9,11,12,39,14,8,43,4,7
148,229,33,15,37,33,13,21,63,1,13
149,95,6,12,8,19,3,3,37,1,6
150,179,18,13,13,29,9,7,84,2,4
151,38,5,1,7,6,2,8,6,0,3
152,9,2,0,2,0,0,4,1,0,0
153,43,8,2,11,3,3,7,8,0,1
154,296,47,20,58,41,14,29,71,3,13
155,66,6,6,7,8,2,10,23,0,4
156,59,2,5,10,6,3,11,21,1,0
157,62,7,8,12,7,2,8,10,3,5
158,77,8,4,7,17,2,1,36,0,2
159,91,7,12,2,15,4,8,39,1,3
160,10,1,2,1,2,0,0,3,0,1
161,42,3,3,3,7,3,6,15,0,2
162,85,21,8,7,15,3,10,15,1,5
163,43,4,4,1,11,4,2,11,1,5
164,29,5,3,0,3,3,3,9,1,2
165,68,23,2,11,4,1,6,12,3,6
166,50,8,4,18,1,1,6,7,3,2
167,153,22,21,15,23,7,12,35,1,17
168,34,11,2,3,4,2,5,7,0,0
169,93,9,16,6,19,4,11,19,2,7
170,36,1,4,4,9,2,1,11,0,4
171,78,3,6,9,18,2,5,31,0,4
172,123,15,7,26,14,3,12,38,1,7
173,35,3,6,0,7,2,1,9,1,6
174,18,0,1,0,5,1,0,10,0,1
175,18,1,4,1,3,1,1,6,0,1
176,69,6,4,16,7,2,8,17,4,5
177,216,21,22,20,48,9,21,58,4,13
178,111,27,2,25,7,5,23,20,1,1
179,32,3,2,3,8,0,1,11,0,4
180,67,11,1,7,9,3,13,16,1,6
181,72,9,0,14,4,3,11,25,1,5
182,57,3,4,12,6,3,8,18,0,3
183,66,18,1,12,9,1,8,17,0,0
184,69,12,2,13,5,3,13,16,0,5
185,158,29,6,33,20,5,20,37,4,4
186,94,14,9,24,9,2,11,18,1,6
187,281,21,26,22,69,16,15,95,3,14
188,213,18,37,23,42,3,16,52,6,16
189,234,39,12,41,39,11,23,63,0,6
190,85,10,3,12,14,5,15,24,1,1
191,67,13,1,12,3,2,8,27,0,1
192,401,28,51,50,100,17,26,103,4,22
193,218,27,11,42,37,9,33,52,1,6
194,29,7,1,3,2,1,6,7,1,1
195,190,27,8,42,19,7,26,51,1,9
196,11,1,0,4,0,1,3,1,0,1
197,291,39,17,43,52,17,25,74,3,21
198,239,39,14,30,42,11,22,64,2,15
199,250,46,19,42,47,5,23,56,2,10
200,38,10,1,9,2,3,6,7,0,0
201,101,17,3,21,16,3,12,28,0,1
202,69,8,7,15,9,2,10,15,1,2
203,339,47,23,42,68,17,33,97,3,9
204,66,13,0,21,2,1,15,9,3,2
205,117,18,9,18,8,4,23,32,3,2
206,216,34,11,41,24,7,35,50,3,11
207,227,41,16,53,31,3,25,51,0,7
208,383,56,29,75,70,15,25,101,3,9
209,302,29,16,50,66,15,25,87,3,11
210,211,17,16,32,40,8,21,60,3,14
211,92,12,4,20,7,2,11,25,4,7
212,43,4,2,7,10,2,5,13,0,0
213,618,68,51,139,67,30,78,139,10,36
214,261,38,9,60,28,12,42,56,6,10
215,177,17,11,41,23,2,26,47,0,10
216,77,9,2,13,6,3,23,19,0,2
217,57,8,0,10,7,1,14,15,0,2
218,324,69,3,95,31,3,44,65,6,8
219,37,4,0,8,3,1,9,10,1,1
220,40,4,3,9,3,0,11,6,1,3
221,136,6,13,11,27,8,6,47,2,16
222,26,1,3,1,8,1,0,12,0,0
223,5,0,1,2,0,0,1,1,0,0
224,68,4,7,1,21,1,2,20,2,10
225,119,11,14,11,18,10,9,42,0,4
226,101,3,8,11,12,3,9,49,1,5
227,53,0,3,10,4,2,4,23,1,6
228,29,0,1,1,12,2,0,11,0,2
229,169,31,15,33,20,7,18,34,2,9
230,87,11,6,20,11,1,9,21,2,6
301,127,17,1,19,9,7,27,35,4,8
302,188,19,6,30,20,9,29,61,4,10
303,10,1,0,2,3,2,0,2,0,0
304,344,59,10,89,24,10,68,72,6,6
305,159,17,6,34,28,6,22,43,1,2
306,45,5,1,7,2,3,5,21,0,1
307,60,10,3,9,1,1,16,13,6,1
308,150,26,5,29,10,8,26,32,6,8
309,354,51,17,56,30,20,52,101,10,17
310,233,28,27,37,26,9,30,48,7,21
311,121,16,8,22,15,3,20,28,1,8
312,170,48,1,41,8,6,23,36,3,4
313,67,12,2,11,4,2,18,17,0,1
314,17,0,0,2,4,0,3,7,0,1
315,80,9,4,18,6,2,10,18,6,7
316,153,17,7,36,19,7,17,36,7,7
317,26,4,2,3,2,2,5,4,0,4
318,110,8,16,9,24,4,4,33,3,9
319,36,1,4,3,6,1,3,12,1,5
320,45,4,4,6,8,0,5,14,0,4
321,87,10,6,9,16,5,9,22,4,6
322,46,8,1,7,6,1,5,16,0,2
323,157,19,18,18,37,6,18,31,2,8
324,220,24,13,37,37,8,25,66,4,6
325,188,8,18,18,28,8,26,55,5,22
326,21,4,1,4,3,1,3,4,0,1
327,27,1,2,3,1,1,7,9,3,0
328,191,30,10,27,10,5,40,57,3,9
329,49,10,3,13,2,2,7,7,1,4
330,82,16,1,26,6,1,12,18,0,2
331,11,0,2,2,1,2,1,2,1,0
332,83,10,4,7,23,3,6,27,1,2
333,1,0,0,0,0,0,1,0,0,0
334,70,15,0,22,3,2,17,10,0,1
335,90,11,2,21,6,2,15,32,1,0
336,50,12,0,12,2,4,11,7,1,1
337,18,1,0,3,2,1,2,9,0,0
338,38,8,0,5,5,2,10,8,0,0
339,38,4,1,9,4,2,4,11,2,1
340,238,36,13,50,27,16,35,43,5,13
341,78,6,12,15,11,0,8,16,4,6
342,221,30,18,45,18,5,28,55,7,15
343,30,2,5,2,1,0,10,8,1,1
344,120,25,10,32,11,2,12,22,1,5
345,71,8,8,9,11,1,10,19,0,5
346,128,13,18,20,8,6,12,27,2,22
347,260,42,45,41,21,7,19,58,5,22
348,54,7,6,9,3,2,10,16,0,1
349,36,3,1,7,9,3,3,8,0,2
350,65,4,4,3,9,6,1,34,0,4
351,48,3,5,8,8,3,2,17,1,1
352,301,4,91,13,27,9,11,75,5,66
353,40,1,10,2,8,1,0,10,1,7
354,381,17,111,23,34,6,14,91,6,79
355,7,0,1,1,1,0,0,1,0,3
356,17,1,0,1,3,2,1,7,1,1
357,16,0,1,1,5,1,1,1,0,6
358,22,0,2,0,3,0,1,10,1,5
359,16,1,2,1,1,0,5,1,5,0
360,46,3,7,7,3,4,6,10,4,2
361,21,1,3,2,3,1,3,4,2,2
362,22,0,0,4,2,2,6,6,0,2
363,9,1,2,1,1,0,0,3,1,0
364,115,10,9,22,23,9,7,23,2,10
365,41,3,4,2,4,2,3,19,2,2
366,79,12,8,9,13,0,7,23,0,7
367,170,9,34,9,24,3,2,63,6,20
368,15,1,3,1,6,0,0,4,0,0
369,11,0,0,1,1,2,2,1,0,4
370,36,2,6,4,1,2,5,7,2,7
371,132,13,11,16,25,7,11,41,1,7
372,114,15,9,15,13,6,12,35,1,8
373,47,4,6,3,10,1,3,16,1,3
374,70,7,3,4,10,2,6,31,0,7
375,10,3,0,1,0,0,1,2,0,3
376,35,3,1,4,2,1,6,14,0,4
377,40,4,5,5,2,4,8,10,0,2
378,34,8,1,7,3,0,6,7,0,2
379,36,3,2,8,4,4,6,8,0,1
380,71,14,2,9,6,1,14,23,1,1
381,59,9,3,3,8,3,5,26,0,2
382,104,17,4,29,1,2,21,25,2,3
384,24,4,6,2,5,1,4,1,0,1
385,2,1,0,0,0,0,1,0,0,0
386,36,1,3,7,8,2,6,8,0,1
387,10,1,1,0,3,0,3,1,0,1
388,151,12,18,36,18,1,18,35,4,9
389,5,1,0,1,0,0,2,1,0,0
390,26,1,1,6,2,1,11,4,0,0
391,46,5,0,12,9,0,9,11,0,0
392,15,2,1,0,2,0,1,5,0,4
393,23,3,3,1,4,0,2,9,0,1
394,46,1,5,6,10,1,5,9,4,5
395,6,1,0,0,0,0,0,5,0,0
396,9,1,0,5,2,0,1,0,0,0
397,7,0,1,2,0,0,3,1,0,0
398,8,1,0,1,3,0,0,2,0,1
399,10,0,0,1,2,0,4,3,0,0
400,14,1,0,2,3,0,1,7,0,0
401,26,2,0,3,2,1,8,4,4,2
402,11,2,2,2,0,0,2,3,0,0
403,9,1,0,2,1,2,1,2,0,0
404,17,4,2,3,1,0,2,3,1,1
405,3,0,0,2,0,0,1,0,0,0
406,38,3,1,9,0,1,18,4,1,1
407,1,0,0,0,1,0,0,0,0,0
408,5,1,0,2,0,0,2,0,0,0
409,19,5,0,4,0,0,6,4,0,0
410,55,13,3,12,0,1,14,10,0,2
411,31,5,0,4,2,2,10,6,0,2
412,24,9,0,3,2,0,3,7,0,0
413,159,31,8,39,18,7,18,26,7,5
414,38,6,3,4,4,0,12,8,1,0
415,18,5,1,3,0,0,5,4,0,0
416,26,2,4,4,1,1,4,7,2,1
417,6,1,0,3,0,0,0,2,0,0
418,27,4,1,6,3,0,5,8,0,0
419,14,3,0,5,0,0,1,5,0,0
420,41,7,0,17,4,1,3,8,1,0
421,15,1,0,1,0,2,5,3,2,1
422,12,3,0,0,2,2,2,3,0,0
423,10,2,0,2,2,0,2,2,0,0
424,151,35,7,41,10,5,21,22,2,8
425,148,39,11,31,19,4,19,24,0,1
426,49,13,2,12,3,2,9,5,1,2
427,61,9,7,9,3,2,12,19,0,0
428,98,24,7,27,9,1,11,12,3,4
429,61,8,6,10,6,0,12,8,1,10
430,134,12,10,34,21,5,18,29,3,2
431,16,4,1,2,3,0,3,3,0,0
432,190,34,13,39,15,6,25,44,4,10
433,90,16,3,22,7,5,16,19,0,2
434,15,3,1,0,1,0,1,5,0,4
435,43,9,6,4,2,4,0,16,1,1
436,16,1,0,2,2,1,3,5,0,2
437,180,14,22,20,21,9,16,56,2,20
438,45,3,5,3,5,1,12,14,0,2
439,124,8,26,2,16,8,4,35,5,20
440,94,4,12,13,9,3,6,33,2,12
441,150,11,19,26,23,5,13,38,3,12
442,37,2,3,4,7,0,4,12,0,5
443,244,15,46,18,43,8,12,66,6,30
444,28,2,1,3,6,4,2,9,0,1
445,114,14,6,15,19,4,14,31,2,9
446,81,4,11,5,18,4,7,23,0,9
447,81,8,9,14,13,2,5,26,0,4
448,233,13,27,19,45,11,10,84,3,21
449,74,11,16,7,7,0,3,14,5,11
450,95,4,21,3,23,4,7,25,0,8
451,28,2,4,1,4,1,1,11,1,3
452,48,2,8,3,10,2,2,13,3,5
453,88,2,11,1,30,6,2,27,2,7
454,82,3,7,1,25,9,2,25,2,8
455,114,5,12,9,19,7,11,39,0,12
456,6,1,0,0,1,0,1,3,0,0
457,211,5,27,14,68,4,12,63,3,15
458,152,6,15,2,36,8,4,62,1,18
459,57,1,11,3,7,4,3,19,1,8
460,60,5,12,3,11,1,5,15,1,7
461,82,4,10,6,16,4,1,31,1,9
462,56,2,7,4,9,3,5,24,0,2
463,113,0,22,23,10,4,16,21,1,16
464,50,6,3,9,9,1,5,13,1,3
465,27,1,2,1,5,2,2,12,0,2
466,26,3,1,5,4,2,5,4,0,2
467,56,4,8,4,5,2,3,17,5,8
468,62,10,4,12,3,1,10,17,1,4
469,257,26,30,19,57,15,10,84,0,16
470,70,7,9,4,17,5,1,22,0,5
471,81,7,4,16,6,5,7,28,0,8
472,245,17,49,25,37,5,16,53,9,34
473,56,9,5,11,9,1,5,13,0,3
474,135,24,9,18,26,8,17,23,2,8
475,37,4,6,2,5,0,6,9,0,5
476,130,11,18,16,32,4,8,26,2,13
477,198,21,23,44,25,5,22,38,4,16
478,12,3,0,3,2,0,1,3,0,0
479,90,9,5,16,15,3,12,25,1,4
480,59,7,6,4,14,4,10,9,1,4
481,169,8,29,17,30,2,17,44,3,19
482,459,38,50,66,86,15,30,130,4,40
483,135,14,13,21,13,4,22,28,1,19
484,43,5,0,7,5,1,8,15,0,2
485,169,20,15,25,14,4,26,47,4,14
486,197,35,12,32,36,7,22,43,3,7
487,126,27,3,27,3,3,25,35,0,3
488,29,5,2,2,3,2,2,11,0,2
489,176,26,6,32,33,4,18,54,1,2
490,121,22,5,27,8,5,12,39,1,2
491,106,9,11,16,15,2,5,30,2,16
492,300,59,13,77,34,9,31,61,5,11
493,181,20,10,43,20,1,25,50,2,10
494,155,33,12,37,10,5,26,26,2,4
495,238,25,8,45,40,9,60,45,1,5
496,602,27,96,81,93,18,53,150,12,72
497,28,4,3,3,2,1,3,10,0,2
498,115,3,21,21,12,2,23,16,7,10
499,1513,35,234,231,301,26,123,404,22,137
500,894,58,152,152,108,21,77,213,19,94
501,367,66,15,86,19,10,51,89,13,18
502,73,8,1,10,12,8,17,13,3,1
503,106,15,6,19,10,6,11,31,3,5
504,34,5,3,8,0,2,3,9,1,3
505,17,0,2,2,3,0,2,6,0,2
506,208,16,22,28,27,12,23,64,6,10
507,163,27,9,47,8,7,31,27,2,5
508,52,5,2,6,4,1,12,12,4,6
509,53,5,2,14,8,0,13,10,0,1
510,139,7,10,16,36,2,9,42,2,15
511,61,3,4,11,5,2,8,19,3,6
512,174,14,17,22,27,6,15,54,0,19
513,79,7,8,9,15,3,8,21,5,3
514,326,12,66,44,45,12,32,68,7,40
515,12,0,2,1,3,0,0,2,2,2
516,102,11,6,19,10,1,16,29,2,8
517,52,4,8,5,3,1,3,20,0,8
518,100,0,5,1,13,10,0,62,0,9
519,4,0,0,0,2,0,0,2,0,0
520,10,2,0,3,0,1,1,2,0,1
521,1,0,0,0,0,0,0,0,0,1
522,23,2,5,4,2,0,1,6,1,2
523,14,1,1,0,2,0,1,8,0,1
524,32,3,1,0,9,5,0,14,0,0
525,11,1,0,1,0,0,1,8,0,0
526,46,3,7,7,9,1,6,9,2,2
527,8,0,1,0,4,0,0,3,0,0
528,31,0,7,1,9,0,1,10,2,1
529,11,0,2,1,3,0,0,5,0,0
530,15,0,0,2,1,0,1,10,0,1
531,29,4,0,5,1,1,5,11,0,2
532,38,6,1,7,4,0,1,18,0,1
533,28,0,0,2,9,1,1,9,1,5
534,62,5,9,6,11,2,3,19,1,6
535,34,1,3,1,7,3,4,14,0,1
536,4,1,0,0,0,0,0,3,0,0
537,19,2,3,2,3,0,0,7,1,1
538,11,3,0,1,1,0,0,3,1,2
539,25,1,1,1,8,1,3,9,0,1
540,40,6,1,9,0,3,5,10,0,6
541,39,6,0,6,7,2,8,10,0,0
542,8,0,1,3,2,0,0,1,0,1
543,1,0,0,0,1,0,0,0,0,0
544,79,3,5,10,24,2,10,24,1,0
545,41,7,2,11,6,0,7,7,0,1
546,52,6,3,4,16,3,6,12,0,2
547,28,1,4,0,9,2,1,11,0,0
548,7,1,0,4,0,0,0,2,0,0
549,59,13,4,11,6,4,10,10,1,0
550,44,6,3,11,8,1,5,8,0,2
551,21,2,3,5,3,0,5,2,0,1
552,60,5,5,3,20,3,7,15,0,2
553,18,0,1,4,2,2,5,4,0,0
554,34,8,2,4,5,0,4,11,0,0
555,67,11,6,5,8,2,10,17,2,6
556,64,10,1,19,4,4,9,14,0,3
557,30,3,2,9,5,0,5,5,0,1
558,41,1,4,9,8,1,4,10,1,3
559,67,6,3,11,13,1,10,23,0,0
560,72,8,9,17,3,1,14,15,1,4
561,91,14,9,16,11,2,11,26,0,2
562,22,4,1,4,1,1,5,6,0,0
563,44,6,3,3,8,5,7,11,0,1
564,33,1,3,3,9,1,5,7,2,2
565,11,1,0,2,0,0,2,2,1,3
566,15,1,1,1,4,0,2,2,1,3
567,7,2,0,2,0,0,2,0,0,1
568,111,12,12,23,13,4,10,19,0,18
569,18,3,3,3,3,0,2,3,0,1
570,2,1,0,1,0,0,0,0,0,0
571,40,5,2,7,7,1,10,6,0,2
572,50,4,9,5,13,1,1,12,3,2
573,37,2,1,1,8,2,1,20,2,0
574,117,9,23,10,14,5,10,33,3,10
575,25,2,1,1,7,2,1,10,0,1
576,37,2,2,4,8,2,0,15,0,4
577,16,3,2,2,1,3,0,4,0,1
578,176,16,16,4,27,11,6,67,2,27
579,5,0,1,2,1,0,0,1,0,0
580,19,2,0,2,4,0,1,9,1,0
581,30,1,3,3,4,1,2,11,1,4
582,10,1,0,0,2,0,1,3,1,2
583,4,1,0,0,0,0,1,1,0,1
584,43,6,5,4,6,2,3,17,0,0
585,236,23,36,28,34,6,14,70,4,21
586,55,6,7,6,9,0,8,12,1,6
587,77,12,12,12,6,1,10,17,3,4
588,40,2,3,5,7,2,4,12,1,4
589,370,58,49,44,55,15,19,87,8,35
590,75,12,7,6,8,4,9,19,2,8
591,34,3,4,3,5,1,4,12,0,2
592,36,2,4,5,2,0,4,13,2,4
593,143,19,20,9,22,5,11,44,1,12
594,183,11,29,15,25,3,6,71,3,20
595,80,8,5,6,16,2,5,34,0,4
596,192,14,32,20,15,8,14,56,6,27
597,108,10,10,9,28,1,5,29,2,14
598,150,6,23,4,34,6,8,53,1,15
599,129,7,16,7,26,4,6,45,2,16
600,61,2,4,5,18,2,1,26,1,2
601,92,7,16,7,18,2,7,24,1,10
602,38,3,7,8,1,1,4,9,1,4
603,59,4,3,8,8,2,11,19,2,2
604,77,13,2,12,14,1,15,18,0,2
605,119,16,7,17,18,5,17,30,0,9
606,19,2,0,2,1,0,7,5,1,1
607,53,8,1,13,10,0,5,15,0,1
608,25,1,1,3,2,2,4,9,0,3
609,32,6,1,4,3,2,1,14,0,1
610,26,5,3,7,3,0,2,5,0,1
611,137,3,22,2,43,10,3,38,3,13
612,164,3,23,6,53,6,5,55,0,13
613,70,9,9,10,8,0,15,17,0,2
614,57,11,3,12,6,1,9,13,0,2
615,83,4,9,8,20,3,5,27,0,7
616,19,2,2,1,5,1,3,3,0,2
617,12,2,0,0,1,0,3,5,0,1
618,51,4,5,7,3,4,12,16,0,0
619,32,2,4,3,7,2,3,9,0,2
620,171,12,24,17,31,3,15,41,4,24
621,76,9,9,7,12,7,8,20,1,3
622,178,12,19,12,25,10,16,72,4,8
623,117,4,25,10,17,3,12,29,6,11
624,124,6,11,15,30,4,11,40,2,5
625,16,2,0,4,2,2,4,1,0,1
626,193,29,8,43,24,3,25,50,3,8
627,191,30,16,42,26,7,16,47,3,4
628,482,36,47,50,111,21,37,143,5,32
629,255,16,11,37,79,6,17,77,0,12
630,201,22,6,28,62,6,21,51,2,3
631,209,32,12,39,37,10,14,54,1,10
632,876,74,54,93,251,48,59,260,12,25
633,430,34,21,63,105,10,46,135,5,11
634,102,15,3,22,6,5,26,23,1,1
635,702,116,56,171,72,29,57,165,11,25
636,186,19,10,27,14,4,36,61,9,6
637,173,17,9,17,12,9,29,63,4,13
638,46,3,1,8,7,2,5,16,4,0
639,20,2,4,2,0,0,2,10,0,0
640,56,7,4,9,2,4,13,13,1,3
641,471,68,30,82,76,27,35,130,6,17
642,50,3,4,7,3,4,4,17,4,4
643,139,14,7,13,33,8,17,44,1,2
644,34,4,1,3,5,0,11,8,1,1
645,177,17,3,29,26,14,21,59,3,5
646,229,21,14,34,25,9,36,66,11,13
647,29,4,1,1,6,0,4,13,0,0
648,40,1,1,10,4,4,1,17,1,1
649,1,0,0,0,1,0,0,0,0,0
650,84,13,4,25,10,1,15,13,1,2
651,39,9,2,7,2,1,8,10,0,0
652,9,2,0,2,2,2,1,0,0,0
653,16,2,0,4,1,0,6,1,0,2
654,78,6,4,12,9,4,13,27,2,1
655,271,39,18,57,33,12,23,76,6,7
656,43,1,10,6,1,0,8,10,3,4
657,22,0,5,0,4,6,1,5,0,1
658,2,1,0,0,0,0,0,1,0,0
659,145,28,10,23,9,6,20,38,4,7
660,10,1,1,1,0,1,0,3,0,3
661,97,21,2,9,13,9,12,25,4,2
662,163,18,12,43,6,4,23,44,4,9
663,71,8,7,8,15,4,4,20,2,3
664,245,32,11,49,19,10,30,80,5,9
665,143,9,9,16,21,6,8,53,6,15
666,157,32,9,39,11,4,25,32,2,3
667,773,86,73,106,163,33,44,201,7,60
668,319,55,25,79,17,11,44,69,5,14
669,180,20,10,41,21,8,26,38,4,12
670,68,0,5,6,15,2,2,33,1,4
671,210,10,12,18,52,11,10,76,5,16
672,81,5,4,10,18,5,9,26,0,4
673,281,43,20,62,36,5,28,71,4,12
674,126,16,11,23,8,1,16,41,4,6
675,164,23,5,47,16,4,28,35,3,3
676,160,23,15,23,12,7,20,46,3,11
677,36,3,3,5,5,3,1,14,0,2
678,17,0,1,0,4,2,1,4,3,2
679,34,4,1,9,4,2,10,3,0,1
680,51,5,5,8,7,1,9,12,3,1
681,19,2,2,2,3,0,4,6,0,0
682,216,7,31,11,16,8,21,90,3,29
683,223,2,32,12,34,7,7,100,6,23
684,140,7,23,10,37,6,4,30,6,17
685,60,3,7,5,6,3,14,14,4,4
686,101,11,4,10,16,3,13,38,0,6
687,64,6,4,6,8,2,12,23,1,2
688,167,8,26,17,35,13,4,45,7,12
689,63,3,9,3,14,5,2,15,1,11
690,50,2,4,4,5,4,2,22,1,6
691,70,2,6,11,11,3,6,25,0,6
692,24,3,2,5,3,0,2,7,0,2
693,52,7,5,6,10,1,6,13,2,2
694,106,7,13,12,20,4,8,25,4,13
695,101,1,13,2,29,1,5,35,1,14
696,31,0,3,1,6,2,2,14,0,3
697,43,4,2,2,20,0,1,9,0,5
698,47,3,5,5,12,2,5,11,1,3
699,35,7,4,5,4,0,3,8,1,3
700,44,5,4,3,4,2,5,17,0,4
701,42,2,5,3,9,2,1,14,0,6
702,67,6,8,9,8,2,5,25,0,4
703,26,1,7,1,6,1,1,7,1,1
704,79,6,8,11,19,2,3,23,0,7
705,21,0,2,2,5,2,2,3,1,4
