origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
150,143,14,10,12,30,4,12,49,1,11
151,38,3,2,6,2,3,11,9,1,1
152,20,1,0,3,1,0,8,6,0,1
153,45,8,1,14,1,1,8,10,0,2
154,264,47,11,44,29,8,40,65,2,18
155,78,6,8,12,11,4,7,26,2,2
156,79,5,2,7,9,1,11,38,0,6
157,58,6,8,11,6,1,3,18,1,4
158,73,10,3,5,12,5,6,28,1,3
159,104,6,9,10,23,3,9,40,0,4
160,22,2,1,2,0,0,6,6,1,4
161,49,4,1,12,5,0,6,16,1,4
162,91,20,9,12,13,3,13,12,4,5
163,53,5,4,2,15,4,0,16,1,6
164,35,4,3,3,9,2,3,8,1,2
165,69,12,2,12,6,2,13,18,1,3
166,41,7,0,9,2,0,8,14,0,1
167,158,21,22,19,29,10,7,37,4,9
168,33,9,2,5,4,0,3,8,0,2
169,89,8,14,9,16,4,7,18,2,11
170,45,2,2,1,12,4,2,19,0,3
171,73,6,10,8,11,4,5,22,1,6
172,128,8,7,29,17,4,15,41,1,6
173,35,2,2,4,16,0,1,7,1,2
174,25,0,1,0,6,3,0,12,0,3
175,19,2,1,1,6,0,1,7,1,0
176,68,5,2,10,16,4,8,22,0,1
177,213,19,20,24,42,10,22,60,6,10
178,113,21,4,27,16,2,23,15,0,5
179,17,3,0,3,2,1,0,6,0,2
180,70,5,5,9,10,1,21,16,2,1
181,70,11,3,10,4,0,14,23,1,4
182,49,7,1,18,2,1,7,12,0,1
183,62,17,0,14,8,1,9,11,1,1
184,58,11,1,8,10,2,9,15,0,2
185,177,29,5,48,21,7,12,48,0,7
186,94,16,4,26,10,2,9,22,0,5
187,262,18,21,26,69,10,16,88,1,13
188,235,8,46,19,46,5,28,48,6,29
189,211,41,14,39,45,8,13,46,1,4
190,87,6,3,19,22,4,10,23,0,0
191,69,9,0,16,8,1,5,27,0,3
192,395,31,45,43,102,18,30,88,3,35
193,250,38,12,43,42,15,26,62,1,11
194,30,8,1,5,3,0,3,9,0,1
195,176,28,9,44,13,5,25,44,2,6
196,9,1,0,3,3,1,0,1,0,0
197,314,35,19,53,52,15,37,84,1,18
198,246,38,15,36,33,11,27,70,3,13
199,250,40,15,45,47,12,19,63,1,8
200,51,6,1,14,1,2,16,11,0,0
201,122,20,4,20,16,3,19,37,2,1
202,79,12,1,16,7,2,10,23,3,5
203,310,43,10,47,57,10,24,103,5,11
204,66,11,1,20,7,1,15,9,1,1
205,134,25,5,22,9,4,24,39,0,6
206,220,36,10,49,22,5,30,55,6,7
207,232,43,10,56,23,6,31,53,3,7
208,368,67,21,66,54,17,32,91,5,15
209,324,34,13,51,72,6,28,98,5,17
210,197,19,20,30,44,9,12,52,3,8
211,99,10,3,16,14,2,18,26,4,6
212,66,8,4,5,10,2,6,30,1,0
213,649,80,50,146,72,24,66,160,16,35
214,252,36,4,65,26,2,47,61,3,8
215,172,19,14,41,20,5,20,42,2,9
216,55,7,1,14,4,1,13,15,0,0
217,57,9,1,17,9,2,8,8,1,2
218,308,63,6,78,26,11,39,70,5,10
219,35,2,0,11,3,0,10,9,0,0
220,37,5,1,7,2,1,5,15,0,1
221,125,12,12,9,22,10,8,32,4,16
222,35,1,2,1,13,2,2,12,0,2
223,6,0,2,0,2,0,0,1,0,1
224,70,6,7,8,21,3,2,20,1,2
225,141,10,11,10,29,7,17,46,5,6
226,101,8,6,8,13,4,8,47,1,6
227,44,1,5,6,5,2,7,13,1,4
228,37,2,2,1,12,1,2,15,0,2
229,206,28,13,36,20,11,20,63,0,15
230,72,10,4,12,7,2,19,17,0,1
301,113,17,0,18,6,5,25,37,1,4
302,182,17,5,25,24,3,31,65,4,8
303,5,0,0,0,1,0,0,3,0,1
304,371,60,10,88,33,14,47,100,11,8
305,171,19,12,26,18,6,20,63,3,4
306,55,6,1,5,8,3,9,19,1,3
307,83,10,3,16,3,5,13,26,5,2
308,130,24,5,32,10,3,21,27,3,5
309,337,40,15,57,23,10,49,109,19,15
310,238,19,28,42,37,4,31,54,4,19
311,123,23,4,21,12,6,12,38,1,6
312,173,38,0,53,10,5,24,39,2,2
313,68,11,4,16,5,4,6,20,1,1
314,13,0,1,2,1,2,4,3,0,0
315,100,12,4,15,5,3,16,31,7,7
316,129,23,5,25,14,7,17,29,3,6
317,24,2,1,1,7,0,3,6,0,4
318,112,6,15,8,18,4,4,40,5,12
319,36,2,2,5,10,1,4,11,0,1
320,37,3,1,6,4,2,9,7,1,4
321,92,4,7,12,22,2,13,24,2,6
322,48,9,2,11,4,1,6,12,0,3
323,177,20,13,23,35,7,18,49,3,9
324,238,24,10,48,46,10,25,68,1,6
325,177,13,17,24,39,11,8,52,1,12
326,21,4,0,3,0,0,7,6,0,1
327,15,1,0,1,2,0,3,6,0,2
328,169,27,5,32,14,6,34,37,7,7
329,66,8,4,13,6,3,9,19,2,2
330,71,16,1,23,5,1,11,13,1,0
331,9,0,0,0,3,0,2,2,0,2
332,89,9,4,6,22,6,6,32,1,3
334,83,19,0,28,7,1,14,13,0,1
335,83,14,2,18,6,1,18,20,3,1
336,55,9,0,11,3,1,17,14,0,0
337,11,2,0,5,0,1,2,1,0,0
338,27,7,0,6,2,2,5,5,0,0
339,47,3,2,12,7,1,7,12,0,3
340,240,43,10,64,26,6,24,48,6,13
341,88,4,9,16,12,5,7,25,1,9
342,226,27,11,50,23,6,30,56,7,16
343,23,2,3,2,4,2,2,6,0,2
344,148,29,10,44,7,4,19,26,3,6
345,68,1,4,16,11,2,6,22,1,5
346,122,11,17,22,10,1,15,32,3,11
347,296,40,38,56,21,4,24,67,9,37
348,66,6,5,11,13,1,7,20,0,3
349,35,3,3,4,6,3,5,9,0,2
350,73,1,4,5,12,5,4,37,1,4
351,51,7,2,10,9,0,6,12,1,4
352,305,10,84,12,42,9,9,73,5,61
353,53,1,16,0,7,2,2,15,0,10
354,460,13,96,31,54,14,15,141,6,90
355,11,0,0,0,1,0,2,7,0,1
356,17,1,1,0,5,1,1,4,0,4
357,12,0,1,0,0,1,0,6,1,3
358,28,1,8,2,5,1,0,7,0,4
359,13,0,1,1,1,0,0,0,4,6
360,40,2,5,7,1,0,5,14,2,4
361,19,1,3,3,0,0,2,6,0,4
362,23,0,2,1,5,1,0,14,0,0
363,8,0,0,1,0,0,1,5,0,1
364,141,11,11,19,30,12,13,32,2,11
365,39,3,3,4,3,2,3,13,2,6
366,62,11,6,12,8,1,2,16,0,6
367,176,13,27,9,30,8,7,55,4,23
368,11,1,2,1,3,2,0,2,0,0
369,16,0,3,2,4,0,0,6,0,1
370,50,3,7,4,7,3,4,14,0,8
371,139,12,13,18,24,8,15,34,2,13
372,126,14,7,17,22,8,9,36,3,10
373,49,4,7,1,13,2,3,15,1,3
374,65,5,2,3,11,1,12,24,3,4
375,11,2,0,0,2,0,4,3,0,0
376,21,6,1,2,2,0,4,4,0,2
377,45,3,2,9,2,1,9,16,0,3
378,36,8,0,11,4,2,6,4,0,1
379,35,5,2,9,3,0,5,11,0,0
380,78,17,2,12,9,3,11,16,0,8
381,56,6,4,4,11,2,4,20,0,5
382,113,18,4,28,8,3,25,24,1,2
384,33,1,6,5,3,0,8,7,2,1
386,23,1,1,6,5,2,2,6,0,0
387,18,1,2,2,4,0,3,5,1,0
388,155,16,18,28,16,8,24,35,7,3
389,9,0,0,1,0,0,2,6,0,0
390,20,1,2,9,0,1,4,3,0,0
391,48,5,2,7,7,1,13,10,1,2
392,19,0,4,0,2,1,2,7,1,2
393,25,3,2,1,5,0,3,9,0,2
394,43,1,7,5,8,0,1,14,2,5
395,10,2,1,1,1,0,0,5,0,0
396,15,1,0,3,3,0,5,3,0,0
397,6,0,0,1,0,0,2,3,0,0
398,6,1,0,0,0,0,3,1,0,1
399,13,0,0,5,0,1,0,7,0,0
400,13,2,0,2,2,0,5,2,0,0
401,28,4,1,6,3,1,3,10,0,0
402,9,2,0,1,0,1,3,2,0,0
403,13,1,1,0,0,2,2,2,1,4
404,20,4,1,4,2,1,3,3,2,0
405,3,0,0,1,0,0,2,0,0,0
406,31,3,2,6,0,0,10,9,1,0
407,4,1,1,0,0,1,0,0,1,0
409,15,4,1,2,0,0,7,1,0,0
410,63,11,2,16,5,0,11,14,1,3
411,29,6,0,7,1,1,6,8,0,0
412,15,6,1,1,0,0,3,3,0,1
413,161,33,7,49,13,4,26,23,4,2
414,50,9,3,10,2,1,10,8,5,2
415,17,2,0,3,1,2,4,5,0,0
416,30,5,1,6,2,2,3,9,0,2
417,10,2,0,4,1,0,3,0,0,0
418,23,3,0,5,4,1,4,5,0,1
419,7,1,0,1,0,0,1,4,0,0
420,54,11,2,12,3,0,16,10,0,0
421,9,1,0,2,0,0,6,0,0,0
422,6,1,0,0,1,0,0,4,0,0
423,15,1,2,4,1,1,3,3,0,0
424,144,26,14,38,9,4,18,26,3,6
425,156,31,8,34,21,3,23,32,2,2
426,57,11,5,12,4,1,9,13,0,2
427,78,16,5,11,7,2,11,25,0,1
428,113,26,6,25,15,2,12,18,3,6
429,54,7,7,12,7,2,9,3,2,5
430,125,14,8,27,16,2,17,35,2,4
431,21,2,2,7,3,0,0,7,0,0
432,192,31,5,46,19,9,23,48,4,7
433,81,13,2,20,8,3,8,21,2,4
434,28,1,2,3,4,0,5,12,0,1
435,37,5,4,6,6,1,1,7,4,3
436,6,1,0,3,0,0,2,0,0,0
437,207,20,27,22,36,18,16,52,2,14
438,40,2,1,2,10,1,5,16,1,2
439,152,7,24,12,24,6,5,47,7,20
440,94,2,11,11,16,5,4,27,1,17
441,155,15,24,24,17,4,15,43,4,9
442,48,1,1,7,5,1,4,23,1,5
443,226,9,44,21,34,8,15,61,3,31
444,25,2,2,2,2,1,2,6,1,7
445,127,17,6,23,17,7,11,39,0,7
446,68,5,11,4,11,4,4,19,2,8
447,84,6,10,15,18,1,9,22,0,3
448,231,15,33,25,36,6,11,81,3,21
449,61,6,12,6,7,0,4,18,2,6
450,111,0,12,7,23,13,6,38,0,12
451,28,0,2,4,6,3,0,12,0,1
452,37,2,4,4,8,2,2,14,0,1
453,75,0,7,2,26,4,1,32,0,3
454,79,2,10,6,21,5,1,23,3,8
455,163,1,14,12,39,7,15,60,2,13
456,12,0,1,2,3,0,0,6,0,0
457,230,10,42,17,54,8,7,64,2,26
458,173,5,20,10,39,5,10,64,3,17
459,56,2,5,2,9,5,2,24,2,5
460,78,2,5,8,17,3,2,37,0,4
461,87,3,7,7,16,1,3,39,1,10
462,75,1,9,7,17,4,3,29,1,4
463,143,3,10,34,27,1,19,41,2,6
464,72,5,2,19,5,2,11,19,2,7
465,32,0,4,4,8,3,0,8,0,5
466,21,3,2,2,3,1,4,5,0,1
467,52,3,4,3,9,3,4,21,1,4
468,51,7,4,5,4,0,7,15,2,7
469,286,25,35,17,81,13,11,79,4,21
470,76,6,10,6,19,5,4,25,0,1
471,104,9,10,19,13,1,13,28,1,10
472,246,12,46,28,29,10,22,63,5,31
473,56,7,4,6,8,1,10,18,0,2
474,159,26,9,23,18,8,16,54,1,4
475,35,3,3,4,5,1,3,12,1,3
476,150,11,12,23,34,7,8,40,0,15
477,221,29,22,42,17,1,33,54,7,16
478,11,5,1,1,2,1,1,0,0,0
479,102,8,7,18,13,4,14,30,1,7
480,61,5,6,4,11,2,10,15,1,7
481,172,3,25,23,36,2,12,46,4,21
482,496,40,40,72,92,25,32,138,8,49
483,113,4,20,19,10,3,20,24,1,12
484,40,1,5,3,7,3,7,8,0,6
485,149,17,14,32,15,0,22,31,5,13
486,202,37,13,49,26,5,23,44,1,4
487,156,20,3,41,5,6,23,56,0,2
488,39,7,2,6,3,0,7,12,0,2
489,178,27,7,40,17,8,24,49,1,5
490,129,22,5,26,10,4,13,45,0,4
491,108,10,14,16,17,1,12,29,4,5
492,275,46,8,76,35,7,40,54,3,6
493,210,30,10,58,24,4,26,44,3,11
494,184,25,9,44,22,5,32,40,2,5
495,268,24,11,48,60,9,42,64,3,7
496,622,37,112,82,112,21,40,139,11,68
497,40,2,5,8,7,1,5,9,1,2
498,130,5,18,19,25,7,16,20,5,15
499,1654,40,237,280,360,27,129,402,20,159
500,924,57,148,194,118,22,80,194,15,96
501,410,53,26,104,31,7,61,99,5,24
502,81,13,0,8,8,4,21,18,4,5
503,93,17,6,13,12,3,11,23,2,6
504,37,6,0,7,1,2,5,12,0,4
505,20,0,7,4,2,1,2,4,0,0
506,202,18,17,31,28,6,22,56,5,19
507,177,25,6,51,15,12,21,44,0,3
508,45,7,1,7,3,2,15,8,0,2
509,50,5,3,7,5,2,18,8,2,0
510,168,10,11,27,38,3,12,50,3,14
511,69,2,6,10,7,3,9,24,3,5
512,190,13,19,18,43,8,11,61,5,12
513,111,8,6,11,22,1,10,34,6,13
514,362,10,59,41,55,6,34,104,11,42
515,13,1,1,3,2,0,2,3,0,1
516,90,5,5,16,13,4,13,23,4,7
517,57,3,5,4,5,2,5,19,2,12
518,55,0,4,0,5,3,3,29,1,10
519,4,0,0,0,0,1,0,3,0,0
520,22,3,2,2,5,1,3,4,0,2
521,5,0,0,0,1,1,0,3,0,0
522,11,0,2,1,2,0,1,1,1,3
523,17,0,1,0,3,1,0,11,1,0
524,22,0,0,1,6,1,0,14,0,0
525,11,0,0,2,1,0,0,8,0,0
526,56,2,3,9,9,1,6,16,4,6
527,5,0,0,0,2,0,1,1,0,1
528,31,0,3,0,8,0,1,14,2,3
529,11,0,1,1,5,1,1,2,0,0
530,14,1,0,0,6,0,2,4,1,0
531,25,4,0,8,3,1,3,4,0,2
532,37,4,0,6,5,1,6,13,1,1
533,16,0,4,0,4,1,0,6,0,1
534,64,3,7,3,12,2,5,27,0,5
535,48,0,2,7,15,4,2,13,2,3
536,5,0,0,1,0,1,1,2,0,0
537,14,2,0,2,0,2,2,2,1,3
538,12,1,3,0,3,0,2,2,0,1
539,29,4,1,1,9,1,0,10,1,2
540,40,9,1,6,4,2,7,9,0,2
541,45,12,4,4,2,3,10,8,1,1
542,18,2,0,4,3,0,4,5,0,0
543,7,1,0,4,1,0,1,0,0,0
544,74,6,3,10,25,1,4,23,0,2
545,40,6,6,8,6,2,6,6,0,0
546,42,2,4,3,18,0,4,7,1,3
547,23,2,3,2,7,0,2,7,0,0
548,14,1,0,0,3,1,5,4,0,0
549,55,4,1,17,6,2,14,10,1,0
550,54,10,2,13,5,0,6,18,0,0
551,23,4,4,1,3,0,4,5,1,1
552,62,5,1,7,17,1,6,23,0,2
553,16,0,1,1,8,2,0,3,0,1
554,48,11,0,10,3,2,8,14,0,0
555,54,14,5,11,3,1,5,10,1,4
556,83,11,7,23,7,1,15,15,1,3
557,19,2,1,4,0,3,1,7,0,1
558,44,7,3,8,2,2,7,11,2,2
559,55,7,2,13,6,2,12,12,0,1
560,88,10,7,15,14,1,14,20,3,4
561,86,16,8,15,8,1,12,20,1,5
562,18,1,0,7,2,0,5,3,0,0
563,49,5,5,5,12,4,6,11,0,1
564,31,2,2,7,4,0,1,14,0,1
565,18,1,2,3,1,1,4,6,0,0
566,22,1,2,2,4,1,1,5,4,2
567,6,0,0,2,1,0,2,1,0,0
568,105,10,14,13,18,2,12,21,4,11
569,30,3,2,4,3,0,4,7,2,5
570,9,2,1,1,2,0,0,3,0,0
571,27,6,1,6,0,0,3,7,0,4
572,40,2,6,2,5,1,3,14,2,5
573,6,1,1,1,1,0,0,2,0,0
574,129,9,18,9,20,10,10,36,5,12
575,29,3,3,5,7,0,3,6,0,2
576,32,5,2,4,3,2,1,12,1,2
577,12,1,1,2,2,2,0,0,0,4
578,169,11,23,4,37,8,3,55,3,25
579,3,0,1,0,1,0,0,1,0,0
580,15,1,2,2,2,1,1,5,0,1
581,20,1,1,3,4,1,1,7,0,2
582,8,0,2,0,0,2,1,2,0,1
583,6,1,0,1,0,0,0,4,0,0
584,40,8,2,8,5,3,3,7,1,3
585,258,25,21,36,39,19,19,71,6,22
586,54,5,7,9,8,2,4,16,0,3
587,61,8,8,7,7,3,11,11,1,5
588,38,1,2,5,10,2,2,11,0,5
589,344,70,43,35,43,10,23,83,9,28
590,70,12,9,6,9,1,10,14,1,8
591,35,3,2,7,4,0,1,9,3,6
592,44,1,4,5,4,2,4,18,5,1
593,246,23,36,13,47,11,15,76,3,22
594,118,6,14,9,13,5,3,60,1,7
595,77,6,10,7,6,1,4,37,2,4
596,183,19,28,12,22,3,18,48,9,24
597,99,8,18,11,19,0,6,23,1,13
598,152,1,26,5,40,9,5,45,1,20
599,159,4,25,9,41,8,5,50,7,10
600,116,6,17,9,29,2,3,37,3,10
601,111,9,18,12,17,3,7,27,3,15
602,34,4,2,6,3,1,6,11,0,1
603,43,7,5,8,6,0,3,12,0,2
604,102,12,6,13,19,4,13,29,2,4
605,103,13,7,18,13,4,14,28,1,5
606,18,3,0,2,1,0,5,5,0,2
607,47,9,3,10,4,1,9,11,0,0
608,23,1,2,4,2,0,3,9,0,2
609,22,1,2,2,3,2,0,11,0,1
610,21,4,4,3,3,0,3,4,0,0
611,93,4,3,1,34,8,5,36,0,2
612,208,7,30,15,48,12,8,70,3,15
613,67,13,9,12,8,1,5,12,3,4
614,72,13,4,11,9,2,5,21,0,7
615,83,5,5,10,23,1,5,30,1,3
616,11,2,2,0,1,0,1,5,0,0
617,9,1,1,1,3,0,1,2,0,0
618,45,4,4,10,3,2,11,7,1,3
619,55,2,4,4,13,5,2,22,0,3
620,162,13,22,13,30,6,11,45,3,19
621,86,8,7,11,14,3,8,29,1,5
622,168,11,23,13,42,8,10,44,5,12
623,119,8,25,10,14,4,12,31,5,10
624,131,3,10,11,26,11,13,46,1,10
625,18,1,0,3,4,2,2,6,0,0
626,176,26,7,40,25,6,14,50,2,6
627,234,32,15,51,29,14,22,63,3,5
628,483,42,48,55,98,23,32,145,2,38
629,264,21,22,35,70,10,19,71,4,12
630,209,18,12,27,65,6,12,61,0,8
631,257,36,24,36,33,13,25,77,8,5
632,977,79,44,120,270,48,60,296,10,50
633,387,33,24,45,89,16,37,123,11,9
634,96,14,2,20,14,2,10,28,3,3
635,718,129,46,195,63,27,69,149,12,28
636,156,16,10,26,13,4,48,27,7,5
637,159,10,14,12,16,8,16,66,5,12
638,33,5,0,1,8,1,3,15,0,0
639,26,1,4,3,2,0,3,8,3,2
640,63,14,2,8,7,1,12,17,0,2
641,441,63,19,75,72,17,39,135,4,17
642,57,5,6,8,3,0,6,23,2,4
643,158,10,3,15,24,7,24,62,8,5
644,26,3,1,3,4,3,3,8,0,1
645,183,14,8,24,34,8,20,57,10,8
646,215,16,17,28,26,10,33,57,8,20
647,30,4,0,2,4,2,4,12,0,2
648,42,1,4,6,3,2,4,21,1,0
650,76,12,7,15,4,1,16,18,2,1
651,67,6,2,16,8,5,13,12,1,4
652,12,3,0,0,1,1,2,3,1,1
653,17,4,0,0,0,1,5,7,0,0
654,89,15,4,18,6,4,13,22,4,3
655,284,43,14,64,39,12,26,71,5,10
656,37,3,6,4,5,7,2,6,1,3
657,25,0,1,4,1,0,7,9,1,2
658,3,1,0,1,1,0,0,0,0,0
659,163,26,5,38,14,9,18,47,1,5
660,11,0,0,2,3,0,2,3,0,1
661,102,19,3,12,11,4,21,28,1,3
662,175,17,12,39,17,3,33,44,4,6
663,66,7,1,9,9,4,12,21,1,2
664,222,27,9,40,26,9,34,60,4,13
665,148,10,12,14,34,7,14,45,0,12
666,163,34,12,41,12,0,25,30,5,4
667,760,80,80,116,139,30,45,200,7,63
668,325,64,17,78,30,12,46,68,2,8
669,169,22,10,38,16,8,31,29,6,9
670,64,1,8,5,19,3,1,21,2,4
671,196,15,14,18,47,12,8,65,2,15
672,59,7,2,10,8,3,8,16,2,3
673,255,45,10,53,41,4,29,62,2,9
674,140,18,10,32,16,4,15,39,2,4
675,171,28,6,35,14,5,32,44,0,7
676,144,17,11,24,21,4,22,39,0,6
677,37,2,0,3,12,1,0,18,1,0
678,14,0,3,0,3,0,1,4,0,3
679,40,3,4,5,5,2,8,8,4,1
680,62,5,6,12,6,1,14,14,1,3
681,13,1,2,1,2,1,5,1,0,0
682,218,6,29,16,28,8,9,86,9,27
683,241,5,31,21,32,8,11,95,5,33
684,154,5,24,12,34,8,5,48,3,15
685,52,5,7,10,6,1,9,8,1,5
686,110,9,6,14,13,8,9,47,1,3
687,49,6,4,9,8,3,9,7,2,1
688,133,9,17,9,23,3,12,52,1,7
689,61,0,10,4,13,3,1,21,1,8
690,39,1,9,1,8,2,2,9,2,5
691,72,5,5,17,9,6,7,19,1,3
692,31,2,2,5,2,1,9,9,0,1
693,50,2,5,8,8,2,8,13,2,2
694,106,5,15,9,12,8,7,35,2,13
695,98,1,7,7,25,4,4,35,3,12
696,26,0,3,2,6,0,0,11,0,4
697,19,3,0,1,6,2,2,3,0,2
698,37,2,5,6,8,1,8,4,2,1
699,49,5,8,8,6,0,4,12,2,4
700,68,5,6,2,11,2,2,33,1,6
701,43,3,6,3,8,1,3,15,2,2
702,65,4,7,6,12,2,8,19,2,5
703,29,1,1,1,7,1,2,12,0,4
704,69,5,6,12,8,3,3,19,2,11
705,22,1,4,2,3,1,1,7,0,3
706,125,4,29,7,19,3,5,36,3,19
707,27,2,3,2,3,1,3,8,0,5
708,34,1,5,1,10,1,3,7,1,5
709,157,6,19,8,59,4,7,39,3,12
