origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
169,104,10,14,22,9,4,7,28,2,8
170,52,2,2,3,15,2,4,22,1,1
171,58,4,11,4,14,4,7,10,0,4
172,117,13,11,33,8,5,10,29,2,6
173,40,3,4,0,12,3,1,13,0,4
174,10,0,0,1,2,0,0,7,0,0
175,19,1,2,0,7,2,1,5,1,0
176,89,11,3,17,17,2,11,20,2,6
177,197,20,15,21,44,10,18,52,5,12
178,110,20,4,27,10,4,18,23,0,4
179,28,4,2,1,10,1,2,6,1,1
180,72,11,6,10,9,4,11,20,0,1
181,72,12,2,11,7,2,12,20,1,5
182,43,6,2,9,4,0,8,12,0,2
183,61,15,0,10,4,2,8,22,0,0
184,65,14,0,11,11,3,13,9,1,3
185,189,25,9,38,29,7,18,62,0,1
186,78,17,4,14,9,1,7,24,1,1
187,264,15,23,23,69,10,26,81,2,15
188,225,8,33,32,38,6,32,42,8,26
189,212,33,13,39,43,6,23,47,0,8
190,87,7,6,20,20,4,9,17,2,2
191,76,11,2,13,9,1,10,29,0,1
192,395,25,48,49,89,14,28,112,4,26
193,212,27,15,29,39,7,25,54,0,16
194,22,8,0,3,1,1,4,5,0,0
195,184,24,11,48,14,9,23,43,2,10
196,8,1,0,4,0,1,0,2,0,0
197,333,39,17,57,49,15,26,101,6,23
198,225,31,13,44,41,7,13,63,4,9
199,231,48,14,43,27,6,23,54,4,12
200,52,8,2,17,1,1,12,11,0,0
201,109,17,1,18,13,4,21,32,2,1
202,82,4,6,16,14,3,7,27,2,3
203,287,37,19,48,51,15,20,77,5,15
204,52,13,0,13,5,4,8,8,0,1
205,132,19,6,25,11,5,18,35,3,10
206,218,32,7,53,21,8,36,47,2,12
207,236,46,19,55,23,9,25,49,5,5
208,359,57,27,63,49,18,34,91,1,19
209,284,25,15,46,64,11,30,82,3,8
210,211,20,14,30,43,7,27,54,4,12
211,104,13,5,19,15,6,16,25,4,1
212,53,4,4,7,3,2,5,26,2,0
213,632,68,33,153,79,16,77,150,17,39
214,256,40,10,60,20,16,33,67,5,5
215,181,20,11,59,20,4,25,32,3,7
216,78,9,1,22,7,2,19,16,1,1
217,62,9,2,12,9,5,10,14,1,0
218,300,70,4,71,23,7,44,69,5,7
219,35,4,0,3,6,1,9,10,0,2
220,41,5,1,10,4,1,10,8,0,2
221,140,10,15,12,27,8,11,40,2,15
222,32,1,2,3,6,3,3,13,0,1
223,8,0,0,1,1,0,0,3,1,2
224,62,6,6,4,18,3,0,19,1,5
225,118,11,7,17,16,11,15,35,1,5
226,85,6,12,12,11,4,7,28,1,4
227,42,0,5,4,7,0,5,15,2,4
228,41,0,0,1,18,1,0,20,0,1
229,204,26,17,43,27,7,14,55,2,13
230,88,9,8,16,16,4,9,21,0,5
301,90,16,2,13,8,2,14,27,5,3
302,209,18,6,30,29,8,31,75,4,8
303,4,2,0,0,1,0,0,1,0,0
304,333,56,9,80,35,9,50,70,10,14
305,157,22,9,30,20,6,18,44,2,6
306,38,4,1,5,6,3,7,10,0,2
307,68,8,4,10,1,2,16,17,7,3
308,142,28,7,25,13,3,23,32,4,7
309,360,50,12,67,43,8,61,90,14,15
310,248,26,30,40,33,15,31,56,4,13
311,116,20,3,29,13,3,8,31,2,7
312,182,38,5,52,15,4,25,41,1,1
313,60,14,2,14,6,1,13,9,0,1
314,10,1,0,4,1,1,1,2,0,0
315,73,8,6,13,5,5,17,15,2,2
316,140,26,12,29,17,3,18,25,2,8
317,23,3,4,1,4,0,2,7,0,2
318,134,9,12,8,28,8,13,45,1,10
319,31,3,1,2,10,0,4,7,0,4
320,31,2,3,2,6,0,2,11,1,4
321,94,5,4,14,16,3,17,29,1,5
322,49,7,2,7,9,2,10,11,0,1
323,181,21,12,27,48,11,11,43,1,7
324,255,29,8,49,43,11,27,78,1,9
325,171,11,14,21,33,6,14,51,4,17
326,24,6,1,4,0,1,8,4,0,0
327,12,2,0,0,5,0,1,4,0,0
328,176,29,9,32,13,8,31,42,5,7
329,69,14,2,15,7,1,9,14,4,3
330,82,13,2,23,10,5,13,16,0,0
331,11,1,1,1,1,0,1,6,0,0
332,67,4,6,6,22,1,5,20,0,3
334,79,14,1,22,3,1,16,17,1,4
335,81,11,0,23,6,3,15,22,0,1
336,44,9,0,7,4,1,10,13,0,0
337,18,0,0,2,3,0,7,6,0,0
338,33,10,1,6,1,2,7,6,0,0
339,42,4,0,7,7,0,6,16,1,1
340,241,42,18,55,26,11,24,51,5,9
341,65,7,6,10,7,4,6,16,2,7
342,210,28,10,37,22,8,19,55,13,18
343,34,1,3,10,9,1,3,6,1,0
344,176,28,17,47,10,6,21,35,1,11
345,82,2,10,7,19,4,6,30,1,3
346,94,12,11,15,6,5,14,19,1,11
347,319,34,42,50,44,13,25,73,4,34
348,57,10,7,8,9,1,6,12,0,4
349,39,5,2,7,8,0,9,8,0,0
350,71,5,5,4,15,5,4,26,0,7
351,54,5,6,10,15,1,2,9,1,5
352,300,15,81,15,27,9,8,78,4,63
353,69,1,15,2,11,4,3,15,3,15
354,398,16,85,22,50,8,9,118,10,80
355,12,1,3,1,2,0,0,3,0,2
356,33,2,3,4,4,1,3,14,0,2
357,19,0,3,0,4,1,1,6,3,1
358,24,0,5,1,2,1,3,6,0,6
359,14,0,1,3,0,0,2,2,3,3
360,38,3,5,6,2,4,0,9,8,1
361,22,1,1,2,2,0,5,11,0,0
362,24,1,2,2,3,2,6,4,0,4
363,9,1,1,2,1,0,0,3,0,1
364,137,10,13,17,34,6,9,36,2,10
365,40,3,5,3,2,2,5,16,0,4
366,81,11,10,17,7,2,6,19,2,7
367,184,11,28,16,28,9,9,60,4,19
368,19,1,0,1,8,2,2,3,1,1
369,12,0,1,0,3,2,0,2,0,4
370,38,2,3,4,11,2,2,10,0,4
371,111,4,6,13,23,3,7,44,0,11
372,119,13,9,11,25,2,10,37,3,9
373,42,1,5,2,13,3,1,11,0,6
374,80,6,5,10,12,4,10,21,6,6
375,7,0,0,4,0,1,0,2,0,0
376,29,5,4,3,3,0,5,8,0,1
377,35,6,2,4,3,3,4,10,1,2
378,34,5,1,6,2,2,6,11,0,1
379,42,5,1,10,5,2,8,10,0,1
380,88,19,1,15,6,3,13,27,1,3
381,86,8,8,8,9,4,9,33,0,7
382,113,14,3,31,6,4,20,28,0,7
384,26,1,7,3,5,0,1,2,2,5
385,6,1,0,2,0,1,1,1,0,0
386,36,2,1,3,5,2,5,15,0,3
387,9,1,3,0,3,0,0,2,0,0
388,140,10,16,32,12,4,22,28,6,10
389,13,1,0,5,0,0,4,2,1,0
390,12,1,0,4,0,0,3,4,0,0
391,56,7,1,10,5,2,15,13,1,2
392,20,1,2,3,0,0,8,4,1,1
393,19,2,1,2,2,2,3,6,0,1
394,51,4,7,3,7,5,4,15,1,5
395,10,0,1,1,2,0,1,4,0,1
396,7,1,1,1,2,0,1,1,0,0
397,13,0,0,1,1,0,9,2,0,0
398,9,2,0,2,3,0,0,1,0,1
399,15,0,0,2,3,0,1,9,0,0
400,14,0,0,5,0,0,7,2,0,0
401,34,4,0,4,1,3,8,7,5,2
402,9,2,0,0,1,0,2,4,0,0
403,8,1,0,3,1,0,0,3,0,0
404,11,3,0,2,0,0,2,3,0,1
405,2,0,0,1,0,0,1,0,0,0
406,41,4,2,8,3,0,17,6,1,0
407,3,0,1,0,0,0,0,0,2,0
408,14,0,0,1,1,0,5,6,1,0
409,21,2,0,5,0,0,10,4,0,0
410,64,6,2,14,1,2,21,15,1,2
411,37,12,0,9,0,2,6,7,0,1
412,24,9,1,4,1,0,7,1,1,0
413,155,27,5,37,11,4,29,39,2,1
414,43,7,1,10,1,1,6,10,5,2
415,20,7,2,4,2,0,1,3,1,0
416,37,5,1,9,2,1,6,11,1,1
417,4,0,0,0,1,0,3,0,0,0
418,28,2,1,6,2,2,7,7,0,1
419,13,2,0,3,3,0,3,2,0,0
420,43,7,2,14,2,0,6,12,0,0
421,7,3,0,2,1,0,0,1,0,0
422,11,2,0,2,0,0,2,5,0,0
423,11,1,0,4,1,1,2,2,0,0
424,171,27,12,39,18,7,31,22,6,9
425,134,30,11,26,13,7,15,22,5,5
426,63,12,8,12,8,1,9,9,3,1
427,78,17,6,10,4,3,14,21,1,2
428,106,22,1,31,7,4,15,21,1,4
429,39,3,5,10,2,1,5,7,2,4
430,109,8,9,40,10,2,13,22,1,4
431,19,6,0,4,3,1,2,2,0,1
432,201,29,10,46,24,5,26,49,4,8
433,102,21,6,14,12,3,23,17,1,5
434,22,3,3,2,1,0,3,9,0,1
435,46,7,5,4,8,0,4,15,2,1
436,9,0,0,1,0,0,1,7,0,0
437,179,12,26,25,20,8,18,53,3,14
438,52,1,3,10,8,0,8,17,1,4
439,150,9,28,12,17,5,7,50,3,19
440,92,1,18,6,10,6,7,33,0,11
441,117,11,9,20,15,3,11,36,2,10
442,48,5,3,4,10,3,8,12,0,3
443,215,10,42,15,32,5,15,64,5,27
444,25,3,4,2,1,0,0,9,2,4
445,123,11,5,27,8,7,10,44,1,10
446,59,2,9,2,8,4,8,16,1,9
447,86,9,5,15,12,2,7,20,4,12
448,242,9,33,22,39,7,12,82,7,31
449,60,8,12,3,6,1,6,13,2,9
450,104,4,11,7,29,4,8,30,3,8
451,27,0,5,2,6,0,2,7,0,5
452,43,3,8,3,10,1,2,13,1,2
453,69,0,6,1,26,2,1,29,0,4
454,81,0,10,2,24,3,2,33,1,6
455,118,4,15,7,25,6,11,39,1,10
456,8,0,0,0,4,0,2,2,0,0
457,188,5,25,13,51,5,8,59,3,19
458,199,6,30,3,50,10,5,68,3,24
459,60,1,10,2,19,4,1,20,0,3
460,66,2,7,5,12,3,3,28,0,6
461,99,2,10,6,26,5,5,36,2,7
462,69,1,8,3,17,2,3,26,2,7
463,122,1,18,24,16,3,15,30,4,11
464,56,3,4,12,10,3,7,14,0,3
465,30,2,1,2,11,0,0,12,1,1
466,31,7,0,4,6,1,6,4,0,3
467,37,1,4,6,4,5,3,12,0,2
468,53,9,5,5,4,2,8,11,3,6
469,303,26,39,18,78,11,9,100,3,19
470,69,6,8,4,17,2,4,22,0,6
471,95,10,3,14,18,3,13,26,4,4
472,235,22,49,34,39,0,18,47,4,22
473,46,3,4,10,6,0,5,13,1,4
474,162,22,10,22,29,8,12,51,2,6
475,35,2,7,2,6,0,4,10,2,2
476,117,14,13,17,19,4,12,30,1,7
477,192,20,19,41,20,9,21,46,4,12
478,18,3,1,3,4,0,2,5,0,0
479,83,9,7,15,14,3,10,22,1,2
480,50,3,3,7,6,1,9,15,1,5
481,150,5,17,19,25,7,8,54,3,12
482,468,35,51,60,83,23,34,136,6,40
483,113,10,14,28,9,2,18,21,2,9
484,44,4,4,6,9,4,2,13,0,2
485,151,8,16,29,17,7,20,42,1,11
486,192,29,8,25,40,10,24,45,1,10
487,153,20,2,37,11,4,22,51,1,5
488,34,3,2,5,4,3,7,9,0,1
489,187,24,8,41,19,7,16,62,3,7
490,113,21,2,30,11,5,18,23,0,3
491,124,7,12,12,24,4,16,36,3,10
492,281,49,10,81,22,8,32,69,1,9
493,199,23,20,48,25,4,25,44,3,7
494,188,27,5,53,14,4,37,42,3,3
495,190,21,5,41,32,12,32,38,2,7
496,567,27,81,66,101,24,43,155,10,60
497,46,0,3,8,9,1,4,17,1,3
498,100,6,28,16,12,1,16,11,7,3
499,1511,35,187,198,394,33,100,448,16,100
500,898,51,149,156,91,15,77,250,21,88
501,353,60,16,71,26,9,51,97,5,18
502,83,8,1,13,8,7,20,22,3,1
503,88,13,6,15,9,3,11,24,3,4
504,35,7,1,8,1,5,5,8,0,0
505,24,4,1,3,3,1,6,5,1,0
506,215,18,22,28,27,11,31,59,9,10
507,182,26,10,49,15,2,34,43,1,2
508,51,9,0,5,3,0,18,6,5,5
509,34,6,2,8,3,1,7,7,0,0
510,156,9,15,23,31,8,9,49,3,9
511,62,3,7,6,12,4,10,11,2,7
512,189,16,18,20,32,6,10,64,6,17
513,86,5,8,11,17,2,10,29,1,3
514,360,14,57,49,38,14,33,95,15,45
515,17,1,2,3,2,2,3,2,0,2
516,90,5,5,15,19,2,17,23,0,4
517,66,5,9,5,4,1,5,23,2,12
518,48,0,7,0,3,5,3,22,1,7
519,10,0,0,0,2,2,1,4,1,0
520,12,0,1,2,1,3,1,3,1,0
521,4,0,0,0,1,1,0,2,0,0
522,12,0,1,4,0,0,3,1,1,2
523,11,2,0,0,1,1,0,6,0,1
524,23,0,1,0,3,2,0,14,0,3
525,10,0,0,2,0,0,0,8,0,0
526,59,3,2,9,9,1,14,15,0,6
527,14,0,2,0,3,0,0,8,0,1
528,34,0,3,1,16,2,0,10,0,2
529,13,0,0,1,3,0,1,7,1,0
530,18,1,0,0,4,0,1,9,1,2
531,25,3,1,7,5,0,3,4,1,1
532,40,2,1,7,12,1,3,13,1,0
533,22,1,2,1,6,1,4,7,0,0
534,57,4,6,8,16,2,1,16,1,3
535,34,2,3,2,9,1,3,10,1,3
536,10,1,0,2,2,0,3,2,0,0
537,17,2,3,0,3,2,1,3,2,1
538,22,4,2,2,4,1,2,6,1,0
539,29,3,2,0,9,2,1,10,1,1
540,41,3,6,6,4,3,5,11,1,2
541,35,5,2,5,7,1,7,8,0,0
542,12,2,2,1,1,0,3,2,1,0
543,6,1,0,1,2,0,0,2,0,0
544,68,3,7,8,22,0,9,17,1,1
545,41,2,2,8,10,5,7,7,0,0
546,53,5,2,2,16,0,5,19,1,3
547,32,0,6,1,7,2,5,8,2,1
548,10,3,0,2,2,0,1,2,0,0
549,53,11,3,10,2,2,15,10,0,0
550,53,6,2,12,11,3,8,9,1,1
551,24,4,2,7,4,0,3,2,1,1
552,57,5,2,3,20,2,5,18,0,2
553,9,0,0,3,2,0,2,1,0,1
554,35,10,3,6,2,1,6,7,0,0
555,75,17,3,8,10,3,6,27,0,1
556,56,9,3,11,9,1,9,11,1,2
557,31,4,2,8,4,1,8,4,0,0
558,41,3,1,9,5,1,10,7,1,4
559,56,10,6,4,9,2,9,13,0,3
560,52,5,2,18,3,1,7,13,1,2
561,96,15,9,14,22,2,9,19,1,5
562,20,2,0,5,3,0,5,5,0,0
563,44,6,6,7,11,3,4,4,0,3
564,24,1,3,5,5,1,1,7,0,1
565,20,1,0,5,1,0,5,7,1,0
566,15,0,2,0,2,0,3,3,2,3
567,9,3,0,4,0,0,0,2,0,0
568,103,6,16,16,20,4,15,17,0,9
569,28,5,2,4,1,1,3,9,1,2
570,9,1,0,0,4,0,3,1,0,0
571,24,1,6,6,0,1,1,6,2,1
572,39,4,6,2,2,0,5,10,2,8
573,6,1,0,1,2,0,0,2,0,0
574,142,6,23,15,28,7,9,41,2,11
575,26,2,3,3,1,1,2,11,2,1
576,29,5,2,6,0,0,2,11,0,3
577,11,3,1,1,1,1,1,2,0,1
578,156,10,24,6,24,12,8,54,3,15
579,2,0,0,0,1,0,0,1,0,0
580,16,1,2,2,4,1,0,2,1,3
581,28,4,1,6,6,0,3,6,0,2
582,14,1,0,0,1,1,2,5,1,3
583,9,1,0,1,4,0,0,3,0,0
584,53,8,6,1,7,4,4,18,2,3
585,216,19,25,28,28,10,19,63,7,17
586,63,6,13,8,9,4,5,12,2,4
587,57,9,7,7,10,1,4,15,1,3
588,45,0,2,11,5,0,7,15,0,5
589,370,60,47,46,61,18,21,80,3,34
590,74,11,6,7,3,5,6,27,0,9
591,43,3,3,7,6,2,8,11,1,2
592,36,1,3,6,2,0,3,16,2,3
593,238,23,41,13,32,8,17,74,2,28
594,104,6,7,8,21,8,4,35,2,13
595,82,5,6,7,9,5,6,33,1,10
596,221,20,29,19,32,7,22,60,5,27
597,85,7,21,10,12,2,6,16,2,9
598,137,2,25,2,42,9,6,39,1,11
599,127,4,19,7,27,5,6,45,2,12
600,86,3,11,7,21,1,7,25,1,10
601,91,6,13,8,15,6,8,21,1,13
602,39,4,2,6,8,1,6,10,0,2
603,40,6,4,4,4,0,8,12,1,1
604,103,16,7,11,17,5,12,33,0,2
605,102,18,8,17,15,5,9,23,1,6
606,17,4,0,2,0,0,5,6,0,0
607,54,8,6,6,8,1,7,13,0,5
608,22,2,4,3,7,2,0,4,0,0
609,28,2,0,6,9,1,1,8,0,1
610,18,8,2,1,1,1,2,3,0,0
611,154,7,15,2,48,12,3,62,0,5
612,170,5,23,8,53,8,2,55,2,14
613,68,9,6,15,7,0,12,12,4,3
614,60,9,3,11,7,3,10,14,1,2
615,72,1,5,8,22,4,5,24,0,3
616,11,2,1,0,1,0,1,5,0,1
617,11,1,1,4,0,1,1,3,0,0
618,50,9,7,6,6,1,11,7,0,3
619,45,1,6,5,13,1,0,16,1,2
620,142,10,19,14,21,5,14,37,6,16
621,94,11,4,10,15,5,8,30,2,9
622,141,14,16,7,22,9,10,49,1,13
623,106,4,21,12,12,8,10,22,9,8
624,117,3,4,11,24,8,10,47,2,8
625,27,3,3,3,2,0,9,5,0,2
626,177,28,9,32,20,10,18,55,1,4
627,234,30,17,56,27,10,20,63,1,10
628,423,38,32,59,72,21,31,133,1,36
629,209,24,12,29,43,8,17,69,0,7
630,173,17,10,26,48,6,11,52,1,2
631,241,32,7,43,47,6,27,68,2,9
632,913,72,60,99,258,47,62,267,10,38
633,422,42,16,60,102,14,34,140,1,13
634,122,23,5,21,12,4,28,27,2,0
635,693,115,55,183,67,23,61,150,17,22
636,163,15,14,17,17,2,33,42,11,12
637,162,15,11,16,18,4,18,66,3,11
638,44,3,1,2,12,1,1,19,4,1
639,22,0,4,5,2,1,1,7,0,2
640,55,11,3,10,2,1,7,17,1,3
641,470,65,24,90,64,29,39,128,6,25
642,33,3,5,6,1,0,2,14,0,2
643,136,10,5,9,30,12,15,45,6,4
644,31,2,0,4,4,2,7,9,2,1
645,173,20,10,24,29,8,22,50,4,6
646,213,17,20,33,18,7,34,69,4,11
647,18,2,0,4,0,1,3,7,0,1
648,41,3,1,4,3,1,11,15,0,3
649,9,0,0,0,1,0,7,1,0,0
650,85,12,8,18,6,2,8,24,3,4
651,47,7,2,11,3,0,10,13,0,1
652,12,1,2,1,2,0,4,1,0,1
653,19,1,1,4,3,0,7,2,1,0
654,75,10,2,15,7,3,14,23,0,1
655,280,40,14,58,38,13,32,74,1,10
656,47,0,5,6,4,1,6,19,2,4
657,25,1,5,1,2,0,0,13,0,3
658,7,0,0,4,1,1,0,1,0,0
659,159,32,4,32,20,10,18,37,1,5
660,11,1,1,1,4,0,2,1,0,1
661,87,18,3,15,8,4,16,22,0,1
662,193,22,13,40,15,9,29,45,5,15
663,71,5,2,14,11,0,10,25,1,3
664,236,33,13,49,28,2,30,67,4,10
665,161,13,12,16,28,11,13,52,4,12
666,139,23,5,41,8,3,29,22,2,6
667,688,93,70,110,104,20,52,183,6,50
668,329,55,22,71,26,10,39,83,9,14
669,170,29,13,39,18,3,32,31,0,5
670,47,0,5,4,15,2,4,15,0,2
671,198,15,20,15,37,13,8,70,6,14
672,70,7,7,11,5,3,10,15,8,4
673,293,49,13,70,45,7,39,59,1,10
674,129,19,9,24,13,6,16,36,0,6
675,156,24,8,37,17,3,30,35,2,0
676,144,12,9,33,17,4,19,43,0,7
677,34,2,1,0,10,4,0,14,2,1
678,15,0,2,2,1,1,1,5,1,2
679,37,5,1,11,5,0,8,6,1,0
680,44,6,5,5,4,0,10,12,1,1
681,14,0,4,1,5,0,2,2,0,0
682,210,9,30,10,17,5,17,86,6,30
683,206,5,25,19,33,14,7,72,5,26
684,148,6,27,8,25,8,7,39,4,24
685,42,3,5,5,8,2,1,14,1,3
686,92,9,5,20,14,3,8,29,2,2
687,51,1,4,10,4,1,11,13,3,4
688,141,8,20,10,25,6,12,42,5,13
689,76,0,13,3,11,5,2,35,1,6
690,45,2,4,3,7,1,4,17,2,5
691,53,5,2,8,10,2,8,15,1,2
692,26,3,2,3,9,2,3,3,0,1
693,51,4,3,9,8,3,3,11,0,10
694,101,7,15,12,14,2,7,21,4,19
695,83,2,14,5,20,6,3,22,3,8
696,36,0,5,6,4,3,1,7,3,7
697,18,1,1,4,4,0,0,7,0,1
698,40,1,4,4,4,0,2,16,1,8
699,38,4,4,5,4,1,4,13,0,3
700,49,3,4,2,8,3,5,17,0,7
701,26,1,4,2,2,3,2,7,1,4
702,60,5,7,8,12,2,6,16,0,4
703,25,0,4,4,5,2,0,6,1,3
704,76,5,7,8,14,3,8,23,0,8
705,23,2,6,2,2,2,3,3,2,1
706,99,3,23,6,17,3,7,21,1,18
