origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
167,160,18,20,12,28,2,12,49,2,17
168,18,7,0,2,2,0,3,3,0,1
169,93,12,14,8,18,2,8,23,1,7
170,43,2,7,1,13,1,1,16,0,2
171,59,4,4,5,11,2,4,24,0,5
172,113,9,9,22,16,4,17,28,2,6
173,35,4,3,1,10,2,1,7,4,3
174,16,1,2,1,3,0,0,8,0,1
175,18,1,0,4,3,1,3,5,0,1
176,70,7,3,10,14,2,10,19,1,4
177,198,26,12,19,44,6,16,58,4,13
178,107,22,6,23,13,3,18,17,3,2
179,22,5,3,2,6,0,0,6,0,0
180,74,5,5,9,12,1,11,29,1,1
181,67,11,1,19,2,1,12,17,0,4
182,51,11,3,13,5,2,8,9,0,0
183,60,12,1,7,6,1,10,19,2,2
184,57,16,2,10,0,1,13,14,0,1
185,162,32,6,26,22,4,20,46,1,5
186,98,15,5,29,9,3,11,23,1,2
187,273,19,34,16,59,13,22,89,5,16
188,239,12,39,19,43,11,23,64,8,20
189,212,33,13,29,39,6,23,57,2,10
190,75,6,3,18,18,4,7,16,2,1
191,53,7,1,9,2,1,7,26,0,0
192,369,30,38,53,93,13,26,89,5,22
193,227,38,16,46,33,9,26,47,1,11
194,22,5,0,5,3,0,4,5,0,0
195,162,19,8,34,17,6,25,48,0,5
196,11,1,1,3,3,0,3,0,0,0
197,340,42,17,53,63,14,30,92,3,26
198,246,29,18,37,49,10,22,69,2,10
199,239,52,13,47,34,9,24,52,2,6
200,56,12,2,16,3,4,8,11,0,0
201,109,19,4,23,17,6,8,27,4,1
202,60,8,4,10,10,5,6,11,2,4
203,266,35,16,39,56,17,25,66,4,8
204,67,15,1,12,13,0,9,14,1,2
205,131,20,10,26,9,3,15,43,2,3
206,224,35,14,40,17,11,32,59,5,11
207,195,32,10,57,24,4,24,35,4,5
208,347,51,18,66,70,12,34,74,6,16
209,294,37,19,43,65,8,23,81,5,13
210,205,17,17,24,43,11,24,63,1,5
211,84,6,5,12,8,6,15,22,2,8
212,48,7,4,8,8,1,4,13,2,1
213,598,69,37,142,79,13,78,133,19,28
214,244,44,2,53,32,8,45,49,5,6
215,155,22,9,34,16,6,21,38,2,7
216,59,9,2,18,5,2,16,7,0,0
217,90,8,1,10,14,3,21,32,0,1
218,317,62,6,87,21,7,47,67,6,14
219,43,6,0,7,1,2,17,9,0,1
220,38,5,1,7,4,1,14,2,2,2
221,115,10,15,14,19,7,9,24,4,13
222,28,0,3,3,5,2,1,13,0,1
223,2,0,1,0,1,0,0,0,0,0
224,56,5,6,5,21,2,0,11,1,5
225,117,12,14,11,17,3,9,42,0,9
226,96,5,8,8,14,3,9,45,0,4
227,48,2,4,9,8,0,10,9,2,4
228,34,0,4,1,12,3,0,12,0,2
229,167,25,14,20,20,7,25,41,0,15
230,73,9,6,14,9,2,10,18,0,5
301,88,14,3,17,6,2,16,22,4,4
302,183,21,7,24,27,12,29,55,3,5
303,3,0,0,1,0,1,1,0,0,0
304,317,74,11,73,20,4,54,67,11,3
305,141,15,11,22,15,4,26,39,6,3
306,43,7,1,5,2,1,11,15,0,1
307,75,12,3,10,6,2,17,16,6,3
308,132,23,7,28,15,3,18,29,4,5
309,356,47,15,63,30,20,50,106,10,15
310,221,21,33,33,32,4,30,47,4,17
311,116,19,14,19,15,6,15,23,2,3
312,167,36,2,44,16,4,23,35,4,3
313,59,8,2,10,5,1,12,15,3,3
314,14,0,1,2,2,1,4,4,0,0
315,77,9,5,11,2,4,14,27,1,4
316,149,16,5,26,21,6,27,38,1,9
317,28,3,2,3,8,1,7,3,0,1
318,162,8,22,6,36,9,7,56,3,15
319,40,5,5,4,2,2,2,13,1,6
320,38,4,3,6,2,2,5,10,4,2
321,64,7,7,9,12,2,7,16,0,4
322,56,6,4,12,6,1,5,18,0,4
323,180,19,13,19,48,1,16,58,0,6
324,228,26,12,39,30,14,22,66,3,16
325,166,14,23,20,25,6,10,50,2,16
326,15,4,1,3,2,1,1,3,0,0
327,19,1,1,3,2,1,4,4,1,2
328,185,29,9,29,14,10,33,48,3,10
329,62,10,4,14,7,3,8,12,0,4
330,77,17,0,25,4,1,17,12,0,1
331,5,0,1,0,1,2,0,1,0,0
332,72,6,10,4,25,1,3,19,1,3
334,89,15,1,27,1,3,21,20,0,1
335,79,8,2,28,2,2,19,14,3,1
336,54,10,1,9,3,1,10,18,2,0
337,14,4,0,2,2,0,5,1,0,0
338,28,6,0,8,1,0,5,6,2,0
339,35,5,1,9,6,2,6,5,0,1
340,249,49,17,55,28,7,28,44,6,15
341,71,9,7,13,9,0,9,16,0,8
342,204,26,11,39,14,6,26,54,11,17
343,33,3,4,6,1,2,4,10,1,2
344,137,28,12,38,5,2,21,23,4,4
345,45,3,9,8,9,0,1,9,1,5
346,108,12,16,17,4,1,10,28,5,15
347,283,42,40,44,30,8,28,61,5,25
348,51,3,6,6,9,4,5,16,0,2
349,32,2,4,7,6,2,4,4,1,2
350,55,1,3,2,15,3,8,18,2,3
351,45,3,7,7,5,0,8,12,0,3
352,276,11,85,13,25,9,8,57,5,63
353,62,1,22,2,6,1,2,13,1,14
354,413,19,92,22,41,11,19,121,10,78
355,13,0,1,0,1,0,0,4,0,7
356,19,1,3,2,2,0,3,5,0,3
357,12,0,2,0,1,1,3,1,2,2
358,19,0,4,0,1,0,3,9,0,2
359,10,0,1,0,0,1,2,2,3,1
360,38,0,2,4,4,2,1,18,2,5
361,17,1,3,0,2,0,3,4,1,3
362,26,0,3,2,2,3,2,12,0,2
363,7,0,0,2,0,0,1,4,0,0
364,126,11,8,13,21,11,11,38,2,11
365,33,2,3,2,2,4,4,12,1,3
366,75,13,8,11,12,3,9,11,2,6
367,162,10,41,11,25,11,7,36,4,17
368,7,0,2,2,1,0,0,1,0,1
369,7,0,1,0,1,0,1,4,0,0
370,54,8,6,5,6,1,3,12,2,11
371,130,12,9,18,19,6,18,40,1,7
372,110,11,8,10,18,5,14,34,0,10
373,37,4,6,3,7,3,0,11,1,2
374,56,6,4,6,8,3,8,14,0,7
375,12,2,0,3,1,0,4,1,1,0
376,21,6,0,1,0,2,3,7,0,2
377,30,4,3,4,4,3,7,4,0,1
378,37,5,0,10,4,0,9,8,0,1
379,31,6,5,6,1,0,5,3,0,5
380,80,13,3,11,12,3,15,22,0,1
381,36,6,2,4,6,0,4,14,0,0
382,110,20,4,22,8,4,22,25,0,5
384,20,1,4,1,1,2,6,2,1,2
385,2,1,0,0,0,0,1,0,0,0
386,23,1,2,5,5,0,2,7,0,1
387,21,2,2,3,3,2,3,5,1,0
388,143,15,22,30,14,2,22,28,7,3
389,8,0,0,3,0,0,2,3,0,0
390,9,0,1,3,0,0,3,1,1,0
391,40,4,1,10,2,0,9,12,0,2
392,8,0,0,0,1,0,1,6,0,0
393,26,2,2,1,3,1,4,12,0,1
394,54,4,8,6,13,1,4,14,1,3
395,8,1,0,3,1,0,0,2,1,0
396,13,1,0,2,2,0,2,1,4,1
397,11,1,0,1,1,1,5,1,0,1
398,2,0,0,0,2,0,0,0,0,0
399,14,1,0,1,0,0,3,9,0,0
400,4,1,0,1,0,0,1,1,0,0
401,20,1,0,5,3,1,4,6,0,0
402,8,3,0,2,1,0,2,0,0,0
403,13,0,1,0,0,0,7,4,0,1
404,18,5,1,2,1,0,3,6,0,0
405,4,0,0,1,1,0,1,1,0,0
406,43,3,3,5,5,1,19,7,0,0
407,2,0,1,1,0,0,0,0,0,0
408,3,1,0,0,0,0,1,0,0,1
409,20,4,0,4,0,0,7,5,0,0
410,44,9,1,10,1,0,14,7,1,1
411,27,7,1,5,0,0,4,8,2,0
412,18,7,1,4,0,0,3,2,0,1
413,152,27,3,43,12,4,22,31,5,5
414,34,7,2,5,1,1,9,4,2,3
415,19,3,1,5,0,0,3,5,0,2
416,36,8,0,11,5,3,4,4,1,0
417,7,2,0,3,0,0,2,0,0,0
418,20,1,1,6,3,0,2,7,0,0
419,9,2,0,2,0,0,4,1,0,0
420,43,11,0,13,1,2,9,7,0,0
421,5,1,0,2,1,0,1,0,0,0
422,11,3,0,2,1,1,2,2,0,0
423,6,0,1,1,0,0,1,3,0,0
424,158,31,8,46,9,6,19,27,5,7
425,164,28,9,36,19,6,30,26,5,5
426,58,12,4,16,2,2,13,6,1,2
427,65,7,4,9,12,2,5,24,0,2
428,115,20,6,31,11,2,10,31,0,4
429,41,4,7,5,8,2,5,3,3,4
430,138,16,10,31,30,4,18,26,1,2
431,15,3,0,1,2,0,5,4,0,0
432,202,34,6,42,19,13,26,48,5,9
433,90,12,7,24,9,5,11,15,1,6
434,24,5,0,2,5,1,6,4,0,1
435,39,3,5,3,2,2,7,11,1,5
436,8,1,1,1,1,2,0,0,0,2
437,191,22,23,25,23,10,13,59,1,15
438,43,5,3,4,4,2,10,13,1,1
439,130,7,19,9,10,5,11,42,4,23
440,70,1,10,6,8,2,3,30,2,8
441,156,17,23,26,16,6,12,42,5,9
442,41,2,2,1,8,0,3,19,0,6
443,233,12,46,16,43,9,12,62,3,30
444,29,3,1,2,7,2,2,12,0,0
445,150,15,8,25,26,4,13,52,0,7
446,75,7,13,7,9,2,2,25,0,10
447,77,6,5,8,17,2,11,22,2,4
448,219,17,33,17,40,9,8,66,4,25
449,61,7,12,5,7,4,2,16,1,7
450,113,6,19,2,26,8,7,33,2,10
451,37,0,3,1,10,3,3,11,0,6
452,43,3,7,3,7,5,1,14,0,3
453,59,1,9,0,24,2,0,22,0,1
454,79,4,8,2,26,3,4,23,0,9
455,104,5,7,6,22,5,8,39,1,11
456,7,2,1,0,2,0,0,2,0,0
457,239,6,41,11,60,6,14,68,3,30
458,175,6,18,7,42,6,5,72,1,18
459,61,2,12,2,10,2,2,23,1,7
460,70,4,9,2,17,1,2,28,1,6
461,79,5,12,3,19,0,8,26,0,6
462,73,1,15,2,19,1,1,23,4,7
463,126,2,22,18,22,3,18,29,1,11
464,61,8,5,15,8,0,7,13,1,4
465,21,0,1,0,4,1,1,10,2,2
466,30,5,2,2,3,0,1,16,0,1
467,41,5,6,2,10,2,2,11,0,3
468,51,2,12,6,7,3,4,11,3,3
469,272,25,37,17,51,10,17,94,1,20
470,65,7,11,3,13,4,1,19,1,6
471,101,12,14,16,10,1,11,28,1,8
472,188,6,39,29,23,4,13,45,2,27
473,42,5,5,6,7,1,7,6,1,4
474,118,26,6,18,20,8,11,22,1,6
475,31,1,7,2,6,4,2,7,0,2
476,142,13,16,17,29,2,13,33,5,14
477,187,25,21,33,17,5,25,41,1,19
478,13,4,0,1,3,0,2,3,0,0
479,80,7,4,12,13,3,12,27,1,1
480,63,4,12,8,8,4,6,16,1,4
481,159,6,23,11,29,5,15,46,2,22
482,416,36,46,59,73,12,33,116,4,37
483,150,12,17,21,21,5,20,31,1,22
484,47,3,4,3,9,1,5,20,1,1
485,133,14,12,31,6,4,19,30,5,12
486,175,31,17,35,21,4,22,34,1,10
487,138,31,4,33,9,2,23,29,1,6
488,26,2,0,0,5,0,4,14,1,0
489,176,28,11,25,23,4,22,54,4,5
490,112,15,4,36,5,6,19,25,0,2
491,121,12,16,13,15,1,15,35,3,11
492,246,57,8,58,22,9,31,53,3,5
493,179,26,16,47,15,4,23,43,2,3
494,219,30,11,65,17,12,32,42,3,7
495,209,28,1,37,40,7,49,35,6,6
496,535,30,104,69,71,10,53,128,9,61
497,28,3,2,4,6,2,2,9,0,0
498,113,4,14,25,12,4,17,24,7,6
499,1580,42,256,233,339,41,129,373,18,149
500,902,70,147,164,109,22,85,196,22,87
501,383,56,25,90,26,15,59,85,9,18
502,61,14,1,6,12,3,15,7,1,2
503,95,13,6,14,8,3,8,35,3,5
504,36,8,0,3,1,2,6,12,2,2
505,16,2,2,3,3,0,0,5,0,1
506,236,20,22,35,24,13,26,70,9,17
507,179,30,7,38,12,6,35,35,6,10
508,58,4,3,6,8,4,13,18,0,2
509,45,7,4,9,2,3,12,6,1,1
510,131,7,12,16,26,5,14,41,1,9
511,49,3,4,5,12,1,5,17,1,1
512,189,13,16,17,44,6,9,64,8,12
513,80,7,9,8,10,5,5,28,4,4
514,352,11,64,35,57,16,28,88,14,39
515,6,0,0,2,2,1,0,1,0,0
516,102,12,5,9,11,2,11,41,3,8
517,52,5,4,6,3,0,4,18,2,10
518,96,1,4,1,11,8,3,55,1,12
519,9,0,1,0,1,0,0,7,0,0
520,10,2,1,0,2,0,1,4,0,0
521,9,0,1,0,0,0,0,5,1,2
522,10,1,2,0,2,0,1,3,0,1
523,13,0,2,1,1,0,2,6,0,1
524,17,1,0,0,5,0,0,11,0,0
525,10,0,0,3,0,0,0,7,0,0
526,45,3,3,7,9,3,4,11,1,4
527,5,0,1,0,2,1,0,1,0,0
528,34,1,3,2,12,3,1,10,0,2
529,10,0,0,1,2,2,1,3,0,1
530,7,0,1,0,2,0,0,4,0,0
531,30,3,1,5,1,0,10,8,1,1
532,34,3,0,4,6,0,3,13,1,4
533,28,0,3,4,4,1,4,10,0,2
534,58,5,6,2,12,1,2,22,2,6
535,32,0,2,0,14,3,1,10,0,2
536,8,1,1,0,1,0,2,3,0,0
537,13,1,6,0,0,0,1,4,0,1
538,16,3,1,4,3,0,3,2,0,0
539,19,1,1,0,5,1,2,7,1,1
540,44,10,1,1,10,3,6,13,0,0
541,39,6,3,7,7,1,7,6,0,2
542,10,0,0,2,3,0,4,1,0,0
543,5,2,0,1,0,0,2,0,0,0
544,67,2,2,3,31,3,10,15,0,1
545,42,3,6,14,3,1,5,9,1,0
546,49,4,3,1,22,2,1,14,0,2
547,31,2,6,1,7,2,1,9,1,2
548,17,3,1,1,5,0,1,6,0,0
549,59,12,3,11,5,1,16,11,0,0
550,44,9,4,5,4,3,3,16,0,0
551,18,4,3,2,2,0,6,1,0,0
552,61,3,2,6,19,2,9,17,0,3
553,15,0,0,2,1,2,0,8,0,2
554,41,8,1,10,4,0,9,9,0,0
555,51,14,4,8,3,3,7,10,0,2
556,64,9,5,21,4,2,12,7,2,2
557,33,4,1,10,1,1,7,7,1,1
558,42,4,4,6,4,3,8,8,1,4
559,51,7,3,9,4,0,13,11,1,3
560,74,9,5,20,7,2,12,14,0,5
561,93,19,9,17,12,1,10,23,0,2
562,15,3,0,2,2,1,4,3,0,0
563,41,6,7,3,12,1,1,9,1,1
564,25,4,1,3,5,3,2,5,0,2
565,12,2,1,4,1,0,0,3,1,0
566,13,1,2,0,3,2,0,2,1,2
567,12,1,0,7,2,0,1,0,0,1
568,99,9,15,18,13,2,14,19,2,7
569,23,5,2,1,1,1,4,6,1,2
570,5,1,0,1,0,0,1,0,0,2
571,27,5,4,2,3,0,5,6,0,2
572,49,3,8,2,7,1,4,17,1,6
573,3,0,0,0,1,0,0,0,0,2
574,111,7,15,8,21,4,6,34,2,14
575,30,1,0,4,6,2,3,10,0,4
576,22,4,2,2,4,1,2,5,1,1
577,16,2,1,1,3,0,1,6,1,1
578,159,13,23,3,23,6,7,58,3,23
579,5,0,1,0,4,0,0,0,0,0
580,19,1,2,1,1,2,0,12,0,0
581,24,1,2,3,4,1,4,7,0,2
582,5,1,1,1,0,0,0,1,0,1
583,5,1,0,0,1,0,0,1,0,2
584,32,4,4,2,3,0,3,11,0,5
585,201,20,22,27,30,7,20,49,4,22
586,60,9,8,6,10,0,6,15,0,6
587,67,8,5,11,6,1,6,25,2,3
588,42,0,3,7,6,2,5,15,2,2
589,359,69,46,32,41,15,31,84,3,38
590,84,20,9,13,7,6,10,8,1,10
591,27,1,4,7,2,1,2,7,0,3
592,34,2,4,2,4,0,6,8,3,5
593,239,21,41,15,41,8,9,70,4,30
594,127,5,13,14,22,4,5,49,3,12
595,67,4,8,11,7,1,3,24,2,7
596,174,14,33,10,19,8,18,48,3,21
597,112,8,22,11,22,1,9,28,0,11
598,171,6,22,6,25,12,7,71,0,22
599,140,4,28,8,30,3,8,44,2,13
600,82,6,13,3,19,4,4,20,3,10
601,90,2,13,4,17,3,5,27,2,17
602,39,3,3,1,6,3,6,10,0,7
603,52,6,8,9,4,2,9,12,0,2
604,85,7,4,14,12,1,8,33,0,6
605,122,19,10,21,17,5,18,31,0,1
606,20,2,0,3,1,1,3,10,0,0
607,50,10,3,9,5,0,6,16,0,1
608,14,2,0,2,4,0,0,5,0,1
609,37,4,2,2,8,3,3,12,3,0
610,23,5,1,4,2,1,3,7,0,0
611,140,7,13,4,44,7,1,52,1,11
612,180,9,28,15,46,10,6,54,1,11
613,66,10,6,7,1,3,10,19,2,8
614,49,6,0,15,6,1,7,12,0,2
615,69,2,4,8,16,5,8,21,0,5
616,12,3,2,0,0,1,1,3,1,1
617,12,0,0,1,2,1,5,3,0,0
618,54,9,7,9,8,0,11,7,0,3
619,41,1,5,7,12,0,2,11,2,1
620,189,10,29,15,44,10,12,47,3,19
621,88,8,5,11,15,7,7,29,0,6
622,168,11,19,17,36,7,13,50,4,11
623,134,7,22,10,20,4,16,33,9,13
624,104,4,9,11,24,3,7,41,1,4
625,17,2,0,3,0,0,7,5,0,0
626,176,36,11,33,16,6,20,47,1,6
627,213,32,17,40,30,9,18,58,3,6
628,498,47,46,60,108,22,25,154,2,34
629,237,19,21,34,66,13,17,58,1,8
630,222,17,10,27,72,7,26,52,1,10
631,227,26,12,39,32,14,27,68,2,7
632,930,80,49,93,269,48,53,289,13,36
633,350,28,16,49,85,22,44,94,5,7
634,105,22,2,22,8,2,17,27,1,4
635,692,116,49,171,83,28,58,146,19,22
636,169,20,10,25,12,4,32,50,9,7
637,171,17,12,14,11,9,26,71,2,9
638,24,2,1,2,7,1,3,8,0,0
639,23,1,4,3,0,0,3,11,1,0
640,55,8,5,8,4,6,11,11,1,1
641,403,59,24,79,55,22,37,102,7,18
642,48,7,4,2,7,2,3,17,2,4
643,109,11,4,9,14,9,12,40,8,2
644,32,6,1,8,1,1,7,8,0,0
645,155,15,5,18,25,20,13,49,5,5
646,220,17,23,30,26,14,31,50,13,16
647,21,3,1,1,6,2,2,5,0,1
648,32,0,3,3,3,7,3,8,2,3
649,1,0,0,0,0,0,0,1,0,0
650,83,10,5,23,3,3,17,18,3,1
651,45,10,3,7,2,3,8,10,1,1
652,9,4,0,2,1,0,0,2,0,0
653,13,2,0,2,0,0,4,4,0,1
654,67,12,2,17,8,3,11,10,0,4
655,258,43,13,52,29,13,24,75,1,8
656,48,3,6,7,2,2,6,16,1,5
657,20,3,0,0,1,2,2,9,1,2
658,8,1,0,2,1,0,0,3,0,1
659,171,30,5,36,15,10,18,52,3,2
660,8,2,1,2,0,0,0,3,0,0
661,81,18,4,9,9,0,12,22,3,4
662,147,13,11,30,15,8,22,36,5,7
663,61,2,5,5,15,3,11,16,1,3
664,226,28,15,37,27,5,27,72,8,7
665,132,6,15,16,27,3,8,41,2,14
666,167,28,3,52,16,3,30,24,2,9
667,740,99,85,99,157,18,45,176,8,53
668,303,51,20,76,28,10,36,64,8,10
669,143,32,10,25,6,2,24,32,5,7
670,48,1,6,3,17,1,4,15,0,1
671,190,10,18,17,26,8,14,79,5,13
672,68,8,8,9,8,3,6,18,4,4
673,259,44,18,65,29,7,33,55,3,5
674,118,19,9,19,15,4,20,28,0,4
675,143,32,5,36,12,4,20,31,0,3
676,153,21,16,25,16,7,19,39,3,7
677,37,1,1,3,10,2,1,17,1,1
678,8,0,0,2,3,0,0,1,0,2
679,32,1,2,10,2,1,5,10,0,1
680,33,2,4,5,6,1,10,3,1,1
681,11,3,0,1,2,1,0,3,0,1
682,205,7,28,19,19,6,13,76,8,29
683,209,4,31,17,36,2,15,72,6,26
684,125,9,18,4,16,7,7,42,3,19
685,44,1,6,6,8,1,13,6,0,3
686,86,8,8,13,6,4,15,26,4,2
687,64,8,5,9,9,1,18,12,1,1
688,132,7,19,10,22,8,9,48,0,9
689,83,1,10,4,12,5,2,38,3,8
690,34,2,10,3,7,0,2,7,1,2
691,58,3,4,7,18,2,5,18,0,1
692,27,3,2,5,1,0,9,7,0,0
693,63,4,5,9,8,1,10,20,0,6
694,106,7,13,14,18,1,7,34,1,11
695,69,1,8,5,11,2,4,26,2,10
696,30,0,5,3,4,1,0,10,1,6
697,14,1,0,0,1,1,4,6,0,1
698,30,3,4,5,4,0,5,7,0,2
699,39,3,4,3,7,1,3,13,1,4
700,68,3,1,8,12,2,3,34,2,3
701,40,2,5,4,3,2,3,15,1,5
702,49,2,4,4,10,4,5,12,0,8
703,27,2,4,1,7,1,3,5,0,4
704,74,4,7,10,13,0,5,30,0,5
705,22,0,2,1,9,0,4,3,1,2
