origin_zone,total,shour0,shour1,shour2,shour3,shour4,shour5,shour6,shour7,shour8,shour9,shour10,shour11,shour12,shour13,shour14,shour15,shour16,shour17,shour18,shour19,shour20,shour21,shour22,shour23,destination_zone,total1,dhour0,dhour1,dhour2,dhour3,dhour4,dhour5,dhour6,dhour7,dhour8,dhour9,dhour10,dhour11,dhour12,dhour13,dhour14,dhour15,dhour16,dhour17,dhour18,dhour19,dhour20,dhour21,dhour22,dhour23
11,37,0,0,0,0,0,1,2,5,4,3,1,3,2,2,0,1,6,2,2,0,2,0,1,0,11,29,0,0,0,0,0,0,0,4,2,2,1,0,1,4,1,1,1,5,2,3,0,1,0,1
12,144,2,0,0,0,4,11,20,21,8,2,6,4,7,6,9,6,8,7,4,5,5,5,3,1,12,137,0,4,1,0,0,1,1,7,5,10,3,3,9,10,11,6,8,7,14,10,8,9,5,4
13,242,1,0,0,0,1,5,12,22,18,22,15,14,16,13,13,14,18,15,14,11,7,6,5,0,13,243,0,3,0,0,0,1,3,7,9,8,13,13,15,13,14,17,29,21,22,15,15,16,6,3
14,22,0,0,0,0,0,1,1,2,0,2,1,1,1,1,2,2,1,2,1,2,1,1,0,0,14,23,0,0,0,0,0,0,3,3,0,2,1,0,1,1,0,2,2,1,6,1,0,0,0,0
15,16,0,0,0,0,0,1,1,3,0,0,2,1,0,0,2,1,2,0,0,2,0,0,1,0,15,22,0,0,0,0,0,0,1,1,0,1,0,2,0,1,2,2,3,3,0,3,1,1,0,1
16,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,0,1,2,0,0,16,8,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0,2,0,0,0,0
17,335,2,1,0,0,0,1,1,8,11,13,14,5,27,28,32,25,38,34,28,26,20,16,4,1,17,339,0,1,0,0,0,0,8,15,18,24,18,21,30,25,24,32,30,18,22,15,19,8,7,4
18,113,1,0,0,0,1,5,5,6,6,7,4,7,5,8,9,13,10,8,4,7,3,4,0,0,18,104,0,0,0,0,0,2,3,4,5,6,5,5,10,11,5,4,6,6,13,6,7,2,2,1
19,107,0,0,0,0,0,5,1,5,5,6,6,5,10,10,5,7,10,12,4,4,6,4,2,0,19,105,0,0,0,0,0,0,8,6,9,4,7,7,7,8,9,5,4,12,5,3,1,3,4,3
20,66,0,0,0,0,1,0,2,7,3,5,4,5,7,4,4,4,3,4,2,4,4,3,0,0,20,70,0,0,0,1,0,1,2,5,5,3,3,5,7,6,3,4,1,7,6,2,2,5,2,0
21,45,0,0,0,0,0,1,2,0,1,1,5,3,5,2,2,5,2,7,4,2,2,0,1,0,21,44,0,0,0,0,0,1,1,1,3,0,4,5,8,1,3,3,3,1,6,4,0,0,0,0
22,33,0,0,0,0,0,0,0,1,0,4,2,2,4,0,1,8,3,3,2,1,1,1,0,0,22,33,0,0,0,0,0,0,1,5,1,1,3,1,2,2,2,2,2,3,3,0,0,3,1,1
23,50,0,0,0,0,0,0,2,2,1,6,4,5,3,2,6,3,7,2,2,1,2,2,0,0,23,52,0,0,0,0,0,0,0,3,5,2,8,2,1,3,4,5,3,3,4,3,3,2,1,0
24,69,0,0,0,0,0,2,3,4,7,4,5,5,4,4,3,4,3,6,6,2,6,0,1,0,24,65,0,0,0,0,0,0,1,1,2,2,6,4,4,3,2,5,10,4,3,4,5,5,4,0
25,168,1,0,0,0,1,4,16,7,11,4,9,6,11,14,17,11,7,10,16,17,3,3,0,0,25,130,0,0,0,0,0,1,3,6,7,8,5,11,13,9,9,5,9,13,11,9,3,3,4,1
26,61,0,0,0,0,0,4,5,0,2,2,2,2,7,2,6,7,3,3,5,3,8,0,0,0,26,69,0,0,0,0,0,0,1,1,5,3,4,5,4,7,3,6,6,9,6,3,3,2,1,0
27,214,1,0,0,0,1,4,10,15,13,7,10,12,12,15,17,8,12,22,15,18,6,5,6,5,27,247,0,1,0,0,1,0,2,7,17,7,9,16,15,16,11,16,16,24,31,14,24,7,10,3
28,12,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,1,0,1,2,1,0,0,28,13,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,2,2,1,1,0,0,1,0
29,11,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,2,2,0,0,0,0,29,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,1,0,0,0,0,0,0
30,164,0,0,0,0,1,6,10,17,13,12,7,10,11,9,11,4,19,10,7,7,3,6,1,0,30,183,0,2,0,1,0,0,1,4,13,10,4,10,7,5,12,14,16,22,23,19,11,3,4,2
31,144,0,0,0,0,1,3,9,11,11,8,10,9,5,8,12,9,13,18,9,4,0,2,1,1,31,141,0,1,1,0,0,0,1,8,6,10,11,9,10,8,12,14,9,9,9,6,6,4,1,3
32,65,1,0,0,0,2,1,8,6,6,3,3,5,3,1,2,8,4,4,1,1,3,2,1,0,32,51,0,1,0,0,0,1,3,2,7,5,2,5,3,4,3,3,2,2,1,2,0,4,1,0
33,100,3,0,0,0,1,3,1,7,7,2,2,8,3,6,10,5,17,8,3,7,3,2,1,1,33,108,0,1,0,0,0,1,1,4,6,18,4,5,8,5,8,10,3,6,5,5,7,5,2,3
34,56,0,0,0,0,0,1,9,3,3,3,1,3,3,4,6,2,5,5,3,3,2,0,0,0,34,51,0,2,0,0,0,0,0,3,2,9,3,4,0,3,2,4,4,2,4,4,2,2,1,0
35,55,0,0,0,0,1,1,1,7,5,3,3,2,4,0,4,6,4,4,4,1,3,2,0,0,35,58,0,0,1,0,0,1,2,2,3,4,1,4,2,2,4,4,5,3,5,6,3,3,0,2
36,123,2,0,0,0,1,3,16,13,13,8,5,10,1,7,5,9,3,7,4,8,2,3,2,1,36,128,0,1,0,0,0,0,1,4,4,5,5,6,5,5,10,12,10,15,16,3,6,11,6,3
37,261,0,0,0,0,3,5,16,17,19,11,16,20,14,15,17,29,19,16,19,16,4,3,1,1,37,254,0,0,0,0,0,1,5,10,20,21,9,10,12,19,18,21,7,24,26,15,20,10,4,2
38,368,0,1,0,0,1,4,11,13,14,15,11,17,20,25,27,28,41,48,26,21,24,13,6,2,38,369,0,3,1,0,0,1,6,20,28,39,30,24,18,19,21,17,20,24,40,23,11,10,7,7
39,216,0,1,0,0,2,1,8,7,10,3,8,16,11,14,15,20,26,29,21,12,6,1,5,0,39,192,0,0,0,0,0,3,2,14,26,24,17,16,8,15,17,5,11,10,6,1,6,6,4,1
40,199,1,1,0,0,0,2,8,13,6,14,9,14,13,15,12,15,21,18,16,5,12,3,1,0,40,215,0,0,2,0,0,0,7,9,18,23,13,15,14,6,11,13,12,16,19,14,7,9,4,3
41,133,0,0,0,0,3,5,10,11,13,8,8,11,5,6,5,9,6,9,10,2,6,4,1,1,41,136,0,0,0,0,0,4,3,6,6,7,5,3,10,7,8,9,9,6,14,10,9,6,11,3
42,72,0,0,0,0,0,2,5,7,2,7,7,4,6,7,7,5,2,4,1,2,3,0,1,0,42,63,0,0,0,0,0,0,2,7,6,5,4,3,2,3,3,4,3,8,6,2,2,3,0,0
43,86,1,0,0,0,1,3,5,9,10,6,5,6,7,2,3,8,5,10,0,2,1,2,0,0,43,82,0,1,0,0,0,3,2,5,11,4,3,5,2,9,5,8,2,3,4,2,5,2,5,0
44,43,0,0,0,0,0,0,1,0,1,1,3,2,3,4,7,5,3,6,1,3,2,1,0,0,44,42,0,0,0,0,0,1,4,5,1,6,0,2,4,0,3,2,2,3,2,0,3,2,2,0
45,128,0,0,0,0,2,1,0,3,2,3,7,11,13,9,19,5,11,10,11,15,2,4,0,0,45,119,0,0,0,0,0,1,5,13,5,7,6,13,8,11,5,6,6,10,15,1,5,2,0,0
46,27,0,0,0,0,0,1,3,2,1,3,0,2,3,2,2,1,1,2,2,2,0,0,0,0,46,26,0,0,0,0,0,0,2,3,1,1,1,1,3,2,1,3,1,0,2,1,1,2,1,0
47,107,0,0,0,0,0,2,6,6,3,8,6,5,12,11,13,2,10,4,7,7,2,3,0,0,47,106,0,0,0,0,0,0,6,12,6,5,9,5,4,7,7,8,7,4,7,4,6,4,4,0
48,164,0,0,0,0,2,4,11,10,7,5,8,6,9,13,18,25,10,10,10,7,3,5,1,0,48,179,0,1,0,0,0,1,9,16,13,9,12,16,13,9,11,15,11,8,8,9,6,5,6,1
49,362,2,1,0,0,1,4,4,11,13,12,17,26,19,23,29,20,42,49,28,20,24,10,7,0,49,338,0,0,1,0,0,2,14,21,32,30,21,19,24,29,24,14,15,22,25,11,13,13,4,3
50,94,0,0,0,0,0,0,9,8,6,7,2,7,5,7,10,13,3,5,5,0,6,1,0,0,50,102,0,0,0,0,0,0,2,6,13,7,5,5,2,7,5,5,9,7,9,7,8,3,2,0
51,30,0,0,0,0,0,2,1,2,0,4,2,1,3,0,3,3,0,3,3,0,0,2,1,0,51,28,0,0,0,0,0,0,0,1,2,0,0,2,1,5,2,0,2,1,4,1,2,2,1,2
52,39,1,0,0,0,0,4,2,2,4,3,1,0,2,3,0,2,4,3,2,0,4,1,1,0,52,37,0,0,0,0,0,0,0,1,1,2,3,3,2,1,1,2,7,5,4,1,1,2,1,0
53,169,2,0,0,1,1,5,16,14,12,9,10,8,10,6,7,11,10,12,7,8,12,4,3,1,53,175,0,1,0,0,0,2,3,11,9,8,6,16,7,15,8,8,11,13,16,10,9,8,9,5
54,174,0,2,0,0,2,5,9,13,7,8,9,11,8,13,16,9,13,10,16,11,4,5,2,1,54,193,0,0,1,0,0,2,2,5,8,8,5,17,11,15,14,19,14,17,18,9,12,6,7,2
55,100,2,1,0,0,1,1,5,5,8,4,2,7,4,8,11,4,10,8,7,5,4,0,3,0,55,109,0,2,0,0,0,2,5,8,7,7,3,6,4,6,4,13,6,7,11,8,4,3,2,1
56,33,1,0,0,0,0,1,2,2,3,2,0,1,1,1,3,3,3,1,3,1,0,3,1,1,56,31,0,0,0,0,0,0,2,3,2,1,5,1,2,2,0,2,2,1,1,3,1,0,1,2
57,22,0,0,0,0,1,3,0,0,1,0,2,2,2,0,1,0,1,4,0,1,2,2,0,0,57,19,0,0,0,0,0,0,1,1,0,2,1,1,1,3,1,1,0,0,1,1,0,4,1,0
58,15,0,0,0,0,0,1,1,3,0,0,1,0,1,2,1,2,1,2,0,0,0,0,0,0,58,9,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0
59,92,0,0,0,0,0,2,9,10,12,10,7,8,4,2,2,1,3,10,5,4,1,2,0,0,59,97,0,0,0,0,0,1,2,2,4,5,5,6,7,4,8,5,7,8,10,9,4,6,2,2
60,109,0,0,0,0,0,3,16,8,12,8,6,5,4,9,8,6,5,2,9,5,2,0,1,0,60,119,0,1,0,0,0,0,1,3,3,8,5,1,7,4,9,8,12,11,14,13,9,5,3,2
61,40,0,0,0,0,0,0,4,2,4,1,2,6,0,2,2,3,2,4,3,2,1,1,1,0,61,35,0,1,0,0,0,0,0,3,3,6,1,1,3,2,1,4,0,1,4,0,2,0,1,2
62,43,0,0,0,0,0,1,2,3,2,2,3,3,5,1,3,2,3,6,3,2,1,1,0,0,62,44,0,0,0,0,0,0,3,1,6,7,4,1,2,2,3,4,2,0,2,3,0,3,1,0
63,191,1,0,0,0,0,3,4,11,5,4,10,11,12,12,15,13,18,24,20,11,9,6,2,0,63,181,0,1,0,0,0,0,2,8,28,22,13,9,9,9,7,11,16,9,9,5,6,5,7,4
64,385,3,0,2,0,1,5,10,13,16,16,18,22,28,26,34,35,27,41,28,28,17,10,5,0,64,389,0,1,1,0,0,1,4,21,25,24,24,32,31,25,34,22,28,24,30,32,18,10,1,1
65,156,0,0,0,0,0,5,9,7,11,11,8,9,9,12,20,9,4,11,7,8,9,3,4,0,65,133,0,1,0,0,0,0,3,13,13,8,6,5,5,7,3,10,9,9,17,1,11,8,3,1
66,46,0,0,0,0,1,3,5,3,3,3,3,5,1,1,2,6,1,1,1,3,2,2,0,0,66,39,0,0,0,0,0,0,2,2,3,1,1,2,3,3,1,3,1,1,1,2,6,4,3,0
67,255,1,0,0,0,0,8,6,10,11,8,13,15,21,25,21,17,25,23,10,8,20,8,4,1,67,247,0,0,1,0,0,1,8,12,33,29,14,15,15,28,16,12,10,15,14,11,3,3,3,4
68,110,2,0,0,0,1,2,8,4,5,10,6,10,11,7,4,6,13,4,6,5,4,0,2,0,68,106,0,2,0,0,0,0,5,2,8,9,8,5,11,10,4,6,5,10,4,6,2,4,3,2
69,58,0,0,0,0,0,7,4,6,2,3,5,3,0,1,1,2,7,6,3,3,2,1,2,0,69,55,0,2,0,0,0,0,2,0,2,0,2,2,3,1,2,5,4,7,6,5,4,4,3,1
70,123,0,0,0,0,1,4,11,13,12,13,5,10,7,3,4,5,4,8,8,7,3,2,2,1,70,95,0,1,0,0,0,0,1,1,5,3,7,8,5,7,4,5,4,7,6,11,7,7,5,1
71,157,1,0,0,0,0,4,6,9,6,10,10,14,3,7,8,9,15,23,19,6,3,1,3,0,71,135,0,0,0,0,0,1,5,12,15,14,7,8,14,12,6,4,9,6,7,4,2,5,3,0
72,108,1,1,0,1,0,2,6,8,6,11,5,9,6,3,4,2,10,8,7,7,4,6,0,1,72,107,0,0,0,0,0,0,4,5,6,3,3,4,9,4,5,7,6,10,17,6,5,3,2,6
73,142,1,0,1,0,1,2,5,8,12,9,10,3,3,8,35,8,9,11,3,3,5,4,1,0,73,135,0,0,1,0,0,1,5,16,13,5,7,4,7,9,7,7,9,7,8,6,5,10,6,2
74,68,0,0,0,0,0,4,4,3,2,4,5,2,3,3,9,10,8,3,6,2,0,0,0,0,74,71,0,1,0,0,0,1,1,6,1,8,2,0,3,3,3,5,6,9,8,3,2,6,1,2
75,262,0,0,0,0,0,5,11,16,13,17,17,19,27,18,15,26,20,14,15,8,12,8,1,0,75,251,0,1,1,0,0,0,8,14,20,27,19,19,19,13,12,12,22,14,8,12,10,12,6,1
76,76,0,0,0,0,0,3,3,0,4,3,6,2,2,8,6,6,8,9,5,7,2,2,0,0,76,79,0,0,0,0,0,0,2,4,4,7,7,9,1,5,10,2,9,7,8,0,2,1,1,0
77,105,2,0,0,0,0,2,6,12,12,10,7,8,5,8,7,6,5,3,3,4,4,1,0,0,77,114,0,1,0,0,1,0,3,2,6,6,7,7,10,2,7,9,9,12,4,12,4,3,6,3
78,111,0,0,0,0,0,4,7,11,11,7,7,9,3,4,5,7,5,10,6,3,6,3,3,0,78,121,0,1,0,0,0,0,3,9,4,7,6,5,4,8,5,11,8,10,10,11,11,6,2,0
79,38,0,0,0,0,0,0,2,1,0,2,2,1,3,3,2,1,3,4,4,4,3,3,0,0,79,38,0,0,0,0,0,0,1,0,4,3,3,0,1,3,5,3,1,2,3,4,1,2,2,0
80,22,0,0,0,0,0,1,1,3,3,1,1,2,0,2,0,0,1,2,2,1,2,0,0,0,80,21,0,0,0,0,0,0,0,1,3,2,0,3,0,0,1,0,2,0,2,3,0,2,1,1
81,110,0,0,0,0,1,3,8,11,6,7,7,8,8,2,8,6,9,8,6,5,4,2,1,0,81,126,0,1,0,0,0,0,1,4,6,6,7,5,6,5,8,15,14,13,14,8,4,2,4,3
82,160,1,0,0,0,0,6,13,19,11,9,13,4,7,6,7,7,11,12,5,10,8,5,4,2,82,166,0,2,0,0,0,1,6,9,5,9,7,7,9,12,9,11,9,16,18,8,11,8,4,3
83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84,83,0,0,0,1,0,6,4,7,8,7,7,5,4,1,1,6,4,4,8,2,3,1,3,1,84,99,0,0,0,0,0,2,2,3,4,4,5,2,6,4,3,10,11,11,10,8,2,7,2,2
85,38,0,0,0,0,0,0,2,5,0,3,4,2,0,3,0,1,5,4,1,3,3,1,1,0,85,46,0,0,0,0,0,0,0,1,1,1,3,1,1,3,8,3,1,2,7,2,2,6,3,1
86,285,0,0,0,0,0,14,20,28,36,21,16,20,17,11,17,18,21,17,9,8,5,4,2,1,86,284,0,0,0,0,0,0,3,5,11,14,14,13,24,23,19,17,17,20,36,27,18,9,8,5
87,184,1,1,1,1,0,5,3,11,7,7,10,12,12,12,13,17,10,20,16,8,7,7,3,0,87,182,0,1,0,0,0,1,5,5,10,15,12,8,10,16,12,15,13,15,17,9,8,5,5,0
88,269,3,1,0,1,0,7,10,21,19,15,15,26,17,22,14,18,17,16,16,12,5,6,7,1,88,264,0,1,1,0,0,2,3,7,11,7,14,14,23,20,19,15,29,20,20,19,17,15,4,3
89,254,2,0,0,0,1,1,9,15,22,10,20,18,15,7,14,20,16,23,13,19,13,7,9,0,89,261,0,0,0,0,0,1,7,9,12,21,13,19,21,17,11,15,21,18,29,20,14,2,8,3
90,122,0,0,0,0,0,3,10,7,10,3,11,12,5,7,9,4,13,14,4,5,2,2,0,1,90,124,0,1,0,0,0,2,2,3,3,5,7,5,11,4,12,15,5,12,11,10,4,5,4,3
91,117,0,0,0,0,0,3,2,6,7,16,7,10,9,8,8,7,7,7,9,3,5,2,1,0,91,113,0,0,0,0,0,0,0,7,11,12,8,9,9,5,5,5,5,10,10,8,3,2,2,1
92,63,1,0,0,0,0,1,7,3,5,5,2,2,4,3,8,2,5,7,3,1,1,1,2,0,92,73,0,0,1,0,0,0,3,3,3,5,4,3,4,5,5,5,4,10,5,7,3,0,1,2
93,137,0,1,0,0,0,1,12,18,10,5,8,11,8,6,7,9,14,10,6,6,3,2,0,0,93,146,0,2,1,0,0,0,1,4,13,9,10,8,6,7,10,9,16,10,9,8,7,2,9,5
94,38,0,0,0,0,0,0,0,2,3,1,2,4,2,5,2,7,2,2,3,0,1,2,0,0,94,35,0,0,0,0,0,0,0,3,1,2,5,4,5,4,0,3,2,2,3,0,1,0,0,0
95,129,0,1,0,0,0,2,8,6,3,8,12,15,6,7,8,8,9,11,7,9,3,6,0,0,95,138,0,0,0,0,0,1,2,7,9,7,11,8,6,10,12,8,11,17,11,9,4,3,2,0
96,98,0,0,0,0,0,1,4,8,8,9,8,4,3,5,9,6,4,6,8,2,4,4,5,0,96,91,0,0,0,0,0,0,2,3,9,4,6,2,2,7,3,9,9,4,8,6,6,5,4,2
97,68,0,0,0,1,1,1,0,10,5,4,5,5,3,0,8,3,8,3,5,4,1,1,0,0,97,71,0,0,0,0,0,0,0,3,1,6,3,3,4,3,6,6,6,5,5,10,3,5,0,2
98,18,0,0,0,0,0,1,0,2,3,1,1,1,2,1,4,1,1,0,0,0,0,0,0,0,98,17,0,0,0,0,0,0,2,3,3,1,1,3,0,0,0,0,0,1,1,1,0,0,1,0
99,169,0,0,0,0,1,6,6,7,7,9,7,10,6,15,33,18,10,12,8,1,7,3,3,0,99,143,0,0,0,0,0,2,9,18,8,7,12,7,4,7,5,15,9,7,8,5,9,1,9,1
100,132,1,0,0,0,0,0,6,10,10,15,13,6,6,10,4,8,6,8,7,8,9,4,1,0,100,137,0,1,0,0,0,0,0,3,4,12,8,4,7,13,8,13,12,9,13,10,5,9,4,2
101,45,0,0,0,0,0,0,6,2,4,1,2,2,3,3,1,1,6,3,1,5,3,1,1,0,101,42,0,0,0,0,0,0,0,0,1,3,3,2,3,4,1,2,3,4,10,3,2,1,0,0
102,103,0,0,0,0,1,1,5,3,6,7,5,4,3,12,4,10,11,11,4,6,3,6,1,0,102,115,0,1,0,0,0,1,0,9,7,10,11,7,7,10,6,6,8,4,11,5,9,2,1,0
103,126,0,1,0,0,1,2,3,4,9,7,6,11,15,5,9,10,8,14,10,6,2,2,1,0,103,112,0,1,0,0,0,1,3,3,10,9,9,4,15,7,5,4,10,4,9,3,6,4,4,1
104,23,0,0,0,0,1,0,0,1,2,1,0,3,3,1,0,2,0,2,2,4,0,1,0,0,104,23,0,0,0,0,0,0,0,1,1,0,2,3,4,0,1,3,1,3,1,1,2,0,0,0
105,169,1,0,0,0,1,2,5,2,8,7,8,11,8,18,11,17,16,28,12,6,3,3,2,0,105,165,0,0,0,0,0,3,6,12,21,17,6,12,12,10,20,12,9,5,8,1,3,3,5,0
106,98,0,0,0,0,0,2,1,1,4,3,3,12,4,5,7,10,12,9,5,8,4,6,2,0,106,107,0,0,0,0,0,0,5,4,15,10,6,8,7,6,11,9,7,6,5,5,1,1,1,0
107,20,0,0,0,0,0,1,2,0,3,0,1,0,2,2,1,2,2,2,0,1,1,0,0,0,107,23,0,0,0,0,0,0,0,0,4,0,2,2,1,3,3,1,0,0,0,2,1,1,3,0
108,253,2,0,1,0,0,3,6,10,10,12,8,11,18,9,35,29,27,18,9,12,22,10,1,0,108,232,0,0,0,0,0,2,8,33,20,21,13,16,13,11,21,6,9,15,15,12,7,4,6,0
109,130,0,0,0,0,0,4,3,14,12,9,12,5,8,7,8,4,6,14,9,7,3,3,1,1,109,138,0,0,2,0,0,0,4,4,8,5,9,6,11,7,11,6,7,9,15,10,7,5,5,5
110,91,0,0,0,0,1,5,7,13,11,3,8,6,3,3,6,3,4,5,2,5,2,4,0,0,110,92,0,1,0,1,0,0,2,3,6,5,2,4,6,4,5,8,6,14,10,4,4,4,2,0
111,149,0,0,0,0,0,7,4,16,13,5,13,10,9,8,6,10,8,17,9,4,6,1,3,0,111,148,0,0,1,0,0,2,2,2,7,7,7,5,12,8,5,13,10,21,19,7,10,6,4,0
112,302,1,0,0,0,1,8,17,25,30,24,16,21,15,9,22,28,22,16,15,10,12,7,2,1,112,303,0,3,2,0,0,1,4,11,15,13,13,18,15,14,15,23,26,28,34,14,23,11,17,3
113,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
114,45,0,0,0,0,1,4,4,1,4,3,2,1,4,8,1,1,0,3,5,1,2,0,0,0,114,52,0,0,0,0,0,0,2,2,2,2,1,4,0,5,4,6,3,7,3,4,1,3,3,0
115,111,0,0,0,0,2,4,6,12,11,11,6,11,5,4,4,6,11,7,2,4,3,2,0,0,115,118,0,0,0,1,0,0,1,7,1,6,5,4,2,6,6,9,11,14,19,12,7,3,3,0
116,60,0,0,0,0,0,5,5,5,8,5,2,4,2,2,1,4,8,1,6,1,0,1,0,0,116,69,0,0,0,0,0,0,1,4,1,3,2,1,6,3,3,6,5,8,5,10,5,6,0,0
117,181,0,0,0,0,1,8,8,16,16,10,11,13,9,9,10,14,17,15,13,4,4,2,1,0,117,177,0,0,1,0,0,0,4,7,8,5,14,9,6,7,8,11,13,14,19,18,11,12,7,3
118,138,0,0,0,0,1,4,3,12,13,8,8,4,13,3,8,16,7,7,8,12,5,5,1,0,118,156,0,1,0,0,1,0,2,6,7,4,5,11,11,11,11,7,13,13,16,17,7,6,6,1
119,136,0,0,0,0,0,2,5,7,7,6,7,11,4,5,14,11,16,13,16,7,3,1,0,1,119,137,0,0,0,0,0,0,4,10,12,6,7,8,6,7,7,10,16,9,10,6,8,9,1,1
120,181,0,0,0,0,0,4,5,7,16,11,10,8,13,17,15,12,11,13,6,12,11,6,3,1,120,174,0,0,0,0,0,1,6,11,4,10,5,8,16,9,15,16,16,17,14,8,3,7,7,1
121,22,0,0,0,0,0,1,0,4,4,2,1,3,0,2,1,1,0,1,1,1,0,0,0,0,121,28,0,0,0,0,0,0,0,0,1,1,2,0,4,1,3,2,2,3,4,3,1,1,0,0
122,127,0,0,0,0,0,4,2,6,8,3,9,8,4,14,22,5,8,6,7,6,7,6,2,0,122,111,0,0,0,0,0,0,9,11,7,3,5,4,5,3,7,10,5,17,8,2,5,6,2,2
123,97,1,0,0,0,1,0,5,3,8,4,1,5,6,6,6,6,7,8,7,10,8,4,0,1,123,110,0,0,0,0,0,0,5,5,7,3,9,2,10,10,5,11,4,6,17,4,5,1,4,2
124,288,1,0,0,0,1,4,11,15,18,15,11,28,21,17,20,19,11,35,17,17,10,12,4,1,124,305,0,1,0,0,0,2,5,13,19,23,25,22,26,23,15,10,18,18,34,17,12,12,6,4
125,207,2,1,0,0,1,2,5,6,7,8,9,12,11,19,15,13,12,18,13,20,14,17,1,1,125,221,0,0,0,1,0,0,0,8,11,16,11,15,21,10,20,11,13,20,22,21,9,7,5,0
126,279,3,1,0,0,1,5,6,6,5,5,18,10,24,21,23,21,20,31,25,22,17,10,5,0,126,287,0,1,0,0,0,3,7,8,19,24,18,18,28,18,18,17,16,23,25,15,9,9,6,5
127,153,1,0,0,0,1,3,6,13,12,10,8,9,15,9,7,10,10,12,7,7,3,6,3,1,127,132,0,0,0,0,1,0,2,6,18,13,6,8,9,6,2,9,7,8,10,8,4,6,5,2
128,109,1,0,0,0,1,1,1,5,5,3,3,2,6,6,10,10,15,11,12,6,2,4,5,0,128,105,0,0,0,0,0,0,2,5,10,7,9,10,6,4,11,8,11,4,4,3,2,7,1,1
129,72,1,0,0,0,0,3,3,4,7,1,1,3,5,9,5,7,8,3,3,2,3,3,1,0,129,70,0,0,1,0,0,0,3,4,7,3,6,6,5,5,2,2,5,3,4,2,5,3,2,2
130,77,0,0,0,0,1,1,0,5,3,3,4,5,4,4,6,9,8,5,5,5,4,1,3,1,130,75,0,0,0,0,0,1,2,5,8,8,4,5,4,5,3,3,4,3,6,2,3,3,4,2
