origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
221,68,3,4,9,17,2,9,19,3,2
222,31,0,4,1,4,2,1,16,2,1
223,5,0,0,0,3,1,1,0,0,0
224,40,1,1,2,11,1,4,14,0,6
225,87,5,6,10,16,2,13,29,2,4
226,99,4,0,12,7,0,10,65,0,1
227,42,1,1,5,3,1,7,24,0,0
228,40,0,2,1,19,1,1,16,0,0
229,184,9,8,40,32,6,20,56,2,11
230,66,3,3,15,8,1,14,21,1,0
301,106,3,2,23,11,1,28,36,0,2
302,178,7,1,37,19,3,40,64,3,4
303,8,0,0,2,0,0,0,6,0,0
304,381,19,10,95,48,6,59,137,4,3
305,185,5,6,33,44,2,24,66,1,4
306,71,1,1,4,8,2,18,34,1,2
307,102,4,0,10,11,4,18,53,1,1
308,133,7,1,36,16,1,17,51,2,2
309,347,13,7,74,36,9,56,130,12,10
310,182,5,9,49,18,4,23,67,2,5
311,110,8,3,26,14,3,19,34,0,3
312,156,12,3,56,12,4,27,40,0,2
313,72,4,2,25,2,2,14,22,0,1
314,6,0,0,1,0,0,2,2,1,0
315,95,5,1,21,4,0,20,41,2,1
316,133,8,1,36,15,3,19,43,1,7
317,27,2,1,3,3,1,5,8,2,2
318,92,4,9,7,19,0,9,40,1,3
319,34,0,4,5,5,2,2,14,0,2
320,34,0,2,8,6,2,3,13,0,0
321,65,4,0,11,13,2,6,26,0,3
322,54,1,3,23,3,1,8,14,1,0
323,158,10,4,19,39,2,13,70,0,1
324,234,5,9,49,46,7,30,82,1,5
325,149,6,7,23,32,5,18,53,2,3
326,26,1,1,4,4,0,6,10,0,0
327,12,1,0,3,1,1,0,6,0,0
328,223,11,6,46,33,10,46,58,5,8
329,64,3,1,14,8,0,12,25,0,1
330,69,9,1,24,6,1,11,17,0,0
331,4,0,0,2,0,0,1,0,0,1
332,86,4,1,10,25,3,3,34,0,6
333,6,0,1,3,0,0,2,0,0,0
334,73,4,0,32,2,1,24,10,0,0
335,83,5,0,28,5,0,23,20,1,1
336,46,2,0,9,4,2,14,15,0,0
337,31,1,0,2,8,0,5,14,0,1
338,42,2,0,17,5,0,9,9,0,0
339,27,0,0,4,4,1,6,10,0,2
340,190,10,5,63,23,2,31,52,1,3
341,56,8,3,8,9,0,5,23,0,0
342,165,9,5,42,22,3,18,61,1,4
343,28,3,1,3,4,1,5,10,0,1
344,131,10,5,43,15,1,30,24,0,3
345,44,0,2,4,4,1,9,18,2,4
346,119,6,0,28,15,3,8,53,1,5
347,227,20,6,66,15,3,30,81,1,5
348,53,1,3,13,10,1,6,16,1,2
349,31,3,0,4,10,0,3,11,0,0
350,65,0,2,8,13,1,3,33,0,5
351,48,1,0,9,8,2,8,18,0,2
352,144,4,10,9,17,1,6,90,1,6
353,24,1,1,2,4,1,1,13,0,1
354,195,5,12,25,25,3,12,105,1,7
355,9,0,0,3,1,0,1,4,0,0
356,26,0,0,3,5,1,3,13,0,1
357,11,0,1,0,3,0,1,5,0,1
358,19,0,0,2,3,0,1,13,0,0
359,3,0,0,1,0,0,2,0,0,0
360,17,0,0,3,3,0,2,8,0,1
361,10,0,1,0,0,0,2,7,0,0
362,16,0,0,3,0,0,2,11,0,0
363,11,0,0,1,0,0,1,9,0,0
364,121,2,2,28,23,4,8,51,0,3
365,45,1,2,9,5,2,5,18,1,2
366,58,2,6,10,10,0,7,19,1,3
367,90,7,6,10,11,3,4,44,1,4
368,11,1,2,0,1,0,2,5,0,0
369,6,0,0,0,1,0,0,5,0,0
370,27,2,1,4,3,0,1,14,1,1
371,91,4,3,20,15,0,11,35,1,2
372,111,2,3,21,28,2,8,39,2,6
373,39,0,2,4,14,1,2,13,1,2
374,60,4,4,3,13,2,4,28,0,2
375,12,0,1,4,2,0,3,2,0,0
376,19,1,0,3,2,1,3,9,0,0
377,35,4,0,7,3,1,5,14,0,1
378,22,2,0,5,2,0,5,8,0,0
379,26,1,1,3,3,0,8,9,0,1
380,76,4,1,19,8,2,16,24,2,0
381,58,6,1,9,10,0,6,25,1,0
382,100,4,1,35,6,2,26,23,1,2
384,9,1,1,2,3,0,2,0,0,0
385,1,0,0,1,0,0,0,0,0,0
386,32,0,1,5,7,2,6,11,0,0
387,17,0,1,0,4,0,4,8,0,0
388,94,4,4,29,12,3,22,18,1,1
389,2,0,0,0,0,0,1,1,0,0
390,12,0,0,1,2,1,7,1,0,0
391,80,2,0,11,17,0,14,35,1,0
392,7,0,0,1,0,0,0,6,0,0
393,12,1,0,2,4,0,1,4,0,0
394,37,1,1,7,11,1,5,11,0,0
395,16,1,0,6,4,0,0,3,1,1
396,12,0,2,3,1,0,0,5,0,1
397,20,0,0,4,2,0,4,10,0,0
398,5,1,0,1,0,0,1,2,0,0
399,19,0,0,2,4,0,8,3,1,1
400,12,0,0,2,3,0,2,5,0,0
401,25,0,0,7,1,1,8,7,0,1
402,20,2,0,9,0,0,2,6,0,1
403,14,1,1,2,2,0,6,2,0,0
404,26,1,1,3,3,0,6,9,1,2
405,7,0,0,2,0,1,2,2,0,0
406,34,0,1,7,2,0,16,7,0,1
407,4,0,0,0,0,0,3,1,0,0
408,6,0,0,1,0,0,3,2,0,0
409,15,1,0,4,2,0,5,3,0,0
410,72,5,3,14,3,1,19,21,4,2
411,29,1,0,7,2,0,5,14,0,0
412,15,0,0,6,0,0,6,2,0,1
413,157,12,1,59,16,1,30,35,2,1
414,40,0,0,18,2,1,11,8,0,0
415,14,0,1,3,1,0,4,5,0,0
416,38,2,2,6,4,4,12,6,1,1
417,5,1,0,1,2,0,1,0,0,0
418,15,2,0,0,0,0,7,6,0,0
419,19,1,0,5,2,1,7,3,0,0
420,52,2,0,19,1,2,15,13,0,0
421,8,0,0,1,1,0,3,2,0,1
422,5,0,0,1,1,1,1,0,0,1
423,15,1,2,2,1,0,2,6,1,0
424,143,9,8,44,10,2,24,37,5,4
425,183,12,9,48,22,3,37,49,1,2
426,64,2,3,21,4,1,13,13,1,6
427,58,3,1,15,7,2,14,16,0,0
428,106,6,3,33,17,0,11,33,1,2
429,30,2,2,11,4,0,3,6,1,1
430,106,7,4,33,14,0,20,26,1,1
431,11,0,2,4,0,0,4,1,0,0
432,207,17,3,58,27,4,34,57,2,5
433,86,6,1,17,15,2,16,23,1,5
434,23,3,1,7,3,0,4,5,0,0
435,27,2,1,3,4,1,5,11,0,0
436,7,1,0,2,2,0,0,2,0,0
437,108,6,5,27,20,1,11,35,0,3
438,44,1,1,7,6,2,11,15,0,1
439,74,3,5,9,5,4,7,34,2,5
440,45,1,4,10,7,1,7,12,0,3
441,95,6,3,16,12,2,19,35,1,1
442,34,1,2,3,6,1,7,14,0,0
443,152,6,10,15,25,2,13,70,5,6
444,13,0,0,1,5,0,3,4,0,0
445,115,6,1,12,22,1,16,54,0,3
446,57,2,3,8,5,0,7,31,0,1
447,61,1,4,9,8,1,8,27,0,3
448,200,2,11,26,50,2,18,85,3,3
449,40,5,2,3,7,1,1,17,0,4
450,60,2,6,6,15,2,6,18,0,5
451,35,0,3,2,8,1,4,14,0,3
452,20,2,1,4,0,0,1,10,0,2
453,63,1,2,4,21,0,2,30,1,2
454,64,2,3,0,21,3,3,28,0,4
455,88,1,7,8,17,1,6,44,0,4
456,4,0,0,0,1,0,0,3,0,0
457,222,0,9,11,93,5,11,88,0,5
458,159,2,11,11,51,2,7,65,0,10
459,43,1,1,4,7,3,1,24,0,2
460,67,2,4,5,21,1,1,31,0,2
461,81,3,1,1,26,3,3,40,1,3
462,84,2,8,6,10,2,7,46,0,3
463,103,0,7,27,19,0,20,27,1,2
464,56,0,2,12,6,1,13,18,0,4
465,28,0,0,3,8,0,1,16,0,0
466,22,2,2,5,6,0,2,5,0,0
467,29,2,2,5,4,2,6,7,0,1
468,45,2,3,9,4,0,7,15,2,3
469,202,10,8,25,55,6,23,71,0,4
470,53,1,4,2,13,2,5,25,0,1
471,127,5,3,20,23,3,8,60,2,3
472,125,4,7,30,15,2,18,44,0,5
473,40,1,0,10,7,0,7,14,0,1
474,125,10,4,27,32,3,13,33,0,3
475,46,0,4,11,12,1,4,10,0,4
476,117,8,9,18,28,2,15,32,1,4
477,192,11,5,57,30,2,23,51,2,11
478,13,1,1,3,2,0,3,3,0,0
479,70,2,3,12,15,0,15,20,1,2
480,48,2,3,12,8,0,6,14,1,2
481,91,3,12,11,21,1,9,30,0,4
482,371,18,16,86,81,7,35,111,2,15
483,115,5,8,29,8,2,25,27,3,8
484,52,4,2,8,9,0,9,19,0,1
485,108,12,4,31,15,0,19,23,0,4
486,166,12,3,54,26,3,29,36,0,3
487,134,9,3,42,5,0,23,48,2,2
488,36,0,1,11,4,0,6,13,0,1
489,166,4,3,44,20,3,27,65,0,0
490,106,6,2,23,10,0,25,35,1,4
491,118,5,10,21,20,1,11,40,1,9
492,243,24,4,85,23,1,30,71,2,3
493,181,9,5,54,16,2,28,55,3,9
494,198,7,6,66,25,3,29,55,1,6
495,245,9,5,50,52,5,37,81,1,5
496,480,22,25,106,112,4,51,143,1,16
497,32,1,2,2,6,1,5,13,0,2
498,57,6,6,18,5,0,11,10,0,1
499,1342,18,87,276,171,12,95,619,11,53
500,660,27,24,204,93,12,66,213,3,18
501,392,28,19,131,28,4,49,122,4,7
502,65,4,1,13,13,0,16,18,0,0
503,118,5,8,17,14,2,21,41,7,3
504,47,5,0,11,6,0,5,20,0,0
505,12,0,0,4,3,0,1,4,0,0
506,197,7,9,50,22,2,26,67,10,4
507,181,13,7,62,19,2,27,47,0,4
508,62,2,2,13,5,0,22,17,0,1
509,53,2,3,11,8,0,12,12,2,3
510,203,3,5,19,50,8,18,90,2,8
511,37,2,0,3,6,1,6,18,0,1
512,184,11,9,22,41,4,10,70,5,12
513,87,2,3,10,20,2,5,37,1,7
514,161,7,10,26,19,7,29,59,0,4
515,5,1,0,1,0,0,0,3,0,0
516,99,7,4,13,19,1,12,41,2,0
517,31,3,1,2,2,3,1,16,0,3
518,29,0,2,0,6,0,2,18,0,1
519,8,0,0,0,2,0,0,6,0,0
520,9,1,1,2,0,0,2,2,1,0
521,3,0,0,0,0,0,0,3,0,0
522,14,0,0,4,1,0,2,5,1,1
523,15,0,2,0,6,0,0,7,0,0
524,30,0,0,0,8,1,0,21,0,0
525,6,0,0,1,0,1,1,3,0,0
526,42,0,3,5,7,2,8,17,0,0
527,10,0,1,0,3,0,0,5,1,0
528,28,0,3,3,9,0,1,12,0,0
529,14,0,2,1,5,1,0,4,0,1
530,19,0,0,2,11,0,0,6,0,0
531,22,2,1,2,3,0,2,10,0,2
532,44,0,1,5,5,1,7,23,0,2
533,20,0,1,1,8,1,1,7,0,1
534,30,3,0,3,5,1,2,13,1,2
535,40,2,2,3,12,3,1,16,0,1
536,12,0,0,2,1,0,2,6,0,1
537,9,1,0,0,0,0,1,6,0,1
538,10,1,0,2,1,0,1,5,0,0
539,15,1,1,0,6,1,0,6,0,0
540,31,5,0,8,3,2,5,7,1,0
541,36,1,5,8,7,0,10,3,1,1
542,16,1,0,7,0,0,5,3,0,0
543,5,0,0,2,1,0,0,2,0,0
544,61,3,1,9,18,3,5,20,1,1
545,36,1,1,12,2,2,6,11,1,0
546,74,1,1,10,25,2,6,25,0,4
547,27,1,2,0,16,0,1,7,0,0
548,12,0,0,4,0,0,3,5,0,0
549,49,2,1,15,1,0,15,15,0,0
550,50,3,1,12,14,0,9,11,0,0
551,23,1,0,3,7,0,5,6,1,0
552,77,0,4,10,24,2,2,32,0,3
553,19,0,1,1,4,1,3,6,0,3
554,36,3,1,11,6,0,7,8,0,0
555,64,4,4,16,8,1,6,24,0,1
556,58,3,1,21,5,0,15,12,0,1
557,35,1,2,9,7,0,9,4,2,1
558,41,4,3,6,6,1,7,12,1,1
559,58,3,3,14,7,1,13,15,0,2
560,77,6,1,22,13,2,9,22,0,2
561,105,6,5,16,25,2,19,25,2,5
562,25,3,1,9,3,0,5,4,0,0
563,37,3,4,4,9,3,4,10,0,0
564,21,1,1,4,3,0,2,10,0,0
565,15,1,1,5,3,0,1,4,0,0
566,17,0,0,3,3,0,0,11,0,0
567,9,2,0,2,1,0,3,1,0,0
568,70,3,2,26,9,0,13,13,1,3
569,30,3,0,4,6,0,3,14,0,0
570,17,0,0,0,4,0,1,12,0,0
571,7,1,0,2,0,0,1,3,0,0
572,35,3,2,9,5,0,2,11,1,2
573,188,0,0,2,76,4,3,103,0,0
574,63,9,2,6,12,4,6,20,0,4
575,38,2,0,5,7,1,4,19,0,0
576,90,2,3,4,26,1,5,49,0,0
577,15,1,1,2,3,1,1,6,0,0
578,90,11,4,5,27,1,7,30,1,4
580,14,0,2,2,1,0,3,5,1,0
581,9,0,0,5,1,0,1,2,0,0
582,2,0,0,1,0,0,1,0,0,0
583,3,1,0,0,1,0,0,1,0,0
584,38,1,1,4,8,1,5,17,0,1
585,158,4,6,39,31,3,20,48,1,6
586,49,1,1,13,8,0,6,20,0,0
587,61,2,3,5,13,2,8,27,0,1
588,34,1,1,5,3,0,3,17,1,3
589,238,38,17,43,34,5,25,73,1,2
590,62,6,5,6,5,1,11,23,1,4
591,31,1,1,7,4,1,2,15,0,0
592,30,0,2,7,4,0,4,11,2,0
593,137,23,4,17,23,1,9,54,0,6
594,119,2,5,7,20,2,6,70,1,6
595,86,4,2,11,9,1,5,51,0,3
596,149,3,5,27,12,3,20,73,0,6
597,46,2,2,7,8,0,7,17,0,3
598,118,2,5,2,50,2,8,45,0,4
599,85,2,12,9,20,2,7,29,0,4
600,58,3,3,7,19,1,4,20,1,0
601,45,1,2,7,8,1,7,18,0,1
602,36,1,1,4,10,0,7,11,0,2
603,39,2,3,7,6,0,8,10,1,2
604,80,4,1,19,14,4,8,28,0,2
605,81,2,1,20,16,2,13,25,0,2
606,11,2,1,2,0,0,2,4,0,0
607,40,1,1,7,4,0,14,10,0,3
608,18,0,0,3,4,0,1,10,0,0
609,36,3,4,4,6,1,1,16,0,1
610,23,1,0,9,2,0,3,8,0,0
611,129,3,10,4,53,4,2,52,0,1
612,190,6,8,16,63,4,7,81,1,4
613,66,2,5,18,11,0,11,18,1,0
614,69,5,7,16,7,0,11,22,1,0
615,59,0,3,10,20,1,5,18,0,2
616,8,0,0,3,1,2,1,1,0,0
617,11,0,0,3,1,0,0,7,0,0
618,53,2,3,10,7,0,13,16,1,1
619,42,2,4,2,4,2,2,21,2,3
620,124,2,2,21,22,5,17,45,0,10
621,82,5,8,14,11,0,5,36,0,3
622,116,7,6,11,24,5,13,44,1,5
623,130,0,2,5,26,3,17,72,2,3
624,96,1,6,15,17,2,8,41,1,5
625,20,0,2,2,6,0,3,7,0,0
626,174,7,3,41,32,6,26,51,3,5
627,199,20,6,41,27,5,23,67,2,8
628,298,23,8,59,70,4,28,93,1,12
629,158,5,7,38,28,2,16,56,1,5
630,129,8,2,32,21,4,21,35,1,5
631,228,9,10,46,32,6,39,81,0,5
632,1022,38,37,97,343,31,61,395,5,15
633,453,17,13,61,132,4,38,176,3,9
634,132,7,2,32,19,5,22,42,1,2
635,634,38,26,210,72,14,57,202,6,9
636,138,6,2,34,11,4,28,48,4,1
637,150,9,4,10,14,5,22,82,3,1
638,30,0,0,0,7,2,7,14,0,0
639,18,0,0,6,2,1,2,7,0,0
640,51,2,3,11,8,1,9,16,0,1
641,448,21,16,100,71,7,44,172,5,12
642,39,0,2,6,2,1,9,19,0,0
643,162,5,4,14,36,2,20,73,4,4
644,22,1,0,6,0,1,3,9,1,1
645,152,4,2,16,29,3,30,67,0,1
646,207,9,5,29,24,5,38,92,0,5
647,29,1,0,10,1,0,3,12,2,0
648,34,0,2,5,3,1,5,14,2,2
649,4,0,0,1,0,0,1,2,0,0
650,59,3,1,22,2,2,12,16,1,0
651,56,4,3,8,8,0,13,19,1,0
652,9,2,0,0,1,0,2,4,0,0
653,15,1,0,2,2,0,6,3,1,0
654,66,2,1,21,6,0,16,19,1,0
655,231,18,8,72,28,4,33,61,2,5
656,29,2,1,6,3,1,2,13,0,1
657,29,0,2,4,6,1,2,11,3,0
658,5,0,1,1,1,0,0,1,0,1
659,140,8,0,41,13,4,19,52,0,3
660,11,1,1,2,4,0,0,3,0,0
661,97,6,2,24,7,3,13,38,2,2
662,155,5,4,46,11,2,33,52,0,2
663,70,1,4,13,14,3,10,24,0,1
664,197,11,8,55,18,1,32,68,4,0
665,124,1,3,14,33,4,13,52,2,2
666,140,9,6,50,10,0,26,35,3,1
667,454,37,22,134,63,9,54,119,6,10
668,289,23,10,100,28,8,38,75,2,5
669,184,8,9,33,28,2,33,64,2,5
670,76,1,4,8,23,2,1,32,2,3
671,174,9,6,16,56,4,11,61,3,8
672,60,4,1,8,12,2,12,19,0,2
673,264,23,7,65,38,7,37,82,2,3
674,141,12,2,36,27,4,18,37,1,4
675,184,11,8,57,17,1,36,50,0,4
676,109,12,6,34,17,0,16,22,1,1
677,98,0,4,3,35,4,4,47,0,1
678,11,0,1,0,3,0,0,7,0,0
679,34,1,0,4,7,2,6,13,0,1
680,34,0,1,5,6,1,5,16,0,0
681,12,0,0,1,3,0,4,4,0,0
682,137,7,6,11,17,4,11,76,3,2
683,192,3,13,10,36,2,6,116,1,5
684,100,3,10,9,29,1,1,34,3,10
685,60,3,4,14,10,2,11,13,1,2
686,109,3,5,22,18,1,12,42,2,4
687,82,2,2,15,12,0,20,30,0,1
688,113,4,6,8,21,2,7,64,0,1
689,73,0,2,3,20,3,2,41,1,1
690,20,0,0,4,6,2,0,8,0,0
691,75,0,1,7,20,1,12,33,0,1
692,27,1,2,4,2,1,5,12,0,0
693,58,0,3,8,8,0,5,33,0,1
694,56,8,2,5,12,2,7,19,0,1
695,60,0,9,9,12,3,1,25,0,1
696,31,0,1,5,7,0,2,11,0,5
697,18,2,0,1,7,1,2,4,0,1
698,37,3,3,8,6,2,3,12,0,0
699,43,3,1,5,9,0,1,23,0,1
700,62,2,2,7,6,2,1,40,0,2
701,20,0,0,3,3,0,1,11,0,2
702,54,3,5,9,16,1,5,15,0,0
703,13,0,0,3,3,0,2,4,0,1
704,59,5,2,11,11,0,3,22,1,4
705,14,0,0,4,2,0,1,6,0,1
706,64,2,2,8,5,1,5,36,0,5
