origin_zone,total,shour0,shour1,shour2,shour3,shour4,shour5,shour6,shour7,shour8,shour9,shour10,shour11,shour12,shour13,shour14,shour15,shour16,shour17,shour18,shour19,shour20,shour21,shour22,shour23,destination_zone,total1,dhour0,dhour1,dhour2,dhour3,dhour4,dhour5,dhour6,dhour7,dhour8,dhour9,dhour10,dhour11,dhour12,dhour13,dhour14,dhour15,dhour16,dhour17,dhour18,dhour19,dhour20,dhour21,dhour22,dhour23
25,162,1,0,1,0,2,5,3,8,14,5,5,10,5,10,7,15,10,6,4,20,11,6,14,0,25,156,0,0,0,2,0,0,3,3,6,13,12,14,14,19,12,8,7,11,4,7,9,7,3,2
26,78,2,0,0,0,0,4,4,3,4,5,2,10,4,6,2,6,6,1,1,5,6,3,4,0,26,62,0,1,0,0,0,1,4,3,3,5,4,5,2,2,4,2,4,3,4,2,3,4,3,3
27,199,3,3,1,0,3,0,4,4,14,22,11,20,22,12,12,8,5,10,8,9,10,9,8,1,27,241,0,6,3,1,0,2,1,2,8,11,17,12,11,16,19,14,15,20,17,25,16,11,7,5
28,21,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,2,5,1,1,0,1,0,0,28,25,0,0,0,0,0,0,0,0,3,2,0,2,2,4,4,1,0,3,1,0,0,0,2,1
29,9,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,1,0,1,0,0,0,1,0,0,29,11,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,0,1,0,1,0,0,0,0,0
30,211,1,0,0,0,1,3,2,10,16,18,18,21,13,23,9,10,10,19,8,8,10,6,5,0,30,193,0,0,1,0,1,0,2,5,6,12,19,10,14,15,13,12,12,18,7,11,10,11,7,7
31,89,0,0,0,0,1,1,0,5,9,13,8,10,8,3,4,5,2,1,3,5,5,4,0,2,31,77,0,1,0,0,0,0,1,1,5,2,8,6,7,6,2,7,4,1,1,7,4,7,2,2
32,62,1,0,1,1,0,2,5,1,2,7,7,2,4,8,1,4,3,4,0,2,2,3,2,0,32,44,0,1,0,0,0,0,2,1,2,1,2,2,4,8,3,1,5,0,1,3,1,3,2,1
33,74,3,1,0,0,0,0,2,0,7,5,6,3,6,8,4,5,7,3,1,4,2,3,2,2,33,81,0,1,0,0,0,0,1,1,5,3,7,0,8,7,3,6,7,4,5,4,0,7,6,4
34,55,0,0,0,0,0,0,3,1,6,0,7,4,4,3,3,5,3,2,5,3,2,2,1,1,34,58,0,2,0,0,0,0,0,0,3,2,3,3,1,4,2,7,8,4,9,5,3,0,1,0
35,51,0,1,0,1,0,2,1,4,3,5,3,1,6,2,5,1,4,5,3,0,1,1,1,1,35,39,0,0,0,0,0,0,1,1,1,1,2,2,1,8,5,3,4,3,2,1,1,1,1,1
36,120,2,0,0,0,0,4,5,5,17,11,8,11,6,3,5,6,7,9,5,10,0,5,1,0,36,114,0,0,0,1,0,0,2,1,6,6,5,10,6,11,3,14,7,9,5,4,6,5,8,5
37,188,1,0,0,0,1,3,9,8,11,18,23,18,8,10,14,12,12,7,15,7,4,2,4,1,37,185,0,2,0,0,0,2,0,4,9,6,16,13,17,16,10,18,15,8,9,11,8,10,5,4
38,245,6,2,1,1,0,1,6,12,15,17,17,15,21,8,25,6,15,21,10,5,12,12,12,5,38,226,0,2,0,1,0,0,2,9,10,14,11,18,14,16,12,17,15,15,12,21,9,11,8,8
39,120,1,0,0,1,0,0,3,8,8,5,12,7,9,4,9,11,13,8,4,7,6,2,2,0,39,112,0,2,0,0,0,0,2,2,7,6,13,5,13,9,6,9,7,7,1,6,7,6,3,1
40,159,0,0,0,0,0,1,3,4,7,15,15,19,11,12,11,14,10,11,4,5,8,6,2,1,40,147,0,0,0,0,0,1,3,3,3,7,16,13,13,8,19,14,11,7,5,8,3,7,4,1
41,139,4,0,0,0,0,1,1,10,12,9,7,13,11,8,4,7,15,7,8,4,9,4,4,1,41,139,0,2,0,0,1,1,1,0,6,9,11,3,9,13,10,10,6,16,7,11,10,6,2,3
42,48,0,1,0,0,0,4,0,3,2,8,3,5,2,2,1,5,2,2,2,2,1,3,0,0,42,46,0,0,0,0,0,0,1,1,2,5,5,1,2,6,4,1,3,3,3,5,1,0,2,1
43,89,2,0,0,0,1,1,3,5,4,10,6,8,9,4,9,3,4,8,3,2,4,1,2,0,43,82,0,0,0,1,0,1,2,3,7,4,3,5,5,4,6,5,5,4,3,5,7,4,4,4
44,23,0,0,0,1,1,0,1,0,3,2,2,2,1,1,0,2,1,1,0,1,1,1,1,1,44,24,0,0,0,0,0,0,0,2,1,1,0,1,2,2,1,0,1,2,0,4,3,1,1,2
45,69,1,0,0,0,0,0,0,5,3,4,5,5,5,4,7,3,5,2,3,7,5,4,1,0,45,84,0,1,0,0,0,1,2,2,6,5,7,5,2,2,5,7,6,2,8,4,6,4,3,5
46,25,2,0,0,0,0,0,1,0,1,2,3,0,2,2,0,3,4,1,0,2,0,1,1,0,46,18,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,2,2,2,0,3,2,0
47,67,1,0,1,0,0,3,2,2,6,4,2,5,9,4,1,2,4,3,3,1,5,6,3,0,47,71,0,0,2,0,0,1,2,4,1,2,3,5,4,4,5,3,5,6,3,7,2,5,2,5
48,218,1,0,0,0,2,2,6,4,7,8,10,15,11,13,13,18,20,8,4,23,23,10,17,3,48,233,0,2,1,0,0,3,5,5,11,10,19,22,25,20,21,13,7,13,7,11,11,9,9,8
49,207,1,1,1,0,1,2,4,6,12,13,20,16,23,15,20,8,8,8,11,12,8,8,7,2,49,169,0,2,0,0,0,3,0,7,7,14,15,13,10,17,10,15,9,11,10,3,5,6,6,6
50,78,1,0,1,0,0,0,0,3,7,10,8,5,11,4,5,4,9,2,1,2,1,3,1,0,50,75,0,1,0,0,0,0,1,3,6,4,4,3,7,9,4,4,4,5,4,7,3,2,1,3
51,35,1,0,0,0,0,0,0,2,1,4,2,4,7,4,2,0,1,2,1,0,2,2,0,0,51,28,0,0,0,0,0,0,0,1,0,4,4,2,3,3,1,1,2,1,1,0,1,3,1,0
52,48,0,0,0,0,0,2,1,4,1,5,8,3,3,3,2,2,3,2,0,4,0,3,2,0,52,42,0,0,0,0,0,0,0,1,1,1,6,8,2,1,2,0,4,1,3,1,4,3,2,2
53,192,1,1,1,1,2,5,8,5,12,18,9,20,12,12,9,11,8,8,15,11,7,5,8,3,53,193,0,3,1,0,0,1,5,2,6,9,14,18,16,11,9,13,15,9,11,12,9,9,12,5
54,162,1,1,1,1,1,1,2,3,5,17,12,17,13,12,7,10,11,7,8,9,11,7,5,0,54,171,0,0,0,0,0,0,1,2,4,10,10,15,20,17,6,10,13,12,6,8,15,10,7,5
55,87,1,0,0,0,0,2,3,6,8,9,8,7,7,7,3,6,5,2,3,3,4,2,1,0,55,79,0,1,0,0,0,3,2,0,2,3,8,7,8,5,4,3,9,6,4,3,5,3,2,1
56,20,0,0,0,0,0,2,0,2,1,0,1,3,2,1,1,1,1,2,1,2,0,0,0,0,56,28,0,0,0,0,0,0,0,1,3,1,5,1,4,2,1,2,1,0,4,0,2,0,1,0
57,17,1,0,0,0,0,0,3,1,2,0,0,0,2,0,1,0,1,2,1,2,1,0,0,0,57,18,0,1,0,0,0,0,0,2,1,1,0,2,1,1,2,0,0,1,0,3,2,0,0,1
58,18,0,0,0,0,0,0,0,0,2,1,3,2,2,1,1,0,1,1,1,1,0,1,1,0,58,18,0,0,0,0,0,0,1,0,0,0,2,1,2,0,2,2,0,3,0,1,1,1,1,1
59,105,1,0,0,0,1,0,4,6,5,10,11,9,10,10,6,6,7,9,3,2,1,1,2,1,59,111,0,1,0,0,0,1,0,2,6,1,6,7,12,10,11,9,10,2,8,5,9,5,3,0
60,97,2,0,0,0,0,1,2,7,11,7,9,9,3,7,9,3,6,3,8,2,4,4,0,0,60,102,0,1,1,0,0,0,1,3,8,7,6,4,10,8,6,11,4,9,5,1,3,5,3,6
61,25,0,0,0,0,0,0,0,1,1,5,1,1,3,0,2,2,2,1,1,3,1,0,0,1,61,23,0,1,0,0,0,0,0,2,1,0,3,1,3,2,0,1,1,2,1,2,0,2,0,1
62,34,1,0,0,0,0,0,1,2,4,3,4,1,1,4,1,1,0,5,1,3,0,1,0,1,62,33,0,0,0,0,0,0,0,1,1,4,3,2,1,3,4,2,2,2,1,4,0,1,1,1
63,145,3,1,1,0,0,2,2,4,18,14,14,7,12,9,12,9,8,7,7,6,5,0,4,0,63,141,0,4,0,1,0,0,1,3,2,10,14,8,5,14,6,12,11,7,11,8,7,9,8,0
64,323,3,3,2,0,2,2,9,6,18,12,19,24,29,28,31,19,16,22,21,13,18,10,10,6,64,319,0,2,0,1,0,1,6,10,13,21,27,25,23,21,28,23,16,24,14,18,18,13,4,8
65,97,1,1,0,1,1,1,3,5,5,10,9,12,10,3,6,3,1,2,5,5,3,4,5,1,65,97,0,3,0,1,0,0,2,2,3,5,13,13,2,7,9,2,2,8,5,4,4,5,3,4
66,41,2,0,0,0,0,0,2,1,3,2,1,3,4,3,2,4,1,4,2,2,4,1,0,0,66,34,0,1,0,0,0,1,2,1,1,0,2,2,4,1,3,2,1,1,3,1,5,2,0,1
67,121,2,0,0,0,0,3,3,3,9,6,10,9,8,14,8,9,10,9,7,2,4,3,2,0,67,117,0,2,1,0,0,1,1,2,6,13,12,6,9,10,5,8,12,5,9,4,3,2,3,3
68,135,0,0,1,0,0,0,1,3,6,3,12,10,18,16,7,13,20,9,7,3,2,3,1,0,68,134,0,0,0,0,0,0,4,2,2,14,19,15,15,7,13,12,3,9,0,2,7,3,5,2
69,58,0,0,0,0,1,3,2,1,7,3,3,5,6,8,1,4,2,2,4,2,2,0,2,0,69,67,0,1,2,1,0,0,2,1,5,2,6,2,5,2,5,2,5,8,2,8,0,2,4,1
70,130,1,1,1,1,2,0,6,8,15,6,18,9,9,9,8,7,7,4,4,6,4,1,2,1,70,111,0,1,0,1,0,1,0,3,3,6,5,9,8,11,6,7,7,6,4,12,7,3,6,4
71,97,0,0,0,0,0,2,5,2,5,8,8,8,14,11,4,2,6,8,1,5,2,4,1,1,71,76,0,1,0,1,1,0,0,3,1,1,14,5,9,5,2,0,4,3,7,5,7,2,4,0
72,85,0,0,0,0,0,3,1,6,7,5,5,9,6,4,5,5,5,7,3,2,2,6,3,1,72,79,0,1,2,0,0,1,1,0,3,7,4,3,8,6,3,5,5,6,5,2,4,7,5,0
73,122,2,0,0,0,1,2,4,4,9,8,11,10,8,5,8,11,10,9,9,3,1,4,3,0,73,113,0,1,0,1,1,0,2,2,5,7,5,4,10,6,5,11,7,12,8,8,5,4,5,3
74,49,0,0,0,0,1,1,0,3,4,9,3,6,6,3,5,1,1,4,2,0,0,0,0,0,74,49,0,1,0,0,0,2,0,2,2,4,5,3,4,3,2,3,3,5,3,3,1,0,2,1
75,138,0,1,0,0,0,2,4,13,12,13,13,9,8,15,7,6,9,3,4,4,5,7,3,0,75,136,0,1,1,0,2,0,1,3,4,4,7,4,9,9,10,9,15,6,10,11,5,8,9,6
76,59,0,0,0,0,0,0,0,2,0,7,7,4,4,5,4,2,1,6,8,3,1,4,1,0,76,57,0,0,0,0,0,0,0,1,2,6,11,8,4,1,3,2,2,5,6,1,2,3,0,0
77,112,0,0,0,0,0,2,2,5,13,9,11,12,3,6,7,8,3,5,4,8,6,4,3,1,77,125,0,2,0,0,0,2,0,2,4,6,8,6,16,8,8,6,4,9,8,10,3,11,7,4
78,101,1,0,0,0,1,1,2,8,6,9,10,10,12,7,7,4,8,3,5,3,1,2,1,0,78,97,0,3,1,0,0,0,0,1,5,5,4,8,6,7,9,10,6,2,7,3,8,4,6,2
79,13,0,0,0,0,0,0,0,0,0,4,0,2,0,2,1,0,0,1,1,0,2,0,0,0,79,14,0,0,1,0,0,0,0,0,0,3,1,1,1,0,1,0,0,0,2,3,0,0,1,0
80,36,0,1,0,0,0,1,1,1,2,4,3,2,0,2,2,1,0,5,5,1,3,2,0,0,80,35,0,1,0,0,0,0,0,1,0,1,3,4,2,3,2,3,4,5,1,1,0,2,1,0
81,140,1,1,1,0,0,3,2,10,9,5,11,7,11,8,8,9,9,7,9,8,10,5,6,0,81,133,0,2,0,0,0,2,1,6,12,6,14,10,7,8,12,9,5,7,6,5,10,5,2,4
82,130,1,0,0,0,0,2,2,13,10,14,11,10,9,6,4,13,4,7,3,4,8,4,3,2,82,107,0,0,0,0,0,0,1,4,6,4,5,10,6,9,8,6,9,6,9,6,10,2,3,2
83,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,76,0,0,0,0,0,2,1,3,5,7,8,6,6,4,3,2,6,4,3,4,3,6,3,0,84,84,0,0,0,0,0,0,1,1,2,4,6,8,5,10,7,5,3,5,6,7,3,2,3,6
85,50,0,0,1,0,0,0,0,1,3,4,4,6,4,3,5,2,3,3,3,2,3,2,1,0,85,49,0,0,0,1,0,0,0,0,2,3,2,2,5,5,3,1,7,2,6,1,3,2,3,1
86,314,2,1,0,0,1,3,7,13,21,19,24,26,30,23,19,24,19,18,20,16,14,8,5,1,86,306,0,9,1,0,0,1,2,5,8,7,15,24,20,21,34,19,23,26,16,23,16,14,10,11
87,172,3,0,0,1,1,0,2,7,7,9,12,10,19,12,13,12,11,14,8,10,8,9,4,0,87,160,0,2,1,0,1,1,0,5,8,7,14,9,13,14,12,7,13,13,10,9,10,5,1,4
88,211,3,0,0,2,1,1,2,14,11,17,14,15,23,22,11,9,11,12,8,8,8,10,8,1,88,213,0,3,1,1,0,1,2,4,4,8,13,11,15,14,16,19,12,26,7,12,10,11,13,9
89,194,1,0,0,1,0,1,5,13,8,16,18,17,20,11,13,10,9,14,8,6,10,6,6,1,89,204,0,0,1,0,0,2,5,4,7,8,11,21,11,33,12,13,11,18,10,14,6,10,4,3
90,156,0,1,0,0,1,1,2,7,9,12,13,15,17,9,8,14,6,14,10,9,2,2,4,0,90,137,0,0,0,0,1,0,2,5,4,6,9,2,9,16,9,14,9,7,19,7,5,2,7,4
91,69,2,1,0,0,0,0,2,5,5,8,2,8,6,3,5,3,4,4,5,4,0,0,2,0,91,71,0,1,1,0,0,0,0,0,6,3,3,2,9,10,5,6,3,4,1,6,4,0,5,1
92,50,0,0,0,0,0,0,0,3,2,5,3,6,4,1,3,2,2,5,5,6,2,1,0,0,92,48,0,0,0,0,0,0,1,2,1,0,4,3,3,3,4,4,1,5,6,4,1,3,1,1
93,127,2,1,0,0,2,3,5,2,10,13,8,10,9,4,6,8,7,5,8,8,6,7,2,1,93,130,0,4,0,0,0,3,4,1,3,7,7,5,6,10,5,8,10,15,9,8,10,3,7,4
94,29,0,0,0,0,0,0,0,2,1,2,1,3,2,2,2,5,1,1,3,1,1,1,1,0,94,26,0,0,0,0,0,0,0,2,2,1,2,4,1,4,3,0,1,1,2,1,0,0,2,0
95,109,1,1,0,0,1,1,4,6,5,10,6,8,11,5,12,6,8,3,5,5,7,3,1,0,95,114,0,1,0,0,0,0,2,3,6,6,9,13,6,7,9,5,6,5,8,10,3,4,6,5
96,86,0,1,0,0,0,2,3,6,7,6,6,6,7,7,8,2,5,5,4,3,4,0,4,0,96,78,0,2,0,0,1,0,0,2,4,8,2,4,4,2,5,9,5,7,7,3,2,6,1,3
97,57,1,0,0,0,1,1,1,3,3,5,8,4,2,3,5,4,1,4,6,1,2,1,1,0,97,50,0,1,1,0,0,1,1,1,1,4,2,3,4,3,6,1,2,2,1,5,2,4,1,4
98,10,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0,1,0,1,0,1,0,0,0,98,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
99,68,0,0,0,0,0,2,2,2,7,8,8,5,7,2,1,4,4,5,2,6,0,2,1,0,99,74,0,1,0,1,0,0,1,1,6,6,3,5,3,9,4,4,2,5,7,6,5,3,1,1
100,147,1,1,0,0,3,1,1,5,9,9,11,16,13,6,15,9,8,10,9,9,3,5,3,0,100,137,0,1,0,1,1,3,1,2,7,11,8,15,11,9,12,5,8,6,6,7,7,7,7,2
101,49,0,0,0,0,0,1,1,2,3,3,6,6,3,4,3,4,1,3,3,3,3,0,0,0,101,42,0,0,0,0,0,0,0,0,1,4,3,7,4,6,4,1,1,1,3,3,0,2,1,1
102,95,0,0,0,0,0,2,1,3,4,6,10,7,6,7,8,5,4,5,7,9,4,6,1,0,102,90,0,0,0,0,0,0,0,3,8,8,8,6,5,8,4,6,4,4,7,5,4,7,2,1
103,102,0,0,0,0,0,0,2,2,5,4,5,7,17,9,7,7,6,3,5,10,8,2,3,0,103,85,0,0,0,0,0,1,1,1,5,5,3,8,6,5,8,8,2,5,7,7,4,3,4,1
104,16,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,3,2,0,1,2,1,1,0,1,104,16,0,0,0,0,0,0,0,0,2,1,0,1,1,1,2,1,2,1,2,0,0,1,0,1
105,54,0,0,0,0,1,3,6,2,1,4,5,3,5,1,6,4,4,2,2,2,0,1,1,1,105,53,0,2,1,1,0,0,0,2,5,5,7,5,2,4,3,1,2,0,1,5,1,3,2,1
106,41,0,0,0,0,0,1,2,3,1,1,3,2,3,3,2,4,1,2,8,1,3,1,0,0,106,43,0,0,0,0,0,0,0,1,0,1,5,3,5,4,1,6,2,2,5,2,1,1,3,1
107,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,0,1,2,0,0,0,107,14,0,0,0,0,0,0,1,0,0,0,1,2,0,1,3,2,0,1,0,0,1,1,1,0
108,133,1,0,1,0,0,0,1,10,0,5,8,4,11,8,8,10,5,2,13,7,10,20,5,4,108,135,0,1,0,1,0,2,0,6,11,6,8,9,9,7,8,12,10,12,10,7,2,5,5,4
109,120,5,0,1,0,1,1,3,7,7,9,8,6,14,5,7,5,8,11,6,8,2,3,1,2,109,122,0,1,4,1,1,0,2,1,2,8,8,9,9,9,15,10,7,4,7,7,6,5,3,3
110,86,0,1,0,1,0,0,1,6,4,3,10,6,4,3,8,8,7,5,9,1,4,3,2,0,110,82,0,0,0,0,0,0,1,1,4,3,4,5,9,8,6,7,3,6,4,6,5,4,3,2
111,157,2,0,1,0,1,2,3,8,14,15,8,12,15,7,7,10,11,15,9,7,5,2,3,0,111,151,0,1,0,0,0,2,2,3,5,8,7,11,11,10,12,7,15,10,7,9,12,7,9,2
112,285,2,1,0,0,0,3,7,6,20,24,28,27,38,17,11,18,21,16,17,11,10,2,5,1,112,276,0,5,0,0,0,0,2,3,11,12,18,17,21,20,17,18,24,23,20,16,13,15,9,10
113,7,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,113,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,1,1,0,0,0
114,73,2,0,0,0,2,3,3,7,4,13,7,3,4,2,2,0,5,3,1,2,5,3,1,1,114,67,0,0,1,0,0,1,1,4,3,3,4,1,5,6,5,2,0,5,2,5,4,3,6,5
115,125,1,0,0,0,0,4,2,4,4,14,13,18,9,9,10,7,8,5,9,4,1,2,1,0,115,113,0,2,1,0,1,0,1,2,2,7,7,7,9,11,7,11,10,9,4,8,6,3,2,2
116,62,0,0,0,0,0,1,0,4,10,5,5,2,10,5,1,5,4,3,2,2,1,1,1,0,116,62,0,0,0,0,0,1,1,0,2,5,6,2,6,3,4,3,5,4,5,5,3,6,0,1
117,144,2,1,0,0,0,2,7,8,8,16,10,11,17,9,4,9,13,6,9,1,5,4,1,1,117,140,0,0,0,0,0,0,2,4,4,6,11,13,8,11,6,9,13,11,9,13,5,4,6,4
118,103,0,0,0,0,2,2,2,5,5,7,9,13,4,5,7,11,6,7,6,7,2,1,1,1,118,104,0,3,0,0,0,0,2,1,5,5,9,8,11,5,6,6,6,10,12,2,3,6,2,2
119,105,2,0,0,0,0,2,1,3,7,9,9,13,10,8,7,8,5,6,5,4,4,2,0,0,119,100,0,1,0,0,0,0,1,1,4,8,14,8,12,5,7,5,4,3,8,3,3,7,5,1
120,186,2,0,1,0,3,2,0,4,10,9,10,13,13,11,11,18,12,15,16,15,7,7,5,2,120,190,0,3,0,0,0,2,2,5,6,12,15,16,15,14,13,8,14,17,14,9,8,4,7,6
121,28,1,0,0,0,0,0,0,1,0,7,1,1,4,4,1,1,2,0,2,0,2,0,1,0,121,34,0,1,0,0,0,0,0,1,3,4,1,3,1,2,1,4,1,1,1,3,1,4,2,0
122,86,3,0,0,1,0,0,1,7,4,3,8,7,8,6,8,2,2,6,3,1,7,7,2,0,122,101,0,0,0,0,1,0,1,7,5,4,8,8,8,5,6,4,6,11,8,9,2,4,3,1
123,76,0,0,0,0,0,0,1,1,3,5,9,7,7,7,3,6,5,8,3,7,2,2,0,0,123,77,0,0,0,0,0,0,0,1,2,3,9,3,3,6,7,6,3,7,3,1,4,11,6,1
124,279,6,1,1,2,4,0,5,11,28,30,14,22,15,20,16,14,12,13,23,14,8,6,11,3,124,306,0,1,1,1,0,4,3,6,8,19,16,24,18,26,25,19,25,15,18,21,25,9,13,8
125,261,5,0,1,0,2,3,3,10,7,11,14,13,16,17,19,25,17,18,18,14,20,18,7,3,125,287,0,1,0,0,0,1,3,1,11,11,28,25,25,21,18,20,22,18,22,20,13,11,10,5
126,366,3,0,0,0,1,1,1,4,9,9,9,17,26,35,33,36,30,30,31,23,36,22,8,2,126,383,0,0,1,1,0,0,1,4,9,23,30,40,37,45,42,27,30,18,20,22,16,10,4,3
127,111,3,0,0,0,0,5,9,6,4,9,12,8,5,9,9,5,5,6,5,3,2,5,1,0,127,114,0,3,2,2,0,0,4,4,3,8,3,12,7,14,6,4,5,4,10,5,7,3,3,5
128,143,1,0,0,0,2,0,2,4,2,4,2,7,8,10,13,10,7,12,15,8,14,16,5,1,128,143,0,0,0,1,0,2,2,1,5,6,10,10,15,12,16,13,7,11,14,4,5,4,4,1
129,61,1,0,0,0,0,2,0,4,1,6,5,7,6,7,7,1,1,3,1,3,0,3,3,0,129,50,0,1,0,1,0,1,1,0,0,5,2,2,4,2,2,4,1,3,6,7,3,2,2,1
130,64,3,0,0,0,2,2,1,2,2,1,3,4,4,8,3,7,3,4,4,3,5,2,1,0,130,57,0,0,0,0,0,1,2,0,3,3,6,5,7,8,3,3,2,4,3,2,1,2,2,0
131,32,1,0,0,0,0,1,1,2,1,0,4,3,4,0,2,1,3,1,1,2,2,1,2,0,131,30,0,0,1,0,0,1,0,1,0,1,2,2,2,2,1,2,4,4,4,1,1,0,1,0
