origin_zone,total,shour0,shour1,shour2,shour3,shour4,shour5,shour6,shour7,shour8,shour9,shour10,shour11,shour12,shour13,shour14,shour15,shour16,shour17,shour18,shour19,shour20,shour21,shour22,shour23,destination_zone,total1,dhour0,dhour1,dhour2,dhour3,dhour4,dhour5,dhour6,dhour7,dhour8,dhour9,dhour10,dhour11,dhour12,dhour13,dhour14,dhour15,dhour16,dhour17,dhour18,dhour19,dhour20,dhour21,dhour22,dhour23
54,165,1,0,0,0,0,3,9,16,13,7,13,8,7,13,8,13,10,11,14,5,6,4,4,0,54,172,0,2,0,0,0,0,2,9,11,11,7,12,7,16,9,7,15,19,9,13,10,7,3,3
55,136,0,0,0,0,2,3,10,11,10,8,9,10,10,5,6,11,11,10,8,4,4,2,1,1,55,135,0,1,0,1,0,1,3,10,12,11,5,7,10,6,2,9,8,8,13,9,8,3,3,5
56,35,0,0,0,0,0,0,1,3,4,1,3,3,2,3,5,2,0,5,0,0,2,0,1,0,56,28,0,0,0,0,0,0,0,3,2,0,6,1,0,2,3,0,1,1,3,1,1,2,1,1
57,18,0,0,0,0,0,0,1,2,0,3,0,2,2,0,0,0,2,1,1,1,3,0,0,0,57,26,0,0,0,0,0,0,1,0,3,1,1,2,4,1,1,0,1,4,2,3,1,1,0,0
58,26,0,0,0,0,0,0,1,0,1,1,1,2,1,2,7,2,4,2,0,0,0,2,0,0,58,21,0,0,0,0,0,0,2,1,1,1,0,0,1,2,3,0,1,2,2,3,0,0,1,0
59,103,2,0,0,0,0,4,8,14,10,10,6,5,6,5,1,7,3,7,6,3,4,1,1,0,59,110,0,0,0,0,0,0,0,2,6,3,3,5,4,6,11,9,16,10,10,11,9,2,1,2
60,120,0,0,0,0,1,2,9,11,11,10,6,8,5,5,10,0,6,18,4,6,4,2,1,1,60,111,0,0,1,0,0,1,0,4,5,8,5,5,9,3,5,9,9,8,18,4,4,7,3,3
61,30,0,0,0,0,1,0,1,1,3,3,4,2,1,1,3,3,2,2,0,1,0,1,0,1,61,33,0,0,0,0,0,0,2,0,4,0,5,1,3,2,1,2,0,7,2,2,1,0,0,1
62,47,1,0,0,0,0,0,0,6,2,3,2,2,1,1,3,4,6,2,5,2,4,2,1,0,62,46,0,1,0,0,0,0,1,2,7,0,2,2,3,3,2,4,7,4,2,2,0,2,1,1
63,223,0,0,0,0,0,2,5,10,13,10,10,15,12,15,18,10,22,31,18,13,6,9,4,0,63,212,0,2,1,0,0,1,4,17,20,17,13,17,8,5,14,20,9,10,20,10,9,7,7,1
64,390,0,1,0,0,0,5,5,14,18,26,19,33,26,35,25,29,31,43,24,23,19,11,2,1,64,400,0,0,0,0,0,1,3,10,38,28,25,27,27,34,32,30,30,32,35,19,13,12,3,1
65,125,1,0,1,0,0,2,8,6,11,5,5,8,9,10,15,5,7,10,9,4,4,4,1,0,65,119,0,1,0,0,0,2,2,15,10,6,3,4,7,5,6,7,10,10,8,10,7,4,1,1
66,30,0,0,1,0,1,0,1,3,3,3,2,2,0,1,3,3,1,2,2,1,0,1,0,0,66,31,0,0,0,0,0,0,0,2,3,1,1,2,1,2,1,3,2,3,1,3,0,1,4,1
67,251,2,1,0,0,1,2,13,13,8,8,16,19,16,21,18,23,18,19,10,10,17,8,7,1,67,254,0,1,0,0,0,0,8,15,32,24,21,15,20,12,20,10,9,10,17,11,8,10,7,3
68,138,2,0,1,0,1,1,10,6,8,9,6,8,9,10,8,5,14,9,7,6,12,4,2,0,68,133,0,3,0,0,0,1,1,6,10,15,6,8,3,15,7,6,12,8,9,5,5,9,3,1
69,43,0,0,0,0,0,4,4,3,3,5,1,4,1,2,1,3,5,2,0,0,4,1,0,0,69,44,0,1,0,0,0,0,0,1,4,1,1,2,2,2,1,1,4,5,8,3,1,4,2,1
70,134,0,0,0,0,0,5,7,10,14,16,9,5,9,6,5,10,6,5,13,5,4,3,2,0,70,115,0,0,0,0,0,1,0,5,4,9,6,9,6,3,9,10,8,8,10,10,8,4,4,1
71,161,0,0,0,0,0,1,13,13,11,8,9,12,9,7,10,7,11,22,13,6,6,2,1,0,71,154,0,1,0,0,0,0,3,13,23,18,10,6,11,10,1,11,9,11,11,2,0,6,5,3
72,92,0,0,0,0,1,2,5,12,4,8,8,5,3,11,2,6,3,8,3,4,3,2,1,1,72,100,0,1,0,0,0,1,1,3,5,3,5,5,5,5,3,8,11,10,11,8,5,4,1,3
73,131,1,0,0,0,1,2,4,0,10,10,10,12,7,9,23,12,9,5,4,8,3,0,1,0,73,135,0,0,0,0,0,1,1,14,7,7,7,7,5,11,0,12,11,14,12,6,5,8,3,3
74,64,0,0,0,0,1,1,2,4,5,6,5,4,2,2,5,4,3,9,4,3,2,1,1,0,74,61,0,0,0,1,0,0,1,1,0,5,5,3,1,6,5,4,5,5,10,4,0,1,2,2
75,236,0,0,0,1,1,2,7,20,21,16,17,13,26,10,17,14,17,10,12,9,9,9,4,1,75,223,0,1,0,0,0,0,5,11,13,20,17,11,11,18,8,17,19,17,18,14,7,7,5,4
76,79,1,0,0,0,0,2,0,5,5,8,2,4,5,5,7,8,6,8,4,1,5,2,1,0,76,71,0,0,0,0,0,0,2,4,8,7,2,9,6,3,5,4,9,6,0,1,1,3,1,0
77,118,3,0,0,0,1,1,9,13,12,4,8,9,9,8,4,5,10,8,6,3,0,4,1,0,77,109,0,1,0,0,0,0,1,3,4,4,3,4,9,7,8,8,6,10,16,6,10,3,4,2
78,105,0,0,0,0,0,3,4,8,11,8,7,6,8,7,8,5,9,5,7,3,3,2,1,0,78,100,0,0,0,0,0,0,0,1,3,3,4,4,9,5,2,12,8,12,9,12,7,8,0,1
79,23,0,1,0,0,0,1,1,0,1,0,1,0,2,1,3,1,2,3,2,1,2,1,0,0,79,21,0,0,0,0,0,0,0,1,0,1,4,2,0,1,1,1,2,2,3,0,0,1,2,0
80,39,0,0,0,0,0,0,1,0,1,0,1,1,4,6,0,5,4,2,4,4,3,2,1,0,80,41,0,0,0,0,0,0,2,2,1,3,3,2,5,3,0,3,1,4,7,3,2,0,0,0
81,108,1,0,0,0,0,3,9,12,7,6,8,1,9,6,2,7,9,8,9,6,3,2,0,0,81,108,0,0,0,0,0,0,1,5,6,3,1,5,4,7,7,14,11,10,11,3,6,8,5,1
82,142,0,0,0,0,1,3,12,8,13,16,7,8,9,8,8,7,8,8,5,9,3,5,3,1,82,141,0,1,0,0,1,2,6,4,6,6,6,7,11,5,12,9,11,12,16,3,5,2,10,3
84,91,0,0,0,0,0,4,7,9,6,6,8,7,5,5,4,5,4,6,2,3,4,2,3,1,84,84,0,0,0,0,0,1,1,2,4,2,7,2,3,1,7,7,9,14,9,3,2,6,2,1
85,36,0,0,0,0,0,1,3,1,2,1,7,1,2,2,1,3,2,4,4,1,1,0,0,0,85,37,0,0,0,0,0,0,0,1,2,0,0,1,1,7,0,5,5,2,7,1,1,3,1,0
86,318,2,0,0,0,1,7,28,28,29,13,20,23,19,17,14,19,21,21,15,15,12,9,2,3,86,291,0,2,0,0,0,1,7,6,10,14,17,20,14,23,15,21,25,25,27,22,11,16,9,4
87,168,1,0,0,0,1,5,8,12,7,9,11,13,10,11,9,10,15,15,8,7,9,4,3,0,87,176,0,0,1,1,0,1,3,9,10,13,13,11,10,12,10,12,8,13,14,14,11,4,3,1
88,238,1,0,0,2,0,6,18,19,17,14,16,15,10,14,12,20,15,17,15,12,2,9,4,0,88,246,0,0,0,0,0,2,2,6,12,16,9,15,17,18,24,16,23,25,20,17,11,5,4,4
89,236,1,0,0,0,0,3,9,11,20,11,16,9,13,18,12,18,27,23,15,10,10,7,2,1,89,224,0,1,0,0,0,0,5,5,19,19,10,13,11,19,13,13,20,18,21,13,13,6,4,1
90,122,0,0,0,1,0,5,12,10,16,11,3,7,6,7,10,3,10,8,5,4,2,0,2,0,90,113,0,0,0,1,0,2,3,5,8,5,1,2,8,9,9,10,5,12,14,6,5,4,4,0
91,114,1,0,0,0,0,4,3,6,12,7,8,9,4,3,13,10,7,9,1,7,5,4,1,0,91,119,0,0,0,0,0,0,3,0,7,8,6,5,13,5,5,7,10,13,10,4,11,8,3,0
92,52,0,0,0,0,0,2,4,1,4,2,4,2,3,2,2,3,3,6,5,3,3,1,1,1,92,56,0,1,0,0,0,0,3,4,3,1,4,3,4,3,2,1,6,3,6,5,3,1,1,2
93,125,0,0,0,0,0,3,9,8,12,7,5,4,4,12,10,4,11,12,7,10,4,2,1,0,93,117,0,0,0,0,0,0,2,1,8,8,6,4,7,2,8,9,14,11,11,16,2,4,3,1
94,36,1,0,0,0,0,0,0,2,1,2,5,2,2,4,3,4,2,3,3,0,1,0,0,1,94,35,0,0,0,0,0,0,1,0,4,2,7,3,3,1,2,3,1,0,3,3,1,1,0,0
95,120,0,0,0,0,1,0,9,5,6,10,5,8,11,5,6,11,8,10,11,8,3,1,1,1,95,121,0,2,0,0,0,1,0,3,8,7,6,6,11,7,9,6,10,14,8,10,6,1,3,3
96,110,1,0,0,0,0,4,5,8,9,1,4,8,6,12,5,8,10,8,5,4,7,2,3,0,96,113,0,3,0,0,0,0,1,7,5,5,5,3,6,4,9,12,10,15,11,7,1,4,4,1
97,63,0,1,0,0,0,0,4,8,6,3,5,3,2,7,1,4,8,2,2,2,3,1,1,0,97,64,0,1,0,0,0,2,1,1,3,6,7,1,1,3,3,5,4,8,5,6,2,3,2,0
98,22,0,0,0,0,1,0,1,0,3,3,1,1,1,1,1,2,3,1,0,1,1,1,0,0,98,26,0,0,0,0,0,0,0,1,2,2,2,2,1,2,2,1,1,3,1,3,2,0,1,0
99,124,0,1,0,0,1,1,2,10,10,2,6,9,4,9,26,8,8,6,3,8,8,2,0,0,99,107,0,0,0,0,0,2,6,19,9,12,2,4,5,2,4,6,8,5,4,4,7,5,3,0
100,150,1,0,0,0,0,1,7,6,12,10,15,12,9,7,12,8,16,11,9,7,3,3,1,0,100,144,0,1,0,1,0,0,1,2,6,9,8,10,10,8,4,14,12,17,13,5,4,12,6,1
101,56,0,0,0,0,0,1,4,2,6,2,7,2,2,4,3,2,2,4,7,2,3,2,1,0,101,61,0,0,0,0,0,1,1,1,3,2,0,7,4,4,2,6,2,4,10,1,6,2,4,1
102,121,0,0,0,0,1,2,3,9,11,6,6,6,8,4,5,15,9,17,6,5,5,2,0,1,102,121,0,0,1,0,0,0,4,5,21,10,8,8,4,9,9,7,3,9,8,3,7,3,1,1
103,100,0,0,0,0,1,1,6,7,11,4,11,7,1,4,9,6,12,9,3,1,4,0,3,0,103,88,0,0,0,0,0,1,3,3,10,10,4,6,5,4,9,3,5,2,10,3,1,1,6,2
104,12,0,0,0,0,0,0,0,1,0,2,0,2,1,1,3,0,0,0,0,0,1,0,1,0,104,16,0,0,0,1,0,0,0,0,2,1,3,3,1,0,0,0,1,1,1,1,0,0,0,1
105,150,0,1,0,0,1,0,5,5,7,6,12,7,10,3,13,18,19,17,10,9,2,0,5,0,105,146,0,0,0,0,0,3,1,11,14,14,13,11,10,12,10,5,9,10,9,4,2,2,1,5
106,115,0,0,0,0,0,1,2,5,5,8,6,5,5,8,1,11,12,13,8,7,8,7,3,0,106,103,0,0,0,0,0,0,4,7,10,13,10,3,6,9,5,4,3,9,8,6,3,2,0,0
107,16,0,0,0,0,0,0,0,0,1,0,2,0,1,3,2,2,1,3,0,0,0,1,0,0,107,17,0,0,0,0,0,0,0,0,2,2,2,1,2,3,2,0,2,0,0,0,0,0,1,0
108,231,0,0,1,0,1,4,2,9,8,13,7,12,12,19,37,18,15,30,16,13,9,4,0,1,108,218,0,0,0,0,0,1,10,26,22,22,14,15,13,12,11,11,9,12,22,9,3,4,1,1
109,111,1,0,0,0,0,1,3,6,11,14,12,6,5,12,12,9,6,3,6,0,1,2,1,0,109,112,0,0,0,0,0,0,2,4,9,7,7,6,10,13,4,9,6,11,6,7,6,1,1,3
110,107,0,0,0,1,1,0,6,16,10,7,10,5,6,3,6,9,4,10,2,3,4,3,1,0,110,106,0,0,1,0,0,1,2,5,9,4,8,2,6,8,3,7,7,6,11,7,5,5,4,5
111,130,0,0,0,0,0,4,9,16,12,10,9,9,4,9,2,7,7,10,9,4,6,2,1,0,111,135,0,1,1,0,0,1,0,4,7,7,8,7,6,2,7,10,11,19,18,8,7,7,2,1
112,286,0,0,0,0,0,7,17,22,22,22,14,17,17,8,28,15,24,18,17,17,12,6,2,1,112,299,0,1,1,1,0,1,2,13,11,14,17,17,9,22,19,22,27,29,31,18,19,13,7,3
113,6,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,113,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0
114,60,0,0,0,0,1,3,4,3,5,3,6,4,4,4,2,5,3,4,3,0,1,3,2,0,114,65,0,2,0,1,0,0,1,2,4,3,1,4,6,3,6,2,3,2,9,7,4,1,3,1
115,139,0,0,0,0,0,2,13,14,16,9,7,7,6,8,5,8,15,8,8,6,2,3,1,1,115,137,0,0,0,0,0,0,1,5,7,6,8,6,9,7,4,10,7,10,17,14,11,8,4,2
116,55,0,0,0,0,0,2,4,9,7,5,4,3,1,3,4,3,2,2,3,1,2,0,0,0,116,64,0,0,0,1,0,0,0,2,3,2,5,3,2,2,4,3,6,6,10,6,5,1,3,0
117,189,0,0,1,0,3,6,10,19,22,17,13,9,15,12,8,10,11,9,7,6,4,6,1,0,117,180,0,0,0,0,0,0,6,12,12,10,6,8,11,12,11,12,9,13,19,17,6,7,6,2
118,141,1,1,0,0,0,5,7,14,11,12,8,16,8,9,1,6,5,7,9,6,7,5,3,0,118,144,0,0,1,0,0,1,1,7,10,9,4,9,12,7,7,5,14,10,17,7,8,8,5,2
119,112,0,1,0,0,0,2,8,4,7,9,4,9,7,7,6,14,7,14,4,5,2,2,0,0,119,105,0,0,0,0,0,0,2,9,7,8,9,9,10,3,5,9,6,3,7,9,1,5,2,1
120,161,1,0,0,0,0,4,3,7,14,8,14,4,11,10,10,14,21,14,12,6,7,0,1,0,120,169,0,1,0,0,0,0,3,8,11,13,8,7,8,11,8,6,10,20,18,9,12,9,3,3
121,29,1,0,0,0,0,2,1,3,5,1,1,2,0,2,3,1,1,1,2,0,2,1,0,0,121,27,0,0,0,0,0,0,1,0,0,1,3,1,2,1,4,2,0,3,4,1,2,0,1,1
122,90,1,0,0,0,0,2,0,2,8,5,4,4,2,6,16,6,11,8,2,3,8,1,1,0,122,78,0,0,0,0,0,0,2,11,8,2,2,3,7,5,3,5,5,6,9,4,3,2,0,0
123,86,1,0,0,0,2,1,3,7,5,5,9,2,5,2,9,4,2,9,3,5,6,4,2,0,123,84,0,1,0,0,0,0,0,1,6,8,3,4,6,6,4,4,7,10,10,4,6,2,1,1
124,291,2,0,0,0,2,6,7,23,21,16,18,21,26,15,14,17,20,27,22,12,9,8,4,1,124,293,0,0,0,0,0,0,8,11,22,19,16,20,19,16,24,15,29,17,24,20,14,7,5,7
125,188,0,2,0,1,0,1,7,5,8,12,11,7,14,16,15,13,14,21,12,6,10,9,3,1,125,211,0,1,0,0,0,0,2,10,11,16,14,19,17,12,14,10,22,16,17,19,1,4,4,2
126,247,1,0,0,3,2,4,2,9,9,6,3,18,17,22,18,19,16,24,19,13,28,8,6,0,126,255,0,1,0,0,0,2,2,9,17,16,19,26,21,21,13,17,17,11,19,18,14,7,2,3
127,151,1,0,0,0,1,2,5,12,12,17,7,13,16,4,10,10,12,12,8,2,6,0,1,0,127,140,0,1,0,0,0,1,2,7,7,13,6,8,14,7,8,4,9,13,15,6,9,3,4,3
128,112,0,0,0,0,2,1,3,3,3,2,6,2,6,10,9,11,10,12,8,8,4,8,2,2,128,115,0,0,0,0,0,1,4,4,4,5,5,6,10,10,7,10,7,8,10,12,2,6,3,1
129,65,0,1,0,0,2,1,1,2,4,5,4,3,5,6,4,8,5,4,3,2,3,0,1,1,129,57,0,0,1,0,1,2,1,3,1,6,3,1,3,5,4,1,1,5,6,2,3,5,2,1
130,92,1,0,0,0,1,1,2,3,6,3,2,10,4,6,4,3,14,9,7,9,3,4,0,0,130,92,0,0,0,0,0,1,1,5,17,9,9,2,5,4,10,3,4,6,8,4,1,0,2,1
131,36,1,0,0,0,1,0,3,3,2,1,2,0,3,3,3,2,4,2,2,4,0,0,0,0,131,34,0,1,0,0,0,1,0,1,1,2,1,0,3,3,0,5,3,5,1,2,0,4,0,0
132,31,0,0,0,0,0,1,3,1,0,2,3,2,2,2,3,2,2,1,1,0,6,0,0,0,132,29,0,0,0,0,0,0,0,1,2,2,2,2,2,2,1,5,1,2,4,0,1,2,0,0
