origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
80,33,4,4,4,4,1,1,11,1,3
81,105,23,8,16,11,4,10,24,1,8
82,149,17,7,17,13,5,27,56,0,7
84,83,14,0,16,9,2,21,20,1,0
85,39,6,0,2,3,1,11,15,0,1
86,283,55,6,53,21,9,45,77,10,7
87,195,18,19,36,40,8,15,48,3,8
88,241,42,18,47,31,6,21,63,3,10
89,249,26,26,33,35,9,20,84,2,14
90,136,8,6,24,13,1,11,65,2,6
91,102,10,9,28,8,1,10,27,1,8
92,56,11,5,5,5,3,6,18,2,1
93,151,18,21,26,17,4,15,35,6,9
94,42,4,5,2,8,1,2,15,0,5
95,130,15,8,20,23,4,18,29,3,10
96,92,12,6,18,16,1,10,24,1,4
97,64,7,3,11,6,4,8,21,1,3
98,17,1,3,2,1,0,3,6,0,1
99,160,13,28,23,20,4,16,34,5,17
100,172,17,18,22,28,9,17,52,1,8
101,68,7,2,15,12,2,12,15,1,2
102,144,9,15,11,20,6,12,61,0,10
103,115,9,7,7,18,7,4,55,1,7
104,20,5,2,1,2,0,3,7,0,0
105,174,10,22,11,30,6,8,50,5,32
106,122,3,15,6,31,8,1,41,4,13
107,20,1,3,1,2,0,2,9,1,1
108,243,11,62,14,41,5,12,63,3,32
109,124,14,5,23,17,4,11,36,2,12
110,128,24,7,34,10,6,21,20,2,4
111,150,27,6,28,14,6,27,31,0,11
112,334,53,18,78,36,8,38,85,4,14
113,2,1,0,1,0,0,0,0,0,0
114,39,6,3,6,0,0,11,12,1,0
115,128,19,5,29,7,6,29,32,0,1
116,65,12,1,11,5,3,16,16,1,0
117,185,26,10,35,15,8,25,51,6,9
118,142,16,3,30,23,5,9,48,1,7
119,154,10,19,29,23,3,23,33,1,13
120,189,21,14,33,39,4,23,43,1,11
121,30,4,1,4,7,0,2,9,0,3
122,131,9,16,20,26,7,9,29,2,13
123,98,6,7,19,16,4,8,37,0,1
124,351,28,29,28,58,13,21,135,4,35
125,206,13,16,13,61,9,5,81,0,8
126,305,16,27,19,88,15,16,92,3,29
127,166,31,17,31,13,5,19,36,1,13
128,128,10,6,5,35,6,5,49,2,10
129,53,6,5,8,9,2,10,11,0,2
130,119,3,15,3,32,3,5,47,1,10
131,48,6,6,9,4,2,2,12,0,7
132,27,2,6,2,7,1,1,4,2,2
133,111,5,16,12,22,1,12,29,2,12
134,11,0,2,0,4,0,1,4,0,0
135,38,3,2,5,4,1,6,13,0,4
136,289,43,19,74,27,10,36,59,9,12
137,161,30,9,43,13,0,25,38,1,2
138,11,0,0,1,2,0,3,5,0,0
139,75,17,3,21,6,0,10,16,1,1
140,101,22,1,22,8,3,16,22,4,3
141,182,35,3,39,17,3,31,49,2,3
142,122,18,9,26,10,6,19,30,2,2
143,290,7,31,17,88,10,8,112,2,15
144,182,21,9,32,22,8,21,57,2,10
145,179,35,5,45,19,5,26,36,3,5
146,53,11,2,18,4,2,3,13,0,0
147,132,5,6,8,38,15,2,47,2,9
148,275,31,15,33,63,7,22,78,7,19
149,100,3,11,16,22,4,7,32,1,4
150,163,17,12,7,29,7,12,70,3,6
151,37,5,0,8,5,1,5,13,0,0
152,15,6,0,3,0,0,2,4,0,0
153,44,8,4,9,4,1,10,6,2,0
154,304,51,21,56,44,5,35,68,9,15
155,60,5,6,10,5,3,2,21,1,7
156,71,5,6,17,2,4,5,25,2,5
157,62,6,12,10,5,4,7,13,2,3
158,94,4,2,9,16,5,4,46,1,7
159,97,12,8,4,19,6,5,33,3,7
160,20,0,2,6,1,0,2,3,4,2
161,25,2,2,2,8,1,1,9,0,0
162,99,20,6,16,19,1,5,25,1,6
163,51,3,3,3,17,2,1,19,0,3
164,33,4,5,1,9,1,2,8,1,2
165,66,13,4,13,8,4,13,10,0,1
166,39,13,3,3,1,1,9,9,0,0
167,176,22,22,18,30,11,9,42,2,20
168,34,8,3,5,3,1,6,6,0,2
169,92,12,9,19,10,2,7,22,0,11
170,59,4,4,6,13,6,7,19,0,0
171,66,3,7,7,13,5,6,17,1,7
172,107,11,7,21,11,4,21,26,1,5
173,39,3,4,1,11,2,2,10,2,4
174,12,0,2,1,2,1,0,4,1,1
175,9,1,1,1,3,1,0,2,0,0
176,70,7,4,16,6,4,6,22,1,4
177,204,18,17,22,46,9,22,57,4,9
178,116,25,5,30,12,1,21,20,0,2
179,38,1,4,5,6,1,4,13,1,3
180,73,9,4,18,6,1,11,23,0,1
181,65,12,0,11,4,0,15,16,3,4
182,42,7,1,12,4,3,7,5,1,2
183,61,17,0,13,6,1,7,16,1,0
184,82,16,2,10,7,3,11,30,1,2
185,158,28,9,24,27,3,16,48,1,2
186,107,20,3,33,11,3,13,19,2,3
187,306,20,30,27,75,17,23,98,2,14
188,243,12,36,26,42,10,25,53,8,31
189,245,43,6,42,50,11,28,57,2,6
190,80,7,1,19,12,3,11,24,1,2
191,72,10,1,13,11,0,5,29,1,2
192,422,32,51,55,90,16,28,119,7,24
193,259,26,11,48,48,4,35,80,1,6
194,30,5,0,4,5,0,4,11,0,1
195,182,27,9,50,17,3,22,45,4,5
196,6,2,0,1,1,0,1,1,0,0
197,321,26,17,65,54,17,34,84,5,19
198,252,35,21,40,52,7,15,68,4,10
199,252,42,18,46,55,14,15,48,3,11
200,66,13,2,20,3,2,14,12,0,0
201,110,16,5,27,20,3,11,26,0,2
202,73,5,4,14,10,2,9,25,2,2
203,329,45,15,46,73,22,27,86,5,10
204,60,11,1,15,1,4,11,15,1,1
205,114,23,7,26,7,3,15,22,2,9
206,240,37,11,51,28,9,40,52,3,9
207,227,36,13,52,21,5,26,56,4,14
208,366,68,23,67,54,12,28,94,4,16
209,281,28,12,44,67,15,24,80,2,9
210,201,17,14,37,45,5,8,57,4,14
211,99,9,8,22,7,8,13,23,3,6
212,43,6,4,7,10,2,5,8,0,1
213,625,77,31,151,57,13,69,176,14,37
214,259,30,6,68,22,7,44,69,3,10
215,193,23,7,39,17,9,24,59,3,12
216,64,11,0,16,6,0,17,14,0,0
217,49,9,1,16,7,0,9,7,0,0
218,319,70,4,92,33,6,42,61,2,9
219,34,2,0,12,2,1,10,6,0,1
220,41,3,4,3,7,0,13,5,3,3
221,121,5,11,14,35,3,7,31,0,15
222,35,2,3,4,13,1,0,10,0,2
223,2,0,1,0,0,0,0,1,0,0
224,62,9,6,1,23,2,2,11,0,8
225,132,11,15,9,29,9,16,35,1,7
226,91,6,5,10,6,1,8,47,3,5
227,56,2,4,5,7,7,6,15,3,7
228,37,0,0,1,13,4,0,18,1,0
229,171,27,13,28,16,9,26,38,1,13
230,76,9,3,11,11,6,11,19,0,6
301,119,20,4,22,7,5,24,28,6,3
302,197,23,5,23,18,8,33,74,5,8
303,10,0,0,0,2,2,2,4,0,0
304,356,56,11,77,28,14,49,99,10,12
305,163,24,12,24,18,9,21,50,2,3
306,44,2,0,8,6,2,13,13,0,0
307,74,10,3,18,4,4,13,13,4,5
308,141,31,9,26,7,4,23,32,4,5
309,340,46,10,62,29,12,56,99,8,18
310,209,23,24,34,29,4,34,33,5,23
311,117,20,7,28,10,3,14,29,1,5
312,181,51,2,46,13,8,22,35,2,2
313,70,12,2,18,5,0,12,19,0,2
314,37,0,2,2,2,1,4,25,1,0
315,89,11,7,9,4,3,16,35,3,1
316,158,24,8,32,14,6,16,47,3,8
317,27,4,1,1,6,0,2,6,0,7
318,115,7,15,6,24,4,11,33,2,13
319,38,1,3,3,8,1,2,13,0,7
320,34,3,3,5,5,3,4,8,2,1
321,80,9,6,10,9,4,11,20,5,6
322,67,6,1,8,13,1,11,25,0,2
323,194,23,9,17,48,9,21,60,1,6
324,249,30,14,34,42,16,34,71,1,7
325,196,10,15,28,39,11,12,61,5,15
326,28,5,1,1,2,0,8,9,1,1
327,14,3,0,1,1,0,2,7,0,0
328,195,28,8,31,18,4,38,57,3,8
329,66,11,5,14,7,1,9,13,1,5
330,75,9,1,23,6,2,16,13,1,4
331,13,1,1,4,3,1,2,0,0,1
332,78,7,7,5,21,4,3,29,0,2
334,76,18,0,29,4,0,17,6,0,2
335,89,8,1,29,4,1,14,31,0,1
336,48,8,0,9,4,3,15,9,0,0
337,18,2,0,2,2,2,1,7,0,2
338,23,7,0,3,0,0,4,9,0,0
339,43,7,5,3,7,2,5,11,2,1
340,248,37,24,62,24,11,30,51,3,6
341,82,6,11,15,8,3,10,21,2,6
342,203,24,18,32,14,7,29,64,4,11
343,35,3,2,6,6,1,5,7,2,3
344,135,23,10,46,11,2,12,22,3,6
345,66,4,5,8,13,5,3,22,1,5
346,98,11,13,10,5,2,12,21,2,22
347,289,40,37,49,31,14,26,65,2,25
348,61,3,4,11,12,4,7,17,0,3
349,46,3,6,7,5,2,6,11,3,3
350,77,2,3,3,13,9,3,33,4,7
351,50,4,2,9,10,0,8,15,0,2
352,298,8,85,9,35,10,19,66,4,62
353,68,3,20,3,8,0,2,19,1,12
354,392,15,80,25,43,16,17,91,11,94
355,13,1,1,2,3,1,0,3,0,2
356,23,3,1,0,5,2,2,7,0,3
357,7,0,1,1,0,0,2,0,1,2
358,28,2,3,2,1,1,2,11,0,6
359,10,0,3,1,1,0,3,1,0,1
360,38,0,6,6,4,1,1,13,5,2
361,16,0,0,2,2,0,2,5,2,3
362,18,1,2,1,2,0,1,8,1,2
363,6,0,0,1,1,1,1,2,0,0
364,113,8,12,19,22,6,4,34,0,8
365,34,3,5,5,4,1,2,9,1,4
366,95,13,6,15,13,2,15,18,0,13
367,157,10,35,8,27,10,1,43,1,22
368,14,0,3,0,5,1,0,4,0,1
369,11,0,1,2,4,0,1,3,0,0
370,57,1,11,4,9,2,5,15,1,9
371,126,7,8,14,16,8,8,55,1,9
372,118,7,9,22,18,7,12,30,0,13
373,36,2,4,0,15,1,0,13,0,1
374,77,5,3,8,13,0,8,32,1,7
375,10,1,0,1,0,2,2,4,0,0
376,37,5,3,4,1,1,5,12,1,5
377,42,4,4,7,1,2,6,16,1,1
378,38,5,2,4,6,0,9,11,0,1
379,31,3,2,7,2,0,2,9,1,5
380,89,17,1,17,9,4,11,25,2,3
381,48,6,1,7,4,0,2,22,1,5
382,128,21,3,32,6,3,28,26,4,5
384,28,2,5,6,2,2,2,4,2,3
385,6,0,0,2,0,0,4,0,0,0
386,26,1,2,2,2,2,4,13,0,0
387,19,1,1,2,5,4,2,3,1,0
388,141,12,17,26,15,1,28,27,6,9
389,13,1,0,5,0,0,5,2,0,0
390,16,1,0,2,3,0,5,5,0,0
391,51,6,1,10,10,3,10,11,0,0
392,11,1,1,1,0,1,1,3,0,3
393,23,3,0,4,7,0,0,2,2,5
394,51,2,7,9,14,3,1,8,1,6
395,11,1,0,3,2,0,0,5,0,0
396,16,1,2,2,3,1,3,3,1,0
397,8,1,0,2,1,0,1,2,0,1
398,9,1,1,1,2,0,0,2,1,1
399,14,0,0,1,3,0,2,8,0,0
400,17,1,0,2,3,2,5,4,0,0
401,26,0,1,5,1,1,12,2,3,1
402,12,3,1,2,1,0,4,1,0,0
403,15,4,0,4,0,0,6,1,0,0
404,18,5,0,2,2,1,4,4,0,0
405,1,0,0,0,0,0,1,0,0,0
406,29,2,0,10,2,0,12,2,0,1
407,4,0,0,2,1,0,1,0,0,0
408,5,0,0,2,1,0,1,0,1,0
409,16,1,1,1,1,0,7,4,1,0
410,56,10,1,13,0,0,12,18,1,1
411,33,6,1,4,1,0,12,8,0,1
412,20,7,1,5,0,0,6,1,0,0
413,144,28,6,43,14,6,19,19,2,7
414,39,7,3,8,3,0,9,4,3,2
415,20,5,1,5,2,0,6,1,0,0
416,28,4,1,5,4,2,6,5,0,1
417,6,2,0,2,1,0,1,0,0,0
418,24,4,2,2,5,2,5,3,1,0
419,14,3,0,2,0,0,3,5,0,1
420,43,8,1,15,1,2,7,9,0,0
421,9,0,0,3,1,0,4,1,0,0
422,6,1,0,1,1,0,0,3,0,0
423,9,2,0,1,1,0,2,3,0,0
424,151,29,10,40,10,6,21,23,4,8
425,156,24,9,37,17,5,28,30,4,2
426,68,12,2,20,5,2,10,11,5,1
427,60,11,2,7,10,2,8,19,0,1
428,111,17,7,29,10,5,13,24,2,4
429,63,7,4,12,5,1,16,11,1,6
430,140,14,11,41,20,1,20,27,3,3
431,21,0,1,5,5,2,1,7,0,0
432,200,34,13,37,21,6,21,59,1,8
433,90,18,6,20,12,3,17,12,0,2
434,30,2,2,1,3,0,2,13,3,4
435,58,5,3,4,6,0,10,23,1,6
436,3,1,0,1,0,0,0,0,0,1
437,192,17,24,30,25,8,17,56,1,14
438,39,4,2,3,4,5,6,15,0,0
439,124,10,26,5,17,4,8,29,5,20
440,95,2,13,5,16,3,5,37,4,10
441,181,13,15,24,25,5,15,69,5,10
442,47,4,4,4,10,1,3,12,1,8
443,237,18,38,18,29,13,17,65,3,36
444,25,1,3,1,6,2,2,10,0,0
445,128,10,7,18,23,9,12,40,0,9
446,72,8,12,6,7,5,10,15,0,9
447,80,6,11,14,11,1,6,23,2,6
448,218,11,35,16,41,8,11,70,5,21
449,65,9,10,7,10,3,7,9,1,9
450,107,2,14,11,25,5,3,37,0,10
451,27,0,2,1,6,1,3,11,1,2
452,42,3,5,4,8,0,2,15,1,4
453,65,1,12,0,17,3,2,29,0,1
454,102,3,14,2,25,7,2,29,6,14
455,112,1,16,4,24,7,8,41,2,9
456,6,1,2,0,1,0,1,0,0,1
457,246,3,37,18,54,10,11,89,5,19
458,166,5,12,8,47,5,5,65,1,18
459,61,1,9,6,13,4,2,18,0,8
460,64,5,8,3,12,0,1,27,3,5
461,110,4,12,4,26,1,4,46,2,11
462,81,1,10,1,18,1,3,36,2,9
463,122,0,16,27,23,1,18,26,2,9
464,64,4,7,12,7,0,11,15,1,7
465,40,2,3,4,5,3,4,18,0,1
466,23,5,4,5,3,1,4,0,0,1
467,57,4,11,6,7,4,5,15,2,3
468,50,6,8,4,2,0,9,15,0,6
469,289,22,35,16,68,18,15,89,3,23
470,74,4,6,4,18,7,6,25,0,4
471,114,13,9,14,28,3,10,29,1,7
472,240,14,48,32,34,7,22,52,4,27
473,61,4,9,8,13,2,7,11,3,4
474,148,23,9,19,24,13,14,42,1,3
475,37,2,6,5,6,1,5,11,0,1
476,156,14,19,20,35,1,14,36,1,16
477,217,29,30,42,22,3,21,50,3,17
478,14,3,0,3,1,1,2,4,0,0
479,88,6,5,18,10,4,16,26,0,3
480,59,8,3,12,7,5,6,13,2,3
481,180,5,24,17,44,3,14,54,1,18
482,475,41,49,67,88,17,35,134,7,37
483,141,8,18,28,12,5,20,37,3,10
484,50,3,2,7,10,3,4,18,1,2
485,145,15,14,29,20,5,16,26,5,15
486,179,34,8,26,26,6,17,52,2,8
487,128,22,3,48,8,1,23,18,1,4
488,41,5,4,4,2,2,4,18,1,1
489,184,23,8,38,26,7,21,52,3,6
490,120,21,5,25,7,4,21,31,1,5
491,115,13,13,13,23,6,4,29,3,11
492,266,49,10,76,22,8,33,57,2,9
493,203,26,11,47,22,13,25,48,3,8
494,202,25,9,58,15,4,42,41,1,7
495,241,28,7,39,44,12,42,61,2,6
496,582,25,101,99,97,14,41,125,12,68
497,33,2,2,2,4,1,5,15,1,1
498,110,2,22,14,9,4,20,22,4,13
499,1559,27,246,241,335,32,110,413,21,134
500,915,63,143,175,113,25,77,225,16,78
501,365,62,18,98,25,8,54,75,12,13
502,101,13,2,15,15,10,13,28,5,0
503,97,13,6,13,8,2,19,30,1,5
504,36,9,1,2,2,1,9,10,1,1
505,20,0,1,3,3,0,4,8,0,1
506,202,21,17,21,35,7,27,58,4,12
507,190,27,8,51,13,6,31,48,1,5
508,40,3,2,8,1,0,10,12,0,4
509,54,5,2,8,8,1,12,16,0,2
510,145,8,12,28,25,4,15,35,4,14
511,66,3,4,7,8,3,9,22,3,7
512,205,17,24,20,35,10,15,67,3,14
513,97,4,9,11,20,4,8,33,0,8
514,394,17,65,50,61,16,30,92,11,52
515,6,0,2,1,0,2,0,1,0,0
516,106,10,5,18,18,4,16,22,3,10
517,46,3,4,4,3,0,6,12,2,12
518,51,0,4,0,7,3,2,27,0,8
519,10,0,0,0,3,3,0,4,0,0
520,12,2,1,2,1,0,1,3,1,1
521,4,0,0,0,3,0,0,0,1,0
522,14,0,1,1,1,1,2,5,0,3
523,16,1,0,0,5,1,0,6,1,2
524,30,1,2,1,8,3,1,11,0,3
525,17,1,2,0,1,1,0,10,2,0
526,50,2,2,8,9,2,4,17,2,4
527,7,0,0,0,2,0,2,3,0,0
528,33,0,2,1,13,0,1,14,0,2
529,14,0,1,1,3,1,0,6,1,1
530,17,1,1,2,6,1,2,4,0,0
531,25,2,1,4,2,0,4,10,0,2
532,34,4,2,1,7,0,2,15,2,1
533,20,0,1,3,4,1,4,6,1,0
534,56,4,5,3,14,4,3,17,2,4
535,52,2,4,2,17,1,5,17,0,4
536,9,0,0,1,0,0,1,7,0,0
537,12,2,0,1,2,1,0,6,0,0
538,19,1,3,0,3,1,2,7,1,1
539,24,1,0,0,8,1,2,10,1,1
540,36,6,1,3,8,1,4,11,0,2
541,49,12,1,9,6,1,8,12,0,0
542,13,1,0,4,1,0,5,2,0,0
543,2,2,0,0,0,0,0,0,0,0
544,54,3,6,7,23,1,5,8,0,1
545,46,8,4,11,10,0,6,7,0,0
546,56,2,2,4,25,0,1,20,0,2
547,31,2,5,0,9,5,2,5,1,2
548,15,1,0,2,6,0,1,5,0,0
549,65,15,1,17,4,1,14,11,1,1
550,40,5,1,9,6,5,7,6,1,0
551,23,3,3,8,0,1,5,1,1,1
552,65,1,6,7,22,6,3,19,0,1
553,17,1,2,3,2,0,2,7,0,0
554,38,5,2,8,4,1,5,12,0,1
555,76,12,6,18,14,3,6,15,1,1
556,68,11,5,16,7,2,14,10,1,2
557,29,0,2,11,2,0,7,6,1,0
558,45,4,5,4,10,0,6,12,3,1
559,48,5,6,12,8,1,4,8,2,2
560,62,8,6,15,3,1,18,11,0,0
561,93,14,7,20,15,2,12,19,0,4
562,23,5,0,9,2,1,3,3,0,0
563,48,5,6,2,8,2,6,16,0,3
564,22,3,0,3,5,1,0,8,0,2
565,16,1,1,3,3,1,4,2,0,1
566,27,0,0,4,5,2,4,11,0,1
567,10,2,3,2,1,0,1,1,0,0
568,94,8,10,20,20,1,10,14,3,8
569,16,3,3,3,1,0,3,2,0,1
570,5,1,0,1,1,1,0,1,0,0
571,35,8,2,4,3,2,6,5,1,4
572,46,5,6,4,4,0,3,21,0,3
573,11,1,0,2,4,0,0,4,0,0
574,122,9,20,7,29,6,6,26,1,18
575,33,3,4,6,6,0,3,7,1,3
576,32,3,5,5,6,2,3,3,2,3
577,7,1,1,0,1,1,0,2,1,0
578,155,14,21,12,28,10,5,44,2,19
579,4,0,1,0,1,0,0,1,0,1
580,12,2,2,2,1,0,1,4,0,0
581,30,2,3,4,5,0,2,11,1,2
582,16,0,2,0,0,0,3,8,0,3
583,2,1,0,0,0,0,0,0,0,1
584,54,4,5,3,8,2,3,25,1,3
585,237,21,31,38,35,14,12,58,4,24
586,47,5,6,6,8,2,5,10,0,5
587,61,10,6,4,5,2,8,22,0,4
588,52,2,8,12,3,3,2,16,1,5
589,331,60,46,42,43,7,21,72,3,37
590,85,13,3,10,17,5,8,22,0,7
591,37,2,0,5,1,2,4,19,1,3
592,28,1,1,6,3,1,5,8,2,1
593,256,23,39,15,36,7,15,88,3,30
594,140,10,14,11,21,10,5,57,2,10
595,90,7,6,3,9,3,6,39,4,13
596,200,16,27,22,26,6,11,72,5,15
597,91,9,17,8,16,4,7,19,3,8
598,161,6,28,5,33,7,5,60,1,16
599,146,6,26,13,28,3,5,46,2,17
600,61,2,6,12,10,3,4,22,0,2
601,91,7,13,6,15,3,8,30,0,9
602,29,5,1,2,5,1,6,8,0,1
603,49,7,3,9,6,3,7,12,1,1
604,87,12,5,14,7,1,7,34,2,5
605,103,14,9,15,18,4,15,19,3,6
606,16,4,1,5,1,1,3,1,0,0
607,47,5,5,10,5,0,10,5,1,6
608,19,2,1,0,3,2,1,9,0,1
609,33,6,2,4,5,5,0,11,0,0
610,21,4,0,4,4,1,5,2,0,1
611,140,4,18,3,45,10,3,53,1,3
612,194,7,23,11,51,11,11,66,2,12
613,72,11,7,11,8,0,10,16,2,7
614,73,14,2,12,3,3,9,25,1,4
615,80,3,6,9,28,4,6,20,0,4
616,14,2,1,1,1,1,2,4,0,2
617,12,1,0,0,1,0,1,9,0,0
618,50,8,6,17,3,0,6,6,2,2
619,40,3,2,2,11,0,2,17,1,2
620,173,10,26,19,35,3,9,52,5,14
621,101,11,9,7,25,5,8,27,0,9
622,173,13,21,18,29,9,10,61,1,11
623,127,4,22,10,20,9,11,39,2,10
624,122,3,13,16,18,10,13,41,2,6
625,17,0,2,2,2,0,2,9,0,0
626,180,39,10,39,27,6,17,30,1,11
627,227,30,14,42,36,13,28,56,1,7
628,477,41,43,55,115,28,28,140,3,24
629,256,17,16,43,73,7,17,71,2,10
630,196,24,10,20,52,6,22,51,1,10
631,235,32,9,39,37,12,30,66,2,8
632,931,85,53,95,257,39,49,312,9,32
633,460,41,24,46,121,25,38,142,4,19
634,104,14,3,21,14,3,21,25,1,2
635,739,125,45,189,72,22,56,181,15,34
636,161,18,10,28,14,3,37,38,4,9
637,157,15,14,17,12,11,13,60,6,9
638,41,4,1,2,7,4,10,13,0,0
639,32,0,3,2,3,5,4,10,3,2
640,66,8,2,12,4,3,17,16,3,1
641,508,63,23,100,90,24,38,147,9,14
642,48,5,9,4,3,1,5,15,1,5
643,127,10,4,9,28,8,15,43,5,5
644,32,5,0,2,3,1,7,11,2,1
645,178,16,5,32,23,6,22,61,5,8
646,224,22,21,31,24,14,27,52,10,23
647,27,3,0,3,3,0,6,11,0,1
648,34,0,2,6,5,1,2,17,0,1
649,3,0,0,0,1,0,0,2,0,0
650,72,12,7,21,3,2,11,12,2,2
651,62,7,3,15,5,1,15,16,0,0
652,9,1,0,2,1,0,1,2,0,2
653,7,2,1,0,0,0,1,3,0,0
654,85,15,4,23,10,1,6,23,1,2
655,277,49,17,50,34,4,30,81,3,9
656,39,4,10,5,2,0,4,13,0,1
657,29,3,4,1,5,2,1,9,2,2
658,11,1,0,3,2,0,1,4,0,0
659,165,30,1,30,13,6,25,53,0,7
660,12,2,1,0,2,1,1,3,0,2
661,91,19,3,15,7,2,15,25,0,5
662,182,23,11,32,13,6,23,59,2,13
663,70,6,2,8,12,3,12,22,2,3
664,242,24,8,46,23,6,30,91,3,11
665,125,9,9,9,23,7,10,45,2,11
666,170,35,8,47,18,3,19,33,4,3
667,778,81,76,129,164,32,44,188,14,50
668,347,63,17,91,24,14,46,72,5,15
669,166,25,11,44,7,5,30,34,1,9
670,55,1,4,5,15,6,3,16,1,4
671,199,13,10,18,55,10,10,69,3,11
672,73,6,3,15,7,3,6,24,4,5
673,259,44,13,63,36,9,26,55,7,6
674,128,16,6,35,16,5,15,30,0,5
675,177,24,6,39,24,7,30,39,5,3
676,158,22,10,35,15,6,20,39,0,11
677,28,0,1,4,13,0,1,9,0,0
678,16,1,3,0,0,0,1,8,3,0
679,24,2,2,4,3,0,6,5,1,1
680,41,6,4,8,7,1,3,9,0,3
681,17,2,0,5,0,0,5,4,0,1
682,237,3,35,11,25,6,14,103,8,32
683,208,5,29,16,27,4,8,95,2,22
684,140,8,19,9,35,8,6,37,2,16
685,53,8,2,5,15,2,7,10,1,3
686,100,7,5,17,20,1,9,38,1,2
687,69,3,3,12,14,2,8,25,0,2
688,271,7,17,15,54,5,7,153,2,11
689,92,0,12,8,16,6,0,37,3,10
690,51,1,4,2,10,2,2,21,2,7
691,53,2,3,9,14,2,4,11,3,5
692,29,2,4,7,2,1,6,5,0,2
693,60,4,4,9,7,1,9,24,1,1
694,88,6,10,10,14,2,6,27,1,12
695,96,1,15,3,20,4,5,33,3,12
696,34,1,2,6,7,2,0,11,0,5
697,27,2,3,2,9,0,1,7,1,2
698,38,2,2,8,6,2,6,6,1,5
699,54,5,5,9,6,2,6,17,0,4
700,50,4,6,7,10,1,1,19,0,2
701,34,1,1,3,4,1,1,17,2,4
702,65,7,6,3,13,1,5,22,3,5
703,23,0,6,2,3,1,2,5,1,3
704,84,8,8,5,11,1,5,37,0,9
705,30,1,5,4,10,0,1,7,1,1
706,125,2,34,10,18,7,6,29,4,15
