origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
204,53,9,0,14,1,2,13,13,1,0
205,152,17,11,39,15,1,22,29,5,13
206,241,38,10,49,30,8,34,63,2,7
207,211,45,6,51,25,4,25,44,1,10
208,374,58,23,75,68,13,29,90,6,12
209,316,33,21,46,72,9,22,92,3,18
210,237,26,18,31,52,7,16,69,6,12
211,99,9,4,23,10,3,18,26,2,4
212,43,5,4,12,5,2,4,11,0,0
213,631,78,38,159,76,21,73,133,13,40
214,270,40,5,73,36,7,40,60,3,6
215,168,23,7,33,26,7,21,45,0,6
216,70,8,0,16,5,2,24,12,1,2
217,64,6,0,14,7,0,12,25,0,0
218,315,62,8,77,25,12,40,78,3,10
219,40,0,0,9,3,1,15,12,0,0
220,46,4,2,9,5,0,10,12,1,3
221,121,11,14,10,20,13,6,38,0,9
222,25,1,4,1,8,1,0,10,0,0
223,9,0,1,2,1,0,1,2,1,1
224,68,5,9,3,12,8,1,20,1,9
225,149,9,14,12,39,2,19,44,4,6
226,90,4,8,15,5,5,15,34,1,3
227,47,1,4,9,3,2,4,18,1,5
228,38,0,1,1,14,2,0,18,0,2
229,166,28,11,31,18,4,16,44,3,11
230,81,8,4,15,10,6,11,27,0,0
301,119,16,2,22,7,7,21,38,3,3
302,187,12,8,27,22,8,29,70,4,7
303,8,0,0,0,3,0,1,4,0,0
304,367,68,11,82,28,10,59,93,12,4
305,159,17,10,26,22,6,26,48,0,4
306,49,0,1,8,5,1,10,18,5,1
307,87,5,3,14,5,2,19,29,4,6
308,126,22,8,27,12,4,19,25,4,5
309,353,45,15,62,34,19,40,110,11,17
310,229,21,23,50,33,2,27,53,5,15
311,133,19,6,27,29,2,14,31,1,4
312,186,39,1,60,16,4,23,38,1,4
313,63,11,3,11,4,2,12,17,2,1
314,26,0,1,2,4,0,9,9,1,0
315,76,3,4,13,6,3,23,19,1,4
316,152,25,6,29,21,2,24,27,3,15
317,36,4,4,4,7,1,5,6,1,4
318,124,8,11,4,20,10,8,45,4,14
319,30,3,3,3,4,1,2,11,0,3
320,44,4,2,10,8,1,4,10,1,4
321,75,5,7,13,7,1,13,19,6,4
322,64,13,4,17,6,1,8,13,0,2
323,176,14,16,24,40,4,19,50,0,9
324,224,31,10,32,35,9,23,75,4,5
325,196,18,24,12,40,5,17,69,3,8
326,25,8,1,4,0,1,5,5,0,1
327,19,0,1,4,2,1,5,3,2,1
328,206,33,8,32,22,6,35,58,3,9
329,64,8,3,14,8,1,6,21,2,1
330,63,15,0,15,7,4,16,4,0,2
331,11,0,0,3,1,2,1,3,0,1
332,68,5,4,5,16,3,3,29,0,3
334,69,15,0,16,3,3,20,11,0,1
335,86,12,1,27,6,2,19,17,1,1
336,25,8,0,3,3,1,5,5,0,0
337,19,1,0,0,3,1,8,5,0,1
338,52,7,0,12,7,1,13,10,1,1
339,49,2,1,4,19,3,7,12,1,0
340,224,40,22,59,17,6,28,43,1,8
341,114,17,13,17,12,3,11,24,2,15
342,210,25,13,41,15,11,25,61,9,10
343,33,1,2,10,7,2,2,6,0,3
344,143,28,11,35,9,4,16,29,0,11
345,55,2,6,9,11,2,6,15,0,4
346,122,11,16,24,7,2,12,31,6,13
347,299,44,45,53,26,6,26,77,2,20
348,49,6,5,7,9,1,7,10,0,4
349,35,4,2,5,4,4,3,11,1,1
350,57,5,0,2,17,5,2,25,0,1
351,35,2,5,3,4,2,3,9,3,4
352,307,11,71,15,31,12,12,84,8,63
353,57,3,16,2,6,0,2,14,1,13
354,374,16,87,18,42,12,10,103,8,78
355,12,0,3,1,2,0,0,3,1,2
356,22,4,1,2,3,2,0,9,0,1
357,19,0,3,0,2,0,3,7,2,2
358,20,0,2,1,2,0,4,8,0,3
359,10,0,1,0,0,1,1,3,2,2
360,27,2,3,3,2,1,4,8,1,3
361,23,0,3,2,1,1,2,8,1,5
362,21,1,1,2,2,0,4,9,0,2
363,10,1,0,1,0,0,1,7,0,0
364,131,10,13,13,27,8,12,34,3,11
365,52,3,2,9,6,1,8,15,0,8
366,79,15,7,12,13,6,4,17,0,5
367,161,10,37,7,24,5,4,52,2,20
368,9,0,1,1,2,0,0,5,0,0
369,8,0,0,0,0,1,0,4,1,2
370,56,1,9,3,10,2,1,19,2,9
371,153,7,20,19,24,5,10,54,3,11
372,116,13,4,21,17,7,15,31,0,8
373,59,4,11,1,17,4,1,13,1,7
374,84,8,7,8,10,3,10,27,3,8
375,7,2,0,0,0,0,2,2,1,0
376,28,5,4,2,2,3,3,5,0,4
377,33,5,1,4,5,0,7,10,0,1
378,24,4,0,5,2,2,7,3,0,1
379,34,6,2,5,3,2,4,10,0,2
380,75,13,2,11,9,6,6,21,2,5
381,48,7,5,3,8,2,4,16,0,3
382,131,19,7,24,6,3,27,33,6,6
383,1,0,1,0,0,0,0,0,0,0
384,13,1,2,1,2,1,3,2,0,1
385,3,2,0,0,0,0,1,0,0,0
386,42,1,4,6,8,1,9,12,1,0
387,11,1,1,0,4,0,1,1,0,3
388,157,17,18,33,15,3,30,28,7,6
389,18,2,0,1,1,0,6,7,0,1
390,15,0,0,1,0,1,6,7,0,0
391,37,3,2,9,3,0,7,10,0,3
392,16,2,1,0,4,0,0,7,0,2
393,20,3,2,4,6,1,0,4,0,0
394,45,1,11,6,8,1,3,11,1,3
395,6,1,0,0,1,0,0,4,0,0
396,22,2,2,3,5,0,5,5,0,0
397,15,1,1,1,1,1,4,6,0,0
398,4,0,0,1,1,0,0,2,0,0
399,15,0,0,2,1,1,4,6,0,1
400,13,1,0,1,1,0,3,7,0,0
401,15,1,0,2,3,1,5,2,1,0
402,10,1,0,5,1,0,1,2,0,0
403,13,2,1,2,1,0,5,2,0,0
404,17,1,0,4,0,0,4,6,0,2
405,1,0,0,1,0,0,0,0,0,0
406,40,4,0,8,4,0,12,11,1,0
407,1,0,0,0,0,0,0,1,0,0
408,3,0,0,2,0,0,1,0,0,0
409,18,1,0,2,1,0,12,1,1,0
410,52,11,4,13,3,0,7,11,2,1
411,26,4,1,6,3,0,6,5,0,1
412,23,6,0,5,2,0,6,2,1,1
413,156,27,3,46,14,5,26,27,2,6
414,42,9,2,6,5,1,15,4,0,0
415,15,4,0,3,1,0,3,4,0,0
416,40,7,0,7,2,1,9,13,0,1
417,5,1,0,3,0,0,1,0,0,0
418,27,6,0,5,3,0,7,5,0,1
419,17,7,0,2,1,0,3,4,0,0
420,49,9,0,9,6,4,12,9,0,0
421,3,0,0,0,0,0,1,1,0,1
422,4,2,0,0,0,0,1,1,0,0
423,11,1,1,2,0,0,2,5,0,0
424,182,33,9,42,22,2,27,33,5,9
425,150,26,7,41,15,4,27,23,3,4
426,79,12,5,21,8,2,10,17,2,2
427,71,6,3,7,16,3,11,22,0,3
428,119,19,12,28,8,4,13,22,4,9
429,45,4,4,8,4,2,12,6,3,2
430,116,15,9,33,17,2,14,19,2,5
431,20,1,1,4,5,1,5,2,1,0
432,164,34,4,40,16,6,23,33,2,6
433,56,8,2,19,4,0,13,10,0,0
434,45,7,4,2,2,0,5,23,0,2
435,43,4,4,5,8,3,6,5,3,5
436,10,1,0,2,0,0,1,3,2,1
437,195,20,24,20,26,8,15,65,1,16
438,21,3,2,1,1,0,2,9,1,2
439,160,5,25,7,17,5,12,52,3,34
440,85,2,12,8,11,4,5,30,1,12
441,170,16,32,19,15,9,20,46,3,10
442,44,0,4,5,9,1,1,20,0,4
443,216,11,43,21,27,8,11,60,7,28
444,25,5,2,1,5,0,3,7,0,2
445,133,17,16,13,16,4,12,46,1,8
446,78,5,11,7,12,1,10,18,0,14
447,77,5,6,15,20,3,5,18,2,3
448,248,16,29,16,48,12,13,78,5,31
449,64,9,13,2,10,3,6,9,3,9
450,106,4,18,5,25,3,8,34,0,9
451,32,0,6,2,6,2,1,13,0,2
452,43,3,4,3,10,0,1,14,0,8
453,63,2,4,0,25,4,0,22,0,6
454,78,5,8,0,18,5,1,29,1,11
455,132,4,11,14,25,7,5,56,1,9
456,10,3,1,0,0,2,2,1,0,1
457,200,2,35,10,45,6,12,71,2,17
458,149,5,18,4,39,5,6,55,2,15
459,45,1,10,4,7,0,4,11,1,7
460,79,5,7,4,18,1,1,33,0,10
461,67,3,10,4,20,0,2,23,1,4
462,68,0,8,4,15,3,2,29,1,6
463,137,3,15,17,23,2,20,38,3,16
464,68,4,7,12,9,1,12,16,3,4
465,32,1,5,1,4,1,4,14,1,1
466,27,3,5,5,3,0,4,4,0,3
467,52,4,8,4,6,1,4,13,3,9
468,43,5,5,2,2,2,7,20,0,0
469,269,22,31,20,70,14,12,74,4,22
470,66,5,8,4,11,7,3,21,2,5
471,98,13,10,16,10,2,12,22,4,9
472,242,13,38,37,36,6,17,52,6,37
473,53,7,7,6,7,2,5,13,0,6
474,142,20,8,21,26,6,16,41,0,4
475,35,0,5,5,4,2,3,15,0,1
476,137,11,22,12,30,4,15,30,2,11
477,238,35,24,45,27,8,31,49,3,16
478,10,3,1,3,1,0,0,2,0,0
479,79,6,7,12,14,3,13,21,0,3
480,70,2,4,4,18,3,5,23,3,8
481,167,7,23,20,26,0,20,49,5,17
482,466,42,55,71,88,14,36,120,4,36
483,135,10,24,21,10,1,23,22,3,21
484,45,0,5,8,11,3,7,9,1,1
485,156,18,12,29,22,5,23,37,1,9
486,194,31,9,40,31,7,28,40,1,7
487,154,33,3,30,9,2,29,43,1,4
488,44,2,1,8,10,3,4,14,0,2
489,198,23,8,32,25,6,20,74,3,7
490,106,20,1,26,4,5,24,22,1,3
491,98,14,8,16,14,2,8,28,0,8
492,266,40,11,90,22,9,41,45,1,7
493,190,32,16,38,17,4,32,44,3,4
494,203,22,11,50,15,5,44,42,7,7
495,219,28,8,44,38,14,33,42,3,9
496,624,22,102,84,99,28,52,160,7,70
497,31,3,3,3,4,1,10,7,0,0
498,100,5,19,14,11,3,18,20,3,7
499,1661,42,269,254,318,34,111,422,21,190
500,907,52,131,176,120,23,71,220,18,96
501,379,53,21,97,25,10,55,90,9,19
502,93,10,1,18,15,5,13,25,5,1
503,115,14,8,20,15,2,13,32,3,8
504,41,3,2,6,1,1,10,15,1,2
505,25,1,2,9,2,0,2,8,0,1
506,201,19,14,20,36,8,23,62,7,12
507,198,30,13,45,15,2,30,55,1,7
508,59,5,2,8,9,1,15,16,1,2
509,48,6,3,10,2,1,11,12,2,1
510,143,6,13,13,29,1,15,46,3,17
511,62,3,6,3,9,2,7,26,3,3
512,194,9,20,21,36,9,15,60,4,20
513,96,9,8,12,15,4,3,33,5,7
514,373,9,64,37,46,18,35,95,19,50
515,17,0,1,2,4,1,1,8,0,0
516,99,13,11,9,17,6,12,24,3,4
517,57,2,3,3,12,1,6,19,0,11
518,67,0,4,1,8,4,1,39,2,8
519,7,0,0,0,1,2,0,4,0,0
520,17,1,1,4,4,1,0,5,0,1
522,10,0,1,4,0,0,2,3,0,0
523,15,0,1,0,3,1,0,8,0,2
524,30,1,1,0,9,1,0,17,0,1
525,16,0,2,1,4,1,0,8,0,0
526,46,3,1,7,7,2,10,13,2,1
527,1,0,0,0,0,0,0,1,0,0
528,46,1,3,4,14,2,2,16,2,2
529,10,0,1,2,0,0,0,6,0,1
530,9,1,2,1,1,0,0,4,0,0
531,37,6,1,10,2,0,3,13,1,1
532,36,2,1,8,9,1,5,10,0,0
533,25,2,2,5,5,1,4,6,0,0
534,48,5,7,2,9,0,0,20,0,5
535,35,1,1,1,9,1,0,13,5,4
536,6,0,0,0,2,1,0,2,0,1
537,12,1,1,1,2,0,1,4,0,2
538,16,3,2,1,3,0,4,2,0,1
539,15,2,1,0,3,0,1,7,0,1
540,45,9,1,2,8,3,5,16,0,1
541,48,10,2,8,4,2,7,11,2,2
542,9,1,1,3,1,0,3,0,0,0
543,9,1,0,0,1,0,2,5,0,0
544,65,5,5,4,20,1,3,23,0,4
545,42,6,6,8,5,0,11,5,0,1
546,46,2,1,3,18,4,3,15,0,0
547,35,0,4,2,9,3,4,11,0,2
548,11,2,0,5,0,1,0,2,0,1
549,63,12,4,17,3,1,17,6,1,2
550,43,10,3,8,3,1,7,8,0,3
551,13,1,2,3,3,0,2,2,0,0
552,65,4,2,5,21,3,6,20,0,4
553,12,1,0,1,4,1,0,4,0,1
554,45,8,3,12,3,1,9,9,0,0
555,68,15,3,10,6,1,12,20,1,0
556,69,9,4,20,10,3,15,5,0,3
557,35,3,3,6,3,0,9,8,1,2
558,48,4,6,11,6,0,5,14,1,1
559,36,5,2,9,4,0,4,11,0,1
560,77,13,9,18,5,3,12,13,2,2
561,95,14,9,17,18,1,11,22,1,2
562,21,1,0,6,3,0,5,5,0,1
563,49,6,5,9,12,2,1,13,1,0
564,25,2,0,4,2,3,0,11,1,2
565,22,4,0,2,2,1,4,7,0,2
566,15,1,1,2,3,1,0,2,3,2
567,3,1,0,0,0,0,1,1,0,0
568,100,12,13,17,15,1,12,25,0,5
569,15,2,2,2,0,0,5,3,1,0
570,7,1,1,0,4,0,0,1,0,0
571,33,3,3,4,8,0,7,6,0,2
572,29,3,9,2,4,2,2,5,0,2
573,10,0,0,0,5,1,0,4,0,0
574,97,7,11,11,21,2,2,32,1,10
575,46,3,6,4,4,2,4,16,4,3
576,32,4,3,6,6,2,3,6,0,2
577,11,0,2,1,1,0,2,5,0,0
578,151,10,20,7,35,13,5,41,2,18
579,1,0,0,0,0,0,0,0,0,1
580,15,2,0,2,3,0,0,6,0,2
581,25,1,2,5,1,1,4,11,0,0
582,11,1,0,0,1,0,0,6,0,3
583,6,0,0,2,0,0,0,2,0,2
584,34,4,3,3,3,3,4,12,1,1
585,178,18,21,28,28,7,11,47,2,16
586,66,7,7,9,11,4,4,19,1,4
587,62,4,5,19,3,1,11,14,0,5
588,49,2,6,4,6,0,4,23,0,4
589,354,56,40,42,66,14,30,71,1,34
590,75,14,6,14,7,2,7,15,2,8
591,38,4,4,6,3,3,4,13,0,1
592,38,1,5,8,1,0,3,15,3,2
593,284,29,52,21,32,12,12,84,6,36
594,119,8,15,4,16,4,4,51,3,14
595,42,3,7,3,2,3,0,19,1,4
596,134,13,14,19,14,7,11,38,5,13
597,118,6,20,9,17,3,10,39,2,12
598,155,2,28,4,32,5,5,59,2,18
599,141,7,27,8,33,6,5,42,0,13
600,92,4,17,6,11,4,1,40,5,4
601,76,7,9,4,11,4,5,23,1,12
602,36,3,1,6,3,3,5,12,0,3
603,59,4,8,9,10,1,6,19,0,2
604,78,5,2,8,16,2,6,33,2,4
605,125,18,14,15,21,2,18,27,4,6
606,23,4,1,1,2,0,4,9,1,1
607,48,5,4,10,9,1,5,13,0,1
608,19,2,0,2,5,1,2,6,0,1
609,35,2,3,4,8,1,4,12,1,0
610,23,5,0,6,3,0,4,3,0,2
611,149,7,19,4,49,11,4,43,1,11
612,164,5,20,4,53,10,2,56,2,12
613,73,8,12,10,3,4,11,20,2,3
614,49,15,2,10,1,3,5,12,0,1
615,91,5,7,7,32,3,2,27,2,6
616,18,2,3,1,1,4,4,3,0,0
617,7,0,0,0,1,1,3,2,0,0
618,51,8,7,15,3,0,8,6,1,3
619,60,4,7,4,14,3,4,19,0,5
620,175,9,18,20,36,7,11,43,5,26
621,96,8,13,6,20,4,6,29,5,5
622,164,10,25,12,28,12,11,52,2,12
623,130,7,22,5,21,5,12,40,4,14
624,114,3,9,16,19,9,8,39,2,9
625,29,5,2,6,3,1,5,7,0,0
626,196,28,10,38,26,6,22,58,1,7
627,211,37,16,43,21,12,18,51,4,9
628,498,43,47,49,120,21,34,149,5,30
629,243,16,17,40,68,6,24,62,1,9
630,207,23,9,24,58,7,23,56,2,5
631,241,29,21,48,41,5,27,60,2,8
632,927,77,49,121,273,25,56,276,6,44
633,432,42,15,51,98,22,43,148,5,8
634,108,19,5,17,15,9,21,19,0,3
635,737,127,48,196,83,25,59,162,9,28
636,181,20,7,33,16,4,26,59,7,9
637,171,16,11,16,16,8,22,71,4,7
638,40,4,2,2,9,4,2,15,2,0
639,33,3,1,2,3,1,4,16,0,3
640,62,11,1,7,5,4,9,23,0,2
641,509,74,30,89,84,26,42,140,8,16
642,59,8,5,6,6,0,10,15,3,6
643,138,13,9,14,23,5,17,41,9,7
644,25,4,0,0,3,1,7,10,0,0
645,168,18,7,20,27,10,18,61,2,5
646,231,18,18,25,26,14,42,59,12,17
647,15,4,0,4,1,0,1,4,0,1
648,43,2,3,7,6,2,5,14,0,4
649,1,0,0,0,0,0,0,1,0,0
650,81,13,5,19,3,3,12,21,1,4
651,48,11,1,15,4,0,5,11,1,0
652,12,1,1,1,4,0,2,1,1,1
653,13,0,1,3,2,0,3,4,0,0
654,83,14,3,12,9,3,10,30,1,1
655,303,48,18,72,30,9,29,85,1,11
656,36,3,4,4,0,5,4,15,0,1
657,25,1,1,2,4,1,3,11,0,2
658,7,2,0,0,2,0,0,1,0,2
659,151,21,2,28,20,9,19,46,2,4
660,12,2,1,0,4,0,2,3,0,0
661,103,19,0,11,15,10,11,33,2,2
662,174,21,12,35,12,5,28,47,4,10
663,54,3,6,4,10,1,8,18,1,3
664,195,32,8,40,16,7,29,53,2,8
665,178,11,13,20,33,10,17,51,8,15
666,181,30,13,39,19,6,32,32,2,8
667,734,89,86,106,151,21,45,182,3,51
668,354,54,21,89,30,6,49,82,4,19
669,197,26,21,46,16,9,25,43,3,8
670,50,3,3,6,14,6,4,13,1,0
671,185,9,16,17,48,15,10,61,1,8
672,80,8,7,13,14,4,6,22,2,4
673,268,41,16,56,37,10,31,62,4,11
674,135,13,3,28,16,3,16,47,2,7
675,163,25,10,43,12,8,30,31,0,4
676,148,22,14,23,10,8,20,36,4,11
677,30,0,5,3,3,6,3,9,0,1
678,13,0,3,1,4,0,3,2,0,0
679,26,4,3,6,2,0,3,5,0,3
680,49,3,5,8,5,0,9,16,2,1
681,10,2,3,0,1,0,0,3,0,1
682,203,6,31,13,12,7,15,90,3,26
683,202,5,29,11,33,8,18,67,2,29
684,128,8,19,6,31,6,5,31,5,17
685,52,7,6,7,6,2,9,12,1,2
686,88,8,4,10,16,7,9,29,3,2
687,60,5,6,9,9,2,8,18,3,0
688,138,9,20,16,25,7,6,44,2,9
689,102,1,15,1,19,6,2,45,1,12
690,45,0,8,2,5,4,5,17,1,3
691,80,4,3,11,13,3,12,25,3,6
692,29,6,1,7,3,1,7,4,0,0
693,46,2,4,5,9,1,6,16,0,3
694,100,8,12,15,13,1,5,26,2,18
695,95,1,15,5,24,4,2,26,5,13
696,27,0,4,1,5,3,0,12,0,2
697,22,2,1,0,6,0,0,10,0,3
698,35,2,2,10,5,0,3,10,0,3
699,41,4,2,2,10,1,6,13,0,3
700,51,4,5,8,8,4,3,15,0,4
701,47,4,2,2,4,2,3,22,2,6
702,68,6,5,3,17,2,5,20,0,10
703,23,3,0,4,6,1,1,4,1,3
704,82,6,9,6,23,4,6,19,1,8
705,34,1,4,4,10,1,4,7,1,2
706,117,6,32,6,18,2,10,24,5,14
