origin_zone,total,shour0,shour1,shour2,shour3,shour4,shour5,shour6,shour7,shour8,shour9,shour10,shour11,shour12,shour13,shour14,shour15,shour16,shour17,shour18,shour19,shour20,shour21,shour22,shour23,destination_zone,total1,dhour0,dhour1,dhour2,dhour3,dhour4,dhour5,dhour6,dhour7,dhour8,dhour9,dhour10,dhour11,dhour12,dhour13,dhour14,dhour15,dhour16,dhour17,dhour18,dhour19,dhour20,dhour21,dhour22,dhour23
11,49,2,0,0,0,0,0,2,2,3,4,5,5,3,4,3,3,4,3,1,2,2,0,1,0,11,47,0,0,0,0,0,0,3,2,5,3,2,2,3,4,2,4,3,3,2,0,5,2,0,1
12,149,1,0,0,0,2,7,12,15,16,7,11,8,11,7,7,3,5,12,9,6,5,2,3,0,12,151,0,0,1,0,0,1,2,7,4,7,8,4,8,8,11,15,17,15,13,12,3,6,6,2
13,261,0,0,0,0,0,11,16,19,20,17,22,21,16,11,18,8,22,13,14,13,11,4,5,0,13,252,0,2,0,0,0,1,8,8,11,18,9,13,13,21,20,15,16,25,28,11,13,4,12,3
14,27,0,0,0,0,0,1,2,2,2,0,0,3,0,1,2,2,2,3,1,1,5,0,0,0,14,29,0,0,0,0,0,0,0,2,3,1,4,0,1,1,0,3,2,3,1,3,3,1,0,1
15,18,0,0,0,0,0,0,1,1,1,0,1,2,1,3,4,2,1,0,0,1,0,0,0,0,15,14,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,3,3,1,0,0,0,1,1,0
16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,16,8,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,1,0,0,0,1
17,430,2,0,0,0,1,3,5,11,9,10,22,32,29,23,35,42,39,45,38,26,28,25,4,1,17,451,0,2,0,0,0,2,8,12,20,21,40,31,38,37,26,28,43,41,32,28,23,11,6,2
18,141,1,0,0,0,2,2,8,4,5,8,6,9,11,10,10,13,10,10,13,6,3,7,1,2,18,146,0,1,0,0,0,2,2,7,10,11,4,11,10,9,12,10,8,6,10,12,9,4,4,3
19,80,0,0,0,0,1,1,1,3,4,3,6,7,9,4,4,11,7,7,4,4,3,1,0,0,19,87,0,0,0,0,0,0,5,2,4,6,9,6,5,9,6,3,8,4,4,7,3,4,1,1
20,54,0,0,0,0,0,2,2,4,3,2,6,4,2,4,3,5,4,6,3,0,3,0,0,1,20,63,0,0,0,0,0,0,3,3,4,4,2,3,6,2,3,2,4,5,4,2,2,3,6,3
21,52,0,0,0,0,1,1,1,1,1,1,2,5,6,5,4,6,4,5,4,0,1,3,1,0,21,50,0,0,0,0,0,0,1,5,3,3,6,4,3,2,3,5,4,3,1,0,1,3,2,0
22,33,1,0,0,0,0,0,0,0,1,1,3,1,3,2,6,2,1,4,2,1,2,1,2,0,22,41,0,1,0,0,0,0,1,1,2,2,0,5,2,4,1,3,3,4,3,2,0,2,2,3
23,52,0,0,0,0,0,0,0,2,5,2,0,4,3,2,3,5,6,8,3,3,3,1,2,0,23,57,0,1,0,0,0,0,0,1,7,6,3,5,3,1,4,3,0,5,4,4,3,3,3,1
24,55,0,0,0,0,0,0,3,2,4,5,3,3,4,7,2,1,4,4,4,3,4,2,0,0,24,65,0,0,0,0,0,0,1,2,4,3,5,4,4,4,3,3,6,5,4,6,2,5,1,2
25,269,1,2,0,0,2,11,3,14,14,13,5,15,10,31,21,23,23,5,12,11,17,18,14,4,25,214,0,2,0,0,0,1,14,14,10,9,18,15,18,21,13,12,11,8,18,10,5,6,2,4
26,136,0,0,0,0,0,3,5,8,6,2,3,11,4,13,14,7,6,6,12,10,14,3,7,2,26,93,0,0,0,0,0,1,2,2,2,4,4,5,3,4,3,9,6,13,9,4,7,8,5,2
27,239,3,0,0,0,0,7,8,16,18,14,16,20,11,12,12,9,21,20,9,13,9,9,9,3,27,254,0,1,0,0,0,0,2,4,11,17,11,12,19,16,16,23,13,28,23,21,16,8,7,4
28,13,0,0,0,0,0,0,0,1,0,2,0,0,3,1,0,1,1,1,0,0,1,1,1,0,28,17,0,0,0,0,0,1,0,0,2,3,1,0,2,0,3,1,1,1,1,1,0,0,0,0
29,16,0,0,0,0,0,0,1,0,1,2,1,3,1,3,0,0,0,0,2,1,1,0,0,0,29,16,0,0,0,0,0,0,0,0,3,3,2,0,2,2,0,0,0,1,2,0,1,0,0,0
30,210,1,0,0,0,2,11,13,10,20,17,10,14,9,14,14,7,9,17,15,13,8,4,2,0,30,219,0,2,0,0,1,1,3,10,7,14,10,15,14,15,9,11,20,16,17,20,12,10,6,6
31,116,0,0,0,0,1,2,8,13,14,8,5,4,8,10,1,9,11,7,7,1,3,3,1,0,31,108,0,0,0,0,0,1,2,9,6,5,6,4,9,6,3,10,8,7,9,7,2,7,4,3
32,70,1,0,0,0,0,1,0,6,8,3,3,7,3,4,7,6,7,4,4,2,0,2,1,1,32,76,0,0,0,0,0,1,2,7,4,4,4,8,4,5,2,3,6,1,6,4,3,3,5,3
33,122,1,0,0,0,1,3,6,10,7,6,8,7,9,8,5,10,17,5,4,5,5,4,0,1,33,119,0,0,0,0,0,0,4,8,11,13,12,5,3,9,6,9,7,5,9,5,3,3,4,2
34,69,0,0,0,0,1,0,3,7,4,8,1,5,4,3,5,7,4,7,5,3,2,0,0,0,34,66,0,1,0,0,0,0,2,3,2,6,6,0,5,4,3,5,5,7,7,4,2,1,0,3
35,60,1,0,0,0,0,0,4,2,6,3,5,2,6,2,1,7,4,5,4,4,1,2,1,0,35,62,0,1,0,0,0,0,1,2,4,2,3,4,7,4,1,4,4,10,3,5,2,2,2,1
36,149,0,1,0,0,1,5,14,6,19,14,11,8,7,6,10,3,11,10,9,3,3,4,3,1,36,158,0,1,2,0,0,3,1,5,6,8,9,8,9,13,12,11,9,9,15,9,12,10,3,2
37,276,1,0,0,0,1,7,18,18,16,18,16,8,19,19,19,19,29,19,16,13,5,10,4,1,37,287,0,1,0,0,0,1,7,7,17,21,16,26,10,20,18,16,21,17,22,15,21,20,6,5
38,419,7,2,0,1,1,3,12,18,18,19,17,23,34,20,25,40,47,53,24,17,15,16,7,0,38,392,0,0,0,0,0,2,7,29,46,29,25,29,20,23,25,20,23,24,29,20,14,16,10,1
39,234,0,1,0,0,2,2,3,7,10,5,6,6,20,15,24,17,29,34,17,14,10,5,6,1,39,225,0,0,0,0,0,2,5,17,22,26,22,21,14,11,11,15,13,12,9,7,5,6,4,3
40,192,0,0,0,0,0,2,7,11,10,13,11,17,11,11,12,14,21,15,14,4,12,5,2,0,40,196,0,1,0,0,0,0,3,10,12,20,16,10,8,17,11,11,11,17,15,12,3,11,7,1
41,139,0,0,0,0,1,5,10,14,6,9,9,7,9,7,7,5,9,7,7,8,8,7,4,0,41,130,0,1,0,0,0,1,2,5,7,3,4,5,10,8,7,7,10,13,10,8,9,9,8,3
42,80,0,0,0,0,0,2,6,7,5,6,5,3,3,6,9,6,2,7,2,2,3,5,1,0,42,66,0,0,0,0,0,0,1,4,2,7,2,1,5,3,3,5,2,5,7,4,2,7,3,2
43,107,1,0,0,0,0,1,8,3,5,10,8,10,5,9,5,3,10,4,2,6,5,7,5,0,43,115,0,0,0,0,0,1,4,6,10,7,8,9,6,4,8,7,7,10,5,6,4,4,5,3
44,51,0,0,0,0,0,0,3,3,3,2,2,2,4,6,13,3,3,2,0,3,2,0,0,0,44,45,0,0,0,0,0,0,3,10,2,4,3,5,3,0,3,1,1,1,3,0,3,1,2,0
45,110,3,0,0,0,0,1,0,4,1,2,8,6,10,6,17,10,7,8,6,4,10,4,3,0,45,105,0,2,0,0,0,1,5,9,7,5,6,6,6,5,6,7,6,10,8,4,5,3,3,1
46,29,0,0,0,0,0,0,2,1,1,1,4,3,5,0,4,0,2,1,2,0,2,0,0,1,46,29,0,0,0,0,0,0,0,2,1,0,3,1,2,1,6,0,1,0,2,4,0,1,1,2
47,107,1,0,0,0,2,4,5,9,8,1,2,6,11,7,18,9,4,7,3,7,1,2,0,0,47,96,0,1,1,0,0,1,9,7,7,4,3,4,9,4,6,4,5,6,4,8,5,5,3,0
48,303,0,0,0,0,1,0,4,10,11,8,9,19,15,47,27,27,20,11,24,16,28,15,8,3,48,267,0,0,0,0,0,0,6,13,12,19,19,26,30,23,19,14,9,16,16,7,14,9,6,7
49,369,1,1,0,0,1,2,2,12,8,16,18,20,31,31,22,27,45,45,25,19,12,18,11,2,49,354,0,0,0,0,0,1,8,25,49,32,20,24,26,38,14,23,22,19,13,11,7,12,5,4
50,111,0,0,0,0,1,3,7,7,11,9,7,7,6,3,9,9,6,8,6,4,0,8,0,0,50,115,0,1,0,0,0,1,4,7,4,8,5,7,8,4,4,8,10,9,9,6,10,2,5,3
51,54,0,0,0,0,0,1,2,2,6,5,2,2,1,6,4,7,6,5,2,0,1,1,1,0,51,50,0,0,0,0,0,0,0,0,2,2,3,2,7,3,3,4,6,3,1,6,4,1,1,2
52,35,0,0,0,0,0,2,3,3,5,1,2,2,1,0,2,1,2,3,0,2,3,1,2,0,52,38,0,0,0,0,0,0,0,2,2,0,0,1,2,1,1,5,1,4,6,3,4,3,3,0
53,185,1,1,0,0,3,9,16,12,9,17,11,9,5,11,14,8,10,10,10,4,12,8,5,0,53,180,0,2,0,0,0,1,6,4,7,8,12,5,14,10,12,12,12,17,13,12,5,11,13,4
54,192,0,0,0,0,2,4,8,6,16,12,8,15,18,12,14,11,16,7,15,10,8,5,4,1,54,203,0,0,0,0,0,2,5,4,11,12,11,11,14,18,10,14,11,22,15,15,8,13,5,2
55,157,0,0,0,0,1,4,6,8,17,7,6,7,8,11,7,19,10,15,17,5,1,4,3,1,55,150,0,1,0,0,0,2,5,13,6,12,6,9,6,14,7,8,8,13,8,14,5,5,5,2
56,22,1,0,0,0,0,0,1,0,0,2,3,2,2,3,1,2,0,1,0,1,1,2,0,0,56,28,0,0,0,0,0,0,1,0,1,1,3,2,4,2,3,1,0,1,2,3,1,1,2,0
57,16,0,0,0,0,0,1,1,1,2,0,2,0,1,2,0,0,0,3,2,0,1,0,0,0,57,19,0,0,0,0,0,0,0,1,1,2,0,2,0,2,0,0,3,1,2,2,1,2,0,0
58,18,0,0,0,0,0,0,1,1,1,1,2,2,1,0,2,2,1,1,0,1,2,0,0,0,58,21,0,0,0,0,0,0,0,1,1,1,0,2,0,1,2,2,1,0,1,3,1,0,3,0
59,111,1,0,0,0,2,2,11,7,9,10,8,5,8,6,2,11,4,8,7,3,3,3,1,0,59,111,0,1,1,0,0,0,1,5,5,6,4,4,11,6,7,9,9,7,8,2,6,12,5,2
60,121,0,0,0,0,0,2,9,10,17,9,12,7,9,8,3,9,6,5,4,6,0,1,1,3,60,114,0,1,0,0,0,0,1,4,4,3,9,4,9,11,10,6,10,5,15,6,4,7,3,1
61,41,0,0,0,0,0,0,1,2,2,4,3,4,4,4,3,1,2,7,1,3,0,0,0,0,61,46,0,0,0,0,0,0,1,1,2,3,5,2,5,4,5,4,0,3,3,3,0,2,3,0
62,41,0,1,0,0,1,1,0,2,3,4,0,3,2,2,1,2,1,3,3,6,3,2,1,0,62,44,0,0,0,0,0,0,2,0,4,1,2,2,6,2,4,4,2,2,3,4,2,1,3,0
63,216,2,0,0,0,2,0,5,12,9,11,11,11,10,14,14,21,23,27,21,11,5,5,2,0,63,209,0,1,0,0,0,1,2,8,24,20,11,13,17,17,18,12,9,10,14,6,9,6,5,4
64,419,1,1,0,0,2,3,7,11,22,20,21,32,37,36,25,25,31,42,35,28,17,17,4,2,64,429,0,2,0,0,0,2,9,14,22,32,34,29,30,33,25,30,25,34,29,30,22,12,11,3
65,149,0,0,0,1,0,4,4,7,9,11,12,8,13,13,22,4,10,10,8,6,4,2,0,1,65,136,0,1,0,0,0,0,5,9,3,7,6,11,8,10,13,9,12,7,8,7,5,6,5,3
66,38,0,1,0,0,0,1,3,4,2,0,2,3,3,1,2,2,4,3,0,1,2,3,1,0,66,32,0,1,0,0,0,0,0,0,2,0,0,1,2,4,2,4,1,2,8,0,1,3,1,0
67,235,4,0,0,0,0,2,6,4,9,9,19,14,20,19,19,21,24,23,17,10,9,3,3,0,67,218,0,1,0,0,0,0,6,10,24,34,17,18,19,10,14,12,7,8,10,7,7,2,6,5
68,133,0,1,0,0,1,2,7,7,4,10,9,8,11,10,12,7,15,9,9,3,6,2,0,0,68,133,0,0,1,0,0,0,4,3,8,12,11,9,4,7,17,6,12,6,9,5,5,3,7,3
69,55,1,0,0,0,0,1,6,5,8,3,3,0,1,1,2,1,4,7,4,0,3,2,1,2,69,66,0,2,0,0,0,0,3,5,0,1,6,2,0,6,0,1,8,7,8,4,3,2,4,1
70,137,2,1,0,0,0,6,6,9,14,5,11,13,11,7,7,9,12,6,8,3,1,5,1,0,70,135,0,2,0,0,0,0,1,3,3,11,2,9,11,7,7,13,9,11,7,12,9,8,4,3
71,176,0,0,0,0,2,5,8,12,10,12,9,9,9,8,6,19,18,13,14,9,5,4,3,1,71,151,0,0,2,0,0,1,7,14,23,15,10,6,10,9,9,7,5,5,8,7,3,3,5,2
72,120,0,0,0,0,0,3,6,8,10,5,8,11,8,8,6,11,6,5,13,4,3,2,2,1,72,129,0,1,1,0,0,1,1,5,8,9,9,5,14,4,7,10,9,8,12,6,7,3,5,4
73,180,1,0,0,0,1,3,8,5,5,9,13,10,19,9,30,12,15,12,12,6,3,4,2,1,73,172,0,0,0,0,0,0,6,19,9,7,8,5,6,12,13,10,9,17,13,11,8,10,7,2
74,69,0,0,0,0,1,0,3,8,6,6,2,4,3,2,7,6,8,6,3,1,2,0,1,0,74,71,0,0,0,0,0,2,0,4,3,6,3,1,3,3,7,4,2,8,7,4,2,5,3,4
75,258,0,0,0,0,2,1,7,12,17,21,22,17,21,17,13,22,33,14,13,6,9,7,3,1,75,256,0,1,0,0,0,1,4,13,24,28,19,18,17,15,20,12,10,20,19,9,9,7,7,3
76,68,0,0,0,0,0,1,0,2,3,6,10,7,9,1,2,4,7,7,3,4,1,1,0,0,76,73,0,0,0,0,0,0,2,6,6,3,6,5,4,6,5,5,4,5,5,5,2,1,3,0
77,110,0,0,0,0,0,3,12,7,13,8,4,4,8,8,7,5,5,4,10,2,4,4,2,0,77,107,0,0,0,0,0,0,3,1,5,2,3,5,8,8,12,6,2,16,6,9,9,4,8,0
78,116,0,0,0,0,0,2,5,15,12,5,6,4,6,6,9,5,9,11,5,5,5,3,3,0,78,111,0,0,0,0,0,0,2,8,3,10,3,5,7,3,6,8,7,12,12,11,4,7,3,0
79,24,2,0,0,0,0,0,0,4,0,0,3,2,1,0,2,1,1,1,2,3,1,1,0,0,79,22,0,0,0,0,0,0,0,1,1,0,0,5,0,2,1,1,1,5,2,1,1,0,1,0
80,30,0,0,0,0,0,1,1,1,2,0,1,2,2,1,5,1,4,0,4,1,2,1,1,0,80,31,0,0,0,0,0,0,1,1,1,2,1,0,1,1,5,0,4,4,4,1,1,2,0,1
81,116,1,0,0,0,1,0,4,11,9,9,8,9,6,4,7,7,9,8,8,5,9,1,0,0,81,116,0,1,0,0,0,0,3,7,4,2,4,5,6,10,5,9,11,7,7,9,11,8,3,3
82,147,1,0,0,0,1,6,17,10,15,10,4,7,4,7,14,6,12,10,12,2,2,3,3,1,82,142,0,2,0,0,0,1,2,7,9,5,7,7,8,5,13,14,13,8,10,8,5,10,5,2
83,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,83,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84,89,0,0,0,0,0,3,4,7,11,8,5,7,6,5,3,4,4,9,4,2,3,1,3,0,84,96,0,0,0,0,0,0,2,3,2,1,2,2,6,9,5,9,11,9,13,8,7,2,4,1
85,50,0,0,0,1,0,1,2,5,8,3,4,2,2,0,2,6,3,4,1,1,2,1,2,0,85,46,0,0,0,0,0,0,0,0,1,0,3,2,2,4,4,4,5,2,6,2,2,3,5,1
86,285,1,0,0,0,0,12,20,20,31,30,17,13,15,11,15,16,16,21,12,17,10,4,2,2,86,282,0,2,0,0,0,0,5,10,8,13,15,11,14,19,19,20,16,24,31,20,21,15,10,7
87,195,1,0,0,0,2,1,3,12,10,10,10,10,14,15,11,15,14,16,7,16,8,11,9,0,87,209,0,0,0,0,1,2,3,8,16,17,14,14,15,17,12,13,11,9,11,16,13,6,8,3
88,249,0,0,0,0,2,5,11,28,28,18,13,20,11,17,7,18,19,15,10,6,9,8,4,0,88,260,0,0,0,1,0,1,4,8,8,15,17,18,16,21,14,21,21,16,24,16,17,10,9,2
89,285,0,1,0,0,1,1,14,23,23,14,15,10,18,20,15,14,16,25,17,16,19,16,7,0,89,284,0,2,0,0,0,0,2,9,18,19,23,10,16,19,17,21,18,31,21,21,13,10,11,3
90,134,1,0,0,2,0,4,9,9,10,7,13,9,9,11,8,8,8,6,7,7,3,1,2,0,90,138,0,1,0,0,0,0,2,5,7,5,6,12,9,8,8,8,10,11,14,10,10,7,4,1
91,82,0,0,0,0,0,1,4,6,3,7,4,7,5,3,6,10,8,11,4,2,0,0,1,0,91,81,0,0,0,0,0,0,0,5,6,7,7,3,3,5,6,1,10,4,6,4,4,2,6,1
92,42,0,0,0,0,0,0,2,7,3,4,2,4,5,2,4,0,2,4,0,1,0,2,0,0,92,51,0,0,0,0,0,0,1,2,7,3,3,3,1,3,5,1,4,4,3,4,3,2,2,0
93,162,0,0,1,0,1,5,8,8,8,17,10,12,10,7,5,10,14,20,5,6,7,5,3,0,93,156,0,1,0,1,0,1,2,3,8,18,8,8,8,7,10,6,17,11,16,13,4,9,3,1
94,49,1,0,0,0,0,0,1,3,3,4,1,2,2,2,2,5,4,7,3,2,2,4,1,0,94,49,0,0,0,1,0,0,0,1,3,5,2,1,4,5,3,3,2,3,5,2,7,2,0,0
95,128,2,0,0,0,2,6,6,8,2,8,7,7,9,6,8,7,9,15,8,5,5,7,1,0,95,122,0,2,0,0,0,2,1,6,11,8,6,4,5,8,10,12,9,12,9,7,3,5,1,0
96,87,0,0,1,0,0,3,7,8,4,7,4,6,4,1,7,4,7,9,4,2,2,4,3,0,96,96,0,1,0,0,0,0,4,0,7,5,6,4,6,6,6,6,11,9,7,5,5,3,4,1
97,93,0,0,0,0,1,3,5,7,11,7,5,5,5,4,1,11,4,10,7,3,2,1,1,0,97,86,0,1,0,1,0,1,3,2,3,2,3,4,5,8,6,5,9,8,8,6,3,4,2,2
98,18,0,0,0,0,0,0,1,0,2,1,3,1,0,0,2,2,2,0,1,1,0,2,0,0,98,15,0,0,0,0,0,0,0,0,4,1,0,1,3,1,0,2,1,1,0,0,0,0,1,0
99,153,1,0,0,0,2,3,4,9,7,6,9,8,12,9,35,7,2,9,17,3,5,4,1,0,99,126,0,2,0,0,0,2,7,22,5,7,10,4,7,4,5,4,5,9,11,4,2,8,6,2
100,162,4,0,0,0,1,0,5,7,7,9,11,8,15,7,8,7,12,14,11,7,16,8,5,0,100,170,0,1,1,0,0,1,1,2,5,12,13,11,11,12,7,9,15,15,18,11,5,8,10,2
101,51,0,0,0,0,1,0,3,5,8,4,1,4,1,0,1,4,4,2,5,2,2,3,1,0,101,53,0,0,0,0,0,0,0,1,2,5,1,2,4,3,5,6,8,4,6,2,2,1,1,0
102,131,1,0,0,0,1,2,1,6,7,7,7,12,9,9,4,7,16,10,13,7,5,6,1,0,102,132,0,0,0,1,0,1,1,6,5,13,6,10,13,7,9,9,10,7,11,6,6,4,5,2
103,122,1,0,0,0,0,0,2,6,5,6,8,5,10,14,11,10,9,7,9,12,6,0,1,0,103,127,0,0,0,0,0,1,3,2,5,10,11,7,11,7,9,13,7,11,11,7,4,2,3,3
104,17,0,0,0,0,0,0,1,2,0,0,1,0,2,1,1,0,2,3,1,0,1,1,1,0,104,23,0,0,0,0,0,0,0,0,2,1,4,1,3,1,0,1,1,1,1,5,1,0,1,0
105,176,1,0,0,0,1,3,2,3,10,8,9,19,8,15,13,12,18,23,10,12,3,4,1,1,105,170,0,2,0,0,0,1,7,12,24,18,7,12,20,8,13,11,8,6,5,5,4,2,2,2
106,104,0,0,0,0,0,0,1,3,8,6,1,5,5,6,7,11,14,16,6,4,6,3,2,0,106,102,0,0,0,0,0,1,7,3,12,11,7,8,14,5,3,8,3,6,4,3,3,2,2,0
107,23,0,0,0,0,0,1,0,1,2,1,0,1,1,2,2,1,0,4,3,2,0,2,0,0,107,24,0,0,0,0,0,0,0,0,2,1,0,1,2,2,2,2,1,2,3,3,0,2,1,0
108,240,1,0,1,0,0,4,3,13,5,15,6,13,12,17,31,31,23,17,10,11,15,8,4,0,108,213,0,2,1,0,0,0,6,33,23,20,13,8,11,14,13,8,12,9,13,9,7,5,4,1
109,139,2,1,0,0,0,2,5,12,8,11,8,12,13,6,8,5,4,10,10,11,7,3,1,0,109,138,0,1,2,0,0,0,3,5,4,7,5,6,11,9,8,10,10,16,11,11,7,3,5,4
110,107,0,0,0,0,0,0,8,10,7,10,7,11,2,4,7,9,8,9,6,2,4,2,1,0,110,119,0,0,0,0,0,0,0,2,9,8,2,7,8,4,8,14,10,9,17,6,4,7,2,0
111,143,1,1,0,0,2,6,10,13,21,8,7,5,8,6,6,12,12,9,5,1,2,5,3,0,111,136,0,1,0,0,0,0,2,4,6,7,9,10,9,11,8,15,9,13,7,5,7,7,3,3
112,319,0,1,0,1,2,10,19,25,18,23,18,18,18,17,21,25,21,28,15,9,18,8,3,1,112,322,0,2,0,0,0,1,4,12,13,12,18,14,20,18,17,21,28,27,28,23,19,21,16,7
113,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
114,64,0,0,0,0,0,2,3,9,2,3,2,4,2,5,5,4,5,2,5,2,4,3,2,0,114,56,0,0,0,0,0,0,0,1,3,1,3,2,4,1,4,5,4,7,6,6,2,3,4,0
115,114,0,0,0,0,0,4,10,10,10,5,6,9,5,5,6,10,10,8,5,5,2,0,3,1,115,132,0,2,0,0,0,0,0,2,6,7,6,8,3,5,9,7,9,8,19,9,7,13,6,3
116,73,0,0,0,0,0,1,7,8,10,6,2,5,6,2,5,5,4,4,2,1,4,0,1,0,116,73,0,0,0,0,0,0,0,1,0,4,2,4,3,8,2,8,5,7,6,7,7,4,3,1
117,208,0,0,1,0,0,6,10,19,12,14,8,14,10,13,14,17,15,16,13,7,9,6,4,0,117,211,0,0,1,0,0,1,4,13,12,9,9,5,15,11,9,15,17,18,20,14,14,8,8,8
118,151,0,0,0,0,0,5,9,12,8,11,9,13,2,8,6,10,12,15,8,9,6,5,2,1,118,155,0,2,0,1,0,0,4,6,7,9,5,7,6,12,8,15,14,10,13,10,6,10,7,3
119,153,0,0,0,0,0,1,6,8,7,10,8,5,11,7,8,16,10,20,16,9,7,2,1,1,119,147,0,2,0,0,0,0,2,10,15,12,9,5,8,9,8,11,11,10,14,7,4,5,2,2
120,211,1,0,0,1,0,6,6,10,13,9,11,12,13,11,12,21,16,19,11,11,14,12,2,0,120,208,0,2,0,0,0,0,5,7,13,9,9,16,8,11,10,22,20,20,19,10,9,4,6,7
121,38,0,0,0,0,0,1,0,1,2,2,1,4,2,5,2,4,5,4,2,2,1,0,0,0,121,42,0,0,0,0,0,0,0,1,1,3,1,4,4,3,5,4,4,3,3,5,1,0,0,0
122,113,0,0,0,0,0,1,2,5,8,3,4,5,8,6,19,11,7,6,6,2,8,10,2,0,122,114,0,0,1,1,1,0,6,20,4,5,4,3,3,5,4,6,6,11,5,15,1,7,4,2
123,91,0,0,0,0,0,2,5,8,8,8,7,3,1,6,6,5,3,7,8,7,3,3,1,0,123,100,0,1,0,0,0,1,1,2,4,10,3,1,6,5,12,8,9,7,17,2,4,3,3,1
124,356,3,1,0,0,4,3,13,20,14,32,17,16,20,24,21,20,27,47,22,18,20,9,4,1,124,334,0,0,0,0,2,3,3,13,20,25,26,18,24,27,18,19,20,27,26,15,20,14,10,2
125,216,3,0,0,0,0,2,5,7,10,4,8,20,9,15,11,22,21,21,17,11,20,6,3,1,125,227,0,0,0,0,0,1,6,9,12,12,15,16,16,12,11,20,15,18,18,21,9,7,8,1
126,310,1,0,0,0,2,1,4,9,9,11,8,14,16,16,30,33,36,34,25,19,22,15,4,1,126,355,0,0,1,0,0,0,1,11,21,20,27,27,25,32,27,22,24,33,31,15,14,10,9,5
127,145,2,0,0,0,2,2,6,11,14,8,5,14,5,8,8,9,7,15,7,6,11,3,0,2,127,140,0,0,1,0,0,1,2,7,10,7,10,9,5,10,13,8,10,11,11,10,6,5,3,1
128,126,0,0,0,0,1,2,0,6,4,3,8,4,5,8,16,11,9,9,13,8,7,5,6,1,128,118,0,0,0,0,0,3,1,2,7,7,6,6,14,14,4,9,8,8,11,4,2,3,6,2
129,64,0,1,0,0,0,1,3,6,4,3,2,6,5,3,5,8,5,5,2,2,3,0,0,0,129,59,0,0,0,0,0,0,0,4,2,7,3,3,4,4,2,5,9,2,4,4,1,3,2,0
130,89,0,0,0,0,0,1,0,2,3,4,5,2,2,5,9,13,11,6,11,9,2,3,1,0,130,86,0,0,0,0,0,0,4,8,8,5,10,5,7,4,8,6,4,3,5,5,1,1,0,2
