origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
45,100,5,5,6,25,9,8,31,3,8
46,26,2,3,3,2,0,4,11,1,0
47,71,9,4,14,5,3,8,22,2,4
48,332,11,11,11,34,6,5,241,7,6
49,366,14,55,17,65,10,20,135,5,45
50,87,2,9,21,3,1,18,24,4,5
51,30,1,0,6,3,2,9,9,0,0
52,43,4,1,7,3,0,12,16,0,0
53,242,23,12,36,26,6,48,73,6,12
54,204,19,9,32,48,2,27,60,2,5
55,146,9,12,21,11,4,27,53,6,3
56,30,0,2,2,2,0,8,13,2,1
57,23,2,2,2,0,1,3,9,2,2
58,23,0,0,3,0,0,4,16,0,0
59,100,11,3,27,9,0,26,23,0,1
60,107,8,2,26,10,1,16,36,1,7
61,62,4,3,9,5,2,4,34,0,1
62,49,1,11,4,4,0,5,21,1,2
63,189,10,32,18,23,3,15,71,3,14
64,441,18,32,40,117,9,12,168,8,37
65,111,10,1,26,13,5,15,33,0,8
66,40,3,2,6,5,0,10,14,0,0
67,208,6,25,22,36,5,25,69,6,14
68,135,11,12,14,18,4,12,50,5,9
69,53,7,2,11,4,0,11,16,1,1
70,131,17,2,25,11,3,22,48,1,2
71,146,8,28,12,10,6,13,52,2,15
72,119,13,9,31,6,4,17,26,3,10
73,107,13,4,28,6,4,24,19,1,8
74,63,11,0,15,2,1,19,14,0,1
75,199,24,14,49,18,6,17,61,2,8
76,67,2,7,3,6,3,6,28,2,10
77,124,17,1,25,9,5,15,49,2,1
78,105,13,4,30,10,0,15,24,1,8
79,20,1,5,5,0,2,2,2,0,3
80,50,2,1,7,5,4,1,27,0,3
81,133,13,6,26,15,2,14,44,5,8
82,161,11,6,24,8,6,23,76,3,4
83,1,0,0,0,0,0,0,1,0,0
84,98,6,3,22,9,4,19,28,3,4
85,53,3,0,14,5,2,8,20,0,1
86,319,42,4,69,21,7,56,105,7,8
87,169,11,11,25,33,7,25,50,2,5
88,221,31,17,51,28,9,25,48,3,9
89,275,18,21,28,47,6,18,115,1,21
90,164,6,10,25,12,4,16,82,5,4
91,88,7,9,20,10,1,9,27,2,3
92,65,5,1,8,11,2,7,23,1,7
93,140,16,7,34,19,2,16,31,3,12
94,44,1,3,2,14,1,2,11,4,6
95,121,13,5,22,12,2,16,38,3,10
96,107,16,8,18,16,4,18,19,2,6
97,84,7,4,21,9,4,14,19,2,4
98,13,0,2,1,4,0,1,3,1,1
99,61,7,1,16,5,0,13,16,1,2
100,169,20,16,25,25,9,18,49,3,4
101,57,8,6,10,7,3,9,11,2,1
102,104,8,11,11,15,5,13,30,2,9
103,121,6,11,11,22,2,11,52,3,3
104,20,3,2,4,1,0,3,4,0,3
105,154,5,20,9,23,6,8,53,4,26
106,111,1,13,3,26,3,9,41,2,13
107,30,0,4,6,1,1,4,11,1,2
108,210,10,21,18,45,7,12,77,10,10
109,126,9,4,28,13,4,14,45,2,7
110,122,13,5,39,14,3,17,26,3,2
111,157,27,3,40,18,5,19,36,4,5
112,296,30,4,90,35,6,28,88,3,12
113,6,2,0,0,0,1,2,1,0,0
114,94,3,2,11,8,4,12,46,7,1
115,114,18,1,25,7,1,25,34,0,3
116,55,5,0,15,4,1,22,8,0,0
117,184,19,6,48,22,3,22,54,5,5
118,135,16,3,31,22,4,17,37,0,5
119,119,11,18,19,12,2,19,27,2,9
120,202,18,11,35,38,5,18,70,2,5
121,42,3,1,5,11,2,6,14,0,0
122,50,2,2,11,9,0,8,12,1,5
123,92,5,8,13,15,2,15,33,0,1
124,337,26,16,33,59,10,23,140,3,27
125,286,14,17,15,64,11,10,146,0,9
126,454,13,28,29,143,10,22,186,5,18
127,168,21,8,28,21,5,14,55,3,13
128,170,4,11,8,68,4,5,65,1,4
129,69,8,2,14,9,2,11,20,0,3
130,99,8,6,5,29,8,5,28,0,10
131,45,1,2,17,9,1,7,6,0,2
132,45,1,6,7,3,3,5,15,1,4
133,113,4,13,9,19,3,8,44,6,7
134,16,1,5,0,1,1,0,5,1,2
135,39,3,1,10,4,2,6,11,1,1
136,287,24,9,77,50,5,33,76,4,9
137,161,32,5,50,9,3,29,31,1,1
138,17,0,0,3,2,1,2,7,1,1
139,75,5,1,25,6,1,15,20,0,2
140,110,13,0,27,12,2,22,32,0,2
141,198,34,4,52,16,7,32,48,1,4
142,106,7,0,24,7,2,24,35,1,6
143,319,6,22,17,113,11,19,117,0,14
144,145,16,7,20,23,7,24,42,2,4
145,190,31,11,60,12,0,32,37,2,5
146,60,3,1,15,6,6,6,20,0,3
147,159,6,10,9,45,7,6,62,1,13
148,297,23,14,43,59,11,20,114,3,10
149,96,6,11,11,22,3,7,29,3,4
150,154,16,9,20,22,4,6,71,0,6
151,49,2,0,10,3,3,14,16,1,0
152,19,3,0,5,1,1,5,4,0,0
153,40,3,0,14,2,0,9,10,0,2
154,269,41,9,68,29,8,33,68,4,9
155,54,2,7,5,8,3,7,17,1,4
156,63,4,8,12,5,1,9,20,2,2
157,58,8,2,9,1,2,8,18,4,6
158,89,6,1,11,14,4,1,44,0,8
159,108,9,9,7,34,4,3,41,0,1
160,10,1,1,2,0,0,2,2,0,2
161,55,4,3,9,7,0,7,19,0,6
162,91,12,5,10,13,2,7,38,1,3
163,59,2,7,0,17,0,3,28,0,2
164,45,4,5,5,6,4,3,12,0,6
165,71,12,0,15,7,1,15,19,0,2
166,48,7,1,17,2,0,5,9,2,5
167,161,15,18,11,34,7,12,46,3,15
168,29,5,2,4,5,0,4,6,0,3
169,87,8,9,13,16,3,8,22,2,6
170,53,2,2,6,13,4,3,20,0,3
171,66,5,10,6,13,1,4,20,2,5
172,116,9,3,32,9,2,15,37,2,7
173,41,2,4,3,10,4,1,11,4,2
174,17,1,3,0,3,1,0,9,0,0
175,15,0,2,3,2,1,1,6,0,0
176,64,5,0,9,13,4,9,20,1,3
177,275,24,21,30,53,10,29,96,3,9
178,117,14,2,32,12,3,23,28,0,3
179,19,2,2,1,4,0,0,10,0,0
180,69,7,1,6,13,4,10,26,1,1
181,57,9,0,11,3,0,13,21,0,0
182,44,4,0,12,0,2,10,13,1,2
183,63,8,2,19,10,2,4,16,1,1
184,61,13,0,11,7,2,9,18,0,1
185,176,27,8,46,16,5,18,51,2,3
186,100,9,4,30,14,3,17,20,2,1
187,300,14,16,24,75,16,16,117,2,20
188,188,5,21,15,42,5,19,64,2,15
189,235,30,11,33,54,6,27,66,2,6
190,90,6,2,23,12,4,13,26,0,4
191,84,2,1,16,4,3,7,49,1,1
192,345,25,21,48,83,7,35,112,1,13
193,258,19,15,44,46,8,33,88,0,5
194,30,4,0,5,2,1,6,12,0,0
195,203,23,5,51,19,6,27,65,0,7
196,8,1,0,2,1,0,3,1,0,0
197,302,25,12,59,54,12,36,87,3,14
198,258,29,12,37,42,4,30,89,4,11
199,256,42,16,42,42,5,23,75,2,9
200,56,11,2,11,3,2,13,12,0,2
201,127,12,2,36,14,3,17,41,0,2
202,52,5,0,20,6,0,7,13,1,0
203,307,27,12,56,55,15,39,95,3,5
204,62,13,1,18,5,1,10,12,0,2
205,108,9,12,31,7,4,17,23,2,3
206,219,26,9,52,23,7,34,56,1,11
207,241,31,9,60,25,9,36,65,1,5
208,397,45,26,90,67,14,33,102,3,17
209,271,17,9,46,65,10,31,83,1,9
210,180,11,8,34,39,4,21,57,3,3
211,93,8,2,16,7,3,17,34,1,5
212,60,4,4,9,9,1,4,26,2,1
213,512,58,12,149,41,9,73,149,6,15
214,256,31,4,64,30,3,49,63,2,10
215,160,16,3,45,15,0,27,46,2,6
216,64,7,0,13,7,1,20,15,0,1
217,66,8,0,20,2,0,18,18,0,0
218,290,41,4,92,37,4,46,58,2,6
219,46,4,1,7,3,0,9,15,4,3
220,34,1,0,9,6,0,13,5,0,0
221,122,5,12,11,23,6,10,42,1,12
222,35,1,1,1,9,2,1,19,0,1
223,6,0,1,0,0,1,0,4,0,0
224,56,6,6,5,15,3,3,13,1,4
225,120,7,9,16,25,1,12,43,2,5
226,89,5,3,17,6,1,10,45,0,2
227,49,1,4,6,3,1,8,22,0,4
228,69,1,2,1,20,0,1,42,1,1
229,187,23,11,37,27,4,22,57,0,6
230,64,8,2,13,9,2,10,19,0,1
301,122,8,4,28,6,4,18,49,1,4
302,212,22,5,27,21,6,33,90,4,4
303,12,0,1,1,1,0,1,8,0,0
304,363,42,8,107,30,7,59,93,6,11
305,182,20,8,37,27,7,23,55,2,3
306,59,5,1,5,7,2,6,31,2,0
307,78,7,4,15,3,3,14,30,0,2
308,147,25,5,24,15,8,28,32,3,7
309,364,38,9,71,36,6,61,120,8,15
310,227,19,19,52,24,4,35,50,7,17
311,135,10,5,39,16,9,14,34,3,5
312,171,31,1,54,9,5,24,45,0,2
313,75,7,3,22,5,2,12,23,1,0
314,20,0,0,2,3,2,4,9,0,0
315,92,7,4,11,8,4,16,28,8,6
316,159,15,7,29,19,2,20,53,2,12
317,30,3,2,5,5,1,3,7,1,3
318,129,7,17,5,29,7,8,42,3,11
319,41,3,1,3,9,2,3,14,3,3
320,36,3,3,3,5,0,7,14,1,0
321,108,6,5,20,22,2,10,34,3,6
322,49,4,1,11,7,1,7,18,0,0
323,197,23,7,24,52,8,20,55,2,6
324,273,26,8,55,48,8,30,92,0,6
325,179,9,11,24,43,7,12,58,2,13
326,27,4,0,4,2,0,2,14,1,0
327,20,3,0,1,1,2,3,9,1,0
328,196,23,13,32,20,9,37,50,7,5
329,68,6,1,25,12,1,6,13,0,4
330,83,11,1,29,9,0,17,10,0,6
331,9,0,1,0,1,2,1,3,0,1
332,98,8,5,8,34,7,6,26,1,3
334,89,12,0,33,6,2,22,8,2,4
335,104,11,0,26,4,4,29,27,0,3
336,42,9,0,6,3,0,17,7,0,0
337,26,1,0,5,1,0,3,14,1,1
338,46,7,0,14,3,1,12,7,0,2
339,32,1,1,6,5,1,5,11,1,1
340,242,45,14,46,25,9,25,65,1,12
341,91,4,9,21,7,4,9,27,1,9
342,168,23,11,36,10,4,21,42,4,17
343,47,3,4,9,8,3,1,15,3,1
344,149,25,10,42,10,4,15,33,3,7
345,71,4,10,12,12,3,6,19,2,3
346,122,12,14,20,8,2,13,39,2,12
347,315,27,31,64,50,6,24,84,4,25
348,57,5,6,14,13,3,5,10,0,1
349,38,1,1,8,3,1,8,11,1,4
350,62,2,2,3,9,3,6,33,1,3
351,60,3,4,12,8,3,2,22,1,5
352,285,10,64,12,37,8,15,86,7,46
353,58,2,16,1,4,2,0,19,2,12
354,371,16,69,24,35,8,10,141,3,65
355,10,1,1,0,0,0,0,5,0,3
356,25,1,1,4,7,1,3,7,0,1
357,14,0,0,3,1,0,1,9,0,0
358,20,0,2,2,0,0,1,15,0,0
359,7,0,0,3,0,0,3,0,0,1
360,29,0,3,8,3,2,3,5,0,5
361,12,0,1,2,0,2,1,2,2,2
362,26,2,0,4,2,1,3,14,0,0
363,8,0,0,2,1,0,0,5,0,0
364,119,9,8,15,15,10,12,40,1,9
365,39,3,5,5,6,1,4,10,1,4
366,64,9,2,13,11,2,8,14,1,4
367,171,9,20,13,21,9,5,68,4,22
368,18,1,2,2,5,1,2,4,0,1
369,12,0,1,0,4,1,1,4,1,0
370,40,2,6,4,5,1,3,10,0,9
371,128,7,9,13,17,4,11,52,3,12
372,136,10,12,15,29,4,12,42,5,7
373,33,0,5,1,16,1,0,10,0,0
374,63,3,3,5,12,1,4,27,0,8
375,4,0,0,0,0,0,2,2,0,0
376,29,4,2,4,3,2,5,6,0,3
377,33,5,4,6,0,0,5,12,1,0
378,37,6,0,8,7,1,3,12,0,0
379,37,4,1,7,2,2,5,11,0,5
380,98,16,2,17,10,1,18,31,0,3
381,62,4,7,4,8,2,7,23,1,6
382,119,14,2,34,10,0,21,35,2,1
384,31,2,9,3,2,0,2,5,4,4
385,6,1,0,1,0,0,4,0,0,0
386,38,2,2,7,9,2,4,12,0,0
387,18,0,5,2,3,0,0,5,0,3
388,122,13,12,26,9,3,23,25,3,8
389,10,1,0,2,0,0,5,2,0,0
390,15,1,0,3,1,0,2,7,0,1
391,45,2,1,14,0,1,10,16,0,1
392,19,1,1,3,1,0,7,2,2,2
393,31,3,1,4,4,2,1,14,0,2
394,51,2,3,7,8,1,8,15,3,4
395,10,0,0,2,2,0,0,5,0,1
396,17,0,0,1,3,0,3,8,2,0
397,17,2,0,3,1,0,7,4,0,0
398,8,1,1,1,2,0,0,1,2,0
399,17,0,0,3,4,0,2,8,0,0
400,11,1,0,2,1,0,2,5,0,0
401,31,1,1,2,4,1,10,10,1,1
402,13,1,0,4,1,0,3,4,0,0
403,14,2,1,2,1,0,3,4,0,1
404,13,2,0,1,2,0,2,4,0,2
405,4,0,0,2,0,0,2,0,0,0
406,29,3,0,8,3,0,9,5,0,1
407,1,0,0,0,1,0,0,0,0,0
408,5,0,0,1,1,1,1,0,1,0
409,21,4,0,2,1,0,13,0,1,0
410,77,9,1,21,1,2,23,15,1,4
411,39,6,0,7,4,2,6,13,0,1
412,30,5,0,3,1,0,6,14,0,1
413,166,29,3,55,8,6,28,32,1,4
414,47,8,4,15,3,0,8,5,3,1
415,14,4,2,3,0,0,2,3,0,0
416,34,3,1,5,5,1,7,9,3,0
417,9,2,1,2,0,0,3,1,0,0
418,12,1,0,5,3,0,2,1,0,0
419,18,1,0,5,2,1,4,3,0,2
420,50,6,0,22,2,1,10,9,0,0
421,11,0,0,1,0,0,5,5,0,0
422,13,4,1,0,1,1,2,2,2,0
423,9,1,0,2,0,0,2,4,0,0
424,181,30,7,49,19,2,25,30,6,13
425,131,21,8,32,11,2,28,25,1,3
426,69,12,6,23,4,3,8,10,0,3
427,68,8,7,10,10,4,8,19,1,1
428,119,16,5,33,16,7,15,23,1,3
429,48,5,4,9,6,1,9,6,2,6
430,130,9,9,30,17,2,21,35,1,6
431,24,2,1,4,5,0,2,10,0,0
432,210,31,12,52,26,6,28,42,5,8
433,101,11,3,22,13,4,21,24,0,3
434,25,1,2,4,2,0,4,8,2,2
435,56,8,4,10,10,1,5,12,1,5
436,7,1,0,1,1,0,1,3,0,0
437,211,22,18,33,41,12,17,47,4,17
438,45,5,3,7,1,3,9,14,0,3
439,126,5,22,8,13,5,7,41,5,20
440,82,2,14,9,8,1,5,34,2,7
441,102,11,5,14,10,3,18,32,4,5
442,55,5,3,9,5,3,4,18,2,6
443,207,13,36,18,20,8,7,74,2,29
444,29,0,1,4,2,2,3,17,0,0
445,124,9,5,23,13,5,14,43,2,10
446,66,2,10,3,5,4,3,28,0,11
447,81,6,9,9,14,4,9,23,2,5
448,215,7,23,18,30,10,10,91,4,22
449,58,6,13,4,5,2,5,9,2,12
450,105,5,8,4,27,8,2,40,1,10
451,35,1,3,2,7,2,2,15,0,3
452,28,2,3,2,5,1,0,13,0,2
453,72,1,6,3,25,1,1,32,0,3
454,106,3,8,7,26,3,2,49,0,8
455,147,2,13,10,29,9,10,62,1,11
456,9,1,3,1,0,0,3,1,0,0
457,224,6,27,10,73,5,12,75,4,12
458,167,4,17,8,51,5,6,63,2,11
459,50,2,6,6,12,1,3,17,0,3
460,76,2,4,9,23,2,1,30,1,4
461,103,3,7,5,24,6,2,45,1,10
462,76,2,11,5,13,1,9,31,1,3
463,116,1,11,25,12,1,14,43,0,9
464,57,2,5,5,5,1,16,21,1,1
465,32,0,2,2,6,1,5,12,0,4
466,31,3,3,4,6,2,2,11,0,0
467,42,2,5,3,8,1,4,13,1,5
468,46,5,1,4,6,1,7,17,0,5
469,252,18,25,23,67,7,12,84,3,13
470,72,8,2,7,15,2,4,28,1,5
471,116,6,8,18,27,3,12,35,3,4
472,190,18,38,25,22,5,20,43,1,18
473,52,11,6,4,10,0,5,11,0,5
474,133,19,5,17,20,9,14,44,1,4
475,39,5,3,3,4,3,6,12,0,3
476,158,6,14,24,32,6,12,50,3,11
477,201,20,29,42,18,2,26,43,3,18
478,12,3,0,2,3,0,1,3,0,0
479,81,7,4,10,10,1,12,30,2,5
480,58,6,7,7,11,2,8,10,2,5
481,182,9,28,18,34,5,15,49,1,23
482,502,29,48,83,102,11,35,150,6,38
483,118,11,17,29,8,2,17,27,2,5
484,48,2,1,7,9,4,10,10,2,3
485,129,9,9,24,15,2,18,35,1,16
486,179,25,5,43,17,8,23,51,1,6
487,152,19,2,42,10,4,21,47,2,5
488,45,4,2,11,7,3,2,13,2,1
489,187,24,6,43,16,9,15,70,2,2
490,118,18,0,28,3,4,19,43,1,2
491,113,12,15,17,13,4,11,30,5,6
492,264,43,7,80,29,8,35,55,1,6
493,206,18,13,51,20,7,29,59,1,8
494,177,14,11,57,15,8,31,36,2,3
495,247,23,10,41,36,11,46,64,1,15
496,589,21,81,83,106,13,51,178,3,53
497,48,2,2,4,13,1,3,17,1,5
498,94,3,16,17,5,2,21,17,4,9
499,1353,32,188,289,177,31,109,373,12,142
500,875,45,109,199,110,20,77,219,13,83
501,414,51,20,102,36,8,62,107,11,17
502,91,11,0,12,12,4,23,25,2,2
503,88,14,6,9,16,3,11,26,1,2
504,49,6,0,11,0,3,6,20,0,3
505,14,0,4,2,2,1,0,5,0,0
506,228,23,16,39,25,9,27,70,7,12
507,181,23,9,47,17,4,25,49,2,5
508,60,4,1,8,3,1,26,14,0,3
509,40,2,2,6,2,0,11,16,1,0
510,146,7,11,25,33,0,10,50,2,8
511,64,5,5,7,11,0,11,14,5,6
512,215,14,19,16,47,3,18,79,5,14
513,86,6,3,10,16,4,14,28,0,5
514,347,10,49,38,42,14,38,87,15,54
515,12,0,1,1,1,0,2,6,1,0
516,78,5,3,18,13,0,10,22,2,5
517,53,4,9,8,6,0,3,13,4,6
518,57,1,7,1,8,1,0,30,1,8
519,11,0,0,1,0,0,0,9,0,1
520,8,2,0,2,0,0,0,2,0,2
521,1,0,1,0,0,0,0,0,0,0
522,12,0,0,0,0,1,1,6,0,4
523,13,1,0,0,3,1,0,8,0,0
524,21,0,0,3,2,2,1,12,0,1
525,12,0,1,1,2,1,0,6,0,1
526,58,3,7,6,9,0,7,18,3,5
527,6,0,1,0,0,0,1,3,1,0
528,63,0,4,2,21,1,4,27,2,2
529,12,1,0,0,1,0,0,10,0,0
530,20,0,3,0,3,0,0,11,2,1
531,21,4,0,5,2,1,3,5,0,1
532,39,4,0,5,5,0,8,16,0,1
533,19,3,5,0,3,2,1,5,0,0
534,46,2,5,4,8,2,4,14,3,4
535,44,4,1,1,9,4,6,19,0,0
536,14,1,0,0,2,0,0,9,1,1
537,7,1,0,0,0,1,0,5,0,0
538,22,2,1,1,6,0,4,5,1,2
539,31,0,0,2,16,1,0,12,0,0
540,31,3,1,11,1,3,3,8,0,1
541,41,5,3,6,8,1,10,5,1,2
542,18,3,2,1,3,2,5,1,1,0
543,10,3,0,2,1,0,1,3,0,0
544,78,3,4,5,27,3,13,21,1,1
545,39,3,3,10,7,3,3,9,0,1
546,87,2,6,4,37,5,2,28,2,1
547,40,0,5,3,14,1,1,13,1,2
548,12,2,0,1,1,0,2,6,0,0
549,70,8,2,22,5,0,15,17,1,0
550,46,6,0,8,14,1,4,12,1,0
551,29,3,4,3,9,0,3,6,0,1
552,76,3,1,8,31,2,6,20,1,4
553,9,0,1,2,3,0,0,3,0,0
554,42,7,0,13,6,1,5,10,0,0
555,59,13,4,13,7,2,7,11,0,2
556,64,9,4,20,3,0,14,13,1,0
557,28,4,1,7,2,0,5,6,2,1
558,45,6,1,12,8,1,3,13,0,1
559,46,7,2,8,5,1,10,11,0,2
560,70,7,4,12,9,4,14,15,1,4
561,91,11,11,15,12,6,14,19,0,3
562,22,3,0,7,0,0,4,8,0,0
563,45,4,2,6,9,3,4,15,0,2
564,42,5,4,9,9,2,6,6,0,1
565,14,2,1,3,1,2,3,1,0,1
566,16,1,1,4,0,0,5,4,1,0
567,8,1,2,1,1,0,0,1,1,1
568,108,6,8,21,33,2,7,20,1,10
569,28,4,2,7,2,1,4,4,2,2
570,7,2,0,0,2,0,1,2,0,0
571,31,6,3,2,5,0,6,8,0,1
572,45,4,7,4,3,5,4,11,4,3
573,5,1,0,0,2,0,2,0,0,0
574,147,10,18,15,22,7,5,50,6,14
575,27,2,2,3,4,3,2,7,2,2
576,37,5,3,4,6,2,3,11,0,3
577,6,0,1,0,1,1,1,2,0,0
578,152,11,20,2,26,12,10,48,4,19
580,21,1,5,2,5,0,0,4,1,3
581,30,2,4,5,1,2,4,10,0,2
582,17,0,1,2,1,0,1,8,0,4
583,2,1,0,0,0,0,0,0,0,1
584,45,5,2,5,13,2,5,9,0,4
585,192,22,22,33,26,8,23,39,3,16
586,48,5,1,8,7,1,6,14,0,6
587,60,5,5,11,12,0,9,16,1,1
588,46,1,4,4,3,2,3,23,2,4
589,327,56,34,41,58,6,23,76,3,30
590,72,9,3,11,5,1,12,24,1,6
591,28,1,3,5,2,1,1,13,0,2
592,25,3,1,4,0,0,3,13,0,1
593,224,18,35,20,38,9,10,67,1,26
594,131,5,11,6,21,4,6,64,3,11
595,78,7,10,7,8,3,3,35,1,4
596,192,19,15,20,20,6,20,74,1,17
597,89,14,14,7,12,1,2,28,3,8
598,187,6,28,3,43,5,8,74,3,17
599,102,4,19,13,28,1,4,24,0,9
600,70,4,3,6,18,0,6,28,2,3
601,82,6,6,9,13,1,9,27,1,10
602,34,2,2,8,3,0,6,12,0,1
603,32,4,4,5,3,1,2,11,0,2
604,101,14,4,24,13,3,4,34,0,5
605,130,13,6,17,30,2,18,35,2,7
606,24,4,3,5,1,0,8,2,0,1
607,42,3,3,11,4,1,5,13,0,2
608,21,0,3,2,4,3,0,8,0,1
609,27,5,2,2,9,2,3,3,0,1
610,31,6,4,6,6,0,5,3,0,1
611,175,4,17,6,54,7,3,77,2,5
612,241,6,23,7,72,7,10,98,2,16
613,69,5,8,9,6,1,13,21,0,6
614,54,8,2,8,7,2,12,14,0,1
615,88,4,3,10,26,5,2,32,1,5
616,19,0,3,2,3,2,2,4,1,2
617,13,1,1,1,0,0,1,7,0,2
618,41,6,4,5,5,2,11,7,0,1
619,32,1,3,2,4,3,4,11,0,4
620,146,13,13,26,17,6,13,42,2,14
621,104,6,7,10,19,5,6,43,2,6
622,147,10,13,15,25,7,9,55,3,10
623,116,4,17,10,10,8,17,35,5,10
624,106,7,7,14,18,7,5,44,1,3
625,22,3,1,4,1,1,6,2,0,4
626,182,26,6,50,19,5,15,53,1,7
627,224,27,13,44,31,6,27,65,2,9
628,431,36,32,67,77,21,29,141,3,25
629,187,17,12,39,31,6,19,57,1,5
630,150,18,8,37,26,7,17,28,0,9
631,220,27,8,34,39,4,27,74,1,6
632,1099,67,60,108,336,45,56,387,10,30
633,490,32,15,56,154,24,30,163,5,11
634,126,18,4,16,22,4,24,32,2,4
635,784,113,54,227,77,20,58,192,14,29
636,189,15,7,35,7,4,40,61,11,9
637,176,17,10,18,16,5,14,83,4,9
638,39,2,2,1,11,3,2,16,0,2
639,26,2,1,6,2,3,2,10,0,0
640,76,8,7,13,5,2,15,20,3,3
641,520,66,20,87,74,26,39,177,8,23
642,50,3,6,6,4,1,7,21,0,2
643,193,9,6,14,30,10,29,79,5,11
644,39,4,1,5,2,1,10,14,0,2
645,171,17,2,21,23,13,11,77,0,7
646,210,17,16,34,16,8,30,67,6,16
647,21,2,0,4,2,2,2,9,0,0
648,39,3,3,10,2,2,4,14,0,1
650,79,12,5,19,6,0,13,16,2,6
651,65,9,1,19,1,2,12,18,2,1
652,9,0,1,3,1,0,3,0,0,1
653,20,3,0,2,2,0,5,8,0,0
654,65,8,2,14,5,2,12,20,1,1
655,294,35,12,65,30,11,34,95,5,7
656,34,3,6,2,1,0,2,16,3,1
657,39,0,5,4,3,1,1,21,1,3
658,9,1,0,0,1,1,1,5,0,0
659,171,26,10,33,16,6,22,49,5,4
660,12,2,1,2,4,0,2,1,0,0
661,113,17,1,17,15,7,12,38,1,5
662,181,22,7,46,16,1,26,51,3,9
663,74,1,4,9,14,2,14,25,1,4
664,224,32,7,44,16,8,24,86,1,6
665,160,7,14,14,38,6,18,48,5,10
666,170,30,10,42,18,1,30,29,4,6
667,611,74,67,128,77,17,49,139,4,56
668,359,53,22,93,28,15,42,82,6,18
669,177,22,7,53,12,5,21,41,4,12
670,92,0,3,10,24,5,1,45,1,3
671,210,13,9,17,39,14,18,80,1,19
672,60,7,4,9,11,3,6,13,3,4
673,288,43,18,59,42,7,33,69,7,10
674,126,18,6,30,15,5,16,32,0,4
675,147,24,4,40,20,3,26,28,0,2
676,152,20,9,37,17,8,16,32,1,12
677,40,1,1,3,8,2,4,20,0,1
678,16,1,7,0,1,1,0,3,2,1
679,31,1,2,5,1,1,8,11,0,2
680,56,3,6,8,7,1,13,16,1,1
681,14,1,1,1,1,1,3,6,0,0
682,221,5,22,14,15,3,17,110,6,29
683,231,4,27,9,35,8,11,102,7,28
684,145,9,21,8,24,10,5,45,5,18
685,53,3,4,9,7,2,11,14,3,0
686,113,7,6,21,18,9,11,35,2,4
687,96,2,5,14,24,5,8,33,3,2
688,83,7,12,11,10,4,4,28,3,4
689,72,1,7,4,12,6,3,34,0,5
690,53,2,5,7,8,2,3,23,0,3
691,64,3,1,8,15,1,8,25,0,3
692,25,2,3,2,5,1,1,11,0,0
693,55,4,1,16,9,2,8,12,1,2
694,87,6,15,7,10,2,7,30,3,7
695,93,3,14,4,19,3,4,32,2,12
696,29,0,2,3,4,0,2,11,3,4
697,41,2,1,5,20,1,4,7,0,1
698,32,2,3,4,12,2,0,8,0,1
699,33,1,4,3,7,1,3,11,0,3
700,45,3,4,3,7,3,1,19,1,4
701,34,1,7,3,6,0,2,10,2,3
702,53,5,6,3,10,3,8,15,0,3
703,19,1,4,2,3,1,2,2,0,4
704,70,5,6,11,16,1,4,23,0,4
705,21,1,2,3,4,0,2,8,0,1
706,96,2,21,5,14,4,4,25,3,18
707,26,2,3,2,2,0,1,10,3,3
