origin_zone,total,shour0,shour1,shour2,shour3,shour4,shour5,shour6,shour7,shour8,shour9,shour10,shour11,shour12,shour13,shour14,shour15,shour16,shour17,shour18,shour19,shour20,shour21,shour22,shour23,destination_zone,total1,dhour0,dhour1,dhour2,dhour3,dhour4,dhour5,dhour6,dhour7,dhour8,dhour9,dhour10,dhour11,dhour12,dhour13,dhour14,dhour15,dhour16,dhour17,dhour18,dhour19,dhour20,dhour21,dhour22,dhour23
57,14,0,0,0,0,0,2,0,1,1,0,0,1,1,1,0,1,2,1,1,0,1,1,0,0,57,12,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,2,1,2,1,1,1,0
58,19,0,0,0,0,0,0,0,1,1,1,3,3,2,0,1,3,1,1,1,1,0,0,0,0,58,14,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,2,2,1,0,2,0,0,0,0
59,107,0,0,0,0,0,2,7,9,16,10,9,2,10,7,6,5,6,6,3,3,1,3,2,0,59,111,0,0,1,0,0,1,1,4,2,9,7,5,5,18,3,10,5,11,5,6,5,6,5,1
60,112,1,0,0,0,0,2,10,10,9,9,10,2,10,7,7,6,3,10,9,3,3,1,0,0,60,114,0,1,0,0,0,0,3,0,4,5,10,2,6,6,7,11,5,11,19,8,2,4,6,4
61,30,0,0,0,0,0,0,1,2,3,2,2,2,3,3,3,5,1,1,1,1,0,0,0,0,61,30,0,0,0,0,0,0,0,1,2,2,3,1,3,1,6,3,1,2,1,0,0,1,2,1
62,52,0,0,0,0,1,1,3,6,1,2,3,3,5,2,5,2,4,4,2,3,3,1,1,0,62,47,0,0,0,0,0,0,1,5,3,11,2,5,0,4,4,1,1,1,1,4,1,1,1,1
63,213,3,1,0,0,0,2,9,8,10,18,9,8,11,26,12,15,17,27,15,9,6,4,2,1,63,228,0,3,0,0,0,0,5,12,21,15,21,17,28,17,15,13,10,9,10,13,7,2,8,1
64,411,3,0,2,0,1,4,12,16,22,17,26,24,23,42,26,28,32,42,33,25,15,11,7,0,64,420,0,1,0,0,0,3,6,22,31,30,35,23,29,48,20,27,28,28,28,29,13,11,4,4
65,162,0,0,0,0,0,2,7,6,9,10,10,11,10,4,29,13,15,10,10,4,7,4,1,0,65,160,0,0,0,0,0,0,5,17,9,13,12,9,6,9,11,7,11,13,14,9,6,5,2,2
66,35,0,0,0,0,0,1,2,1,2,2,1,5,2,6,1,4,0,3,3,0,0,2,0,0,66,33,0,1,0,0,0,0,0,0,1,5,1,2,1,4,6,2,3,0,1,2,4,0,0,0
67,262,2,0,0,0,1,3,6,9,12,5,14,20,25,21,20,26,20,21,18,19,11,3,4,2,67,238,0,1,1,0,0,2,7,5,27,21,20,20,15,18,17,10,9,13,16,13,9,6,4,4
68,128,0,0,0,0,1,2,3,6,9,6,7,9,14,10,7,11,13,6,7,11,2,4,0,0,68,121,0,0,0,0,0,1,3,7,9,12,6,5,11,11,8,6,8,11,6,4,2,7,4,0
69,66,1,0,0,0,1,2,6,7,3,4,8,3,4,4,3,4,6,3,2,3,0,0,2,0,69,68,0,1,0,0,0,0,3,1,5,4,2,5,2,2,3,4,7,5,9,2,6,3,1,2
70,122,0,0,0,0,0,5,8,8,13,7,15,9,8,10,4,5,8,7,7,3,1,2,2,0,70,121,0,0,0,0,0,1,1,4,5,9,9,8,7,8,8,11,3,4,14,6,9,8,3,3
71,163,0,0,0,0,0,3,4,9,12,5,12,7,7,13,10,9,10,27,17,6,8,2,2,0,71,156,0,2,0,0,2,0,5,8,16,19,9,11,11,9,9,13,6,6,8,5,8,4,3,2
72,122,0,0,0,0,3,5,6,8,13,9,11,7,5,6,7,3,4,18,3,7,2,4,1,0,72,122,0,1,1,0,0,0,0,4,4,8,8,8,10,5,6,11,10,6,10,12,4,6,6,2
73,155,0,1,0,0,2,1,6,9,13,9,11,7,13,11,26,11,7,9,6,8,2,2,1,0,73,140,0,1,0,0,0,0,6,16,4,8,10,5,6,6,7,9,6,10,10,15,6,9,4,2
74,63,0,0,0,0,2,2,1,6,5,6,5,2,4,1,10,6,4,4,3,1,1,0,0,0,74,58,0,1,0,0,0,1,0,1,5,4,5,1,3,4,3,4,4,7,2,3,4,4,2,0
75,244,0,0,0,0,0,4,8,19,16,14,12,19,29,15,15,17,25,10,12,12,10,5,2,0,75,243,0,0,0,1,0,2,4,11,18,27,17,16,13,17,16,21,14,16,12,13,6,10,4,3
76,74,0,0,0,0,0,1,0,5,5,4,5,3,8,9,5,7,7,5,4,1,3,0,1,1,76,64,0,0,0,0,0,1,0,8,3,8,6,3,1,6,4,5,5,4,3,2,0,4,0,1
77,115,0,0,0,0,0,3,9,7,14,12,9,6,8,9,5,8,7,4,5,5,1,2,1,0,77,122,0,0,0,0,0,1,0,3,4,5,5,9,6,8,6,13,9,15,13,5,4,9,6,1
78,95,1,0,0,0,0,0,7,8,9,12,5,4,4,3,6,6,10,4,4,5,4,3,0,0,78,114,0,1,0,0,0,2,1,7,5,10,2,6,8,2,6,10,5,10,13,9,5,5,5,2
79,32,1,0,0,0,0,1,3,1,2,1,0,3,1,3,1,6,3,0,3,2,0,1,0,0,79,31,0,1,0,0,0,0,0,0,3,4,0,2,1,1,3,4,3,1,2,3,0,1,1,1
80,30,0,0,0,0,0,1,1,1,5,3,4,0,1,5,0,2,2,1,1,0,0,1,2,0,80,31,0,0,0,0,0,0,0,1,3,2,0,3,0,4,2,2,3,1,1,3,3,1,1,1
81,118,0,0,0,0,2,1,16,8,10,11,7,5,4,6,7,5,4,9,9,3,6,2,3,0,81,107,0,0,0,0,0,1,1,9,5,4,6,2,5,9,5,9,9,8,10,3,7,9,3,1
82,149,0,0,0,0,2,3,17,9,11,8,14,8,9,7,5,10,11,12,11,4,2,4,1,1,82,155,0,2,0,0,2,2,1,7,5,9,9,8,11,7,6,13,14,13,15,9,6,3,7,4
83,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84,89,0,0,0,0,0,3,12,8,5,2,5,10,4,1,10,3,4,5,2,4,3,6,2,0,84,106,0,1,0,0,0,0,0,3,1,4,5,9,8,7,10,9,8,9,7,12,5,5,3,0
85,27,0,0,0,0,0,1,2,0,6,2,3,1,2,1,0,4,3,0,1,0,0,1,0,0,85,27,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,5,3,1,2,0,2,2,1
86,261,1,0,0,0,4,6,25,29,27,17,14,16,11,15,14,14,16,13,11,12,8,3,5,0,86,267,0,1,0,0,0,3,2,9,7,13,9,16,19,19,18,25,22,27,23,20,10,11,9,4
87,193,0,0,0,0,2,2,6,12,11,10,10,10,19,14,15,10,14,18,11,17,8,1,3,0,87,204,0,0,1,0,0,2,4,11,15,12,9,18,13,14,10,8,13,21,16,17,7,7,2,4
88,209,0,0,0,1,0,8,11,19,20,16,8,14,14,10,10,10,13,17,11,8,7,6,2,4,88,215,0,0,0,0,0,0,1,6,8,12,9,8,15,15,11,10,30,26,15,13,12,10,9,3
89,254,0,1,0,0,0,3,11,19,14,17,16,17,20,19,13,14,15,20,23,16,11,4,1,0,89,238,0,0,0,0,0,0,2,5,15,17,16,20,16,19,17,13,18,15,25,13,11,7,8,1
90,160,1,0,0,0,1,2,8,11,17,14,8,11,6,15,12,5,10,8,6,8,7,4,6,0,90,141,0,0,0,0,0,1,3,4,8,8,5,11,8,14,13,12,9,6,12,10,5,5,4,2
91,96,0,0,0,0,0,0,6,7,4,6,6,4,7,6,6,9,7,14,7,3,1,2,1,0,91,97,0,1,0,0,0,0,1,7,4,8,3,6,9,9,7,9,8,5,10,4,1,2,0,2
92,58,1,0,2,0,0,0,2,6,7,1,4,3,6,2,4,2,4,6,4,2,1,0,1,0,92,59,0,0,0,0,1,0,0,2,5,3,3,4,3,4,7,5,1,4,5,3,4,1,2,2
93,149,2,0,0,0,0,3,3,14,15,14,7,11,15,4,7,10,11,12,4,4,7,3,3,0,93,150,0,0,2,0,0,0,1,6,11,10,9,7,10,7,4,13,16,17,12,6,6,8,3,1
94,28,0,0,0,0,0,0,2,0,0,2,3,5,4,2,2,2,1,2,0,1,2,0,0,0,94,29,0,0,1,0,0,0,0,1,5,3,3,2,4,3,1,1,2,1,1,0,1,0,0,0
95,127,1,0,0,0,0,3,8,8,14,6,10,6,10,5,8,7,9,10,9,5,2,4,2,0,95,124,0,1,0,0,0,2,2,8,9,9,5,10,7,10,11,8,11,4,6,3,6,10,2,0
96,113,0,0,0,0,0,3,9,7,7,6,10,5,8,6,6,5,12,10,7,6,3,0,3,0,96,107,0,0,0,0,0,2,0,3,7,7,6,4,5,8,10,6,12,7,9,7,5,4,3,2
97,75,0,0,0,0,0,3,3,4,8,6,5,4,3,2,4,10,5,2,5,3,2,3,3,0,97,78,0,1,0,0,0,1,0,2,1,2,4,0,4,9,6,7,10,4,9,7,2,4,3,2
98,19,0,0,0,0,1,0,2,0,3,2,1,0,2,2,0,2,2,1,0,1,0,0,0,0,98,16,0,0,0,0,0,0,1,2,3,3,0,2,0,1,0,1,1,0,0,1,1,0,0,0
99,145,0,0,0,0,1,2,3,8,6,6,5,4,11,13,36,12,2,6,10,1,9,10,0,0,99,129,0,0,0,0,0,1,10,26,6,7,3,3,2,5,9,8,8,9,12,9,4,4,3,0
100,161,1,1,0,0,0,1,3,12,10,14,14,7,11,14,8,10,10,9,9,11,6,7,3,0,100,161,0,0,0,0,0,2,2,3,9,7,11,4,13,13,14,8,20,14,13,7,13,1,3,3
101,47,0,0,0,0,0,0,5,3,4,4,1,3,4,2,2,3,1,3,5,1,3,1,2,0,101,49,0,0,0,0,0,0,1,2,2,3,2,1,4,2,2,3,5,4,10,4,1,1,1,1
102,107,0,0,0,0,1,3,3,3,6,12,3,9,12,7,11,6,8,9,5,4,2,2,1,0,102,108,0,0,0,0,0,1,1,6,8,9,8,6,9,6,7,8,7,9,9,2,7,3,1,0
103,108,0,1,0,0,0,0,5,4,7,8,8,9,12,7,6,4,12,7,2,3,10,3,0,0,103,99,0,0,0,0,0,0,2,6,8,5,9,5,6,11,7,6,6,3,7,4,6,3,2,3
104,22,0,0,0,0,1,0,1,4,0,2,1,0,0,2,0,4,0,2,1,0,2,1,1,0,104,19,0,0,0,0,0,0,1,2,1,2,0,0,1,0,0,0,2,2,3,3,1,1,0,0
105,150,0,1,0,0,2,4,4,5,6,6,9,8,7,8,12,15,15,22,7,11,5,2,1,0,105,143,0,0,0,0,0,4,6,10,15,18,12,4,10,10,8,8,7,7,5,5,4,5,2,3
106,113,0,0,1,0,1,3,1,3,5,6,5,7,5,7,7,12,13,13,8,4,4,5,1,2,106,102,0,0,1,0,0,0,2,10,11,6,12,11,7,5,7,7,7,5,6,3,0,1,1,0
107,20,0,0,0,0,0,1,1,2,0,1,1,3,1,1,2,3,0,2,0,2,0,0,0,0,107,17,0,0,0,0,0,0,0,0,3,4,1,0,0,2,3,0,0,0,1,2,0,1,0,0
108,227,0,0,1,0,1,1,2,9,12,11,11,9,9,13,50,23,20,18,15,12,4,4,2,0,108,212,0,1,0,0,0,1,11,34,16,19,14,10,6,20,15,8,9,13,11,7,4,6,3,4
109,142,3,0,1,0,0,2,9,10,12,8,9,8,9,8,12,6,7,11,11,8,1,3,3,1,109,123,0,3,0,0,0,0,2,6,9,4,6,5,8,10,10,6,12,7,8,14,4,5,3,0
110,125,1,0,0,0,1,6,10,13,8,7,8,9,6,6,10,8,10,9,6,4,2,1,0,0,110,145,0,0,0,0,0,1,5,7,6,7,8,8,4,4,12,17,12,13,13,5,7,5,9,2
111,143,0,0,0,0,0,5,7,13,20,10,8,12,10,9,5,5,7,13,6,5,6,2,0,0,111,145,0,0,0,0,0,1,0,1,4,5,13,6,10,13,11,12,8,12,16,7,10,6,9,1
112,325,0,0,0,0,0,12,20,29,24,17,17,14,19,21,23,30,27,24,8,12,17,7,2,2,112,317,0,0,1,0,0,1,6,13,12,19,12,16,7,13,20,27,26,29,34,23,22,15,17,4
113,8,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,113,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0
114,54,1,0,0,1,0,4,5,3,2,5,2,5,2,5,2,3,2,4,2,3,2,1,0,0,114,51,0,0,1,0,0,0,0,4,4,2,1,1,3,0,3,7,5,4,4,1,3,3,2,3
115,119,0,0,0,0,0,6,12,16,11,10,5,9,3,6,7,9,3,3,4,3,6,4,2,0,115,120,0,0,1,0,0,0,1,2,7,6,4,2,6,8,9,4,11,12,16,10,4,6,5,6
116,67,0,0,0,0,0,1,6,7,6,7,3,3,2,4,5,3,4,3,2,3,3,4,1,0,116,61,0,0,0,0,0,0,0,0,2,2,3,3,5,0,4,6,5,12,6,4,4,4,0,0
117,192,1,0,0,1,0,7,10,18,14,11,10,14,14,11,11,15,9,11,12,6,6,6,5,0,117,197,0,2,0,0,0,2,6,10,8,12,8,5,9,12,14,12,21,15,13,16,8,10,8,5
118,157,1,1,0,0,0,5,5,11,7,12,11,4,12,11,6,14,7,7,15,8,11,5,3,1,118,169,0,1,0,0,2,0,3,4,10,8,11,11,11,10,6,15,15,13,16,9,12,4,3,4
119,157,0,0,0,0,1,3,7,9,12,5,11,9,3,11,9,12,20,12,11,6,8,6,2,0,119,147,0,0,0,0,0,0,3,11,14,7,4,9,10,11,6,8,14,9,17,8,6,3,4,3
120,162,0,0,0,0,1,3,5,11,4,9,12,13,11,10,14,17,6,11,13,7,8,4,1,2,120,178,0,1,1,1,0,0,4,12,16,9,9,10,12,15,7,15,12,14,9,10,10,3,3,3
121,32,0,0,0,0,1,0,1,2,2,2,1,2,2,3,2,0,1,2,2,4,1,2,2,0,121,34,0,0,0,0,0,0,0,0,1,5,2,1,1,3,3,3,2,4,0,3,3,2,0,1
122,115,3,0,0,0,0,1,2,2,8,3,4,4,13,5,23,11,11,10,3,3,6,1,1,1,122,100,0,0,0,0,0,0,7,15,4,3,2,5,4,5,8,8,9,5,9,3,5,1,4,3
123,76,1,0,0,0,0,3,5,5,8,2,7,4,3,5,4,2,4,7,3,2,4,4,3,0,123,84,0,0,0,0,0,2,2,3,6,6,6,4,6,7,4,4,2,9,10,6,4,2,0,1
124,297,0,1,0,1,1,4,9,24,20,22,19,19,25,12,15,21,15,35,11,13,14,10,6,0,124,298,0,1,0,0,1,0,4,13,20,29,15,14,25,15,17,16,15,24,34,20,15,10,7,2
125,202,1,0,0,0,0,1,6,4,12,11,11,9,14,18,13,16,7,25,12,17,15,5,3,2,125,211,0,0,0,0,0,0,1,10,8,13,13,12,17,9,14,19,20,19,19,17,10,6,3,1
126,240,0,0,1,0,1,3,4,6,8,5,7,5,11,16,22,11,23,29,23,27,17,12,7,2,126,254,0,0,1,0,0,1,0,6,17,23,15,17,22,13,17,18,20,24,22,16,13,8,0,0
127,173,0,0,0,0,2,3,6,12,19,11,7,9,8,4,16,16,14,22,9,5,7,2,1,0,127,172,0,0,0,0,1,0,1,8,23,12,6,6,12,13,10,7,12,17,14,6,7,9,5,3
128,124,0,1,0,0,1,2,3,2,1,2,5,5,6,5,12,11,13,19,11,9,7,5,4,0,128,127,0,0,0,0,0,0,2,7,7,5,8,5,16,6,11,9,10,8,9,7,2,7,6,1
129,73,1,0,0,0,1,1,5,4,4,3,3,3,4,5,3,4,8,9,5,4,5,1,0,0,129,67,0,0,0,1,0,1,0,2,3,1,4,4,6,9,5,5,3,10,2,1,4,4,2,0
130,93,0,0,1,0,0,2,3,2,3,2,4,10,10,1,11,5,7,12,6,5,5,3,1,0,130,84,0,0,0,0,0,0,4,7,14,7,6,8,8,4,5,2,3,2,4,3,3,2,1,1
131,62,0,0,0,0,0,1,4,5,8,4,0,3,4,3,5,7,5,3,4,3,2,1,0,0,131,62,0,1,0,0,0,1,1,3,4,2,5,0,4,10,4,4,7,2,2,3,4,2,2,1
