origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
68,106,1,4,13,35,1,19,33,0,0
69,42,1,0,11,4,2,15,9,0,0
70,98,2,1,29,11,0,22,32,1,0
71,72,6,0,20,2,0,15,28,0,1
72,70,5,4,14,7,0,21,17,0,2
73,78,5,4,29,8,1,15,15,0,1
74,48,5,1,17,4,0,13,7,0,1
75,119,8,5,35,19,0,21,29,1,1
76,43,1,4,7,9,1,4,14,0,3
77,81,3,1,17,7,0,19,33,0,1
78,73,1,1,30,6,0,14,18,0,3
79,19,0,0,7,5,0,2,4,0,1
80,30,0,3,3,5,0,3,14,0,2
81,63,2,3,11,6,4,16,19,0,2
82,93,2,3,16,6,2,30,32,1,1
84,63,0,1,10,7,0,22,21,0,2
85,31,2,0,10,0,1,6,12,0,0
86,192,14,2,55,19,2,50,46,3,1
87,97,2,7,18,19,0,19,28,3,1
88,158,7,6,43,32,5,25,37,1,2
89,167,2,6,33,28,1,24,68,1,4
90,104,1,3,21,10,1,14,52,1,1
91,55,3,0,14,7,0,13,16,1,1
92,36,1,2,6,7,0,4,16,0,0
93,108,5,6,32,13,1,17,30,1,3
94,18,0,2,1,2,0,4,7,2,0
95,105,5,6,19,24,0,17,30,2,2
96,67,5,6,11,12,1,18,12,2,0
97,36,3,1,11,1,1,15,4,0,0
98,7,1,1,0,0,1,0,3,1,0
99,92,5,0,13,31,2,13,26,0,2
100,120,6,11,16,21,4,22,33,3,4
101,41,0,1,5,11,1,8,15,0,0
102,80,2,5,11,10,1,8,38,1,4
103,50,3,1,8,9,2,7,20,0,0
104,13,1,1,2,3,0,3,3,0,0
105,51,5,2,10,11,1,4,16,1,1
106,44,1,0,2,11,0,4,25,0,1
107,16,0,0,1,2,0,5,8,0,0
108,154,2,4,12,47,2,14,66,2,5
109,87,4,2,18,14,0,20,27,0,2
110,88,1,1,28,12,2,15,29,0,0
111,112,5,3,33,19,2,28,21,0,1
112,222,6,6,72,40,1,33,58,1,5
113,5,0,0,1,0,0,3,1,0,0
114,56,1,1,6,8,0,10,26,2,2
115,102,3,2,28,13,1,23,32,0,0
116,59,3,0,21,4,0,12,17,1,1
117,135,5,2,36,12,1,27,50,0,2
118,116,3,4,26,14,3,14,50,0,2
119,66,3,1,11,11,2,12,23,0,3
120,123,4,8,21,35,3,27,22,0,3
121,24,2,2,4,4,1,4,6,1,0
122,57,1,2,14,11,0,14,14,0,1
123,62,0,2,3,16,3,13,24,0,1
124,194,3,8,30,45,4,20,81,0,3
125,170,0,8,5,64,3,5,81,1,3
126,208,3,13,14,75,6,15,79,1,2
127,104,5,3,22,16,2,20,33,0,3
128,92,3,7,7,27,1,7,37,1,2
129,43,2,0,14,4,1,13,7,0,2
130,39,6,1,4,11,2,4,11,0,0
131,32,0,3,11,2,0,6,9,0,1
132,15,1,0,1,4,0,5,3,0,1
133,70,3,2,9,15,0,8,32,1,0
134,11,0,1,0,6,0,0,4,0,0
135,24,0,0,8,4,1,5,5,1,0
136,213,9,5,50,36,2,35,71,2,3
137,95,3,5,36,13,1,21,14,1,1
138,6,0,0,0,1,0,3,2,0,0
139,56,1,0,18,6,0,11,20,0,0
140,75,1,1,24,7,1,20,21,0,0
141,146,6,0,40,13,0,34,50,1,2
142,89,7,6,21,8,2,17,25,1,2
143,163,3,14,6,55,2,14,64,1,4
144,102,4,1,24,16,2,17,34,0,4
145,125,7,4,42,13,0,26,30,1,2
146,42,0,2,11,2,2,8,14,0,3
147,96,2,8,11,26,1,9,34,1,4
148,181,4,14,24,47,8,29,50,2,3
149,68,2,3,10,17,0,9,21,0,6
150,124,3,3,17,22,2,14,58,1,4
151,32,0,0,5,3,0,11,12,1,0
152,8,0,0,4,0,0,3,1,0,0
153,39,2,4,9,4,0,12,5,1,2
154,171,4,6,49,19,3,37,47,1,5
155,45,0,3,8,7,1,9,17,0,0
156,48,0,1,7,4,1,11,24,0,0
157,30,2,2,10,2,0,7,7,0,0
158,66,0,2,3,21,3,7,29,0,1
159,75,1,4,4,19,2,7,36,0,2
160,7,1,0,0,1,1,2,2,0,0
161,42,2,3,5,12,1,7,10,0,2
162,48,5,2,11,9,1,8,12,0,0
163,37,1,0,3,13,1,5,11,0,3
164,21,4,0,2,5,0,2,8,0,0
165,49,3,0,16,3,2,14,7,1,3
166,24,2,0,8,2,0,7,5,0,0
167,94,2,4,21,22,2,13,25,1,4
168,12,1,0,0,3,0,3,5,0,0
169,51,1,0,15,10,1,9,13,0,2
170,45,2,0,4,14,0,3,21,0,1
171,39,1,2,3,5,0,7,20,0,1
172,74,2,2,15,12,2,19,21,1,0
173,21,3,1,2,5,0,3,7,0,0
174,13,0,1,2,1,0,1,8,0,0
175,4,0,0,1,0,0,1,1,1,0
176,45,1,2,5,13,1,11,10,0,2
177,143,9,10,24,35,1,23,37,2,2
178,74,5,3,20,6,1,25,11,2,1
179,15,1,0,2,4,0,5,2,1,0
180,50,2,1,5,4,1,13,24,0,0
181,50,0,0,13,3,0,15,19,0,0
182,42,1,0,12,2,0,14,12,0,1
183,56,1,1,12,10,1,10,20,1,0
184,44,5,0,15,3,0,10,10,0,1
185,142,6,5,32,27,2,27,41,0,2
186,56,3,4,16,8,3,15,6,1,0
187,168,2,3,21,49,2,16,72,0,3
188,95,0,2,12,21,2,16,39,1,2
189,183,14,6,36,39,2,30,56,0,0
190,52,2,2,10,9,3,14,12,0,0
191,51,1,1,8,6,0,20,15,0,0
192,211,15,12,35,52,5,25,63,0,4
193,156,3,6,39,30,4,27,46,0,1
194,32,2,0,8,4,0,3,13,0,2
195,122,3,3,34,10,2,27,38,2,3
196,7,0,0,0,0,0,3,4,0,0
197,205,5,6,48,40,6,26,63,3,8
198,153,10,8,27,21,2,28,53,2,2
199,167,5,10,38,37,1,27,46,1,2
200,61,2,3,18,1,0,20,16,1,0
201,96,4,3,21,16,0,20,32,0,0
202,58,0,0,7,6,1,9,35,0,0
203,215,9,10,34,58,3,27,68,2,4
204,56,7,1,9,8,0,13,18,0,0
205,85,2,1,28,6,1,24,19,1,3
206,160,10,5,36,20,3,30,54,0,2
207,156,7,5,46,28,0,31,37,0,2
208,224,10,15,50,28,10,39,64,2,6
209,212,7,5,40,65,4,27,60,2,2
210,153,3,4,24,35,1,19,65,2,0
211,84,3,6,17,15,0,13,26,1,3
212,47,2,2,5,12,1,5,20,0,0
213,465,21,16,127,45,9,65,169,7,6
214,199,5,3,56,34,3,41,47,5,5
215,118,6,4,41,9,1,23,30,1,3
216,69,3,0,10,12,0,24,20,0,0
217,51,0,0,12,7,1,14,17,0,0
218,250,13,2,80,31,4,45,73,0,2
219,50,1,0,7,2,2,19,19,0,0
220,39,2,1,6,4,1,17,6,1,1
221,55,6,3,14,7,2,8,15,0,0
222,16,0,0,1,3,2,2,7,0,1
223,7,0,0,3,0,0,3,1,0,0
224,24,5,0,1,4,0,2,12,0,0
225,56,3,3,9,7,0,14,16,2,2
226,69,4,1,9,9,3,10,33,0,0
227,38,3,0,9,3,2,11,10,0,0
228,32,2,2,0,12,0,2,13,0,1
229,138,8,11,32,19,3,20,37,3,5
230,53,3,3,10,5,0,13,17,0,2
301,89,0,2,17,8,1,20,38,1,2
302,136,6,0,20,27,1,26,55,0,1
303,5,1,0,2,1,0,0,1,0,0
304,306,8,4,77,48,6,51,111,0,1
305,165,5,6,25,29,3,30,65,1,1
306,51,0,2,5,5,0,13,25,1,0
307,65,2,0,14,4,0,20,24,0,1
308,119,6,3,31,16,2,33,22,1,5
309,286,11,8,50,32,0,55,117,7,6
310,177,3,3,33,21,5,29,76,4,3
311,106,4,3,21,17,1,23,34,0,3
312,145,14,4,47,13,3,30,32,1,1
313,61,4,0,21,4,1,12,17,1,1
314,16,0,0,4,2,0,6,4,0,0
315,60,6,2,13,5,0,19,12,1,2
316,100,5,2,25,7,2,22,34,1,2
317,12,0,0,2,2,1,4,2,0,1
318,78,6,5,7,17,3,9,30,0,1
319,47,1,2,6,17,1,4,16,0,0
320,42,3,3,7,5,3,6,14,1,0
321,76,4,2,9,21,0,15,21,1,3
322,40,2,1,11,8,0,9,8,0,1
323,123,5,5,21,29,1,19,42,0,1
324,181,2,1,30,32,6,38,70,0,2
325,112,1,4,19,36,3,16,29,0,4
326,16,0,0,2,2,0,9,3,0,0
327,14,0,0,2,5,2,1,4,0,0
328,165,12,5,25,24,3,38,54,2,2
329,47,1,0,15,4,1,13,10,1,2
330,64,5,1,18,2,0,15,23,0,0
331,2,0,0,1,0,0,1,0,0,0
332,77,1,7,3,37,1,9,18,1,0
334,69,3,0,21,6,0,24,15,0,0
335,75,5,0,15,8,0,20,26,0,1
336,41,1,0,14,5,0,13,8,0,0
337,22,0,0,3,5,0,5,9,0,0
338,43,4,0,8,5,0,11,15,0,0
339,49,1,0,5,7,4,8,21,1,2
340,162,12,9,54,20,2,21,37,4,3
341,40,3,0,11,6,1,11,8,0,0
342,120,8,1,33,10,3,30,35,0,0
343,26,1,2,5,5,0,4,9,0,0
344,95,3,5,33,7,1,24,17,0,5
345,37,1,4,9,8,1,7,7,0,0
346,80,0,5,17,10,2,17,28,0,1
347,184,12,8,44,20,4,27,63,3,3
348,32,1,2,9,5,0,4,10,1,0
349,30,3,1,4,7,1,6,8,0,0
350,33,1,1,1,11,0,5,13,0,1
351,45,0,1,6,7,0,9,20,1,1
352,103,6,8,8,12,3,10,49,2,5
353,12,0,2,2,3,0,1,4,0,0
354,113,6,2,15,25,1,9,53,1,1
355,8,1,0,1,0,0,0,6,0,0
356,12,1,1,2,2,0,3,3,0,0
357,5,0,0,1,0,0,1,3,0,0
358,7,0,0,0,0,0,1,6,0,0
359,9,0,0,4,0,0,4,0,0,1
360,15,0,1,4,1,0,4,5,0,0
361,5,0,0,0,0,0,1,4,0,0
362,14,0,0,0,1,0,1,10,1,1
363,4,0,1,0,1,0,1,1,0,0
364,68,0,3,10,14,1,9,29,2,0
365,16,1,0,3,3,0,1,8,0,0
366,51,5,1,9,6,2,15,11,1,1
367,74,4,3,15,10,1,13,27,0,1
368,9,0,0,2,4,0,1,2,0,0
369,3,0,0,2,0,0,0,1,0,0
370,23,1,0,6,4,0,3,9,0,0
371,65,1,2,17,17,0,6,22,0,0
372,86,0,6,15,23,2,11,24,1,4
373,17,0,1,1,3,1,1,8,0,2
374,52,2,0,6,11,1,13,17,0,2
375,6,0,0,1,0,0,1,3,0,1
376,16,0,0,2,0,1,4,8,0,1
377,28,2,1,6,4,0,10,5,0,0
378,18,0,0,3,5,0,7,3,0,0
379,16,2,0,7,0,0,4,3,0,0
380,57,1,0,16,4,2,12,22,0,0
381,50,3,3,7,5,2,10,16,1,3
382,81,3,0,21,7,0,24,22,2,2
384,6,0,0,1,0,0,3,2,0,0
385,3,0,0,2,0,0,1,0,0,0
386,23,0,1,2,8,0,5,5,0,2
387,11,0,0,1,4,0,3,2,0,1
388,74,2,4,24,9,0,16,18,0,1
389,4,0,0,1,0,0,0,3,0,0
390,12,0,0,5,1,0,5,1,0,0
391,84,3,0,10,20,4,11,36,0,0
392,5,0,0,0,1,1,0,3,0,0
393,16,1,0,0,4,0,2,8,0,1
394,30,1,0,7,6,0,5,9,1,1
395,7,0,0,0,5,1,0,1,0,0
396,16,0,1,1,1,0,10,3,0,0
397,10,0,0,4,1,0,2,3,0,0
398,9,0,0,1,2,1,1,3,0,1
399,11,0,1,0,3,0,1,6,0,0
400,7,0,0,2,1,0,4,0,0,0
401,20,0,0,4,0,2,4,8,1,1
402,6,0,0,2,1,0,2,1,0,0
403,20,3,1,3,1,2,5,4,0,1
404,10,0,0,1,2,0,0,5,0,2
405,4,0,0,0,0,0,3,1,0,0
406,27,1,1,6,2,0,13,4,0,0
408,1,0,0,0,0,1,0,0,0,0
409,20,1,0,8,2,0,5,4,0,0
410,58,4,2,15,4,2,23,4,1,3
411,26,1,0,12,0,1,4,7,1,0
412,11,1,0,2,0,0,4,4,0,0
413,116,5,3,39,10,1,25,31,2,0
414,41,2,1,9,2,1,16,6,3,1
415,15,1,1,7,0,0,5,1,0,0
416,15,0,1,4,2,0,4,3,0,1
417,6,0,0,0,2,0,3,1,0,0
418,19,0,0,7,4,0,6,2,0,0
419,9,2,0,3,1,0,3,0,0,0
420,40,1,1,14,5,1,10,8,0,0
421,13,0,0,3,2,0,1,5,1,1
422,6,0,0,1,1,0,1,3,0,0
423,19,0,1,4,4,0,5,5,0,0
424,132,12,4,30,18,1,32,33,1,1
425,125,7,5,25,15,3,31,36,2,1
426,58,4,3,18,4,3,13,9,1,3
427,49,2,5,13,7,0,8,13,1,0
428,81,5,4,26,9,0,18,15,3,1
429,35,4,0,11,2,0,8,8,1,1
430,93,3,3,29,16,2,26,14,0,0
431,16,0,2,3,2,0,2,4,2,1
432,127,6,1,36,14,1,29,38,0,2
433,74,6,2,18,12,0,21,15,0,0
434,10,1,1,1,3,1,0,3,0,0
435,30,2,2,4,9,0,3,9,1,0
436,2,0,0,0,1,0,0,1,0,0
437,86,2,4,19,20,3,14,21,0,3
438,34,2,0,7,3,0,9,12,0,1
439,50,4,1,3,7,0,13,20,1,1
440,26,1,0,6,0,0,7,12,0,0
441,82,3,2,15,17,3,14,27,0,1
442,34,0,0,5,5,1,3,19,0,1
443,119,6,5,16,26,1,13,49,0,3
444,15,1,0,2,2,0,0,8,2,0
445,86,3,4,19,11,2,13,31,0,3
446,27,1,3,4,6,1,4,8,0,0
447,54,2,3,12,11,1,5,18,0,2
448,101,5,7,16,14,0,13,42,0,4
449,31,7,4,3,3,0,7,7,0,0
450,57,0,4,4,16,1,6,22,1,3
451,10,0,2,0,3,1,2,2,0,0
452,15,0,0,2,7,0,1,4,0,1
453,36,0,1,1,17,1,0,15,0,1
454,50,1,5,0,16,1,5,20,0,2
455,50,0,3,9,14,1,3,19,0,1
456,6,0,0,1,1,0,2,1,1,0
457,140,2,9,15,54,2,5,51,0,2
458,101,2,5,12,38,3,3,36,0,2
459,29,0,2,2,11,1,2,10,0,1
460,62,0,1,3,23,2,6,25,0,2
461,65,0,1,4,24,0,4,26,1,5
462,37,1,0,2,11,1,3,18,0,1
463,83,1,5,16,21,2,14,21,1,2
464,48,2,4,4,10,1,8,14,2,3
465,27,0,3,2,8,2,1,11,0,0
466,22,0,1,2,2,1,5,11,0,0
467,17,0,0,2,4,1,6,4,0,0
468,40,1,2,6,3,0,11,13,0,4
469,173,5,16,16,42,8,22,58,0,6
470,38,3,1,1,10,2,2,18,0,1
471,72,4,4,17,12,1,9,24,0,1
472,86,3,3,19,25,0,12,20,1,3
473,46,4,0,7,7,2,7,17,1,1
474,122,4,3,16,22,0,27,47,1,2
475,24,1,1,6,2,0,7,6,0,1
476,79,6,2,15,15,4,16,17,0,4
477,141,7,9,53,12,4,24,32,0,0
478,7,0,0,1,1,0,1,4,0,0
479,72,2,2,18,15,0,14,18,1,2
480,27,2,0,3,6,1,6,7,0,2
481,139,4,8,14,22,0,10,72,1,8
482,271,7,14,67,64,1,37,74,2,5
483,87,2,4,29,6,0,17,25,2,2
484,39,1,1,5,8,2,6,15,0,1
485,75,4,0,16,8,1,22,24,0,0
486,163,7,7,40,24,1,32,47,1,4
487,94,6,1,24,6,0,22,33,0,2
488,26,1,0,5,9,0,5,6,0,0
489,129,6,5,21,15,5,27,48,0,2
490,104,3,6,36,13,2,19,23,0,2
491,52,1,6,9,7,2,8,15,1,3
492,216,7,5,75,23,1,42,55,3,5
493,141,9,6,40,16,2,28,38,0,2
494,139,5,6,45,17,0,30,29,1,6
495,187,1,6,44,43,5,23,60,4,1
496,336,15,17,70,69,3,34,118,3,7
497,29,1,1,3,4,0,5,14,0,1
498,48,0,2,11,5,0,15,13,1,1
499,609,20,44,147,93,7,74,205,4,15
500,542,16,23,143,94,9,64,170,5,18
501,309,16,17,83,23,5,55,98,5,7
502,71,2,0,8,15,3,21,18,2,2
503,95,2,2,19,17,4,13,34,2,2
504,30,3,1,9,1,1,6,9,0,0
505,9,0,0,2,3,0,1,3,0,0
506,170,11,14,32,24,3,24,58,1,3
507,137,7,7,40,16,2,25,36,1,3
508,37,0,1,4,2,0,19,9,0,2
509,40,1,2,4,6,1,18,8,0,0
510,105,5,3,15,32,0,13,34,0,3
511,45,1,4,3,12,0,10,9,3,3
512,124,7,3,18,21,3,15,53,0,4
513,63,1,5,8,15,2,10,20,0,2
514,125,4,6,34,13,2,21,40,2,3
515,3,0,0,0,0,0,1,2,0,0
516,64,6,2,9,21,0,7,19,0,0
517,30,3,1,8,1,0,8,8,0,1
518,15,0,0,0,1,0,0,12,0,2
519,4,0,0,0,0,0,0,4,0,0
520,3,2,0,0,0,0,1,0,0,0
521,2,0,1,0,1,0,0,0,0,0
522,6,0,1,2,1,0,1,1,0,0
523,12,1,1,0,2,0,0,8,0,0
524,20,1,1,0,3,0,1,14,0,0
525,8,0,0,1,1,0,1,5,0,0
526,21,0,1,7,4,0,3,5,1,0
527,3,0,0,0,1,0,0,2,0,0
528,19,0,1,0,8,0,0,9,0,1
529,15,0,1,1,0,0,1,10,1,1
530,7,0,0,0,4,0,1,2,0,0
531,29,2,0,3,4,1,7,12,0,0
532,27,1,2,4,4,1,4,10,0,1
533,5,0,1,0,1,1,1,1,0,0
534,32,3,5,3,5,0,2,12,0,2
535,25,1,1,2,4,2,4,11,0,0
536,5,1,0,0,1,0,1,2,0,0
537,9,3,0,0,3,0,0,3,0,0
538,11,1,0,1,3,1,3,2,0,0
539,10,2,0,3,2,0,1,2,0,0
540,26,3,1,1,3,0,8,10,0,0
541,27,0,3,5,3,1,10,5,0,0
542,7,0,0,3,1,0,2,1,0,0
543,2,0,0,0,0,0,0,2,0,0
544,48,0,4,4,14,1,8,15,0,2
545,21,0,1,4,4,0,5,7,0,0
546,45,2,1,5,19,1,3,14,0,0
547,21,0,1,2,7,1,4,6,0,0
548,13,0,0,2,2,1,1,6,1,0
549,48,2,2,20,6,0,12,6,0,0
550,34,0,1,10,5,0,5,13,0,0
551,18,0,1,4,5,0,3,4,0,1
552,51,0,2,8,19,2,6,14,0,0
553,12,1,1,0,4,0,1,5,0,0
554,31,3,0,12,4,0,5,7,0,0
555,54,2,2,11,4,0,13,20,1,1
556,47,2,0,17,3,1,14,10,0,0
557,27,1,2,6,3,0,7,7,1,0
558,19,2,0,2,2,1,5,6,0,1
559,47,4,2,9,3,0,12,14,1,2
560,66,7,2,14,15,1,16,11,0,0
561,73,6,6,13,12,2,12,20,1,1
562,14,1,0,2,0,0,7,4,0,0
563,21,0,1,4,7,0,2,6,0,1
564,31,1,2,3,10,1,5,8,1,0
565,24,1,1,3,3,0,8,8,0,0
566,12,0,2,0,4,0,1,4,0,1
567,9,0,0,4,0,0,5,0,0,0
568,51,1,6,13,13,2,9,7,0,0
569,19,1,0,3,2,0,9,4,0,0
570,14,0,0,1,4,0,3,6,0,0
571,25,2,0,4,6,1,7,5,0,0
572,18,1,3,2,0,0,6,4,0,2
573,33,0,0,0,10,1,0,22,0,0
574,52,6,2,5,10,3,6,19,0,1
575,25,1,2,3,5,1,4,9,0,0
576,28,1,0,4,8,0,1,14,0,0
577,7,0,0,3,1,0,1,2,0,0
578,72,11,2,6,21,2,6,18,1,5
579,1,0,1,0,0,0,0,0,0,0
580,7,1,0,0,2,0,0,3,0,1
581,10,0,0,2,4,1,2,0,0,1
583,4,0,0,1,0,0,1,1,0,1
584,20,1,3,4,2,0,4,6,0,0
585,111,9,4,22,13,2,19,35,2,5
586,31,1,1,8,3,0,6,10,2,0
587,37,1,0,7,7,0,5,17,0,0
588,30,0,1,8,7,0,4,7,1,2
589,222,42,14,30,36,6,25,62,1,6
590,50,1,0,8,8,0,8,23,0,2
591,22,0,1,3,2,0,3,11,1,1
592,17,3,1,2,3,0,3,4,0,1
593,98,10,4,17,13,3,7,40,0,4
594,78,1,3,8,14,2,12,37,0,1
595,54,2,1,9,8,0,6,28,0,0
596,109,3,5,25,13,2,21,35,3,2
597,32,2,4,5,5,0,5,10,0,1
598,60,4,2,5,24,1,2,20,0,2
599,57,1,2,11,14,1,10,16,0,2
600,51,2,1,2,12,2,4,26,0,2
601,53,1,2,13,3,0,11,22,0,1
602,20,1,0,4,2,1,7,5,0,0
603,26,0,5,4,3,0,4,7,1,2
604,74,3,5,18,15,0,11,22,0,0
605,65,2,1,14,11,0,17,19,0,1
606,17,2,0,4,0,0,7,4,0,0
607,40,2,0,10,5,0,14,9,0,0
608,6,0,1,0,1,0,0,4,0,0
609,18,0,0,2,2,1,1,12,0,0
610,9,2,0,2,2,0,3,0,0,0
611,91,2,3,3,42,10,1,27,1,2
612,132,7,8,7,51,3,5,46,3,2
613,42,3,1,11,7,1,11,8,0,0
614,56,5,0,11,11,0,12,17,0,0
615,34,1,3,5,7,1,5,10,0,2
616,5,0,0,0,1,0,1,2,0,1
617,6,0,1,2,0,0,2,1,0,0
618,40,1,0,8,6,0,15,8,2,0
619,16,0,1,3,1,1,3,6,0,1
620,81,3,6,21,14,1,10,25,0,1
621,57,2,3,16,11,0,9,15,0,1
622,69,3,3,7,16,1,9,27,0,3
623,51,0,3,6,13,2,7,18,1,1
624,63,1,1,12,15,1,12,16,0,5
625,11,0,1,2,0,1,4,3,0,0
626,135,6,6,28,15,4,23,50,1,2
627,163,10,11,46,18,4,27,45,1,1
628,219,13,10,47,45,5,29,66,0,4
629,119,4,3,26,21,1,17,42,0,5
630,82,8,5,14,6,3,18,27,0,1
631,169,13,2,25,23,1,29,69,0,7
632,728,25,26,91,236,16,62,256,4,12
633,364,18,20,36,103,6,43,129,4,5
634,88,4,3,15,14,1,27,22,2,0
635,505,22,25,162,59,12,68,138,5,14
636,109,8,2,20,7,1,34,35,1,1
637,107,5,3,20,12,2,22,42,0,1
638,46,1,0,1,15,1,7,21,0,0
639,23,1,1,1,2,1,2,14,1,0
640,38,1,0,12,1,0,10,14,0,0
641,341,12,11,77,61,9,47,109,3,12
642,27,1,1,4,1,0,7,13,0,0
643,102,5,2,13,23,6,18,30,3,2
644,25,0,0,3,6,0,5,10,0,1
645,125,3,1,17,22,3,23,53,0,3
646,153,9,5,40,11,3,32,49,1,3
647,19,0,1,6,0,0,3,8,1,0
648,23,1,0,0,3,0,4,15,0,0
649,2,0,0,0,0,0,1,1,0,0
650,49,4,3,10,1,1,15,12,1,2
651,46,1,1,12,5,1,9,15,2,0
652,2,0,0,0,0,0,1,1,0,0
653,12,0,0,2,3,0,2,4,1,0
654,50,0,2,10,5,0,12,20,1,0
655,169,16,9,40,30,2,34,35,3,0
656,27,0,1,7,2,0,6,9,2,0
657,16,0,2,3,1,0,3,6,0,1
658,3,0,0,0,0,0,2,1,0,0
659,125,5,3,28,17,3,24,44,0,1
660,10,0,0,2,2,0,2,4,0,0
661,90,4,2,17,12,3,17,32,1,2
662,105,2,5,21,13,2,31,29,2,0
663,60,3,3,13,11,0,11,16,2,1
664,160,16,3,40,17,0,30,52,0,2
665,83,2,2,4,19,3,14,35,2,2
666,120,8,4,37,11,0,36,23,0,1
667,309,30,13,96,48,5,43,63,3,8
668,239,22,10,73,21,5,47,53,3,5
669,134,7,5,39,16,2,29,31,3,2
670,33,3,1,3,5,0,2,17,0,2
671,121,4,6,8,34,2,8,54,0,5
672,63,2,1,4,17,1,8,29,0,1
673,236,20,7,70,35,5,32,57,4,6
674,107,6,3,20,16,2,25,31,0,4
675,124,7,4,36,17,1,28,28,2,1
676,73,6,2,29,9,0,14,11,1,1
677,31,0,0,2,12,0,4,12,1,0
678,11,1,0,1,6,0,0,3,0,0
679,30,0,0,8,8,1,8,4,1,0
680,36,0,2,12,2,0,13,6,0,1
681,8,0,0,0,0,0,8,0,0,0
682,89,2,4,20,11,0,17,32,0,3
683,115,3,5,9,21,5,8,58,2,4
684,58,4,10,6,8,2,4,18,0,6
685,44,2,2,5,9,3,4,18,0,1
686,72,3,1,9,13,0,14,29,0,3
687,63,0,0,12,17,0,13,20,1,0
688,148,2,2,10,43,7,9,71,0,4
689,47,1,3,5,19,1,4,14,0,0
690,15,0,3,2,3,0,0,7,0,0
691,35,0,4,6,8,1,4,12,0,0
692,28,1,0,2,8,0,2,13,1,1
693,38,1,1,6,9,0,1,19,0,1
694,42,4,2,6,10,0,7,12,0,1
695,41,0,4,3,9,2,3,18,0,2
696,12,1,1,1,5,0,1,3,0,0
697,25,0,1,2,14,0,2,4,1,1
698,22,2,0,3,8,1,2,5,0,1
699,26,2,0,4,3,1,6,7,0,3
700,42,3,3,1,8,1,3,21,1,1
701,17,0,1,3,1,0,4,8,0,0
702,44,3,0,5,17,2,6,10,0,1
703,15,0,3,3,2,0,0,4,0,3
704,34,4,2,6,8,0,7,7,0,0
705,7,0,0,3,1,0,2,0,0,1
706,51,1,1,4,19,1,4,21,0,0
707,15,0,0,0,4,0,4,7,0,0
708,12,0,0,1,4,0,6,1,0,0
