origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
199,264,47,17,51,38,10,26,58,4,13
200,46,10,1,14,2,2,8,9,0,0
201,121,21,4,24,19,4,19,27,0,3
202,87,6,3,15,14,2,17,24,1,5
203,280,36,14,53,46,13,30,74,3,11
204,58,15,1,13,3,2,6,18,0,0
205,123,18,7,23,12,3,20,31,0,9
206,236,41,10,41,32,7,26,60,3,16
207,237,42,13,46,24,6,30,63,5,8
208,389,63,29,68,66,12,33,104,2,12
209,344,36,19,44,76,20,23,107,4,15
210,228,21,21,26,45,11,24,65,2,13
211,79,9,5,17,9,5,11,20,2,1
212,47,7,4,8,9,0,5,13,0,1
213,676,89,41,143,77,17,76,186,16,31
214,265,35,6,54,25,10,41,77,10,7
215,167,22,8,36,13,6,23,51,0,8
216,69,12,3,17,4,2,15,15,0,1
217,90,13,0,16,8,1,18,32,0,2
218,306,66,4,82,30,10,40,57,2,15
219,37,2,0,10,2,0,13,9,1,0
220,37,3,3,11,1,0,8,5,2,4
221,105,7,13,11,14,5,10,28,3,14
222,26,0,3,5,6,2,1,7,0,2
223,5,0,1,0,2,0,0,2,0,0
224,62,8,3,2,19,2,1,20,1,6
225,134,8,14,7,30,8,14,39,4,10
226,89,3,11,11,8,0,7,43,2,4
227,42,1,4,7,4,1,5,16,0,4
228,41,0,3,1,19,0,0,18,0,0
229,178,27,17,26,23,6,20,47,5,7
230,76,6,2,12,12,6,13,18,0,7
301,105,13,1,13,14,4,17,36,3,4
302,175,17,7,32,22,6,32,53,2,4
303,7,0,0,0,0,0,4,3,0,0
304,323,62,16,71,27,5,45,76,14,7
305,164,20,14,22,23,7,24,50,0,4
306,62,3,1,6,8,2,16,24,1,1
307,70,16,3,9,6,2,14,15,3,2
308,137,22,5,30,8,11,22,18,8,13
309,351,56,16,60,29,22,43,108,10,7
310,223,23,30,35,25,4,30,53,6,17
311,145,20,8,26,24,3,16,38,3,7
312,164,39,0,54,7,5,26,29,1,3
313,69,13,2,10,7,1,10,20,5,1
314,15,0,1,1,3,3,0,5,0,2
315,82,6,4,13,5,6,14,26,5,3
316,145,15,5,31,20,6,20,34,5,9
317,23,3,4,2,3,1,2,7,0,1
318,136,8,17,7,34,1,9,43,8,9
319,34,2,2,0,12,2,2,9,0,5
320,46,5,2,9,4,3,4,11,3,5
321,75,7,4,13,10,2,8,23,2,6
322,55,10,2,12,9,2,4,14,0,2
323,173,22,15,21,44,8,9,46,2,6
324,234,30,10,47,36,4,27,67,5,8
325,160,15,20,18,28,4,15,44,5,11
326,34,6,1,2,4,1,11,9,0,0
327,13,1,0,1,4,1,0,5,0,1
328,193,21,11,36,20,9,37,45,8,6
329,57,6,1,19,6,3,4,15,0,3
330,73,17,1,23,5,1,12,11,0,3
331,11,0,2,1,1,2,0,1,0,4
332,90,7,6,11,23,6,2,30,1,4
333,3,0,0,1,0,0,2,0,0,0
334,83,15,2,27,2,2,16,18,0,1
335,87,17,2,22,3,3,18,17,3,2
336,42,6,0,7,4,0,12,11,1,1
337,15,2,0,2,1,1,5,4,0,0
338,34,9,0,7,3,1,5,9,0,0
339,27,1,2,6,6,1,3,8,0,0
340,249,43,21,56,24,12,23,54,5,11
341,86,4,13,10,6,2,12,28,2,9
342,219,31,12,37,21,7,27,54,9,21
343,28,3,5,1,6,1,4,8,0,0
344,144,24,14,36,7,3,19,27,3,11
345,62,3,5,9,13,1,6,18,0,7
346,111,13,18,16,10,2,10,29,2,11
347,301,44,37,56,30,8,21,72,5,28
348,45,6,5,9,7,2,5,9,1,1
349,35,2,4,2,8,4,4,8,1,2
350,60,1,4,4,15,3,5,27,0,1
351,41,3,1,6,11,0,6,8,2,4
352,297,11,81,13,35,5,8,65,6,73
353,80,2,20,4,8,3,3,27,1,12
354,415,15,83,25,54,14,15,122,4,83
355,12,0,1,1,3,1,0,2,0,4
356,19,2,3,3,2,1,1,5,0,2
357,17,1,2,0,3,1,2,7,0,1
358,33,0,4,1,5,1,3,13,2,4
359,8,1,1,3,0,0,1,0,0,2
360,40,3,5,8,7,2,1,12,0,2
361,15,1,4,0,0,1,0,6,1,2
362,30,1,1,2,3,0,6,15,0,2
363,11,0,1,3,1,0,0,6,0,0
364,146,8,6,25,36,9,7,40,2,13
365,35,1,5,6,6,2,4,9,0,2
366,72,14,5,8,13,0,8,16,1,7
367,168,10,35,11,18,10,8,48,3,25
368,10,1,3,1,1,1,0,2,0,1
369,16,0,1,2,7,0,1,4,0,1
370,60,1,6,2,7,3,8,16,0,17
371,125,15,11,15,13,9,15,37,2,8
372,156,10,8,16,41,11,14,50,0,6
373,42,3,3,3,11,2,1,14,1,4
374,72,4,3,8,16,5,7,22,1,6
375,6,0,0,2,0,0,3,1,0,0
376,24,4,1,2,3,1,5,6,0,2
377,37,3,2,5,4,1,10,7,2,3
378,35,7,2,11,0,2,7,5,1,0
379,40,3,2,6,7,2,9,8,1,2
380,76,16,3,13,5,2,8,24,2,3
381,53,8,3,9,3,4,6,15,0,5
382,107,23,5,20,5,2,26,20,0,6
384,27,2,5,4,5,0,1,7,1,2
385,3,0,0,2,0,0,1,0,0,0
386,22,1,1,4,6,1,4,4,0,1
387,20,1,2,0,1,3,7,5,1,0
388,157,12,16,36,17,3,25,38,1,9
389,5,0,0,2,2,0,1,0,0,0
390,17,3,2,2,0,0,4,5,0,1
391,56,7,1,5,6,3,15,16,0,3
392,19,1,1,0,2,0,4,8,0,3
393,23,2,1,2,3,2,1,11,0,1
394,46,2,9,3,14,2,3,11,2,0
395,7,1,0,3,2,0,0,1,0,0
396,13,0,1,1,4,0,5,1,0,1
397,13,1,0,4,1,0,3,4,0,0
398,6,0,2,0,2,0,0,1,0,1
399,15,1,0,1,3,1,2,7,0,0
400,10,1,0,2,0,0,2,4,0,1
401,25,1,1,5,1,0,6,11,0,0
402,11,1,1,3,0,1,3,2,0,0
403,9,1,1,1,0,0,2,2,1,1
404,14,4,0,2,3,0,5,0,0,0
405,4,0,0,0,1,0,1,1,1,0
406,39,5,1,6,1,0,24,2,0,0
407,1,0,0,0,1,0,0,0,0,0
408,3,0,0,0,0,1,2,0,0,0
409,12,1,0,2,1,0,6,2,0,0
410,51,8,5,14,0,0,12,7,4,1
411,44,6,0,5,4,3,6,19,1,0
412,27,8,1,6,1,0,9,2,0,0
413,151,31,1,39,12,4,23,35,1,5
414,52,10,1,11,0,0,10,12,4,4
415,13,2,1,3,0,0,3,4,0,0
416,26,3,2,5,4,1,6,3,0,2
417,4,0,0,2,0,0,1,1,0,0
418,19,3,0,1,4,1,5,5,0,0
419,15,5,0,1,1,1,4,1,0,2
420,49,12,3,12,4,2,10,6,0,0
421,7,0,0,3,0,0,4,0,0,0
422,5,4,0,0,1,0,0,0,0,0
423,13,1,1,5,2,1,0,2,0,1
424,157,32,11,39,9,4,31,21,5,5
425,148,30,9,34,30,4,15,19,4,3
426,65,14,4,12,7,1,8,15,1,3
427,62,8,4,9,9,4,9,19,0,0
428,127,18,7,32,11,1,23,25,2,8
429,49,7,5,9,8,0,5,5,5,5
430,93,10,7,23,15,3,13,21,0,1
431,26,3,1,7,2,0,7,6,0,0
432,202,34,6,51,19,6,31,47,0,8
433,98,18,10,15,8,2,14,28,1,2
434,29,3,4,6,4,0,3,6,1,2
435,52,2,1,5,14,1,5,19,3,2
436,9,1,1,1,1,1,3,0,1,0
437,220,25,29,18,33,13,14,67,3,18
438,40,2,3,5,7,2,4,12,2,3
439,145,4,29,6,17,8,10,46,2,23
440,89,3,8,11,15,2,4,33,2,11
441,157,14,22,22,18,7,15,46,1,12
442,55,2,4,3,11,0,5,26,1,3
443,248,11,36,28,40,5,16,76,4,32
444,27,2,3,1,5,2,4,9,0,1
445,130,15,9,18,20,9,12,41,1,5
446,80,6,12,6,12,4,3,27,2,8
447,85,7,9,13,17,2,4,28,2,3
448,228,15,37,20,37,10,9,66,5,29
449,82,8,16,8,17,1,4,18,2,8
450,118,2,10,10,29,3,8,42,1,13
451,31,0,5,2,6,0,2,12,1,3
452,52,2,7,4,15,3,0,16,1,4
453,84,0,4,0,41,2,0,31,1,5
454,88,3,6,0,25,6,5,31,0,12
455,109,3,16,8,20,5,5,40,1,11
456,6,0,0,0,3,0,0,2,0,1
457,218,5,31,13,43,10,12,72,7,25
458,148,5,26,6,36,3,5,52,2,13
459,50,2,7,4,10,3,2,16,2,4
460,68,3,8,5,15,2,4,23,1,7
461,73,3,11,5,13,1,2,37,0,1
462,73,1,17,4,13,2,6,23,0,7
463,131,2,26,25,18,2,11,32,1,14
464,56,6,5,10,7,1,8,15,2,2
465,30,1,1,0,6,0,1,15,1,5
466,29,4,1,4,5,1,7,6,0,1
467,62,5,13,2,9,2,4,16,4,7
468,61,6,11,5,5,0,6,21,0,7
469,280,27,31,16,73,12,14,83,2,22
470,72,6,10,2,20,5,2,23,0,4
471,88,10,11,6,13,3,14,22,5,4
472,233,11,41,28,39,7,20,56,5,26
473,67,13,7,10,12,1,6,11,2,5
474,155,22,8,28,31,8,15,39,1,3
475,40,1,8,3,10,0,2,10,0,6
476,169,9,22,24,28,6,18,43,2,17
477,230,33,31,41,23,4,27,52,5,14
478,14,5,0,2,1,0,3,3,0,0
479,81,6,8,13,14,2,11,23,2,2
480,41,3,6,2,9,2,7,8,1,3
481,169,9,31,19,31,3,17,41,2,16
482,471,40,36,60,103,20,39,119,6,48
483,112,7,13,23,10,4,15,24,2,14
484,61,5,6,8,8,1,7,24,1,1
485,150,14,9,32,19,4,25,31,1,15
486,196,34,16,34,31,5,20,47,0,9
487,129,33,2,31,5,3,23,28,1,3
488,35,5,2,4,7,0,4,12,0,1
489,183,25,4,31,21,5,24,60,4,9
490,117,19,1,31,8,5,21,28,0,4
491,130,10,8,14,30,7,10,41,2,8
492,267,56,8,77,29,5,38,49,0,5
493,203,29,12,53,27,4,26,38,4,10
494,206,29,13,54,22,7,29,43,1,8
495,207,23,8,39,38,10,34,50,2,3
496,596,30,109,81,98,22,47,140,7,62
497,36,2,2,7,11,0,4,8,0,2
498,106,5,20,17,16,3,9,20,7,9
499,1638,43,257,234,341,50,116,418,22,157
500,928,53,145,199,115,19,80,196,20,101
501,356,56,21,89,19,10,53,89,6,13
502,71,12,0,7,8,6,14,19,2,3
503,103,17,4,12,12,2,11,36,6,3
504,55,7,3,12,2,2,14,11,0,4
505,22,2,3,5,3,0,3,3,1,2
506,185,18,19,32,16,8,22,46,7,17
507,164,21,8,34,15,4,34,42,2,4
508,52,7,3,5,5,2,17,10,1,2
509,50,3,2,16,4,1,14,8,1,1
510,170,11,12,26,28,6,10,54,5,18
511,43,2,2,7,7,1,6,15,0,3
512,178,13,20,24,28,11,7,62,4,9
513,84,7,7,13,19,2,6,23,2,5
514,350,12,56,34,35,17,35,96,17,48
515,15,0,1,0,5,0,0,9,0,0
516,98,10,5,16,7,5,17,29,1,8
517,52,4,3,5,8,1,7,18,2,4
518,53,0,6,1,11,6,2,21,0,6
519,10,0,1,0,2,1,0,6,0,0
520,11,2,0,2,1,1,2,2,0,1
521,4,0,1,1,0,0,1,0,0,1
522,14,1,2,2,1,0,1,3,1,3
523,17,0,2,0,3,1,1,8,0,2
524,31,1,0,0,12,2,0,14,0,2
525,8,0,0,0,2,0,1,5,0,0
526,39,3,2,9,4,1,8,8,1,3
527,4,0,1,0,1,0,1,1,0,0
528,31,1,1,1,10,3,1,11,1,2
529,6,0,0,1,2,0,0,2,0,1
530,11,2,0,0,0,1,2,6,0,0
531,15,3,0,3,0,1,4,3,0,1
532,39,4,2,7,4,0,10,10,0,2
533,29,2,3,3,8,1,1,8,0,3
534,46,4,4,3,10,5,0,14,2,4
535,44,2,5,3,8,2,5,17,0,2
536,8,1,0,0,3,0,0,4,0,0
537,11,2,2,0,1,0,0,4,0,2
538,26,2,2,0,4,4,4,4,4,2
539,25,1,1,3,6,3,0,11,0,0
540,45,12,3,8,7,0,3,10,0,2
541,53,10,3,6,11,0,6,16,0,1
542,13,1,0,7,1,0,3,1,0,0
543,6,0,0,3,0,0,2,0,0,1
544,71,6,4,10,24,4,5,17,0,1
545,36,7,4,7,2,0,2,13,0,1
546,49,2,4,5,16,1,3,15,1,2
547,24,0,2,0,11,2,0,4,0,5
548,16,2,0,3,8,0,0,3,0,0
549,53,9,0,13,2,3,15,10,0,1
550,48,8,2,9,11,2,8,6,1,1
551,18,4,0,2,5,0,2,5,0,0
552,55,5,7,5,14,5,4,13,0,2
553,14,1,1,1,6,1,0,4,0,0
554,37,10,1,11,3,0,8,4,0,0
555,71,15,7,9,6,2,10,20,0,2
556,62,10,2,17,6,3,9,12,0,3
557,30,3,0,5,2,0,3,16,0,1
558,34,3,5,10,6,0,5,3,1,1
559,51,8,2,11,8,1,9,10,1,1
560,92,12,7,15,7,2,16,30,2,1
561,88,15,8,15,14,3,11,15,1,6
562,23,3,2,10,2,1,3,0,1,1
563,42,4,6,8,6,1,3,13,1,0
564,28,1,3,4,5,2,3,10,0,0
565,16,3,1,3,1,1,3,4,0,0
566,20,0,1,3,3,2,2,7,0,2
567,12,1,0,1,2,0,3,4,0,1
568,86,11,11,18,13,1,11,12,3,6
569,20,4,2,1,2,0,0,7,1,3
570,9,1,0,2,1,0,1,4,0,0
571,31,3,2,5,5,2,5,9,0,0
572,47,3,9,5,3,2,3,13,1,8
573,10,0,0,0,4,0,0,4,1,1
574,116,8,17,8,16,6,10,35,1,15
575,30,2,8,2,4,3,1,9,0,1
576,28,1,1,4,6,0,3,11,0,2
577,8,1,2,1,0,0,0,1,1,2
578,184,12,24,8,30,13,6,62,7,22
579,4,0,0,2,0,0,0,2,0,0
580,20,1,6,0,3,1,1,6,2,0
581,17,2,1,4,2,1,2,3,0,2
582,15,0,2,0,2,0,2,9,0,0
583,4,1,1,1,0,0,1,0,0,0
584,48,5,4,6,5,3,2,17,1,5
585,218,21,19,29,37,8,15,58,8,23
586,69,6,11,9,10,2,4,17,0,10
587,76,11,7,8,8,1,7,27,3,4
588,45,3,2,3,5,4,6,18,0,4
589,361,57,47,42,49,15,22,86,7,36
590,87,17,9,13,7,1,8,22,2,8
591,23,2,0,4,3,2,5,6,0,1
592,30,1,5,4,4,0,4,8,1,3
593,234,17,40,14,37,5,11,81,2,27
594,124,8,14,8,20,9,5,50,4,6
595,76,4,8,6,5,3,7,36,3,4
596,177,20,26,15,18,11,13,48,3,23
597,106,10,18,8,17,3,10,21,5,14
598,159,7,23,4,40,9,5,47,3,21
599,136,4,21,10,22,7,5,47,4,16
600,86,5,21,7,11,1,2,26,4,9
601,100,7,16,6,13,2,4,37,1,14
602,30,3,2,8,3,1,3,8,0,2
603,38,8,3,4,11,2,3,7,0,0
604,101,11,5,6,18,5,11,38,1,6
605,97,14,7,14,8,5,15,25,3,6
606,21,4,0,4,1,0,6,5,0,1
607,66,5,5,7,13,2,11,17,2,4
608,14,2,1,7,1,0,0,3,0,0
609,27,4,0,4,7,4,0,5,0,3
610,21,4,0,3,2,2,1,6,0,3
611,112,5,9,4,28,7,3,49,0,7
612,190,4,25,6,70,6,7,60,1,11
613,82,12,8,13,7,3,11,22,2,4
614,52,7,0,9,8,1,12,12,0,3
615,78,3,7,9,23,4,6,18,1,7
616,9,3,0,0,1,1,1,3,0,0
617,11,1,2,2,0,0,3,3,0,0
618,55,10,5,8,5,0,10,12,3,2
619,53,2,1,2,8,4,4,22,2,8
620,191,14,33,24,28,3,17,49,4,19
621,81,8,8,12,17,4,7,23,1,1
622,165,13,25,10,34,14,11,42,1,15
623,117,3,19,8,17,8,11,26,10,15
624,130,4,6,11,33,6,7,51,1,11
625,21,2,2,4,1,2,3,3,1,3
626,175,28,8,37,20,10,23,38,1,10
627,234,35,16,49,23,12,23,62,4,10
628,461,41,43,58,113,27,26,121,3,29
629,265,23,23,36,64,7,20,77,6,9
630,241,22,14,32,57,8,23,72,4,9
631,271,28,13,46,53,9,35,74,2,11
632,917,76,50,102,274,42,53,269,8,43
633,394,36,21,59,97,16,30,120,6,9
634,105,15,5,25,8,1,19,26,3,3
635,710,117,52,168,77,29,50,180,11,26
636,168,20,8,31,17,5,42,33,6,6
637,167,10,14,19,17,8,17,69,4,9
638,41,3,0,3,9,2,4,14,3,3
639,30,1,3,2,4,3,2,13,2,0
640,46,10,2,8,4,3,5,11,0,3
641,482,64,23,87,95,20,36,135,8,14
642,56,5,6,8,7,2,3,17,1,7
643,152,14,5,26,19,6,24,50,5,3
644,27,2,2,8,2,0,5,7,0,1
645,177,12,7,20,33,15,19,56,3,12
646,220,20,17,29,25,11,34,70,6,8
647,27,4,2,7,3,1,3,6,0,1
648,42,0,3,8,5,1,6,18,0,1
649,5,0,0,0,0,1,0,4,0,0
650,78,9,5,12,3,3,16,22,6,2
651,62,9,2,10,5,2,14,18,1,1
652,9,2,0,1,1,0,3,2,0,0
653,15,1,0,1,2,1,4,4,1,1
654,71,13,2,13,4,1,17,17,1,3
655,297,44,18,54,37,9,23,97,4,11
656,57,5,3,7,4,1,11,22,1,3
657,35,1,3,5,4,3,6,9,0,4
658,13,1,0,4,2,2,1,3,0,0
659,153,24,5,32,17,7,19,43,1,5
660,15,5,0,1,2,1,1,4,0,1
661,90,18,3,14,13,5,7,28,1,1
662,162,18,15,26,8,6,26,50,4,9
663,68,5,3,12,10,3,10,17,2,6
664,226,34,7,42,16,9,37,69,3,9
665,157,8,15,19,39,12,10,36,4,14
666,168,31,7,42,11,4,28,36,2,7
667,762,87,90,115,141,25,43,203,5,53
668,333,57,18,73,28,7,40,79,8,23
669,175,29,12,36,11,4,29,41,3,10
670,49,1,7,2,13,3,2,20,0,1
671,184,11,12,27,37,10,14,55,4,14
672,70,7,3,12,9,4,12,16,2,5
673,310,42,8,72,58,8,36,73,3,10
674,166,19,5,38,20,6,18,53,2,5
675,171,26,4,48,20,4,29,36,0,4
676,138,15,12,31,20,7,11,31,2,9
677,26,0,0,2,5,3,0,15,0,1
678,11,0,2,0,2,0,2,2,0,3
679,26,1,0,5,5,1,10,3,0,1
680,44,6,6,6,8,2,8,4,3,1
681,11,2,1,0,1,1,3,2,0,1
682,217,11,28,20,10,8,14,102,4,20
683,206,7,34,12,34,3,6,76,4,30
684,139,5,24,6,25,3,3,58,1,14
685,55,6,7,7,4,0,12,13,2,4
686,104,10,4,15,18,6,9,39,0,3
687,78,4,3,9,17,5,11,26,1,2
688,167,8,19,12,46,5,10,55,4,8
689,88,0,8,7,21,7,1,29,5,10
690,47,1,7,6,12,0,8,10,0,3
691,68,2,6,8,12,1,13,24,0,2
692,39,4,3,13,5,1,6,7,0,0
693,52,3,3,6,7,2,7,20,0,4
694,93,9,11,9,9,5,7,25,4,14
695,91,0,16,3,17,2,5,33,6,9
696,28,0,1,4,4,1,1,11,0,6
697,16,2,2,0,3,0,1,5,0,3
698,33,3,1,8,2,3,5,6,1,4
699,39,2,8,6,5,2,2,11,1,2
700,43,5,6,3,9,1,4,13,0,2
701,53,3,4,3,6,3,1,30,0,3
702,70,5,8,3,19,4,9,16,1,5
703,36,1,3,5,9,1,1,14,0,2
704,81,7,10,3,16,5,4,26,1,9
