origin_zone,total,shour0,shour1,shour2,shour3,shour4,shour5,shour6,shour7,shour8,shour9,shour10,shour11,shour12,shour13,shour14,shour15,shour16,shour17,shour18,shour19,shour20,shour21,shour22,shour23,destination_zone,total1,dhour0,dhour1,dhour2,dhour3,dhour4,dhour5,dhour6,dhour7,dhour8,dhour9,dhour10,dhour11,dhour12,dhour13,dhour14,dhour15,dhour16,dhour17,dhour18,dhour19,dhour20,dhour21,dhour22,dhour23
14,11,1,0,0,0,0,0,0,0,1,1,2,1,2,0,0,2,0,0,0,0,1,0,0,0,14,8,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0
15,8,1,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,9,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,2,1,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,1
17,354,4,0,0,0,3,2,4,5,9,10,12,21,29,26,38,41,40,29,28,16,22,9,6,0,17,336,0,2,1,1,0,2,2,12,12,20,33,30,30,36,32,32,22,8,21,15,12,8,3,2
18,69,1,0,0,0,1,1,2,1,9,8,5,6,5,6,2,4,3,3,3,4,3,2,0,0,18,58,0,2,0,0,0,0,0,0,1,4,3,5,5,3,5,5,3,6,4,2,4,3,2,0
19,60,3,1,1,0,0,0,0,4,4,7,6,2,6,3,3,4,3,2,4,3,3,1,0,0,19,52,0,0,0,0,0,0,0,0,2,3,5,3,2,5,9,1,5,5,2,3,2,4,0,1
20,48,0,1,0,0,0,3,2,2,3,8,3,1,3,4,2,1,4,2,4,1,1,1,1,1,20,41,0,2,0,0,0,0,3,3,1,1,4,2,2,1,3,1,2,1,3,2,2,5,2,1
21,39,0,0,0,0,0,0,0,0,1,1,1,4,5,5,3,1,6,5,1,3,2,1,0,0,21,38,0,0,0,0,0,0,1,0,0,1,2,3,3,7,7,4,2,1,4,1,2,0,0,0
22,21,0,2,1,0,0,0,0,1,0,2,0,0,1,2,3,3,0,1,2,0,1,1,1,0,22,18,0,1,0,0,0,0,0,0,0,1,1,2,1,1,3,2,0,0,3,0,0,0,1,1
23,29,0,0,1,0,0,1,0,2,1,0,1,2,2,4,1,3,0,3,2,2,0,4,0,0,23,29,0,0,0,0,0,1,1,0,2,1,2,3,1,0,5,2,3,3,2,1,0,0,1,1
24,69,5,0,0,0,0,1,3,4,2,9,2,2,4,5,4,1,6,5,4,4,3,5,0,0,24,66,0,2,0,0,0,1,1,2,3,2,10,4,2,4,5,3,6,4,4,4,2,3,4,0
25,215,0,0,0,0,1,3,2,9,7,7,18,17,20,17,21,17,13,3,12,6,16,18,7,1,25,216,0,2,2,0,0,0,14,13,5,9,18,29,20,15,14,9,14,9,8,12,6,8,7,2
26,76,0,0,0,0,0,1,0,4,3,4,2,5,11,3,8,7,3,2,6,4,9,4,0,0,26,56,0,2,0,0,0,0,1,0,3,4,3,0,9,3,1,6,6,2,5,2,5,1,2,1
27,167,6,0,0,0,1,3,4,3,7,21,10,12,13,10,8,8,14,5,13,12,11,5,1,0,27,165,0,4,2,0,0,0,1,2,4,5,3,11,15,17,18,10,12,15,13,15,9,6,2,1
28,17,1,0,0,0,0,0,0,0,0,0,2,3,0,0,2,1,1,2,2,2,0,1,0,0,28,18,0,0,0,0,0,0,0,0,0,0,4,1,4,1,2,0,0,3,1,1,0,0,1,0
29,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,1,3,0,0,1,0,0,0,29,12,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,0,1,0,0
30,165,0,3,0,0,2,5,2,7,8,10,22,12,7,15,9,11,12,11,6,9,8,4,2,0,30,157,0,2,3,1,1,0,2,1,4,6,8,15,12,10,15,12,10,9,13,12,10,5,2,4
31,70,1,0,0,0,0,1,4,2,4,7,7,4,11,2,6,1,4,2,5,2,3,4,0,0,31,80,0,3,0,0,1,1,0,3,3,4,2,6,6,6,6,6,8,4,5,5,2,5,2,2
32,50,1,0,0,0,1,2,3,0,1,7,4,2,2,7,4,4,2,4,2,3,0,1,0,0,32,46,0,3,0,1,0,0,0,0,1,3,4,0,5,1,5,5,4,2,5,0,5,1,1,0
33,60,2,1,0,0,0,3,2,3,3,2,6,2,7,3,4,4,7,5,1,2,1,1,1,0,33,51,0,0,0,0,0,1,1,2,3,4,5,8,3,6,1,2,5,2,1,1,0,3,3,0
34,39,0,0,0,0,0,0,1,4,2,3,5,3,3,1,5,4,1,1,2,2,1,1,0,0,34,44,0,2,1,0,0,0,0,1,2,4,2,0,3,5,5,5,2,2,2,2,1,3,2,0
35,46,2,0,0,0,0,1,0,1,1,3,2,1,5,7,6,1,2,2,1,1,5,3,2,0,35,43,0,0,0,0,0,0,1,1,1,4,3,4,2,1,3,3,4,3,3,2,1,5,1,1
36,102,2,0,0,2,3,1,4,5,9,8,16,10,8,6,5,3,1,7,3,4,1,3,1,0,36,101,0,1,1,1,0,2,1,2,1,7,5,7,8,6,11,6,5,13,7,8,3,1,4,1
37,145,0,0,0,1,1,1,4,8,10,11,18,12,7,12,14,7,10,7,8,9,3,1,1,0,37,163,0,2,0,3,0,2,1,0,6,1,15,9,9,16,17,17,11,15,11,10,6,6,2,4
38,196,5,4,2,0,0,1,1,6,13,18,19,14,14,12,11,14,10,17,9,6,6,11,3,0,38,187,0,5,0,0,0,1,3,2,3,10,12,12,16,12,11,12,13,17,12,10,14,11,7,4
39,105,1,0,0,0,0,4,2,1,4,2,7,13,11,10,4,6,5,10,8,5,4,5,1,2,39,97,0,0,0,0,0,1,0,2,5,6,4,7,9,10,11,4,7,8,4,4,4,4,3,3
40,128,2,0,0,0,0,2,2,5,9,8,12,11,11,10,12,16,7,5,8,2,2,3,1,0,40,124,0,2,1,0,0,0,2,2,7,9,8,14,9,10,8,10,9,9,4,9,5,2,3,1
41,109,3,0,0,0,0,3,5,4,7,11,5,11,9,8,9,7,4,2,5,3,7,6,0,0,41,109,0,1,1,1,0,0,2,4,5,4,8,6,8,11,4,9,11,5,5,9,4,5,3,1
42,39,0,0,0,1,0,0,0,2,3,4,1,4,4,2,5,2,0,4,2,2,2,1,0,0,42,49,0,0,0,0,0,0,1,1,1,3,1,2,4,2,0,5,3,6,4,7,3,2,3,1
43,67,0,0,0,0,0,1,4,1,7,3,7,7,6,3,5,3,3,2,4,6,0,2,3,0,43,73,0,1,1,0,0,0,1,1,1,3,5,5,7,9,7,3,5,4,1,5,2,5,3,3
44,24,0,0,0,1,0,2,0,2,0,0,1,1,1,2,4,0,1,3,1,4,1,0,0,0,44,21,0,0,0,0,0,0,1,0,2,0,1,2,3,1,0,2,0,1,3,0,2,3,0,0
45,69,1,0,2,0,0,0,1,2,1,5,5,3,7,4,5,6,8,6,5,4,1,3,0,0,45,58,0,0,0,0,0,0,0,1,1,4,8,2,3,7,5,3,3,4,3,6,3,3,1,1
46,23,0,0,0,0,0,0,1,1,0,3,0,1,3,2,3,1,1,2,1,2,0,1,1,0,46,25,0,0,0,0,0,0,1,3,1,0,3,2,1,3,0,1,0,3,1,3,0,0,1,2
47,69,0,0,1,0,0,0,1,3,2,3,6,1,5,7,4,3,6,14,4,4,0,3,2,0,47,60,0,0,0,0,0,0,2,0,1,3,5,6,4,4,8,4,3,5,4,1,0,2,4,4
48,262,2,0,0,0,1,3,4,3,8,9,11,18,26,21,28,19,15,7,16,12,13,35,11,0,48,226,0,2,1,1,0,2,19,8,8,13,16,23,12,20,24,16,5,4,9,9,12,12,8,2
49,143,1,0,0,0,1,0,0,2,6,8,11,17,13,11,19,7,13,10,9,4,5,2,4,0,49,129,0,0,0,0,0,1,2,1,8,9,9,12,10,12,13,8,10,11,9,4,3,3,1,3
50,64,0,0,0,0,2,0,1,2,2,5,8,6,4,5,2,4,2,3,4,7,4,2,1,0,50,76,0,0,1,0,0,2,3,2,5,2,6,3,5,4,3,4,10,5,5,4,6,3,2,1
51,23,0,0,0,0,0,0,0,2,1,2,2,0,2,3,2,1,2,3,0,1,1,0,1,0,51,28,0,2,0,0,0,0,0,1,2,0,0,2,2,4,1,3,3,2,3,0,0,3,0,0
52,26,0,0,0,0,0,1,1,3,1,2,3,2,2,0,5,1,1,1,1,2,0,0,0,0,52,29,0,2,1,0,0,1,0,0,0,0,0,0,2,6,2,4,1,1,4,1,0,1,3,0
53,167,2,1,0,0,1,2,5,8,10,7,10,13,7,16,12,10,15,10,12,6,5,5,9,1,53,190,0,3,3,0,0,0,1,4,9,9,9,18,13,14,15,13,10,10,14,14,11,7,8,3
54,134,4,1,0,0,0,1,0,5,3,7,6,13,12,7,11,11,13,10,10,9,8,2,1,0,54,130,0,2,0,0,0,0,3,2,1,2,8,8,11,13,10,12,13,11,4,9,13,3,2,3
55,82,1,0,0,0,0,4,1,5,2,4,11,6,6,3,7,5,3,10,3,2,4,4,1,0,55,79,0,2,0,0,0,2,1,2,4,4,4,8,5,5,5,5,4,5,7,4,5,3,3,1
56,18,0,0,0,0,0,1,0,0,1,1,3,0,0,2,3,2,0,1,1,2,1,0,0,0,56,21,0,0,0,0,0,0,1,0,1,0,0,1,1,2,3,4,1,2,0,0,2,1,1,0
57,19,0,0,0,0,0,1,2,2,1,2,0,2,0,0,1,1,1,0,1,3,1,1,0,0,57,22,0,0,0,0,0,0,0,2,1,0,2,1,3,3,1,2,1,1,1,2,2,0,0,0
58,19,0,0,0,0,0,2,0,0,2,0,1,2,3,2,2,2,1,0,1,1,0,0,0,0,58,16,0,1,0,0,0,0,0,0,1,0,1,0,2,3,2,1,1,2,0,0,1,1,0,0
59,94,0,1,0,1,0,2,2,6,5,5,8,8,6,9,8,8,8,5,3,2,3,4,0,0,59,90,0,1,0,2,0,0,2,3,3,2,3,10,9,11,3,3,10,9,4,7,2,3,2,1
60,92,2,0,0,0,0,2,2,1,3,9,11,11,6,7,4,12,3,3,5,4,5,2,0,0,60,86,0,1,0,0,0,0,1,2,2,2,6,10,7,6,6,6,4,6,8,8,4,6,1,0
61,25,0,0,0,0,0,0,0,0,2,1,2,3,3,4,2,1,2,3,1,1,0,0,0,0,61,17,0,0,0,0,0,0,0,0,1,2,1,1,0,2,1,1,1,4,0,1,1,1,0,0
62,33,0,0,0,0,0,1,3,0,1,0,3,3,3,5,2,5,1,0,2,2,1,1,0,0,62,29,0,0,0,0,0,0,0,2,2,1,2,2,3,4,3,2,1,3,0,0,1,1,1,1
63,105,0,1,0,0,0,1,1,4,5,11,14,13,8,7,4,3,6,7,8,7,2,2,1,0,63,101,0,1,0,0,0,1,2,1,1,6,6,6,15,6,7,9,5,5,8,5,6,3,4,3
64,268,3,2,0,0,1,3,6,2,10,13,17,29,25,25,24,23,12,23,13,18,11,5,2,1,64,271,0,4,1,2,0,0,1,7,10,8,22,34,28,19,23,27,12,20,16,12,13,10,2,0
65,82,1,1,1,1,1,0,2,4,4,6,7,5,9,9,4,7,3,7,2,3,3,0,2,0,65,78,0,2,0,0,0,0,0,2,4,8,4,4,7,7,6,4,9,2,6,2,5,4,1,1
66,27,0,0,0,0,0,1,1,1,1,4,2,3,1,3,0,0,1,2,1,2,2,1,1,0,66,22,0,1,0,0,0,0,1,1,2,1,1,0,2,1,1,1,2,3,1,0,1,3,0,0
67,112,3,2,0,0,0,3,0,6,7,4,7,6,8,11,12,10,3,6,12,1,6,4,0,1,67,113,0,2,0,1,0,1,2,1,8,5,5,9,12,8,13,9,1,6,4,9,5,4,2,3
68,128,2,0,0,0,1,2,4,0,4,6,10,7,14,17,18,15,7,11,6,2,0,0,2,0,68,128,0,1,3,0,0,1,1,4,2,11,12,14,16,11,10,9,11,7,4,3,3,2,2,1
69,46,1,0,0,0,0,2,0,0,3,7,6,5,1,4,4,4,2,1,0,0,0,3,2,1,69,52,0,1,0,0,1,0,0,1,1,2,3,2,3,5,3,8,0,2,2,4,3,4,2,4
70,128,1,0,0,1,0,1,4,5,6,10,14,10,11,13,11,7,8,8,5,7,4,2,0,0,70,120,0,1,0,0,0,0,1,4,4,8,9,15,8,11,4,9,11,7,5,7,6,3,5,2
71,76,1,0,0,0,0,1,4,1,5,3,6,5,5,10,6,7,6,3,4,4,1,4,0,0,71,75,0,1,1,0,0,0,0,0,2,6,5,10,2,4,7,5,6,3,3,6,4,1,5,4
72,85,0,0,2,1,0,2,2,5,4,8,9,5,7,7,5,7,2,4,2,3,3,3,4,0,72,81,0,1,0,0,0,0,1,0,3,2,3,3,9,8,6,8,6,7,9,3,8,2,2,0
73,93,3,2,0,0,1,1,1,4,7,7,8,8,8,7,8,5,7,5,2,6,1,1,1,0,73,95,0,5,1,1,0,0,1,1,5,4,6,6,8,10,6,8,5,2,2,11,1,6,2,4
74,49,0,0,0,0,0,1,2,3,3,2,5,5,3,3,3,1,5,5,2,4,1,0,1,0,74,44,0,1,0,0,0,0,1,0,0,4,4,4,7,4,4,4,3,2,1,1,2,1,0,1
75,128,4,1,0,0,0,2,2,5,4,10,10,11,9,12,8,9,7,9,10,3,9,1,2,0,75,125,0,0,1,0,1,1,3,1,6,5,10,7,10,8,5,8,8,5,17,11,8,7,1,2
76,30,0,0,0,0,0,0,1,0,0,1,5,2,2,4,1,6,2,0,2,2,1,0,1,0,76,30,0,0,0,0,0,0,0,2,1,1,6,4,2,3,2,2,0,0,2,3,0,0,2,0
77,107,1,1,0,0,0,1,2,3,4,7,11,16,11,7,6,5,7,6,9,2,4,3,1,0,77,112,0,0,3,1,0,0,0,1,2,7,5,5,8,10,7,10,7,8,5,13,6,8,4,2
78,65,1,0,0,0,0,0,0,0,4,6,4,8,8,5,7,1,5,3,3,5,3,0,2,0,78,76,0,1,1,1,0,0,0,1,1,6,8,3,6,6,6,2,5,8,7,4,3,5,0,2
79,21,1,0,0,0,0,0,0,0,2,1,2,1,2,2,1,0,3,1,1,2,1,0,1,0,79,18,0,0,0,0,0,0,0,0,0,1,0,2,3,2,0,3,3,1,1,0,2,0,0,0
80,23,0,0,0,0,0,0,0,0,1,4,3,2,5,3,0,2,0,2,0,1,0,0,0,0,80,21,0,0,1,0,0,0,0,0,0,4,3,1,2,1,1,3,3,1,0,0,0,0,0,1
81,80,0,0,0,0,0,2,1,3,5,6,8,7,7,8,6,3,7,9,1,1,2,3,1,0,81,83,0,1,0,0,0,0,1,3,6,4,8,4,4,3,9,8,4,8,9,6,0,3,2,0
82,121,0,0,0,0,0,5,7,6,6,9,7,8,10,9,16,3,6,5,7,6,4,3,3,1,82,121,0,2,0,1,0,0,1,7,2,6,4,5,10,15,10,9,10,8,8,7,6,4,3,3
83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,83,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
84,81,0,1,1,1,0,1,3,4,3,8,7,7,7,7,5,2,5,3,3,4,2,6,1,0,84,74,0,2,0,0,0,0,2,0,3,5,4,4,8,4,8,4,6,9,5,2,6,1,1,0
85,39,0,0,0,0,0,1,2,2,2,5,4,5,0,6,0,2,3,1,3,2,1,0,0,0,85,40,0,2,0,1,0,0,0,1,0,2,5,5,3,0,1,1,3,2,5,3,2,3,0,1
86,268,1,0,0,0,2,5,4,5,19,12,22,30,20,17,22,20,21,17,15,14,8,10,3,1,86,265,0,5,0,0,1,2,3,4,4,9,18,25,27,24,17,13,24,19,19,21,9,6,8,5
87,118,3,1,0,0,0,2,1,4,6,8,7,20,9,10,7,10,10,6,8,2,1,2,1,0,87,121,0,3,0,0,0,0,2,3,4,9,14,9,14,8,9,7,5,7,5,7,9,0,4,1
88,184,1,1,3,0,2,1,2,5,6,20,15,20,16,11,15,11,10,11,14,11,3,5,1,0,88,175,0,1,1,1,0,2,2,3,3,13,13,14,13,24,14,10,13,13,10,8,9,4,1,3
89,179,2,2,0,0,0,1,3,8,8,10,14,18,17,14,8,13,14,12,10,10,5,5,4,1,89,158,0,3,0,1,0,0,1,5,5,10,10,13,9,17,15,10,10,16,9,8,4,5,5,2
90,127,0,0,0,0,1,0,1,6,7,7,10,12,14,6,7,10,12,8,8,3,6,5,4,0,90,122,0,1,0,0,0,0,2,2,6,5,9,9,10,13,9,8,11,9,6,7,5,4,2,4
91,66,0,0,0,0,1,0,1,5,6,3,11,4,9,4,2,4,1,3,1,3,4,3,0,1,91,53,0,2,0,0,1,1,0,1,1,2,2,3,1,4,4,7,3,4,5,1,4,3,3,1
92,28,0,0,0,0,0,3,0,5,1,2,0,2,4,1,2,1,2,1,3,0,0,0,1,0,92,34,0,0,0,1,0,2,1,2,3,2,1,1,0,2,6,0,2,1,0,4,3,1,2,0
93,101,1,2,1,0,1,1,0,4,6,13,7,11,8,4,1,7,6,4,6,7,5,4,1,1,93,95,0,4,0,0,1,0,2,1,5,3,6,6,6,7,8,5,9,8,7,4,5,4,3,0
94,18,0,0,0,0,0,1,0,0,0,1,1,1,5,1,1,0,1,3,1,2,0,0,0,0,94,14,0,0,0,0,0,0,1,0,0,0,2,3,0,3,1,0,2,0,0,1,0,0,1,0
95,79,0,0,0,0,0,3,3,3,6,4,7,4,6,7,6,5,5,10,4,1,3,2,0,0,95,89,0,1,3,0,0,1,1,0,5,6,5,4,5,8,4,7,8,5,4,5,6,4,5,2
96,78,0,0,1,0,0,0,2,2,6,6,9,10,9,1,7,3,4,3,5,3,0,7,0,0,96,93,0,0,0,1,0,0,0,3,4,5,2,7,10,5,10,2,8,6,5,9,6,3,3,4
97,43,1,0,0,0,0,1,1,2,5,4,5,4,5,1,1,3,2,1,2,0,2,3,0,0,97,43,0,2,2,0,0,0,0,1,0,3,3,5,1,3,2,2,4,2,4,2,3,3,0,1
98,14,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,2,1,1,0,1,1,0,0,98,18,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,2,0,3,2,0,1,0
99,67,0,0,0,0,0,0,1,3,2,5,5,8,6,4,6,4,5,9,3,3,3,0,0,0,99,71,0,1,0,0,0,0,0,3,1,4,3,10,4,10,8,4,3,4,3,4,2,6,1,0
100,121,1,0,0,0,0,2,2,1,3,3,10,5,14,14,9,10,9,8,7,12,5,3,2,1,100,121,0,0,3,0,0,1,3,2,2,5,4,9,9,13,9,8,8,11,9,10,5,3,4,3
101,37,0,0,0,0,0,0,1,2,3,0,3,2,4,3,4,2,3,3,1,3,2,1,0,0,101,40,0,0,0,0,1,0,1,0,1,1,1,3,4,2,6,4,3,1,4,1,3,2,2,0
102,66,1,0,0,0,1,1,1,4,5,2,11,3,4,6,6,4,2,4,2,3,3,3,0,0,102,64,0,0,0,0,0,0,1,0,5,4,5,7,7,5,6,9,3,1,3,1,5,1,1,0
103,73,2,0,0,0,0,0,2,2,6,6,6,3,9,6,4,5,5,6,2,2,3,4,0,0,103,72,0,2,1,0,0,0,1,0,1,5,5,4,9,7,7,4,3,8,1,4,5,2,3,0
104,11,0,0,0,0,0,1,0,1,0,0,0,1,1,1,3,0,0,0,0,0,1,1,1,0,104,14,0,0,2,0,0,0,0,1,1,0,1,1,2,1,1,0,1,1,1,1,0,0,0,0
105,50,1,1,0,0,1,1,2,3,2,2,1,7,6,4,3,1,3,2,4,3,3,0,0,0,105,52,0,1,1,0,0,1,3,1,5,4,2,4,4,2,4,2,3,4,2,2,3,1,2,1
106,45,0,0,0,0,0,0,1,1,0,2,3,2,3,1,5,2,3,7,2,5,5,0,2,1,106,44,0,0,0,0,0,1,1,2,2,0,4,3,3,3,7,3,3,3,0,2,6,0,0,1
107,11,0,0,0,0,0,0,0,0,1,0,1,1,3,0,3,1,0,1,0,0,0,0,0,0,107,14,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1,0,1,1,0,1,1,0,0
108,118,0,0,0,0,0,2,1,3,5,4,14,13,18,9,5,5,5,13,12,1,5,1,0,2,108,109,0,0,0,0,0,0,2,4,4,12,14,12,6,7,6,8,2,7,9,4,2,3,3,3
109,115,0,0,0,0,2,1,4,8,5,11,8,10,9,9,6,5,8,5,9,4,4,5,2,0,109,110,0,0,1,0,0,1,2,2,4,5,4,12,9,7,7,10,11,7,6,7,3,8,4,0
110,85,1,4,0,0,1,2,0,4,5,15,4,11,9,2,4,3,1,2,8,4,2,2,1,0,110,70,0,1,0,0,0,1,3,0,4,1,2,8,5,4,6,5,3,6,6,5,4,4,1,1
111,116,0,0,2,0,0,3,2,3,4,11,12,10,10,9,6,12,6,3,5,7,6,4,1,0,111,120,0,1,0,1,0,1,2,1,2,8,10,6,4,10,12,3,11,9,12,9,1,9,5,3
112,252,0,0,1,1,0,2,6,14,15,15,19,17,22,21,15,20,18,17,15,16,8,6,4,0,112,251,0,4,2,0,0,2,0,3,9,9,16,15,19,23,24,18,17,16,16,21,10,15,8,3
113,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
114,57,0,0,0,0,1,3,1,3,7,2,3,4,2,2,4,5,3,1,3,2,4,3,3,1,114,60,0,0,0,0,0,2,3,2,2,0,5,4,2,5,5,5,3,2,1,3,5,7,1,3
115,105,0,0,0,0,1,2,5,2,9,9,8,10,7,12,10,4,4,5,6,2,3,4,2,0,115,100,0,0,0,0,0,1,2,2,1,3,3,6,10,12,3,5,8,8,6,7,11,5,4,3
116,55,0,0,0,0,1,2,1,3,5,8,6,4,4,2,3,3,2,3,2,1,5,0,0,0,116,62,0,1,1,0,1,0,1,0,0,4,6,3,4,4,4,6,2,4,7,4,5,2,2,1
117,163,1,1,1,0,4,0,4,3,8,11,18,18,18,6,5,4,4,8,15,13,12,7,2,0,117,159,0,2,1,1,1,3,2,5,8,6,8,9,12,15,10,13,15,13,7,10,9,5,4,0
118,92,2,0,1,0,0,0,3,0,6,11,11,12,8,8,5,5,3,6,2,2,4,3,0,0,118,102,0,3,0,0,0,1,0,2,3,6,3,6,13,7,9,6,9,5,8,7,4,5,4,0
119,86,1,0,1,0,1,0,0,2,4,10,7,11,6,7,8,3,8,4,5,6,1,0,1,0,119,87,0,3,1,0,0,1,0,2,3,5,6,7,3,7,8,6,5,5,8,8,3,5,0,1
120,129,2,0,1,0,1,2,3,2,5,11,6,8,14,6,12,5,14,9,5,7,6,5,5,0,120,132,0,0,2,0,0,1,1,2,0,6,7,5,10,16,15,11,13,7,9,3,10,8,6,0
121,22,0,0,0,0,0,0,0,1,4,0,3,2,0,5,1,0,1,1,0,1,1,1,1,0,121,23,0,0,0,0,0,0,0,0,2,2,0,8,2,0,1,0,3,1,2,0,0,1,1,0
122,67,1,1,0,0,0,2,0,2,4,7,7,3,2,6,7,7,8,2,3,3,1,0,0,1,122,67,0,0,0,0,1,0,1,2,1,3,3,8,10,8,6,4,4,4,2,3,3,2,1,1
123,81,0,0,0,0,0,0,0,2,6,6,7,7,5,6,6,10,5,8,5,2,6,0,0,0,123,78,0,0,1,0,0,1,2,0,3,5,6,8,6,5,9,4,4,4,4,5,4,4,2,0
124,253,4,6,0,0,2,3,5,10,27,22,22,17,14,15,13,17,10,17,14,14,11,8,2,0,124,214,0,7,0,0,0,1,6,2,7,14,16,11,17,18,19,19,22,13,10,7,9,7,5,3
125,190,9,0,1,0,0,0,3,6,7,4,13,17,15,11,7,12,18,13,16,11,12,11,4,0,125,181,0,0,0,1,0,0,1,0,5,6,9,19,16,16,14,17,15,13,12,19,11,5,1,1
126,226,2,2,0,0,0,2,0,1,4,2,3,6,17,26,31,23,32,21,29,9,6,8,1,1,126,231,0,2,0,0,1,1,1,6,8,15,23,24,24,22,21,15,14,11,16,7,7,7,3,3
127,85,0,0,0,0,1,2,2,4,6,10,9,7,12,8,3,4,2,4,3,1,0,4,3,0,127,87,0,3,0,1,0,2,0,3,4,4,5,6,4,6,9,6,3,4,10,7,4,1,5,0
128,100,3,0,0,0,1,0,1,2,2,2,5,0,4,14,5,14,11,9,4,10,6,5,2,0,128,111,0,2,3,1,1,1,2,3,6,2,5,10,11,12,15,9,4,6,6,3,5,3,1,0
129,44,0,2,0,0,1,0,1,5,2,4,4,4,1,2,3,5,1,2,1,1,2,3,0,0,129,46,0,0,1,0,0,2,1,1,1,2,1,6,2,4,5,4,3,2,1,3,4,1,2,0
130,41,1,0,0,0,1,0,0,2,0,1,1,5,4,4,2,5,3,4,2,2,2,0,2,0,130,44,0,0,1,0,0,0,0,1,1,2,5,2,8,4,3,3,1,5,2,1,3,0,0,2
131,38,2,0,0,0,0,0,0,1,2,6,2,6,4,5,1,1,0,5,1,0,0,2,0,0,131,31,0,1,0,0,0,0,0,0,0,0,1,5,1,4,2,1,4,2,5,3,0,1,1,0
