origin_zone,total,shour0,shour1,shour2,shour3,shour4,shour5,shour6,shour7,shour8,shour9,shour10,shour11,shour12,shour13,shour14,shour15,shour16,shour17,shour18,shour19,shour20,shour21,shour22,shour23,destination_zone,total1,dhour0,dhour1,dhour2,dhour3,dhour4,dhour5,dhour6,dhour7,dhour8,dhour9,dhour10,dhour11,dhour12,dhour13,dhour14,dhour15,dhour16,dhour17,dhour18,dhour19,dhour20,dhour21,dhour22,dhour23
58,21,0,0,0,0,0,0,0,2,1,1,2,2,2,2,1,1,2,3,0,0,1,0,1,0,58,23,0,1,0,0,0,0,0,1,2,0,0,1,1,2,2,2,1,3,3,1,0,1,2,0
59,116,0,0,0,0,1,6,12,6,6,14,9,7,9,5,5,9,10,6,4,3,2,2,0,0,59,129,0,0,0,0,1,0,1,5,5,4,9,8,10,5,7,10,11,10,7,12,8,8,7,1
60,124,0,0,0,0,0,0,13,10,14,9,11,7,7,7,8,8,13,8,4,1,2,1,1,0,60,118,0,0,0,0,0,0,1,3,2,4,11,9,6,12,8,9,9,10,11,8,4,5,4,2
61,27,0,0,0,0,0,0,2,1,5,3,1,1,3,1,0,1,1,5,0,2,1,0,0,0,61,36,0,1,0,0,0,1,0,2,2,2,2,4,1,3,4,1,3,3,3,0,0,1,0,3
62,55,0,0,0,0,0,0,1,2,3,6,3,7,4,4,6,3,2,6,3,4,0,0,0,1,62,53,0,0,0,0,0,0,1,4,7,5,4,4,4,3,4,3,4,2,2,1,3,1,1,0
63,250,2,0,0,0,0,1,6,16,21,10,11,16,13,16,12,21,20,29,22,13,9,7,4,1,63,244,0,1,0,0,0,1,2,21,27,27,16,11,15,14,17,17,11,12,20,13,10,6,0,2
64,375,3,0,0,1,2,6,6,14,10,22,18,27,35,30,29,29,31,29,29,21,14,8,10,1,64,377,0,0,0,0,0,0,8,12,28,25,32,30,27,30,22,24,26,31,28,19,12,10,12,0
65,146,0,0,0,1,1,5,3,8,7,3,8,11,13,21,13,9,8,11,5,2,9,5,3,0,65,134,0,0,0,0,0,0,4,8,8,15,4,7,9,3,4,8,11,11,11,13,9,3,6,0
66,33,0,0,0,0,1,2,2,4,5,1,0,2,0,4,0,1,1,3,3,0,1,1,2,0,66,33,0,0,0,0,0,0,2,0,3,0,0,0,1,3,3,1,1,1,5,3,3,4,1,2
67,267,0,0,0,0,1,1,3,8,12,16,12,26,23,18,21,22,17,29,13,8,18,14,3,2,67,252,0,2,0,0,0,1,6,5,37,28,20,12,25,13,20,11,13,19,10,9,5,5,6,2
68,149,0,0,0,0,2,2,8,5,14,10,12,7,5,10,13,7,14,9,6,8,9,6,2,0,68,141,0,1,0,0,0,0,6,11,10,15,4,12,11,7,10,5,6,7,15,5,8,3,2,2
69,78,2,0,0,0,0,3,4,5,8,3,4,4,5,6,5,6,7,2,4,2,1,5,2,0,69,84,0,1,0,1,0,1,1,2,4,2,2,4,5,5,7,8,10,4,3,10,3,2,6,3
70,118,1,0,0,0,0,3,5,13,19,11,6,5,7,5,5,4,10,5,8,5,2,3,1,0,70,128,0,0,0,0,0,1,0,3,9,4,5,6,9,6,11,8,9,11,14,10,9,4,7,2
71,138,1,0,0,0,1,1,7,10,9,5,8,3,5,9,7,10,16,19,17,1,5,1,2,1,71,137,0,1,0,1,0,0,4,13,17,15,8,9,7,10,9,4,2,10,10,5,2,3,3,3
72,101,0,0,0,0,0,2,9,12,7,7,5,5,6,1,8,5,9,8,6,6,2,3,0,0,72,105,0,0,1,0,0,0,1,4,5,5,4,3,4,6,7,11,6,9,9,9,4,9,5,3
73,143,0,0,0,0,1,5,5,7,7,7,9,17,5,23,10,9,5,8,4,7,5,7,2,0,73,134,0,0,0,1,0,0,6,14,8,6,7,6,5,8,7,8,9,11,6,9,8,7,4,4
74,66,0,0,0,0,1,0,3,3,4,7,4,6,1,7,4,2,6,6,3,3,2,2,2,0,74,66,0,0,0,0,0,0,2,2,3,5,1,2,2,1,2,7,5,4,9,3,8,3,4,3
75,226,2,1,0,0,0,2,4,9,13,11,22,20,28,15,11,17,20,13,9,11,10,7,1,0,75,221,0,1,1,0,0,0,7,12,10,32,17,14,19,11,11,14,6,16,14,10,11,8,6,1
76,67,1,0,0,0,0,0,1,2,3,6,4,4,7,1,9,5,5,7,5,2,3,2,0,0,76,69,0,0,0,0,0,0,1,4,4,4,10,4,3,6,6,8,0,6,4,4,2,1,1,0
77,117,0,0,0,0,0,7,9,12,13,6,7,7,6,7,4,8,7,8,6,3,4,1,2,0,77,128,0,1,0,0,0,0,2,5,1,4,7,7,7,9,9,5,13,13,9,12,15,5,1,3
78,120,0,0,0,0,0,3,7,8,11,8,8,7,8,6,8,8,7,7,9,5,4,5,1,0,78,114,0,0,0,0,0,0,2,4,5,8,5,2,2,11,5,8,6,12,11,14,9,3,6,1
79,31,1,0,1,0,0,0,4,4,0,0,0,1,4,0,0,1,6,2,4,2,0,1,0,0,79,34,0,0,0,0,0,0,2,2,4,1,0,2,2,2,1,0,2,5,6,0,2,1,2,0
80,29,0,0,0,0,0,5,0,3,2,3,1,0,1,2,2,0,3,1,2,0,1,1,2,0,80,30,0,0,0,0,0,1,0,0,2,2,3,0,1,4,2,0,0,4,2,3,2,0,3,1
81,110,0,0,0,0,1,4,6,12,12,6,5,6,5,4,8,2,8,10,10,1,5,5,0,0,81,119,0,0,0,0,0,2,4,6,4,5,6,7,8,8,11,8,11,11,15,3,3,3,4,0
82,126,3,0,0,0,0,3,11,10,14,7,9,10,5,4,5,6,7,14,6,6,4,0,2,0,82,138,0,2,0,0,0,1,7,4,5,9,6,5,10,10,7,9,10,12,11,9,6,8,3,3
83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
84,101,0,0,0,0,1,5,10,12,6,10,4,3,4,3,4,4,9,11,4,4,3,2,1,1,84,98,0,0,0,0,1,1,2,2,3,5,7,4,7,4,5,7,8,8,9,5,9,4,3,3
85,34,0,0,0,0,0,1,2,7,2,1,3,2,1,0,4,4,1,0,5,0,0,1,0,0,85,35,0,0,0,0,0,0,1,0,3,1,0,2,2,1,5,1,2,2,7,1,4,1,2,0
86,299,0,0,0,0,2,9,29,41,31,19,12,18,15,17,12,16,17,12,18,6,10,10,5,0,86,291,0,0,0,0,0,1,7,9,19,14,13,13,13,17,21,21,18,33,18,27,22,10,10,5
87,190,0,1,0,0,1,2,4,11,8,10,9,12,15,15,13,14,19,15,16,5,6,9,3,2,87,198,0,0,0,0,0,2,1,7,13,10,16,4,12,14,12,12,11,19,20,12,14,5,6,6
88,227,0,0,1,1,1,3,15,22,19,14,14,13,10,9,11,18,12,22,10,12,12,5,1,2,88,231,0,2,0,0,0,1,1,4,9,10,16,10,13,10,15,15,22,25,21,18,14,12,7,5
89,282,1,0,0,0,1,2,15,19,20,16,18,18,20,13,20,13,19,33,16,15,12,8,3,0,89,268,0,0,1,0,0,1,6,13,13,13,22,25,15,17,16,20,15,22,25,14,12,10,5,3
90,141,0,0,0,0,2,5,13,11,10,8,11,7,11,6,8,11,6,8,9,5,3,6,1,0,90,137,0,1,0,0,0,1,3,7,8,2,8,4,9,5,15,9,8,6,17,15,11,1,4,1
91,111,1,0,0,0,0,2,6,8,7,7,11,3,10,7,10,7,4,8,6,7,3,2,2,0,91,110,0,0,0,0,0,0,1,4,8,5,7,8,7,8,6,9,6,7,8,8,7,5,5,0
92,59,0,0,0,0,0,2,0,6,6,3,6,0,1,9,6,3,4,3,3,3,0,3,1,0,92,62,0,0,0,0,0,0,0,2,4,4,2,3,6,6,3,4,5,4,4,4,6,3,1,1
93,142,0,0,0,0,1,1,9,9,10,12,10,8,7,13,10,7,14,9,5,7,6,1,2,1,93,140,0,0,0,0,0,0,2,3,7,8,14,5,10,4,13,11,4,15,14,9,7,5,7,1
94,27,0,0,0,0,0,0,0,1,1,1,5,2,3,2,0,2,0,4,2,1,1,2,0,0,94,30,0,0,0,0,0,0,0,0,4,1,2,4,1,0,4,2,1,1,2,3,2,2,1,0
95,137,0,0,0,0,0,1,7,10,10,12,7,7,8,7,10,5,16,11,8,5,6,6,1,0,95,129,0,1,0,0,0,0,0,4,7,6,9,7,9,4,15,11,11,11,12,8,7,2,3,2
96,95,1,0,0,0,0,2,5,6,6,11,6,3,5,5,7,9,5,8,5,6,2,1,1,1,96,105,0,0,0,0,0,1,0,2,4,8,4,4,6,3,15,4,8,13,7,5,6,7,4,3
97,54,0,0,0,0,1,1,3,5,5,6,4,1,5,3,3,5,6,2,2,1,0,1,0,0,97,64,0,1,0,0,0,3,0,1,6,8,7,1,2,3,3,3,6,5,5,4,4,1,1,0
98,18,0,0,0,0,0,0,0,1,2,2,2,1,0,0,2,2,3,1,0,1,0,0,0,1,98,21,0,0,0,0,0,0,1,1,2,2,1,1,3,0,2,1,0,1,5,0,0,0,1,0
99,154,0,0,0,0,2,6,3,9,11,5,10,14,11,29,9,6,5,11,8,4,6,4,1,0,99,126,0,0,0,0,0,1,9,18,9,11,7,6,4,5,4,9,5,5,5,8,6,6,6,2
100,171,3,0,0,0,1,3,2,9,15,11,7,14,17,13,11,7,9,10,13,11,7,7,1,0,100,172,0,2,0,0,0,1,3,5,9,10,6,8,12,16,16,9,16,13,12,11,5,9,6,0
101,44,0,0,0,0,0,0,3,3,4,2,5,1,1,2,3,5,4,3,4,1,2,0,1,0,101,55,0,0,0,0,0,0,1,1,2,7,7,2,2,2,1,5,4,5,3,4,3,2,1,3
102,111,0,0,1,0,1,2,5,10,6,4,7,10,8,6,6,10,7,10,4,3,8,2,1,0,102,105,0,0,1,0,0,0,0,5,8,13,10,6,3,9,5,7,5,5,13,8,4,3,0,0
103,115,0,0,0,0,1,2,4,3,7,2,6,7,14,5,10,6,9,10,13,5,6,4,1,0,103,115,0,0,0,0,0,1,4,4,11,8,4,8,12,8,6,5,3,11,12,6,5,4,2,0
104,16,0,0,0,0,0,0,0,2,0,1,0,0,2,0,2,0,2,1,0,2,2,1,1,0,104,23,0,0,0,0,0,0,1,0,2,0,1,0,4,2,1,1,0,5,1,1,1,1,1,1
105,144,1,0,0,0,1,1,2,6,8,7,5,9,7,4,8,11,19,14,15,10,7,5,4,0,105,145,0,0,1,0,0,0,8,7,20,12,16,7,7,8,8,10,7,8,5,6,5,5,3,2
106,104,0,1,0,0,1,1,2,1,5,2,4,9,8,7,6,10,7,11,11,7,6,4,0,1,106,108,0,1,0,0,0,0,1,5,10,14,9,10,4,13,7,4,7,8,5,5,3,2,0,0
107,28,0,0,0,0,0,1,0,1,2,1,1,1,3,2,3,2,4,0,1,4,0,0,1,1,107,28,0,0,0,0,0,0,0,1,2,2,3,4,1,2,1,2,2,2,0,0,2,1,2,0
108,277,0,0,0,0,2,3,8,6,7,8,8,14,18,41,25,19,26,32,8,20,19,11,2,0,108,242,0,1,0,0,0,2,10,29,24,14,19,8,15,13,15,10,12,18,15,15,7,7,7,1
109,130,0,0,0,0,0,3,8,7,10,11,5,10,12,6,12,2,11,8,11,0,5,6,3,0,109,118,0,0,0,0,0,0,2,3,4,5,6,6,17,7,6,7,5,9,13,12,6,2,3,4
110,103,2,0,0,0,0,3,8,12,7,8,4,5,8,5,3,6,7,8,5,2,4,3,3,0,110,115,0,0,1,0,0,0,1,6,10,5,3,6,9,10,5,4,6,5,14,14,5,5,4,2
111,131,0,0,0,0,2,4,13,15,17,9,10,2,3,6,9,9,10,7,7,1,7,0,0,0,111,149,0,0,1,0,0,0,2,6,3,7,5,7,5,11,6,11,14,17,17,12,12,4,8,0
112,311,1,1,0,0,1,8,17,26,28,20,14,25,15,21,16,19,14,21,14,16,17,10,5,2,112,336,0,0,0,0,0,3,3,16,19,12,11,12,16,24,24,20,23,37,41,26,12,13,14,9
113,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
114,43,1,0,0,0,0,1,3,2,3,0,8,3,2,2,2,2,1,5,2,3,1,0,1,1,114,45,0,0,0,0,0,0,0,2,0,0,1,1,2,2,2,4,3,4,5,10,4,1,0,3
115,143,0,0,0,0,1,0,14,9,16,7,9,8,8,4,5,15,11,13,6,7,7,0,3,0,115,146,0,1,0,0,0,0,1,1,7,11,4,9,5,5,11,8,11,14,16,13,9,12,6,2
116,66,0,0,0,0,0,3,7,8,4,3,5,8,3,3,2,3,4,5,2,3,2,0,0,1,116,53,0,0,0,0,0,0,1,1,1,1,1,3,4,4,4,0,6,7,6,7,2,3,0,1
117,180,1,0,0,0,1,2,16,19,14,17,9,15,14,9,13,8,6,10,7,3,11,3,2,0,117,180,0,1,1,0,0,0,0,7,7,6,9,10,15,10,11,9,14,17,22,17,5,13,4,2
118,142,0,0,1,0,0,4,8,9,12,11,8,8,8,9,7,8,11,9,5,9,6,7,2,0,118,153,0,0,0,0,0,1,2,5,6,7,10,4,5,8,13,18,10,13,13,13,5,4,8,6
119,131,0,0,0,0,2,2,2,12,10,13,6,7,9,2,10,18,11,9,8,5,4,1,0,0,119,126,0,0,0,0,0,1,3,12,14,10,8,3,6,13,8,15,4,7,9,5,2,3,3,0
120,171,0,0,0,1,0,3,6,9,17,9,13,7,7,24,7,7,7,13,12,12,12,3,2,0,120,170,0,0,0,0,0,0,3,6,12,11,5,9,7,17,12,9,12,21,13,11,9,6,5,2
121,49,0,0,0,0,1,4,2,3,2,1,1,0,4,8,1,3,3,3,5,1,3,2,1,1,121,43,0,0,0,0,0,0,1,0,3,2,2,1,4,5,3,2,5,3,5,1,2,3,1,0
122,90,1,0,0,0,0,4,0,6,5,1,4,6,6,17,12,2,9,3,6,3,0,4,1,0,122,76,0,0,0,0,0,0,6,13,4,3,1,3,3,6,2,7,6,5,1,5,4,5,2,0
123,96,0,0,0,0,0,2,3,7,4,5,4,7,7,10,10,12,6,3,3,6,2,5,0,0,123,114,0,0,0,0,0,1,3,2,4,9,6,5,8,9,12,6,8,14,8,5,4,6,3,1
124,329,0,2,0,0,1,4,13,22,20,19,12,20,23,25,23,23,21,36,23,13,11,7,10,1,124,348,0,0,0,0,1,0,7,8,23,24,25,19,25,9,24,22,27,34,27,27,17,12,11,5
125,207,1,0,1,0,1,2,4,4,10,13,10,14,15,15,13,10,18,21,15,14,12,10,3,1,125,221,0,0,1,0,0,0,4,4,12,25,11,16,15,15,16,10,17,24,17,15,8,4,4,3
126,285,2,0,0,0,0,1,5,12,8,6,11,11,16,21,21,21,31,35,27,17,18,17,5,0,126,307,0,0,0,0,0,0,2,16,15,27,20,27,30,13,29,26,12,22,24,20,9,9,3,2
127,173,0,0,1,0,1,1,5,13,13,8,14,15,7,11,12,9,18,18,13,6,3,5,0,0,127,166,0,0,0,0,0,0,3,7,14,10,10,14,10,8,16,8,13,7,15,5,8,5,9,4
128,91,2,0,0,1,1,0,2,1,3,2,4,7,7,8,6,9,8,14,4,8,2,0,2,0,128,102,0,0,0,0,0,0,3,3,6,2,6,9,12,6,12,6,5,7,8,8,3,1,4,1
129,65,0,1,0,0,0,1,2,2,6,4,3,1,3,5,5,5,10,4,5,3,2,3,0,0,129,57,0,1,0,0,0,2,2,5,4,3,2,3,2,2,3,2,5,6,6,1,2,4,2,0
130,102,1,0,0,1,0,3,1,0,7,6,3,6,10,1,8,9,9,13,10,3,7,1,2,1,130,96,0,0,0,0,0,0,3,8,9,13,7,8,6,1,6,5,6,7,6,5,1,3,1,1
