origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
95,151,20,13,24,22,5,14,33,9,11
96,104,18,9,16,11,3,10,28,4,5
97,65,7,4,13,11,3,10,14,0,3
98,18,1,5,2,1,1,1,3,2,2
99,145,10,27,20,18,2,17,35,1,15
100,177,18,12,29,31,8,18,54,3,4
101,51,8,3,6,9,3,9,9,1,3
102,144,13,18,17,8,10,12,49,6,11
103,129,9,8,10,15,5,11,58,1,12
104,22,1,0,1,10,1,1,8,0,0
105,159,6,21,11,30,6,8,44,5,28
106,106,3,15,5,28,5,4,33,3,10
107,26,1,2,3,4,0,4,11,0,1
108,236,11,57,16,51,5,10,49,5,32
109,123,13,3,22,14,2,20,39,4,6
110,127,18,8,32,4,2,19,33,2,9
111,149,26,5,36,19,4,20,32,2,5
112,301,51,17,67,33,9,26,80,4,14
113,6,2,0,0,1,0,1,2,0,0
114,63,6,2,14,7,1,7,26,0,0
115,129,22,7,27,8,2,26,34,1,2
116,61,10,0,10,2,4,19,15,0,1
117,174,25,11,32,14,11,32,37,3,9
118,147,16,7,34,21,5,21,36,0,7
119,127,11,18,22,17,3,14,36,1,5
120,204,19,17,37,41,7,25,47,2,9
121,34,4,4,9,3,2,3,7,2,0
122,118,5,12,28,15,2,17,26,1,12
123,108,6,2,18,19,6,9,46,0,2
124,343,27,27,38,46,19,18,141,1,26
125,297,9,13,17,89,13,13,133,0,10
126,376,15,31,32,122,9,23,114,2,28
127,165,22,14,29,17,3,18,41,3,18
128,162,8,5,7,68,9,6,50,1,8
129,62,6,5,5,8,5,4,22,0,7
130,110,6,13,6,32,4,6,34,0,9
131,53,7,4,17,5,1,5,8,1,5
132,48,2,4,4,14,2,1,17,0,4
133,98,6,14,10,20,6,6,25,4,7
134,10,0,1,0,4,1,1,3,0,0
135,33,2,2,5,4,4,4,11,0,1
136,297,29,12,76,25,6,33,91,9,16
137,170,33,9,50,11,6,21,33,3,4
138,8,1,0,2,0,1,2,2,0,0
139,58,11,1,16,1,0,15,12,0,2
140,114,22,1,29,6,2,18,34,0,2
141,206,37,10,52,14,1,25,61,1,5
142,123,12,3,28,9,4,31,30,3,3
143,317,10,29,15,85,13,16,119,3,27
144,154,17,9,29,22,0,16,52,0,9
145,190,43,7,47,11,6,23,44,0,9
146,62,8,4,13,9,2,10,12,2,2
147,175,4,5,17,45,12,12,64,5,11
148,253,23,17,37,66,10,22,63,3,12
149,83,3,5,10,12,2,8,33,2,8
150,161,13,9,11,32,6,11,69,2,8
151,52,6,1,7,4,2,4,23,3,2
152,26,6,0,6,1,1,5,6,0,1
153,40,9,0,14,2,3,6,6,0,0
154,297,52,12,65,35,11,35,74,1,12
155,76,8,4,14,9,2,10,23,2,4
156,75,5,7,8,4,3,7,30,3,8
157,64,6,4,17,3,1,4,20,1,8
158,84,4,3,5,13,6,7,43,0,3
159,102,11,12,4,22,4,11,33,2,3
160,15,1,0,2,1,1,1,6,0,3
161,27,3,0,8,7,0,0,8,1,0
162,86,11,3,18,7,1,12,23,1,10
163,56,7,4,5,14,2,4,17,0,3
164,33,4,2,3,3,2,3,12,0,4
165,70,10,4,10,6,2,16,20,1,1
166,32,5,2,7,4,2,6,4,1,1
167,172,17,20,15,34,5,11,48,4,18
168,31,7,2,4,3,1,5,9,0,0
169,103,11,17,12,14,6,8,23,0,12
170,56,1,4,4,8,6,4,27,1,1
171,63,5,2,9,6,9,4,21,1,6
172,123,9,9,25,12,4,21,38,1,4
173,30,3,1,1,10,3,0,10,0,2
174,16,1,0,0,3,2,3,6,0,1
175,10,0,1,2,3,0,0,4,0,0
176,69,11,2,16,6,2,5,20,5,2
177,253,27,19,23,61,9,22,77,3,12
178,126,22,6,24,14,8,24,25,0,3
179,28,5,3,4,4,1,4,6,0,1
180,80,8,5,10,9,3,7,31,3,4
181,65,8,2,10,2,2,15,24,1,1
182,62,6,2,17,2,1,14,17,1,2
183,72,13,3,18,4,4,11,18,1,0
184,64,13,1,14,4,4,9,14,0,5
185,163,26,4,30,33,5,19,40,1,5
186,99,18,2,22,14,3,8,28,0,4
187,320,18,27,22,80,12,25,114,2,20
188,244,10,34,24,36,9,22,77,11,21
189,267,35,13,56,50,6,21,76,3,7
190,92,8,4,24,14,5,9,22,1,5
191,81,8,0,18,7,4,12,31,0,1
192,435,34,33,63,113,22,24,125,2,19
193,267,38,15,44,42,12,32,69,6,9
194,31,5,2,6,4,0,5,8,0,1
195,194,24,6,53,15,3,30,45,3,15
196,5,0,1,1,0,0,1,2,0,0
197,343,31,12,68,66,13,29,97,3,24
198,218,26,10,31,38,6,29,62,3,13
199,247,45,13,49,48,9,19,52,1,11
200,64,17,3,16,4,1,11,11,0,1
201,110,15,3,27,17,3,15,26,0,4
202,81,12,4,17,5,3,10,27,1,2
203,316,33,17,48,54,16,32,94,9,13
204,77,16,3,21,4,3,14,12,0,4
205,131,17,7,29,8,6,17,36,4,7
206,270,37,12,61,24,6,36,82,2,10
207,232,32,14,51,33,11,32,51,1,7
208,377,59,21,67,74,9,36,83,4,24
209,346,32,16,62,74,22,25,93,3,19
210,211,15,13,38,30,10,20,66,4,15
211,99,8,3,17,8,8,18,29,3,5
212,68,8,3,12,10,1,5,26,1,2
213,686,76,40,184,60,21,72,180,12,41
214,283,30,13,63,27,10,41,87,4,8
215,156,25,10,33,15,6,18,40,0,9
216,55,9,0,11,6,0,13,16,0,0
217,59,8,0,19,5,0,8,18,0,1
218,315,56,6,81,35,10,35,83,0,9
219,43,2,0,11,0,3,19,8,0,0
220,42,7,1,7,0,1,9,13,3,1
221,119,8,13,13,22,7,9,30,2,15
222,36,0,4,0,12,2,1,15,0,2
223,11,0,3,0,4,1,1,1,0,1
224,65,6,8,5,11,5,4,20,1,5
225,140,7,13,16,30,6,15,39,1,13
226,92,6,4,14,9,3,13,35,3,5
227,54,3,7,7,5,1,8,19,2,2
228,39,0,1,0,9,4,0,23,1,1
229,203,24,10,33,24,14,26,55,3,14
230,71,5,3,17,6,6,13,18,1,2
301,117,12,2,24,8,6,19,42,4,0
302,194,22,11,28,21,9,27,62,7,7
303,16,0,0,2,0,2,1,10,0,1
304,365,57,9,95,19,12,58,94,12,9
305,162,12,11,24,22,4,24,55,1,9
306,45,2,1,4,3,0,11,23,1,0
307,81,9,2,21,4,5,13,13,8,6
308,138,21,3,33,12,2,27,33,2,5
309,350,46,15,63,30,23,51,92,10,20
310,254,27,21,36,37,8,30,71,8,16
311,127,17,5,22,15,6,18,38,2,4
312,177,38,1,46,7,4,28,46,0,7
313,73,10,2,14,8,3,13,17,4,2
314,16,0,3,0,1,2,2,7,1,0
315,80,6,5,15,4,4,18,20,1,7
316,173,16,9,34,27,5,19,41,6,16
317,31,3,1,4,5,0,5,3,4,6
318,129,8,18,8,23,10,9,35,3,15
319,43,2,3,5,13,3,2,12,0,3
320,39,5,2,7,2,0,8,11,2,2
321,92,7,6,14,18,2,10,24,5,6
322,60,4,1,14,12,0,8,19,1,1
323,190,23,11,26,47,6,20,49,2,6
324,250,27,7,33,43,6,30,90,4,10
325,197,16,16,24,42,8,18,51,3,19
326,28,6,0,5,2,0,8,6,0,1
327,12,1,1,1,2,1,2,3,1,0
328,209,24,3,38,26,8,33,61,7,9
329,64,9,1,16,7,2,8,16,2,3
330,76,14,1,20,8,4,10,19,0,0
331,6,1,1,1,1,0,2,0,0,0
332,102,4,7,5,31,5,13,28,4,5
333,1,0,0,0,0,0,0,1,0,0
334,81,10,2,26,3,2,11,25,0,2
335,88,7,2,24,7,1,26,18,1,2
336,40,9,0,6,2,1,10,12,0,0
337,31,3,0,3,3,1,7,13,0,1
338,40,6,0,9,1,4,9,11,0,0
339,75,0,1,7,29,4,4,29,0,1
340,261,45,15,65,22,5,24,65,6,14
341,86,9,11,15,11,4,10,13,2,11
342,170,19,11,42,12,6,18,47,3,12
343,40,4,1,6,4,1,9,14,0,1
344,161,28,8,44,9,5,23,31,5,8
345,54,4,5,9,7,1,5,17,1,5
346,133,20,17,23,12,7,12,24,4,14
347,304,38,39,69,22,9,20,68,4,35
348,64,4,8,6,14,3,12,14,0,3
349,31,3,2,6,2,0,4,10,2,2
350,65,1,5,4,21,2,3,26,0,3
351,57,4,3,12,11,3,4,17,0,3
352,330,8,72,15,41,11,18,91,5,69
353,58,2,13,5,5,2,1,17,4,9
354,427,14,76,24,51,15,17,133,11,86
355,7,0,2,0,0,0,1,2,0,2
356,18,0,0,2,4,1,4,5,0,2
357,15,0,0,2,2,0,0,4,3,4
358,21,1,1,2,2,0,0,11,2,2
359,12,0,2,1,0,0,2,3,2,2
360,35,4,4,2,1,4,1,12,2,5
361,7,0,0,0,1,0,3,3,0,0
362,17,0,1,2,1,1,2,5,3,2
363,7,0,0,0,1,2,0,4,0,0
364,109,7,6,20,23,7,9,28,1,8
365,57,5,1,11,5,4,6,14,1,10
366,76,11,2,16,9,3,6,21,2,6
367,206,5,31,12,25,20,10,70,4,29
368,13,1,2,1,3,1,0,5,0,0
369,15,0,2,1,1,1,0,5,0,5
370,64,4,12,3,2,4,7,23,1,8
371,129,12,8,24,19,5,10,34,2,15
372,131,15,7,19,28,2,8,43,2,7
373,47,4,4,4,10,2,0,16,0,7
374,78,3,5,8,9,3,9,27,3,11
375,11,0,0,3,0,1,3,4,0,0
376,33,0,2,4,0,2,3,16,1,5
377,33,8,0,0,5,3,5,10,0,2
378,38,6,0,9,2,1,6,12,0,2
379,27,2,2,5,4,1,3,9,0,1
380,89,11,2,14,7,5,19,23,4,4
381,48,7,3,3,8,2,2,18,2,3
382,120,10,6,28,3,3,24,39,1,6
384,26,0,2,1,2,1,4,6,4,6
385,4,0,0,0,0,0,4,0,0,0
386,38,4,2,10,12,0,4,5,0,1
387,16,2,2,4,4,1,2,1,0,0
388,152,16,19,33,22,6,23,28,0,5
389,6,1,0,0,2,0,3,0,0,0
390,20,2,1,3,0,2,4,4,1,3
391,54,4,1,9,5,1,16,14,1,3
392,12,1,1,2,2,0,0,4,0,2
393,24,2,2,2,7,1,1,5,1,3
394,38,2,2,3,7,2,4,16,1,1
395,12,1,1,3,2,0,1,2,1,1
396,24,1,1,6,0,3,2,9,2,0
397,11,1,0,4,1,0,5,0,0,0
398,10,2,0,1,3,0,0,2,0,2
399,27,2,0,8,3,1,3,9,1,0
400,3,0,0,3,0,0,0,0,0,0
401,23,5,0,2,0,0,8,7,1,0
402,9,1,0,4,0,0,1,3,0,0
403,18,1,1,2,1,1,5,6,1,0
404,20,3,1,4,0,1,4,5,1,1
405,4,0,0,1,0,0,2,1,0,0
406,38,0,2,9,0,2,14,9,1,1
407,1,0,0,0,0,0,0,0,0,1
408,1,0,0,0,0,0,0,1,0,0
409,16,1,0,5,0,0,9,1,0,0
410,54,10,2,10,1,0,16,15,0,0
411,29,5,1,7,0,0,5,6,0,5
412,30,6,2,4,0,0,10,7,1,0
413,163,29,5,38,17,1,23,43,0,7
414,40,4,2,11,4,0,11,7,1,0
415,17,3,0,6,2,0,2,4,0,0
416,45,6,0,11,5,2,10,8,2,1
417,9,1,0,5,1,0,1,1,0,0
418,18,3,0,6,2,0,3,4,0,0
419,17,4,0,5,1,0,4,2,0,1
420,51,10,0,17,5,1,9,9,0,0
421,9,0,1,1,1,1,3,2,0,0
422,13,3,0,3,0,0,2,5,0,0
423,14,1,2,5,0,0,4,2,0,0
424,176,29,8,47,16,2,23,35,3,13
425,173,32,6,45,18,4,28,35,1,4
426,63,12,1,15,1,1,17,9,3,4
427,76,6,7,10,12,1,10,26,0,4
428,135,22,5,33,18,3,21,21,3,9
429,46,3,5,11,2,2,7,10,1,5
430,124,12,9,33,16,1,20,30,0,3
431,15,2,0,5,4,1,3,0,0,0
432,219,35,8,52,21,10,29,53,3,8
433,74,8,8,24,6,3,10,10,2,3
434,29,6,1,6,2,0,5,6,0,3
435,44,5,2,5,2,5,4,14,2,5
436,10,1,0,1,0,0,4,4,0,0
437,226,19,26,24,36,15,18,64,6,18
438,42,2,2,7,3,1,8,18,0,1
439,140,5,19,14,16,9,6,42,5,24
440,98,2,8,9,17,6,4,33,2,17
441,140,13,24,13,11,7,10,42,2,18
442,46,2,3,1,9,3,6,17,1,4
443,216,7,31,19,31,7,12,73,4,32
444,30,2,1,6,2,4,2,10,2,1
445,110,12,4,18,15,5,7,44,0,5
446,76,6,11,10,10,3,5,28,1,2
447,107,6,11,11,19,3,5,42,4,6
448,234,13,32,9,48,11,13,84,3,21
449,82,9,9,11,8,2,10,19,3,11
450,139,7,14,7,41,5,3,51,1,10
451,34,0,5,1,10,1,1,12,1,3
452,50,3,3,3,12,1,3,17,0,8
453,65,3,9,0,17,4,0,26,1,5
454,101,6,8,4,29,5,1,33,1,14
455,122,1,13,7,29,11,7,39,3,12
456,6,0,0,1,0,0,1,4,0,0
457,232,7,39,12,54,5,10,78,3,24
458,158,2,14,6,42,4,8,68,3,11
459,64,4,8,3,8,3,3,27,0,8
460,87,3,6,7,16,1,3,46,0,5
461,86,4,13,6,17,4,5,32,1,4
462,73,0,3,5,13,3,7,35,1,6
463,137,1,15,42,12,1,22,29,3,12
464,67,5,5,11,6,0,10,28,0,2
465,34,1,1,1,3,2,4,15,3,4
466,21,3,0,5,6,0,2,4,0,1
467,44,3,4,7,7,2,1,14,1,5
468,44,2,6,6,6,4,6,12,0,2
469,225,15,23,14,46,10,16,85,6,10
470,79,3,10,3,18,3,3,21,3,15
471,106,12,6,14,20,4,9,27,4,10
472,211,8,33,28,21,2,16,65,8,30
473,84,9,12,17,11,2,9,16,1,7
474,155,20,9,21,32,6,15,46,2,4
475,47,1,6,4,6,3,4,16,1,6
476,164,9,17,25,27,3,16,54,2,11
477,244,26,26,55,25,6,26,62,0,18
478,19,3,0,4,4,0,3,4,0,1
479,99,9,5,15,12,5,14,37,0,2
480,64,6,4,16,7,0,9,16,2,4
481,260,7,26,20,42,4,20,119,6,16
482,508,38,44,61,111,18,29,156,5,46
483,141,4,17,30,13,2,19,39,5,12
484,53,2,0,16,7,3,12,10,1,2
485,175,14,13,40,23,4,27,38,2,14
486,183,30,15,47,21,3,19,40,0,8
487,146,25,3,46,5,3,21,41,0,2
488,27,0,0,6,9,1,3,7,0,1
489,200,23,7,45,13,6,15,83,4,4
490,108,18,2,25,5,3,17,36,0,2
491,116,11,11,21,23,1,11,28,3,7
492,294,47,8,85,21,10,38,72,3,10
493,207,28,13,40,30,10,28,44,5,9
494,206,23,9,67,17,7,31,45,1,6
495,257,20,3,56,46,10,44,73,1,4
496,662,30,88,92,117,18,56,181,11,69
497,40,2,2,6,7,2,8,12,0,1
498,113,7,13,19,13,4,19,24,2,12
499,1459,37,198,295,175,33,122,384,22,193
500,965,58,130,226,105,15,88,241,20,82
501,383,49,14,102,19,9,61,107,12,10
502,86,8,5,9,13,8,12,24,3,4
503,108,11,7,15,11,2,7,47,4,4
504,43,7,0,6,1,0,11,18,0,0
505,23,0,2,6,2,0,3,10,0,0
506,250,16,16,31,44,11,28,80,9,15
507,192,29,12,47,15,2,29,46,4,8
508,49,4,6,11,1,2,10,10,1,4
509,62,6,1,11,4,2,19,16,1,2
510,157,5,8,19,36,3,15,42,8,21
511,62,2,4,10,11,3,8,19,1,4
512,240,15,13,25,37,11,14,103,2,20
513,90,9,10,6,17,5,8,27,5,3
514,407,12,57,42,61,10,33,126,19,47
515,3,1,0,1,0,0,0,1,0,0
516,105,9,10,13,14,4,11,33,3,8
517,51,2,4,3,8,3,6,16,0,9
518,49,0,5,2,7,2,4,22,1,6
519,11,0,1,1,1,0,0,8,0,0
520,14,1,0,1,2,1,3,4,1,1
521,11,0,1,1,1,0,0,4,2,2
522,17,0,4,4,1,0,0,3,3,2
523,23,0,1,0,6,0,0,14,1,1
524,27,2,0,2,8,0,1,12,1,1
525,15,0,0,0,2,0,1,12,0,0
526,43,2,4,7,6,2,6,16,0,0
527,7,0,1,0,1,0,0,2,1,2
528,37,1,5,1,15,1,3,9,0,2
529,24,0,2,0,8,0,0,11,2,1
530,13,1,1,0,3,1,1,5,0,1
531,31,4,1,8,1,0,7,9,0,1
532,34,1,0,8,6,1,4,14,0,0
533,20,1,0,1,5,2,3,7,1,0
534,59,4,2,2,13,3,3,22,2,8
535,39,3,2,0,10,1,3,19,0,1
536,11,0,1,0,2,2,1,5,0,0
537,8,0,0,1,3,0,2,2,0,0
538,23,3,2,4,4,0,4,5,1,0
539,17,0,0,0,6,2,0,9,0,0
540,41,8,3,10,3,1,3,6,3,4
541,54,5,2,17,5,3,7,14,0,1
542,21,3,0,6,1,1,6,3,0,1
543,6,2,1,1,0,0,0,2,0,0
544,73,2,6,5,24,3,7,22,2,2
545,51,8,2,8,5,3,10,13,0,2
546,45,3,4,3,12,1,2,15,1,4
547,24,0,1,1,7,2,1,8,0,4
548,14,2,0,1,3,0,6,2,0,0
549,81,8,2,31,6,3,19,11,1,0
550,48,10,1,9,8,2,4,14,0,0
551,35,1,2,9,11,0,5,4,1,2
552,66,3,3,1,20,2,8,27,1,1
553,10,0,0,1,3,2,0,4,0,0
554,40,9,0,10,3,0,5,13,0,0
555,69,8,1,17,3,0,12,20,3,5
556,74,8,4,16,9,4,17,14,0,2
557,36,2,1,9,3,0,8,10,1,2
558,40,6,3,9,4,0,5,13,0,0
559,65,9,4,14,3,0,9,15,4,7
560,99,10,6,22,12,3,16,23,2,5
561,95,13,5,18,18,4,13,21,0,3
562,20,5,1,6,3,1,2,2,0,0
563,61,8,5,4,21,0,8,13,2,0
564,35,1,0,4,9,0,10,10,0,1
565,16,2,2,1,1,0,4,5,1,0
566,20,1,0,5,3,2,2,6,0,1
567,6,1,0,3,0,2,0,0,0,0
568,117,11,12,28,21,2,12,22,1,8
569,18,2,2,2,0,0,4,6,1,1
570,3,0,0,1,0,0,0,2,0,0
571,19,4,1,2,3,0,3,2,3,1
572,42,3,5,4,3,1,9,14,2,1
573,15,0,0,0,3,1,0,11,0,0
574,118,6,13,7,19,8,8,43,2,12
575,32,3,2,5,3,1,3,10,2,3
576,34,5,2,5,3,2,0,13,0,4
577,10,0,3,0,3,0,1,2,0,1
578,161,12,20,8,35,7,2,54,4,19
579,9,0,1,1,1,0,0,5,0,1
580,26,2,1,3,3,1,0,10,2,4
581,24,2,3,3,4,1,1,10,0,0
582,7,1,0,0,1,1,0,3,0,1
583,8,0,1,2,0,0,0,5,0,0
584,48,3,2,9,9,2,4,13,2,4
585,226,22,22,35,29,8,14,68,3,25
586,55,3,5,10,10,3,3,13,3,5
587,59,3,2,11,11,2,8,15,3,4
588,37,4,2,4,5,3,3,12,1,3
589,341,59,41,46,44,12,29,86,2,22
590,85,17,8,14,16,1,5,18,0,6
591,53,1,4,3,8,2,10,23,0,2
592,32,1,4,7,4,1,4,5,1,5
593,226,24,35,14,35,5,10,68,6,29
594,140,5,12,14,19,4,8,62,1,15
595,43,1,2,6,6,2,3,21,0,2
596,147,15,16,14,22,4,17,48,2,9
597,68,6,6,11,8,0,4,23,1,9
598,167,4,32,6,29,6,4,71,1,14
599,165,5,18,9,33,7,9,64,1,19
600,105,6,16,4,25,4,4,27,3,16
601,95,7,14,4,14,1,10,26,2,17
602,34,3,4,6,1,1,8,10,0,1
603,55,6,1,8,9,2,5,21,1,2
604,91,8,6,14,16,5,9,28,0,5
605,115,13,10,21,14,5,12,32,1,7
606,31,6,0,4,2,1,6,11,0,1
607,55,9,4,8,9,1,10,11,0,3
608,21,0,0,4,6,1,2,6,0,2
609,27,2,0,2,10,1,1,8,1,2
610,28,5,3,4,2,1,3,7,0,3
611,170,5,13,6,51,12,5,66,1,11
612,220,10,22,5,84,11,8,70,1,9
613,70,9,8,9,6,3,14,19,1,1
614,55,13,2,11,5,4,9,10,0,1
615,75,3,7,7,35,0,3,16,0,4
616,16,2,0,0,0,3,0,8,0,3
617,16,1,1,4,1,0,1,8,0,0
618,42,6,3,11,3,1,6,9,1,2
619,48,2,8,3,11,4,4,11,1,4
620,160,15,23,20,14,7,16,47,2,16
621,83,8,8,11,17,6,5,20,2,6
622,156,8,13,21,33,6,8,49,4,14
623,134,7,21,8,26,2,8,46,4,12
624,128,4,8,11,20,9,11,47,6,12
625,19,4,0,5,1,0,2,5,0,2
626,208,28,9,55,26,9,21,50,1,9
627,210,37,10,40,21,8,17,68,1,8
628,436,39,30,69,75,16,29,147,1,30
629,195,16,7,37,39,10,19,54,1,12
630,152,20,7,31,22,4,18,46,0,4
631,280,30,20,47,49,14,38,72,4,6
632,1080,67,48,110,344,47,49,369,11,35
633,485,34,25,57,148,13,43,148,5,12
634,132,14,3,21,20,4,24,40,0,6
635,765,124,45,208,59,28,54,206,16,25
636,176,11,10,30,20,2,29,60,7,7
637,213,15,9,19,26,9,23,101,3,8
638,37,4,2,5,8,2,1,13,1,1
639,29,2,2,1,2,0,3,16,2,1
640,65,10,0,11,8,2,8,23,0,3
641,528,64,24,110,96,24,40,144,4,22
642,57,3,3,6,5,2,8,22,3,5
643,157,6,10,22,28,8,17,50,10,6
644,35,3,0,2,0,4,9,16,0,1
645,193,17,6,21,25,15,16,86,2,5
646,217,9,12,33,22,12,36,72,6,15
647,29,5,2,1,1,0,2,17,0,1
648,33,1,0,3,2,3,4,18,0,2
649,1,0,0,0,0,1,0,0,0,0
650,85,11,5,22,2,1,17,23,2,2
651,46,9,1,11,3,1,12,9,0,0
652,13,3,1,1,1,1,2,3,0,1
653,20,2,0,4,3,0,6,5,0,0
654,85,10,3,18,8,2,12,30,0,2
655,288,45,14,56,32,10,32,81,5,13
656,43,4,5,3,4,2,2,15,2,6
657,31,1,2,4,3,0,5,11,4,1
658,7,2,0,0,1,1,1,2,0,0
659,171,17,6,34,19,10,17,62,3,3
660,15,2,1,0,3,1,5,3,0,0
661,100,18,1,19,14,7,12,26,2,1
662,176,17,17,30,14,10,23,54,3,8
663,61,2,8,5,7,0,10,26,0,3
664,268,29,10,66,18,6,30,93,5,11
665,170,6,5,24,33,9,12,66,3,12
666,182,33,9,47,17,3,28,38,4,3
667,646,94,58,125,84,20,48,150,10,57
668,352,51,11,106,20,13,38,92,4,17
669,190,25,11,37,9,6,25,65,2,10
670,82,4,7,7,21,3,4,30,0,6
671,232,10,8,20,65,16,14,84,4,11
672,78,9,6,9,4,3,4,25,12,6
673,324,45,18,79,57,6,43,61,5,10
674,129,14,7,29,19,3,16,35,2,4
675,185,25,14,47,16,6,33,37,3,4
676,150,21,13,24,11,4,22,43,2,10
677,35,3,0,3,10,1,1,15,0,2
678,15,0,1,0,4,2,1,6,0,1
679,33,2,1,9,6,0,3,10,0,2
680,56,6,5,9,8,1,15,7,5,0
681,13,3,0,2,0,0,3,4,1,0
682,170,3,25,17,8,7,11,70,5,24
683,220,6,26,7,27,6,8,101,6,33
684,182,10,20,9,37,7,10,67,0,22
685,50,5,6,6,6,1,9,11,2,4
686,110,9,5,11,16,5,14,43,1,6
687,52,2,5,7,10,1,9,14,3,1
688,138,5,17,13,15,3,8,61,5,11
689,97,1,9,2,24,7,2,43,0,9
690,44,0,5,1,9,2,3,19,1,4
691,73,3,3,14,10,2,12,24,1,4
692,24,0,0,8,5,1,2,6,0,2
693,46,3,4,5,8,1,6,17,1,1
694,114,4,13,15,12,2,9,48,3,8
695,99,1,13,4,19,6,0,41,2,13
696,36,1,5,1,6,0,0,15,1,7
697,40,2,0,2,24,0,1,10,0,1
698,53,6,3,9,12,3,5,11,0,4
699,41,4,4,4,7,2,3,10,2,5
700,48,2,0,6,5,2,2,26,0,5
701,51,1,6,2,4,2,1,30,1,4
702,63,5,11,4,12,0,6,14,2,9
703,23,1,3,3,5,1,1,8,0,1
704,74,7,8,6,14,1,6,22,1,9
