origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
172,107,13,10,24,18,3,14,21,0,4
173,29,1,1,2,7,0,1,14,1,2
174,3,0,2,0,1,0,0,0,0,0
175,17,1,1,2,3,1,0,6,0,3
176,84,7,7,11,17,3,14,20,3,2
177,165,26,23,12,32,5,22,35,3,7
178,114,19,7,24,9,1,26,23,1,4
179,17,2,3,1,3,0,1,7,0,0
180,67,11,2,13,7,4,15,14,0,1
181,62,12,6,10,3,3,16,9,0,3
182,54,12,1,9,2,0,10,16,2,2
183,35,11,0,7,3,0,8,6,0,0
184,61,21,2,9,5,3,8,13,0,0
185,147,24,9,31,25,2,15,38,2,1
186,90,14,3,16,12,3,13,25,1,3
187,262,16,27,18,75,11,15,76,5,19
188,205,9,33,14,30,5,26,55,14,19
189,200,40,8,31,37,3,18,51,2,10
190,64,7,3,14,13,2,7,16,0,2
191,51,11,3,14,5,4,6,6,1,1
192,373,27,53,48,85,16,31,90,4,19
193,203,27,11,38,40,7,31,42,0,7
194,27,7,1,3,2,1,6,7,0,0
195,138,33,8,29,6,8,18,29,1,6
196,14,1,1,3,0,0,2,6,1,0
197,302,37,24,45,42,16,24,92,3,19
198,203,31,10,29,38,11,14,52,1,17
199,239,44,16,38,42,5,28,59,1,6
200,57,7,2,12,2,2,17,14,1,0
201,100,15,5,22,11,1,15,28,0,3
202,52,7,1,13,4,2,7,15,1,2
203,264,41,10,41,53,13,25,73,3,5
204,45,9,1,11,1,0,8,13,0,2
205,137,21,8,29,9,7,21,38,0,4
206,236,33,13,58,23,9,29,56,4,11
207,210,41,15,55,18,4,25,48,2,2
208,345,51,22,63,60,16,28,88,5,12
209,278,32,17,46,53,17,26,75,3,9
210,170,17,14,29,35,7,20,36,2,10
211,97,10,9,13,13,5,23,18,3,3
212,49,1,1,11,3,2,9,20,1,1
213,603,58,40,144,71,11,64,165,19,31
214,261,43,6,63,27,10,52,47,6,7
215,158,19,8,23,21,5,23,44,3,12
216,64,9,2,12,4,0,22,14,0,1
217,65,8,1,13,5,3,14,21,0,0
218,300,55,4,79,27,8,47,66,4,10
219,34,3,0,8,3,0,4,14,0,2
220,40,3,2,7,6,2,10,7,0,3
221,120,6,11,16,30,2,14,27,2,12
222,27,0,3,3,5,1,0,12,1,2
223,9,0,0,0,2,0,0,5,1,1
224,57,7,8,1,13,0,4,13,3,8
225,130,9,17,17,24,3,11,36,3,10
226,90,3,9,16,12,1,7,36,1,5
227,59,4,8,9,5,0,13,17,1,2
228,39,0,3,3,10,0,0,22,0,1
229,164,30,16,35,24,6,12,32,1,8
230,80,10,1,14,11,2,14,24,1,3
301,97,15,1,19,7,4,13,34,0,4
302,210,27,5,23,23,11,37,73,3,8
303,10,1,0,0,1,0,4,3,1,0
304,317,60,10,70,24,14,53,62,13,11
305,154,15,7,28,27,2,21,53,0,1
306,54,4,2,6,7,0,9,24,1,1
307,80,13,2,16,0,3,23,13,7,3
308,126,23,7,17,8,7,28,30,2,4
309,321,53,4,52,26,9,61,101,7,8
310,209,24,25,37,23,4,24,52,4,16
311,153,17,12,25,24,5,21,42,2,5
312,162,40,1,41,12,5,26,31,3,3
313,61,6,0,15,3,2,16,14,2,3
314,14,0,1,2,2,1,1,7,0,0
315,78,11,5,13,6,1,14,23,2,3
316,150,23,12,25,29,4,13,29,5,10
317,21,0,4,3,3,2,4,4,0,1
318,121,7,15,8,25,2,16,37,3,8
319,33,3,3,4,6,2,2,10,0,3
320,43,6,5,4,5,3,2,13,2,3
321,67,7,5,10,10,1,15,16,1,2
322,48,7,2,11,6,2,6,14,0,0
323,202,27,18,15,49,8,18,59,1,7
324,207,27,9,34,38,10,26,56,0,7
325,153,11,17,16,30,6,17,38,6,12
326,21,7,1,2,1,0,1,9,0,0
327,9,1,1,3,1,0,2,1,0,0
328,183,27,10,37,13,5,32,50,3,6
329,60,12,2,17,2,1,6,16,1,3
330,67,11,1,19,5,2,14,12,1,2
331,12,0,3,4,1,0,1,2,0,1
332,72,4,4,4,25,3,7,23,0,2
334,72,15,0,25,2,1,16,11,0,2
335,89,12,0,26,0,5,22,24,0,0
336,46,9,1,7,5,2,18,2,0,2
337,18,1,0,2,1,0,7,6,0,1
338,37,6,0,6,5,1,6,10,1,2
339,39,4,2,10,4,0,7,12,0,0
340,233,40,17,55,24,11,24,52,5,5
341,81,7,15,14,7,2,7,15,5,9
342,213,27,17,48,23,11,26,41,5,15
343,28,0,2,6,5,0,4,8,1,2
344,148,32,10,33,7,3,21,31,3,8
345,59,3,5,9,12,3,6,18,0,3
346,101,9,17,14,8,5,12,23,3,10
347,281,33,45,53,28,6,27,60,3,26
348,49,9,4,6,7,3,7,9,0,4
349,38,3,2,8,8,0,4,10,1,2
350,55,3,3,5,13,5,2,21,0,3
351,33,2,6,6,7,0,4,6,0,2
352,271,7,70,17,37,6,10,76,8,40
353,52,1,17,3,5,1,5,9,2,9
354,362,19,89,15,36,7,14,93,6,83
355,9,2,1,2,1,1,0,0,0,2
356,12,1,0,1,0,0,1,8,0,1
357,8,0,0,0,0,0,2,5,0,1
358,16,0,4,0,2,1,1,4,2,2
359,5,1,1,1,1,0,0,0,0,1
360,17,0,0,4,2,1,2,4,3,1
361,16,1,1,2,1,0,5,3,1,2
362,24,0,3,3,4,1,1,11,0,1
363,11,0,0,4,0,0,1,6,0,0
364,90,6,9,16,15,3,10,21,0,10
365,30,3,4,1,6,1,7,6,0,2
366,75,16,2,15,16,1,5,9,3,8
367,152,8,37,11,24,6,4,46,3,13
368,10,0,1,1,1,1,1,3,0,2
369,12,0,0,1,2,3,4,1,0,1
370,39,4,5,6,1,1,2,13,0,7
371,114,10,14,16,14,5,8,42,0,5
372,87,9,9,10,11,4,7,29,0,8
373,32,2,8,0,7,2,2,10,0,1
374,52,6,3,5,5,1,8,23,0,1
375,12,0,0,3,1,0,4,4,0,0
376,32,3,4,5,3,0,8,8,0,1
377,30,5,0,4,6,0,5,9,0,1
378,29,6,3,5,0,2,7,6,0,0
379,31,4,0,3,2,1,5,10,3,3
380,81,14,4,13,10,3,18,17,0,2
381,68,6,2,6,12,2,11,24,0,5
382,108,20,6,18,6,2,30,20,3,3
384,26,1,2,5,3,1,8,2,0,4
385,3,1,0,1,0,0,1,0,0,0
386,37,0,1,6,14,0,6,8,0,2
387,13,0,2,2,3,0,2,4,0,0
388,161,13,17,25,13,4,32,41,5,11
389,9,1,0,2,0,1,2,3,0,0
390,20,1,1,1,2,0,11,3,1,0
391,46,6,1,13,7,1,7,11,0,0
392,14,3,1,1,2,0,0,6,0,1
393,19,2,1,2,5,2,1,6,0,0
394,46,1,12,5,5,5,5,10,2,1
395,7,0,2,0,0,0,1,3,0,1
396,22,3,1,5,3,1,2,6,0,1
397,13,0,0,3,2,0,2,3,1,2
398,8,0,0,3,2,0,0,2,0,1
399,20,1,0,1,4,1,4,9,0,0
400,7,0,0,4,1,0,2,0,0,0
401,28,2,0,3,3,0,9,4,5,2
402,10,2,0,3,1,0,3,1,0,0
403,17,1,1,3,1,0,6,5,0,0
404,20,0,2,2,6,0,3,6,0,1
405,2,0,0,2,0,0,0,0,0,0
406,34,3,0,5,2,3,10,9,0,2
407,5,0,2,0,0,0,0,3,0,0
408,9,0,0,2,0,0,3,4,0,0
409,17,3,0,7,0,0,5,2,0,0
410,68,11,0,14,4,1,20,10,5,3
411,34,5,1,4,3,0,11,10,0,0
412,21,6,1,1,1,0,7,5,0,0
413,156,27,5,42,11,4,27,34,2,4
414,40,7,3,7,3,0,11,5,3,1
415,21,7,1,2,2,0,5,4,0,0
416,30,3,2,7,1,2,7,6,0,2
417,8,2,0,3,0,0,3,0,0,0
418,21,4,0,3,4,0,3,7,0,0
419,12,5,0,3,1,0,2,1,0,0
420,44,10,1,10,5,0,8,10,0,0
421,8,2,1,2,0,1,1,1,0,0
422,3,0,0,0,0,0,1,2,0,0
423,10,0,0,2,0,0,6,2,0,0
424,160,22,10,37,13,5,33,26,6,8
425,131,28,5,33,18,2,24,17,2,2
426,70,11,3,18,6,2,17,8,3,2
427,61,11,4,12,5,1,9,17,0,2
428,121,21,6,27,20,4,29,12,0,2
429,43,3,6,11,0,1,8,5,3,6
430,125,9,8,41,17,3,18,25,1,3
431,24,3,1,4,4,0,5,5,1,1
432,178,36,13,34,18,4,26,36,2,9
433,86,16,4,15,6,2,18,20,0,5
434,23,3,4,1,2,0,1,11,1,0
435,39,6,3,1,5,1,9,13,1,0
436,2,0,0,0,1,0,0,1,0,0
437,171,17,19,28,31,3,15,39,4,15
438,38,3,1,7,7,3,6,9,0,2
439,113,7,24,4,10,7,4,40,5,12
440,81,0,12,7,12,5,5,25,2,13
441,106,12,5,16,16,3,16,26,3,9
442,37,2,5,6,2,2,1,12,2,5
443,205,12,42,19,27,3,13,65,5,19
444,24,1,1,2,5,1,4,4,1,5
445,127,13,9,16,17,6,12,43,2,9
446,69,5,13,3,8,3,4,24,0,9
447,92,12,9,8,10,3,11,33,2,4
448,218,10,34,20,36,8,10,77,1,22
449,66,9,16,2,9,2,8,16,0,4
450,78,5,6,2,20,1,3,28,1,12
451,19,0,3,1,6,0,0,8,0,1
452,42,3,6,2,11,1,2,14,0,3
453,62,0,4,0,24,9,1,22,1,1
454,85,4,10,2,20,5,5,25,2,12
455,116,1,16,11,17,10,9,44,2,6
456,9,1,1,3,3,0,0,1,0,0
457,187,2,33,16,46,5,6,59,2,18
458,128,5,18,2,26,7,2,45,2,21
459,34,1,9,2,4,2,2,13,0,1
460,54,4,8,3,12,1,3,19,0,4
461,59,4,6,1,12,5,0,26,2,3
462,64,0,11,4,16,0,5,20,3,5
463,124,3,13,18,11,2,19,42,1,15
464,42,2,8,5,3,0,10,12,0,2
465,34,0,5,1,6,0,3,18,0,1
466,35,6,5,4,3,0,4,11,0,2
467,40,5,7,4,5,1,3,7,1,7
468,56,5,6,10,4,3,9,14,2,3
469,240,19,23,13,63,7,11,86,3,15
470,68,5,6,8,14,3,3,24,0,5
471,86,10,3,18,8,3,9,24,0,11
472,211,17,50,26,26,5,20,35,5,27
473,40,6,4,4,8,1,6,7,1,3
474,130,17,10,16,24,3,15,39,1,5
475,32,0,4,3,6,2,2,13,0,2
476,115,14,11,16,16,2,10,33,3,10
477,203,26,26,50,17,6,26,38,3,11
478,5,2,1,0,0,0,1,1,0,0
479,79,7,4,15,14,2,11,22,1,3
480,44,4,4,5,9,0,6,12,0,4
481,98,12,11,13,13,2,12,26,1,8
482,420,34,48,51,86,21,33,109,3,35
483,93,11,11,17,5,2,9,24,3,11
484,50,4,3,7,9,3,7,14,1,2
485,128,8,13,21,15,2,23,32,2,12
486,186,34,9,29,33,7,19,49,0,6
487,115,22,2,34,5,2,17,28,2,3
488,32,1,2,3,4,0,5,10,3,4
489,137,24,10,18,17,1,19,40,1,7
490,97,13,2,16,7,3,17,35,0,4
491,115,10,14,12,19,5,11,29,4,11
492,255,46,11,71,28,9,25,55,3,7
493,173,14,11,37,18,8,24,49,3,9
494,169,27,12,46,9,4,28,38,1,4
495,210,22,5,38,43,7,40,48,0,7
496,534,26,88,75,81,12,43,147,11,51
497,30,2,0,6,6,1,3,11,0,1
498,86,5,21,12,4,2,13,10,6,13
499,1407,33,213,185,324,34,119,376,16,107
500,798,44,132,150,97,17,67,195,17,79
501,320,56,14,67,26,3,55,79,6,14
502,92,10,2,16,11,9,20,16,4,4
503,88,14,4,16,9,2,8,27,1,7
504,29,4,1,6,0,2,2,13,1,0
505,24,1,4,3,3,0,5,8,0,0
506,195,18,21,32,21,6,32,46,6,13
507,179,24,10,44,17,5,28,44,4,3
508,27,2,1,3,3,1,6,8,0,3
509,43,5,1,8,4,1,10,13,1,0
510,143,8,12,22,35,5,11,40,2,8
511,51,5,6,6,10,0,6,10,2,6
512,170,15,18,10,30,8,16,56,4,13
513,77,7,5,7,12,3,10,23,2,8
514,338,14,67,37,44,11,39,72,14,40
515,2,0,0,0,1,0,0,1,0,0
516,102,6,4,20,21,3,16,26,1,5
517,50,2,7,5,7,2,4,14,3,6
518,53,0,6,2,12,3,0,21,1,8
519,3,0,0,0,0,0,0,3,0,0
520,15,1,1,2,4,0,1,4,1,1
521,1,0,1,0,0,0,0,0,0,0
522,15,0,3,2,1,2,2,3,0,2
523,17,1,0,1,3,1,4,7,0,0
524,35,0,1,1,6,4,1,19,0,3
525,6,0,0,0,1,0,0,5,0,0
526,50,2,2,7,11,1,7,13,0,7
527,8,0,3,1,2,0,0,1,0,1
528,35,1,4,2,11,2,3,7,2,3
529,15,1,0,0,3,0,0,9,0,2
530,17,0,2,0,4,2,0,8,0,1
531,29,3,1,5,5,1,5,8,0,1
532,29,3,3,4,3,0,7,7,1,1
533,22,2,2,1,5,0,1,10,0,1
534,59,2,6,4,17,1,9,12,2,6
535,31,0,3,1,10,2,3,10,1,1
536,9,1,0,0,2,0,1,5,0,0
537,16,2,1,1,4,0,0,8,0,0
538,16,3,2,1,0,0,1,5,2,2
539,16,1,2,0,4,1,2,4,0,2
540,35,2,5,3,4,2,4,13,1,1
541,40,15,1,7,3,2,5,7,0,0
542,11,1,0,2,1,0,5,2,0,0
543,9,1,0,1,4,0,1,2,0,0
544,69,5,5,7,22,3,3,22,0,2
545,26,5,2,7,3,1,4,3,0,1
546,40,1,3,1,13,1,4,14,0,3
547,27,0,3,2,6,0,2,12,1,1
548,10,0,0,2,2,0,2,3,0,1
549,55,15,2,12,10,0,8,8,0,0
550,45,8,1,12,7,0,6,8,2,1
551,19,3,1,0,4,1,4,5,0,1
552,45,4,5,5,11,1,6,12,0,1
553,17,2,2,1,3,0,2,5,0,2
554,31,6,1,5,2,1,8,8,0,0
555,58,11,4,12,4,3,7,15,1,1
556,58,11,1,12,6,0,12,14,0,2
557,37,2,1,10,1,1,7,11,2,2
558,29,3,2,3,7,1,6,4,2,1
559,47,6,6,6,9,0,8,9,2,1
560,74,7,8,16,7,2,14,17,1,2
561,89,12,5,14,20,1,11,17,0,9
562,21,2,1,5,3,0,1,9,0,0
563,40,4,4,5,16,1,4,6,0,0
564,37,6,3,3,10,2,3,10,0,0
565,12,1,0,4,2,0,3,1,0,1
566,11,1,1,2,2,0,1,2,1,1
567,9,1,0,5,1,0,1,0,0,1
568,91,5,17,19,6,3,11,22,1,7
569,23,4,6,0,2,0,6,4,1,0
570,4,1,0,1,1,0,0,1,0,0
571,27,3,4,4,5,1,2,5,1,2
572,43,4,5,2,3,0,7,15,1,6
573,3,1,0,1,0,0,1,0,0,0
574,125,10,22,8,12,9,1,50,1,12
575,27,2,3,3,4,0,2,11,0,2
576,38,4,5,8,6,2,5,3,1,4
577,10,0,3,2,1,0,0,0,3,1
578,143,11,23,4,28,9,5,42,2,19
579,1,0,0,0,0,0,0,1,0,0
580,18,2,1,1,4,1,0,6,1,2
581,22,1,3,5,3,2,5,3,0,0
582,12,0,1,1,1,2,0,2,0,5
583,1,1,0,0,0,0,0,0,0,0
584,42,5,4,6,5,3,3,13,1,2
585,195,27,22,34,30,4,14,45,1,18
586,67,5,5,7,11,5,7,20,1,6
587,55,6,5,9,12,1,5,14,0,3
588,47,1,4,10,8,1,9,11,0,3
589,305,67,40,24,51,5,29,62,5,22
590,68,6,9,9,9,0,6,21,3,5
591,19,1,1,3,2,1,1,7,1,2
592,30,1,2,4,1,0,3,12,4,3
593,192,14,30,10,29,4,11,67,2,25
594,97,5,8,8,15,2,9,46,1,3
595,70,5,9,9,7,3,4,27,0,6
596,141,22,17,12,16,6,10,40,7,11
597,91,9,18,10,9,3,7,19,2,14
598,147,2,23,4,36,9,5,56,1,11
599,141,3,27,10,29,8,10,37,3,14
600,50,4,6,5,8,1,5,14,0,7
601,88,9,17,10,17,0,7,21,0,7
602,37,2,2,6,4,3,8,10,0,2
603,39,5,5,4,6,0,3,13,0,3
604,97,11,3,24,11,3,14,26,1,4
605,90,7,10,16,11,4,11,21,3,7
606,19,3,1,3,1,2,4,3,2,0
607,44,6,3,6,8,2,5,9,1,4
608,20,1,4,0,4,2,2,6,0,1
609,26,3,2,1,9,2,1,5,0,3
610,26,5,2,1,7,1,3,5,0,2
611,106,5,19,1,25,5,2,40,1,8
612,153,6,20,8,40,8,3,54,2,12
613,59,6,9,12,1,4,6,17,1,3
614,52,10,1,8,4,1,10,16,0,2
615,74,2,4,10,24,4,7,18,0,5
616,12,2,0,2,3,0,3,1,1,0
617,12,2,1,0,1,1,3,2,1,1
618,44,9,4,9,3,1,5,8,2,3
619,36,0,4,2,9,3,0,13,1,4
620,166,14,17,19,30,6,14,45,4,17
621,70,10,6,6,10,3,8,17,2,8
622,156,11,11,13,38,13,13,37,3,17
623,120,2,19,9,11,6,14,40,6,13
624,93,2,8,13,20,4,7,28,3,8
625,13,1,1,1,2,1,2,4,0,1
626,152,23,6,30,24,1,23,38,3,4
627,204,26,16,48,20,8,23,50,2,11
628,433,38,31,56,102,21,24,134,1,26
629,216,20,16,30,54,5,21,57,2,11
630,184,24,12,19,48,5,12,58,2,4
631,214,24,14,35,35,6,22,69,4,5
632,825,67,46,91,235,31,53,254,12,36
633,433,46,28,41,108,13,49,131,6,11
634,112,18,2,25,15,6,20,20,2,4
635,694,112,49,176,70,18,72,165,10,22
636,153,14,10,30,8,4,31,44,6,6
637,160,17,7,14,11,7,21,66,4,13
638,44,6,3,1,10,2,5,16,0,1
639,20,1,1,5,1,0,1,8,2,1
640,48,8,0,9,0,2,11,16,0,2
641,458,65,21,76,76,14,40,131,9,26
642,55,5,4,8,6,1,7,16,3,5
643,144,10,3,13,31,5,21,50,6,5
644,39,1,0,7,5,1,10,15,0,0
645,154,22,6,20,26,5,21,48,3,3
646,229,21,22,28,26,12,33,66,12,9
647,38,5,3,4,9,0,1,13,1,2
648,35,1,3,2,2,2,10,14,0,1
649,1,0,0,0,0,0,0,0,0,1
650,73,12,5,15,5,3,14,13,3,3
651,50,6,2,9,4,2,11,13,1,2
652,9,1,2,1,0,0,0,4,0,1
653,18,3,0,1,4,1,4,5,0,0
654,74,9,3,13,5,5,10,28,0,1
655,263,41,15,44,28,12,36,74,4,9
656,30,3,5,3,4,4,3,4,1,3
657,24,1,4,3,4,2,0,8,0,2
658,4,0,0,3,1,0,0,0,0,0
659,143,29,2,19,14,8,14,48,2,7
660,13,2,1,1,4,1,0,4,0,0
661,100,22,2,12,13,7,8,27,3,6
662,144,22,13,28,13,2,24,37,2,3
663,46,5,0,12,9,2,7,7,0,4
664,195,31,7,28,17,7,37,56,1,11
665,135,10,15,16,28,3,9,41,1,12
666,149,27,7,50,14,2,30,15,1,3
667,703,76,79,112,132,35,55,162,8,44
668,316,58,17,75,17,12,45,71,7,14
669,156,30,12,37,12,4,23,30,1,7
670,55,0,4,4,10,3,8,16,4,6
671,173,13,16,7,49,7,9,63,3,6
672,63,8,8,11,8,2,6,11,1,8
673,236,41,14,44,35,9,30,46,5,12
674,112,16,4,22,12,3,22,27,0,6
675,152,27,7,36,20,2,22,32,0,6
676,164,16,15,32,15,5,20,48,3,10
677,35,2,5,1,7,4,0,13,0,3
678,8,0,0,1,3,0,1,3,0,0
679,20,4,0,6,0,1,8,0,0,1
680,45,3,5,6,5,1,15,7,0,3
681,16,1,2,4,2,0,1,4,0,2
682,190,9,20,19,26,11,9,71,2,23
683,175,3,26,7,32,4,10,56,4,33
684,148,8,15,8,23,5,10,54,5,20
685,49,4,5,1,7,1,7,21,1,2
686,88,10,7,12,12,3,10,30,1,3
687,46,5,3,8,10,1,9,10,0,0
688,79,4,9,11,12,2,9,29,2,1
689,65,1,12,3,14,5,1,22,0,7
690,33,2,5,1,4,2,4,12,2,1
691,62,0,4,11,16,1,5,22,1,2
692,29,2,1,9,3,2,6,4,0,2
693,46,1,5,9,4,2,6,18,1,0
694,115,7,14,9,23,3,6,33,8,12
695,71,2,12,5,13,2,2,23,3,9
696,36,0,3,2,5,1,2,21,0,2
697,15,0,0,2,2,1,1,5,0,4
698,32,3,2,5,6,1,3,5,2,5
699,32,1,3,6,7,1,5,6,1,2
700,43,4,4,4,8,1,3,13,1,5
701,43,0,3,3,7,3,3,19,1,4
702,62,4,7,6,18,1,4,16,0,6
703,21,0,5,5,4,0,1,3,1,2
704,73,5,9,13,13,1,5,22,0,5
705,19,0,2,1,4,2,4,2,0,4
