origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
178,92,6,3,36,12,2,17,15,0,1
179,10,1,0,0,3,1,2,3,0,0
180,48,0,0,10,8,2,10,17,1,0
181,49,4,0,9,5,1,19,9,0,2
182,27,1,0,9,0,0,10,7,0,0
183,56,3,1,13,7,0,8,23,1,0
184,53,8,3,13,6,0,13,10,0,0
185,130,7,6,29,22,5,21,37,1,2
186,74,1,5,22,5,0,16,25,0,0
187,199,4,14,20,62,4,16,75,1,3
188,117,5,8,19,33,2,10,35,2,3
189,191,11,5,35,52,4,29,54,0,1
190,65,0,0,12,15,1,13,23,1,0
191,61,2,1,10,9,0,10,28,1,0
192,238,10,13,41,68,3,28,67,4,4
193,176,6,4,29,49,5,27,49,0,7
194,22,3,0,7,3,0,3,6,0,0
195,152,2,2,39,19,1,32,53,2,2
196,8,0,0,1,0,1,2,4,0,0
197,210,7,9,58,37,4,29,61,0,5
198,136,7,7,35,21,2,20,38,0,6
199,160,11,9,39,20,3,28,47,2,1
200,54,0,1,19,4,1,14,15,0,0
201,86,7,0,22,10,1,19,23,0,4
202,56,0,2,11,7,1,15,19,1,0
203,225,8,6,33,60,5,31,73,2,7
204,62,7,1,18,8,0,9,19,0,0
205,87,4,1,30,7,0,17,23,3,2
206,155,10,3,43,29,1,33,31,4,1
207,157,9,7,50,14,3,27,42,2,3
208,239,17,9,54,35,6,42,69,2,5
209,217,7,8,33,58,7,29,70,1,4
210,149,6,8,24,41,1,18,48,0,3
211,72,3,5,14,5,2,13,26,2,2
212,52,1,4,6,9,0,5,26,1,0
213,443,16,16,153,33,2,69,135,8,11
214,232,3,8,66,32,4,52,56,6,5
215,118,5,1,24,21,2,28,36,0,1
216,65,4,1,14,7,0,21,17,0,1
217,47,0,0,7,8,0,18,14,0,0
218,251,15,1,85,27,5,49,63,1,5
219,38,1,0,3,8,1,14,11,0,0
220,22,0,1,1,3,0,10,5,2,0
221,58,3,1,8,9,1,8,25,0,3
222,18,1,0,1,3,1,1,10,0,1
223,4,0,0,3,1,0,0,0,0,0
224,24,3,0,0,9,0,1,9,0,2
225,58,4,3,8,12,1,17,13,0,0
226,54,3,1,8,3,0,6,32,0,1
227,36,1,0,1,6,0,7,21,0,0
228,23,0,0,1,9,0,1,11,0,1
229,144,9,6,33,17,5,30,36,1,7
230,63,2,1,12,15,0,8,22,0,3
301,99,6,0,20,11,2,27,29,1,3
302,163,5,3,23,25,1,37,68,0,1
303,8,0,0,0,2,0,3,3,0,0
304,357,11,8,82,61,5,60,123,3,4
305,150,2,7,22,27,3,25,63,1,0
306,45,0,2,7,5,0,18,12,0,1
307,87,6,2,7,9,0,16,46,1,0
308,106,3,1,25,16,0,25,35,0,1
309,273,11,5,47,20,7,58,111,5,9
310,173,0,4,33,32,2,27,71,2,2
311,96,2,3,27,10,2,17,34,0,1
312,137,7,3,43,12,2,30,39,0,1
313,60,4,1,13,5,0,10,26,0,1
314,13,0,0,1,2,1,2,7,0,0
315,75,1,0,14,6,1,12,33,5,3
316,120,7,2,22,15,2,25,44,0,3
317,13,1,1,3,0,0,3,5,0,0
318,70,3,2,4,19,2,13,25,0,2
319,19,3,0,2,6,2,1,4,0,1
320,27,0,0,6,3,2,4,10,1,1
321,54,2,1,5,16,2,7,19,1,1
322,54,1,3,13,5,0,12,19,1,0
323,145,5,6,21,45,4,15,47,0,2
324,175,3,3,31,39,3,35,59,1,1
325,127,4,9,18,34,3,13,39,1,6
326,22,1,1,3,2,1,6,7,0,1
327,3,0,0,2,0,0,0,0,0,1
328,159,13,3,22,14,5,40,47,7,8
329,57,1,0,16,11,0,13,13,1,2
330,47,5,0,12,4,0,15,10,0,1
331,5,0,0,1,1,0,1,2,0,0
332,77,2,6,6,31,2,5,23,0,2
334,57,3,1,20,5,0,19,7,0,2
335,61,2,2,17,7,0,18,12,1,2
336,47,1,0,13,2,0,21,10,0,0
337,36,0,2,4,5,0,9,13,0,3
338,34,2,0,12,4,0,10,6,0,0
339,49,0,1,3,15,0,8,19,1,2
340,149,7,6,39,25,3,32,35,0,2
341,50,3,2,13,13,0,9,10,0,0
342,127,6,1,34,10,2,28,41,3,2
343,24,1,1,5,6,0,8,3,0,0
344,94,4,5,33,9,1,25,15,1,1
345,37,1,1,10,6,2,9,6,0,2
346,71,2,4,21,6,2,13,19,2,2
347,204,8,9,54,22,3,24,72,2,10
348,30,0,1,10,4,1,8,6,0,0
349,19,0,1,4,2,1,2,9,0,0
350,51,6,1,5,10,2,4,21,0,2
351,40,1,4,3,10,1,8,12,1,0
352,115,3,9,10,19,1,8,62,0,3
353,13,0,2,0,4,0,3,4,0,0
354,158,3,9,22,18,2,17,80,3,4
355,3,0,0,0,0,0,0,3,0,0
356,17,1,0,7,1,1,2,4,0,1
357,13,0,0,3,1,0,4,5,0,0
358,15,0,0,1,2,0,1,10,0,1
359,2,0,0,1,0,0,1,0,0,0
360,14,0,1,4,2,0,2,4,0,1
361,12,2,0,0,1,0,3,6,0,0
362,18,0,0,0,2,1,1,14,0,0
363,11,0,0,1,2,2,0,6,0,0
364,102,4,3,16,26,5,13,32,1,2
365,32,1,1,6,6,2,1,15,0,0
366,60,6,3,8,20,0,7,16,0,0
367,66,4,5,11,5,1,3,32,0,5
368,7,1,0,1,2,0,1,2,0,0
369,3,0,0,0,1,0,0,2,0,0
370,15,2,0,0,4,1,5,3,0,0
371,70,4,3,15,13,2,14,18,0,1
372,85,1,2,14,22,4,7,34,1,0
373,16,1,1,1,5,0,1,5,0,2
374,56,2,5,3,11,1,9,20,2,3
375,12,0,0,1,0,0,4,7,0,0
376,24,5,0,3,0,0,6,10,0,0
377,20,0,0,6,3,0,3,8,0,0
378,23,0,2,5,6,1,4,5,0,0
379,18,0,1,4,0,0,6,6,0,1
380,45,0,0,12,4,0,12,16,0,1
381,38,4,1,4,4,0,9,15,0,1
382,100,7,3,19,9,0,33,28,0,1
384,7,0,0,3,2,0,1,1,0,0
386,25,0,1,5,3,1,2,12,0,1
387,8,0,1,2,3,1,1,0,0,0
388,81,3,2,18,11,0,24,23,0,0
389,9,0,0,4,1,0,3,1,0,0
390,11,0,0,3,1,0,6,1,0,0
391,46,3,0,8,5,2,10,17,1,0
392,6,0,0,3,0,0,1,2,0,0
393,12,1,0,3,6,0,0,1,0,1
394,27,0,1,10,4,0,1,9,0,2
395,13,0,0,4,0,0,1,8,0,0
396,14,0,2,3,1,0,3,5,0,0
397,21,0,2,8,2,0,3,6,0,0
398,3,0,0,0,0,0,1,2,0,0
399,16,0,0,4,4,0,3,4,0,1
400,10,0,0,1,1,0,2,3,2,1
401,17,0,0,4,1,0,7,5,0,0
402,6,0,0,2,0,0,4,0,0,0
403,12,0,2,2,0,0,6,2,0,0
404,10,0,1,3,2,0,2,1,0,1
405,6,0,0,3,0,0,2,1,0,0
406,43,1,2,3,3,0,18,14,0,2
407,2,0,0,0,1,0,0,1,0,0
408,6,0,0,1,1,0,2,2,0,0
409,14,0,0,3,0,0,11,0,0,0
410,64,2,4,13,1,0,30,13,1,0
411,29,2,0,4,1,0,8,14,0,0
412,20,3,0,3,2,0,8,2,1,1
413,111,8,3,41,11,1,24,21,0,2
414,37,0,1,7,3,1,13,11,0,1
415,19,2,2,5,1,0,6,3,0,0
416,26,1,0,7,5,0,5,8,0,0
417,9,0,0,2,1,0,4,2,0,0
418,16,0,0,4,2,0,5,4,0,1
419,14,0,0,2,0,0,4,8,0,0
420,38,5,1,8,4,0,14,6,0,0
421,7,0,0,2,0,0,2,3,0,0
422,8,0,0,2,0,0,4,2,0,0
423,11,2,0,1,0,0,5,3,0,0
424,132,8,4,42,18,2,27,27,1,3
425,133,7,6,32,15,0,30,41,2,0
426,60,1,3,17,5,0,13,18,1,2
427,42,2,3,9,8,1,7,12,0,0
428,93,1,4,28,8,1,25,23,0,3
429,32,1,2,4,4,1,9,10,0,1
430,99,2,5,28,18,1,19,24,1,1
431,17,0,0,7,3,0,3,4,0,0
432,162,13,3,43,25,3,29,44,0,2
433,60,4,1,11,7,0,18,19,0,0
434,22,6,1,2,3,0,4,6,0,0
435,35,0,0,2,12,1,3,17,0,0
436,3,0,0,3,0,0,0,0,0,0
437,87,6,6,18,19,0,19,19,0,0
438,30,2,1,6,8,1,3,8,0,1
439,41,4,1,6,6,1,10,13,0,0
440,24,1,0,10,5,0,2,6,0,0
441,72,5,1,17,5,1,15,25,1,2
442,26,0,0,7,4,2,3,9,0,1
443,111,4,3,12,23,2,11,52,1,3
444,15,1,0,3,3,0,2,6,0,0
445,101,1,2,18,15,1,19,44,0,1
446,35,1,4,3,5,0,7,13,1,1
447,62,1,5,13,12,0,7,22,1,1
448,106,5,8,11,23,3,13,41,0,2
449,34,9,3,0,7,0,7,6,1,1
450,43,4,1,4,10,1,1,20,0,2
451,17,0,0,3,8,0,1,5,0,0
452,25,1,1,7,3,0,5,8,0,0
453,32,0,3,0,11,2,0,15,0,1
454,51,3,1,1,17,1,1,24,0,3
455,65,4,2,5,20,2,8,20,0,4
456,4,0,0,1,1,0,1,1,0,0
457,203,3,7,11,78,7,7,87,0,3
458,102,2,2,3,37,3,8,44,0,3
459,32,1,2,3,10,1,1,14,0,0
460,76,1,5,3,24,2,0,40,0,1
461,58,6,2,1,17,2,4,25,0,1
462,28,1,0,1,7,0,2,15,1,1
463,83,0,6,15,21,1,22,13,1,4
464,51,0,4,6,4,1,15,18,1,2
465,28,0,0,2,8,0,3,15,0,0
466,30,3,2,7,2,0,8,8,0,0
467,22,0,1,3,6,1,3,7,0,1
468,49,1,2,7,6,4,13,15,1,0
469,172,9,12,18,51,4,21,53,1,3
470,38,2,2,2,9,2,4,16,0,1
471,62,3,6,9,9,6,9,19,1,0
472,92,1,3,28,20,0,14,25,0,1
473,19,2,0,5,3,0,9,0,0,0
474,114,5,4,19,20,3,25,35,1,2
475,15,0,2,3,2,0,4,3,0,1
476,74,5,4,12,17,1,13,19,1,2
477,145,12,8,44,12,0,31,33,1,4
478,10,1,1,4,1,0,2,1,0,0
479,65,1,2,13,14,0,13,20,0,2
480,25,0,2,4,3,0,8,8,0,0
481,67,2,9,16,13,0,7,15,0,5
482,319,14,16,67,73,5,42,92,3,7
483,55,0,1,18,8,1,16,5,1,5
484,26,3,1,6,6,0,6,3,0,1
485,89,8,2,21,9,0,24,23,2,0
486,146,9,4,37,25,2,25,38,1,5
487,134,9,2,39,6,0,24,53,1,0
488,33,1,1,6,3,0,8,14,0,0
489,142,5,1,29,28,5,22,50,1,1
490,78,5,4,19,11,0,17,22,0,0
491,68,3,7,15,8,0,12,19,0,4
492,191,12,7,65,30,0,36,39,0,2
493,165,8,5,52,26,3,27,41,1,2
494,177,6,4,56,32,2,29,45,0,3
495,208,7,4,41,43,6,39,65,0,3
496,391,18,18,87,93,4,40,124,0,7
497,35,1,2,6,11,1,5,8,0,1
498,46,2,1,8,9,1,16,8,0,1
499,773,19,65,199,103,9,102,244,5,27
500,565,25,33,150,81,7,68,176,8,17
501,321,22,15,91,33,5,51,92,8,4
502,72,1,1,9,9,3,27,22,0,0
503,124,4,2,18,21,2,20,52,1,4
504,25,2,0,5,1,2,5,9,0,1
505,16,0,0,4,2,0,3,5,1,1
506,134,4,11,25,19,3,25,39,4,4
507,138,4,7,41,18,2,31,32,2,1
508,38,3,0,5,3,0,15,12,0,0
509,47,1,1,14,5,0,17,8,0,1
510,91,4,6,18,19,1,15,26,0,2
511,38,0,6,8,4,1,11,8,0,0
512,132,7,11,16,23,0,21,51,0,3
513,75,2,1,12,18,1,13,24,1,3
514,142,5,9,34,20,2,17,50,2,3
515,8,1,0,2,1,0,2,2,0,0
516,82,6,1,10,21,1,17,24,0,2
517,24,4,2,2,0,1,3,11,0,1
518,19,0,0,0,2,0,1,16,0,0
519,8,0,0,0,1,0,0,7,0,0
520,6,1,0,0,0,0,3,2,0,0
521,2,0,0,0,1,0,0,1,0,0
522,5,0,1,1,1,0,0,2,0,0
523,10,0,0,0,2,1,0,7,0,0
524,27,0,1,0,5,0,0,21,0,0
525,2,0,1,0,0,0,0,1,0,0
526,35,0,1,9,6,3,6,10,0,0
527,1,0,0,1,0,0,0,0,0,0
528,22,0,2,0,12,1,0,5,0,2
529,12,0,1,0,4,1,0,6,0,0
530,13,1,0,1,5,0,0,6,0,0
531,24,2,1,4,0,3,9,4,0,1
532,34,0,2,9,6,1,6,10,0,0
533,11,0,2,2,4,0,0,3,0,0
534,34,2,1,6,8,2,5,9,0,1
535,32,1,1,1,15,0,3,10,0,1
536,5,0,0,1,4,0,0,0,0,0
537,4,1,0,0,1,0,0,2,0,0
538,11,0,1,3,2,0,3,2,0,0
539,10,2,0,0,1,0,2,5,0,0
540,27,4,3,5,1,1,7,6,0,0
541,30,0,3,7,5,1,11,3,0,0
542,13,0,0,5,2,0,3,3,0,0
543,3,0,1,0,1,0,0,1,0,0
544,46,0,3,4,13,0,7,18,0,1
545,25,0,0,7,5,0,5,8,0,0
546,44,0,1,2,22,1,3,14,0,1
547,20,0,1,3,8,0,4,4,0,0
548,11,0,0,1,6,0,1,3,0,0
549,45,2,2,14,6,0,9,10,2,0
550,44,2,3,16,10,0,6,7,0,0
551,25,1,0,2,8,0,4,10,0,0
552,66,1,5,5,26,2,7,17,1,2
553,11,1,0,0,2,0,2,6,0,0
554,32,4,0,8,1,1,4,14,0,0
555,37,2,3,9,3,1,10,9,0,0
556,49,3,1,16,5,0,16,7,0,1
557,35,0,1,6,3,3,12,10,0,0
558,19,3,0,2,8,0,3,3,0,0
559,35,1,2,8,3,1,9,8,3,0
560,58,4,1,12,3,1,17,20,0,0
561,73,6,4,18,7,1,9,25,0,3
562,24,3,0,10,1,0,3,7,0,0
563,25,1,2,3,5,1,2,11,0,0
564,23,1,0,5,5,0,2,10,0,0
565,13,0,1,4,2,0,2,4,0,0
566,23,0,2,1,6,0,5,8,0,1
567,16,2,0,2,1,1,3,7,0,0
568,67,5,4,12,14,1,11,17,1,2
569,24,0,0,2,5,0,13,3,0,1
570,14,0,0,0,7,0,1,6,0,0
571,16,1,1,5,2,0,6,1,0,0
572,18,1,0,3,2,1,4,7,0,0
573,18,0,0,1,8,2,1,6,0,0
574,55,7,3,3,13,4,7,16,0,2
575,34,0,0,7,6,0,5,16,0,0
576,28,2,0,3,8,1,4,10,0,0
577,6,0,0,2,0,0,1,3,0,0
578,74,8,6,7,25,0,6,21,0,1
579,3,0,0,0,0,0,0,2,1,0
580,7,1,2,1,0,0,0,2,1,0
581,11,0,1,1,2,0,3,3,1,0
582,4,0,1,1,0,0,1,1,0,0
583,3,1,1,0,0,0,1,0,0,0
584,25,1,0,4,4,0,8,8,0,0
585,138,6,9,30,20,1,21,44,2,5
586,37,2,2,9,4,1,6,13,0,0
587,48,2,2,14,7,0,8,12,0,3
588,27,0,2,4,5,1,3,11,1,0
589,219,44,8,39,30,5,26,61,1,5
590,55,4,3,6,6,2,13,20,0,1
591,28,2,0,5,2,0,6,9,2,2
592,25,0,0,5,3,1,3,13,0,0
593,122,13,4,20,26,0,12,41,0,6
594,83,0,4,5,19,0,4,50,1,0
595,53,0,0,13,4,0,6,30,0,0
596,98,3,1,18,5,3,13,52,0,3
597,47,5,2,4,6,1,13,16,0,0
598,83,1,10,3,26,4,3,33,1,2
599,80,2,6,8,17,1,8,34,1,3
600,33,3,0,3,9,1,5,12,0,0
601,44,2,2,7,14,0,5,12,1,1
602,30,0,0,3,3,1,4,19,0,0
603,21,1,1,2,8,0,4,4,0,1
604,64,4,0,11,10,1,12,25,0,1
605,60,3,4,10,10,0,16,15,0,2
606,17,1,0,4,1,0,4,5,2,0
607,30,2,0,8,3,0,7,10,0,0
608,13,0,0,2,3,0,4,3,0,1
609,12,2,0,4,1,0,0,4,0,1
610,20,2,1,4,1,0,5,6,1,0
611,99,2,5,5,36,3,3,39,2,4
612,178,3,6,9,76,5,6,66,0,7
613,58,3,5,9,7,2,6,26,0,0
614,44,2,2,9,6,1,5,18,0,1
615,33,0,2,4,9,1,4,13,0,0
616,5,0,0,1,0,0,2,2,0,0
617,11,0,1,2,0,1,2,5,0,0
618,42,5,0,7,9,0,8,12,0,1
619,27,1,2,1,6,0,3,14,0,0
620,71,2,2,15,14,1,13,19,1,4
621,72,2,1,11,26,0,9,20,1,2
622,91,5,5,15,21,1,12,27,3,2
623,120,0,2,5,23,1,9,80,0,0
624,56,1,6,9,10,4,6,19,0,1
625,22,1,1,3,3,1,4,9,0,0
626,139,9,2,39,26,2,21,38,0,2
627,184,12,8,42,38,4,25,50,1,4
628,242,14,11,47,52,4,29,81,0,4
629,141,2,6,39,21,1,21,45,1,5
630,112,2,5,31,14,2,23,31,2,2
631,192,10,6,30,47,3,26,68,1,1
632,771,28,34,86,282,14,52,261,6,8
633,374,13,16,44,105,9,46,136,0,5
634,117,5,8,22,16,1,30,32,2,1
635,482,23,24,161,66,10,58,130,4,6
636,117,3,1,17,17,2,20,55,1,1
637,134,9,4,14,19,0,23,63,1,1
638,31,1,0,2,9,0,7,12,0,0
639,19,0,1,1,1,1,2,12,1,0
640,51,1,1,11,1,2,17,17,1,0
641,345,11,8,81,61,4,50,121,2,7
642,36,0,2,5,2,0,9,16,2,0
643,95,4,4,11,18,1,13,41,2,1
644,31,1,1,8,3,0,5,12,0,1
645,111,0,3,22,18,2,20,45,0,1
646,118,9,5,29,10,2,22,36,2,3
647,11,0,0,3,3,0,2,3,0,0
648,36,0,1,7,6,3,8,11,0,0
650,41,2,1,13,2,0,11,12,0,0
651,42,2,2,8,6,0,15,8,1,0
652,3,0,0,1,0,0,0,2,0,0
653,8,0,0,1,0,0,4,3,0,0
654,58,4,2,11,3,2,12,21,0,3
655,164,10,6,45,20,0,33,49,1,0
656,37,3,2,2,4,1,9,15,0,1
657,14,1,0,2,5,0,0,6,0,0
658,6,0,1,0,3,0,1,1,0,0
659,138,8,1,29,17,3,27,50,3,0
660,15,0,0,3,4,0,3,5,0,0
661,71,4,1,16,8,4,14,23,0,1
662,124,6,7,32,9,0,29,38,1,2
663,64,0,1,9,16,1,13,20,2,2
664,182,9,7,42,18,1,36,67,1,1
665,106,1,8,10,23,3,11,48,2,0
666,128,11,4,39,12,1,28,26,3,4
667,342,36,23,103,50,2,42,72,4,10
668,223,19,6,61,19,6,41,62,2,7
669,138,9,4,38,11,2,28,37,2,7
670,44,0,3,2,15,0,2,21,0,1
671,128,5,4,17,42,1,8,47,1,3
672,49,2,3,7,8,1,4,22,1,1
673,230,20,10,55,47,3,40,52,0,3
674,96,2,2,27,20,0,23,21,0,1
675,125,7,4,36,15,2,25,34,0,2
676,106,8,0,37,20,1,22,17,0,1
677,20,0,1,2,8,0,2,6,1,0
678,3,0,0,0,0,0,0,3,0,0
679,18,0,0,5,3,0,4,6,0,0
680,53,0,0,9,11,1,13,17,1,1
681,12,0,1,3,0,0,3,5,0,0
682,85,5,3,10,10,1,16,39,0,1
683,100,3,7,11,18,0,8,50,0,3
684,61,1,6,7,4,0,5,29,1,8
685,59,4,5,6,16,0,12,14,1,1
686,77,3,1,14,16,2,14,26,0,1
687,56,0,2,6,12,2,9,25,0,0
688,131,2,5,14,34,2,6,67,1,0
689,49,0,4,3,14,4,3,19,1,1
690,21,0,1,4,3,0,1,12,0,0
691,43,1,1,8,9,1,8,14,0,1
692,26,1,0,3,7,1,4,10,0,0
693,55,0,0,8,11,1,5,30,0,0
694,64,4,1,6,27,1,7,18,0,0
695,55,0,6,1,16,3,5,21,0,3
696,7,0,0,0,4,0,0,3,0,0
697,35,1,2,4,20,1,1,6,0,0
698,18,3,1,6,1,0,2,5,0,0
699,30,2,1,5,5,0,2,14,0,1
700,42,1,1,5,11,0,1,20,2,1
701,17,0,0,2,4,1,1,9,0,0
702,49,3,1,7,22,1,3,11,0,1
703,14,1,1,2,6,0,1,2,0,1
704,35,3,1,4,4,0,11,10,1,1
705,15,0,1,4,2,0,2,6,0,0
706,36,0,1,5,5,0,4,21,0,0
707,19,1,0,3,4,0,1,10,0,0
