origin_zone,total,shour0,shour1,shour2,shour3,shour4,shour5,shour6,shour7,shour8,shour9,shour10,shour11,shour12,shour13,shour14,shour15,shour16,shour17,shour18,shour19,shour20,shour21,shour22,shour23,destination_zone,total1,dhour0,dhour1,dhour2,dhour3,dhour4,dhour5,dhour6,dhour7,dhour8,dhour9,dhour10,dhour11,dhour12,dhour13,dhour14,dhour15,dhour16,dhour17,dhour18,dhour19,dhour20,dhour21,dhour22,dhour23
12,138,1,0,0,0,3,10,18,10,15,6,11,8,8,5,7,6,9,3,4,4,1,5,3,1,12,140,0,1,1,0,0,2,2,5,6,8,3,5,9,6,9,9,10,13,13,11,12,4,5,5
13,256,0,0,0,0,0,7,22,18,24,15,13,11,19,12,12,15,14,14,23,16,12,2,4,3,13,257,0,0,0,0,0,2,5,7,6,15,13,10,11,13,19,27,18,32,21,15,15,15,6,5
14,22,0,0,0,0,0,1,3,1,2,1,0,0,1,1,1,3,2,3,0,1,1,1,0,0,14,20,0,0,0,0,0,0,0,2,2,2,2,3,0,0,1,2,0,2,1,1,1,1,0,0
15,13,0,0,0,0,0,0,2,1,0,1,0,1,2,1,0,0,1,1,0,2,0,1,0,0,15,12,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,2,0,1,0,1,1,0,0,2
16,12,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,2,0,1,0,2,1,1,0,16,18,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,2,2,0,1,0,1,3,3,0
17,342,0,0,0,0,0,1,7,8,9,9,21,22,22,23,32,26,27,30,28,33,24,13,6,1,17,361,0,1,0,0,0,1,5,8,23,19,22,33,21,35,27,24,33,26,25,25,16,9,7,1
18,112,0,0,0,0,2,3,4,5,9,7,2,11,10,6,7,7,14,8,5,6,3,1,2,0,18,115,0,0,0,0,0,1,2,10,7,4,6,7,10,4,8,8,3,9,14,4,5,6,4,2
19,125,2,0,0,0,2,0,7,7,5,4,2,10,6,7,7,18,9,7,10,11,6,2,2,1,19,114,0,1,1,0,0,0,3,7,10,9,5,6,6,6,10,7,7,8,5,10,7,4,0,1
20,74,0,0,0,0,1,2,2,3,4,6,4,8,2,2,8,7,4,7,8,2,0,0,2,2,20,83,0,1,0,0,0,0,4,3,2,3,2,7,2,5,6,7,4,4,12,4,5,5,5,2
21,54,1,0,0,0,0,0,1,1,2,3,4,4,11,4,3,4,5,5,3,0,1,1,1,0,21,60,0,0,0,0,0,0,1,1,4,6,8,5,6,6,3,4,4,2,2,2,0,4,2,0
22,43,0,1,0,0,0,1,0,1,0,2,3,2,4,1,4,7,3,3,2,7,2,0,0,0,22,41,0,1,0,0,0,0,0,0,5,1,4,2,2,0,4,5,3,1,6,2,1,1,1,2
23,30,0,0,0,0,0,0,0,2,1,4,4,1,0,2,4,1,2,3,1,1,3,1,0,0,23,33,0,0,0,0,0,0,1,0,8,1,2,1,1,3,3,3,2,2,3,1,1,1,0,0
24,74,0,0,0,0,0,3,1,7,6,4,6,8,0,3,3,5,3,5,4,4,4,5,3,0,24,82,0,0,0,0,0,0,2,3,3,6,4,2,9,3,2,8,6,5,9,3,2,5,7,3
25,251,1,0,0,0,1,7,15,13,13,7,17,6,17,20,31,26,8,10,15,17,5,18,4,0,25,218,0,1,0,0,0,1,12,7,14,10,11,21,17,16,14,8,20,11,16,6,10,8,11,3
26,96,0,0,0,0,0,2,5,4,7,1,4,9,1,11,9,11,2,3,9,6,5,5,2,0,26,64,0,1,0,1,0,0,0,2,4,4,2,3,3,5,4,5,3,5,5,5,2,8,1,1
27,219,1,1,0,1,1,2,8,18,10,18,6,11,14,14,14,13,13,19,20,12,2,10,10,1,27,233,0,0,0,1,0,0,6,5,15,10,14,10,18,16,18,17,8,18,25,19,12,11,10,0
28,15,0,0,0,0,0,0,0,2,0,0,3,1,0,2,0,0,2,1,1,1,0,0,1,1,28,19,0,0,0,0,0,0,0,0,2,1,0,4,2,3,0,0,1,2,2,1,0,0,1,0
29,12,0,0,0,0,0,0,0,0,1,0,1,2,2,0,1,1,2,0,1,0,0,1,0,0,29,11,0,0,0,0,0,0,0,2,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0
30,191,0,0,0,0,0,7,8,15,21,18,11,14,8,9,12,9,13,10,10,7,12,6,1,0,30,194,0,0,0,0,0,0,2,3,13,7,10,12,14,14,19,11,18,11,7,14,13,15,5,5
31,123,1,0,0,0,1,4,5,12,20,11,7,4,6,4,1,10,7,9,9,4,2,2,1,3,31,116,0,1,0,0,0,1,3,4,8,6,4,10,4,4,7,7,6,14,10,8,7,3,3,5
32,78,0,0,0,0,0,5,4,5,7,2,3,7,4,4,12,5,7,5,2,2,2,2,0,0,32,70,0,0,0,0,0,1,4,5,7,5,4,2,2,8,4,3,9,4,2,2,2,2,2,2
33,111,1,0,0,0,1,3,3,7,5,6,8,6,5,5,13,4,21,5,4,12,0,0,2,0,33,119,0,0,0,0,0,1,3,7,10,10,9,0,7,7,10,5,6,7,8,6,4,8,8,2
34,78,0,0,0,0,0,2,4,3,5,6,5,5,3,10,3,2,10,6,4,4,2,3,1,0,34,64,0,0,0,0,0,0,1,2,7,4,3,3,6,5,6,3,6,6,6,1,2,1,1,0
35,53,0,0,0,0,0,0,3,4,2,5,3,3,1,4,3,6,6,4,3,2,1,2,0,1,35,59,0,1,0,0,0,0,0,3,1,2,3,3,2,4,7,2,6,6,8,4,1,3,2,1
36,115,0,0,0,0,2,6,12,8,10,8,8,7,7,6,5,5,8,7,6,3,2,4,1,0,36,122,0,2,0,0,0,1,1,5,8,5,2,5,6,6,8,9,9,10,6,9,10,9,8,2
37,263,0,0,0,0,0,7,14,15,24,17,15,15,16,16,15,29,13,28,12,9,7,4,4,3,37,271,0,1,0,0,0,1,5,11,19,20,13,18,15,16,15,18,25,19,15,21,14,15,7,3
38,384,4,0,1,0,1,4,8,16,19,14,19,27,28,20,25,35,40,35,26,16,18,17,9,2,38,373,0,1,0,0,0,2,5,21,37,35,35,17,19,23,30,25,20,24,25,19,10,12,10,3
39,271,0,0,0,1,0,0,5,10,7,17,12,14,8,17,29,28,32,36,24,11,7,9,3,1,39,260,0,2,0,0,0,2,7,15,31,34,18,15,15,17,15,18,14,13,15,7,10,8,4,0
40,170,0,0,0,0,0,2,9,4,9,9,7,19,9,11,12,13,17,20,7,10,6,3,3,0,40,172,0,0,0,0,0,1,3,6,16,18,9,11,11,7,9,8,13,15,13,15,9,3,4,1
41,150,1,0,0,0,1,4,15,12,10,12,10,9,5,8,10,5,6,9,9,5,6,10,2,1,41,143,0,2,0,1,0,0,3,7,5,6,4,3,6,10,8,11,12,18,9,5,7,8,14,2
42,66,1,0,0,0,0,1,2,5,5,4,2,3,5,2,6,1,4,5,8,5,2,3,1,1,42,56,0,0,0,0,0,0,3,3,3,2,1,3,0,3,3,2,2,3,8,7,7,1,3,2
43,121,1,0,0,0,1,5,4,11,6,10,7,5,8,4,9,9,9,8,5,3,5,8,2,1,43,105,0,0,0,0,0,0,1,10,11,4,4,9,3,3,6,4,6,13,8,7,8,4,3,1
44,50,0,0,0,0,0,2,0,0,2,1,5,1,1,6,9,6,4,1,2,3,2,3,2,0,44,49,0,0,0,0,0,1,2,9,4,4,3,3,2,1,3,1,2,1,1,5,1,1,3,1
45,93,1,0,0,0,0,0,4,4,1,4,7,4,10,10,12,7,5,8,2,4,6,3,1,0,45,89,0,0,0,0,0,1,3,19,5,7,8,2,5,6,5,5,5,1,5,5,2,0,5,0
46,37,1,0,0,0,0,4,1,4,3,0,1,1,2,1,5,2,3,5,3,1,0,0,0,0,46,42,0,1,0,0,0,0,2,1,3,1,1,1,0,6,4,3,3,7,1,3,1,0,3,1
47,102,0,0,0,0,0,2,2,7,6,3,9,4,12,6,9,12,8,6,4,6,1,3,1,1,47,99,0,0,0,0,0,1,7,16,5,6,5,5,4,5,3,7,6,8,8,4,2,3,1,2
48,346,3,0,1,0,2,7,8,15,14,6,30,18,24,14,34,39,16,12,24,22,12,37,7,1,48,291,0,1,0,0,0,3,9,17,25,20,24,19,21,23,21,18,14,6,11,13,11,13,15,4
49,388,2,1,0,0,1,5,3,12,12,17,14,25,34,25,25,34,52,44,31,20,13,11,5,2,49,367,0,0,1,0,0,1,9,23,40,35,39,34,20,27,20,24,19,18,24,9,6,12,3,2
50,102,0,0,0,0,0,5,6,9,7,10,7,9,4,6,6,6,13,3,4,0,4,3,0,0,50,98,0,1,0,0,0,2,2,7,7,4,9,4,6,9,4,5,10,3,6,5,3,3,4,2
51,28,1,0,0,0,0,0,1,2,4,1,3,2,1,3,1,1,0,2,3,2,0,1,0,0,51,29,0,1,0,0,0,0,1,3,2,1,5,1,0,2,1,2,0,2,0,4,2,0,2,0
52,49,0,0,0,0,0,4,4,8,2,2,1,2,4,0,2,3,3,0,4,4,3,2,1,0,52,56,0,0,1,1,0,1,2,1,3,0,3,2,2,3,2,2,5,4,4,3,6,4,5,2
53,180,1,0,0,0,5,4,12,21,13,11,10,9,7,11,6,12,10,10,10,11,8,6,2,1,53,181,0,2,0,0,0,1,1,7,12,11,9,4,9,8,3,16,11,19,17,12,13,14,8,3
54,205,0,0,0,0,0,5,14,13,12,10,12,20,20,11,13,22,9,15,8,10,6,4,1,0,54,200,0,3,1,0,0,0,1,9,14,13,9,12,18,15,14,16,15,9,14,11,13,6,4,3
55,138,2,0,0,0,2,0,7,7,13,7,7,8,7,12,12,7,9,14,6,5,9,4,0,0,55,123,0,1,0,0,0,2,3,11,3,9,5,6,2,7,8,8,7,12,10,5,11,4,8,1
56,32,1,0,0,0,0,0,0,1,2,0,2,6,1,0,3,2,7,2,0,0,3,1,1,0,56,30,0,0,0,0,0,0,2,2,1,3,0,3,5,1,1,2,1,2,1,0,4,1,1,0
57,17,0,0,0,0,0,0,0,2,0,1,1,1,3,0,2,0,2,1,2,1,0,1,0,0,57,21,0,0,0,0,0,0,0,2,3,1,1,0,2,1,1,3,1,1,1,1,1,0,2,0
58,28,0,0,0,0,0,0,0,3,1,2,2,1,0,1,5,3,1,2,1,0,2,3,1,0,58,18,0,0,0,0,0,0,0,1,1,0,0,3,1,0,3,2,0,0,3,1,1,0,2,0
59,119,1,0,0,0,0,3,10,13,12,9,12,6,7,5,7,6,2,10,4,6,6,0,0,0,59,137,0,0,0,0,0,1,0,5,7,7,9,9,9,6,9,8,10,15,9,8,11,8,6,0
60,104,1,0,0,0,0,1,8,9,12,9,12,3,6,2,10,5,9,10,3,1,2,0,1,0,60,105,0,1,0,0,0,0,0,2,2,4,9,6,5,8,7,6,8,10,11,9,8,6,1,2
61,38,0,0,0,0,0,1,2,2,2,2,5,4,1,4,1,1,4,3,2,1,2,1,0,0,61,34,0,0,0,0,0,0,0,2,2,3,3,2,3,2,0,2,2,3,2,2,1,3,2,0
62,43,2,0,0,0,0,0,3,1,1,1,2,5,2,1,1,3,2,5,2,7,5,0,0,0,62,45,0,0,0,0,0,0,1,3,0,7,4,1,5,5,3,3,1,4,2,0,4,0,1,1
63,222,1,1,0,0,0,1,4,19,13,15,9,17,12,13,12,15,21,32,10,9,6,7,4,1,63,196,0,4,0,0,0,4,4,8,23,21,10,17,10,7,12,19,13,15,6,9,5,2,5,2
64,394,2,0,0,0,1,7,4,17,16,17,21,27,34,28,28,33,30,38,23,24,24,10,9,1,64,388,0,3,0,0,0,1,3,15,23,27,31,30,32,31,26,25,23,31,30,23,9,14,6,4
65,149,0,1,0,0,0,3,6,4,9,7,6,9,12,15,21,6,7,7,10,8,13,3,2,0,65,155,0,0,0,0,0,0,2,10,12,9,5,9,9,9,9,8,12,11,14,18,8,6,1,2
66,39,1,0,0,0,0,2,6,3,2,0,2,3,1,2,1,1,2,2,1,4,1,3,2,0,66,41,0,0,0,0,0,0,2,0,1,0,1,4,4,3,3,2,0,4,3,5,4,3,2,0
67,236,0,0,0,0,3,2,6,7,6,13,18,15,21,28,16,21,24,20,11,8,10,5,1,1,67,220,0,1,0,1,0,1,6,14,27,26,16,14,20,8,20,7,10,11,8,7,10,3,8,2
68,144,1,0,1,0,1,3,7,5,7,11,8,16,9,8,10,9,14,8,7,5,5,7,1,1,68,124,0,1,0,0,0,1,5,6,7,5,14,7,4,10,8,4,10,10,10,5,6,2,4,4
69,62,0,0,0,0,0,2,5,5,6,5,5,5,3,2,3,5,3,4,3,1,3,1,1,0,69,54,0,1,0,0,0,0,1,2,1,3,2,6,4,4,2,4,3,4,3,5,2,4,1,2
70,141,0,1,0,0,0,3,13,20,8,12,8,12,8,6,5,7,8,10,8,3,1,4,4,0,70,125,0,1,0,0,0,1,2,2,4,6,5,8,11,5,12,9,10,6,10,9,3,7,9,5
71,161,1,0,0,0,1,1,8,12,9,3,13,3,6,7,7,15,25,22,6,8,8,2,3,1,71,157,0,0,0,0,0,0,5,14,15,18,8,13,4,6,11,9,11,10,12,3,4,8,2,3
72,103,0,0,0,1,1,2,6,7,11,5,9,3,9,5,5,9,7,11,2,5,1,1,3,0,72,108,0,0,0,0,0,0,1,3,10,6,4,3,9,12,5,8,4,10,10,8,4,5,2,4
73,161,1,0,0,0,0,6,9,11,7,8,9,7,5,16,18,16,11,10,7,7,6,6,1,0,73,148,0,2,0,0,0,0,8,16,3,9,5,8,5,8,8,10,8,15,13,7,11,7,2,3
74,71,0,0,0,0,0,0,4,7,7,3,3,7,2,4,7,7,5,7,3,2,2,1,0,0,74,69,0,3,0,0,0,0,0,1,3,6,5,5,1,1,3,8,4,3,9,6,4,2,3,2
75,270,2,0,0,0,1,3,10,14,21,19,15,16,25,23,24,19,21,21,13,7,5,6,5,0,75,255,0,1,0,0,0,1,7,9,23,29,11,16,20,11,18,19,16,13,10,16,12,10,9,4
76,85,0,0,0,0,0,0,1,0,6,5,8,9,7,6,4,7,11,6,9,0,4,2,0,0,76,79,0,0,0,0,0,0,2,2,3,7,7,8,10,4,9,7,5,3,3,3,3,3,0,0
77,109,0,0,0,0,1,4,9,12,13,11,6,5,4,10,2,7,6,4,4,4,5,0,2,0,77,115,0,0,0,0,0,1,3,3,4,5,8,5,4,11,7,8,5,11,8,8,6,7,7,3
78,110,0,0,0,0,0,4,11,5,11,4,10,5,11,7,5,6,9,5,6,5,2,3,1,0,78,112,0,2,0,0,0,0,3,0,7,3,2,9,3,6,7,9,6,11,19,8,7,4,2,4
79,19,0,0,0,0,0,1,1,0,2,1,0,1,1,2,1,1,3,2,1,1,0,0,1,0,79,23,0,1,0,0,0,0,0,2,1,1,1,1,0,3,3,0,2,2,2,1,1,0,2,0
80,31,0,0,0,0,0,1,1,1,4,2,1,3,3,1,1,4,2,3,1,1,2,0,0,0,80,34,0,0,0,0,0,0,1,1,0,3,1,2,2,4,1,2,0,3,3,2,4,4,1,0
81,121,0,0,1,0,1,2,10,11,9,6,5,10,5,3,5,6,13,6,8,7,6,4,3,0,81,121,0,0,0,0,0,0,1,4,6,7,7,1,9,7,7,11,13,12,10,7,8,5,5,1
82,148,1,0,0,0,1,8,15,11,9,8,13,16,5,6,6,8,10,7,7,6,8,2,1,0,82,148,0,3,0,0,0,1,7,5,6,11,4,6,11,6,5,12,8,12,15,11,9,6,7,3
84,90,0,0,0,0,1,4,8,3,5,6,4,5,7,4,5,4,8,7,6,5,2,4,2,0,84,118,0,0,0,0,0,0,2,3,7,9,8,6,7,7,8,5,6,13,8,6,5,8,8,1
85,46,0,0,0,0,0,1,4,1,3,2,2,3,3,1,4,1,2,5,7,2,2,3,0,0,85,51,0,0,0,0,0,0,0,1,2,3,0,1,2,3,2,7,5,8,3,5,4,2,3,0
86,270,0,0,0,0,2,10,20,33,17,18,17,13,12,23,17,8,19,17,17,9,8,7,1,2,86,266,0,1,0,0,0,2,4,6,3,9,8,20,18,20,18,19,22,20,30,17,16,20,8,5
87,181,1,0,0,0,0,1,3,9,10,18,13,8,14,17,12,21,15,9,8,6,11,4,1,0,87,196,0,3,0,0,0,1,3,12,18,8,10,12,13,14,11,13,19,15,15,6,14,5,2,1
88,256,2,0,0,0,1,7,11,29,19,20,15,13,20,11,16,18,20,15,13,12,5,8,1,0,88,266,0,0,1,0,0,0,1,10,17,18,13,18,22,22,14,22,21,22,23,12,12,9,3,6
89,310,0,0,0,0,1,7,17,30,23,21,19,11,17,18,16,20,23,28,12,15,11,10,10,1,89,273,0,0,0,0,0,1,5,10,14,19,21,14,15,22,18,14,22,21,18,16,15,14,7,6
90,152,0,0,0,0,0,5,9,15,21,6,5,11,8,13,7,6,11,8,7,7,9,3,1,0,90,134,0,0,0,0,0,0,1,4,9,8,5,8,7,6,13,10,8,13,6,12,7,9,5,3
91,121,1,0,0,0,0,2,6,5,8,12,7,3,12,5,6,8,10,11,8,4,5,6,2,0,91,116,0,2,0,1,0,0,3,4,10,6,4,5,4,7,5,10,9,8,12,4,10,6,6,0
92,55,0,0,0,0,0,3,4,4,4,4,6,6,3,0,2,3,2,3,3,2,1,3,2,0,92,54,0,0,0,0,0,1,1,5,4,4,3,6,3,7,2,3,4,2,1,1,4,1,2,0
93,120,1,0,0,0,0,2,2,12,9,8,12,9,2,7,7,4,10,16,6,7,3,1,2,0,93,134,0,1,1,0,0,0,0,8,4,2,7,13,10,5,8,12,10,10,14,11,6,10,2,0
94,49,0,0,0,0,0,0,0,4,3,4,2,3,3,2,1,3,7,5,5,3,3,1,0,0,94,49,0,0,0,0,0,0,0,2,2,0,5,2,4,3,4,4,5,2,7,4,1,1,1,1
95,109,0,0,0,0,0,3,8,9,6,6,7,6,8,2,4,5,8,12,9,4,4,7,1,0,95,108,0,0,0,0,0,0,1,6,7,4,2,10,3,5,13,5,7,12,14,6,3,6,3,1
96,96,0,0,0,0,0,1,3,8,5,7,9,8,5,2,8,4,8,6,10,5,2,1,4,0,96,102,0,0,0,0,0,0,2,2,3,9,4,3,6,9,2,12,5,6,7,5,11,9,5,2
97,71,0,0,0,0,1,2,4,6,4,6,7,1,5,6,3,5,3,6,3,5,2,0,2,0,97,65,0,0,0,0,0,1,0,3,2,4,3,5,1,6,7,8,1,4,5,5,3,4,2,1
98,23,0,0,0,0,0,0,1,2,4,1,1,1,0,1,4,0,2,3,2,0,1,0,0,0,98,21,0,0,0,0,0,0,1,1,3,2,2,1,2,1,0,3,0,2,1,0,0,0,0,2
99,137,0,0,0,0,0,2,3,10,9,1,11,5,11,12,22,11,10,9,7,4,5,4,1,0,99,113,0,0,0,0,0,1,2,19,13,7,8,4,5,6,4,5,7,9,5,4,4,4,4,2
100,130,1,0,0,0,0,1,4,10,8,9,12,9,6,5,10,6,8,11,5,14,4,4,3,0,100,143,0,1,1,0,0,1,1,4,7,11,5,5,9,4,11,9,11,16,20,10,4,6,2,4
101,57,0,0,0,0,0,2,1,1,5,5,3,7,6,2,3,1,3,6,4,1,3,4,0,0,101,61,0,0,0,0,0,0,0,2,1,1,9,0,5,2,3,5,7,6,9,3,5,3,0,0
102,111,0,0,0,0,2,4,5,12,6,6,5,7,6,7,6,7,7,10,7,3,3,7,1,0,102,109,0,0,1,0,0,1,1,3,7,9,12,9,8,5,3,7,2,10,5,12,8,6,0,0
103,114,1,0,0,0,1,2,6,6,10,9,5,3,6,10,7,4,12,9,9,5,3,3,3,0,103,111,0,2,0,0,0,2,4,2,8,8,7,6,7,14,6,9,9,6,4,7,4,1,3,1
104,11,0,0,0,0,1,0,0,0,2,0,0,2,0,1,1,1,0,1,0,1,0,1,0,0,104,15,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,2,1,1,0,2,1,0,0,0
105,171,0,0,0,0,0,3,2,7,8,12,11,10,10,13,12,21,20,15,13,7,1,3,3,0,105,158,0,0,0,0,0,2,4,13,18,20,12,7,14,8,16,5,9,8,8,4,7,2,0,1
106,113,2,0,0,0,0,2,4,6,4,7,2,4,7,4,12,11,11,12,5,11,3,4,2,0,106,108,0,0,0,0,0,0,5,7,12,10,7,3,8,10,7,6,7,5,7,4,5,0,5,0
107,28,0,0,0,0,0,0,0,0,0,2,3,3,1,1,2,2,3,5,1,2,2,1,0,0,107,27,0,0,0,0,0,0,2,0,2,2,1,3,2,2,2,2,0,4,0,1,1,1,1,1
108,260,0,0,0,0,1,3,5,5,8,8,11,15,25,14,36,25,18,20,16,11,22,14,3,0,108,260,0,0,1,0,0,0,13,35,17,27,13,14,15,15,16,13,17,16,15,13,3,9,5,3
109,109,0,1,0,0,0,5,3,12,8,4,6,11,5,6,4,5,8,10,5,9,4,0,1,2,109,115,0,1,1,0,0,1,2,1,3,7,6,9,8,7,6,9,8,9,9,8,9,5,2,3
110,117,0,0,0,0,0,0,6,17,11,7,14,4,6,6,5,8,7,8,9,2,3,3,1,0,110,103,0,0,0,0,0,0,1,5,7,6,7,6,5,5,9,10,8,4,7,6,6,4,5,2
111,134,3,0,0,1,2,3,13,11,12,9,7,6,6,9,6,9,8,8,10,3,5,3,0,0,111,147,0,1,0,0,0,0,4,4,4,5,12,4,8,5,10,7,15,17,12,13,4,11,8,2
112,349,1,1,0,0,1,8,15,37,31,22,20,15,22,25,27,24,24,24,16,12,12,7,4,1,112,319,0,1,0,1,0,0,8,15,16,12,9,22,24,15,18,24,31,24,32,16,18,12,14,6
113,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,113,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0
114,63,2,0,0,0,2,1,7,3,6,1,2,5,4,3,5,2,0,5,3,0,4,6,2,0,114,58,0,0,0,0,0,1,0,3,1,3,2,6,5,6,3,2,1,2,3,4,3,6,5,2
115,127,0,0,0,0,0,0,11,14,17,12,8,9,7,4,6,6,10,2,7,4,2,7,1,0,115,124,0,0,0,0,0,0,0,1,7,9,3,12,5,8,9,3,9,12,11,9,7,8,8,3
116,70,0,0,0,0,0,1,6,11,5,9,4,4,2,3,5,3,6,2,2,3,3,1,0,0,116,69,0,1,0,0,0,0,1,1,2,3,8,4,4,6,4,3,4,3,7,9,2,3,4,0
117,196,0,0,1,0,2,4,10,15,15,15,11,14,8,15,14,15,9,13,13,10,7,4,1,0,117,183,0,0,1,0,0,0,2,7,8,7,7,6,12,12,12,14,15,14,18,15,11,12,7,1
118,143,1,0,0,0,1,3,9,10,12,11,10,6,10,12,5,12,13,6,11,3,2,2,4,0,118,141,0,1,0,1,1,1,4,5,4,11,9,6,10,7,7,16,8,12,14,5,8,7,3,1
119,126,0,0,0,0,0,6,7,10,9,4,6,6,12,11,12,7,6,7,10,3,3,3,3,1,119,122,0,0,0,0,0,1,1,11,9,5,6,7,7,9,9,11,8,9,7,7,3,3,6,3
120,184,0,0,1,0,1,2,7,10,9,11,12,13,7,11,14,17,8,18,5,15,13,7,3,0,120,192,0,1,0,0,0,1,3,8,12,9,9,8,14,12,5,14,15,17,19,15,8,9,10,3
121,33,1,0,0,0,1,1,2,0,2,4,3,2,2,2,1,2,3,3,2,1,0,0,1,0,121,35,0,0,0,0,0,1,0,0,1,2,1,1,1,7,4,4,6,2,2,0,1,1,0,0
122,116,1,0,0,0,1,0,7,5,5,7,4,7,11,6,19,5,7,5,4,4,8,6,4,0,122,112,0,1,0,1,0,2,4,14,8,10,5,5,3,5,5,5,9,4,8,14,6,2,1,0
123,88,1,0,0,0,0,1,4,8,9,8,5,6,5,1,1,7,7,6,8,5,2,3,0,1,123,90,0,0,0,0,0,1,2,5,2,6,6,5,5,5,4,5,9,10,14,5,2,0,2,2
124,308,1,2,0,0,1,5,10,19,22,20,18,21,19,19,10,24,16,32,22,20,10,10,6,1,124,300,0,0,0,0,0,1,4,10,24,25,12,19,10,15,23,24,21,24,25,17,16,12,14,4
125,229,2,0,1,0,0,6,9,6,8,11,9,12,11,15,12,12,22,23,20,19,10,14,7,0,125,247,0,0,0,0,0,0,2,9,15,10,19,18,17,17,18,21,15,20,23,19,9,9,5,1
126,301,3,0,0,0,2,2,5,10,14,9,10,11,25,18,22,32,29,24,26,26,18,13,2,0,126,295,0,0,0,0,0,4,4,6,17,18,22,22,15,20,20,22,19,23,25,27,20,2,5,3
127,171,0,1,0,0,1,0,9,13,15,8,13,13,12,7,14,11,10,12,9,8,10,4,1,0,127,160,0,1,0,0,0,1,2,7,16,13,9,7,6,12,19,9,13,10,8,11,7,5,1,1
128,103,0,0,0,0,1,2,3,2,4,2,1,7,8,9,5,11,12,7,5,7,9,7,1,0,128,125,0,0,0,0,0,1,4,8,6,9,5,8,13,7,9,5,6,11,12,6,4,6,3,2
129,67,2,0,0,0,0,1,6,4,3,3,1,6,6,5,5,6,4,5,5,3,2,0,0,0,129,57,0,2,0,0,1,1,1,4,3,4,3,2,10,2,5,1,2,4,8,2,1,0,1,0
130,91,1,1,0,0,2,1,1,0,2,4,1,7,3,7,6,13,9,13,4,7,2,4,3,0,130,92,0,1,0,0,0,1,3,8,14,6,4,6,6,3,3,5,9,5,4,5,5,0,3,0
131,52,1,0,0,0,0,0,2,6,6,3,1,6,4,2,3,2,7,4,2,0,1,2,0,0,131,48,0,0,0,0,0,0,0,2,6,2,6,3,2,5,3,3,4,2,6,1,0,2,1,0
132,38,0,0,0,0,0,1,1,1,5,3,0,2,5,1,1,1,3,2,5,4,1,2,0,0,132,40,0,0,0,0,0,0,0,3,1,4,4,4,6,2,1,3,2,1,2,3,2,2,0,0
