origin_zone,total,shour0,shour1,shour2,shour3,shour4,shour5,shour6,shour7,shour8,shour9,shour10,shour11,shour12,shour13,shour14,shour15,shour16,shour17,shour18,shour19,shour20,shour21,shour22,shour23,destination_zone,total1,dhour0,dhour1,dhour2,dhour3,dhour4,dhour5,dhour6,dhour7,dhour8,dhour9,dhour10,dhour11,dhour12,dhour13,dhour14,dhour15,dhour16,dhour17,dhour18,dhour19,dhour20,dhour21,dhour22,dhour23
11,37,0,0,0,0,0,1,1,3,5,2,4,2,3,1,2,2,2,4,1,1,2,1,0,0,11,39,0,1,0,0,0,0,0,0,1,4,1,2,4,2,1,4,1,5,6,0,4,2,1,0
12,164,1,0,0,0,3,5,10,13,11,11,10,6,13,7,8,10,10,7,8,7,8,10,5,1,12,158,0,1,1,0,0,3,1,4,5,8,10,5,6,2,11,10,12,17,14,10,10,15,4,8
13,219,0,0,1,0,1,4,6,10,20,18,21,23,19,15,13,10,12,15,9,10,3,5,3,1,13,233,0,2,0,0,0,1,1,4,3,10,14,17,10,24,21,20,18,14,17,18,12,11,9,7
14,22,0,0,0,0,0,0,2,0,2,0,1,4,3,2,1,0,1,0,0,1,2,3,0,0,14,21,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,1,4,0,3,1,1,1,1,0
15,15,0,0,0,0,0,0,1,1,3,2,1,1,2,2,0,0,0,1,1,0,0,0,0,0,15,17,0,0,0,0,0,0,0,2,1,0,0,1,2,2,3,1,1,1,1,1,1,0,0,0
16,13,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,1,3,0,1,2,0,0,0,0,16,16,0,0,0,0,0,1,0,1,0,1,1,0,4,3,2,0,0,2,0,1,0,0,0,0
17,524,2,0,0,0,0,2,6,2,8,18,9,29,39,49,49,44,61,56,39,46,29,25,9,2,17,548,0,1,0,0,0,1,5,12,24,22,40,44,59,50,38,51,50,42,39,29,18,9,6,6
18,123,1,1,0,0,0,2,3,7,5,10,9,6,5,10,8,8,15,14,7,3,5,2,1,1,18,117,0,2,0,0,0,1,1,3,4,7,7,9,9,11,8,6,8,10,11,3,6,4,5,1
19,86,0,1,0,0,2,1,2,6,3,3,10,7,3,5,5,12,5,3,4,6,6,0,2,0,19,87,0,1,0,0,0,0,6,2,7,5,5,8,3,4,6,2,6,5,9,6,0,7,1,3
20,69,4,3,1,0,1,1,4,4,3,3,4,4,3,3,5,3,4,4,7,1,5,0,2,0,20,65,0,1,0,0,0,0,4,1,2,5,3,6,5,1,2,6,5,6,7,3,2,2,2,2
21,61,0,1,0,0,0,2,0,1,2,3,6,7,3,7,5,8,7,3,2,1,1,1,1,0,21,58,0,0,0,0,0,0,1,4,3,7,8,6,2,5,1,6,2,7,1,1,1,1,0,2
22,36,3,1,1,0,0,0,0,0,1,2,2,4,5,0,3,1,5,6,0,1,1,0,0,0,22,33,0,0,0,0,0,0,1,2,3,2,1,5,2,3,4,1,3,3,1,0,0,0,1,1
23,29,0,0,0,0,0,1,1,2,2,2,3,3,1,3,3,0,1,0,1,0,2,2,1,1,23,33,0,0,0,0,0,0,0,3,2,4,5,2,4,1,2,0,2,1,1,1,1,2,1,1
24,66,0,0,0,0,0,2,0,4,3,8,6,5,4,2,4,5,4,6,2,3,4,2,1,1,24,63,0,0,0,0,0,0,0,1,2,5,4,5,7,2,3,6,6,2,4,1,4,3,4,2
25,253,1,0,0,0,0,6,6,16,9,5,12,6,25,18,26,20,32,13,5,16,7,12,13,5,25,262,0,1,0,1,0,0,4,7,13,20,19,27,30,26,17,16,12,13,12,7,13,5,8,8
26,120,0,0,0,0,1,1,3,5,8,6,5,5,24,9,11,8,13,7,5,3,1,3,1,1,26,81,0,0,0,0,1,1,2,2,4,3,4,4,7,5,8,9,6,2,8,6,3,1,5,0
27,216,3,1,2,0,1,1,5,14,16,13,11,19,17,10,19,11,11,12,14,9,11,8,8,0,27,239,0,1,0,0,0,1,2,5,7,16,12,15,14,20,15,17,15,22,27,17,16,5,7,5
28,22,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,3,3,4,1,0,2,2,0,0,28,30,0,0,0,0,0,0,0,0,2,2,2,3,4,3,3,2,1,1,1,4,0,1,0,1
29,23,0,0,0,0,0,0,1,0,0,1,0,0,1,3,3,3,0,4,0,3,1,2,1,0,29,27,0,0,0,0,0,0,0,1,1,1,3,4,1,3,1,0,3,3,2,1,1,0,1,1
30,217,0,0,0,0,2,6,7,16,13,17,10,19,10,13,13,16,16,18,12,13,4,8,3,1,30,221,0,3,0,2,0,3,1,5,8,6,12,17,15,14,14,16,16,23,24,15,9,8,6,4
31,120,0,0,0,0,1,2,3,10,6,5,10,3,10,11,9,8,3,14,7,5,5,5,1,2,31,120,0,5,0,0,0,1,0,1,6,3,7,5,7,11,4,12,8,6,5,9,9,10,8,2
32,64,0,0,0,0,0,1,1,3,1,5,6,3,3,3,5,7,1,5,2,5,3,4,6,0,32,51,0,0,0,0,0,0,1,2,2,3,1,2,2,3,5,4,3,4,6,3,5,1,3,1
33,95,2,2,2,0,0,1,4,4,6,4,7,3,7,5,9,8,7,4,5,6,5,3,0,1,33,107,0,1,1,1,0,1,1,4,3,4,5,10,4,8,8,9,6,11,7,6,8,3,4,1
34,64,1,0,0,0,1,0,3,1,8,1,5,1,6,4,5,6,6,5,4,1,5,0,1,0,34,63,0,0,0,0,0,0,0,2,3,2,3,8,4,2,5,4,4,9,5,2,3,4,2,1
35,59,3,0,0,0,1,1,2,0,3,4,4,8,6,7,6,2,1,2,4,2,3,0,0,0,35,57,0,0,0,0,0,0,0,0,5,6,4,4,3,3,6,6,3,3,4,4,4,2,0,0
36,138,1,0,0,0,4,3,7,8,10,13,13,10,10,10,13,6,7,7,3,3,5,2,3,0,36,146,0,2,2,0,0,2,0,3,7,8,9,7,11,12,9,8,9,15,9,10,9,6,6,1
37,223,0,0,0,0,0,6,7,14,15,15,19,22,14,10,14,17,16,17,16,4,7,8,2,0,37,224,0,1,1,0,0,3,5,8,12,11,10,14,15,16,9,14,17,19,15,15,16,11,7,5
38,354,2,1,1,0,1,3,11,7,15,16,19,32,30,25,27,37,36,22,20,15,12,9,11,2,38,350,0,2,1,0,0,3,6,14,29,17,32,29,38,20,26,24,16,20,20,14,10,15,9,5
39,212,1,2,0,0,0,1,4,5,7,8,16,13,22,12,19,24,17,24,10,9,10,3,5,0,39,211,0,1,0,0,0,0,4,10,15,25,17,17,18,16,17,11,17,9,8,7,9,4,1,4
40,196,0,0,0,0,1,2,6,4,11,12,13,20,20,23,15,13,21,11,10,7,1,2,3,1,40,193,0,1,0,0,0,2,3,8,8,14,20,17,14,10,20,17,17,11,4,14,4,5,0,3
41,145,1,0,1,0,0,6,6,11,10,14,12,7,11,7,7,6,6,13,8,6,3,3,6,1,41,135,0,0,0,0,0,0,2,1,5,5,8,14,8,8,6,5,7,18,17,8,9,4,4,5
42,64,1,0,0,0,0,1,2,4,4,5,8,2,7,3,4,3,2,4,4,2,2,4,2,0,42,52,0,0,0,0,0,0,0,1,2,2,3,3,7,3,2,4,3,3,8,4,1,1,3,2
43,92,2,2,1,0,0,1,2,6,5,5,6,3,8,4,7,11,8,8,2,3,4,2,2,0,43,87,0,0,0,0,0,0,4,2,3,4,5,3,5,10,10,7,6,8,6,3,0,4,3,3
44,26,0,0,0,0,0,1,2,0,4,1,0,1,0,1,2,3,3,1,1,2,0,2,1,1,44,21,0,0,0,0,0,0,2,0,2,2,0,0,2,2,0,0,0,0,1,4,1,2,1,2
45,100,3,0,0,0,0,0,5,2,4,8,5,4,5,4,7,10,5,6,9,4,7,6,4,2,45,90,0,0,0,0,0,0,2,2,5,8,3,3,11,4,4,7,5,6,14,1,3,6,4,2
46,26,0,0,0,0,0,0,0,1,4,0,1,4,3,0,2,2,3,0,1,2,2,1,0,0,46,25,0,0,0,0,0,0,0,1,0,4,1,1,2,1,0,4,2,3,2,1,0,0,0,2
47,71,0,0,0,0,2,1,5,5,7,5,2,7,6,1,6,3,7,4,1,1,5,2,1,0,47,79,0,0,0,1,1,1,3,3,5,7,6,1,3,2,7,10,3,8,3,3,3,6,1,2
48,332,2,0,0,0,1,2,4,12,7,7,8,12,30,23,29,37,45,39,3,7,14,17,24,9,48,343,0,2,0,0,0,2,18,12,13,21,24,22,34,37,24,23,28,18,12,10,10,18,6,6
49,366,6,1,0,0,2,3,3,7,13,15,21,33,34,33,28,30,38,34,27,17,6,6,8,1,49,358,0,0,0,0,0,0,7,14,35,34,35,36,31,27,24,19,26,17,20,9,8,7,5,4
50,87,0,0,0,0,0,0,2,1,1,10,8,6,5,8,6,5,9,9,5,7,2,2,0,1,50,102,0,0,0,0,0,1,2,1,6,10,6,5,5,8,11,9,6,7,6,7,6,1,4,1
51,30,0,0,0,0,0,0,1,1,0,0,5,2,2,1,0,4,4,3,1,3,1,1,1,0,51,35,0,0,0,0,0,0,2,1,0,2,2,0,2,0,1,1,3,5,4,1,2,5,2,2
52,43,0,0,0,1,1,4,2,1,2,3,5,4,5,2,1,2,1,3,4,1,0,0,1,0,52,35,0,0,1,0,0,1,1,0,1,1,4,4,3,1,2,1,1,2,2,1,1,1,5,2
53,242,4,0,0,0,0,6,6,12,16,16,15,30,18,15,13,20,18,13,8,7,10,9,3,3,53,230,0,3,1,0,0,1,5,8,13,9,15,16,12,15,15,18,14,14,16,13,12,10,12,7
54,204,0,2,0,0,2,4,9,14,7,9,15,11,19,11,13,6,18,17,12,10,7,11,6,1,54,206,0,0,1,0,0,0,2,4,7,6,11,10,18,16,9,21,11,20,17,10,14,13,8,8
55,146,1,0,0,0,2,6,11,8,10,10,9,9,16,8,12,12,5,9,0,8,3,3,2,2,55,142,0,1,0,0,0,2,4,7,8,9,11,10,11,7,11,5,13,8,6,8,8,4,5,3
56,30,0,0,0,0,0,1,0,0,0,2,4,0,3,1,3,4,1,4,2,1,2,1,1,0,56,28,0,0,0,0,0,0,0,0,4,0,1,5,3,3,0,4,2,1,3,0,1,0,0,1
57,23,1,0,0,0,0,0,1,2,1,4,0,0,4,2,0,3,2,1,0,0,1,0,1,0,57,22,0,1,0,0,0,0,1,0,3,1,1,1,2,1,0,1,3,2,0,0,0,2,0,2
58,23,0,0,0,0,0,1,1,0,1,3,0,2,2,1,3,1,3,0,0,0,2,1,2,0,58,29,0,0,0,0,0,0,1,1,0,2,1,0,2,2,2,3,3,2,2,0,1,2,2,2
59,100,0,0,0,0,2,6,2,7,7,11,8,4,4,9,5,4,7,7,7,3,3,3,0,1,59,109,0,0,1,0,0,0,3,2,3,5,4,11,7,8,9,6,6,8,11,4,6,5,6,4
60,107,0,0,0,0,0,0,4,4,9,6,6,14,5,7,13,7,7,6,7,5,2,3,2,0,60,114,0,0,0,0,0,0,2,1,2,4,6,7,10,4,7,5,6,12,8,15,11,8,1,5
61,62,0,0,0,0,0,2,2,3,1,2,5,5,6,4,2,6,5,6,8,2,3,0,0,0,61,51,0,0,0,0,0,0,1,1,2,2,4,3,3,4,2,7,4,4,4,4,3,2,0,1
62,49,0,0,0,1,0,0,0,2,5,2,7,4,6,0,5,1,7,4,2,0,1,0,2,0,62,48,0,0,0,0,0,0,1,1,5,8,4,4,4,3,2,3,1,1,3,1,6,0,1,0
63,189,3,2,0,0,0,1,2,10,10,13,11,12,16,15,13,14,9,21,10,4,8,8,6,1,63,177,0,2,0,1,0,1,3,5,21,17,13,9,12,10,8,12,11,8,8,6,9,9,7,4
64,441,5,2,0,1,2,3,8,9,19,16,21,31,40,45,32,25,51,43,17,17,31,13,9,1,64,432,0,2,1,0,0,0,2,13,26,34,32,36,50,31,41,31,32,17,28,19,15,13,6,3
65,111,0,0,0,0,0,1,6,8,10,6,9,9,9,7,8,8,4,6,5,4,6,4,1,0,65,113,0,1,1,0,0,0,0,3,3,8,6,9,3,9,8,12,6,10,6,8,6,8,2,3
66,40,0,0,0,0,0,2,1,2,5,4,1,2,2,1,2,1,3,4,0,5,1,2,2,0,66,39,0,0,0,0,0,0,2,1,2,0,2,1,3,1,4,3,2,4,5,2,3,2,1,1
67,208,2,0,1,0,1,1,2,6,9,14,14,19,20,14,23,16,17,21,9,5,8,6,0,0,67,205,0,0,0,0,0,2,8,9,18,19,19,13,17,17,14,10,12,13,7,5,7,9,5,1
68,135,0,0,1,0,1,1,6,5,6,4,6,10,11,14,14,6,15,14,7,6,4,3,1,0,68,128,0,0,0,1,0,0,3,5,4,11,12,19,11,8,4,10,5,5,7,9,7,2,2,2
69,53,2,1,0,0,0,3,1,4,8,4,1,3,3,4,2,1,2,4,2,2,1,3,2,0,69,49,0,2,0,1,0,0,1,0,3,5,5,1,2,3,1,1,2,5,7,3,2,0,1,4
70,131,0,0,0,0,0,3,5,14,8,14,7,6,5,10,9,8,9,8,8,7,1,7,2,0,70,129,0,1,0,0,0,0,4,1,7,4,7,9,7,12,7,10,13,10,11,9,5,2,5,4
71,146,1,0,0,0,0,0,5,9,5,3,8,14,7,16,6,8,16,17,11,7,4,2,4,3,71,135,0,0,0,1,0,0,2,9,15,8,11,11,8,10,10,5,8,8,7,7,3,2,4,3
72,119,1,1,0,0,1,5,4,11,9,7,11,7,7,10,4,5,6,5,10,5,4,5,1,0,72,109,0,1,0,0,1,1,0,6,4,7,3,6,7,6,7,6,10,8,12,9,5,2,4,4
73,107,2,1,0,0,1,1,4,5,12,12,9,10,7,6,4,9,4,5,8,1,1,1,4,0,73,88,0,1,3,0,0,0,0,1,7,4,5,3,6,5,6,4,9,6,4,2,3,4,6,9
74,63,0,0,0,0,0,2,3,4,8,4,3,6,5,1,1,4,4,4,4,5,3,2,0,0,74,64,0,1,0,0,0,1,1,0,2,2,3,2,4,5,5,6,7,3,5,3,3,4,4,3
75,199,2,0,0,0,0,5,6,10,18,16,20,15,15,12,11,14,10,11,10,14,4,4,2,0,75,205,0,2,0,2,0,0,4,6,8,11,13,9,8,16,14,13,13,17,23,12,12,13,7,1
76,67,0,0,1,0,0,0,2,3,3,5,3,3,7,4,4,7,7,4,7,3,3,0,1,0,76,57,0,0,0,0,0,0,0,5,3,5,1,7,6,6,1,3,4,5,4,5,0,1,1,0
77,124,0,1,0,0,0,0,4,15,8,11,9,13,7,7,5,9,4,8,6,6,4,2,4,1,77,145,0,0,0,0,0,0,0,2,6,9,8,12,9,7,10,14,7,9,13,13,8,7,3,8
78,105,0,0,0,0,1,2,8,8,8,4,10,7,10,5,10,5,5,9,5,4,1,2,1,0,78,108,0,0,0,0,0,0,3,3,5,4,7,6,6,10,6,10,9,11,8,8,3,5,2,2
79,20,0,0,0,0,0,0,0,1,1,3,0,2,1,1,1,4,2,1,2,0,1,0,0,0,79,25,0,0,1,0,0,1,0,0,3,2,2,0,2,0,2,3,1,4,2,1,0,1,0,0
80,50,0,0,0,0,0,0,1,1,2,5,7,14,3,5,2,1,2,3,2,1,0,1,0,0,80,43,0,0,0,0,0,0,0,3,9,4,1,3,2,3,1,2,2,0,6,2,1,0,2,2
81,133,0,1,0,0,2,1,5,8,6,12,10,17,8,11,6,6,8,8,6,4,4,8,2,0,81,126,0,1,0,0,0,0,3,2,5,12,6,9,3,6,9,11,13,16,4,8,3,6,4,5
82,161,1,0,0,0,1,4,6,8,12,14,16,9,9,9,9,10,4,13,9,6,11,6,2,2,82,153,0,1,0,1,0,1,3,2,5,3,5,15,12,10,13,7,10,8,12,8,8,16,8,2
84,98,0,0,0,0,0,4,1,4,7,8,8,11,9,7,7,5,3,2,4,8,4,3,3,0,84,104,0,0,1,0,0,0,1,2,6,3,5,7,9,6,5,9,6,13,8,10,3,5,3,0
85,53,0,0,0,0,0,0,0,3,3,1,5,7,3,8,0,0,3,2,5,5,1,3,1,3,85,53,0,0,0,0,0,0,2,2,1,2,3,2,3,4,5,4,2,5,5,3,2,2,2,3
86,319,3,0,0,0,3,6,14,22,17,31,17,20,22,22,13,17,18,20,19,17,17,13,4,4,86,284,0,1,0,0,1,1,1,6,8,11,16,10,24,27,22,16,18,28,25,18,19,13,9,7
87,169,0,1,0,0,0,0,4,11,11,10,5,13,9,18,8,16,12,11,9,11,11,5,4,0,87,174,0,0,0,0,0,0,2,8,9,6,9,11,11,11,9,18,16,11,15,10,11,6,7,3
88,221,1,0,0,0,1,4,7,19,11,15,21,16,13,13,16,16,19,10,9,9,5,8,6,2,88,248,0,2,0,0,0,1,3,3,12,7,16,13,19,21,19,17,14,27,20,14,13,11,8,7
89,275,1,1,0,0,1,3,2,9,14,22,23,23,13,18,14,18,17,23,20,22,12,13,5,1,89,274,0,0,0,2,0,1,7,4,10,22,15,22,20,22,10,23,22,21,27,17,13,8,7,1
90,164,1,1,0,0,2,2,3,5,9,9,10,20,13,12,12,7,13,14,10,11,3,2,4,1,90,140,0,1,0,0,0,1,3,1,5,4,17,6,13,11,11,13,6,9,7,11,10,1,6,4
91,88,0,0,0,0,1,0,3,3,4,7,8,4,8,9,4,8,6,5,6,7,4,1,0,0,91,84,0,0,0,0,0,0,2,2,4,7,4,3,7,4,5,7,5,7,7,8,5,2,3,1
92,65,1,0,0,0,0,0,0,2,4,4,6,4,6,5,5,7,8,6,3,2,1,0,1,0,92,70,0,0,0,0,0,0,0,0,6,6,7,2,2,7,7,6,3,2,7,3,5,3,3,1
93,140,1,1,0,0,0,2,6,10,16,8,6,6,8,15,10,10,8,15,4,7,3,2,2,0,93,136,0,2,1,0,0,0,1,10,9,9,11,8,8,6,7,7,8,10,19,3,0,10,3,3
94,44,0,0,0,0,0,0,0,1,0,4,4,3,3,2,4,6,5,4,3,2,0,2,1,0,94,36,0,0,0,0,0,0,1,0,0,4,4,3,2,3,5,3,5,2,2,0,1,1,0,0
95,121,1,0,0,0,1,0,4,4,14,7,7,5,9,13,9,6,9,12,7,5,4,4,0,0,95,109,0,2,1,0,0,0,1,5,3,3,6,3,7,11,8,10,7,13,7,6,5,7,1,3
96,107,0,0,0,0,1,0,3,8,6,9,4,4,12,8,6,5,10,3,4,5,5,6,7,1,96,102,0,2,0,0,0,1,0,1,3,7,10,3,7,4,6,13,7,4,7,8,5,2,4,6
97,84,0,0,0,0,0,1,2,6,8,5,5,6,6,5,9,5,7,7,3,3,3,2,1,0,97,92,0,1,0,1,1,0,3,4,5,6,4,6,5,8,6,5,5,7,5,6,5,4,3,2
98,13,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,2,2,0,0,0,1,2,0,98,14,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,3,2,0,1,0,1,0
99,61,0,0,0,0,3,0,5,5,5,6,7,1,3,6,4,1,1,1,3,3,0,6,0,1,99,62,0,2,0,1,0,2,1,0,2,2,2,3,1,4,3,2,8,3,7,5,1,4,7,2
100,169,1,0,0,0,0,4,3,6,11,10,14,11,12,2,17,8,21,8,11,10,8,6,6,0,100,172,0,1,0,0,1,0,4,4,6,6,7,9,15,6,13,22,9,18,9,8,12,8,7,5
101,57,0,0,0,0,0,0,3,4,2,5,4,5,2,5,5,3,5,4,6,2,1,1,0,0,101,54,0,0,0,0,0,0,0,1,3,9,1,4,3,6,2,1,5,3,2,5,4,2,2,0
102,104,1,0,0,0,0,2,3,7,5,6,7,8,5,4,11,11,4,11,6,3,3,3,2,2,102,122,0,1,0,0,0,0,1,3,10,15,11,11,4,8,7,7,11,3,7,4,4,7,2,2
103,121,0,0,1,0,0,1,0,4,3,10,4,11,6,16,12,11,9,9,7,2,7,5,3,0,103,132,0,0,0,0,0,0,3,0,7,7,11,9,16,14,12,5,9,14,6,7,5,3,2,2
104,20,0,0,0,0,0,0,3,0,0,3,1,0,1,4,1,2,0,2,1,1,0,1,0,0,104,24,0,0,0,0,0,0,0,0,1,2,0,0,2,4,4,2,2,2,1,2,2,0,0,0
105,154,0,0,0,0,1,3,2,10,8,7,11,14,11,10,10,19,20,8,4,6,5,4,1,0,105,147,0,1,0,0,0,1,9,9,18,13,10,9,14,13,7,14,8,4,5,2,3,2,3,2
106,111,0,0,1,0,1,0,2,1,2,3,4,4,8,9,13,13,14,8,9,7,4,4,4,0,106,107,0,0,0,0,0,0,2,4,6,6,17,5,5,11,13,7,8,6,6,3,5,1,0,2
107,30,0,0,0,0,0,0,0,2,1,4,0,0,3,1,2,3,2,3,5,3,0,1,0,0,107,29,0,0,0,0,0,0,0,0,1,1,2,1,2,5,0,1,2,2,5,3,3,1,0,0
108,210,1,0,0,1,0,3,2,6,9,12,11,15,22,14,14,14,9,23,13,19,12,5,5,0,108,210,0,0,0,0,0,0,1,7,10,18,11,14,21,21,19,11,15,20,16,9,7,4,3,3
109,126,0,0,0,0,0,4,4,9,5,9,10,9,10,6,5,11,13,7,8,4,4,3,3,2,109,134,0,0,0,0,0,0,4,3,5,5,6,6,5,10,12,10,9,11,10,13,6,7,7,4
110,122,2,0,2,0,0,0,6,5,9,17,7,10,7,8,6,6,7,9,9,4,4,0,3,1,110,123,0,1,0,0,0,0,0,5,4,4,7,14,10,10,8,6,15,7,10,5,6,4,5,2
111,157,1,0,0,0,2,10,9,10,12,10,8,15,11,7,7,14,7,9,10,3,8,1,2,1,111,147,0,3,0,0,0,1,2,4,2,8,9,8,13,11,10,8,14,9,8,14,9,3,4,5
112,296,3,1,0,0,0,2,13,21,24,30,24,22,16,19,17,18,16,19,10,13,11,9,7,1,112,272,0,1,0,1,0,0,4,3,8,6,10,12,21,30,22,20,18,21,32,18,19,10,11,4
113,6,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,113,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
114,94,1,0,0,0,1,1,6,8,8,3,4,3,4,6,8,1,7,7,8,5,6,3,3,1,114,74,0,1,1,0,0,0,0,2,3,3,3,2,3,6,5,9,3,3,7,3,6,3,5,3
115,114,3,0,0,0,0,0,4,12,11,11,8,11,8,5,5,8,6,4,6,6,1,1,4,0,115,119,0,1,0,0,0,0,1,4,6,3,6,3,13,6,7,5,14,12,14,6,8,4,3,3
116,55,0,0,0,0,0,1,6,4,7,2,6,4,4,2,3,6,4,2,0,2,0,2,0,0,116,55,0,1,0,0,0,0,1,1,2,2,1,6,3,5,3,6,7,6,3,2,1,0,3,1
117,184,2,0,1,0,1,1,6,8,13,23,13,14,16,10,7,9,14,12,10,8,8,7,1,0,117,190,0,4,0,0,0,0,1,7,5,6,7,10,11,12,11,17,12,19,21,11,6,12,12,5
118,135,1,1,0,0,0,1,4,7,15,10,7,9,7,9,10,9,11,6,9,6,6,4,3,0,118,144,0,3,0,0,0,2,2,4,6,6,4,6,14,9,16,8,9,8,8,14,8,7,8,2
119,119,1,0,0,0,1,2,4,8,9,6,6,7,6,8,12,9,12,6,7,5,1,5,4,0,119,126,0,1,0,0,0,1,3,3,9,7,6,5,8,7,7,9,11,17,8,12,5,2,2,3
120,202,0,1,0,0,1,4,9,8,9,6,15,16,12,13,14,18,14,22,9,12,11,2,5,1,120,208,0,1,0,1,0,0,3,8,10,10,12,18,19,13,18,18,10,22,15,7,6,8,2,7
121,42,0,0,0,0,0,1,0,2,2,4,2,2,2,2,5,2,6,3,0,5,1,1,2,0,121,49,0,0,0,0,0,1,1,1,1,3,8,3,4,5,3,2,5,2,1,1,3,2,2,0
122,50,0,0,0,0,0,0,3,0,2,7,4,5,2,2,3,0,6,4,5,3,1,2,1,0,122,69,0,1,1,0,0,0,2,0,3,1,6,3,5,6,4,5,7,3,4,4,3,7,0,3
123,92,1,0,0,0,0,1,6,4,5,5,4,4,4,10,6,10,8,7,3,6,4,3,1,0,123,90,0,0,0,0,0,0,0,4,1,4,10,6,6,7,9,8,5,8,9,5,3,2,0,3
124,337,3,1,0,0,2,5,10,19,15,17,13,25,25,26,25,20,32,36,18,13,15,9,7,1,124,352,0,2,0,1,1,2,8,8,23,22,20,23,33,24,18,23,18,22,27,19,13,15,21,9
125,286,0,0,0,0,0,1,3,6,13,18,7,15,20,28,21,23,22,31,19,23,12,13,7,4,125,285,0,0,0,0,1,0,5,4,7,17,23,16,23,19,26,25,28,18,30,15,11,8,4,3
126,454,2,2,0,0,1,1,5,14,9,9,13,19,24,41,42,54,36,39,36,35,29,25,17,1,126,484,0,4,0,1,0,2,4,11,19,28,24,47,43,55,34,46,36,38,29,31,16,9,4,3
127,168,1,1,0,0,1,1,7,12,10,8,17,9,14,10,11,13,7,10,9,10,7,7,3,0,127,164,0,1,1,0,0,0,1,6,9,9,11,10,13,9,13,8,8,15,11,13,8,5,7,6
128,170,1,0,0,0,1,2,1,3,4,3,4,5,11,12,18,25,15,12,16,10,10,10,6,1,128,177,0,0,0,0,0,1,5,9,12,15,12,8,15,17,16,8,10,12,14,6,11,0,4,2
129,69,0,0,0,0,0,1,4,5,3,4,4,8,4,2,7,6,1,4,6,8,1,1,0,0,129,55,0,0,0,0,0,0,2,2,3,8,4,5,2,3,1,1,5,3,4,4,1,3,2,1
130,99,1,0,0,0,1,1,2,2,2,9,3,11,10,12,16,9,4,4,2,2,2,4,2,0,130,89,0,0,0,0,0,0,3,7,6,14,10,9,4,3,9,4,3,3,5,2,2,1,4,0
131,45,0,0,0,0,1,0,0,5,3,2,6,1,4,5,3,4,2,1,1,2,2,2,1,0,131,44,0,0,0,0,0,0,0,2,1,2,1,3,3,6,3,4,3,4,4,1,3,1,2,1
