origin_zone,total,shour0,shour1,shour2,shour3,shour4,shour5,shour6,shour7,shour8,shour9,shour10,shour11,shour12,shour13,shour14,shour15,shour16,shour17,shour18,shour19,shour20,shour21,shour22,shour23,destination_zone,total1,dhour0,dhour1,dhour2,dhour3,dhour4,dhour5,dhour6,dhour7,dhour8,dhour9,dhour10,dhour11,dhour12,dhour13,dhour14,dhour15,dhour16,dhour17,dhour18,dhour19,dhour20,dhour21,dhour22,dhour23
33,107,1,0,0,1,0,0,6,7,3,5,8,7,5,11,7,9,9,10,4,3,4,4,3,0,33,104,0,0,0,0,0,1,2,8,6,11,13,5,2,4,8,4,6,10,9,7,2,3,2,1
34,59,0,0,0,0,1,1,3,3,0,3,2,7,4,4,3,7,4,1,6,4,5,0,1,0,34,64,0,1,0,0,0,1,2,2,6,5,2,2,6,3,1,3,4,7,7,5,2,1,1,3
35,67,0,0,0,0,0,2,4,4,1,3,4,5,6,2,6,11,4,2,3,5,0,5,0,0,35,70,0,0,0,0,0,0,2,5,3,4,3,3,5,3,8,8,6,4,3,5,3,2,1,2
36,124,0,0,0,0,3,4,12,14,10,16,9,5,3,7,12,5,7,6,5,4,1,1,0,0,36,114,0,0,0,0,0,3,2,2,5,7,7,6,2,2,9,13,9,9,10,9,4,5,10,0
37,251,1,0,0,0,2,6,14,16,17,17,17,15,19,16,14,20,28,17,12,8,4,5,3,0,37,251,0,1,0,0,0,2,4,14,15,21,19,10,13,18,16,16,21,20,22,10,9,13,7,0
38,376,0,2,0,0,0,4,7,17,19,14,15,19,31,27,23,24,43,48,29,16,14,14,9,1,38,393,0,0,0,0,0,1,6,21,46,27,29,28,31,22,27,23,24,21,32,18,12,14,8,2
39,209,0,1,0,0,0,2,6,4,9,7,6,12,10,18,13,19,24,27,13,11,11,11,4,1,39,192,0,0,0,0,1,0,9,9,24,33,10,15,8,13,13,14,7,5,10,9,5,0,5,1
40,184,3,0,0,0,0,4,6,11,14,14,11,10,7,12,14,12,11,20,12,11,8,2,2,0,40,192,0,2,0,1,0,0,5,9,15,9,15,10,11,16,6,11,9,21,13,15,8,9,3,4
41,130,1,0,0,0,2,5,14,11,7,9,11,8,9,9,8,4,7,5,7,2,4,1,4,2,41,116,0,1,0,0,0,0,2,5,5,7,6,6,8,4,7,6,3,15,9,6,11,7,5,2
42,71,2,0,0,0,0,1,3,6,7,4,7,3,7,5,4,4,4,6,4,0,1,1,1,1,42,68,0,0,0,0,0,0,1,5,8,4,3,5,4,5,1,2,3,3,8,4,3,5,2,1
43,84,0,0,0,0,1,1,2,6,6,7,8,7,7,7,7,5,6,2,3,3,2,2,2,0,43,83,0,0,1,0,0,0,2,4,9,10,3,3,6,7,4,4,3,5,7,6,3,1,4,1
44,46,0,0,0,0,1,0,0,3,2,0,1,1,3,13,5,7,3,2,0,1,2,1,1,0,44,44,0,0,1,0,0,1,4,7,4,3,2,2,1,3,4,3,2,0,2,1,0,3,1,0
45,106,2,0,0,0,0,1,1,3,7,4,4,4,6,22,8,12,4,14,4,3,2,3,2,0,45,97,0,1,0,0,0,0,5,8,10,8,8,5,5,3,9,7,3,5,10,3,2,3,2,0
46,23,0,0,0,0,0,1,2,1,0,1,1,1,1,1,2,1,3,4,1,1,1,1,0,0,46,30,0,0,0,0,0,0,2,4,1,2,4,0,2,3,2,2,2,0,2,1,1,0,2,0
47,104,1,0,0,0,0,1,3,4,3,6,9,3,9,11,8,4,9,7,9,7,7,3,0,0,47,111,0,1,0,0,0,0,6,5,9,5,3,5,5,5,3,7,11,5,10,8,9,5,6,3
48,224,0,0,0,0,2,4,9,5,10,8,13,17,11,12,20,24,21,15,11,5,12,12,9,4,48,262,0,0,0,0,1,1,6,11,16,19,21,19,22,26,21,15,14,11,11,10,5,8,13,11
49,389,1,0,0,0,0,4,4,5,9,20,18,27,27,26,37,34,50,44,26,23,14,12,6,2,49,357,0,0,0,0,0,1,5,20,40,33,27,23,29,30,23,29,18,17,19,17,11,6,9,0
50,106,0,0,0,0,0,4,7,6,9,7,6,6,9,6,9,6,9,5,3,4,7,3,0,0,50,100,0,0,0,0,0,0,1,1,7,11,8,2,8,4,7,6,9,7,8,9,4,5,2,0
51,37,0,0,0,0,0,1,1,2,0,1,5,0,3,2,1,3,3,4,1,1,5,4,0,0,51,32,0,1,0,0,0,0,0,0,0,2,2,2,1,1,2,0,6,5,2,2,4,0,1,1
52,51,0,0,0,0,0,1,6,3,4,4,6,3,3,2,5,2,2,5,3,0,0,0,2,0,52,45,0,0,0,0,0,0,0,3,1,1,1,2,6,4,2,3,2,6,3,1,2,2,3,3
53,175,2,0,0,0,2,4,8,18,10,8,14,10,13,10,3,16,10,17,8,9,5,5,2,1,53,181,0,1,0,0,0,2,5,5,14,9,8,5,12,13,17,9,7,15,17,13,6,8,10,4
54,171,0,0,0,0,0,3,8,14,10,9,10,6,13,14,10,14,11,11,8,13,8,8,0,1,54,182,0,1,0,1,0,0,2,7,10,8,13,18,11,17,10,11,10,11,19,14,9,4,6,0
55,114,1,0,0,0,1,3,7,10,4,7,10,7,5,6,5,10,10,5,5,6,2,6,4,0,55,112,0,1,0,1,1,1,2,10,6,2,7,6,5,8,7,6,6,11,5,7,7,6,3,4
56,15,0,0,0,0,0,0,1,1,1,3,2,0,0,1,1,0,3,2,0,0,0,0,0,0,56,15,0,0,0,0,0,0,1,2,2,2,1,1,1,0,1,1,2,1,0,0,0,0,0,0
57,17,0,0,0,0,0,0,1,0,0,0,1,1,1,3,3,1,0,1,2,0,0,1,2,0,57,14,0,0,0,0,0,0,0,0,0,1,0,3,2,0,2,0,0,1,2,1,1,0,0,0
58,32,0,0,0,0,0,0,2,1,2,1,2,3,2,1,2,1,1,3,1,1,2,4,2,1,58,18,0,0,0,0,0,0,0,1,1,0,0,2,1,2,2,1,2,1,2,1,1,0,1,0
59,104,2,1,0,0,0,3,10,10,6,10,9,3,4,8,11,2,6,6,9,0,2,1,1,0,59,107,0,0,0,0,0,0,0,2,7,3,5,8,8,7,10,6,9,10,9,5,3,3,8,4
60,122,0,0,0,0,0,0,5,6,13,10,8,15,8,11,10,8,4,5,10,3,3,2,1,0,60,133,0,0,0,0,0,1,1,5,3,6,13,14,6,9,13,7,9,9,10,9,5,10,2,0
61,36,1,0,0,0,0,0,1,0,4,3,4,1,5,4,3,1,3,2,2,1,0,1,0,0,61,39,0,0,0,0,0,0,1,3,2,4,2,0,4,4,1,3,3,2,4,5,1,0,0,0
62,43,1,0,0,0,1,1,0,2,2,1,4,1,3,5,1,1,4,1,4,4,1,1,4,1,62,43,0,1,0,0,0,0,1,1,3,3,2,1,1,2,5,5,6,1,2,2,1,2,3,1
63,202,4,2,0,0,1,1,5,15,14,10,12,14,13,6,10,10,18,20,20,3,5,8,10,1,63,206,0,1,0,0,0,1,5,8,27,23,14,14,10,11,10,9,7,11,12,13,10,10,7,3
64,361,3,0,1,0,0,5,8,14,16,15,11,20,24,42,23,35,30,39,22,16,14,14,8,1,64,355,0,1,1,0,1,3,3,17,27,27,31,24,24,22,24,23,30,28,27,19,8,8,6,1
65,140,0,0,0,0,0,5,4,6,11,4,8,14,11,18,9,7,10,5,8,6,7,4,3,0,65,139,0,1,0,0,1,1,5,8,5,6,7,8,12,11,6,9,13,5,16,5,8,5,4,3
66,36,0,0,0,0,0,3,2,2,3,2,4,2,2,0,3,0,3,3,1,1,3,0,2,0,66,41,0,0,0,0,0,1,2,1,2,2,1,2,3,2,1,1,2,4,4,1,4,2,1,4
67,247,0,0,0,0,0,1,4,10,5,10,20,18,22,25,22,20,19,17,12,15,14,8,2,3,67,246,0,1,0,1,0,1,7,15,37,27,20,15,25,11,14,13,7,9,19,12,5,3,1,3
68,130,0,0,0,0,1,3,9,9,6,3,9,9,7,4,7,9,17,11,9,5,6,5,1,0,68,116,0,0,0,0,0,0,2,10,9,9,9,6,7,6,8,3,6,12,11,6,6,4,1,0
69,68,1,0,0,0,0,2,6,5,5,5,6,1,8,3,5,5,5,2,2,3,3,1,0,0,69,65,0,1,0,0,0,0,4,3,2,4,1,4,5,5,4,5,2,4,9,2,1,4,5,0
70,116,0,0,0,0,1,1,10,13,17,13,8,6,6,5,4,4,5,1,8,6,4,1,3,0,70,110,0,0,1,0,0,0,0,3,2,5,8,4,4,12,10,7,9,7,11,7,4,7,3,5
71,143,0,0,0,0,0,3,3,7,9,12,5,7,9,12,9,10,10,15,16,7,4,0,3,2,71,142,0,2,0,0,1,0,2,8,10,23,11,9,3,11,12,6,7,8,7,8,3,3,5,1
72,96,0,0,0,0,0,3,5,8,8,8,6,8,7,3,5,5,5,7,6,4,5,1,1,1,72,95,0,1,0,1,0,0,0,1,4,8,5,2,2,7,2,7,10,11,10,12,4,4,3,1
73,160,0,0,0,0,0,2,7,11,8,12,12,9,9,20,17,14,5,10,4,8,6,2,4,0,73,144,0,0,0,0,0,0,6,13,6,9,6,9,7,11,8,6,10,11,13,11,5,5,6,2
74,76,0,0,0,0,1,3,7,6,2,7,7,3,2,6,5,6,3,5,3,3,2,5,0,0,74,68,0,1,0,0,0,0,0,4,3,4,2,3,3,5,5,4,4,7,8,8,2,3,1,1
75,232,2,0,0,0,0,2,6,8,16,20,19,10,19,18,19,17,18,15,14,11,8,10,0,0,75,237,0,2,0,0,0,0,2,10,14,24,24,8,20,10,17,18,10,20,16,12,7,12,10,1
76,93,0,0,0,0,0,3,3,5,5,6,3,3,11,3,14,6,8,5,5,5,4,3,1,0,76,89,0,0,1,0,0,0,3,4,3,8,9,5,8,7,8,4,3,7,4,4,3,3,3,2
77,109,0,0,0,0,0,2,11,10,8,12,11,4,9,9,5,7,7,3,4,3,3,0,1,0,77,128,0,1,0,0,0,0,0,5,4,4,6,7,14,7,8,7,11,8,11,13,7,5,5,4
78,113,0,0,1,0,0,2,9,12,7,14,3,8,6,6,3,7,2,9,11,3,4,5,1,0,78,112,0,0,0,0,0,0,0,2,5,7,2,3,3,7,9,11,9,7,14,7,11,5,6,4
79,26,0,1,0,0,0,0,0,1,3,0,3,3,0,1,1,0,2,2,1,4,1,2,1,0,79,28,0,0,0,0,0,0,0,3,0,2,3,2,1,1,1,1,1,2,3,2,3,1,1,0
80,21,1,0,0,0,0,2,0,1,2,2,0,0,2,1,2,1,2,2,1,1,1,0,0,0,80,25,0,0,0,0,0,0,0,1,2,0,2,1,2,4,0,3,1,2,2,2,0,0,2,0
81,130,1,0,0,0,0,4,7,13,9,11,8,6,4,8,7,11,5,13,8,4,3,6,2,0,81,139,0,0,0,0,0,0,3,4,8,6,8,6,4,8,11,9,15,9,12,18,5,6,3,3
82,164,3,0,0,0,2,3,14,13,18,9,14,6,6,6,7,12,12,8,6,8,6,3,7,1,82,162,0,1,0,0,0,2,2,4,12,9,7,9,4,10,14,10,11,10,13,15,9,5,8,6
84,90,1,0,0,0,1,3,9,11,5,3,3,4,7,5,3,5,9,4,7,3,2,3,1,1,84,105,0,1,0,0,0,0,2,2,2,4,2,4,6,10,14,6,9,9,11,6,8,4,4,1
85,44,0,0,0,0,1,1,4,3,5,2,4,3,2,4,1,4,1,2,3,1,1,0,2,0,85,42,0,0,0,0,0,0,1,2,1,3,1,2,4,3,6,5,1,2,5,1,2,1,0,2
86,285,1,0,0,0,1,4,21,30,29,23,16,20,15,16,20,14,12,18,15,13,7,5,3,2,86,275,0,3,0,0,0,1,4,6,11,11,7,9,19,16,31,23,22,29,22,23,15,10,9,4
87,205,2,0,1,0,0,4,4,9,12,9,8,5,19,13,12,14,17,20,22,16,7,5,5,1,87,213,0,0,0,0,1,2,4,12,13,12,9,13,11,10,16,7,17,19,24,16,11,11,5,0
88,249,0,2,0,0,1,8,12,18,21,15,14,15,20,10,16,19,15,22,12,8,13,6,2,0,88,266,0,2,0,0,0,2,3,5,12,15,12,13,17,23,16,19,17,21,23,20,17,18,7,4
89,254,2,0,0,0,0,1,12,11,17,19,13,10,17,12,7,18,22,24,23,14,18,7,7,0,89,244,0,0,1,0,0,0,3,9,11,19,15,14,18,16,17,22,19,8,20,21,13,7,5,5
90,145,0,0,0,0,3,3,10,13,10,16,15,4,9,6,10,5,9,11,13,2,2,3,1,0,90,133,0,1,1,0,0,3,2,3,7,6,12,7,4,9,13,9,7,8,11,9,5,7,4,4
91,113,0,0,0,0,0,2,5,7,9,10,5,6,8,7,10,9,11,9,6,4,3,1,0,1,91,115,0,1,0,0,0,1,3,7,11,10,10,7,4,7,5,8,4,10,5,9,6,4,2,1
92,51,0,0,0,0,0,1,4,2,4,1,4,2,1,3,5,3,7,3,2,2,3,2,1,1,92,55,0,0,0,0,0,0,1,1,2,4,7,5,2,5,4,5,2,5,4,4,2,1,1,0
93,153,0,0,0,0,1,1,6,9,13,13,14,8,9,8,7,14,17,12,4,4,4,5,4,0,93,149,0,1,0,0,0,0,3,7,4,8,11,14,5,9,14,10,11,9,18,6,8,4,5,1
94,45,0,0,0,0,0,0,1,2,0,3,5,0,1,5,3,3,3,8,3,3,3,0,1,1,94,38,0,0,1,0,0,0,0,2,2,3,4,4,3,2,1,2,2,0,1,5,2,2,0,2
95,127,1,0,0,0,0,3,8,11,7,7,10,6,2,10,7,11,9,7,8,3,8,6,2,1,95,119,0,1,0,0,0,0,0,5,7,6,9,5,11,9,10,10,9,10,8,6,5,2,4,2
96,100,0,1,0,0,0,1,8,8,9,4,6,4,8,8,5,5,11,6,2,6,5,0,3,0,96,105,0,0,0,0,0,0,0,3,11,3,3,8,8,7,9,17,4,8,4,5,5,1,6,3
97,78,0,0,0,0,1,2,5,4,6,6,3,6,11,3,8,5,5,2,4,4,0,1,2,0,97,73,0,1,1,0,0,2,4,6,4,1,6,3,2,7,5,1,5,6,8,4,2,2,2,1
98,25,0,0,0,0,0,0,3,2,1,2,1,0,2,3,2,3,3,0,3,0,0,0,0,0,98,20,0,0,0,0,0,0,1,2,2,1,2,0,1,2,3,1,1,2,0,1,1,0,0,0
99,137,1,0,0,0,1,5,1,4,10,4,9,11,16,25,6,6,9,5,7,2,7,8,0,0,99,129,0,1,0,0,1,0,6,13,15,4,4,6,2,4,7,9,6,12,13,9,7,5,5,0
100,177,2,0,0,0,1,3,6,12,15,13,7,18,18,9,9,7,14,9,9,9,5,10,1,0,100,171,0,3,1,0,1,1,1,4,9,7,13,12,10,5,14,10,13,18,19,14,6,3,5,2
101,62,0,1,0,0,0,1,1,2,6,6,3,5,7,3,7,3,2,4,4,1,3,2,1,0,101,61,0,0,0,0,0,0,1,1,3,4,3,2,5,7,6,5,6,4,3,3,3,5,0,0
102,121,2,0,0,0,1,0,8,10,7,5,4,3,4,12,9,7,10,16,5,8,5,5,0,0,102,118,0,1,0,0,0,2,2,6,9,13,9,6,7,7,6,7,9,9,6,9,5,3,2,0
103,106,0,0,0,0,1,2,5,7,4,7,3,6,7,12,8,2,7,12,9,9,3,2,0,0,103,101,0,1,0,0,0,0,2,5,6,3,8,6,12,5,9,4,2,12,10,7,5,1,1,1
104,11,1,0,0,0,0,0,0,2,0,0,1,0,0,2,1,1,0,1,1,1,0,0,0,0,104,10,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,1,2,0,1,0,0,0,0
105,165,1,1,0,0,0,2,3,3,9,8,10,5,13,11,14,21,22,17,10,4,6,2,3,0,105,153,0,1,0,0,0,1,6,11,18,14,17,9,11,9,15,9,11,3,4,2,2,3,4,3
106,111,0,0,1,0,0,0,2,2,2,3,6,5,11,7,6,6,17,14,7,10,9,1,1,1,106,107,0,0,0,0,0,0,2,3,10,7,11,10,3,9,10,4,8,15,6,4,3,0,2,0
107,19,2,0,0,0,0,0,1,0,0,0,2,3,3,2,1,1,2,0,1,0,1,0,0,0,107,15,0,1,0,0,0,0,0,0,1,2,1,0,1,1,0,2,2,1,0,1,1,0,0,1
108,237,1,1,0,0,0,1,4,8,8,11,9,10,15,41,17,20,19,24,16,9,10,6,7,0,108,218,0,1,0,0,0,2,10,29,17,18,10,18,12,14,6,9,11,16,17,14,5,3,3,3
109,115,0,0,0,0,2,4,9,5,6,9,5,5,4,8,4,7,9,12,6,5,7,7,1,0,109,125,0,2,0,0,0,0,1,5,5,9,3,4,6,9,5,8,10,19,15,9,8,3,3,1
110,137,0,0,0,0,1,2,8,11,16,7,6,10,6,9,14,10,4,11,7,2,6,4,2,1,110,129,0,0,0,0,0,2,0,3,3,5,4,10,12,7,10,10,11,11,18,4,7,6,2,3
111,131,1,1,0,0,1,1,12,14,13,11,11,2,3,5,9,2,14,7,9,7,5,3,0,0,111,139,0,2,1,0,0,1,1,2,4,8,7,3,8,5,12,8,12,11,14,12,10,9,5,4
112,318,1,0,0,1,0,8,19,25,27,19,15,15,19,24,28,25,17,16,12,16,15,13,3,0,112,320,0,1,1,0,0,2,4,17,16,18,14,12,20,14,18,20,26,28,37,22,21,13,11,5
113,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,113,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114,63,0,0,0,0,0,3,5,8,7,4,1,2,6,3,3,4,5,2,2,1,4,2,1,0,114,53,0,1,0,0,1,0,2,2,3,2,4,4,5,5,0,4,2,3,3,5,1,3,1,1
115,128,0,0,0,0,0,8,10,11,10,7,9,7,7,4,8,8,9,11,6,4,4,5,0,0,115,133,0,0,1,0,0,0,0,3,6,3,7,4,8,9,11,7,12,11,13,8,11,11,7,1
116,69,0,0,0,0,0,2,7,9,8,4,4,5,5,4,4,1,2,4,3,4,2,1,0,0,116,75,0,0,1,0,0,0,0,0,3,1,3,3,4,4,10,8,8,7,7,9,2,3,2,0
117,195,0,0,0,1,0,6,12,15,15,15,20,14,10,14,5,8,12,7,9,11,9,8,4,0,117,190,0,0,1,0,0,0,2,3,7,11,6,6,11,12,12,7,17,25,13,12,14,11,12,7
118,154,1,1,0,0,0,4,9,15,14,10,11,9,7,11,11,9,13,8,7,5,5,2,2,0,118,161,0,2,0,0,0,1,2,7,6,10,12,9,6,7,12,11,11,14,24,8,8,4,3,3
119,124,2,0,0,0,2,2,8,6,9,6,9,5,10,8,9,8,7,10,11,2,7,3,0,0,119,127,0,1,0,0,0,1,1,8,8,8,6,10,7,12,4,4,11,11,13,7,5,3,4,3
120,152,1,1,0,0,2,0,5,6,8,3,13,10,8,13,13,6,12,18,10,7,5,8,3,0,120,163,0,1,0,0,0,1,5,8,5,4,5,8,7,10,12,10,18,17,14,6,10,12,7,3
121,27,0,0,0,0,1,2,1,2,1,0,3,3,0,3,0,1,2,2,3,2,1,0,0,0,121,32,0,0,0,0,0,1,1,0,2,2,1,1,2,3,0,2,1,5,6,1,0,4,0,0
122,146,0,1,0,0,0,1,2,5,4,7,3,10,18,26,6,7,8,16,13,11,4,2,2,0,122,124,0,0,0,0,0,1,4,16,6,8,2,8,8,9,10,8,12,7,10,2,3,6,1,1
123,105,0,0,0,0,0,4,8,8,8,5,7,8,5,10,2,10,6,5,5,4,6,3,1,0,123,94,0,0,0,1,0,1,1,3,6,8,5,5,10,3,12,5,7,5,6,2,7,4,2,1
124,307,2,1,0,1,0,2,13,19,21,17,14,14,20,32,18,18,18,35,20,12,12,9,4,5,124,313,0,0,1,1,0,2,5,8,21,34,17,12,23,26,21,14,22,15,26,21,12,13,6,12
125,229,3,0,0,0,1,4,4,5,9,11,15,12,13,20,8,17,18,17,12,19,17,17,6,1,125,239,0,0,0,2,0,0,3,7,13,14,11,19,12,11,17,25,24,20,23,12,10,9,2,5
126,247,3,0,0,0,0,1,5,9,7,10,7,8,9,15,15,18,29,39,18,16,23,12,3,0,126,270,0,1,0,1,0,1,8,6,15,21,19,21,15,9,26,20,18,25,25,14,11,7,5,2
127,154,0,0,0,0,0,4,4,11,11,13,13,9,8,17,11,12,8,13,10,4,3,3,0,0,127,140,0,1,1,0,0,1,2,6,11,7,4,6,5,8,9,10,13,14,12,9,6,8,2,5
128,98,1,0,0,0,0,1,1,5,3,3,3,5,8,3,6,9,9,6,11,9,6,6,2,1,128,104,0,0,0,0,1,0,1,4,7,11,3,5,2,6,5,10,9,4,16,7,3,3,3,4
129,51,0,0,0,0,0,1,1,1,5,2,4,4,7,5,1,4,2,4,1,5,3,1,0,0,129,50,0,0,1,1,0,0,1,3,2,1,5,2,5,2,6,2,4,4,3,4,2,1,1,0
130,117,0,0,0,0,0,1,2,5,1,8,7,6,11,6,7,10,15,10,9,9,4,5,1,0,130,120,0,1,0,0,0,0,4,17,11,9,9,7,8,8,10,3,2,9,7,7,2,5,0,1
131,42,0,0,0,0,0,0,4,3,3,4,4,2,1,1,4,4,2,3,3,1,1,0,2,0,131,47,0,0,0,0,0,0,1,2,7,10,3,2,1,1,3,5,0,4,2,2,2,0,1,1
