origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
86,286,44,5,71,16,3,52,83,5,7
87,194,10,19,37,31,10,20,51,5,11
88,245,41,17,55,31,4,25,60,1,11
89,271,21,23,36,48,10,19,91,6,17
90,172,16,6,26,17,11,13,76,3,4
91,105,9,16,15,10,3,14,31,2,5
92,57,10,4,4,10,2,4,17,0,6
93,124,21,10,24,15,1,18,30,0,5
94,46,3,3,3,14,1,3,14,1,4
95,123,16,9,27,15,2,9,23,7,15
96,86,17,4,9,7,4,14,28,0,3
97,67,9,4,11,9,1,8,22,1,2
98,24,2,4,4,1,2,2,4,0,5
99,151,15,23,18,20,5,16,30,6,18
100,155,18,11,31,26,8,16,42,1,2
101,46,8,3,6,8,1,9,10,1,0
102,116,9,14,8,18,6,10,38,2,11
103,102,9,11,10,13,9,6,39,1,4
104,18,4,2,0,4,1,2,2,1,2
105,146,5,22,13,26,5,5,43,1,26
106,122,3,17,5,37,2,4,40,4,10
107,23,1,2,1,3,5,1,10,0,0
108,273,14,61,24,53,10,13,55,8,35
109,120,15,9,19,17,6,14,37,0,3
110,120,15,12,36,10,0,16,20,2,9
111,127,27,6,31,15,2,23,20,0,3
112,326,39,15,70,38,13,36,93,5,17
113,4,0,0,2,0,0,1,1,0,0
114,54,7,3,9,5,1,8,19,2,0
115,141,19,9,33,10,3,22,40,0,5
116,78,14,2,22,7,3,5,23,2,0
117,187,24,8,35,24,4,24,50,6,12
118,155,14,7,34,34,3,18,38,2,5
119,136,15,21,17,19,3,21,31,2,7
120,192,22,18,32,34,5,22,49,0,10
121,34,2,2,7,3,1,3,16,0,0
122,101,4,14,9,14,4,23,23,0,10
123,97,11,5,21,11,6,11,29,2,1
124,330,34,36,38,51,8,17,110,5,31
125,248,10,24,6,76,13,8,102,0,9
126,305,16,26,24,93,6,21,94,3,22
127,141,22,16,26,8,3,20,29,2,15
128,114,10,3,8,38,9,7,34,1,4
129,66,3,6,9,11,2,8,21,2,4
130,111,2,9,7,22,10,13,38,0,10
131,37,4,6,7,4,0,3,11,1,1
132,48,2,6,6,8,2,0,20,2,2
133,121,2,17,7,23,5,14,39,2,12
134,21,0,3,1,4,0,1,9,0,3
135,41,3,3,7,1,1,3,15,3,5
136,291,32,25,74,39,4,34,63,4,16
137,159,30,4,49,11,4,23,33,3,2
138,12,1,0,5,0,0,1,5,0,0
139,58,18,0,10,6,1,10,11,1,1
140,86,20,2,18,8,2,16,16,2,2
141,170,41,7,30,15,5,27,36,4,5
142,111,15,1,28,7,6,20,29,4,1
143,294,12,29,15,89,11,15,99,4,20
144,168,18,10,23,32,5,15,55,1,9
145,206,49,8,46,19,8,35,34,3,4
146,53,8,3,7,9,1,7,12,4,2
147,130,3,8,12,38,9,11,38,2,9
148,259,23,19,43,61,9,21,69,2,12
149,61,4,6,10,11,4,5,15,0,6
150,169,19,7,19,28,6,9,70,3,8
151,39,5,0,10,5,1,6,11,0,1
152,13,5,0,2,0,1,2,3,0,0
153,53,14,3,9,1,0,11,11,0,4
154,295,51,13,55,44,10,36,71,6,9
155,78,4,9,12,11,3,3,26,4,6
156,68,7,7,10,3,5,9,22,1,4
157,61,5,8,10,2,2,10,17,1,6
158,66,5,1,6,14,4,8,26,0,2
159,77,11,8,9,9,5,6,23,2,4
160,11,2,1,0,1,1,3,1,0,2
161,29,5,1,5,2,0,1,12,1,2
162,95,18,6,15,12,2,10,21,1,10
163,45,2,2,3,14,1,2,18,2,1
164,41,4,4,2,7,5,3,12,0,4
165,60,10,1,9,5,2,6,21,0,6
166,47,9,2,9,3,0,7,14,0,3
167,158,24,16,14,29,3,8,46,5,13
168,38,7,3,8,4,2,3,8,1,2
169,96,5,10,10,18,4,16,23,1,9
170,48,1,2,2,16,8,2,15,0,2
171,77,7,7,6,14,4,6,25,1,7
172,108,9,10,22,12,4,18,28,3,2
173,35,3,2,5,9,0,2,12,1,1
174,16,1,1,0,4,0,1,7,0,2
175,11,0,0,1,1,1,1,6,0,1
176,71,9,6,15,6,4,5,16,3,7
177,217,24,16,23,42,9,22,61,5,15
178,104,23,2,27,18,3,14,16,0,1
179,27,2,2,3,5,0,3,11,0,1
180,62,11,2,10,8,5,6,17,0,3
181,56,5,2,14,1,2,14,13,0,5
182,55,8,2,15,2,1,6,14,1,6
183,63,11,2,14,4,3,8,20,1,0
184,56,14,2,9,6,2,9,11,0,3
185,161,27,5,36,23,8,15,43,1,3
186,127,17,3,28,22,7,19,23,2,6
187,269,16,28,21,60,13,11,104,3,13
188,248,7,43,28,49,6,30,56,7,22
189,220,43,7,36,34,9,22,60,3,6
190,88,9,4,17,14,3,16,21,1,3
191,67,8,1,11,9,2,8,27,0,1
192,427,30,45,51,110,18,30,109,4,30
193,241,33,16,40,43,11,27,60,3,8
194,32,7,1,5,3,1,7,7,0,1
195,180,26,11,35,15,6,20,54,2,11
196,8,0,0,0,2,0,4,2,0,0
197,325,34,17,58,54,12,30,94,5,21
198,229,28,7,33,33,8,23,74,4,19
199,252,46,19,48,38,11,22,60,4,4
200,51,11,0,11,3,4,10,9,0,3
201,105,23,2,24,16,4,16,19,0,1
202,67,10,3,15,8,5,6,13,0,7
203,320,35,16,51,61,18,33,93,3,10
204,61,10,2,17,5,3,8,12,1,3
205,141,21,8,24,16,4,23,30,4,11
206,220,33,11,36,30,9,22,62,2,15
207,199,35,11,49,20,7,28,42,2,5
208,380,57,20,93,61,17,30,84,2,16
209,302,31,16,47,71,15,18,79,5,20
210,191,19,17,27,47,9,19,43,1,9
211,83,11,9,12,9,2,11,22,2,5
212,48,7,4,8,5,1,4,18,0,1
213,623,69,45,163,78,22,59,138,15,34
214,260,39,6,65,20,8,40,76,4,2
215,173,28,12,30,21,14,23,36,5,4
216,57,9,1,15,4,2,18,7,1,0
217,71,9,1,11,8,1,16,24,1,0
218,285,62,8,77,24,8,40,56,2,8
219,31,3,0,7,2,0,5,13,0,1
220,48,5,4,5,3,1,18,7,2,3
221,132,8,15,16,19,6,9,42,2,15
222,33,1,2,1,8,5,0,14,0,2
223,12,0,4,0,1,1,0,3,2,1
224,61,7,5,1,18,4,2,15,2,7
225,110,7,7,9,22,6,8,40,3,8
226,82,4,9,7,11,1,8,37,1,4
227,67,5,6,5,5,5,13,22,3,3
228,38,2,2,0,11,2,2,13,0,6
229,177,28,12,31,17,9,23,41,2,14
230,82,9,7,17,9,4,15,17,1,3
301,117,14,4,15,6,5,22,41,5,5
302,178,15,4,25,20,6,31,65,3,9
303,7,0,0,0,1,1,0,5,0,0
304,371,60,13,91,32,14,53,90,12,6
305,168,11,7,26,23,4,29,62,2,4
306,58,4,4,4,3,0,11,24,6,2
307,66,11,3,5,3,3,16,17,4,4
308,140,23,8,24,11,8,22,27,8,9
309,385,45,16,67,48,20,56,103,14,16
310,221,23,22,48,36,2,33,41,5,11
311,96,15,7,24,9,2,16,17,1,5
312,176,39,2,46,15,6,26,37,1,4
313,55,9,2,13,6,0,10,14,0,1
314,15,0,2,1,0,1,3,5,0,3
315,76,9,5,14,7,3,17,17,1,3
316,152,11,8,30,21,5,19,45,4,9
317,33,3,6,5,6,0,4,3,2,4
318,133,9,13,13,33,8,9,36,2,10
319,63,3,6,2,18,1,5,20,2,6
320,48,5,2,8,2,3,7,13,4,4
321,91,6,5,14,15,5,15,21,7,3
322,59,8,2,12,9,1,8,15,0,4
323,177,19,11,23,49,3,13,51,1,7
324,234,26,11,34,30,14,21,84,1,13
325,159,17,18,21,29,3,6,42,4,19
326,23,4,0,6,0,0,7,5,0,1
327,5,0,0,0,1,0,0,3,0,1
328,190,34,6,31,17,7,31,43,9,12
329,59,8,1,18,4,3,11,9,1,4
330,84,18,1,25,7,3,9,20,0,1
331,10,0,3,0,2,0,0,2,2,1
332,67,8,5,5,26,0,2,17,0,4
334,80,12,1,19,4,2,21,17,2,2
335,86,12,2,27,7,0,20,16,2,0
336,33,8,0,6,1,0,13,5,0,0
337,19,2,0,3,0,0,7,6,0,1
338,52,7,0,11,3,2,15,12,1,1
339,55,2,3,5,11,2,5,26,1,0
340,254,42,19,58,27,7,25,61,6,9
341,98,11,7,25,9,0,9,23,3,11
342,223,29,10,40,24,6,25,68,6,15
343,31,4,1,7,4,1,1,12,0,1
344,161,31,10,44,9,4,22,30,2,9
345,72,5,8,9,13,3,6,23,0,5
346,118,9,22,22,11,5,18,19,3,9
347,324,47,45,57,32,6,25,80,7,25
348,61,2,5,11,13,1,10,16,0,3
349,37,3,2,9,3,3,5,11,0,1
350,71,3,4,6,16,3,2,26,2,9
351,34,2,3,2,6,0,5,10,1,5
352,325,10,77,15,34,6,9,95,8,71
353,57,2,17,0,6,2,1,11,3,15
354,415,17,89,17,56,9,11,125,9,82
355,10,0,3,0,0,0,0,3,0,4
356,18,3,0,2,1,0,1,11,0,0
357,11,0,1,2,0,0,2,4,1,1
358,19,0,5,0,2,0,0,5,2,5
359,15,0,2,2,0,0,3,2,4,2
360,33,2,4,5,3,2,0,9,3,5
361,8,1,2,0,0,0,0,5,0,0
362,27,0,2,1,4,0,3,13,0,4
363,11,0,0,3,0,1,1,5,0,1
364,120,12,13,19,26,9,2,30,1,8
365,49,2,9,5,4,1,9,12,2,5
366,67,15,7,9,6,3,10,10,0,7
367,183,11,28,15,19,7,6,69,2,26
368,10,0,2,0,3,1,0,4,0,0
369,13,0,3,0,3,0,0,2,0,5
370,51,4,4,7,6,4,4,13,1,8
371,150,8,12,23,26,4,13,51,2,11
372,131,21,10,15,22,11,9,34,3,6
373,51,2,5,2,15,4,3,14,0,6
374,57,4,7,4,6,2,4,24,0,6
375,14,2,0,4,4,2,1,1,0,0
376,27,2,3,2,3,0,3,11,1,2
377,31,5,4,6,2,1,7,6,0,0
378,42,5,0,13,9,1,6,7,0,1
379,37,3,3,6,6,0,5,11,0,3
380,73,14,1,14,6,1,8,26,1,2
381,59,3,3,4,5,5,6,27,1,5
382,106,16,5,22,9,2,20,26,1,5
384,18,0,2,3,4,0,3,3,0,3
385,1,1,0,0,0,0,0,0,0,0
386,45,5,2,9,8,2,6,12,0,1
387,21,0,1,2,6,1,9,2,0,0
388,137,16,13,22,14,4,20,36,2,10
389,9,2,0,1,0,0,4,2,0,0
390,18,0,2,7,1,0,5,0,2,1
391,46,7,1,9,6,1,13,7,0,2
392,15,0,2,1,4,0,1,4,1,2
393,16,2,0,3,3,0,3,5,0,0
394,55,1,10,5,8,4,3,16,3,5
395,11,1,0,0,2,0,3,4,0,1
396,20,1,0,2,2,0,11,3,0,1
397,12,1,0,3,1,0,2,5,0,0
398,7,0,0,0,2,1,0,4,0,0
399,23,0,1,1,2,0,6,13,0,0
400,4,0,0,0,1,0,3,0,0,0
401,21,2,0,2,2,2,7,5,1,0
402,11,3,0,4,0,0,2,2,0,0
403,12,1,2,1,0,0,3,4,1,0
404,10,3,0,1,0,0,3,1,0,2
406,40,2,2,5,0,2,18,11,0,0
407,1,0,0,0,0,0,0,0,0,1
408,3,0,0,1,0,0,1,1,0,0
409,10,1,0,3,0,0,5,1,0,0
410,58,13,2,11,4,1,19,7,0,1
411,36,6,1,3,4,1,8,12,0,1
412,18,5,0,5,0,1,3,4,0,0
413,150,25,5,44,12,6,25,29,1,3
414,38,7,2,8,4,0,9,5,1,2
415,16,4,1,6,0,0,5,0,0,0
416,29,9,0,7,1,1,6,4,0,1
417,9,2,0,2,1,0,3,1,0,0
418,24,2,0,9,1,1,4,7,0,0
419,20,6,0,4,1,0,4,5,0,0
420,42,10,0,11,3,1,9,8,0,0
421,9,0,0,3,0,0,4,2,0,0
422,8,1,0,2,0,0,3,2,0,0
423,13,2,0,2,0,0,7,2,0,0
424,186,30,5,52,16,5,18,42,7,11
425,161,25,13,42,18,6,28,24,4,1
426,76,13,2,14,5,3,18,17,2,2
427,71,7,5,10,12,5,9,21,0,2
428,126,17,5,34,14,1,13,31,2,9
429,51,5,7,10,3,0,10,6,4,6
430,112,14,6,29,19,3,15,20,0,6
431,18,3,1,6,1,0,4,2,0,1
432,197,35,4,38,19,8,29,48,4,12
433,80,9,2,19,8,1,20,20,0,1
434,24,7,2,1,3,1,3,5,1,1
435,40,7,3,4,5,1,5,11,0,4
436,6,1,0,5,0,0,0,0,0,0
437,191,18,20,20,40,12,13,45,5,18
438,42,1,2,9,1,2,10,13,1,3
439,146,7,20,9,22,3,10,44,3,28
440,97,2,16,5,17,6,5,32,4,10
441,140,14,26,19,10,4,18,37,1,11
442,37,2,3,2,7,4,5,11,1,2
443,223,9,35,27,31,8,12,59,6,36
444,26,3,1,2,4,0,7,9,0,0
445,135,14,11,22,15,7,11,43,2,10
446,67,9,10,6,7,4,7,20,0,4
447,95,8,7,12,12,5,8,34,2,7
448,231,14,34,12,39,12,7,88,2,23
449,63,11,11,4,7,2,5,16,0,7
450,106,3,11,8,18,6,6,38,2,14
451,36,1,2,2,6,3,1,15,2,4
452,37,2,2,1,13,2,3,12,0,2
453,68,2,6,0,21,6,1,27,0,5
454,83,3,9,0,27,5,1,27,1,10
455,125,6,11,16,23,7,8,39,3,12
456,9,1,1,0,1,1,0,5,0,0
457,204,7,29,9,63,8,7,58,2,21
458,169,6,20,7,36,12,8,56,3,21
459,59,3,11,3,14,2,2,19,0,5
460,71,4,11,2,15,0,3,31,0,5
461,94,2,10,2,23,1,4,44,0,8
462,73,1,13,5,9,3,5,31,1,5
463,113,1,21,22,15,1,21,19,2,11
464,36,2,4,5,4,2,9,5,0,5
465,34,2,3,0,5,3,0,18,1,2
466,32,2,3,3,6,1,6,7,1,3
467,42,4,4,3,7,2,2,16,2,2
468,42,3,4,6,4,2,10,13,0,0
469,303,20,31,18,79,11,24,95,3,22
470,69,5,11,2,15,2,5,19,2,8
471,94,11,6,15,17,2,13,22,2,6
472,238,11,33,27,46,2,16,68,3,32
473,50,8,4,9,3,2,7,14,0,3
474,170,21,11,23,39,3,11,53,2,7
475,48,1,7,5,10,3,1,19,0,2
476,186,15,15,26,38,6,19,50,2,15
477,231,27,28,46,19,5,30,55,3,18
478,13,2,0,3,1,0,1,6,0,0
479,98,7,6,20,17,4,12,26,3,3
480,48,2,10,3,7,1,11,10,2,2
481,209,7,29,25,50,1,18,57,4,18
482,489,43,51,66,84,18,32,154,5,36
483,153,9,17,25,20,3,17,31,3,28
484,53,3,2,14,9,3,9,11,1,1
485,145,10,13,30,21,2,22,31,4,12
486,214,37,7,48,34,5,20,53,2,8
487,141,30,2,31,5,2,25,42,1,3
488,52,3,6,10,6,2,10,10,2,3
489,181,27,8,41,13,7,19,57,3,6
490,100,12,2,25,8,5,19,26,0,3
491,110,11,11,13,21,3,8,29,2,12
492,291,55,7,92,21,7,34,60,4,11
493,232,27,11,67,22,7,31,51,5,11
494,180,25,13,51,13,8,26,32,3,9
495,212,23,8,43,40,7,45,41,0,5
496,645,30,98,87,111,15,52,183,8,61
497,46,1,3,13,12,1,5,11,0,0
498,101,5,9,13,14,5,21,22,7,5
499,1662,43,270,300,287,36,125,410,21,170
500,953,63,137,184,127,26,73,240,15,88
501,352,54,17,79,27,12,54,85,6,18
502,74,11,2,11,11,4,14,14,3,4
503,94,14,6,12,8,5,9,33,2,5
504,31,3,1,5,1,4,2,14,0,1
505,13,1,1,4,0,1,2,3,0,1
506,215,17,13,36,22,6,32,61,4,24
507,185,30,8,39,11,4,33,47,6,7
508,51,3,2,7,5,1,19,10,1,3
509,46,4,4,6,8,1,12,9,2,0
510,177,4,11,27,41,7,12,50,6,19
511,48,2,5,7,7,1,8,17,0,1
512,233,17,28,14,52,16,10,64,8,24
513,95,7,5,17,13,5,6,30,5,7
514,386,11,57,39,47,23,33,111,13,52
515,14,0,1,2,1,1,1,6,0,2
516,94,10,6,15,9,3,18,23,3,7
517,49,4,6,4,6,1,5,12,1,10
518,60,0,4,0,14,3,2,25,3,9
519,11,0,1,2,0,0,0,8,0,0
520,11,1,0,2,2,0,1,4,0,1
521,3,0,1,0,0,0,1,0,1,0
522,14,0,2,1,5,0,2,0,2,2
523,14,0,0,0,3,0,1,9,1,0
524,28,1,0,0,4,0,0,22,1,0
525,20,0,0,0,3,4,0,13,0,0
526,57,4,3,11,7,0,11,17,2,2
527,16,0,1,1,6,1,0,6,0,1
528,38,0,3,3,10,2,1,14,4,1
529,9,0,0,0,1,1,0,7,0,0
530,12,1,0,0,2,0,3,6,0,0
531,29,4,1,4,2,1,6,9,1,1
532,38,3,0,9,3,0,5,13,2,3
533,18,1,3,0,4,0,4,6,0,0
534,43,3,4,2,18,2,2,9,0,3
535,36,2,1,4,13,2,1,8,2,3
536,7,0,1,0,1,1,0,4,0,0
537,15,0,1,2,4,0,1,4,0,3
538,22,2,0,3,5,2,3,5,0,2
539,15,2,1,1,3,0,0,6,1,1
540,53,9,1,5,10,1,6,20,1,0
541,42,12,1,5,5,1,12,4,0,2
542,13,3,1,2,0,1,1,3,1,1
543,8,1,0,1,1,0,0,5,0,0
544,68,3,3,4,21,4,3,28,0,2
545,47,6,4,15,5,2,5,5,2,3
546,35,3,4,1,11,0,2,13,0,1
547,32,0,4,3,12,0,0,13,0,0
548,11,2,0,3,2,0,2,2,0,0
549,67,10,1,17,5,0,21,8,3,2
550,40,6,2,10,5,1,11,4,0,1
551,15,2,2,3,3,2,1,2,0,0
552,57,5,2,7,13,2,6,20,0,2
553,11,0,1,1,2,2,0,3,0,2
554,49,8,2,9,3,1,12,14,0,0
555,67,13,3,10,6,2,9,20,2,2
556,61,9,4,19,6,4,6,10,1,2
557,31,3,1,7,3,1,8,3,3,2
558,38,2,2,4,6,1,6,14,1,2
559,60,9,5,10,8,1,7,19,1,0
560,104,9,11,22,12,3,16,23,1,7
561,79,15,7,13,13,6,7,11,2,5
562,12,5,0,2,2,0,1,2,0,0
563,57,5,2,6,10,4,8,20,0,2
564,30,2,1,3,10,1,4,6,0,3
565,11,1,0,2,3,1,1,3,0,0
566,20,1,3,3,4,0,2,3,1,3
567,12,0,0,4,0,0,7,0,0,1
568,103,7,14,13,14,7,19,20,1,8
569,22,4,2,3,2,0,1,9,0,1
570,8,1,0,1,4,0,0,2,0,0
571,30,3,3,3,3,2,5,9,0,2
572,39,4,6,3,1,2,9,8,2,4
573,10,0,0,0,1,0,2,7,0,0
574,129,6,18,9,24,8,6,39,3,16
575,37,4,2,3,7,1,5,12,0,3
576,30,3,2,3,6,0,1,11,0,4
577,8,1,1,2,0,0,0,2,1,1
578,163,13,19,9,22,12,5,57,5,21
579,2,0,1,0,0,0,0,1,0,0
580,15,2,2,0,2,2,1,5,0,1
581,24,0,3,6,2,1,2,9,0,1
582,11,1,1,0,0,0,0,2,2,5
583,9,0,1,1,1,1,0,2,1,2
584,31,3,4,4,5,0,3,8,1,3
585,217,21,26,25,35,4,20,67,1,18
586,61,4,7,8,14,5,5,11,3,4
587,85,4,4,14,10,1,11,35,1,5
588,42,1,2,2,7,2,7,17,0,4
589,334,56,44,42,60,12,21,69,3,27
590,85,15,5,13,11,5,7,19,1,9
591,46,3,2,8,7,1,2,18,1,4
592,46,1,9,5,4,0,3,13,6,5
593,246,22,39,12,44,5,10,78,6,30
594,118,7,19,7,15,4,11,44,4,7
595,45,5,5,2,4,2,2,20,1,4
596,127,10,16,19,14,3,7,47,1,10
597,101,5,19,13,16,3,6,26,2,11
598,163,5,25,0,30,12,7,56,3,25
599,146,6,17,10,33,7,8,46,1,18
600,95,4,12,6,20,1,11,21,3,17
601,75,4,12,6,12,1,4,24,1,11
602,36,4,2,4,1,2,7,14,0,2
603,48,5,4,7,10,1,11,8,0,2
604,87,8,5,13,16,4,6,27,1,7
605,105,14,4,15,23,3,11,30,1,4
606,24,3,1,1,1,0,6,11,1,0
607,52,4,3,13,7,0,10,14,0,1
608,24,3,0,5,3,0,4,5,1,3
609,25,2,1,4,2,1,0,11,1,3
610,31,4,1,2,5,3,4,8,1,3
611,171,3,14,6,46,10,8,72,2,10
612,194,9,25,9,60,5,5,64,4,13
613,72,15,9,12,8,1,9,14,2,2
614,64,11,3,6,15,2,6,20,0,1
615,64,3,8,7,20,1,4,15,1,5
616,14,2,1,4,1,1,1,3,0,1
617,11,2,0,1,1,2,3,2,0,0
618,48,5,8,13,6,0,9,3,0,4
619,45,2,6,4,7,1,0,17,1,7
620,170,13,32,12,24,7,11,50,2,19
621,88,10,8,11,15,4,4,27,0,9
622,158,11,12,13,35,4,11,51,3,18
623,131,6,26,9,23,2,10,37,7,11
624,134,2,9,16,28,7,11,46,2,13
625,17,2,2,1,1,1,7,2,0,1
626,191,32,9,42,24,5,27,41,2,9
627,188,33,14,40,16,11,18,46,3,7
628,466,52,44,51,113,17,27,131,3,28
629,261,20,19,33,76,9,18,74,2,10
630,231,22,17,33,64,6,17,61,1,10
631,257,33,16,46,46,17,27,59,5,8
632,943,82,52,109,302,38,46,269,9,36
633,434,36,14,56,101,21,41,147,2,16
634,110,17,0,20,20,2,17,30,2,2
635,729,117,48,189,79,23,54,180,9,30
636,175,24,9,32,18,1,25,53,7,6
637,179,18,8,15,21,9,14,84,4,6
638,46,2,3,2,11,4,4,16,2,2
639,27,2,2,6,2,1,2,11,1,0
640,71,10,4,8,7,3,15,21,2,1
641,481,67,23,95,75,19,41,139,5,17
642,57,4,3,6,4,1,6,28,1,4
643,138,13,4,11,23,9,16,53,4,5
644,38,4,1,4,2,4,12,11,0,0
645,179,15,4,27,20,11,22,69,5,6
646,223,19,18,23,32,7,37,64,12,11
647,18,3,3,0,3,1,1,6,0,1
648,35,1,1,5,3,0,4,17,1,3
649,2,0,1,0,0,0,1,0,0,0
650,78,14,3,14,5,3,12,20,5,2
651,39,8,0,7,1,1,8,13,0,1
652,11,3,0,2,1,0,3,2,0,0
653,12,3,0,1,1,1,1,4,0,1
654,73,12,2,11,4,3,14,23,1,3
655,303,41,16,64,50,8,38,69,6,11
656,46,5,4,2,6,2,7,14,2,4
657,28,2,1,6,7,2,2,4,2,2
658,7,1,0,1,0,0,0,4,0,1
659,153,16,4,29,24,8,13,55,2,2
660,19,2,1,0,5,1,3,6,0,1
661,85,17,1,20,6,4,4,30,0,3
662,193,21,18,38,24,3,23,53,6,7
663,71,3,7,11,10,3,8,23,3,3
664,243,28,14,38,25,8,34,72,16,8
665,175,9,13,18,41,13,12,59,2,8
666,187,31,2,61,14,3,27,42,0,7
667,770,90,66,118,151,26,59,187,8,65
668,331,56,24,85,22,14,46,68,2,14
669,180,23,14,35,14,8,26,46,6,8
670,48,3,4,2,11,3,3,19,0,3
671,198,11,16,20,46,10,16,69,1,9
672,59,11,3,5,9,1,4,16,4,6
673,258,42,20,65,40,3,31,47,4,6
674,154,21,7,30,25,9,17,37,3,5
675,167,28,7,36,17,8,27,38,2,4
676,153,15,10,24,14,8,14,47,3,18
677,36,2,3,2,7,1,1,16,0,4
678,11,0,1,1,2,0,0,7,0,0
679,28,0,1,11,0,0,8,3,0,5
680,55,5,6,7,7,2,15,7,4,2
681,14,2,2,0,1,0,3,5,1,0
682,178,8,28,10,21,11,12,58,7,23
683,210,4,25,11,28,6,6,89,7,34
684,126,6,20,8,22,3,3,47,3,14
685,36,3,6,5,5,3,8,4,1,1
686,100,9,9,14,22,1,9,33,1,2
687,52,4,4,10,8,1,9,9,3,4
688,146,9,21,17,23,7,9,46,1,13
689,81,0,14,1,19,4,2,30,3,8
690,36,0,4,2,10,1,1,15,1,2
691,74,1,5,13,17,1,5,26,1,5
692,38,4,1,8,8,0,3,11,0,3
693,53,4,5,3,6,4,7,17,1,6
694,90,9,9,6,11,1,11,28,4,11
695,99,1,14,8,20,3,2,36,3,12
696,27,1,2,4,7,1,2,9,0,1
697,24,2,2,2,4,2,1,7,0,4
698,43,3,6,9,3,1,7,10,1,3
699,45,5,5,8,9,0,1,14,2,1
700,53,4,4,2,11,3,1,27,0,1
701,43,4,5,3,3,4,1,20,1,2
702,80,4,7,7,16,8,8,18,4,8
703,24,1,7,1,4,0,1,10,0,0
704,82,4,8,11,12,2,3,27,3,12
705,37,0,3,4,6,1,3,16,2,2
706,131,3,23,6,26,5,7,36,3,22
707,36,3,8,4,3,4,2,5,3,4
