origin_zone,total,shour0,shour1,shour2,shour3,shour4,shour5,shour6,shour7,shour8,shour9,shour10,shour11,shour12,shour13,shour14,shour15,shour16,shour17,shour18,shour19,shour20,shour21,shour22,shour23,destination_zone,total1,dhour0,dhour1,dhour2,dhour3,dhour4,dhour5,dhour6,dhour7,dhour8,dhour9,dhour10,dhour11,dhour12,dhour13,dhour14,dhour15,dhour16,dhour17,dhour18,dhour19,dhour20,dhour21,dhour22,dhour23
46,19,0,0,0,0,0,0,1,0,2,2,0,4,2,1,0,1,2,1,1,0,2,0,0,0,46,16,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,1,1,1,2,3,0,1,0,1
47,55,0,0,1,0,1,0,1,6,2,9,4,5,5,3,1,1,4,6,2,2,0,0,1,1,47,48,0,0,0,1,1,0,0,2,0,2,4,6,5,1,1,2,3,5,2,2,4,1,2,3
48,249,1,1,0,0,2,2,0,5,12,10,14,15,15,13,17,24,23,23,23,8,5,9,20,7,48,240,0,0,1,1,0,0,6,9,16,9,28,22,24,16,18,15,9,6,13,10,7,9,9,8
49,170,5,1,1,1,0,1,3,4,9,9,12,10,17,13,12,13,12,9,9,11,8,7,3,0,49,173,0,2,0,1,0,1,4,4,4,16,16,10,15,16,13,9,12,8,10,6,11,6,4,3
50,90,0,0,0,0,0,1,2,4,6,6,8,8,6,11,6,8,8,2,3,5,2,3,1,0,50,94,0,1,0,0,0,0,1,3,5,7,8,9,11,7,7,8,3,1,6,3,5,2,3,4
51,30,0,1,0,0,0,0,3,0,2,1,3,2,3,6,1,2,1,1,1,2,0,0,1,0,51,25,0,0,0,0,0,0,0,0,1,2,1,4,5,1,3,1,0,0,4,0,0,1,1,1
52,50,1,1,0,0,1,1,3,1,2,5,6,1,1,2,3,4,5,3,1,1,1,5,2,0,52,54,0,2,1,0,0,3,0,1,0,3,3,3,3,3,0,4,4,5,4,4,2,4,2,2
53,177,1,2,0,1,2,2,5,9,8,13,11,11,12,9,15,10,10,12,11,10,10,5,7,1,53,193,0,5,1,0,0,2,3,4,8,10,12,10,15,17,15,14,9,10,12,10,12,9,6,6
54,195,1,1,0,0,0,1,7,9,6,15,14,12,17,15,10,7,18,16,8,9,9,12,6,2,54,188,0,1,1,0,0,1,1,3,7,10,13,14,15,18,10,12,23,14,7,11,12,4,4,7
55,117,1,1,0,0,1,1,5,6,13,5,11,12,12,6,8,5,7,3,4,2,5,6,2,1,55,120,0,1,3,0,0,2,1,3,3,10,7,9,12,9,6,7,4,5,5,7,9,8,6,3
56,17,2,0,0,0,0,0,0,0,2,0,3,1,2,0,3,1,1,0,0,0,0,1,1,0,56,18,0,1,0,0,0,0,0,0,3,1,1,3,0,3,0,1,1,1,0,1,0,1,0,0
57,22,0,0,0,0,0,2,1,0,1,2,0,2,3,1,1,2,1,1,1,0,1,2,1,0,57,25,0,0,1,0,0,0,0,0,0,3,1,3,2,4,1,1,3,1,0,0,1,2,2,0
58,23,1,0,0,0,0,0,1,0,1,3,0,1,3,2,2,2,4,1,0,0,0,0,1,1,58,21,0,0,0,0,0,0,1,1,1,2,1,2,2,3,0,1,1,0,1,1,2,1,0,1
59,109,1,1,2,1,0,2,4,3,10,6,10,7,8,10,4,5,7,7,7,4,6,3,1,0,59,104,0,2,1,0,0,0,1,1,4,5,2,7,8,7,9,6,11,12,6,4,2,5,7,2
60,138,0,0,0,0,1,0,5,7,11,7,10,12,9,15,12,8,9,12,6,4,3,3,2,2,60,117,0,1,0,0,0,0,0,3,4,8,5,9,7,14,10,10,5,7,10,5,4,6,4,3
61,37,0,0,0,0,0,0,2,0,3,4,7,3,4,3,0,3,2,3,1,0,1,1,0,0,61,35,0,0,0,0,0,0,0,1,1,0,0,3,4,6,3,3,3,2,2,1,1,1,2,2
62,33,1,1,0,0,1,0,0,1,2,1,3,5,5,1,3,0,2,1,2,2,0,1,0,1,62,35,0,1,0,0,1,1,0,0,1,2,4,0,6,3,2,2,2,1,2,3,1,1,2,0
63,149,4,2,0,0,1,1,1,5,13,15,13,13,11,14,6,11,5,7,3,6,4,6,6,2,63,134,0,3,1,0,1,0,1,2,1,7,11,6,15,10,7,8,11,13,11,5,6,7,3,5
64,341,3,0,2,0,1,2,4,9,12,19,16,26,21,34,32,25,29,25,27,13,20,13,7,1,64,346,0,0,1,0,0,0,1,11,11,16,27,31,36,28,36,38,18,19,22,19,9,11,5,6
65,111,1,0,0,0,0,2,2,6,9,7,11,15,8,6,8,4,6,4,2,6,6,5,3,0,65,101,0,0,1,0,0,0,0,4,5,4,8,10,7,6,13,5,11,4,6,1,4,8,3,1
66,40,1,0,0,0,1,1,1,4,4,1,2,1,3,1,5,2,0,4,2,2,3,1,0,1,66,33,0,1,1,1,0,0,2,0,1,1,1,1,2,0,2,2,2,2,3,1,5,2,2,1
67,119,1,0,0,0,0,0,3,5,7,11,9,13,13,7,5,5,9,10,7,6,4,3,1,0,67,110,0,0,1,0,0,1,3,1,7,7,9,8,14,8,5,4,11,4,4,7,3,5,4,3
68,130,1,0,0,0,0,5,1,3,6,3,13,11,14,9,6,14,9,11,12,2,4,4,2,0,68,113,0,0,0,0,0,1,2,4,5,15,16,10,8,6,9,6,4,4,5,5,5,2,3,3
69,63,1,0,0,0,1,0,3,4,3,6,5,3,4,6,5,2,3,5,3,3,3,0,2,1,69,50,0,3,0,0,1,0,0,1,0,2,7,0,1,3,4,6,2,5,4,2,3,1,2,3
70,113,0,0,0,0,0,3,3,8,9,8,10,4,13,12,6,10,6,3,7,2,4,4,1,0,70,106,0,3,0,0,0,0,2,1,3,11,8,4,5,10,9,8,8,2,5,5,6,7,6,3
71,83,0,0,0,0,1,1,1,2,7,11,7,11,4,6,3,5,7,5,1,2,5,2,2,0,71,91,0,1,2,1,0,1,1,6,4,5,7,7,8,5,6,3,6,4,5,7,3,3,2,4
72,101,1,0,1,0,0,1,0,7,8,8,9,10,6,7,4,8,7,5,3,5,2,4,5,0,72,93,0,3,0,0,0,0,0,3,4,7,3,6,5,8,6,9,7,7,6,5,4,3,4,3
73,113,1,0,0,0,2,1,4,4,6,9,17,5,6,6,6,11,7,4,7,4,5,1,5,2,73,123,0,3,2,1,0,1,2,2,6,7,5,9,5,16,6,8,7,9,5,3,11,5,5,3
74,59,0,0,0,0,1,1,4,3,4,4,6,5,6,4,2,5,4,4,1,3,0,1,1,0,74,58,0,1,0,0,0,0,1,0,0,2,2,3,6,5,5,4,7,6,1,5,4,2,3,1
75,135,0,1,0,0,0,3,3,4,9,16,10,17,7,9,9,3,11,7,5,4,10,1,6,0,75,132,0,4,1,0,1,0,3,1,8,7,8,7,7,10,4,9,10,8,11,5,7,8,8,4
76,56,1,0,0,0,0,0,0,3,3,4,7,4,7,6,4,3,4,3,2,2,0,1,2,0,76,51,0,1,0,0,0,0,0,1,2,5,5,7,2,4,3,5,1,3,3,3,2,2,0,1
77,122,1,0,0,0,1,1,4,6,12,9,7,10,9,8,9,9,7,7,7,2,4,3,6,0,77,122,0,1,1,0,0,0,0,2,4,7,6,8,15,9,4,8,9,2,10,4,7,8,10,7
78,93,2,0,1,0,0,1,3,7,3,4,4,9,12,10,5,8,3,5,3,2,2,4,5,0,78,94,0,1,1,1,0,1,0,1,0,3,5,7,5,6,4,7,7,11,9,6,6,6,3,3
79,20,0,0,0,0,0,1,1,2,1,2,2,2,3,0,1,1,0,0,0,1,1,2,0,0,79,18,0,1,0,0,0,0,1,2,0,2,2,1,2,1,2,0,0,1,0,1,1,0,1,0
80,27,0,0,1,0,0,0,0,2,0,3,4,2,2,2,1,2,0,3,0,1,2,1,1,0,80,28,0,1,0,0,0,0,0,1,1,1,3,3,2,0,3,2,1,2,3,1,0,2,0,2
81,108,0,0,0,0,1,1,1,4,7,10,12,10,6,11,6,10,6,8,3,3,3,4,2,0,81,110,0,1,3,0,0,0,0,1,7,10,7,5,12,8,12,1,6,9,11,6,3,3,1,4
82,145,1,1,1,1,2,2,4,7,14,8,13,12,12,9,11,6,3,8,7,5,4,6,8,0,82,139,0,2,1,0,0,1,4,5,4,6,12,9,8,8,8,9,5,7,9,9,8,10,9,5
84,84,1,0,0,0,0,1,1,5,7,8,9,5,7,9,4,4,10,1,5,3,2,1,1,0,84,77,0,0,0,0,0,0,0,1,5,4,7,10,9,8,3,3,4,5,7,4,0,3,2,2
85,44,0,0,0,0,0,1,0,0,2,4,8,1,9,2,2,1,6,0,1,1,2,3,0,1,85,40,0,0,0,0,0,0,1,0,0,3,4,4,2,7,1,4,3,2,1,1,1,2,2,1
86,350,5,0,1,0,0,4,6,12,21,21,22,33,28,23,28,24,30,29,26,12,7,9,4,5,86,327,0,5,2,0,0,0,6,4,10,23,17,18,18,35,26,25,22,30,20,21,15,6,12,9
87,154,1,1,1,1,1,1,3,5,9,7,8,7,11,12,11,11,16,12,9,5,11,6,5,0,87,138,0,2,0,0,2,1,3,0,7,7,4,6,11,10,13,13,11,10,10,8,8,4,4,2
88,213,4,2,2,0,0,4,0,8,10,19,16,21,20,21,12,12,7,12,11,5,12,6,7,2,88,210,0,2,2,0,1,1,2,2,6,8,15,15,16,13,14,22,13,20,14,16,5,10,9,4
89,196,0,0,0,1,0,1,5,4,10,14,10,15,17,17,14,13,11,13,9,8,18,10,5,1,89,205,0,1,0,2,1,0,2,2,6,13,15,17,18,10,12,16,7,11,17,13,18,11,7,6
90,113,1,1,0,1,1,2,2,2,3,13,15,8,9,10,5,9,7,10,4,4,4,0,2,0,90,114,0,2,1,0,0,2,1,3,4,5,5,6,7,10,9,9,13,9,7,3,3,4,7,3
91,93,0,0,0,0,0,0,1,2,8,7,7,15,5,2,11,7,3,6,4,5,2,6,2,0,91,82,0,0,0,1,0,0,0,1,4,8,8,5,6,7,7,5,3,3,4,2,4,5,3,5
92,45,0,1,0,0,1,1,1,1,2,2,5,2,3,7,6,4,3,0,0,1,2,1,1,1,92,38,0,0,0,0,0,0,1,0,4,3,0,1,2,3,5,2,0,4,4,4,1,1,1,2
93,100,0,0,1,0,0,3,4,3,7,8,13,6,7,5,8,1,8,9,4,5,3,2,3,0,93,112,0,3,5,2,0,0,1,2,3,4,7,7,5,9,7,12,6,10,7,1,8,5,4,4
94,25,0,0,0,0,0,0,0,2,0,0,1,0,4,2,2,4,2,1,2,1,1,2,1,0,94,20,0,0,0,0,0,0,0,1,0,1,0,5,4,2,1,2,0,0,2,0,0,2,0,0
95,120,0,2,0,0,1,1,2,6,7,9,8,12,9,15,4,9,6,11,5,7,2,2,2,0,95,109,0,0,1,1,1,1,4,3,6,9,6,11,10,8,8,6,6,8,6,1,1,2,8,2
96,80,0,1,1,0,1,1,3,1,5,9,10,5,6,3,5,8,5,0,4,2,3,3,3,1,96,71,0,0,0,0,0,1,0,2,3,6,11,4,7,4,4,4,6,5,4,1,1,1,3,4
97,58,0,0,0,1,1,2,0,4,5,3,11,5,6,4,3,4,1,2,3,0,0,2,1,0,97,52,0,0,0,1,0,0,1,0,1,5,5,7,4,4,5,2,2,3,1,3,2,2,1,3
98,10,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,1,1,0,0,0,0,0,0,0,98,11,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,1,0,0,0,0,0,1,0
99,98,0,1,0,0,0,1,0,3,5,7,13,14,9,12,5,9,4,5,6,0,2,1,1,0,99,92,0,0,0,0,0,1,0,2,7,8,8,7,6,8,10,4,4,1,4,6,1,5,4,5
100,171,1,0,1,0,1,1,3,4,6,9,17,29,13,12,13,11,12,9,9,6,3,4,7,0,100,161,0,1,1,1,0,1,3,4,7,12,13,12,11,9,8,8,9,13,9,10,8,8,7,5
101,47,0,0,0,0,0,0,1,0,2,4,4,3,4,4,1,4,5,6,3,4,2,0,0,0,101,49,0,0,0,0,0,0,0,0,1,3,2,6,4,2,5,7,8,2,2,2,2,1,2,0
102,85,1,0,0,0,1,2,1,5,6,4,4,5,5,5,3,7,6,7,3,6,7,1,6,0,102,85,0,0,0,0,0,1,3,3,1,9,15,6,6,9,4,3,4,1,5,3,6,2,2,2
103,83,1,0,0,0,0,2,0,3,7,4,6,6,9,9,5,3,7,2,7,3,2,5,0,2,103,86,0,0,0,0,0,0,0,0,3,7,5,5,8,9,7,4,8,6,6,4,4,6,3,0
104,17,0,0,0,0,0,0,1,0,1,1,2,1,3,0,2,2,1,1,0,1,0,1,0,0,104,13,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,2,1,0,1,0,0,1
105,63,1,1,0,0,1,2,0,2,5,5,4,4,5,2,7,10,3,2,4,1,4,0,0,0,105,54,0,0,0,0,0,2,1,0,3,3,5,6,4,5,4,7,2,3,2,1,2,1,1,1
106,52,1,0,1,0,0,3,0,1,1,4,3,7,4,4,4,2,6,2,1,3,2,3,0,0,106,52,0,0,0,0,0,0,0,1,2,2,4,6,6,7,2,3,1,1,5,3,3,3,3,0
107,19,0,1,0,0,0,0,0,0,1,2,0,1,0,1,3,1,3,0,2,0,1,1,0,2,107,21,0,0,1,0,0,0,0,0,1,0,1,0,2,1,1,3,1,1,1,1,2,2,2,1
108,142,1,2,0,0,0,3,1,4,8,10,8,12,8,9,10,11,8,9,15,4,6,8,5,0,108,150,0,0,3,0,0,1,3,11,7,8,7,11,10,8,11,12,8,10,9,8,5,9,6,3
109,116,0,0,1,0,1,0,4,3,7,11,11,8,10,9,6,10,8,9,3,5,3,3,3,1,109,106,0,1,2,0,0,2,1,3,2,7,7,10,9,7,8,10,7,4,6,4,2,8,2,4
110,96,1,0,0,0,0,2,2,4,7,5,9,14,5,8,7,5,6,3,9,1,3,2,3,0,110,101,0,0,1,0,0,0,2,3,7,3,7,7,5,2,8,9,6,7,6,8,7,7,4,1
111,129,2,1,0,0,0,0,6,5,9,11,12,7,9,10,8,10,10,5,4,6,8,3,3,0,111,133,0,1,1,0,0,1,0,1,4,9,8,9,13,8,9,9,6,13,7,7,7,5,6,8
112,318,1,1,0,0,0,1,6,13,24,22,33,25,29,19,28,16,21,20,22,21,8,5,3,0,112,288,0,6,1,0,0,0,3,5,12,19,18,19,25,28,26,26,12,14,22,13,12,7,9,8
113,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114,93,1,0,0,0,2,2,2,3,5,6,7,6,5,5,7,4,3,7,7,4,7,3,3,4,114,96,0,1,0,0,0,0,0,0,1,4,5,5,9,10,7,3,8,11,6,5,3,9,4,2
115,112,0,1,0,0,0,0,2,7,15,8,14,9,7,5,5,7,7,8,7,3,1,4,2,0,115,104,0,1,0,0,1,0,0,1,3,7,2,8,7,9,14,8,6,11,6,10,3,3,1,2
116,60,0,0,0,0,0,1,2,2,5,4,8,5,2,1,5,5,6,8,1,2,1,2,0,0,116,67,0,3,1,2,0,0,0,1,2,0,5,4,5,4,4,7,4,5,4,1,5,3,3,3
117,169,2,0,0,0,0,2,2,7,11,13,24,13,16,10,9,9,10,8,8,9,7,4,3,2,117,170,0,1,2,1,0,1,4,2,8,9,12,11,10,12,11,12,7,15,8,6,11,9,7,11
118,120,0,0,0,0,1,1,3,8,7,6,9,13,10,6,7,7,10,8,7,1,6,3,6,1,118,115,0,6,1,0,0,0,1,3,5,7,10,8,11,8,5,6,7,5,3,10,6,3,4,6
119,95,2,1,1,0,0,1,3,1,6,5,10,11,14,3,7,3,6,1,5,5,2,4,3,1,119,84,0,2,0,1,0,0,0,1,3,6,5,8,6,6,3,5,6,4,6,7,6,2,4,2
120,165,1,0,0,0,0,2,1,3,6,9,13,17,10,20,11,13,11,12,9,8,12,3,3,1,120,192,0,3,0,1,0,0,1,4,10,11,18,13,11,15,11,12,13,12,17,10,12,9,6,1
121,41,2,0,0,0,0,0,0,0,2,4,2,4,3,2,3,4,2,2,3,3,1,2,2,0,121,36,0,0,0,0,0,0,0,0,1,3,6,1,1,5,1,8,3,3,0,0,0,1,2,1
122,72,0,0,0,0,0,0,3,0,7,7,8,8,6,2,7,2,6,2,5,3,5,0,0,1,122,66,0,2,0,0,0,0,0,2,6,3,6,9,5,9,4,1,4,6,1,1,2,1,1,3
123,100,0,0,0,0,1,0,0,5,5,3,9,14,9,9,7,3,6,10,7,2,7,2,1,0,123,100,0,0,1,0,0,0,0,3,2,6,10,9,11,9,6,10,7,10,5,5,1,2,3,0
124,273,5,0,0,0,0,0,6,10,17,26,28,16,26,16,18,18,11,14,14,14,10,13,7,4,124,279,0,4,3,1,1,0,0,6,13,13,18,10,11,29,17,21,14,21,14,21,17,18,17,8
125,248,5,2,1,1,1,0,5,4,6,12,9,12,17,19,23,15,17,18,23,15,14,20,9,0,125,260,0,1,0,0,0,0,1,3,14,19,17,20,16,23,18,19,23,19,16,15,16,8,7,4
126,422,2,1,4,1,1,3,1,3,8,9,21,21,22,22,43,43,40,40,39,33,28,22,11,4,126,418,0,1,0,0,0,4,7,6,15,25,32,30,33,49,37,44,29,19,27,24,11,12,5,5
127,124,1,0,0,0,0,3,2,2,9,6,10,12,10,10,3,14,14,6,5,5,3,4,4,1,127,124,0,4,1,0,0,0,1,4,2,5,8,5,10,7,7,8,12,8,6,13,4,7,6,6
128,147,3,0,0,0,0,0,1,1,5,1,6,5,6,13,13,13,19,12,7,13,13,10,4,2,128,157,0,2,0,0,0,1,3,7,3,8,6,12,14,9,21,8,11,13,8,6,8,6,6,5
129,64,0,0,0,0,0,0,0,4,6,3,4,4,3,1,6,3,5,4,3,6,6,3,3,0,129,70,0,2,1,1,0,0,0,0,1,4,2,8,4,0,5,3,2,5,9,6,7,6,0,4
130,63,2,2,0,0,0,0,1,2,4,5,1,3,5,4,4,6,5,5,2,2,4,2,3,1,130,65,0,0,0,0,0,1,0,4,2,2,5,5,4,7,5,6,1,7,2,4,5,4,1,0
131,31,0,0,0,0,1,0,0,1,3,1,4,0,4,2,2,1,3,3,2,1,1,0,2,0,131,36,0,2,0,0,0,0,0,0,0,4,1,1,1,3,1,1,3,2,9,2,2,1,2,0
132,34,1,0,0,0,0,0,0,0,3,3,0,2,2,1,2,2,4,5,3,2,1,3,0,0,132,33,0,1,0,0,0,0,0,1,3,2,4,5,1,2,2,1,1,4,2,1,1,2,0,0
