origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
98,11,1,3,3,0,0,0,3,0,1
99,139,13,30,20,6,1,19,27,2,21
100,161,19,13,30,26,7,20,39,3,4
101,47,5,4,8,9,2,10,6,1,2
102,119,7,15,8,26,6,6,36,4,11
103,103,8,11,4,19,6,8,36,3,8
104,17,2,4,0,5,0,1,5,0,0
105,149,7,29,7,20,4,4,47,3,28
106,124,4,17,7,28,6,3,47,1,11
107,18,0,3,1,3,2,2,6,0,1
108,273,10,66,18,57,2,14,74,5,27
109,120,18,5,24,13,6,16,31,1,6
110,123,18,10,25,11,6,23,28,0,2
111,152,24,6,30,17,9,20,36,2,8
112,355,48,19,75,57,14,38,82,6,16
113,3,1,0,1,1,0,0,0,0,0
114,61,3,4,11,2,2,9,25,4,1
115,120,26,5,26,9,4,25,21,3,1
116,63,14,0,16,4,2,11,12,1,3
117,186,21,8,36,23,9,30,48,3,8
118,164,19,3,22,36,10,18,53,0,3
119,140,20,20,24,19,4,11,27,2,13
120,199,19,19,37,37,4,23,51,1,8
121,30,2,2,6,8,1,3,8,0,0
122,113,7,14,18,15,3,16,22,2,16
123,82,9,7,12,14,3,7,28,0,2
124,314,24,37,28,52,19,15,110,3,26
125,225,8,20,15,68,11,6,79,3,15
126,269,21,28,21,79,8,15,79,1,17
127,153,19,20,28,19,4,16,32,1,14
128,106,10,11,3,36,5,3,29,2,7
129,61,3,6,9,8,2,6,19,3,5
130,80,3,15,7,24,2,5,20,1,3
131,52,4,4,12,4,1,12,12,0,3
132,50,2,5,2,19,5,3,13,1,0
133,109,4,17,10,26,2,8,31,4,7
134,25,1,4,2,6,3,2,5,1,1
135,39,2,3,7,9,1,2,11,1,3
136,271,42,16,65,26,6,35,60,7,14
137,170,37,9,41,21,4,23,31,2,2
138,2,0,0,1,0,0,0,1,0,0
139,70,15,2,18,3,1,14,17,0,0
140,101,19,3,15,10,3,17,32,0,2
141,202,44,3,43,25,6,32,41,2,6
142,107,14,3,22,7,4,25,25,2,5
143,294,7,27,19,87,19,21,82,6,26
144,149,18,6,29,23,7,21,36,1,8
145,192,37,12,46,14,7,30,36,4,6
146,61,5,3,17,7,0,14,10,3,2
147,155,7,9,9,44,11,6,51,4,14
148,252,31,18,31,51,15,19,69,2,16
149,80,4,6,17,19,3,8,20,1,2
150,149,16,11,16,24,7,10,58,1,6
151,36,7,1,4,1,1,14,7,0,1
152,17,2,0,4,1,0,7,3,0,0
153,49,10,1,8,6,2,12,8,2,0
154,297,41,16,47,43,11,43,75,8,13
155,76,3,8,12,8,1,6,26,5,7
156,71,5,5,10,5,1,4,32,1,8
157,56,7,5,9,6,0,7,18,0,4
158,53,2,1,7,5,5,4,26,0,3
159,98,8,9,4,32,4,6,31,0,4
160,14,1,2,2,1,0,2,2,1,3
161,63,7,5,12,7,5,6,14,2,5
162,82,20,3,11,16,1,6,19,0,6
163,49,3,4,2,16,0,5,17,1,1
164,37,3,7,2,7,2,1,11,0,4
165,63,17,7,5,7,2,8,15,0,2
166,43,13,3,10,3,0,3,7,2,2
167,154,22,21,15,28,9,5,36,0,18
168,37,11,2,4,7,1,0,11,0,1
169,87,9,11,14,8,5,10,20,1,9
170,29,2,2,2,6,2,2,11,0,2
171,74,4,7,3,8,2,7,33,2,8
172,116,15,7,35,10,1,14,28,0,6
173,24,3,5,0,9,0,1,4,0,2
174,11,0,2,0,0,0,0,7,1,1
175,11,1,0,2,1,1,0,6,0,0
176,83,6,9,11,13,2,14,17,4,7
177,214,19,19,22,47,12,22,62,5,6
178,125,24,6,34,10,3,17,25,0,6
179,17,2,1,2,7,0,2,3,0,0
180,73,9,3,11,8,6,17,17,1,1
181,59,13,2,11,4,1,10,16,0,2
182,45,11,4,7,2,0,6,14,0,1
183,56,14,1,8,7,0,9,16,0,1
184,62,19,1,7,8,2,12,12,0,1
185,171,32,10,34,15,4,19,55,0,2
186,119,17,7,32,15,4,13,25,3,3
187,277,20,30,20,76,9,17,85,1,19
188,230,10,43,25,49,5,26,56,4,12
189,229,34,12,33,53,5,26,58,2,6
190,74,9,3,12,14,3,8,25,0,0
191,53,9,0,11,3,1,8,18,1,2
192,390,27,48,55,86,14,31,95,10,24
193,220,39,11,28,32,9,21,68,0,12
194,31,1,2,6,5,3,6,7,1,0
195,177,29,11,46,15,5,21,40,4,6
196,11,1,1,2,0,2,0,4,1,0
197,348,37,22,51,66,16,36,91,4,25
198,235,32,16,36,36,8,21,73,4,9
199,235,40,18,49,32,11,19,53,2,11
200,55,12,3,16,3,1,8,11,0,1
201,119,18,1,25,15,5,18,34,1,2
202,68,7,0,16,6,4,11,20,0,4
203,289,34,18,43,44,19,32,80,7,12
204,46,13,0,13,2,0,8,9,0,1
205,144,22,9,28,10,9,27,33,2,4
206,216,36,13,47,22,8,38,43,2,7
207,228,40,12,59,23,3,32,52,1,6
208,373,60,28,70,52,12,27,98,5,21
209,296,29,16,51,72,11,19,72,7,19
210,213,21,19,26,38,13,16,66,6,8
211,109,9,8,22,10,7,14,31,2,6
212,47,5,3,7,9,1,7,12,2,1
213,578,71,36,134,59,19,72,141,12,34
214,251,37,5,64,27,7,47,53,3,8
215,164,21,9,31,22,6,25,38,4,8
216,67,9,1,17,6,1,19,11,3,0
217,57,9,1,10,6,3,13,14,0,1
218,310,61,4,83,29,9,41,69,3,11
219,41,6,0,7,5,0,12,8,2,1
220,68,3,2,11,5,0,20,19,2,6
221,123,9,14,15,19,5,13,37,0,11
222,32,1,4,1,8,5,0,12,0,1
223,11,0,1,2,1,0,2,2,1,2
224,71,3,7,1,16,4,3,26,2,9
225,127,13,15,10,26,13,11,29,1,9
226,81,4,9,14,6,3,11,28,0,6
227,48,2,6,6,3,2,9,16,1,3
228,29,0,1,0,11,2,1,13,0,1
229,179,29,13,35,26,5,18,43,2,8
230,75,11,5,15,7,4,13,16,1,3
301,120,16,2,15,13,6,12,48,5,3
302,210,22,4,28,24,10,36,73,4,9
303,9,1,0,1,3,0,0,4,0,0
304,369,59,12,76,30,12,61,96,9,14
305,163,24,8,27,24,10,20,46,2,2
306,58,2,1,8,8,3,11,25,0,0
307,75,12,3,16,5,1,21,15,2,0
308,147,30,5,24,10,6,20,40,3,9
309,319,47,8,65,27,19,48,81,7,17
310,245,18,24,51,36,11,23,59,2,21
311,129,19,7,29,17,1,13,35,4,4
312,185,39,2,54,10,6,32,39,2,1
313,64,8,1,16,8,1,11,14,4,1
314,15,1,1,3,2,1,2,5,0,0
315,81,9,2,18,5,3,17,20,2,5
316,143,23,7,18,21,5,22,33,5,9
317,24,3,1,1,6,1,2,3,0,7
318,135,7,15,8,32,4,10,45,4,10
319,40,2,4,4,13,3,3,10,1,0
320,25,3,1,7,5,0,2,7,0,0
321,78,11,8,14,10,1,7,20,4,3
322,56,6,1,14,6,0,6,18,1,4
323,171,15,10,28,37,9,13,52,2,5
324,251,26,11,45,42,10,24,81,3,9
325,187,14,19,19,37,6,18,56,3,15
326,24,5,1,3,1,1,4,9,0,0
327,21,1,0,1,2,2,6,9,0,0
328,180,30,7,36,15,6,33,39,6,8
329,64,13,1,18,3,0,6,17,2,4
330,65,10,2,15,5,1,22,8,0,2
331,11,1,1,0,1,1,2,5,0,0
332,93,8,6,6,26,8,4,29,2,4
334,73,16,0,25,3,1,14,12,1,1
335,81,12,0,18,9,2,16,22,1,1
336,45,8,0,13,2,0,14,8,0,0
337,22,4,0,3,3,0,5,6,0,1
338,27,7,0,5,4,0,4,7,0,0
339,28,1,4,2,3,2,10,4,1,1
340,229,47,17,50,19,10,22,50,4,10
341,82,7,14,13,6,1,7,24,5,5
342,204,29,15,29,19,6,30,49,7,20
343,40,4,1,7,4,2,8,11,2,1
344,145,30,9,43,11,1,23,24,1,3
345,56,2,8,8,10,3,8,15,0,2
346,121,13,17,19,15,6,10,27,4,10
347,270,38,33,47,25,4,24,57,9,33
348,54,7,6,8,11,2,7,8,0,5
349,34,3,3,10,5,0,3,9,0,1
350,82,2,3,7,23,3,4,33,1,6
351,62,8,3,10,12,5,8,9,2,5
352,288,8,75,17,22,7,8,78,10,63
353,61,0,12,2,11,1,4,17,1,13
354,433,16,87,25,53,13,10,146,4,79
355,6,1,2,0,0,0,0,2,1,0
356,25,0,0,2,5,3,1,10,2,2
357,25,1,3,0,5,1,0,9,1,5
358,20,0,7,3,4,0,1,1,2,2
359,9,0,2,0,0,0,2,0,2,3
360,33,1,2,8,6,1,1,11,2,1
361,9,0,1,3,0,0,0,2,1,2
362,16,0,2,0,1,0,2,10,0,1
363,9,2,2,1,1,0,1,2,0,0
364,136,9,11,16,29,14,11,35,1,10
365,47,4,6,5,6,0,6,15,4,1
366,80,12,8,8,12,3,8,17,0,12
367,173,16,31,11,29,6,12,51,2,15
368,18,2,1,0,5,0,1,6,0,3
369,7,0,0,0,1,1,0,3,0,2
370,53,3,9,5,4,3,10,10,3,6
371,153,9,12,15,25,14,9,55,3,11
372,117,10,7,14,23,5,9,35,4,10
373,35,1,8,0,8,3,1,11,0,3
374,74,10,4,5,11,2,9,21,3,9
375,14,0,0,4,0,0,4,6,0,0
376,30,4,4,4,2,0,9,5,1,1
377,35,7,3,5,2,1,5,11,1,0
378,27,4,0,6,4,1,7,5,0,0
379,42,7,3,9,2,3,6,6,1,5
380,83,19,2,16,1,2,9,29,3,2
381,81,4,9,11,15,3,9,22,0,8
382,109,15,1,28,6,1,25,29,1,3
384,25,2,6,2,5,0,1,6,3,0
385,4,0,0,1,0,0,2,1,0,0
386,34,2,1,6,5,1,5,11,0,3
387,28,0,2,2,6,2,7,9,0,0
388,144,17,18,25,13,3,21,30,5,12
389,12,1,0,1,1,1,1,6,0,1
390,19,2,0,3,1,1,7,4,0,1
391,59,8,0,14,6,0,15,16,0,0
392,15,2,1,1,2,0,0,7,0,2
393,24,2,1,1,5,2,3,9,0,1
394,52,2,6,9,6,1,3,14,3,8
395,9,0,1,2,1,0,1,4,0,0
396,17,1,0,2,2,0,8,4,0,0
397,17,1,3,4,0,1,7,0,0,1
398,16,0,2,1,3,1,0,6,1,2
399,15,0,0,0,4,0,4,7,0,0
400,13,1,0,3,1,0,5,3,0,0
401,26,2,1,4,0,1,11,5,2,0
402,13,3,0,1,1,0,2,6,0,0
403,12,2,1,3,1,0,2,2,1,0
404,20,4,1,2,1,1,8,2,0,1
405,3,1,0,2,0,0,0,0,0,0
406,15,0,1,2,0,1,7,1,0,3
407,1,0,0,0,0,1,0,0,0,0
408,3,1,0,1,0,0,0,1,0,0
409,14,2,0,5,0,1,3,3,0,0
410,85,14,4,14,3,0,32,17,0,1
411,27,6,0,4,1,0,6,9,1,0
412,27,8,0,4,1,0,7,5,1,1
413,150,33,3,42,11,3,20,34,2,2
414,39,5,3,8,0,0,9,9,3,2
415,22,6,3,4,0,1,4,4,0,0
416,36,9,0,2,4,0,10,6,2,3
417,4,0,0,2,1,0,1,0,0,0
418,19,4,0,5,1,0,2,7,0,0
419,10,2,1,2,1,0,1,2,0,1
420,43,8,1,11,3,3,5,12,0,0
421,10,0,1,3,0,0,3,1,2,0
422,6,0,0,1,1,0,3,1,0,0
423,15,2,0,4,0,0,3,6,0,0
424,160,37,8,32,9,7,23,31,5,8
425,148,32,6,27,20,4,22,29,2,6
426,53,8,3,15,3,0,9,13,0,2
427,79,8,3,15,9,2,22,19,0,1
428,113,17,3,35,5,3,21,21,2,6
429,45,5,3,10,3,1,9,10,0,4
430,103,7,12,29,9,5,19,19,1,2
431,13,3,0,3,2,0,4,1,0,0
432,224,33,13,47,37,9,25,43,4,13
433,78,8,5,18,3,3,17,18,0,6
434,15,4,2,0,1,1,1,6,0,0
435,53,7,6,5,10,0,4,17,1,3
436,9,2,0,3,1,0,0,2,0,1
437,193,18,25,25,20,11,11,60,4,19
438,36,5,1,5,5,2,9,8,0,1
439,137,7,25,8,15,7,9,40,4,22
440,100,0,12,12,10,4,4,36,4,18
441,125,13,14,27,16,5,12,29,2,7
442,59,4,5,7,8,3,5,19,1,7
443,214,8,37,25,26,12,6,74,2,24
444,31,2,3,2,1,0,2,12,2,7
445,107,8,9,16,15,1,14,39,1,4
446,68,1,10,3,7,3,7,29,0,8
447,103,9,13,10,23,5,4,29,4,6
448,239,12,30,20,36,12,9,84,8,28
449,61,6,9,5,8,3,5,14,1,10
450,108,3,16,7,28,6,3,33,2,10
451,44,0,2,1,11,2,2,20,3,3
452,55,2,8,2,14,2,2,18,3,4
453,63,1,11,2,18,1,0,26,0,4
454,79,1,7,4,28,3,0,27,2,7
455,114,0,17,6,21,8,12,36,2,12
456,6,1,0,0,0,0,1,4,0,0
457,226,11,36,14,66,5,10,59,1,24
458,159,6,22,5,43,7,6,55,1,14
459,42,2,10,8,6,1,1,12,2,0
460,79,1,12,4,17,2,5,29,2,7
461,92,1,10,2,27,3,5,35,0,9
462,69,1,6,7,21,2,6,18,0,8
463,120,1,11,15,26,2,14,37,1,13
464,46,6,3,7,8,0,8,10,1,3
465,33,1,3,4,5,1,2,15,0,2
466,42,4,6,6,7,3,5,10,0,1
467,37,3,6,5,7,4,1,9,1,1
468,60,7,5,15,4,3,10,13,0,3
469,307,22,33,20,81,10,18,94,3,26
470,51,4,6,4,11,2,2,18,2,2
471,87,11,6,12,18,1,10,19,0,10
472,262,22,51,26,34,6,20,65,3,35
473,46,7,5,4,7,0,8,12,0,3
474,140,22,5,15,27,5,17,43,1,5
475,40,1,8,5,8,3,2,7,0,6
476,127,13,11,27,20,4,13,29,3,7
477,199,28,25,36,17,8,20,42,3,20
478,11,1,0,3,1,0,5,1,0,0
479,73,7,3,16,11,4,9,15,0,8
480,48,6,2,7,8,1,7,13,1,3
481,116,3,19,17,19,2,14,29,2,11
482,446,33,41,61,77,17,35,138,2,42
483,111,3,16,21,12,3,22,25,2,7
484,59,3,4,13,8,1,8,19,1,2
485,161,12,12,26,24,3,26,39,3,16
486,192,34,10,35,25,3,23,50,3,9
487,147,24,5,36,8,3,20,46,2,3
488,48,7,0,3,6,1,5,25,0,1
489,167,27,6,30,16,7,14,57,2,8
490,123,16,5,36,8,2,16,38,1,1
491,95,8,16,12,19,5,7,23,0,5
492,247,43,11,79,23,8,27,46,2,8
493,168,20,9,42,21,4,23,41,1,7
494,168,25,5,44,16,4,27,39,2,6
495,204,19,9,47,39,8,32,43,1,6
496,538,29,95,79,82,12,46,131,7,57
497,30,3,2,4,8,1,3,8,1,0
498,115,3,22,18,10,1,26,16,9,10
499,1328,36,198,171,276,26,105,390,14,112
500,875,45,141,149,126,20,75,205,17,97
501,353,61,14,99,30,7,50,74,8,10
502,93,11,0,13,12,9,19,25,2,2
503,98,13,5,11,17,5,10,30,1,6
504,33,5,1,5,3,1,4,11,1,2
505,15,3,1,1,2,1,3,3,0,1
506,215,21,16,31,26,11,25,62,8,15
507,191,32,12,42,18,10,27,38,4,8
508,52,3,3,8,6,0,18,7,4,3
509,63,5,2,9,8,1,18,18,2,0
510,155,7,11,18,34,2,14,52,3,14
511,68,3,9,9,8,3,11,11,7,7
512,211,14,20,24,40,13,21,62,1,16
513,96,6,9,13,18,4,5,32,1,8
514,360,9,71,45,31,16,40,84,13,51
515,8,0,1,0,2,0,1,3,0,1
516,90,9,5,10,12,6,16,23,4,5
517,52,3,10,5,5,2,5,15,2,5
518,46,0,3,1,5,2,1,27,2,5
519,10,0,2,1,0,4,0,3,0,0
520,12,2,2,1,0,0,2,5,0,0
521,2,0,0,0,0,0,0,2,0,0
522,11,0,2,0,2,0,2,3,0,2
523,10,1,1,0,2,1,0,5,0,0
524,23,0,1,0,6,2,1,10,3,0
525,8,2,1,0,0,0,0,5,0,0
526,44,2,2,11,10,0,4,10,2,3
527,13,0,2,0,1,0,2,7,1,0
528,21,0,2,2,6,2,0,7,0,2
529,12,1,0,0,2,0,0,8,0,1
530,14,1,2,0,1,0,1,7,1,1
531,28,4,0,2,4,1,8,6,2,1
532,56,8,2,8,7,0,8,21,2,0
533,23,1,5,2,6,0,0,7,0,2
534,56,1,8,2,17,0,3,19,1,5
535,43,2,3,1,12,1,5,17,0,2
536,4,0,0,1,0,1,0,2,0,0
537,19,4,3,0,3,0,1,3,3,2
538,20,1,3,2,4,2,1,2,4,1
539,27,0,1,2,4,4,4,11,0,1
540,37,6,1,6,6,2,6,9,0,1
541,41,10,1,7,7,2,5,9,0,0
542,11,1,0,6,2,0,0,2,0,0
543,7,1,0,1,2,0,1,2,0,0
544,79,4,9,10,23,5,7,20,0,1
545,42,2,4,7,7,2,6,12,1,1
546,48,2,5,1,21,3,3,11,0,2
547,29,3,3,3,8,2,3,5,0,2
548,6,3,0,0,1,0,1,1,0,0
549,52,13,1,18,1,0,8,9,1,1
550,43,10,0,7,7,1,8,9,0,1
551,16,2,1,3,4,0,1,5,0,0
552,52,3,4,5,17,2,5,13,0,3
553,13,3,1,1,3,2,0,3,0,0
554,44,7,4,11,1,2,7,11,1,0
555,63,12,2,8,7,3,9,20,1,1
556,73,10,2,18,10,1,15,11,2,4
557,19,1,2,7,3,0,2,3,0,1
558,42,3,5,8,5,0,5,10,4,2
559,50,6,8,7,6,2,6,11,2,2
560,76,13,4,14,9,2,13,19,0,2
561,83,13,9,19,9,2,11,17,0,3
562,17,1,0,8,1,0,4,3,0,0
563,32,2,3,4,9,2,2,10,0,0
564,36,4,2,3,13,1,2,10,0,1
565,12,1,2,4,1,0,1,2,0,1
566,13,0,1,1,6,1,0,1,0,3
567,15,4,2,5,1,0,1,0,2,0
568,92,7,11,18,17,4,11,18,1,5
569,22,3,3,2,1,3,2,6,1,1
570,9,0,0,2,3,0,4,0,0,0
571,34,6,4,5,0,0,5,10,2,2
572,41,6,9,5,2,0,4,9,1,5
573,10,1,1,2,0,0,1,5,0,0
574,137,9,23,10,27,6,6,41,1,14
575,24,1,2,3,4,0,5,5,1,3
576,26,3,3,6,2,0,2,6,0,4
577,5,1,2,0,0,0,2,0,0,0
578,156,9,24,10,19,10,9,55,3,17
579,4,0,0,0,0,0,0,3,0,1
580,11,0,0,1,2,0,1,4,1,2
581,32,1,4,5,4,1,3,12,0,2
582,17,0,0,2,4,2,0,6,0,3
583,7,1,3,1,0,0,0,1,0,1
584,47,6,4,3,8,2,5,13,0,6
585,172,26,18,25,16,5,20,45,3,14
586,60,9,6,8,9,1,7,17,1,2
587,52,8,6,6,5,2,6,14,0,5
588,34,2,8,7,0,2,4,9,0,2
589,372,57,46,41,54,13,20,99,4,38
590,58,11,8,7,5,2,7,12,1,5
591,32,3,5,4,6,0,3,10,0,1
592,35,3,5,5,4,0,6,6,1,5
593,222,21,34,13,35,7,14,64,4,30
594,122,4,16,14,21,5,4,47,3,8
595,83,8,8,10,6,4,4,37,0,6
596,196,18,29,14,31,9,20,51,5,19
597,87,7,17,10,12,4,6,21,0,10
598,128,2,19,4,29,7,5,47,0,15
599,143,10,21,5,28,7,13,47,1,11
600,90,2,15,5,14,5,4,36,1,8
601,98,10,17,13,11,5,8,25,0,9
602,33,2,2,4,3,1,7,9,1,4
603,39,4,4,6,5,5,4,10,0,1
604,83,15,1,13,18,2,7,22,1,4
605,98,18,15,16,15,1,11,14,0,8
606,16,4,0,3,0,2,3,2,1,1
607,53,3,5,9,8,1,11,11,0,5
608,21,1,3,1,7,1,3,4,1,0
609,28,4,1,2,10,1,1,8,1,0
610,22,5,4,1,3,0,3,6,0,0
611,123,5,12,0,42,7,4,41,1,11
612,165,7,25,6,40,8,5,59,3,12
613,75,7,7,20,5,3,9,19,0,5
614,76,16,6,9,9,2,13,16,0,5
615,83,2,5,11,22,2,5,31,0,5
616,15,1,1,3,2,1,0,6,1,0
617,17,2,1,3,1,2,3,5,0,0
618,50,5,6,12,6,1,10,8,1,1
619,40,2,5,2,7,4,4,12,0,4
620,141,14,16,16,26,5,11,39,4,10
621,97,8,6,8,18,7,5,33,5,7
622,153,9,19,10,23,11,12,48,5,16
623,125,6,22,9,22,6,10,33,9,8
624,118,4,11,13,24,12,6,43,0,5
625,26,3,2,3,3,1,4,10,0,0
626,178,26,9,26,31,6,17,54,4,5
627,232,32,17,43,30,8,19,67,2,14
628,454,38,34,56,109,21,32,134,3,27
629,226,25,10,34,45,13,19,69,1,10
630,191,24,6,28,50,5,11,60,0,7
631,238,31,13,37,42,13,26,65,5,6
632,913,81,55,109,246,42,60,281,7,32
633,419,42,24,45,106,17,36,129,7,13
634,111,18,4,14,17,3,20,33,0,2
635,712,124,57,178,68,25,49,167,14,30
636,176,18,13,25,15,3,38,44,12,8
637,136,14,12,19,14,3,15,50,0,9
638,49,3,3,1,17,3,2,20,0,0
639,32,1,2,6,4,3,1,14,1,0
640,57,8,3,9,2,3,14,15,1,2
641,471,73,26,81,83,17,41,122,5,23
642,37,3,2,4,3,0,9,8,1,7
643,149,10,10,12,27,9,18,46,9,8
644,42,4,2,3,3,2,8,16,2,2
645,156,12,7,25,25,6,28,47,4,2
646,215,17,25,27,23,13,30,55,11,14
647,15,2,2,2,0,1,0,7,0,1
648,41,1,0,4,7,3,6,15,1,4
649,2,0,0,0,1,0,0,1,0,0
650,88,12,10,20,5,3,15,17,4,2
651,59,10,1,12,3,2,14,17,0,0
652,14,1,1,0,1,0,7,3,1,0
653,8,0,0,1,0,0,1,4,1,1
654,46,6,1,9,0,1,12,15,1,1
655,264,45,17,53,30,7,31,69,1,11
656,37,2,4,7,3,3,2,15,0,1
657,37,1,3,2,4,3,6,11,3,4
658,7,0,0,1,3,0,3,0,0,0
659,158,30,12,25,17,4,21,39,5,5
660,13,1,0,1,2,0,1,4,1,3
661,92,18,3,13,11,4,12,29,0,2
662,172,19,14,40,10,7,33,38,2,9
663,63,8,3,7,17,2,6,15,1,4
664,234,45,8,46,19,4,39,62,5,6
665,145,11,10,5,31,11,12,48,3,14
666,156,37,12,32,14,2,35,18,5,1
667,694,78,75,102,136,23,57,170,6,47
668,327,62,21,80,26,16,42,55,7,18
669,180,25,8,38,16,5,32,41,4,11
670,61,1,8,5,16,0,5,24,1,1
671,176,13,9,20,47,11,11,48,3,14
672,62,9,7,8,11,4,5,13,0,5
673,289,42,12,70,45,2,34,72,2,10
674,115,18,5,26,14,1,20,25,2,4
675,165,28,6,47,15,5,28,31,2,3
676,148,20,13,35,9,4,18,35,3,11
677,34,3,2,2,5,2,4,13,1,2
678,16,0,2,1,2,0,2,6,1,2
679,31,2,7,7,6,0,2,4,1,2
680,56,6,6,6,8,1,14,13,2,0
681,7,1,0,1,1,0,1,3,0,0
682,210,6,26,22,18,6,11,92,4,25
683,195,7,28,10,29,7,8,70,4,32
684,157,6,20,10,35,12,5,41,7,21
685,51,5,5,6,9,1,11,10,1,3
686,78,9,7,13,9,3,12,24,0,1
687,75,5,9,11,14,1,19,13,1,2
688,143,6,20,11,30,10,7,45,2,12
689,82,0,11,2,22,7,0,30,3,7
690,40,2,3,1,9,0,6,15,2,2
691,83,6,8,9,16,4,4,30,1,5
692,23,1,0,5,5,1,3,7,0,1
693,52,3,5,4,3,2,3,24,1,7
694,101,8,13,11,14,2,7,24,2,20
695,94,1,12,7,29,4,1,32,1,7
696,23,2,3,2,5,0,3,8,0,0
697,21,2,1,4,3,1,0,4,3,3
698,44,2,6,4,4,1,6,13,5,3
699,54,3,5,7,7,7,7,13,1,4
700,58,5,7,1,12,3,1,24,0,5
701,27,1,4,5,10,1,2,3,0,1
702,51,5,5,4,8,2,4,18,0,5
703,21,0,4,3,2,0,1,7,1,3
704,58,4,5,6,12,5,4,17,0,5
705,30,2,5,3,1,2,5,5,6,1
706,125,3,31,6,25,5,9,27,0,19
