origin_zone,total,HW,WH,HO,OH,OW,HH,OO,WW,WO
63,149,8,5,21,22,1,15,72,1,4
64,341,5,16,34,71,8,19,173,1,14
65,111,4,9,29,12,1,18,36,0,2
66,40,3,0,6,4,1,5,21,0,0
67,119,1,6,23,26,3,12,42,1,5
68,130,3,10,15,26,3,19,49,1,4
69,63,3,0,10,2,2,20,22,3,1
70,113,5,0,35,6,1,22,43,0,1
71,83,6,2,15,11,0,11,31,1,6
72,101,6,0,24,15,1,19,30,0,6
73,113,8,1,36,14,3,17,24,5,5
74,59,2,1,23,1,1,12,19,0,0
75,135,6,9,45,11,1,27,28,3,5
76,56,1,4,10,4,1,9,21,1,5
77,122,8,1,26,8,0,25,54,0,0
78,93,8,3,30,13,0,14,21,0,4
79,20,2,1,5,1,0,3,6,0,2
80,27,2,3,4,5,1,2,10,0,0
81,108,6,1,19,22,4,17,34,1,4
82,145,11,3,23,11,2,31,56,2,6
84,84,3,1,18,8,1,20,29,3,1
85,44,2,0,9,3,1,12,17,0,0
86,350,14,7,99,30,4,60,121,7,8
87,154,5,7,38,23,1,24,49,2,5
88,213,9,8,52,33,2,27,79,0,3
89,196,7,6,39,33,3,21,79,1,7
90,113,6,6,25,10,1,18,44,1,2
91,93,1,5,20,11,1,16,34,1,4
92,45,3,0,11,9,0,5,14,1,2
93,100,3,4,29,18,2,17,22,2,3
94,25,0,2,2,5,2,2,9,0,3
95,120,5,2,35,26,2,12,35,1,2
96,80,7,4,16,10,0,15,22,2,4
97,58,6,1,13,6,1,12,18,0,1
98,10,1,0,1,2,0,1,4,1,0
99,98,5,2,16,20,1,12,41,0,1
100,171,8,7,30,28,1,28,65,1,3
101,47,2,0,13,6,0,10,15,0,1
102,85,4,3,13,16,3,12,32,0,2
103,83,4,1,7,22,0,8,40,0,1
104,17,2,0,1,3,2,5,3,0,1
105,63,5,3,7,15,5,7,20,1,0
106,52,4,3,3,18,1,3,19,0,1
107,19,2,0,2,5,0,1,9,0,0
108,142,6,8,23,39,8,10,41,1,6
109,116,6,3,34,14,3,17,35,0,4
110,96,3,3,26,9,4,19,25,1,6
111,129,4,3,46,8,2,23,39,1,3
112,318,8,7,91,43,7,34,119,1,8
113,2,0,0,2,0,0,0,0,0,0
114,93,3,1,12,6,2,11,57,1,0
115,112,5,1,28,11,2,32,33,0,0
116,60,3,0,26,0,0,8,23,0,0
117,169,4,4,47,20,1,31,55,2,5
118,120,5,4,40,18,3,20,27,0,3
119,95,2,7,26,12,2,12,32,0,2
120,165,8,5,26,46,6,11,56,2,5
121,41,0,3,4,8,0,9,17,0,0
122,72,2,6,14,7,2,9,31,0,1
123,100,2,4,13,28,4,10,36,1,2
124,273,9,6,35,44,2,24,145,2,6
125,248,2,17,17,80,3,3,120,0,6
126,422,6,21,34,165,4,19,161,4,8
127,124,6,3,36,12,0,18,46,0,3
128,147,5,8,10,53,4,11,53,0,3
129,64,5,3,7,12,2,11,22,1,1
130,63,6,4,5,18,2,2,21,0,5
131,31,2,2,10,0,0,5,11,0,1
132,34,1,4,4,7,1,3,10,1,3
133,77,2,3,9,25,3,6,22,4,3
134,5,0,1,0,2,0,0,2,0,0
135,33,0,0,6,9,2,5,10,0,1
136,243,11,6,74,31,5,39,70,0,7
137,129,8,4,44,12,2,27,28,1,3
138,8,0,0,1,1,1,2,3,0,0
139,75,2,0,15,10,0,20,24,0,4
140,123,8,3,34,27,1,26,23,0,1
141,174,8,5,54,16,2,32,55,1,1
142,111,3,3,36,7,2,22,37,1,0
143,264,5,18,19,92,3,16,102,0,9
144,161,4,4,30,28,1,28,57,3,6
145,175,15,1,58,23,5,28,41,0,4
146,51,1,1,18,7,1,13,9,0,1
147,155,2,7,22,43,6,9,61,2,3
148,228,5,12,46,45,5,24,81,3,7
149,92,3,5,15,24,2,5,33,0,5
150,146,10,8,15,30,1,13,66,0,3
151,38,0,0,6,7,1,8,16,0,0
152,16,2,0,3,2,1,5,3,0,0
153,48,2,1,13,7,0,9,16,0,0
154,233,13,5,67,20,4,40,77,2,5
155,42,0,1,8,8,0,6,17,0,2
156,70,1,5,12,4,3,6,39,0,0
157,46,1,0,15,4,0,8,16,0,2
158,82,1,1,10,19,2,5,42,0,2
159,77,4,3,7,24,2,6,30,0,1
160,10,0,0,4,0,0,2,4,0,0
161,35,1,1,5,7,1,2,17,0,1
162,70,5,4,18,14,1,13,13,1,1
163,43,0,0,7,13,0,6,16,0,1
164,28,3,0,2,1,1,7,14,0,0
165,73,3,1,11,8,1,21,27,1,0
166,32,2,0,7,3,1,8,10,0,1
167,130,7,2,26,33,2,12,42,0,6
168,26,1,1,8,3,1,7,3,0,2
169,66,2,7,11,10,2,8,25,0,1
170,42,1,2,5,7,0,4,22,0,1
171,65,4,4,10,17,3,3,23,0,1
172,92,2,3,24,12,3,16,32,0,0
173,24,1,0,3,6,0,2,12,0,0
174,22,0,3,1,5,1,1,9,0,2
175,7,0,0,0,3,0,1,3,0,0
176,61,1,2,11,15,2,10,17,1,2
177,194,13,9,23,57,3,21,62,2,4
178,93,5,4,30,11,2,16,23,1,1
179,10,2,1,0,1,0,1,4,0,1
180,63,5,0,9,4,3,12,27,0,3
181,53,3,0,16,4,1,10,17,1,1
182,37,3,2,10,2,1,9,10,0,0
183,70,4,0,16,8,2,13,27,0,0
184,76,6,2,13,12,1,14,27,1,0
185,159,7,7,42,33,5,18,41,3,3
186,76,4,3,23,12,0,11,21,0,2
187,268,4,17,25,90,2,21,97,1,11
188,159,6,14,11,47,3,16,56,0,6
189,235,12,7,53,57,3,32,69,0,2
190,66,0,2,21,12,2,6,22,0,1
191,68,2,0,14,12,3,12,25,0,0
192,287,15,11,49,74,3,28,93,2,12
193,215,13,7,49,35,3,34,65,4,5
194,35,5,1,7,1,0,8,13,0,0
195,159,11,5,56,17,1,24,43,1,1
196,14,0,0,2,4,0,0,8,0,0
197,284,12,10,82,45,2,27,96,2,8
198,208,16,7,46,40,3,19,69,1,7
199,175,15,10,39,30,6,23,44,1,7
200,52,6,0,15,4,0,10,15,0,2
201,112,7,3,32,20,3,14,31,1,1
202,61,4,0,21,7,0,6,22,0,1
203,254,11,3,50,56,7,34,85,1,7
204,60,4,1,18,6,0,10,21,0,0
205,107,7,2,39,6,3,15,30,0,5
206,204,14,7,60,26,4,28,57,3,5
207,189,11,4,67,20,3,33,46,2,3
208,296,31,7,68,52,6,36,85,2,9
209,267,12,8,55,53,9,26,95,2,7
210,171,8,3,36,25,9,17,68,1,4
211,84,1,2,16,7,7,16,32,1,2
212,56,1,2,10,16,1,6,18,0,2
213,502,22,15,174,39,11,65,148,9,19
214,249,7,4,75,33,5,47,70,0,8
215,134,6,1,49,22,1,25,26,1,3
216,64,2,0,15,4,1,19,23,0,0
217,50,1,0,12,5,0,15,17,0,0
218,296,9,3,101,34,7,47,85,3,7
219,58,3,0,6,8,1,17,23,0,0
220,52,3,1,5,7,1,23,9,2,1
221,55,3,0,16,10,1,3,21,0,1
222,26,0,4,0,10,1,2,9,0,0
224,36,4,3,2,10,0,2,13,0,2
225,106,3,1,8,18,3,16,52,1,4
226,74,2,1,13,8,0,12,38,0,0
227,40,0,1,7,4,1,7,19,0,1
228,48,0,1,1,19,1,3,21,0,2
229,198,3,18,48,27,2,21,65,1,13
230,64,3,1,16,8,0,20,15,0,1
301,120,2,1,25,11,4,26,48,0,3
302,183,6,2,34,24,7,32,72,2,4
303,7,0,0,1,1,0,0,5,0,0
304,415,17,12,101,64,5,58,147,8,3
305,205,6,1,31,34,4,31,90,2,6
306,54,2,0,4,8,1,13,24,0,2
307,83,5,1,13,9,2,17,32,2,2
308,144,9,4,37,22,4,27,38,2,1
309,344,14,9,94,32,7,46,131,4,7
310,162,8,3,39,18,4,27,57,0,6
311,114,5,2,23,14,4,27,37,1,1
312,165,15,4,52,10,1,30,50,1,2
313,69,7,1,12,9,0,10,29,1,0
314,16,0,0,2,1,1,2,9,1,0
315,79,2,2,20,5,4,19,26,0,1
316,144,8,3,39,22,3,21,40,4,4
317,27,2,0,6,2,0,7,9,0,1
318,104,5,7,7,25,2,8,42,1,7
319,32,1,1,2,8,0,3,14,1,2
320,33,2,0,4,5,0,11,11,0,0
321,83,5,1,13,22,1,8,31,0,2
322,48,1,2,18,3,0,10,14,0,0
323,157,5,5,26,32,4,17,63,1,4
324,214,2,8,48,24,5,30,91,2,4
325,142,5,9,26,31,1,10,47,2,11
326,29,0,1,5,4,0,9,10,0,0
327,7,0,0,1,0,1,4,1,0,0
328,178,13,4,41,22,7,37,46,1,7
329,65,2,0,17,10,0,15,19,0,2
330,66,10,1,24,9,3,11,6,0,2
331,2,0,0,1,0,0,0,1,0,0
332,75,1,4,11,21,4,4,30,0,0
334,77,4,1,28,6,1,18,18,1,0
335,70,1,0,26,9,2,11,16,4,1
336,42,0,0,10,3,1,17,9,2,0
337,30,0,0,5,5,1,7,12,0,0
338,41,3,0,12,3,1,13,9,0,0
339,35,1,0,8,3,2,8,13,0,0
340,221,13,5,68,33,1,36,57,4,4
341,77,7,3,19,12,1,7,27,0,1
342,145,10,5,44,19,0,29,36,1,1
343,29,2,1,4,10,0,8,2,0,2
344,120,8,4,40,11,2,20,33,0,2
345,44,2,4,7,7,0,10,12,0,2
346,107,6,4,28,13,0,16,35,1,4
347,232,17,6,70,24,3,27,72,0,13
348,44,0,2,10,10,0,8,12,0,2
349,45,3,1,13,8,3,4,12,0,1
350,52,0,0,5,11,2,3,28,0,3
351,41,1,1,13,4,0,3,18,0,1
352,117,6,12,5,17,1,15,52,0,9
353,21,0,3,2,1,0,1,14,0,0
354,162,2,9,26,24,2,12,78,0,9
355,9,0,0,0,3,0,1,5,0,0
356,7,0,0,0,2,0,0,5,0,0
357,6,0,1,0,1,0,1,3,0,0
358,12,0,0,2,3,0,0,6,0,1
359,9,0,0,1,1,0,3,4,0,0
360,20,0,2,6,6,0,1,5,0,0
361,6,0,0,1,0,0,1,4,0,0
362,14,0,0,0,2,0,2,10,0,0
363,9,0,0,1,0,0,2,6,0,0
364,106,6,8,23,20,3,9,36,0,1
365,37,1,2,9,9,0,3,13,0,0
366,59,6,5,14,10,0,10,11,0,3
367,97,6,3,14,15,4,9,41,0,5
368,2,0,0,0,1,0,0,1,0,0
369,5,0,0,3,0,0,0,2,0,0
370,27,2,1,3,8,0,0,10,0,3
371,86,3,5,21,10,1,11,32,2,1
372,112,4,9,17,25,2,14,38,1,2
373,29,0,3,1,10,0,3,11,0,1
374,54,2,0,9,11,3,11,18,0,0
375,12,0,0,3,0,1,1,7,0,0
376,7,0,0,0,1,1,1,4,0,0
377,24,1,1,4,2,2,9,3,1,1
378,38,0,1,12,3,0,7,13,1,1
379,17,1,0,8,1,0,3,2,1,1
380,61,2,2,13,6,2,10,26,0,0
381,56,1,2,11,6,0,10,23,0,3
382,107,7,1,32,11,1,22,27,1,5
383,1,0,0,0,0,0,0,1,0,0
384,8,0,1,3,0,0,2,2,0,0
385,1,0,0,1,0,0,0,0,0,0
386,31,0,0,11,6,1,5,7,0,1
387,18,0,3,1,3,0,2,9,0,0
388,96,2,4,34,8,1,23,23,0,1
389,7,1,0,5,0,0,1,0,0,0
390,16,0,0,5,3,0,5,3,0,0
391,52,2,1,13,6,1,14,15,0,0
392,4,0,0,0,0,0,0,4,0,0
393,16,3,0,2,2,0,1,8,0,0
394,37,0,0,5,6,1,3,19,0,3
395,6,0,1,2,3,0,0,0,0,0
396,14,1,1,4,1,0,2,4,0,1
397,13,1,0,5,1,0,3,3,0,0
398,6,0,0,1,1,1,0,3,0,0
399,14,0,0,1,1,1,2,9,0,0
400,14,0,0,4,1,0,7,2,0,0
401,26,1,1,4,0,1,8,11,0,0
402,16,1,0,6,1,0,5,3,0,0
403,16,1,0,3,0,0,4,7,1,0
404,23,4,1,2,2,0,7,6,0,1
405,7,0,0,3,0,0,4,0,0,0
406,29,0,0,7,1,1,16,3,1,0
407,1,0,0,0,0,0,0,0,0,1
408,3,0,0,2,0,0,0,1,0,0
409,16,0,0,4,0,0,5,6,1,0
410,61,5,0,14,2,1,25,13,0,1
411,32,0,0,10,1,0,6,15,0,0
412,18,1,0,3,0,0,8,5,0,1
413,145,10,3,54,19,3,21,34,1,0
414,29,1,1,8,2,1,6,10,0,0
415,21,0,2,6,1,1,9,2,0,0
416,40,4,0,9,5,1,6,12,1,2
417,8,0,0,2,0,0,5,1,0,0
418,12,0,0,6,2,0,3,1,0,0
419,3,0,0,0,0,0,1,2,0,0
420,59,7,0,22,3,2,10,15,0,0
421,3,0,0,0,1,0,1,0,1,0
422,6,1,0,1,0,0,2,2,0,0
423,14,2,2,3,2,0,2,3,0,0
424,157,8,9,51,13,2,31,37,4,2
425,170,11,4,54,22,2,30,40,1,6
426,71,7,3,20,9,0,12,16,1,3
427,71,2,3,10,13,0,16,26,0,1
428,119,9,1,40,14,1,27,26,0,1
429,23,1,1,7,0,0,2,9,0,3
430,96,6,4,32,14,0,19,19,1,1
431,16,1,0,4,3,1,4,2,1,0
432,191,16,2,43,26,6,38,54,0,6
433,68,7,4,23,4,0,15,15,0,0
434,16,4,0,3,3,0,3,3,0,0
435,35,3,1,5,3,0,12,9,0,2
436,6,0,0,1,0,0,3,2,0,0
437,126,10,5,29,13,2,21,40,0,6
438,32,0,1,8,4,0,6,12,0,1
439,55,5,2,7,5,4,4,25,0,3
440,42,3,3,10,6,1,1,14,0,4
441,74,7,3,16,10,0,13,22,1,2
442,31,2,3,5,5,3,3,9,0,1
443,133,4,8,19,26,3,10,57,1,5
444,19,0,1,3,3,1,2,9,0,0
445,133,3,6,26,23,3,18,49,1,4
446,53,2,2,12,5,1,11,20,0,0
447,65,0,4,11,14,0,8,24,0,4
448,172,5,6,12,25,4,13,101,1,5
449,28,5,0,5,4,0,3,8,1,2
450,81,3,3,8,16,0,11,30,1,9
451,22,0,0,4,5,0,2,10,0,1
452,32,1,4,6,8,0,0,11,0,2
453,58,1,1,0,23,1,0,29,0,3
454,58,3,3,1,18,2,4,23,0,4
455,101,2,5,7,28,4,9,43,0,3
456,9,0,0,0,3,0,3,3,0,0
457,244,2,18,11,83,9,10,107,0,4
458,174,2,6,9,52,2,6,86,0,11
459,34,0,0,2,8,4,2,14,0,4
460,90,3,6,4,24,0,3,47,2,1
461,96,3,4,2,34,2,1,47,0,3
462,58,1,2,9,7,0,8,29,1,1
463,91,1,8,26,8,3,22,23,0,0
464,62,0,3,20,6,0,8,21,2,2
465,25,0,1,2,3,1,3,14,0,1
466,33,1,1,7,5,1,6,10,0,2
467,18,0,1,2,4,1,4,5,1,0
468,47,0,2,13,4,1,8,16,2,1
469,205,10,12,26,58,4,18,71,1,5
470,33,3,1,4,13,2,2,8,0,0
471,82,4,2,20,9,1,14,26,1,5
472,100,4,6,21,16,2,14,36,0,1
473,33,3,1,11,3,0,4,11,0,0
474,121,11,1,30,22,3,11,40,0,3
475,38,1,7,1,10,2,3,12,1,1
476,116,11,5,22,21,5,15,33,1,3
477,160,8,9,43,25,5,24,40,3,3
478,5,1,1,1,0,0,1,0,0,1
479,77,1,3,14,15,1,15,24,0,4
480,48,0,6,3,6,2,9,20,0,2
481,123,3,15,17,22,1,17,37,2,9
482,355,15,22,82,73,9,49,93,1,11
483,87,3,6,27,10,0,19,13,2,7
484,43,2,1,10,10,2,4,12,2,0
485,103,9,1,30,10,1,17,33,0,2
486,190,12,4,62,28,2,26,52,1,3
487,156,13,3,54,11,3,18,49,2,3
488,42,0,3,10,5,1,1,21,0,1
489,172,6,6,40,22,3,19,71,2,3
490,112,10,2,31,6,3,23,34,1,2
491,92,6,6,20,17,0,7,28,2,6
492,249,26,5,87,27,1,37,61,1,4
493,191,11,7,67,25,2,25,49,0,5
494,185,13,3,55,22,2,34,47,2,7
495,250,19,6,48,46,5,39,84,1,2
496,492,12,29,113,107,6,40,164,4,17
497,52,3,1,10,15,1,6,16,0,0
498,57,1,2,14,6,0,12,16,4,2
499,932,22,75,306,126,12,98,235,10,48
500,677,36,31,215,102,12,64,186,2,29
501,395,29,11,131,45,8,55,94,8,14
502,75,4,0,8,12,0,16,34,1,0
503,131,6,5,22,18,4,18,51,4,3
504,47,4,1,8,4,0,12,18,0,0
505,8,0,0,2,1,0,2,3,0,0
506,183,6,9,39,25,6,29,58,4,7
507,186,10,4,54,23,1,32,59,0,3
508,53,3,1,10,5,0,13,18,1,2
509,46,1,0,14,4,0,11,15,1,0
510,350,8,6,23,102,13,13,163,3,19
511,59,0,2,5,15,1,6,30,0,0
512,178,2,10,17,31,4,14,86,1,13
513,79,2,4,19,12,4,6,29,2,1
514,199,6,11,31,29,7,22,79,2,12
515,7,1,0,0,2,0,1,3,0,0
516,80,5,1,12,17,0,15,27,0,3
517,37,2,1,2,4,0,5,20,0,3
518,31,0,1,2,3,1,1,22,1,0
519,8,0,0,0,2,0,0,6,0,0
520,9,1,0,2,3,0,1,2,0,0
521,8,0,0,1,1,0,0,6,0,0
522,6,0,0,2,0,0,0,2,0,2
523,13,0,0,0,3,0,0,10,0,0
524,22,0,1,3,4,0,0,14,0,0
525,13,0,2,0,1,0,4,6,0,0
526,70,2,1,16,8,1,12,25,2,3
527,6,0,1,0,2,0,0,1,0,2
528,32,1,1,0,9,0,2,18,1,0
529,29,0,0,0,7,1,0,21,0,0
530,19,1,0,1,7,0,0,9,0,1
531,15,2,0,6,0,0,5,2,0,0
532,51,0,1,6,13,2,7,20,2,0
533,9,0,2,1,1,0,0,5,0,0
534,40,2,3,3,15,1,2,12,0,2
535,37,2,3,3,10,1,5,13,0,0
536,14,0,0,0,4,0,0,9,0,1
537,6,0,0,0,0,1,0,4,0,1
538,17,1,1,3,2,1,1,5,2,1
539,12,1,0,1,3,2,0,5,0,0
540,26,3,0,6,7,0,4,6,0,0
541,39,2,1,8,7,0,10,10,0,1
542,10,1,0,3,1,0,2,3,0,0
543,5,0,0,1,2,0,0,2,0,0
544,63,1,1,9,24,0,6,18,0,4
545,41,1,2,12,7,0,7,11,0,1
546,53,0,0,4,20,1,3,23,1,1
547,23,1,2,1,10,0,2,4,1,2
548,19,0,0,6,3,0,4,6,0,0
549,55,2,1,19,7,0,17,9,0,0
550,42,2,2,9,8,1,7,12,0,1
551,21,1,1,3,2,1,2,9,0,2
552,84,0,1,7,36,4,7,25,0,4
553,17,1,0,0,6,0,2,6,0,2
554,32,2,0,12,1,1,6,10,0,0
555,49,1,1,11,4,2,10,20,0,0
556,54,2,2,18,8,2,8,13,0,1
557,38,2,1,8,3,1,10,12,0,1
558,39,2,1,8,3,2,11,11,0,1
559,48,4,1,16,8,1,4,12,1,1
560,83,2,1,24,9,2,19,24,0,2
561,82,4,5,22,19,3,5,24,0,0
562,14,3,0,5,2,0,0,4,0,0
563,40,4,1,7,7,1,2,17,0,1
564,28,1,2,2,8,2,0,12,1,0
565,16,0,0,2,4,0,4,5,0,1
566,18,1,2,3,3,0,1,8,0,0
567,5,1,0,1,0,0,0,3,0,0
568,80,5,4,22,14,0,16,17,1,1
569,27,5,1,2,3,2,4,10,0,0
570,11,0,0,1,2,0,3,5,0,0
571,19,1,0,4,1,0,6,7,0,0
572,31,2,1,4,3,0,4,15,1,1
573,138,1,0,1,50,1,2,83,0,0
574,72,4,5,8,16,0,9,29,1,0
575,58,2,2,7,21,1,2,21,0,2
576,92,1,3,1,30,4,4,47,0,2
577,14,0,0,1,4,0,2,7,0,0
578,84,6,6,5,28,3,4,30,0,2
579,4,0,0,0,2,0,0,2,0,0
580,12,0,1,1,3,0,0,6,0,1
581,16,0,0,5,1,1,0,6,0,3
582,7,1,0,0,1,0,0,5,0,0
583,1,0,0,1,0,0,0,0,0,0
584,30,1,3,5,5,0,5,10,1,0
585,157,4,3,43,28,2,18,51,3,5
586,33,0,2,10,11,0,5,4,0,1
587,70,1,5,13,12,0,12,27,0,0
588,31,1,5,5,4,1,6,5,2,2
589,261,40,12,46,42,4,29,73,2,13
590,70,5,1,19,10,1,9,21,1,3
591,26,1,1,7,2,3,2,9,0,1
592,40,0,1,10,1,0,7,20,1,0
593,138,19,7,13,25,4,11,50,1,8
594,85,1,9,12,16,3,6,35,1,2
595,37,1,0,5,4,0,3,24,0,0
596,82,4,2,20,10,0,11,34,0,1
597,54,3,2,14,12,1,7,13,0,2
598,85,3,7,3,22,2,4,40,1,3
599,96,1,7,12,26,1,9,38,0,2
600,59,4,5,4,15,2,3,20,3,3
601,29,1,1,3,6,1,6,8,3,0
602,31,2,0,6,2,0,14,7,0,0
603,46,3,2,8,8,1,8,13,0,3
604,101,4,8,17,19,3,10,38,0,2
605,97,1,6,22,16,3,15,32,1,1
606,22,1,1,2,0,1,8,8,0,1
607,43,0,4,9,4,1,10,15,0,0
608,19,0,0,4,2,1,3,7,1,1
609,28,3,1,3,4,1,1,14,0,1
610,20,1,0,6,1,1,3,8,0,0
611,144,2,8,4,59,6,4,59,0,2
612,153,4,8,8,63,7,8,51,1,3
613,60,2,1,13,5,1,8,28,0,2
614,74,6,3,17,7,1,12,26,1,1
615,53,0,6,10,7,0,6,18,2,4
616,12,0,1,0,4,0,0,6,1,0
617,11,0,1,2,1,0,1,6,0,0
618,41,1,4,12,4,0,11,8,0,1
619,39,0,3,5,10,0,4,15,0,2
620,102,3,6,22,16,1,15,37,1,1
621,69,3,5,14,16,1,8,18,0,4
622,118,4,5,18,27,1,15,43,0,5
623,91,1,2,10,20,1,8,46,0,3
624,87,2,6,11,16,2,7,37,0,6
625,17,0,0,3,4,0,5,4,1,0
626,187,13,8,47,21,6,29,56,1,6
627,191,25,11,46,21,4,19,59,0,6
628,282,17,6,74,52,7,24,97,2,3
629,137,6,5,36,15,2,18,53,2,0
630,139,6,5,27,22,3,22,48,0,6
631,212,12,12,39,41,2,35,69,0,2
632,978,31,48,118,316,14,56,366,5,24
633,453,10,14,59,149,9,42,157,4,9
634,133,7,6,21,22,4,26,41,3,3
635,605,34,26,227,70,10,62,157,6,13
636,121,7,2,28,13,2,24,37,6,2
637,155,6,4,25,8,1,14,93,0,4
638,47,1,0,1,10,2,5,25,1,2
639,40,0,1,3,5,1,6,17,4,3
640,48,1,1,14,1,1,6,20,3,1
641,469,19,15,104,86,12,39,176,5,13
642,58,2,4,10,1,1,8,30,2,0
643,151,5,4,19,37,6,16,56,3,5
644,31,0,0,13,4,1,5,7,0,1
645,220,3,4,43,39,4,21,95,7,4
646,179,8,8,39,13,8,21,72,1,9
647,27,2,2,5,0,0,5,12,0,1
648,45,0,0,11,2,1,4,25,2,0
649,1,0,0,0,0,0,0,1,0,0
650,84,3,2,24,5,2,17,28,1,2
651,60,2,0,11,3,1,15,24,2,2
652,13,1,0,2,1,1,0,7,0,1
653,10,1,0,4,0,0,2,3,0,0
654,62,6,1,15,2,0,11,26,0,1
655,246,13,10,81,27,1,32,77,1,4
656,38,2,3,5,3,0,8,17,0,0
657,19,0,1,5,4,0,2,7,0,0
658,6,0,0,2,0,0,2,2,0,0
659,148,2,2,41,17,5,21,57,1,2
660,11,0,1,2,3,0,0,5,0,0
661,94,7,0,22,17,2,13,32,1,0
662,141,8,5,35,12,2,29,44,1,5
663,87,3,3,19,19,1,13,26,1,2
664,214,8,6,49,11,5,31,96,3,5
665,116,5,0,6,25,3,11,65,0,1
666,133,10,5,50,15,2,20,29,0,2
667,430,51,24,118,51,11,52,110,1,12
668,313,29,10,106,27,6,32,84,6,13
669,189,14,5,39,33,4,31,59,1,3
670,81,1,3,11,23,1,12,26,0,4
671,184,7,7,18,46,8,9,86,2,1
672,65,5,1,14,11,2,9,18,4,1
673,275,19,16,74,39,7,30,80,4,6
674,134,12,2,35,18,1,18,45,0,3
675,154,6,8,55,13,2,26,40,3,1
676,102,7,6,29,13,5,13,28,1,0
677,91,1,0,4,31,4,2,48,0,1
678,17,0,1,1,6,0,0,9,0,0
679,48,0,1,15,3,0,10,19,0,0
680,51,1,3,6,12,0,9,19,1,0
681,17,1,0,3,4,0,3,6,0,0
682,129,4,4,17,14,4,12,71,0,3
683,132,3,9,16,26,2,6,64,0,6
684,114,5,9,11,25,1,7,46,1,9
685,53,5,2,6,9,2,9,19,0,1
686,94,3,3,19,17,0,11,35,4,2
687,62,1,0,13,14,2,9,23,0,0
688,90,1,3,11,15,1,10,45,0,4
689,86,0,8,2,24,2,5,43,0,2
690,28,0,2,4,13,0,1,5,1,2
691,49,2,4,8,10,1,4,20,0,0
692,27,1,0,8,8,1,3,6,0,0
693,48,0,2,9,8,0,9,19,0,1
694,82,8,4,8,26,1,2,29,1,3
695,62,1,6,5,15,1,1,28,0,5
696,21,0,2,5,6,0,2,3,0,3
697,22,1,0,4,8,0,0,9,0,0
698,27,2,1,3,5,0,5,10,0,1
699,33,2,2,5,6,1,1,16,0,0
700,40,2,1,5,4,0,4,20,0,4
701,20,1,2,5,2,1,2,6,0,1
702,55,6,2,7,18,0,2,16,0,4
703,13,1,2,0,4,0,1,5,0,0
704,47,2,1,5,9,2,6,17,0,5
705,16,0,1,6,2,0,3,4,0,0
706,54,0,4,7,12,1,8,21,0,1
