origin_zone,total,shour0,shour1,shour2,shour3,shour4,shour5,shour6,shour7,shour8,shour9,shour10,shour11,shour12,shour13,shour14,shour15,shour16,shour17,shour18,shour19,shour20,shour21,shour22,shour23,destination_zone,total1,dhour0,dhour1,dhour2,dhour3,dhour4,dhour5,dhour6,dhour7,dhour8,dhour9,dhour10,dhour11,dhour12,dhour13,dhour14,dhour15,dhour16,dhour17,dhour18,dhour19,dhour20,dhour21,dhour22,dhour23
28,22,0,0,0,0,0,0,1,2,1,0,1,0,2,1,4,2,0,1,3,1,0,1,2,0,28,22,0,0,0,0,0,0,1,0,0,1,5,0,1,3,0,1,1,3,3,1,1,1,0,0
29,11,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,2,1,0,1,1,0,0,0,29,11,0,0,0,0,0,0,1,0,2,1,0,0,3,0,0,1,1,1,0,1,0,0,0,0
30,193,0,0,0,0,0,6,13,19,13,19,11,14,13,10,12,13,13,7,11,8,5,4,2,0,30,195,0,0,0,1,0,0,1,3,15,11,9,10,10,11,15,19,13,15,23,11,9,10,3,6
31,115,1,0,0,0,1,5,6,9,10,10,10,5,7,8,6,17,7,7,3,1,1,1,0,0,31,103,0,0,0,0,0,1,2,5,11,7,5,7,2,4,7,4,11,7,14,5,5,2,2,1
32,61,1,0,0,0,0,1,5,3,3,3,6,4,3,3,3,7,3,7,4,3,2,0,0,0,32,59,0,0,0,0,0,0,3,5,2,3,5,2,6,3,2,3,5,7,7,3,2,0,0,1
33,117,0,0,1,0,0,1,5,9,4,2,9,4,7,7,11,8,22,7,5,4,5,2,1,3,33,108,0,0,0,0,0,0,3,6,7,9,2,10,6,11,7,12,6,5,5,4,4,8,2,1
34,66,0,0,0,0,0,0,3,6,3,5,5,7,3,6,4,5,4,3,4,3,1,2,1,1,34,59,0,1,0,0,0,0,0,3,3,3,6,3,3,7,0,3,4,5,2,7,6,2,0,0
35,50,0,0,0,0,0,0,2,2,4,4,7,4,3,3,2,2,3,4,4,5,0,1,0,0,35,57,0,0,0,0,0,0,2,3,4,5,1,7,3,2,4,1,6,5,6,2,4,2,0,0
36,126,0,0,0,0,0,5,13,7,6,15,7,8,5,4,3,9,9,12,6,5,4,5,1,2,36,133,0,0,0,1,0,0,2,4,3,4,4,5,11,6,7,14,10,13,11,11,9,7,7,3
37,240,0,0,0,0,1,6,20,26,17,11,17,9,8,14,15,20,24,24,16,4,4,3,1,0,37,246,0,0,0,0,0,1,8,9,11,22,13,8,15,20,10,19,14,19,24,18,9,12,8,6
38,356,0,2,1,0,0,7,6,18,16,19,25,17,20,28,26,19,31,45,25,12,15,17,5,2,38,350,0,1,0,0,0,0,8,13,35,33,19,21,26,19,22,20,22,30,22,22,12,10,11,2
39,238,0,0,0,0,0,4,6,7,10,5,18,21,13,11,19,23,25,24,23,7,10,8,3,1,39,220,0,1,0,0,0,1,9,19,26,24,18,20,12,10,15,11,6,6,13,9,9,3,6,2
40,190,0,0,0,0,0,2,6,7,16,11,13,18,12,13,10,16,17,15,13,8,5,5,3,0,40,185,0,0,0,0,0,0,3,10,18,10,18,11,15,12,6,12,11,12,15,15,6,4,5,1
41,137,0,0,1,0,0,3,14,14,11,6,5,8,7,12,6,4,9,4,9,3,6,9,4,2,41,138,0,1,0,0,0,0,3,6,7,4,8,4,8,2,12,8,11,9,12,14,8,7,9,5
42,60,0,0,0,0,0,1,5,8,7,2,5,3,3,3,3,5,5,2,2,1,3,1,1,0,42,57,0,0,0,0,0,0,1,5,4,5,3,2,3,4,2,1,4,4,6,3,3,5,1,1
43,101,0,0,0,0,0,3,4,8,3,12,4,2,7,4,11,13,8,6,5,6,2,0,2,1,43,107,0,0,0,0,0,0,6,6,9,10,4,8,7,6,5,8,8,6,6,4,3,3,3,4
44,64,0,0,0,0,0,2,1,5,2,4,2,6,1,2,10,4,6,7,1,6,2,2,0,1,44,55,0,0,1,0,0,0,3,9,2,3,2,7,3,1,2,0,5,5,2,4,2,1,1,1
45,99,1,0,0,0,0,0,6,3,5,5,7,8,8,4,7,10,10,3,4,6,7,5,0,0,45,85,0,0,0,0,0,0,6,13,5,9,4,7,3,5,2,3,2,7,4,3,3,5,3,1
46,31,0,0,0,0,0,1,2,0,0,2,1,1,2,5,2,1,1,6,2,3,1,0,1,0,46,36,0,0,0,0,0,0,4,1,1,0,2,3,4,4,2,1,0,3,2,3,2,1,1,2
47,101,0,0,0,0,0,4,2,8,5,9,8,6,9,5,9,7,7,7,4,5,3,1,1,1,47,82,0,0,0,0,0,0,6,13,6,3,4,9,6,3,1,1,3,3,9,3,4,4,0,2
48,314,0,2,0,0,1,3,6,9,18,9,13,18,15,30,24,28,31,30,5,5,15,14,24,14,48,297,0,1,0,0,0,0,13,13,19,26,26,18,29,22,21,19,20,10,11,8,11,8,8,9
49,346,0,0,0,1,2,2,5,5,8,14,11,15,30,23,21,29,53,41,27,20,15,14,10,0,49,335,0,0,0,1,0,0,11,21,36,39,22,20,23,28,20,21,18,23,16,13,7,9,3,3
50,122,0,0,0,0,0,5,5,4,10,7,8,5,4,9,8,14,8,12,10,5,6,1,1,0,50,114,0,0,0,0,0,1,2,4,10,8,9,8,7,8,4,8,11,7,9,5,5,6,0,2
51,44,0,0,0,0,0,1,2,2,3,2,3,2,0,2,3,2,5,6,3,1,3,3,1,0,51,51,0,0,0,0,0,0,0,1,1,5,4,2,1,0,0,3,4,6,6,6,4,5,2,1
52,38,0,0,0,0,0,2,3,2,7,1,2,1,3,2,1,6,1,2,1,0,2,1,1,0,52,36,0,0,0,0,0,0,2,0,2,2,2,0,1,2,1,2,1,7,5,2,2,2,2,1
53,205,1,1,0,0,0,9,8,21,15,11,12,5,15,12,9,11,10,18,14,9,11,6,4,3,53,202,0,1,0,0,0,2,3,7,15,7,16,7,5,10,15,14,17,13,20,16,5,10,11,6
54,158,1,0,0,0,0,5,14,9,11,15,4,8,13,4,9,11,12,12,9,9,8,3,1,0,54,166,0,0,0,0,0,0,6,7,7,9,11,9,11,12,19,9,5,16,17,11,4,4,7,1
55,125,0,0,0,0,2,4,9,11,7,14,9,7,5,7,11,5,6,12,7,3,2,2,2,0,55,126,0,0,0,0,0,1,4,11,6,10,8,6,6,10,6,9,6,10,7,9,4,4,5,2
56,31,1,0,0,0,0,0,5,1,2,2,1,1,3,1,2,1,2,6,0,0,0,0,2,1,56,36,0,1,0,0,0,0,4,4,3,0,1,1,2,1,3,1,3,1,2,0,1,1,4,1
57,22,0,0,0,0,0,0,2,1,0,2,0,3,0,3,2,1,1,3,1,0,2,1,0,0,57,28,0,0,0,0,0,0,0,4,1,1,1,1,1,3,3,0,1,2,4,0,3,1,1,1
58,21,0,0,0,0,0,0,1,1,2,4,1,1,0,1,1,3,2,1,1,0,0,0,1,1,58,29,0,0,0,0,0,0,1,1,1,2,3,1,3,1,3,1,1,2,1,1,3,1,1,2
59,94,0,0,0,0,1,3,11,3,9,9,8,5,5,2,5,7,2,4,5,6,6,1,1,1,59,98,0,1,0,1,0,1,1,2,3,5,4,4,7,6,7,8,7,7,9,10,3,7,4,1
60,105,0,0,0,0,1,0,7,11,12,10,7,7,6,10,6,6,5,3,6,2,2,2,2,0,60,117,0,0,0,0,0,1,0,4,2,5,4,7,11,3,8,7,16,12,9,10,6,9,1,1
61,36,0,0,0,0,0,0,0,2,4,2,3,3,3,3,4,3,3,1,2,0,1,2,0,0,61,35,0,0,0,0,0,0,0,0,2,4,3,3,1,2,5,1,2,4,2,0,4,1,1,0
62,38,0,0,0,0,0,0,2,0,0,5,3,4,1,1,2,2,5,6,3,3,0,1,0,0,62,42,0,0,0,0,0,0,0,6,7,2,3,4,3,1,2,1,1,7,2,2,0,0,1,0
63,218,1,0,0,0,0,2,6,9,10,13,8,12,10,11,14,15,16,38,21,16,7,6,2,1,63,210,0,1,0,0,0,0,3,11,25,21,15,6,10,17,20,13,12,9,18,6,7,6,1,6
64,406,1,0,0,0,0,5,7,15,9,16,23,34,30,21,32,34,30,40,44,21,18,16,6,4,64,413,0,1,0,0,0,0,5,14,24,32,22,27,34,30,24,26,27,32,38,25,20,17,11,2
65,138,0,0,0,0,0,2,3,8,8,5,6,12,9,11,22,12,10,10,3,10,3,3,1,0,65,128,0,0,0,0,0,0,3,11,7,9,6,7,9,10,10,8,10,8,11,5,8,2,3,1
66,36,1,0,0,0,0,1,5,1,3,3,2,2,1,2,2,2,1,1,1,3,2,1,1,1,66,37,0,1,0,0,0,0,0,1,0,4,4,1,2,2,2,3,1,6,1,1,3,1,2,2
67,246,0,0,0,0,1,3,8,5,6,14,16,11,20,26,20,18,21,18,21,12,10,11,5,0,67,242,0,1,0,0,0,3,3,15,26,26,21,17,15,17,10,12,11,18,11,15,5,6,4,4
68,126,0,0,0,0,0,2,8,7,6,9,9,4,12,8,11,7,9,15,7,2,7,2,1,0,68,109,0,0,0,0,0,1,4,6,7,11,8,8,6,2,8,9,7,9,7,3,3,4,5,1
69,83,1,0,1,0,0,4,3,8,4,6,3,5,5,3,6,3,6,7,3,4,3,3,2,3,69,76,0,0,0,0,1,0,1,2,2,0,2,3,9,2,3,6,7,8,5,4,5,5,3,4
70,125,2,0,0,0,0,2,12,9,15,7,8,8,8,6,6,5,8,7,7,4,4,4,2,1,70,117,0,1,0,0,0,0,2,3,3,7,7,6,6,10,11,8,7,7,10,7,7,7,5,3
71,150,0,0,0,0,1,2,5,6,4,3,9,8,6,13,7,12,19,17,18,6,6,5,2,1,71,131,0,1,0,1,0,0,2,13,13,17,8,9,9,6,6,6,8,7,6,5,2,6,5,1
72,89,0,0,0,0,1,3,5,10,11,7,5,4,5,5,2,7,6,5,4,2,3,3,1,0,72,86,0,0,0,0,0,1,0,1,5,10,3,7,4,4,3,10,4,6,7,6,5,4,3,3
73,144,1,0,0,0,1,4,4,12,9,11,5,9,14,7,17,12,9,11,5,1,5,6,1,0,73,146,0,3,0,0,0,0,7,15,7,6,6,8,10,9,7,9,9,11,10,9,4,6,6,4
74,77,0,0,0,0,0,5,4,4,6,6,3,4,5,3,7,3,8,3,5,2,7,2,0,0,74,76,0,1,1,0,0,1,1,2,3,3,3,1,0,4,3,9,5,12,5,6,6,5,5,0
75,237,1,0,0,0,0,0,7,13,23,10,13,15,21,21,17,15,15,17,15,13,11,9,1,0,75,230,0,0,0,0,0,1,6,10,19,20,16,9,14,4,20,14,16,16,20,21,7,7,6,3
76,84,1,0,0,0,0,2,2,5,4,7,5,2,4,6,5,8,7,11,8,2,4,1,0,0,76,77,0,0,0,0,0,0,3,5,3,11,2,7,6,4,3,9,4,6,4,4,2,1,0,2
77,112,0,0,0,0,0,0,8,10,8,4,10,9,10,13,5,2,9,10,4,5,2,1,1,1,77,110,0,0,0,0,0,0,2,1,2,4,5,6,11,10,6,8,10,11,7,10,6,8,2,1
78,110,0,0,1,1,0,5,6,12,9,10,8,5,7,6,5,2,7,9,6,4,2,3,2,0,78,102,0,0,0,0,0,0,1,9,4,2,4,5,5,10,4,4,6,13,9,9,10,3,2,2
79,25,0,0,0,0,0,0,3,1,0,0,2,1,1,1,1,3,2,2,3,3,1,1,0,0,79,34,0,0,1,0,0,0,0,2,1,2,1,2,0,2,3,2,2,3,4,3,2,1,2,1
80,38,0,0,0,0,0,2,2,0,3,3,4,2,1,1,1,2,5,2,3,4,1,2,0,0,80,41,0,0,0,0,0,0,0,2,4,4,1,0,0,2,3,3,4,4,4,2,3,2,1,1
81,104,0,0,0,0,2,3,5,12,6,9,7,5,7,3,1,10,9,6,5,4,3,3,3,1,81,101,0,0,0,0,0,0,2,5,7,5,4,7,8,7,3,11,7,7,8,3,5,7,4,1
82,157,1,0,0,0,0,5,12,13,12,7,5,13,11,10,4,16,12,9,8,4,2,5,4,4,82,160,0,0,0,1,0,1,5,4,9,13,7,5,8,9,5,14,15,15,10,11,4,6,9,6
84,87,0,0,0,0,3,3,12,6,7,7,5,8,1,2,5,2,8,3,6,1,2,6,0,0,84,100,0,0,0,0,0,2,2,3,6,4,8,2,11,6,6,9,8,11,8,4,2,3,3,2
85,33,0,0,0,0,1,1,2,0,5,3,2,2,1,3,0,3,0,3,1,4,0,2,0,0,85,41,0,0,0,0,0,0,0,1,1,2,2,2,1,2,6,1,4,2,6,3,2,4,2,0
86,276,0,1,0,1,2,8,19,21,22,22,17,15,20,16,10,13,20,21,14,14,10,8,1,1,86,294,0,1,0,0,0,1,8,7,9,14,14,15,16,21,17,16,29,32,18,24,22,16,9,4
87,190,1,0,1,0,2,5,4,6,14,14,15,7,14,14,15,14,19,11,13,12,1,5,1,2,87,187,0,0,0,0,0,0,5,12,14,16,12,11,9,8,14,14,17,15,8,13,7,7,4,1
88,233,0,0,0,0,1,7,12,21,15,19,11,16,11,14,8,18,18,17,26,11,5,1,2,0,88,240,0,1,0,0,0,1,2,7,11,17,15,14,11,10,19,12,22,26,26,14,10,11,4,7
89,237,0,0,0,0,0,5,12,10,19,16,14,11,13,17,15,16,23,23,19,10,7,4,3,0,89,233,0,0,1,0,0,0,4,11,10,14,20,11,7,22,15,14,16,19,25,15,10,6,8,3
90,149,1,1,1,0,0,3,5,17,15,7,13,8,8,11,6,9,10,10,9,2,6,3,3,1,90,146,0,1,0,0,0,1,5,2,12,9,8,6,9,6,11,9,10,14,14,11,4,5,8,1
91,94,0,0,0,0,0,1,4,4,8,5,11,3,5,9,5,9,8,4,8,5,3,2,0,0,91,96,0,1,0,0,0,0,3,1,10,6,4,6,8,11,5,7,6,5,9,7,3,2,2,0
92,59,0,0,0,0,0,0,3,4,9,3,5,5,3,1,7,3,6,4,3,0,3,0,0,0,92,61,0,0,0,0,0,1,0,6,2,6,6,4,4,8,3,5,2,5,2,4,0,2,1,0
93,130,1,1,0,0,0,6,9,10,11,11,4,4,10,4,4,8,10,15,6,6,6,3,0,1,93,133,0,0,0,0,0,1,5,0,7,10,7,9,10,7,3,11,14,15,11,5,9,3,3,3
94,22,0,0,0,0,0,0,0,0,2,0,3,2,1,2,4,3,3,2,0,0,0,0,0,0,94,17,0,0,0,0,0,1,0,0,1,2,2,1,2,3,2,0,0,1,0,0,0,1,0,1
95,145,0,0,0,0,0,5,6,12,14,6,9,6,14,10,4,12,9,8,7,12,4,5,2,0,95,132,0,0,0,0,0,0,2,3,12,15,10,7,5,11,8,8,10,8,8,5,11,4,3,2
96,97,1,1,1,0,1,1,4,6,9,4,5,4,13,9,3,3,5,9,6,2,5,3,2,0,96,107,0,1,1,0,0,0,2,2,5,8,5,7,5,5,6,13,3,6,9,9,8,4,3,5
97,62,1,0,0,0,0,6,3,3,6,9,6,5,3,4,1,1,4,1,5,0,2,1,0,1,97,62,0,0,0,0,0,1,1,1,1,1,5,0,7,3,4,6,6,7,7,4,1,4,2,0
98,21,0,0,0,0,0,0,1,0,4,2,0,0,2,1,2,2,1,2,2,0,0,1,1,0,98,23,0,0,0,0,0,0,2,1,0,2,0,2,1,1,2,1,2,1,2,2,0,2,0,2
99,140,0,0,0,0,1,2,4,6,9,7,5,8,14,13,34,9,6,6,7,3,3,2,0,1,99,132,0,0,0,1,0,3,9,21,9,7,4,6,8,5,8,8,11,8,5,8,4,4,2,1
100,139,0,2,0,0,0,2,2,8,15,7,9,8,9,10,11,7,11,11,6,5,10,4,2,0,100,140,0,1,0,0,2,0,2,4,6,2,6,12,4,8,8,11,9,17,19,9,8,6,5,0
101,60,0,0,0,0,0,0,3,4,2,5,4,3,6,4,6,2,4,6,4,2,2,3,0,0,101,64,0,0,0,0,0,0,0,2,4,5,5,3,5,4,4,4,5,6,8,3,4,1,1,0
102,133,0,0,0,0,3,1,4,8,11,8,13,12,6,12,6,5,5,22,5,4,4,1,2,1,102,116,0,0,0,0,0,0,1,2,14,11,4,9,12,7,9,3,10,6,10,5,7,1,4,1
103,108,0,0,0,1,0,0,6,9,10,6,4,5,4,12,4,7,9,11,3,6,6,3,2,0,103,107,0,0,0,0,0,0,2,4,14,5,5,4,8,4,9,5,12,7,9,4,6,3,4,2
104,31,0,0,0,0,1,0,1,0,3,3,1,2,1,2,4,2,1,3,1,1,2,2,1,0,104,31,0,0,0,0,0,0,0,1,1,2,3,1,3,3,5,1,1,3,1,2,1,3,0,0
105,153,1,0,0,0,1,4,0,6,6,8,10,7,9,9,13,16,17,15,15,3,9,2,1,1,105,158,0,0,1,0,0,2,4,13,19,19,19,10,8,11,18,6,8,2,6,2,3,2,3,2
106,116,1,0,0,0,1,1,1,3,3,2,7,6,10,9,11,14,9,12,10,8,6,1,1,0,106,112,0,0,1,0,0,0,3,5,10,7,9,13,8,11,8,7,10,8,3,3,2,2,1,1
107,14,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,2,1,1,1,1,2,0,0,107,19,0,0,0,0,0,0,1,0,1,3,0,0,1,1,1,3,1,3,2,0,1,0,1,0
108,240,0,0,0,0,1,1,3,6,13,8,12,16,9,21,41,18,24,23,16,5,16,4,3,0,108,228,0,0,0,0,0,1,13,37,14,20,14,13,12,16,14,15,12,12,12,9,7,2,3,2
109,139,0,0,0,1,3,1,5,11,10,8,11,9,13,4,11,8,7,6,7,5,10,5,2,2,109,135,0,1,0,0,0,0,4,3,6,9,9,8,6,16,7,11,8,2,13,10,9,6,5,2
110,124,1,0,0,0,0,2,14,9,9,6,10,7,5,11,9,11,5,10,5,3,1,1,5,0,110,132,0,0,0,0,0,0,1,7,8,4,5,4,8,7,11,9,14,13,13,9,4,6,5,4
111,135,0,0,0,0,0,6,11,22,13,9,5,5,6,9,3,9,4,11,11,3,5,2,1,0,111,133,0,0,0,0,1,1,2,1,3,4,4,11,7,6,8,9,14,17,11,10,7,13,4,0
112,333,0,0,0,1,0,11,15,31,21,22,21,15,15,20,18,28,30,28,18,8,18,7,6,0,112,333,0,3,0,0,0,1,6,12,11,16,13,17,18,20,25,23,32,30,38,14,22,15,12,5
113,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,113,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
114,92,0,0,0,0,0,4,7,8,7,4,5,5,4,8,5,8,3,7,2,4,3,4,3,1,114,61,0,1,1,0,0,0,2,0,6,4,1,2,3,3,5,4,7,7,2,3,2,1,5,1
115,114,0,0,0,0,0,2,11,13,11,10,9,8,3,3,8,6,11,3,5,7,1,2,0,1,115,134,0,0,1,0,0,0,2,2,4,7,12,7,6,6,5,8,8,12,15,12,7,9,8,2
116,68,1,0,0,0,1,1,6,5,9,7,3,2,3,2,4,3,4,4,2,2,4,2,3,0,116,67,0,0,0,0,0,1,1,1,2,3,4,4,2,0,4,10,7,5,10,3,3,5,0,2
117,183,0,0,1,0,0,7,10,15,21,7,18,14,8,8,9,13,10,12,9,14,1,3,3,0,117,179,0,1,0,0,0,1,3,6,9,7,7,11,7,9,12,13,15,16,21,14,9,7,6,5
118,138,0,1,0,0,0,3,7,13,12,9,11,11,8,5,9,13,7,7,8,10,1,2,1,0,118,142,0,2,0,1,0,1,3,11,6,11,7,2,10,5,11,11,8,15,15,9,6,3,3,2
119,138,0,0,0,0,1,1,5,8,11,13,10,9,5,11,15,12,6,10,11,7,2,0,1,0,119,138,0,0,0,1,0,0,0,11,8,9,7,11,7,9,9,19,9,13,7,4,6,3,3,1
120,178,1,0,0,0,1,4,6,8,15,10,8,7,11,11,16,13,12,13,8,12,10,8,4,0,120,173,0,2,0,1,1,0,4,9,8,13,6,13,9,12,10,9,12,17,17,12,4,7,6,1
121,37,0,0,0,0,1,3,1,1,1,0,1,1,0,4,3,3,3,3,5,2,3,2,0,0,121,42,0,2,0,0,0,0,0,1,2,0,1,3,1,4,2,5,2,3,4,5,1,3,2,1
122,111,0,0,0,0,0,1,0,4,6,5,8,11,5,10,19,7,7,10,4,6,2,4,2,0,122,117,0,0,0,0,0,0,8,19,5,10,8,1,4,4,8,4,8,12,9,6,3,4,2,2
123,100,1,0,0,1,2,0,3,5,8,4,6,2,6,2,5,12,10,10,4,5,6,3,5,0,123,100,0,0,0,0,0,0,0,2,8,6,7,8,7,11,9,3,4,5,12,9,4,3,0,2
124,320,3,1,0,1,0,3,8,24,14,19,21,17,17,18,12,27,25,40,23,9,14,17,6,1,124,327,0,2,0,0,0,2,4,8,23,23,21,20,16,26,20,19,28,24,27,14,23,13,5,7
125,225,2,0,0,0,0,3,7,7,9,7,13,7,21,11,17,16,26,17,19,16,14,8,4,1,125,239,0,2,0,0,0,1,5,8,10,10,22,22,21,21,16,13,26,12,19,15,8,6,1,1
126,248,0,0,0,0,1,1,4,7,8,6,8,3,9,14,22,22,29,31,26,23,16,9,8,1,126,251,0,0,0,0,0,1,1,5,20,20,21,16,16,22,20,14,22,21,13,11,11,6,5,5
127,158,1,0,0,0,0,3,7,11,15,11,12,10,12,5,14,6,13,20,3,5,5,2,3,0,127,154,0,0,0,1,0,0,1,6,12,13,17,5,10,7,11,11,12,12,12,9,5,3,3,2
128,124,2,0,0,0,2,2,3,5,4,1,2,3,11,9,10,13,12,14,8,9,8,2,3,1,128,118,0,1,0,0,0,0,4,4,7,3,6,12,9,6,11,8,8,8,11,5,2,5,6,1
129,56,1,0,0,0,0,5,3,3,5,0,6,3,3,3,3,4,2,6,3,3,0,2,1,0,129,54,0,0,0,0,0,0,1,4,2,5,2,3,4,4,4,3,4,4,3,3,4,2,0,2
130,91,0,0,0,0,1,1,1,1,3,5,6,7,6,5,8,9,6,4,3,12,2,6,4,1,130,88,0,0,1,0,1,1,3,8,5,6,4,5,9,5,4,3,3,8,8,7,3,2,2,0
131,46,0,0,0,0,0,0,1,2,6,2,3,2,3,2,5,1,1,4,3,3,5,2,1,0,131,49,0,0,0,0,0,0,1,2,2,5,3,1,1,1,4,3,3,3,4,6,6,2,1,0
