Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
28,4001,4001,30,Wed,Short Term Visitor,OH,1674.85,0,1
29,4001,4001,30,Wed,Short Term Visitor,OH,800.26,2,3
30,4001,4001,30,Wed,Short Term Visitor,OH,310.72,3,4
49,4001,4001,30,Wed,Short Term Visitor,HH,1414.5,0,1
68,4001,4001,30,Wed,Short Term Visitor,WH,196.46,3,4
99,4001,4001,30,Wed,Short Term Visitor,OH,351.4,4,5
117,4001,4001,30,Wed,Short Term Visitor,OH,959.94,1,2
139,4001,4001,30,Wed,Short Term Visitor,OO,179.12,0,1
215,4001,4001,30,Wed,Short Term Visitor,HO,229.77,0,1
228,4001,4001,30,Wed,Short Term Visitor,WH,1174.72,0,1
230,4001,4001,30,Wed,Long Term Visitor,WH,61.5,0,1
306,4001,4001,30,Wed,Long Term Visitor,OO,392.82,0,1
327,4001,4001,30,Wed,Inbound Commuter,HH,126.47,0,1
330,4001,4001,30,Wed,Long Term Visitor,HH,41.11,0,1
351,4001,4001,30,Wed,Short Term Visitor,WH,78.71,2,3
616,4001,4001,30,Wed,Long Term Visitor,OH,37.92,1,2
692,4001,4001,30,Wed,Short Term Visitor,WH,497.78,1,2
801,4001,4001,30,Wed,Short Term Visitor,WO,30.66,0,1
803,4001,4001,30,Wed,Inbound Commuter,OH,70.77,0,1
907,4001,4001,30,Wed,Short Term Visitor,WH,183.84,4,5
1038,4001,4001,30,Wed,Home Worker,OH,59.38,0,1
1320,4001,4001,30,Wed,Home Worker,HH,33.83,0,1
1382,4001,4001,30,Wed,Resident Worker,HH,44.21,0,1
1626,4001,4001,30,Wed,Short Term Visitor,HW,42.39,0,1
1793,4001,4001,30,Wed,Short Term Visitor,HH,13568.27,6,7
1794,4001,4001,30,Wed,Short Term Visitor,HH,16293.35,17,18
1841,4001,4001,30,Wed,Short Term Visitor,HO,19278.32,8,9
1842,4001,4001,30,Wed,Short Term Visitor,OH,5133.87,10,11
1859,4001,4001,30,Wed,Short Term Visitor,OO,21252.23,12,13
1860,4001,4001,30,Wed,Short Term Visitor,OO,13723.46,19,20
1861,4001,4001,30,Wed,Short Term Visitor,HO,10768.95,13,14
1862,4001,4001,30,Wed,Short Term Visitor,OH,13672.19,14,15
1890,4001,4001,30,Wed,Short Term Visitor,HH,19379.14,8,9
1908,4001,4001,30,Wed,Short Term Visitor,OH,10272.24,13,14
1909,4001,4001,30,Wed,Short Term Visitor,HO,6702.12,18,19
1910,4001,4001,30,Wed,Short Term Visitor,OH,14773.22,18,19
1916,4001,4001,30,Wed,Inbound Commuter,OH,80.76,8,9
1917,4001,4001,30,Wed,Inbound Commuter,HH,262.41,11,12
1918,4001,4001,30,Wed,Inbound Commuter,HH,213.17,14,15
1919,4001,4001,30,Wed,Inbound Commuter,HO,307.44,15,16
1920,4001,4001,30,Wed,Inbound Commuter,OH,469.31,16,17
1939,4001,4001,30,Wed,Home Worker,OH,302.24,15,16
1956,4001,4001,30,Wed,Short Term Visitor,HW,20700.35,6,7
1957,4001,4001,30,Wed,Short Term Visitor,WH,2738.87,11,12
1978,4001,4001,30,Wed,Short Term Visitor,OW,4119.17,10,11
1979,4001,4001,30,Wed,Short Term Visitor,WO,4550.63,18,19
2007,4001,4001,30,Wed,Short Term Visitor,HH,17163.35,16,17
2030,4001,4001,30,Wed,Short Term Visitor,HO,10815.93,12,13
2031,4001,4001,30,Wed,Short Term Visitor,OO,21136.96,14,15
2038,4001,4001,30,Wed,Inbound Commuter,HW,644.51,7,8
2039,4001,4001,30,Wed,Inbound Commuter,WW,247.16,12,13
2040,4001,4001,30,Wed,Short Term Visitor,OO,21337.67,13,14
2041,4001,4001,30,Wed,Short Term Visitor,OO,22284.23,16,17
2042,4001,4001,30,Wed,Short Term Visitor,HO,11911.1,11,12
2043,4001,4001,30,Wed,Short Term Visitor,HO,1155.78,4,5
2044,4001,4001,30,Wed,Short Term Visitor,OW,3351.98,6,7
2045,4001,4001,30,Wed,Short Term Visitor,WH,13639.27,16,17
2057,4001,4001,30,Wed,Short Term Visitor,HO,10593.71,17,18
2058,4001,4001,30,Wed,Short Term Visitor,OH,17354.49,20,21
2084,4001,4001,30,Wed,Short Term Visitor,HW,3506.21,13,14
2085,4001,4001,30,Wed,Short Term Visitor,WH,7801.44,18,19
2114,4001,4001,30,Wed,Short Term Visitor,WO,7067.83,14,15
2115,4001,4001,30,Wed,Short Term Visitor,OH,13183.33,21,22
2130,4001,4001,30,Wed,Short Term Visitor,WH,16384.13,17,18
2174,4001,4001,30,Wed,Short Term Visitor,HW,6882.2,5,6
2175,4001,4001,30,Wed,Short Term Visitor,WH,4021.39,21,22
2177,4001,4001,30,Wed,Short Term Visitor,OH,6334.72,22,23
2184,4001,4001,30,Wed,Short Term Visitor,HH,15257.44,9,10
2185,4001,4001,30,Wed,Short Term Visitor,HH,13824.07,14,15
2186,4001,4001,30,Wed,Short Term Visitor,HH,12614.3,15,16
2190,4001,4001,30,Wed,Short Term Visitor,HH,15289.44,12,13
2205,4001,4001,30,Wed,Short Term Visitor,OH,16591.52,17,18
2235,4001,4001,30,Wed,Short Term Visitor,OO,9906.25,20,21
2252,4001,4001,30,Wed,Short Term Visitor,HO,18987.04,7,8
2253,4001,4001,30,Wed,Short Term Visitor,OH,4140.41,9,10
2254,4001,4001,30,Wed,Short Term Visitor,HO,10671.77,15,16
2271,4001,4001,30,Wed,Short Term Visitor,HW,563.07,19,20
2272,4001,4001,30,Wed,Short Term Visitor,WH,4332.19,20,21
2291,4001,4001,30,Wed,Inbound Commuter,HO,135.75,5,6
2292,4001,4001,30,Wed,Inbound Commuter,OH,199.81,17,18
2297,4001,4001,30,Wed,Home Worker,HH,199.16,12,13
2298,4001,4001,30,Wed,Home Worker,HH,137.52,13,14
2311,4001,4001,30,Wed,Short Term Visitor,HO,13212.54,6,7
2312,4001,4001,30,Wed,Short Term Visitor,OO,21248.76,10,11
2313,4001,4001,30,Wed,Short Term Visitor,OH,7978.83,11,12
2314,4001,4001,30,Wed,Long Term Visitor,OO,8963.8,8,9
2324,4001,4001,30,Wed,Outbound Commuter,OO,850.0,16,17
2325,4001,4001,30,Wed,Short Term Visitor,HH,10809.25,20,21
2326,4001,4001,30,Wed,Short Term Visitor,HH,7789.87,21,22
2352,4001,4001,30,Wed,Short Term Visitor,HW,21229.69,8,9
2353,4001,4001,30,Wed,Short Term Visitor,WW,3971.72,14,15
2369,4001,4001,30,Wed,Short Term Visitor,HW,31235.85,7,8
2370,4001,4001,30,Wed,Short Term Visitor,WW,5049.73,12,13
2371,4001,4001,30,Wed,Short Term Visitor,WW,2479.29,16,17
2397,4001,4001,30,Wed,Short Term Visitor,OH,14780.97,16,17
2417,4001,4001,30,Wed,Short Term Visitor,OO,2767.23,22,23
2570,4001,4001,30,Wed,Short Term Visitor,OW,5736.33,7,8
2571,4001,4001,30,Wed,Short Term Visitor,WO,10960.07,17,18
2589,4001,4001,30,Wed,Outbound Commuter,HO,62.59,22,23
2653,4001,4001,30,Wed,Long Term Visitor,OO,11006.49,12,13
2654,4001,4001,30,Wed,Long Term Visitor,OO,8130.84,18,19
2655,4001,4001,30,Wed,Long Term Visitor,OO,11715.79,10,11
2698,4001,4001,30,Wed,Short Term Visitor,HH,12212.97,13,14
2699,4001,4001,30,Wed,Outbound Commuter,OW,217.94,13,14
2700,4001,4001,30,Wed,Outbound Commuter,WO,121.23,20,21
2772,4001,4001,30,Wed,Short Term Visitor,HH,2615.13,4,5
2773,4001,4001,30,Wed,Short Term Visitor,OH,15470.75,19,20
2804,4001,4001,30,Wed,Short Term Visitor,WO,11706.6,16,17
2805,4001,4001,30,Wed,Long Term Visitor,OO,10367.66,11,12
2819,4001,4001,30,Wed,Short Term Visitor,HH,7392.55,5,6
2831,4001,4001,30,Wed,Home Worker,OO,444.82,12,13
2847,4001,4001,30,Wed,Long Term Visitor,OO,5425.62,19,20
2848,4001,4001,30,Wed,Long Term Visitor,OO,3421.63,20,21
2857,4001,4001,30,Wed,Short Term Visitor,OO,21927.41,11,12
2881,4001,4001,30,Wed,Short Term Visitor,OH,9316.51,12,13
2920,4001,4001,30,Wed,Short Term Visitor,WH,9297.35,14,15
2954,4001,4001,30,Wed,Short Term Visitor,WH,5610.02,13,14
2973,4001,4001,30,Wed,Short Term Visitor,OO,20133.37,15,16
2974,4001,4001,30,Wed,Short Term Visitor,OO,5261.42,21,22
3045,4001,4001,30,Wed,Resident Worker,OO,447.04,13,14
3049,4001,4001,30,Wed,Inbound Commuter,HO,177.1,10,11
3050,4001,4001,30,Wed,Inbound Commuter,OO,808.95,11,12
3051,4001,4001,30,Wed,Inbound Commuter,OH,144.26,15,16
3069,4001,4001,30,Wed,Short Term Visitor,OO,17813.55,8,9
3217,4001,4001,30,Wed,Short Term Visitor,HW,7796.52,10,11
3218,4001,4001,30,Wed,Short Term Visitor,WW,5079.25,11,12
3241,4001,4001,30,Wed,Short Term Visitor,HO,10020.0,14,15
3266,4001,4001,30,Wed,Short Term Visitor,WH,15753.88,15,16
3303,4001,4001,30,Wed,Short Term Visitor,WW,3519.51,10,11
3304,4001,4001,30,Wed,Short Term Visitor,WO,11220.0,15,16
3314,4001,4001,30,Wed,Short Term Visitor,HO,10806.2,16,17
3349,4001,4001,30,Wed,Short Term Visitor,WW,3325.3,9,10
3437,4001,4001,30,Wed,Short Term Visitor,HH,19402.97,7,8
3500,4001,4001,30,Wed,Short Term Visitor,WO,4549.35,12,13
3501,4001,4001,30,Wed,Short Term Visitor,OO,21799.88,17,18
3502,4001,4001,30,Wed,Short Term Visitor,HW,1277.25,4,5
3503,4001,4001,30,Wed,Short Term Visitor,WH,2348.39,22,23
3548,4001,4001,30,Wed,Short Term Visitor,HO,5543.8,5,6
3564,4001,4001,30,Wed,Short Term Visitor,OO,17015.7,18,19
3565,4001,4001,30,Wed,Short Term Visitor,WO,1988.48,9,10
3577,4001,4001,30,Wed,Home Worker,HH,115.02,10,11
3593,4001,4001,30,Wed,Short Term Visitor,OO,19467.58,9,10
3594,4001,4001,30,Wed,Inbound Commuter,OO,619.16,9,10
3595,4001,4001,30,Wed,Inbound Commuter,OO,593.22,19,20
3717,4001,4001,30,Wed,Short Term Visitor,OW,2895.15,13,14
3722,4001,4001,30,Wed,Short Term Visitor,OW,4520.94,9,10
3769,4001,4001,30,Wed,Short Term Visitor,HO,11846.34,10,11
3786,4001,4001,30,Wed,Short Term Visitor,WW,305.22,6,7
