Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
8,4001,4001,11,Fri,Short Term Visitor,WH,101.47,4,5
13,4001,4001,11,Fri,Short Term Visitor,WH,690.16,0,1
98,4001,4001,11,Fri,Short Term Visitor,OH,3069.15,0,1
99,4001,4001,11,Fri,Short Term Visitor,WH,291.45,2,3
103,4001,4001,11,Fri,Short Term Visitor,WH,404.73,1,2
130,4001,4001,11,Fri,Short Term Visitor,OH,667.69,3,4
159,4001,4001,11,Fri,Short Term Visitor,OH,1577.32,1,2
219,4001,4001,11,Fri,Short Term Visitor,OO,577.99,0,1
221,4001,4001,11,Fri,Short Term Visitor,OH,935.22,2,3
248,4001,4001,11,Fri,Inbound Commuter,WH,56.93,2,3
251,4001,4001,11,Fri,Short Term Visitor,OW,53.57,0,1
261,4001,4001,11,Fri,Short Term Visitor,OH,599.67,4,5
303,4001,4001,11,Fri,Short Term Visitor,HO,147.84,0,1
389,4001,4001,11,Fri,Outbound Commuter,OO,4.87,0,1
404,4001,4001,11,Fri,Short Term Visitor,HH,1513.26,0,1
529,4001,4001,11,Fri,Long Term Visitor,OO,330.9,0,1
708,4001,4001,11,Fri,Inbound Commuter,OH,31.46,2,3
713,4001,4001,11,Fri,Short Term Visitor,WH,62.05,3,4
895,4001,4001,11,Fri,Long Term Visitor,HH,47.04,0,1
907,4001,4001,11,Fri,Inbound Commuter,OH,122.73,0,1
1247,4001,4001,11,Fri,Home Worker,OO,71.14,0,1
1745,4001,4001,11,Fri,Home Worker,HH,33.14,0,1
2360,4001,4001,11,Fri,Short Term Visitor,HO,13440.83,10,11
2361,4001,4001,11,Fri,Short Term Visitor,OH,14823.78,15,16
2362,4001,4001,11,Fri,Short Term Visitor,HO,10154.54,18,19
2363,4001,4001,11,Fri,Short Term Visitor,OH,14929.41,21,22
2373,4001,4001,11,Fri,Long Term Visitor,OO,18560.82,9,10
2401,4001,4001,11,Fri,Short Term Visitor,HW,29214.3,7,8
2402,4001,4001,11,Fri,Short Term Visitor,WH,14099.14,15,16
2432,4001,4001,11,Fri,Short Term Visitor,HO,19109.07,8,9
2433,4001,4001,11,Fri,Short Term Visitor,OW,6990.19,8,9
2434,4001,4001,11,Fri,Short Term Visitor,WO,1963.72,9,10
2435,4001,4001,11,Fri,Short Term Visitor,OO,21191.11,9,10
2436,4001,4001,11,Fri,Short Term Visitor,OO,24405.1,11,12
2437,4001,4001,11,Fri,Short Term Visitor,OO,23955.33,12,13
2438,4001,4001,11,Fri,Short Term Visitor,OW,3185.56,12,13
2439,4001,4001,11,Fri,Short Term Visitor,WH,4983.76,13,14
2440,4001,4001,11,Fri,Short Term Visitor,HO,9132.25,14,15
2441,4001,4001,11,Fri,Short Term Visitor,OW,2010.7,15,16
2442,4001,4001,11,Fri,Short Term Visitor,WW,3182.14,16,17
2443,4001,4001,11,Fri,Short Term Visitor,WO,8834.67,17,18
2444,4001,4001,11,Fri,Short Term Visitor,OH,14080.16,18,19
2445,4001,4001,11,Fri,Short Term Visitor,HH,1375.7,23,24
2471,4001,4001,11,Fri,Short Term Visitor,HW,17921.31,6,7
2472,4001,4001,11,Fri,Short Term Visitor,HW,1322.31,17,18
2473,4001,4001,11,Fri,Short Term Visitor,WH,2912.27,22,23
