Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
4,4001,4001,27,Sun,Long Term Visitor,OO,440.72,0,1
7,4001,4001,27,Sun,Short Term Visitor,OH,6824.32,0,1
15,4001,4001,27,Sun,Short Term Visitor,OH,4074.65,1,2
18,4001,4001,27,Sun,Short Term Visitor,HW,246.67,0,1
19,4001,4001,27,Sun,Short Term Visitor,WH,533.39,1,2
34,4001,4001,27,Sun,Short Term Visitor,HH,2321.08,0,1
116,4001,4001,27,Sun,Short Term Visitor,WH,347.22,3,4
276,4001,4001,27,Sun,Short Term Visitor,OW,253.38,0,1
277,4001,4001,27,Sun,Short Term Visitor,OH,1813.54,2,3
280,4001,4001,27,Sun,Short Term Visitor,OH,664.09,4,5
334,4001,4001,27,Sun,Short Term Visitor,OO,1143.47,0,1
431,4001,4001,27,Sun,Inbound Commuter,WH,30.91,0,1
436,4001,4001,27,Sun,Short Term Visitor,OH,1013.45,3,4
450,4001,4001,27,Sun,Short Term Visitor,HO,353.84,0,1
499,4001,4001,27,Sun,Short Term Visitor,WO,48.33,0,1
501,4001,4001,27,Sun,Short Term Visitor,WH,1313.63,0,1
552,4001,4001,27,Sun,Inbound Commuter,OH,174.66,1,2
686,4001,4001,27,Sun,Long Term Visitor,HH,51.28,0,1
780,4001,4001,27,Sun,Home Worker,OH,31.17,0,1
1057,4001,4001,27,Sun,Short Term Visitor,WH,190.91,4,5
1213,4001,4001,27,Sun,Outbound Commuter,OO,51.5,0,1
1333,4001,4001,27,Sun,Short Term Visitor,WH,133.12,2,3
1344,4001,4001,27,Sun,Inbound Commuter,OH,168.02,0,1
1530,4001,4001,27,Sun,Long Term Visitor,WH,19.51,0,1
1753,4001,4001,27,Sun,Inbound Commuter,HH,62.39,0,1
2239,4001,4001,27,Sun,Inbound Commuter,OH,52.2,2,3
2300,4001,4001,27,Sun,Home Worker,HH,32.68,0,1
2359,4001,4001,27,Sun,Outbound Commuter,HH,40.78,0,1
3212,4001,4001,27,Sun,Long Term Visitor,OH,24.95,0,1
3651,4001,4001,27,Sun,Inbound Commuter,OH,12.58,4,5
3938,4001,4001,27,Sun,Short Term Visitor,HO,12841.54,8,9
3939,4001,4001,27,Sun,Short Term Visitor,OH,7234.1,11,12
3958,4001,4001,27,Sun,Short Term Visitor,HW,1981.87,13,14
3959,4001,4001,27,Sun,Short Term Visitor,WH,2862.92,16,17
3961,4001,4001,27,Sun,Home Worker,OO,31.09,6,7
3994,4001,4001,27,Sun,Short Term Visitor,HH,5120.09,5,6
3995,4001,4001,27,Sun,Short Term Visitor,HH,13984.38,17,18
3996,4001,4001,27,Sun,Short Term Visitor,HH,8847.83,20,21
3997,4001,4001,27,Sun,Short Term Visitor,HH,1139.47,23,24
4007,4001,4001,27,Sun,Short Term Visitor,HH,16224.72,8,9
4008,4001,4001,27,Sun,Short Term Visitor,HH,19258.39,9,10
4033,4001,4001,27,Sun,Short Term Visitor,HO,7449.11,15,16
4034,4001,4001,27,Sun,Short Term Visitor,OH,13731.38,16,17
4042,4001,4001,27,Sun,Inbound Commuter,OH,253.7,21,22
4050,4001,4001,27,Sun,Long Term Visitor,OO,16877.02,10,11
4051,4001,4001,27,Sun,Long Term Visitor,OO,13442.49,12,13
4052,4001,4001,27,Sun,Long Term Visitor,OO,10243.24,14,15
4072,4001,4001,27,Sun,Inbound Commuter,HH,402.98,12,13
4097,4001,4001,27,Sun,Short Term Visitor,WO,1419.57,14,15
4112,4001,4001,27,Sun,Long Term Visitor,OO,11575.04,8,9
4113,4001,4001,27,Sun,Long Term Visitor,OO,16390.2,11,12
4114,4001,4001,27,Sun,Long Term Visitor,OO,13607.35,13,14
4115,4001,4001,27,Sun,Long Term Visitor,OO,10074.7,15,16
4116,4001,4001,27,Sun,Long Term Visitor,OO,8168.89,17,18
4117,4001,4001,27,Sun,Long Term Visitor,OO,5375.22,19,20
4118,4001,4001,27,Sun,Long Term Visitor,OO,423.71,23,24
4127,4001,4001,27,Sun,Short Term Visitor,HH,16236.54,13,14
4131,4001,4001,27,Sun,Short Term Visitor,OO,10988.93,8,9
4149,4001,4001,27,Sun,Inbound Commuter,HO,137.81,11,12
4150,4001,4001,27,Sun,Inbound Commuter,OH,464.44,12,13
4151,4001,4001,27,Sun,Inbound Commuter,HH,721.57,14,15
4152,4001,4001,27,Sun,Short Term Visitor,HH,10663.98,18,19
4153,4001,4001,27,Sun,Short Term Visitor,OO,6723.31,7,8
4154,4001,4001,27,Sun,Short Term Visitor,OO,21237.38,11,12
4155,4001,4001,27,Sun,Short Term Visitor,OO,15479.72,16,17
4156,4001,4001,27,Sun,Short Term Visitor,HO,15235.63,11,12
4157,4001,4001,27,Sun,Short Term Visitor,HO,3781.77,18,19
4158,4001,4001,27,Sun,Short Term Visitor,OO,8275.09,19,20
4179,4001,4001,27,Sun,Short Term Visitor,HO,9788.17,7,8
4180,4001,4001,27,Sun,Short Term Visitor,OH,1449.71,9,10
4222,4001,4001,27,Sun,Short Term Visitor,HO,13109.05,12,13
4223,4001,4001,27,Sun,Short Term Visitor,OO,20980.98,13,14
4224,4001,4001,27,Sun,Short Term Visitor,OH,11234.4,17,18
4234,4001,4001,27,Sun,Short Term Visitor,HH,14080.85,15,16
4235,4001,4001,27,Sun,Short Term Visitor,HH,12116.03,16,17
4246,4001,4001,27,Sun,Long Term Visitor,OO,1503.63,5,6
4247,4001,4001,27,Sun,Long Term Visitor,OO,8467.43,16,17
4271,4001,4001,27,Sun,Short Term Visitor,HH,21048.86,10,11
4272,4001,4001,27,Sun,Short Term Visitor,HH,19905.73,11,12
4273,4001,4001,27,Sun,Short Term Visitor,OH,8711.61,12,13
4274,4001,4001,27,Sun,Short Term Visitor,HH,11331.16,19,20
4284,4001,4001,27,Sun,Short Term Visitor,HH,6708.63,6,7
4426,4001,4001,27,Sun,Short Term Visitor,OO,23486.09,12,13
4439,4001,4001,27,Sun,Short Term Visitor,HO,10858.39,13,14
4440,4001,4001,27,Sun,Short Term Visitor,OH,9326.5,14,15
4454,4001,4001,27,Sun,Short Term Visitor,OO,18265.96,14,15
4493,4001,4001,27,Sun,Resident Worker,OO,632.65,16,17
4523,4001,4001,27,Sun,Short Term Visitor,OO,15818.32,9,10
4578,4001,4001,27,Sun,Short Term Visitor,HW,3926.03,9,10
4579,4001,4001,27,Sun,Short Term Visitor,WH,2083.42,19,20
4710,4001,4001,27,Sun,Outbound Commuter,WW,44.06,10,11
4711,4001,4001,27,Sun,Outbound Commuter,WO,75.08,13,14
4712,4001,4001,27,Sun,Outbound Commuter,OO,332.79,19,20
