Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
1,4004,4004,2,Wed,Short Term Visitor,WH,34.46,3,4
23,4004,4004,2,Wed,Long Term Visitor,OO,208.24,0,1
55,4004,4004,2,Wed,Short Term Visitor,OO,140.62,0,1
169,4004,4004,2,Wed,Short Term Visitor,HH,249.66,0,1
295,4004,4004,2,Wed,Short Term Visitor,HO,22.46,0,1
296,4004,4004,2,Wed,Short Term Visitor,OH,92.96,1,2
395,4004,4004,2,Wed,Short Term Visitor,OH,57.56,4,5
410,4004,4004,2,Wed,Short Term Visitor,OH,212.06,2,3
536,4004,4004,2,Wed,Short Term Visitor,WH,73.18,0,1
710,4004,4004,2,Wed,Long Term Visitor,OH,31.36,0,1
850,4004,4004,2,Wed,Short Term Visitor,OH,155.75,0,1
919,4004,4004,2,Wed,Short Term Visitor,OH,38.71,3,4
1030,4004,4004,2,Wed,Short Term Visitor,WH,27.84,1,2
1037,4004,4004,2,Wed,Long Term Visitor,HH,33.93,0,1
1107,4004,4004,2,Wed,Home Worker,OO,38.47,0,1
1548,4004,4004,2,Wed,Home Worker,HH,19.32,0,1
1836,4004,4004,2,Wed,Inbound Commuter,OH,67.56,0,1
1982,4004,4004,2,Wed,Long Term Visitor,OH,28.69,1,2
2079,4004,4004,2,Wed,Short Term Visitor,HH,4110.76,11,12
2080,4004,4004,2,Wed,Short Term Visitor,HH,3090.0,16,17
2168,4004,4004,2,Wed,Long Term Visitor,OO,4601.49,14,15
2242,4004,4004,2,Wed,Short Term Visitor,HH,3191.26,12,13
2243,4004,4004,2,Wed,Short Term Visitor,HH,3774.61,17,18
2244,4004,4004,2,Wed,Short Term Visitor,OO,4666.93,15,16
2307,4004,4004,2,Wed,Short Term Visitor,HH,2455.19,6,7
2313,4004,4004,2,Wed,Short Term Visitor,OO,2330.23,7,8
2336,4004,4004,2,Wed,Short Term Visitor,HH,3365.66,15,16
2337,4004,4004,2,Wed,Short Term Visitor,HH,2736.6,18,19
2432,4004,4004,2,Wed,Long Term Visitor,OO,2192.82,7,8
2433,4004,4004,2,Wed,Long Term Visitor,OO,5793.0,13,14
2462,4004,4004,2,Wed,Long Term Visitor,OO,6882.35,11,12
2467,4004,4004,2,Wed,Long Term Visitor,OO,7865.0,10,11
2535,4004,4004,2,Wed,Short Term Visitor,HH,3919.1,8,9
2541,4004,4004,2,Wed,Short Term Visitor,HH,3238.31,10,11
2609,4004,4004,2,Wed,Short Term Visitor,OO,6879.82,10,11
2612,4004,4004,2,Wed,Short Term Visitor,WW,1144.13,11,12
2651,4004,4004,2,Wed,Short Term Visitor,WO,462.12,12,13
2652,4004,4004,2,Wed,Short Term Visitor,OW,233.33,15,16
2674,4004,4004,2,Wed,Inbound Commuter,HO,78.02,7,8
2675,4004,4004,2,Wed,Inbound Commuter,OO,224.53,10,11
2676,4004,4004,2,Wed,Inbound Commuter,OO,112.65,11,12
2817,4004,4004,2,Wed,Long Term Visitor,OO,4164.84,15,16
2830,4004,4004,2,Wed,Outbound Commuter,OW,49.18,17,18
2923,4004,4004,2,Wed,Short Term Visitor,HH,2625.59,5,6
2950,4004,4004,2,Wed,Long Term Visitor,OO,3429.78,18,19
2951,4004,4004,2,Wed,Long Term Visitor,OO,2763.94,19,20
3035,4004,4004,2,Wed,Short Term Visitor,HO,1684.27,8,9
3036,4004,4004,2,Wed,Short Term Visitor,OH,651.64,10,11
3110,4004,4004,2,Wed,Long Term Visitor,OO,5117.27,16,17
3111,4004,4004,2,Wed,Long Term Visitor,OO,3730.64,17,18
3231,4004,4004,2,Wed,Inbound Commuter,OH,24.18,17,18
3379,4004,4004,2,Wed,Long Term Visitor,OO,6477.62,12,13
3508,4004,4004,2,Wed,Short Term Visitor,HW,2028.69,7,8
3509,4004,4004,2,Wed,Short Term Visitor,WH,1162.47,17,18
3670,4004,4004,2,Wed,Long Term Visitor,OO,6253.11,9,10
3814,4004,4004,2,Wed,Short Term Visitor,OO,4748.3,13,14
3815,4004,4004,2,Wed,Short Term Visitor,OO,5702.62,14,15
3816,4004,4004,2,Wed,Short Term Visitor,OO,3533.82,19,20
3983,4004,4004,2,Wed,Short Term Visitor,WO,854.36,17,18
3984,4004,4004,2,Wed,Short Term Visitor,OH,1469.66,17,18
4029,4004,4004,2,Wed,Short Term Visitor,HH,3797.46,7,8
4135,4004,4004,2,Wed,Short Term Visitor,OO,5375.15,9,10
4291,4004,4004,2,Wed,Long Term Visitor,OO,4770.22,8,9
4351,4004,4004,2,Wed,Long Term Visitor,OO,711.48,6,7
4367,4004,4004,2,Wed,Short Term Visitor,OO,4527.31,16,17
4619,4004,4004,2,Wed,Short Term Visitor,OO,4507.51,8,9
4696,4004,4004,2,Wed,Short Term Visitor,WH,549.68,18,19
4947,4004,4004,2,Wed,Short Term Visitor,HH,2867.87,14,15
4957,4004,4004,2,Wed,Short Term Visitor,HH,4220.97,9,10
4987,4004,4004,2,Wed,Short Term Visitor,OO,1180.08,22,23
5013,4004,4004,2,Wed,Short Term Visitor,HH,956.41,22,23
5037,4004,4004,2,Wed,Short Term Visitor,HW,888.04,8,9
5038,4004,4004,2,Wed,Short Term Visitor,WH,940.98,16,17
5053,4004,4004,2,Wed,Long Term Visitor,OO,1428.1,5,6
5056,4004,4004,2,Wed,Short Term Visitor,OH,1017.26,12,13
5179,4004,4004,2,Wed,Long Term Visitor,OO,1819.23,20,21
5226,4004,4004,2,Wed,Short Term Visitor,WO,1010.72,16,17
5513,4004,4004,2,Wed,Short Term Visitor,WH,145.55,8,9
5712,4004,4004,2,Wed,Short Term Visitor,OO,6851.73,11,12
5713,4004,4004,2,Wed,Short Term Visitor,OO,3375.78,18,19
5714,4004,4004,2,Wed,Short Term Visitor,HO,1340.32,11,12
