Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
1,4000,4000,9,Wed,Short Term Visitor,HH,1197.24,0,1
11,4000,4000,9,Wed,Long Term Visitor,OO,1026.76,0,1
37,4000,4000,9,Wed,Short Term Visitor,OH,1856.24,0,1
71,4000,4000,9,Wed,Short Term Visitor,OH,257.64,4,5
109,4000,4000,9,Wed,Short Term Visitor,OH,762.11,1,2
111,4000,4000,9,Wed,Short Term Visitor,WH,617.31,0,1
131,4000,4000,9,Wed,Short Term Visitor,WH,67.6,2,3
171,4000,4000,9,Wed,Short Term Visitor,OH,232.62,3,4
199,4000,4000,9,Wed,Inbound Commuter,OO,60.67,0,1
295,4000,4000,9,Wed,Inbound Commuter,OH,72.67,1,2
352,4000,4000,9,Wed,Short Term Visitor,WH,402.72,1,2
375,4000,4000,9,Wed,Inbound Commuter,WH,22.89,0,1
412,4000,4000,9,Wed,Short Term Visitor,WH,113.99,4,5
464,4000,4000,9,Wed,Inbound Commuter,OH,91.22,0,1
496,4000,4000,9,Wed,Short Term Visitor,OO,102.51,0,1
554,4000,4000,9,Wed,Short Term Visitor,HO,222.09,0,1
596,4000,4000,9,Wed,Inbound Commuter,HH,66.36,0,1
654,4000,4000,9,Wed,Long Term Visitor,WH,66.88,4,5
754,4000,4000,9,Wed,Short Term Visitor,HW,50.11,0,1
847,4000,4000,9,Wed,Short Term Visitor,WH,63.95,3,4
851,4000,4000,9,Wed,Resident Worker,HH,38.6,0,1
937,4000,4000,9,Wed,Short Term Visitor,OH,303.87,2,3
1014,4000,4000,9,Wed,Inbound Commuter,WH,28.85,2,3
1139,4000,4000,9,Wed,Inbound Commuter,OH,30.63,4,5
1602,4000,4000,9,Wed,Short Term Visitor,WO,54.49,0,1
1816,4000,4000,9,Wed,Inbound Commuter,WH,46.5,1,2
1965,4000,4000,9,Wed,Short Term Visitor,HW,6201.28,10,11
1966,4000,4000,9,Wed,Short Term Visitor,WH,11643.49,17,18
1967,4000,4000,9,Wed,Short Term Visitor,HW,628.44,19,20
1968,4000,4000,9,Wed,Short Term Visitor,WH,3851.25,20,21
2002,4000,4000,9,Wed,Short Term Visitor,OO,6199.04,6,7
2030,4000,4000,9,Wed,Short Term Visitor,HW,9938.61,9,10
2033,4000,4000,9,Wed,Short Term Visitor,OO,7622.93,20,21
2034,4000,4000,9,Wed,Short Term Visitor,OH,8907.32,21,22
2084,4000,4000,9,Wed,Long Term Visitor,OO,15480.04,8,9
2085,4000,4000,9,Wed,Long Term Visitor,OO,22057.46,11,12
2086,4000,4000,9,Wed,Long Term Visitor,OO,17123.61,19,20
2106,4000,4000,9,Wed,Long Term Visitor,OO,18995.18,14,15
2107,4000,4000,9,Wed,Long Term Visitor,OO,21010.72,17,18
2119,4000,4000,9,Wed,Short Term Visitor,WO,1019.14,8,9
2120,4000,4000,9,Wed,Short Term Visitor,OW,3489.17,9,10
2136,4000,4000,9,Wed,Short Term Visitor,HH,15307.73,7,8
2137,4000,4000,9,Wed,Short Term Visitor,HO,13345.0,9,10
2138,4000,4000,9,Wed,Short Term Visitor,OW,2644.59,11,12
2139,4000,4000,9,Wed,Short Term Visitor,WH,4446.79,12,13
2140,4000,4000,9,Wed,Short Term Visitor,HO,7553.67,15,16
2141,4000,4000,9,Wed,Short Term Visitor,OO,15221.57,15,16
2142,4000,4000,9,Wed,Short Term Visitor,OH,9534.61,15,16
2143,4000,4000,9,Wed,Short Term Visitor,HO,8149.78,16,17
2144,4000,4000,9,Wed,Short Term Visitor,OH,12358.75,17,18
2145,4000,4000,9,Wed,Short Term Visitor,HO,14652.45,7,8
2174,4000,4000,9,Wed,Short Term Visitor,WW,3223.03,9,10
2179,4000,4000,9,Wed,Resident Worker,OO,358.9,17,18
2180,4000,4000,9,Wed,Resident Worker,OO,92.13,18,19
2181,4000,4000,9,Wed,Resident Worker,OO,387.19,19,20
2202,4000,4000,9,Wed,Short Term Visitor,HH,12455.19,11,12
2203,4000,4000,9,Wed,Long Term Visitor,OO,8560.58,7,8
2204,4000,4000,9,Wed,Long Term Visitor,OO,12762.76,21,22
2216,4000,4000,9,Wed,Short Term Visitor,HH,15902.71,8,9
2255,4000,4000,9,Wed,Long Term Visitor,OO,19086.36,15,16
2277,4000,4000,9,Wed,Short Term Visitor,HH,14579.78,10,11
2278,4000,4000,9,Wed,Short Term Visitor,HH,12445.5,12,13
2280,4000,4000,9,Wed,Short Term Visitor,HH,13204.57,13,14
2331,4000,4000,9,Wed,Short Term Visitor,HH,13326.52,14,15
2332,4000,4000,9,Wed,Short Term Visitor,HH,8195.23,20,21
2333,4000,4000,9,Wed,Short Term Visitor,HH,3697.96,22,23
2334,4000,4000,9,Wed,Short Term Visitor,HH,1888.59,23,24
2338,4000,4000,9,Wed,Home Worker,OH,337.95,20,21
2340,4000,4000,9,Wed,Short Term Visitor,HW,1818.01,14,15
2341,4000,4000,9,Wed,Short Term Visitor,WH,8338.11,15,16
2358,4000,4000,9,Wed,Long Term Visitor,OO,17723.15,20,21
2384,4000,4000,9,Wed,Long Term Visitor,OO,21756.72,9,10
2385,4000,4000,9,Wed,Long Term Visitor,OO,25669.99,10,11
2388,4000,4000,9,Wed,Short Term Visitor,HH,13075.32,18,19
2393,4000,4000,9,Wed,Short Term Visitor,HW,21972.2,7,8
2394,4000,4000,9,Wed,Short Term Visitor,WW,4447.67,13,14
2395,4000,4000,9,Wed,Short Term Visitor,WH,4454.24,21,22
2453,4000,4000,9,Wed,Long Term Visitor,OO,7214.98,22,23
2463,4000,4000,9,Wed,Short Term Visitor,HO,8282.47,13,14
2465,4000,4000,9,Wed,Long Term Visitor,OO,22386.04,18,19
2472,4000,4000,9,Wed,Short Term Visitor,OO,15948.21,10,11
2498,4000,4000,9,Wed,Short Term Visitor,HH,12734.28,15,16
2499,4000,4000,9,Wed,Short Term Visitor,WH,11219.65,16,17
2515,4000,4000,9,Wed,Outbound Commuter,OW,295.29,9,10
2516,4000,4000,9,Wed,Outbound Commuter,WO,110.57,20,21
2517,4000,4000,9,Wed,Short Term Visitor,HO,6805.54,17,18
2518,4000,4000,9,Wed,Short Term Visitor,OH,11286.97,18,19
2533,4000,4000,9,Wed,Inbound Commuter,HW,422.66,8,9
2534,4000,4000,9,Wed,Inbound Commuter,WO,93.77,10,11
2535,4000,4000,9,Wed,Inbound Commuter,OH,135.77,10,11
2592,4000,4000,9,Wed,Short Term Visitor,HO,8738.09,12,13
2593,4000,4000,9,Wed,Short Term Visitor,HH,13046.88,16,17
2614,4000,4000,9,Wed,Short Term Visitor,OO,13082.77,18,19
2627,4000,4000,9,Wed,Resident Worker,OO,466.96,9,10
2628,4000,4000,9,Wed,Resident Worker,OO,240.21,14,15
2638,4000,4000,9,Wed,Resident Worker,OO,644.46,15,16
2639,4000,4000,9,Wed,Resident Worker,OH,40.74,17,18
2659,4000,4000,9,Wed,Short Term Visitor,HH,6004.29,21,22
2662,4000,4000,9,Wed,Outbound Commuter,OO,155.58,9,10
2701,4000,4000,9,Wed,Long Term Visitor,OO,23595.94,16,17
2723,4000,4000,9,Wed,Short Term Visitor,HH,8290.58,5,6
2758,4000,4000,9,Wed,Short Term Visitor,HH,13480.9,9,10
2759,4000,4000,9,Wed,Short Term Visitor,OH,11811.91,19,20
2767,4000,4000,9,Wed,Short Term Visitor,HH,12814.56,6,7
2814,4000,4000,9,Wed,Long Term Visitor,OO,21469.63,12,13
2865,4000,4000,9,Wed,Short Term Visitor,WO,5397.05,13,14
2870,4000,4000,9,Wed,Short Term Visitor,HW,13682.17,8,9
2871,4000,4000,9,Wed,Short Term Visitor,OH,10070.59,14,15
2892,4000,4000,9,Wed,Short Term Visitor,WO,6684.11,17,18
2898,4000,4000,9,Wed,Short Term Visitor,HW,18734.52,6,7
2899,4000,4000,9,Wed,Short Term Visitor,WH,1372.0,9,10
2930,4000,4000,9,Wed,Long Term Visitor,OO,20502.04,13,14
2967,4000,4000,9,Wed,Short Term Visitor,HO,5494.37,18,19
2968,4000,4000,9,Wed,Short Term Visitor,OH,13661.6,20,21
2971,4000,4000,9,Wed,Short Term Visitor,OO,11967.75,8,9
2974,4000,4000,9,Wed,Short Term Visitor,WH,7519.86,13,14
3068,4000,4000,9,Wed,Short Term Visitor,OW,2658.57,10,11
3069,4000,4000,9,Wed,Short Term Visitor,WW,3854.39,11,12
3070,4000,4000,9,Wed,Short Term Visitor,WO,7434.01,16,17
3092,4000,4000,9,Wed,Home Worker,OO,348.44,14,15
3093,4000,4000,9,Wed,Home Worker,OO,391.26,15,16
3107,4000,4000,9,Wed,Short Term Visitor,OO,15178.49,14,15
3208,4000,4000,9,Wed,Short Term Visitor,HO,9481.03,10,11
3209,4000,4000,9,Wed,Short Term Visitor,OH,6771.64,11,12
3210,4000,4000,9,Wed,Short Term Visitor,HW,2797.16,12,13
3211,4000,4000,9,Wed,Short Term Visitor,WH,7282.77,14,15
3223,4000,4000,9,Wed,Short Term Visitor,OO,2618.27,5,6
3247,4000,4000,9,Wed,Short Term Visitor,HO,13314.82,8,9
3280,4000,4000,9,Wed,Short Term Visitor,WW,2753.2,15,16
3281,4000,4000,9,Wed,Short Term Visitor,HW,945.38,18,19
3284,4000,4000,9,Wed,Short Term Visitor,WH,3316.71,11,12
3314,4000,4000,9,Wed,Short Term Visitor,WW,1575.53,18,19
