Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
0,4000,4000,10,Thu,Short Term Visitor,OO,492.72,0,1
1,4000,4000,10,Thu,Inbound Commuter,OH,108.94,0,1
2,4000,4000,10,Thu,Short Term Visitor,HH,1417.87,0,1
9,4000,4000,10,Thu,Short Term Visitor,WH,1105.49,0,1
33,4000,4000,10,Thu,Long Term Visitor,OO,1570.98,0,1
61,4000,4000,10,Thu,Short Term Visitor,OH,1408.84,1,2
66,4000,4000,10,Thu,Short Term Visitor,OH,608.09,4,5
107,4000,4000,10,Thu,Short Term Visitor,OH,2479.36,0,1
146,4000,4000,10,Thu,Inbound Commuter,HH,80.06,0,1
155,4000,4000,10,Thu,Short Term Visitor,OH,408.44,2,3
186,4000,4000,10,Thu,Short Term Visitor,WH,39.52,4,5
309,4000,4000,10,Thu,Short Term Visitor,HO,103.72,0,1
313,4000,4000,10,Thu,Short Term Visitor,OH,319.5,3,4
359,4000,4000,10,Thu,Outbound Commuter,WO,28.4,0,1
403,4000,4000,10,Thu,Inbound Commuter,OH,22.89,1,2
465,4000,4000,10,Thu,Short Term Visitor,WH,120.89,2,3
692,4000,4000,10,Thu,Long Term Visitor,OH,69.69,0,1
699,4000,4000,10,Thu,Long Term Visitor,WH,66.88,4,5
712,4000,4000,10,Thu,Outbound Commuter,WW,34.26,0,1
1541,4000,4000,10,Thu,Short Term Visitor,WW,40.06,0,1
1542,4000,4000,10,Thu,Short Term Visitor,WH,167.77,1,2
1635,4000,4000,10,Thu,Short Term Visitor,WH,79.93,3,4
1716,4000,4000,10,Thu,Short Term Visitor,HW,27.09,0,1
2131,4000,4000,10,Thu,Short Term Visitor,HW,9456.7,9,10
2132,4000,4000,10,Thu,Short Term Visitor,WH,12493.12,17,18
2179,4000,4000,10,Thu,Short Term Visitor,OW,3302.43,6,7
2180,4000,4000,10,Thu,Short Term Visitor,WW,2214.59,9,10
2181,4000,4000,10,Thu,Short Term Visitor,WO,4251.06,13,14
2216,4000,4000,10,Thu,Short Term Visitor,HW,14197.95,8,9
2217,4000,4000,10,Thu,Short Term Visitor,HH,15509.29,9,10
2218,4000,4000,10,Thu,Short Term Visitor,HO,7777.03,13,14
2255,4000,4000,10,Thu,Long Term Visitor,OO,28177.59,17,18
2256,4000,4000,10,Thu,Long Term Visitor,OO,16149.79,20,21
2274,4000,4000,10,Thu,Long Term Visitor,OO,14903.41,7,8
2275,4000,4000,10,Thu,Long Term Visitor,OO,26516.58,16,17
2276,4000,4000,10,Thu,Long Term Visitor,OO,16147.59,21,22
2277,4000,4000,10,Thu,Short Term Visitor,OO,17229.82,15,16
2288,4000,4000,10,Thu,Short Term Visitor,WO,1446.38,9,10
2301,4000,4000,10,Thu,Short Term Visitor,HO,8580.28,16,17
2302,4000,4000,10,Thu,Short Term Visitor,OH,10217.07,21,22
2321,4000,4000,10,Thu,Short Term Visitor,HH,13547.14,11,12
2322,4000,4000,10,Thu,Short Term Visitor,HH,11833.73,15,16
2323,4000,4000,10,Thu,Short Term Visitor,WW,3337.53,15,16
2324,4000,4000,10,Thu,Short Term Visitor,WW,1842.29,17,18
2352,4000,4000,10,Thu,Short Term Visitor,HO,12744.4,8,9
2353,4000,4000,10,Thu,Short Term Visitor,OH,10008.02,15,16
2354,4000,4000,10,Thu,Short Term Visitor,HH,13645.1,17,18
2359,4000,4000,10,Thu,Long Term Visitor,OO,23347.0,18,19
2393,4000,4000,10,Thu,Long Term Visitor,OO,27304.24,9,10
2394,4000,4000,10,Thu,Long Term Visitor,OO,33848.77,12,13
2395,4000,4000,10,Thu,Long Term Visitor,OO,28523.56,14,15
2428,4000,4000,10,Thu,Short Term Visitor,HH,7514.35,5,6
2429,4000,4000,10,Thu,Short Term Visitor,HO,7672.27,15,16
2430,4000,4000,10,Thu,Short Term Visitor,OH,11738.91,17,18
2507,4000,4000,10,Thu,Short Term Visitor,OO,11101.65,19,20
2518,4000,4000,10,Thu,Short Term Visitor,HO,5176.13,5,6
2519,4000,4000,10,Thu,Short Term Visitor,OH,12289.5,19,20
2523,4000,4000,10,Thu,Long Term Visitor,OO,21514.0,8,9
2524,4000,4000,10,Thu,Long Term Visitor,OO,35945.34,10,11
2530,4000,4000,10,Thu,Long Term Visitor,OO,20098.87,19,20
2535,4000,4000,10,Thu,Short Term Visitor,HW,22231.13,7,8
2536,4000,4000,10,Thu,Short Term Visitor,WW,3506.45,11,12
2537,4000,4000,10,Thu,Short Term Visitor,WW,4062.56,13,14
2538,4000,4000,10,Thu,Short Term Visitor,WH,6264.22,18,19
2606,4000,4000,10,Thu,Short Term Visitor,HO,11794.49,9,10
2617,4000,4000,10,Thu,Short Term Visitor,OO,15693.76,14,15
2640,4000,4000,10,Thu,Short Term Visitor,HO,8936.68,11,12
2641,4000,4000,10,Thu,Short Term Visitor,OH,10151.56,14,15
2642,4000,4000,10,Thu,Short Term Visitor,HW,19368.27,6,7
2665,4000,4000,10,Thu,Short Term Visitor,HH,6140.91,21,22
2733,4000,4000,10,Thu,Short Term Visitor,HO,13840.43,7,8
2734,4000,4000,10,Thu,Short Term Visitor,OH,4845.12,10,11
2735,4000,4000,10,Thu,Short Term Visitor,HH,11723.89,14,15
2769,4000,4000,10,Thu,Resident Worker,OW,19.4,7,8
2770,4000,4000,10,Thu,Resident Worker,WO,51.58,10,11
2771,4000,4000,10,Thu,Resident Worker,OO,364.29,11,12
2772,4000,4000,10,Thu,Resident Worker,OO,638.07,13,14
2809,4000,4000,10,Thu,Short Term Visitor,HH,15018.1,8,9
2810,4000,4000,10,Thu,Short Term Visitor,HH,12763.53,12,13
2811,4000,4000,10,Thu,Short Term Visitor,HH,13132.47,13,14
2907,4000,4000,10,Thu,Short Term Visitor,OH,8603.15,13,14
2926,4000,4000,10,Thu,Long Term Visitor,OO,33211.6,11,12
2942,4000,4000,10,Thu,Short Term Visitor,HO,9784.43,10,11
2943,4000,4000,10,Thu,Short Term Visitor,OH,7667.22,12,13
2944,4000,4000,10,Thu,Short Term Visitor,HH,11658.86,18,19
3000,4000,4000,10,Thu,Short Term Visitor,WH,4595.07,21,22
3016,4000,4000,10,Thu,Short Term Visitor,WO,5251.41,14,15
3022,4000,4000,10,Thu,Short Term Visitor,HW,1118.37,4,5
3023,4000,4000,10,Thu,Short Term Visitor,WW,164.3,5,6
3024,4000,4000,10,Thu,Short Term Visitor,WH,3620.34,12,13
3026,4000,4000,10,Thu,Short Term Visitor,OH,5981.64,11,12
3034,4000,4000,10,Thu,Resident Worker,OO,499.01,14,15
3056,4000,4000,10,Thu,Long Term Visitor,OO,28597.93,15,16
3057,4000,4000,10,Thu,Long Term Visitor,OO,29988.55,13,14
3062,4000,4000,10,Thu,Short Term Visitor,HW,6863.71,5,6
3063,4000,4000,10,Thu,Short Term Visitor,WH,7614.46,14,15
3129,4000,4000,10,Thu,Short Term Visitor,HH,14834.87,16,17
3132,4000,4000,10,Thu,Short Term Visitor,WH,4666.56,13,14
3168,4000,4000,10,Thu,Short Term Visitor,OH,12828.56,20,21
3221,4000,4000,10,Thu,Short Term Visitor,WW,2056.39,16,17
3263,4000,4000,10,Thu,Short Term Visitor,HH,13533.86,10,11
3273,4000,4000,10,Thu,Short Term Visitor,OO,12392.77,9,10
3322,4000,4000,10,Thu,Outbound Commuter,WW,525.45,12,13
3360,4000,4000,10,Thu,Short Term Visitor,WO,4942.54,12,13
3361,4000,4000,10,Thu,Short Term Visitor,OW,2338.53,13,14
3362,4000,4000,10,Thu,Short Term Visitor,WO,7633.41,17,18
3363,4000,4000,10,Thu,Short Term Visitor,HO,8511.63,17,18
