Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
58,1114,1224,7,Mon,Resident Worker,OH,20.34,0,1
59,1150,1106,7,Mon,Home Worker,OH,14.08,0,1
64,1279,1221,7,Mon,Resident Worker,OH,34.52,4,5
87,1218,1315,7,Mon,Resident Worker,WH,34.51,0,1
96,1223,1165,7,Mon,Resident Worker,WH,61.68,4,5
104,1232,1239,7,Mon,Resident Worker,WH,59.16,0,1
129,1141,1294,7,Mon,Home Worker,HH,5.71,0,1
138,1148,1211,7,Mon,Home Worker,OH,30.08,2,3
140,1226,1168,7,Mon,Resident Worker,WH,60.3,0,1
154,1294,1228,7,Mon,Resident Worker,WH,33.0,0,1
177,1109,1309,7,Mon,Resident Worker,OH,5.7,2,3
178,1247,1218,7,Mon,Long Term Visitor,OO,58.73,0,1
199,1188,1108,7,Mon,Home Worker,OH,13.38,2,3
229,1214,1237,7,Mon,Resident Worker,WH,42.64,4,5
233,1334,1107,7,Mon,Resident Worker,WH,22.58,3,4
235,1109,1149,7,Mon,Home Worker,OH,30.88,0,1
256,1149,1288,7,Mon,Home Worker,OH,31.46,0,1
261,1140,1175,7,Mon,Long Term Visitor,OO,6.97,0,1
287,1199,1105,7,Mon,Resident Worker,WH,8.35,4,5
288,1317,1319,7,Mon,Home Worker,OH,19.44,4,5
289,1346,1211,7,Mon,Resident Worker,HH,41.4,0,1
294,1124,1124,7,Mon,Home Worker,HH,66.06,0,1
320,1104,1104,7,Mon,Resident Worker,HH,8.74,0,1
338,1154,1210,7,Mon,Resident Worker,OO,63.76,0,1
351,1176,1175,7,Mon,Long Term Visitor,OO,10.99,0,1
352,1140,1140,7,Mon,Long Term Visitor,OO,11.71,0,1
376,1263,1267,7,Mon,Home Worker,HH,54.76,0,1
384,1185,1185,7,Mon,Home Worker,HH,102.67,0,1
395,1133,1133,7,Mon,Resident Worker,HH,91.07,0,1
406,1188,1258,7,Mon,Resident Worker,OH,64.67,1,2
454,1225,1227,7,Mon,Resident Worker,OH,53.91,2,3
456,1141,1141,7,Mon,Long Term Visitor,OO,50.08,0,1
484,1237,1248,7,Mon,Home Worker,OH,36.03,1,2
502,1170,1127,7,Mon,Home Worker,HH,39.81,0,1
537,1192,1226,7,Mon,Home Worker,OH,69.76,1,2
540,1106,1106,7,Mon,Home Worker,HH,19.54,0,1
542,1109,1109,7,Mon,Resident Worker,OO,5.66,0,1
550,1269,1269,7,Mon,Home Worker,HH,30.41,0,1
571,1240,1316,7,Mon,Resident Worker,OH,24.81,1,2
577,1225,1258,7,Mon,Resident Worker,OH,69.63,0,1
579,1235,1251,7,Mon,Home Worker,OH,24.97,1,2
592,1211,1211,7,Mon,Home Worker,HH,76.35,0,1
612,1235,1296,7,Mon,Home Worker,OH,54.15,0,1
617,1281,1281,7,Mon,Home Worker,HH,63.89,0,1
624,1119,1224,7,Mon,Resident Worker,OH,39.06,1,2
629,1222,1222,7,Mon,Long Term Visitor,OO,6.55,0,1
633,1133,1133,7,Mon,Home Worker,HH,52.19,0,1
635,1294,1141,7,Mon,Long Term Visitor,OO,33.86,0,1
643,1139,1139,7,Mon,Resident Worker,OO,7.52,0,1
664,1146,1334,7,Mon,Resident Worker,HO,19.11,0,1
665,1334,1146,7,Mon,Resident Worker,OH,19.11,1,2
675,1171,1132,7,Mon,Home Worker,OH,68.11,0,1
711,1235,1244,7,Mon,Resident Worker,WH,29.33,0,1
737,1187,1151,7,Mon,Long Term Visitor,OO,35.99,0,1
747,1106,1109,7,Mon,Resident Worker,OH,13.76,0,1
778,1177,1177,7,Mon,Long Term Visitor,OO,57.71,0,1
796,1337,1258,7,Mon,Home Worker,OH,40.94,0,1
799,1130,1115,7,Mon,Home Worker,OH,60.69,2,3
818,1314,1231,7,Mon,Resident Worker,HW,46.68,0,1
819,1231,1314,7,Mon,Resident Worker,WH,46.68,0,1
831,1130,1199,7,Mon,Resident Worker,HW,53.56,0,1
832,1199,1130,7,Mon,Resident Worker,WH,53.56,0,1
847,1302,1167,7,Mon,Resident Worker,WH,50.04,0,1
889,1179,1179,7,Mon,Home Worker,HH,6.28,0,1
895,1214,1160,7,Mon,Home Worker,OH,60.51,1,2
913,1225,1205,7,Mon,Resident Worker,WH,18.93,0,1
920,1244,1143,7,Mon,Resident Worker,OH,7.74,0,1
936,1252,1252,7,Mon,Resident Worker,HH,59.55,0,1
968,1252,1251,7,Mon,Home Worker,HH,29.16,0,1
976,1205,1228,7,Mon,Resident Worker,OH,61.51,0,1
989,1294,1106,7,Mon,Resident Worker,WH,18.57,4,5
992,1314,1241,7,Mon,Home Worker,OH,23.25,0,1
1019,1250,1250,7,Mon,Resident Worker,OO,29.68,0,1
1037,1114,1133,7,Mon,Home Worker,OH,54.52,0,1
1039,1143,1105,7,Mon,Resident Worker,OO,38.4,0,1
1055,1139,1140,7,Mon,Resident Worker,OH,8.62,4,5
1076,1103,1175,7,Mon,Home Worker,OH,8.53,0,1
1079,1264,1259,7,Mon,Home Worker,OH,74.49,0,1
1089,1120,1344,7,Mon,Outbound Commuter,OO,32.16,0,1
1096,1259,1261,7,Mon,Resident Worker,WH,75.57,4,5
1116,1224,1177,7,Mon,Resident Worker,WH,8.79,1,2
1130,1321,1321,7,Mon,Resident Worker,OO,57.37,0,1
1131,1321,1226,7,Mon,Resident Worker,OO,57.37,0,1
1141,1252,1252,7,Mon,Home Worker,HH,31.37,0,1
1149,1228,1133,7,Mon,Resident Worker,WH,50.46,0,1
1150,1261,1203,7,Mon,Outbound Commuter,HO,22.41,0,1
1151,1203,1262,7,Mon,Outbound Commuter,OH,22.41,0,1
1160,1221,1221,7,Mon,Resident Worker,HH,45.25,0,1
1166,1317,1318,7,Mon,Outbound Commuter,OH,15.89,1,2
1184,1241,1233,7,Mon,Home Worker,OH,38.82,0,1
1188,1235,1220,7,Mon,Resident Worker,WH,33.93,4,5
1192,1319,1317,7,Mon,Resident Worker,OH,21.22,1,2
1199,1262,1262,7,Mon,Outbound Commuter,HH,22.07,0,1
1215,1317,1301,7,Mon,Home Worker,HH,15.89,0,1
