Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
23,4000,4000,26,Sat,Short Term Visitor,OH,4727.89,0,1
27,4000,4000,26,Sat,Short Term Visitor,WH,1520.73,0,1
30,4000,4000,26,Sat,Long Term Visitor,HH,15.15,0,1
32,4000,4000,26,Sat,Long Term Visitor,OO,852.87,0,1
42,4000,4000,26,Sat,Short Term Visitor,OH,3069.6,1,2
58,4000,4000,26,Sat,Short Term Visitor,OH,924.17,3,4
78,4000,4000,26,Sat,Short Term Visitor,WH,448.25,2,3
104,4000,4000,26,Sat,Short Term Visitor,OH,1479.69,2,3
120,4000,4000,26,Sat,Short Term Visitor,WH,738.6,1,2
156,4000,4000,26,Sat,Inbound Commuter,HH,21.77,0,1
172,4000,4000,26,Sat,Short Term Visitor,OH,678.81,4,5
227,4000,4000,26,Sat,Short Term Visitor,HO,129.5,0,1
265,4000,4000,26,Sat,Inbound Commuter,OH,177.59,2,3
300,4000,4000,26,Sat,Inbound Commuter,OH,62.98,1,2
336,4000,4000,26,Sat,Short Term Visitor,OW,223.01,0,1
379,4000,4000,26,Sat,Short Term Visitor,OO,1203.39,0,1
484,4000,4000,26,Sat,Short Term Visitor,WH,153.78,4,5
491,4000,4000,26,Sat,Short Term Visitor,HH,1724.48,0,1
751,4000,4000,26,Sat,Resident Worker,OO,29.61,0,1
787,4000,4000,26,Sat,Short Term Visitor,WH,291.83,3,4
1007,4000,4000,26,Sat,Inbound Commuter,OH,37.4,4,5
1139,4000,4000,26,Sat,Inbound Commuter,OH,252.11,0,1
1339,4000,4000,26,Sat,Inbound Commuter,WH,20.97,3,4
1343,4000,4000,26,Sat,Long Term Visitor,WH,67.73,0,1
1675,4000,4000,26,Sat,Short Term Visitor,HW,50.6,0,1
2549,4000,4000,26,Sat,Outbound Commuter,HO,30.21,0,1
3434,4000,4000,26,Sat,Short Term Visitor,WO,41.26,0,1
3500,4000,4000,26,Sat,Home Worker,HH,45.02,0,1
3553,4000,4000,26,Sat,Inbound Commuter,WH,46.96,2,3
3558,4000,4000,26,Sat,Outbound Commuter,OW,30.3,0,1
