Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
0,4005,4005,2,Wed,Short Term Visitor,HH,2933.92,0,1
6,4005,4005,2,Wed,Long Term Visitor,OO,356.32,0,1
10,4005,4005,2,Wed,Short Term Visitor,OH,3944.51,0,1
16,4005,4005,2,Wed,Short Term Visitor,OH,674.46,2,3
22,4005,4005,2,Wed,Short Term Visitor,OO,923.75,0,1
65,4005,4005,2,Wed,Short Term Visitor,OH,1059.75,4,5
83,4005,4005,2,Wed,Short Term Visitor,WH,346.24,4,5
94,4005,4005,2,Wed,Short Term Visitor,HW,130.98,0,1
95,4005,4005,2,Wed,Short Term Visitor,WH,1130.44,0,1
100,4005,4005,2,Wed,Short Term Visitor,OH,1848.63,1,2
116,4005,4005,2,Wed,Inbound Commuter,OH,137.81,0,1
125,4005,4005,2,Wed,Short Term Visitor,WH,246.18,3,4
166,4005,4005,2,Wed,Short Term Visitor,HO,244.14,0,1
188,4005,4005,2,Wed,Inbound Commuter,HH,56.72,0,1
204,4005,4005,2,Wed,Short Term Visitor,WH,308.32,2,3
210,4005,4005,2,Wed,Short Term Visitor,OH,829.71,3,4
399,4005,4005,2,Wed,Long Term Visitor,HH,137.48,0,1
498,4005,4005,2,Wed,Inbound Commuter,OH,14.41,2,3
529,4005,4005,2,Wed,Short Term Visitor,WH,359.69,1,2
603,4005,4005,2,Wed,Outbound Commuter,OW,45.59,0,1
713,4005,4005,2,Wed,Outbound Commuter,WW,58.74,0,1
926,4005,4005,2,Wed,Short Term Visitor,WW,130.04,0,1
1045,4005,4005,2,Wed,Home Worker,HH,7.7,0,1
1129,4005,4005,2,Wed,Resident Worker,OO,5.42,0,1
1237,4005,4005,2,Wed,Inbound Commuter,OH,76.4,1,2
1249,4005,4005,2,Wed,Long Term Visitor,OH,115.64,0,1
1365,4005,4005,2,Wed,Inbound Commuter,OO,65.73,0,1
1520,4005,4005,2,Wed,Long Term Visitor,OH,19.22,4,5
1658,4005,4005,2,Wed,Short Term Visitor,OW,18.43,0,1
1805,4005,4005,2,Wed,Long Term Visitor,WH,35.1,1,2
1967,4005,4005,2,Wed,Inbound Commuter,OH,13.0,4,5
2056,4005,4005,2,Wed,Short Term Visitor,OO,28566.39,10,11
2057,4005,4005,2,Wed,Short Term Visitor,OO,29306.11,13,14
2058,4005,4005,2,Wed,Short Term Visitor,OO,30294.23,15,16
2062,4005,4005,2,Wed,Short Term Visitor,OO,25655.17,9,10
2063,4005,4005,2,Wed,Short Term Visitor,OO,29935.31,11,12
2064,4005,4005,2,Wed,Short Term Visitor,OO,31165.35,14,15
2065,4005,4005,2,Wed,Short Term Visitor,HW,10138.07,9,10
2066,4005,4005,2,Wed,Short Term Visitor,WW,7151.03,13,14
2067,4005,4005,2,Wed,Short Term Visitor,WW,4314.31,16,17
2068,4005,4005,2,Wed,Short Term Visitor,WH,6589.63,20,21
2069,4005,4005,2,Wed,Short Term Visitor,HH,3101.87,23,24
2071,4005,4005,2,Wed,Long Term Visitor,OO,9898.32,7,8
2078,4005,4005,2,Wed,Short Term Visitor,OO,15183.08,6,7
2084,4005,4005,2,Wed,Long Term Visitor,OO,17457.03,12,13
2085,4005,4005,2,Wed,Long Term Visitor,OO,15718.24,13,14
2098,4005,4005,2,Wed,Short Term Visitor,HH,21538.48,10,11
2099,4005,4005,2,Wed,Short Term Visitor,HW,28229.87,6,7
2100,4005,4005,2,Wed,Short Term Visitor,WO,12074.92,15,16
2101,4005,4005,2,Wed,Short Term Visitor,OH,21975.15,20,21
2102,4005,4005,2,Wed,Short Term Visitor,OO,24323.1,18,19
2103,4005,4005,2,Wed,Short Term Visitor,OO,17936.91,20,21
2130,4005,4005,2,Wed,Short Term Visitor,HH,23543.76,7,8
2131,4005,4005,2,Wed,Short Term Visitor,HH,21270.42,18,19
2132,4005,4005,2,Wed,Short Term Visitor,HH,19704.43,19,20
2133,4005,4005,2,Wed,Short Term Visitor,HH,14156.77,21,22
2142,4005,4005,2,Wed,Short Term Visitor,HH,19027.31,12,13
2186,4005,4005,2,Wed,Short Term Visitor,OW,5211.08,10,11
2187,4005,4005,2,Wed,Short Term Visitor,WO,14376.23,16,17
2188,4005,4005,2,Wed,Short Term Visitor,OW,2727.11,16,17
2189,4005,4005,2,Wed,Short Term Visitor,WO,1779.9,21,22
2190,4005,4005,2,Wed,Short Term Visitor,OO,9345.92,21,22
2198,4005,4005,2,Wed,Short Term Visitor,HH,22014.88,6,7
2199,4005,4005,2,Wed,Short Term Visitor,HW,16380.39,8,9
2200,4005,4005,2,Wed,Short Term Visitor,WH,8154.87,18,19
2201,4005,4005,2,Wed,Short Term Visitor,HH,9012.58,22,23
2202,4005,4005,2,Wed,Short Term Visitor,HO,528.84,23,24
2210,4005,4005,2,Wed,Outbound Commuter,WW,201.56,11,12
2216,4005,4005,2,Wed,Long Term Visitor,OO,4811.14,6,7
2217,4005,4005,2,Wed,Long Term Visitor,OO,14733.71,14,15
2218,4005,4005,2,Wed,Long Term Visitor,OO,15455.0,15,16
