Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
12,4004,4004,26,Sat,Short Term Visitor,WH,50.01,1,2
147,4004,4004,26,Sat,Short Term Visitor,HH,455.97,0,1
165,4004,4004,26,Sat,Short Term Visitor,WH,138.53,0,1
346,4004,4004,26,Sat,Short Term Visitor,OH,131.49,0,1
429,4004,4004,26,Sat,Short Term Visitor,HO,32.09,0,1
445,4004,4004,26,Sat,Short Term Visitor,OH,161.64,1,2
494,4004,4004,26,Sat,Short Term Visitor,OO,275.32,0,1
524,4004,4004,26,Sat,Long Term Visitor,OO,295.7,0,1
699,4004,4004,26,Sat,Short Term Visitor,WH,21.47,3,4
811,4004,4004,26,Sat,Long Term Visitor,OH,17.66,4,5
1152,4004,4004,26,Sat,Short Term Visitor,OH,58.91,2,3
1410,4004,4004,26,Sat,Short Term Visitor,OH,20.33,4,5
1774,4004,4004,26,Sat,Outbound Commuter,OW,45.0,0,1
1801,4004,4004,26,Sat,Short Term Visitor,WH,44.23,4,5
2697,4004,4004,26,Sat,Inbound Commuter,OH,19.26,0,1
2774,4004,4004,26,Sat,Inbound Commuter,HH,40.95,0,1
3620,4004,4004,26,Sat,Short Term Visitor,HH,4054.17,9,10
3639,4004,4004,26,Sat,Short Term Visitor,OO,6500.97,12,13
3801,4004,4004,26,Sat,Short Term Visitor,HH,1844.24,6,7
3802,4004,4004,26,Sat,Short Term Visitor,HH,2768.97,7,8
3803,4004,4004,26,Sat,Short Term Visitor,HH,3561.02,10,11
3804,4004,4004,26,Sat,Short Term Visitor,HH,3425.19,12,13
3805,4004,4004,26,Sat,Short Term Visitor,HH,2116.56,15,16
3807,4004,4004,26,Sat,Long Term Visitor,OO,502.18,5,6
3827,4004,4004,26,Sat,Short Term Visitor,OO,5713.87,15,16
3941,4004,4004,26,Sat,Short Term Visitor,OO,5416.6,14,15
4103,4004,4004,26,Sat,Short Term Visitor,HO,578.92,16,17
4104,4004,4004,26,Sat,Short Term Visitor,OH,1199.31,20,21
4111,4004,4004,26,Sat,Long Term Visitor,OO,2515.05,18,19
4175,4004,4004,26,Sat,Short Term Visitor,OO,2090.08,7,8
4273,4004,4004,26,Sat,Short Term Visitor,HW,683.25,9,10
4274,4004,4004,26,Sat,Short Term Visitor,WH,157.25,13,14
4477,4004,4004,26,Sat,Short Term Visitor,OO,3313.22,18,19
4562,4004,4004,26,Sat,Long Term Visitor,OO,491.48,6,7
4563,4004,4004,26,Sat,Long Term Visitor,OO,4023.56,15,16
4564,4004,4004,26,Sat,Long Term Visitor,OO,3314.29,17,18
4568,4004,4004,26,Sat,Short Term Visitor,HO,1569.85,10,11
4569,4004,4004,26,Sat,Short Term Visitor,OH,700.12,16,17
4601,4004,4004,26,Sat,Long Term Visitor,OO,998.47,22,23
4603,4004,4004,26,Sat,Long Term Visitor,OO,7290.22,10,11
4609,4004,4004,26,Sat,Short Term Visitor,HH,2399.84,13,14
4610,4004,4004,26,Sat,Short Term Visitor,HH,2368.34,14,15
