Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
3995,3995,130,229,1,Tue,Resident Worker,WH,35.69,18,19
4009,4009,87,147,1,Tue,Resident Worker,OO,40.85,11,12
4012,4012,87,87,1,Tue,Resident Worker,OO,40.85,17,18
4056,4056,36,169,1,Tue,Resident Worker,HW,54.56,8,9
4057,4057,169,36,1,Tue,Resident Worker,WH,54.56,21,22
4089,4089,12,12,1,Tue,Home Worker,OO,52.99,22,23
4090,4090,12,12,1,Tue,Home Worker,OO,52.99,23,24
4096,4096,117,117,1,Tue,Home Worker,HH,81.87,14,15
4097,4097,117,117,1,Tue,Home Worker,HH,113.48,18,19
4164,4164,20,22,1,Tue,Home Worker,HH,65.62,4,5
4165,4165,22,20,1,Tue,Home Worker,HH,65.62,14,15
4189,4189,197,115,1,Tue,Resident Worker,OH,37.36,17,18
4190,4190,115,115,1,Tue,Resident Worker,HH,64.26,18,19
4201,4201,3,49,1,Tue,Inbound Commuter,WO,31.36,12,13
4202,4202,49,3,1,Tue,Inbound Commuter,OW,31.36,12,13
4217,4217,75,49,1,Tue,Inbound Commuter,OO,48.13,16,17
4218,4218,49,17,1,Tue,Inbound Commuter,OO,48.13,18,19
4247,4247,24,24,1,Tue,Home Worker,HH,27.41,9,10
4248,4248,24,24,1,Tue,Home Worker,HH,27.41,16,17
4255,4255,181,181,1,Tue,Resident Worker,HH,34.59,10,11
4256,4256,181,181,1,Tue,Resident Worker,HH,34.59,13,14
4297,4297,121,72,1,Tue,Home Worker,OO,30.97,21,22
4302,4302,189,49,1,Tue,Resident Worker,HW,20.26,6,7
4303,4303,49,49,1,Tue,Resident Worker,WW,20.26,10,11
4304,4304,49,189,1,Tue,Resident Worker,WH,20.26,16,17
4308,4308,2,63,1,Tue,Resident Worker,HW,38.8,7,8
4309,4309,63,63,1,Tue,Resident Worker,WW,38.8,15,16
4310,4310,63,2,1,Tue,Resident Worker,WH,38.8,18,19
4363,4363,177,177,1,Tue,Home Worker,HH,111.55,8,9
4376,4376,169,169,1,Tue,Inbound Commuter,WW,38.65,15,16
4380,4380,31,45,1,Tue,Home Worker,HH,46.61,14,15
4381,4381,52,167,1,Tue,Home Worker,OO,46.61,15,16
4382,4382,167,31,1,Tue,Home Worker,OH,46.61,18,19
4388,4388,122,75,1,Tue,Resident Worker,HW,24.73,9,10
4389,4389,75,122,1,Tue,Resident Worker,WH,24.73,12,13
4390,4390,59,59,1,Tue,Home Worker,HH,56.64,11,12
4403,4403,120,195,1,Tue,Home Worker,OH,53.37,14,15
4457,4457,39,3,1,Tue,Resident Worker,WO,45.96,12,13
4458,4458,3,39,1,Tue,Resident Worker,OW,45.96,12,13
4459,4459,39,100,1,Tue,Resident Worker,WO,45.96,14,15
4474,4474,209,215,1,Tue,Resident Worker,OW,30.94,9,10
4475,4475,215,215,1,Tue,Resident Worker,WO,30.94,11,12
4479,4479,207,192,1,Tue,Resident Worker,HW,42.59,7,8
4480,4480,192,208,1,Tue,Resident Worker,WH,42.59,18,19
4502,4502,165,108,1,Tue,Home Worker,HO,72.99,7,8
4503,4503,108,159,1,Tue,Home Worker,OH,72.99,11,12
4504,4504,159,67,1,Tue,Home Worker,HO,72.99,15,16
4505,4505,67,159,1,Tue,Home Worker,OH,72.99,17,18
4583,4583,47,26,1,Tue,Resident Worker,OO,81.76,13,14
4633,4633,77,105,1,Tue,Home Worker,HO,30.45,18,19
4634,4634,105,77,1,Tue,Home Worker,OH,30.45,19,20
4705,4705,37,119,1,Tue,Resident Worker,HW,32.24,7,8
4706,4706,119,37,1,Tue,Resident Worker,WH,32.24,12,13
4735,4735,85,100,1,Tue,Resident Worker,OO,31.8,11,12
4736,4736,100,128,1,Tue,Resident Worker,OO,31.8,18,19
4755,4755,126,144,1,Tue,Home Worker,OH,50.13,22,23
4789,4789,48,48,1,Tue,Long Term Visitor,OO,72.1,21,22
4802,4802,127,127,1,Tue,Long Term Visitor,OO,42.09,15,16
4805,4805,212,7,1,Tue,Resident Worker,HW,43.96,9,10
4806,4806,7,212,1,Tue,Resident Worker,WO,43.96,16,17
4864,4864,184,203,1,Tue,Resident Worker,OO,46.13,14,15
4865,4865,203,184,1,Tue,Resident Worker,OO,46.13,19,20
4906,4906,36,37,1,Tue,Resident Worker,HH,52.25,7,8
4955,4955,124,89,1,Tue,Resident Worker,WO,57.48,17,18
4957,4957,120,75,1,Tue,Home Worker,HO,35.0,8,9
4958,4958,75,38,1,Tue,Home Worker,OO,35.0,12,13
4959,4959,38,120,1,Tue,Home Worker,OH,35.0,14,15
4960,4960,120,75,1,Tue,Home Worker,HO,35.0,16,17
4961,4961,75,75,1,Tue,Home Worker,OO,35.0,18,19
4962,4962,75,120,1,Tue,Home Worker,OH,35.0,19,20
5048,5048,208,218,1,Tue,Resident Worker,OW,42.4,7,8
5049,5049,218,141,1,Tue,Resident Worker,WO,42.4,15,16
5081,5081,99,102,1,Tue,Resident Worker,HW,35.67,9,10
5082,5082,102,112,1,Tue,Resident Worker,WH,35.67,14,15
5083,5083,119,103,1,Tue,Home Worker,HO,37.34,17,18
5101,5101,218,218,1,Tue,Short Term Visitor,OO,44.1,13,14
5102,5102,66,156,1,Tue,Resident Worker,HW,39.9,7,8
5103,5103,156,45,1,Tue,Resident Worker,WO,39.9,17,18
5104,5104,45,66,1,Tue,Resident Worker,OH,39.9,18,19
5108,5108,128,119,1,Tue,Resident Worker,OO,48.04,12,13
5113,5113,39,41,1,Tue,Resident Worker,OO,71.07,15,16
5129,5129,105,178,1,Tue,Resident Worker,WO,37.04,17,18
5131,5131,44,118,1,Tue,Home Worker,HO,52.07,13,14
5132,5132,118,44,1,Tue,Home Worker,OH,52.07,20,21
5146,5146,120,120,1,Tue,Resident Worker,HH,43.63,18,19
5171,5171,65,65,1,Tue,Home Worker,HH,124.19,11,12
5174,5174,145,119,1,Tue,Resident Worker,OW,43.16,10,11
5201,5201,86,119,1,Tue,Resident Worker,OO,46.39,7,8
5209,5209,193,193,1,Tue,Home Worker,HH,34.69,7,8
5220,5220,75,75,1,Tue,Home Worker,HH,79.83,14,15
5230,5230,208,208,1,Tue,Home Worker,HH,24.63,5,6
5231,5231,208,140,1,Tue,Home Worker,HO,24.63,12,13
5232,5232,140,140,1,Tue,Home Worker,OO,24.63,13,14
5233,5233,140,208,1,Tue,Home Worker,OH,24.63,19,20
5256,5256,213,213,1,Tue,Resident Worker,HH,104.07,16,17
5299,5299,213,215,1,Tue,Home Worker,HO,50.51,17,18
5300,5300,215,214,1,Tue,Home Worker,OH,50.51,19,20
5308,5308,203,203,1,Tue,Resident Worker,WW,34.97,17,18
5324,5324,218,210,1,Tue,Home Worker,HO,102.97,8,9
5353,5353,141,140,1,Tue,Resident Worker,OO,39.31,16,17
5411,5411,224,104,1,Tue,Resident Worker,WW,33.16,11,12
5511,5511,104,149,1,Tue,Long Term Visitor,OO,40.93,10,11
5512,5512,149,112,1,Tue,Long Term Visitor,OO,40.93,12,13
5516,5516,130,213,1,Tue,Home Worker,OO,19.12,19,20
5527,5527,187,187,1,Tue,Resident Worker,OO,118.5,12,13
5531,5531,43,29,1,Tue,Resident Worker,OO,68.5,16,17
5569,5569,192,192,1,Tue,Resident Worker,OO,48.78,7,8
5570,5570,192,136,1,Tue,Resident Worker,OO,48.78,19,20
5583,5583,52,63,1,Tue,Resident Worker,HW,52.4,7,8
5584,5584,63,52,1,Tue,Resident Worker,WH,52.4,17,18
5646,5646,67,3,1,Tue,Inbound Commuter,WO,38.4,13,14
5680,5680,127,131,1,Tue,Home Worker,HO,30.61,8,9
5681,5681,131,127,1,Tue,Home Worker,OH,30.61,16,17
5742,5742,129,129,1,Tue,Resident Worker,HH,64.65,6,7
5746,5746,22,49,1,Tue,Resident Worker,OO,36.48,17,18
5762,5762,227,227,1,Tue,Home Worker,HH,36.27,14,15
5778,5778,218,213,1,Tue,Resident Worker,HW,280.46,6,7
5779,5779,213,218,1,Tue,Resident Worker,WH,136.31,16,17
5780,5780,24,25,1,Tue,Resident Worker,HH,44.31,4,5
5781,5781,25,24,1,Tue,Resident Worker,HH,44.31,19,20
5792,5792,108,192,1,Tue,Resident Worker,OO,50.22,18,19
5807,5807,110,108,1,Tue,Home Worker,HO,54.35,5,6
5808,5808,108,110,1,Tue,Home Worker,OH,54.35,14,15
5838,5838,31,3,1,Tue,Short Term Visitor,OO,27.9,16,17
5846,5846,226,226,1,Tue,Long Term Visitor,OO,40.33,12,13
5851,5851,38,227,1,Tue,Long Term Visitor,OO,46.26,19,20
5868,5868,206,225,1,Tue,Home Worker,OH,23.25,19,20
5890,5890,37,70,1,Tue,Resident Worker,WW,29.88,19,20
5900,5900,189,189,1,Tue,Home Worker,HO,29.18,9,10
5908,5908,214,214,1,Tue,Home Worker,HH,165.47,11,12
5935,5935,112,203,1,Tue,Home Worker,HO,34.15,10,11
5936,5936,203,112,1,Tue,Home Worker,OH,34.15,12,13
5937,5937,203,89,1,Tue,Resident Worker,HW,38.24,5,6
5938,5938,89,203,1,Tue,Resident Worker,WH,38.24,17,18
5956,5956,119,119,1,Tue,Resident Worker,HH,33.12,18,19
5964,5964,139,139,1,Tue,Home Worker,HH,38.21,6,7
5965,5965,139,143,1,Tue,Home Worker,HO,38.21,11,12
5978,5978,204,143,1,Tue,Resident Worker,HW,33.37,13,14
5979,5979,143,204,1,Tue,Resident Worker,WH,33.37,15,16
5998,5998,213,213,1,Tue,Resident Worker,OO,58.25,14,15
6016,6016,59,126,1,Tue,Home Worker,HO,46.43,9,10
6057,6057,120,90,1,Tue,Resident Worker,HO,38.39,17,18
6058,6058,90,120,1,Tue,Resident Worker,OH,38.39,18,19
6063,6063,209,197,1,Tue,Resident Worker,HW,47.18,8,9
6064,6064,197,208,1,Tue,Resident Worker,WO,47.18,16,17
6096,6096,209,209,1,Tue,Home Worker,HH,78.26,8,9
6097,6097,209,213,1,Tue,Home Worker,HO,88.91,12,13
6098,6098,213,187,1,Tue,Home Worker,OO,32.12,16,17
6099,6099,187,209,1,Tue,Home Worker,OH,32.12,17,18
