Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
14,4000,4000,14,Mon,Short Term Visitor,OH,1907.85,0,1
31,4000,4000,14,Mon,Short Term Visitor,OO,640.18,0,1
48,4000,4000,14,Mon,Short Term Visitor,OH,1212.07,1,2
61,4000,4000,14,Mon,Short Term Visitor,WH,671.8,0,1
104,4000,4000,14,Mon,Short Term Visitor,HH,1042.98,0,1
105,4000,4000,14,Mon,Short Term Visitor,WH,273.9,4,5
119,4000,4000,14,Mon,Short Term Visitor,OH,627.39,4,5
149,4000,4000,14,Mon,Short Term Visitor,OH,300.67,2,3
156,4000,4000,14,Mon,Short Term Visitor,WH,440.31,1,2
330,4000,4000,14,Mon,Inbound Commuter,OH,132.54,0,1
384,4000,4000,14,Mon,Long Term Visitor,OO,567.4,0,1
405,4000,4000,14,Mon,Short Term Visitor,HO,160.56,0,1
582,4000,4000,14,Mon,Inbound Commuter,HH,41.81,0,1
594,4000,4000,14,Mon,Short Term Visitor,WO,184.56,0,1
668,4000,4000,14,Mon,Long Term Visitor,HO,87.46,0,1
688,4000,4000,14,Mon,Long Term Visitor,WH,66.88,4,5
707,4000,4000,14,Mon,Short Term Visitor,OH,420.68,3,4
710,4000,4000,14,Mon,Short Term Visitor,WH,201.73,3,4
1289,4000,4000,14,Mon,Long Term Visitor,WH,84.38,0,1
1356,4000,4000,14,Mon,Long Term Visitor,OH,71.06,3,4
1468,4000,4000,14,Mon,Inbound Commuter,OH,52.73,2,3
1845,4000,4000,14,Mon,Long Term Visitor,OO,18798.01,17,18
1889,4000,4000,14,Mon,Short Term Visitor,OO,6153.46,6,7
1920,4000,4000,14,Mon,Short Term Visitor,HW,19908.5,7,8
1921,4000,4000,14,Mon,Short Term Visitor,WH,1055.76,8,9
1922,4000,4000,14,Mon,Short Term Visitor,HH,14268.29,10,11
1923,4000,4000,14,Mon,Short Term Visitor,HH,9965.21,19,20
1924,4000,4000,14,Mon,Short Term Visitor,HO,2022.13,20,21
1925,4000,4000,14,Mon,Short Term Visitor,OH,9114.04,21,22
2028,4000,4000,14,Mon,Long Term Visitor,OO,25934.81,9,10
2029,4000,4000,14,Mon,Long Term Visitor,OO,28655.64,10,11
2030,4000,4000,14,Mon,Long Term Visitor,OO,17801.45,15,16
2033,4000,4000,14,Mon,Short Term Visitor,OW,3154.19,9,10
2034,4000,4000,14,Mon,Short Term Visitor,WO,6486.72,15,16
2047,4000,4000,14,Mon,Short Term Visitor,HO,10548.97,9,10
2048,4000,4000,14,Mon,Short Term Visitor,OH,11002.44,20,21
2066,4000,4000,14,Mon,Short Term Visitor,HH,15218.93,11,12
2072,4000,4000,14,Mon,Short Term Visitor,HH,15047.27,8,9
2073,4000,4000,14,Mon,Short Term Visitor,HH,12444.6,12,13
2074,4000,4000,14,Mon,Short Term Visitor,HH,13285.44,14,15
2075,4000,4000,14,Mon,Short Term Visitor,HH,6858.23,21,22
2076,4000,4000,14,Mon,Short Term Visitor,OW,681.39,18,19
2101,4000,4000,14,Mon,Short Term Visitor,OH,3666.92,10,11
2102,4000,4000,14,Mon,Short Term Visitor,HO,8357.65,11,12
2103,4000,4000,14,Mon,Short Term Visitor,OO,16853.29,11,12
2104,4000,4000,14,Mon,Short Term Visitor,OH,8269.27,12,13
2105,4000,4000,14,Mon,Short Term Visitor,HO,9964.38,13,14
2125,4000,4000,14,Mon,Short Term Visitor,HO,7331.02,15,16
2126,4000,4000,14,Mon,Short Term Visitor,OH,11641.6,15,16
2175,4000,4000,14,Mon,Long Term Visitor,OO,7479.17,21,22
2177,4000,4000,14,Mon,Short Term Visitor,HH,8105.6,5,6
2179,4000,4000,14,Mon,Short Term Visitor,HH,13237.76,16,17
2184,4000,4000,14,Mon,Long Term Visitor,OO,19958.95,13,14
2197,4000,4000,14,Mon,Long Term Visitor,OO,18292.08,14,15
2224,4000,4000,14,Mon,Short Term Visitor,OO,13994.75,9,10
2226,4000,4000,14,Mon,Short Term Visitor,HH,13934.32,9,10
2227,4000,4000,14,Mon,Short Term Visitor,HH,10015.47,20,21
2228,4000,4000,14,Mon,Short Term Visitor,HH,4126.48,22,23
2266,4000,4000,14,Mon,Inbound Commuter,OO,690.78,11,12
2267,4000,4000,14,Mon,Inbound Commuter,OO,1025.49,16,17
2277,4000,4000,14,Mon,Short Term Visitor,HO,7014.17,17,18
2278,4000,4000,14,Mon,Short Term Visitor,OH,11126.23,18,19
2288,4000,4000,14,Mon,Short Term Visitor,HW,9551.74,9,10
2289,4000,4000,14,Mon,Short Term Visitor,WW,4650.67,12,13
2290,4000,4000,14,Mon,Short Term Visitor,WW,2400.41,15,16
2291,4000,4000,14,Mon,Short Term Visitor,WW,1010.14,19,20
2292,4000,4000,14,Mon,Short Term Visitor,WH,3867.62,21,22
2339,4000,4000,14,Mon,Short Term Visitor,OO,14433.12,10,11
2352,4000,4000,14,Mon,Long Term Visitor,OO,27750.68,11,12
2368,4000,4000,14,Mon,Short Term Visitor,OO,6995.28,7,8
2369,4000,4000,14,Mon,Short Term Visitor,OO,17345.83,12,13
2380,4000,4000,14,Mon,Long Term Visitor,OO,3486.47,6,7
2383,4000,4000,14,Mon,Short Term Visitor,HW,13367.46,8,9
2384,4000,4000,14,Mon,Short Term Visitor,WH,12522.9,17,18
2400,4000,4000,14,Mon,Outbound Commuter,OO,530.16,10,11
2401,4000,4000,14,Mon,Short Term Visitor,HO,7530.61,16,17
