Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
29,4000,4000,24,Thu,Long Term Visitor,OO,685.69,0,1
43,4000,4000,24,Thu,Short Term Visitor,WH,1022.71,0,1
46,4000,4000,24,Thu,Short Term Visitor,OH,768.54,2,3
64,4000,4000,24,Thu,Short Term Visitor,OH,248.82,3,4
71,4000,4000,24,Thu,Short Term Visitor,OH,2104.12,0,1
86,4000,4000,24,Thu,Short Term Visitor,OH,1170.28,1,2
93,4000,4000,24,Thu,Short Term Visitor,HH,1386.05,0,1
95,4000,4000,24,Thu,Short Term Visitor,OH,538.87,4,5
106,4000,4000,24,Thu,Inbound Commuter,OH,75.59,4,5
124,4000,4000,24,Thu,Short Term Visitor,WH,325.19,1,2
146,4000,4000,24,Thu,Short Term Visitor,HO,167.47,0,1
240,4000,4000,24,Thu,Inbound Commuter,HH,52.31,0,1
291,4000,4000,24,Thu,Short Term Visitor,WH,199.01,2,3
293,4000,4000,24,Thu,Short Term Visitor,WH,186.55,4,5
307,4000,4000,24,Thu,Inbound Commuter,OH,171.75,0,1
356,4000,4000,24,Thu,Short Term Visitor,OO,220.48,0,1
384,4000,4000,24,Thu,Inbound Commuter,OO,37.49,0,1
459,4000,4000,24,Thu,Short Term Visitor,HW,62.5,0,1
1250,4000,4000,24,Thu,Short Term Visitor,WH,43.24,3,4
1314,4000,4000,24,Thu,Outbound Commuter,HW,13.81,0,1
1342,4000,4000,24,Thu,Long Term Visitor,WH,31.12,0,1
1524,4000,4000,24,Thu,Long Term Visitor,WH,9.55,3,4
1699,4000,4000,24,Thu,Resident Worker,OO,14.43,0,1
1840,4000,4000,24,Thu,Outbound Commuter,OO,28.06,0,1
2005,4000,4000,24,Thu,Inbound Commuter,OH,49.78,3,4
2067,4000,4000,24,Thu,Resident Worker,WW,42.64,11,12
2068,4000,4000,24,Thu,Resident Worker,WO,23.79,16,17
2107,4000,4000,24,Thu,Long Term Visitor,OO,20304.29,9,10
2108,4000,4000,24,Thu,Long Term Visitor,OO,15486.53,14,15
2131,4000,4000,24,Thu,Short Term Visitor,OO,5766.6,6,7
2132,4000,4000,24,Thu,Short Term Visitor,OO,14640.73,10,11
2169,4000,4000,24,Thu,Short Term Visitor,HW,13671.09,8,9
2170,4000,4000,24,Thu,Short Term Visitor,WH,10924.95,17,18
2172,4000,4000,24,Thu,Short Term Visitor,HH,15483.92,7,8
2173,4000,4000,24,Thu,Short Term Visitor,HH,8121.14,20,21
2278,4000,4000,24,Thu,Short Term Visitor,WW,3393.14,11,12
