Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
608,608,4005,4005,1,Tue,Short Term Visitor,HW,1710.54,17,18
609,609,4005,4005,1,Tue,Short Term Visitor,WH,6130.26,20,21
628,628,4005,4005,1,Tue,Short Term Visitor,WW,5768.91,14,15
629,629,4005,4005,1,Tue,Short Term Visitor,WO,7192.97,18,19
673,673,4005,4005,1,Tue,Short Term Visitor,HO,11581.77,5,6
677,677,4005,4005,1,Tue,Short Term Visitor,HW,7456.68,10,11
678,678,4005,4005,1,Tue,Short Term Visitor,WH,6721.1,19,20
681,681,4005,4005,1,Tue,Short Term Visitor,HH,16495.65,5,6
729,729,4005,4005,1,Tue,Short Term Visitor,OH,4606.51,9,10
730,730,4005,4005,1,Tue,Short Term Visitor,HO,11586.61,13,14
731,731,4005,4005,1,Tue,Short Term Visitor,HH,22310.68,18,19
733,733,4005,4005,1,Tue,Short Term Visitor,HH,22569.41,8,9
756,756,4005,4005,1,Tue,Long Term Visitor,OO,6227.47,20,21
778,778,4005,4005,1,Tue,Short Term Visitor,WH,4057.5,11,12
779,779,4005,4005,1,Tue,Short Term Visitor,OW,1805.05,17,18
787,787,4005,4005,1,Tue,Short Term Visitor,OO,9935.65,21,22
793,793,4005,4005,1,Tue,Long Term Visitor,OO,16149.94,12,13
817,817,4005,4005,1,Tue,Short Term Visitor,WH,8835.54,18,19
882,882,4005,4005,1,Tue,Inbound Commuter,OO,1289.83,17,18
883,883,4005,4005,1,Tue,Inbound Commuter,OO,1129.81,19,20
895,895,4005,4005,1,Tue,Short Term Visitor,HH,5802.7,4,5
903,903,4005,4005,1,Tue,Short Term Visitor,OO,18712.85,7,8
932,932,4005,4005,1,Tue,Long Term Visitor,OO,2606.39,22,23
972,972,4005,4005,1,Tue,Short Term Visitor,HW,9328.44,9,10
974,974,4005,4005,1,Tue,Short Term Visitor,HW,2497.79,16,17
975,975,4005,4005,1,Tue,Long Term Visitor,OO,14139.65,8,9
1032,1032,4005,4005,1,Tue,Short Term Visitor,OH,6365.8,10,11
1033,1033,4005,4005,1,Tue,Long Term Visitor,OO,4360.94,6,7
1034,1034,4005,4005,1,Tue,Long Term Visitor,OO,8961.17,19,20
1035,1035,4005,4005,1,Tue,Long Term Visitor,OO,901.5,23,24
1050,1050,4005,4005,1,Tue,Short Term Visitor,HO,16191.2,9,10
1059,1059,4005,4005,1,Tue,Short Term Visitor,OH,10339.28,12,13
1169,1169,4005,4005,1,Tue,Long Term Visitor,OO,14401.53,17,18
1199,1199,4005,4005,1,Tue,Short Term Visitor,HH,20784.34,13,14
1216,1216,4005,4005,1,Tue,Short Term Visitor,HO,12162.13,17,18
1253,1253,4005,4005,1,Tue,Short Term Visitor,OW,8717.97,8,9
1265,1265,4005,4005,1,Tue,Short Term Visitor,HO,13516.19,10,11
1267,1267,4005,4005,1,Tue,Short Term Visitor,HH,24835.17,7,8
