Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
12,4001,4001,28,Mon,Short Term Visitor,WH,1002.16,0,1
13,4001,4001,28,Mon,Short Term Visitor,OH,1770.19,0,1
17,4001,4001,28,Mon,Short Term Visitor,HH,1201.82,0,1
21,4001,4001,28,Mon,Short Term Visitor,OH,427.64,3,4
56,4001,4001,28,Mon,Short Term Visitor,OH,1201.88,1,2
98,4001,4001,28,Mon,Short Term Visitor,WH,125.88,2,3
107,4001,4001,28,Mon,Short Term Visitor,OH,487.03,2,3
109,4001,4001,28,Mon,Home Worker,HH,11.63,0,1
156,4001,4001,28,Mon,Short Term Visitor,OH,300.71,4,5
243,4001,4001,28,Mon,Short Term Visitor,WO,143.68,0,1
288,4001,4001,28,Mon,Short Term Visitor,HW,78.27,0,1
296,4001,4001,28,Mon,Short Term Visitor,OO,399.04,0,1
378,4001,4001,28,Mon,Long Term Visitor,OO,59.68,0,1
388,4001,4001,28,Mon,Short Term Visitor,HO,53.34,0,1
564,4001,4001,28,Mon,Short Term Visitor,WH,149.78,1,2
1196,4001,4001,28,Mon,Short Term Visitor,WW,30.73,0,1
1382,4001,4001,28,Mon,Inbound Commuter,OH,18.36,4,5
1421,4001,4001,28,Mon,Inbound Commuter,HH,40.91,0,1
1513,4001,4001,28,Mon,Short Term Visitor,WH,34.18,4,5
1846,4001,4001,28,Mon,Resident Worker,HH,34.45,0,1
1946,4001,4001,28,Mon,Short Term Visitor,HO,10429.67,12,13
1947,4001,4001,28,Mon,Short Term Visitor,OH,13220.01,15,16
1948,4001,4001,28,Mon,Short Term Visitor,HH,17115.17,16,17
1949,4001,4001,28,Mon,Short Term Visitor,HO,6821.38,18,19
1950,4001,4001,28,Mon,Short Term Visitor,OH,11200.44,21,22
1951,4001,4001,28,Mon,Short Term Visitor,HO,685.66,22,23
1952,4001,4001,28,Mon,Short Term Visitor,OH,6460.8,22,23
1969,4001,4001,28,Mon,Short Term Visitor,HW,6991.0,10,11
1970,4001,4001,28,Mon,Short Term Visitor,WH,3520.82,11,12
1998,4001,4001,28,Mon,Short Term Visitor,HH,16710.19,7,8
2005,4001,4001,28,Mon,Short Term Visitor,HH,18089.61,8,9
2024,4001,4001,28,Mon,Short Term Visitor,HO,4538.14,5,6
2025,4001,4001,28,Mon,Short Term Visitor,OH,13086.85,19,20
2028,4001,4001,28,Mon,Long Term Visitor,OO,13889.06,10,11
2041,4001,4001,28,Mon,Short Term Visitor,HW,7608.7,5,6
2042,4001,4001,28,Mon,Short Term Visitor,WH,15522.52,15,16
2052,4001,4001,28,Mon,Short Term Visitor,HO,9616.35,14,15
2053,4001,4001,28,Mon,Short Term Visitor,OH,14169.75,20,21
2083,4001,4001,28,Mon,Short Term Visitor,OO,21747.06,14,15
2084,4001,4001,28,Mon,Short Term Visitor,OH,13773.73,18,19
2093,4001,4001,28,Mon,Inbound Commuter,HH,273.59,12,13
2094,4001,4001,28,Mon,Inbound Commuter,HH,173.3,20,21
2112,4001,4001,28,Mon,Long Term Visitor,OO,11282.47,13,14
2113,4001,4001,28,Mon,Long Term Visitor,OO,9779.19,14,15
2114,4001,4001,28,Mon,Long Term Visitor,OO,8666.88,16,17
2115,4001,4001,28,Mon,Long Term Visitor,OO,1285.29,22,23
2169,4001,4001,28,Mon,Short Term Visitor,OO,17054.14,9,10
2170,4001,4001,28,Mon,Short Term Visitor,OO,24575.25,12,13
2171,4001,4001,28,Mon,Short Term Visitor,OO,18087.4,17,18
2198,4001,4001,28,Mon,Long Term Visitor,OO,8825.39,8,9
2199,4001,4001,28,Mon,Long Term Visitor,OO,12530.93,11,12
2233,4001,4001,28,Mon,Short Term Visitor,HH,13987.54,14,15
2241,4001,4001,28,Mon,Inbound Commuter,HW,158.71,9,10
2242,4001,4001,28,Mon,Short Term Visitor,OO,9154.44,7,8
2243,4001,4001,28,Mon,Short Term Visitor,OO,20120.47,10,11
2244,4001,4001,28,Mon,Short Term Visitor,HO,11913.24,10,11
2245,4001,4001,28,Mon,Short Term Visitor,OO,21490.8,11,12
2246,4001,4001,28,Mon,Short Term Visitor,OO,9056.9,20,21
2255,4001,4001,28,Mon,Short Term Visitor,HW,1049.89,4,5
2256,4001,4001,28,Mon,Short Term Visitor,WH,17147.01,17,18
2296,4001,4001,28,Mon,Short Term Visitor,HW,18820.99,8,9
2297,4001,4001,28,Mon,Short Term Visitor,WO,4129.33,12,13
2298,4001,4001,28,Mon,Short Term Visitor,OO,15984.16,18,19
2340,4001,4001,28,Mon,Short Term Visitor,HW,29960.79,7,8
2341,4001,4001,28,Mon,Short Term Visitor,WH,6959.86,13,14
2385,4001,4001,28,Mon,Short Term Visitor,HO,13847.55,9,10
2386,4001,4001,28,Mon,Short Term Visitor,OH,7657.52,11,12
2402,4001,4001,28,Mon,Short Term Visitor,OH,15983.41,17,18
2406,4001,4001,28,Mon,Short Term Visitor,HH,12952.87,6,7
2407,4001,4001,28,Mon,Short Term Visitor,OO,21995.6,15,16
2408,4001,4001,28,Mon,Short Term Visitor,OH,13715.15,16,17
2409,4001,4001,28,Mon,Short Term Visitor,HH,14332.18,18,19
2414,4001,4001,28,Mon,Short Term Visitor,HH,15514.91,10,11
2415,4001,4001,28,Mon,Short Term Visitor,HH,9057.09,20,21
2450,4001,4001,28,Mon,Short Term Visitor,HH,5131.3,22,23
2490,4001,4001,28,Mon,Long Term Visitor,OO,12999.73,9,10
2494,4001,4001,28,Mon,Short Term Visitor,OO,19377.24,13,14
2508,4001,4001,28,Mon,Long Term Visitor,OO,12047.92,12,13
2509,4001,4001,28,Mon,Long Term Visitor,OO,9365.0,15,16
2510,4001,4001,28,Mon,Long Term Visitor,OO,5514.8,19,20
2543,4001,4001,28,Mon,Inbound Commuter,HH,367.98,16,17
2566,4001,4001,28,Mon,Short Term Visitor,HH,3005.07,4,5
2567,4001,4001,28,Mon,Short Term Visitor,HH,14024.06,11,12
2574,4001,4001,28,Mon,Short Term Visitor,HH,15626.33,9,10
