Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
3,800,801,28,Mon,Home Worker,HH,9.28,0,1
8,977,896,28,Mon,Resident Worker,OH,6.48,0,1
9,490,490,28,Mon,Home Worker,HH,30.24,0,1
10,923,432,28,Mon,Resident Worker,WH,68.42,0,1
15,635,635,28,Mon,Resident Worker,OH,36.74,0,1
19,951,969,28,Mon,Home Worker,OH,45.45,0,1
20,937,902,28,Mon,Long Term Visitor,OO,50.56,0,1
22,824,668,28,Mon,Home Worker,OH,38.34,0,1
23,785,787,28,Mon,Resident Worker,WH,18.28,0,1
25,792,902,28,Mon,Resident Worker,WH,5.2,1,2
26,949,888,28,Mon,Home Worker,OH,35.33,0,1
27,909,901,28,Mon,Home Worker,OH,7.27,0,1
29,518,501,28,Mon,Home Worker,OH,18.38,4,5
30,919,901,28,Mon,Home Worker,OH,7.48,1,2
42,891,887,28,Mon,Home Worker,HH,37.63,0,1
43,887,887,28,Mon,Home Worker,HH,37.63,0,1
46,641,897,28,Mon,Resident Worker,WH,4.33,0,1
47,895,785,28,Mon,Home Worker,OH,8.13,0,1
48,775,494,28,Mon,Home Worker,HO,47.74,0,1
49,494,1070,28,Mon,Home Worker,OH,47.74,0,1
51,877,632,28,Mon,Resident Worker,OH,82.11,0,1
52,705,882,28,Mon,Resident Worker,WH,40.25,0,1
54,672,675,28,Mon,Resident Worker,OH,20.97,0,1
66,716,859,28,Mon,Home Worker,OH,38.32,2,3
71,903,796,28,Mon,Outbound Commuter,OH,30.94,0,1
79,903,751,28,Mon,Resident Worker,OH,36.7,0,1
83,863,867,28,Mon,Long Term Visitor,OO,38.49,0,1
84,998,911,28,Mon,Resident Worker,WH,30.22,0,1
89,972,977,28,Mon,Short Term Visitor,OO,15.75,0,1
91,485,836,28,Mon,Resident Worker,OO,40.18,0,1
92,667,813,28,Mon,Resident Worker,OH,27.2,1,2
96,920,820,28,Mon,Home Worker,OH,58.11,2,3
99,797,819,28,Mon,Resident Worker,OH,66.11,0,1
100,903,916,28,Mon,Resident Worker,OH,16.52,2,3
101,499,632,28,Mon,Outbound Commuter,OH,27.37,0,1
103,424,534,28,Mon,Resident Worker,OH,41.42,4,5
108,673,799,28,Mon,Resident Worker,WH,10.51,3,4
115,506,506,28,Mon,Outbound Commuter,HH,36.24,0,1
118,908,903,28,Mon,Home Worker,HO,10.52,0,1
119,903,915,28,Mon,Home Worker,OH,10.52,0,1
121,802,813,28,Mon,Resident Worker,OO,30.03,0,1
125,496,501,28,Mon,Home Worker,OH,16.75,3,4
127,487,620,28,Mon,Long Term Visitor,OO,44.58,0,1
130,694,872,28,Mon,Resident Worker,OH,23.38,1,2
135,903,507,28,Mon,Home Worker,OH,38.42,2,3
136,622,714,28,Mon,Resident Worker,WH,17.94,0,1
137,891,760,28,Mon,Home Worker,OH,55.76,0,1
138,1025,876,28,Mon,Short Term Visitor,OO,44.05,0,1
139,620,1049,28,Mon,Home Worker,OH,50.3,2,3
140,969,902,28,Mon,Resident Worker,WH,6.14,0,1
142,803,666,28,Mon,Home Worker,OH,57.87,3,4
146,1027,876,28,Mon,Outbound Commuter,OO,8.22,0,1
150,914,787,28,Mon,Home Worker,OH,32.23,1,2
151,973,957,28,Mon,Inbound Commuter,WO,15.57,0,1
153,897,936,28,Mon,Resident Worker,OO,7.85,0,1
