Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
16,4003,4003,21,Mon,Long Term Visitor,OO,487.85,0,1
43,4003,4003,21,Mon,Short Term Visitor,OH,835.94,0,1
72,4003,4003,21,Mon,Short Term Visitor,HH,1150.14,0,1
97,4003,4003,21,Mon,Short Term Visitor,OH,564.28,1,2
123,4003,4003,21,Mon,Outbound Commuter,OO,47.44,0,1
140,4003,4003,21,Mon,Short Term Visitor,OO,241.23,0,1
191,4003,4003,21,Mon,Short Term Visitor,WH,450.76,0,1
228,4003,4003,21,Mon,Inbound Commuter,OO,52.31,0,1
281,4003,4003,21,Mon,Short Term Visitor,OH,308.47,3,4
301,4003,4003,21,Mon,Inbound Commuter,OH,108.45,1,2
323,4003,4003,21,Mon,Short Term Visitor,OH,462.17,4,5
333,4003,4003,21,Mon,Short Term Visitor,OH,318.16,2,3
401,4003,4003,21,Mon,Short Term Visitor,HW,85.37,0,1
486,4003,4003,21,Mon,Short Term Visitor,WH,28.81,2,3
628,4003,4003,21,Mon,Short Term Visitor,WW,62.86,0,1
711,4003,4003,21,Mon,Inbound Commuter,HH,126.29,0,1
816,4003,4003,21,Mon,Inbound Commuter,HO,50.48,0,1
817,4003,4003,21,Mon,Inbound Commuter,OH,111.89,0,1
887,4003,4003,21,Mon,Long Term Visitor,WW,14.47,0,1
903,4003,4003,21,Mon,Short Term Visitor,WH,111.68,1,2
1026,4003,4003,21,Mon,Short Term Visitor,WH,42.93,4,5
1106,4003,4003,21,Mon,Short Term Visitor,WO,31.92,0,1
1150,4003,4003,21,Mon,Short Term Visitor,HO,67.64,0,1
1214,4003,4003,21,Mon,Short Term Visitor,WH,111.17,3,4
1288,4003,4003,21,Mon,Long Term Visitor,OH,20.63,2,3
1307,4003,4003,21,Mon,Short Term Visitor,OW,52.97,0,1
1385,4003,4003,21,Mon,Long Term Visitor,HO,31.03,0,1
1445,4003,4003,21,Mon,Inbound Commuter,OH,81.9,3,4
1689,4003,4003,21,Mon,Resident Worker,OO,3.0,0,1
1763,4003,4003,21,Mon,Short Term Visitor,HH,8582.17,11,12
1797,4003,4003,21,Mon,Short Term Visitor,OW,1500.38,10,11
1872,4003,4003,21,Mon,Short Term Visitor,HH,12080.15,8,9
1873,4003,4003,21,Mon,Short Term Visitor,HH,7996.65,19,20
1874,4003,4003,21,Mon,Short Term Visitor,HH,8056.23,20,21
1875,4003,4003,21,Mon,Short Term Visitor,HO,3048.69,5,6
1876,4003,4003,21,Mon,Short Term Visitor,OH,3511.08,11,12
1891,4003,4003,21,Mon,Short Term Visitor,HW,5609.16,8,9
1892,4003,4003,21,Mon,Short Term Visitor,WO,997.66,9,10
1893,4003,4003,21,Mon,Short Term Visitor,OW,2110.03,12,13
1894,4003,4003,21,Mon,Short Term Visitor,WH,5234.01,17,18
1901,4003,4003,21,Mon,Short Term Visitor,HH,11042.82,7,8
1902,4003,4003,21,Mon,Short Term Visitor,HH,10467.53,16,17
1940,4003,4003,21,Mon,Short Term Visitor,OO,10369.66,10,11
1941,4003,4003,21,Mon,Short Term Visitor,OO,8983.66,13,14
1942,4003,4003,21,Mon,Short Term Visitor,OO,5190.29,20,21
1944,4003,4003,21,Mon,Short Term Visitor,HO,5578.93,6,7
1945,4003,4003,21,Mon,Short Term Visitor,OH,5816.21,18,19
1957,4003,4003,21,Mon,Short Term Visitor,HH,1902.01,4,5
1958,4003,4003,21,Mon,Short Term Visitor,HO,3330.94,15,16
1959,4003,4003,21,Mon,Short Term Visitor,OH,5481.82,19,20
1971,4003,4003,21,Mon,Short Term Visitor,OW,3529.14,8,9
1982,4003,4003,21,Mon,Short Term Visitor,OO,9638.58,12,13
1985,4003,4003,21,Mon,Short Term Visitor,HH,9153.99,14,15
1999,4003,4003,21,Mon,Short Term Visitor,OO,9353.81,11,12
2013,4003,4003,21,Mon,Short Term Visitor,HH,11433.94,10,11
2117,4003,4003,21,Mon,Short Term Visitor,OO,9858.77,14,15
2135,4003,4003,21,Mon,Short Term Visitor,OO,10733.28,16,17
2204,4003,4003,21,Mon,Short Term Visitor,HO,6429.62,7,8
2205,4003,4003,21,Mon,Short Term Visitor,OH,4340.9,12,13
2206,4003,4003,21,Mon,Short Term Visitor,HH,9768.33,15,16
2207,4003,4003,21,Mon,Short Term Visitor,HO,3397.43,16,17
2208,4003,4003,21,Mon,Short Term Visitor,OO,10046.76,17,18
2209,4003,4003,21,Mon,Short Term Visitor,OO,7670.03,18,19
2210,4003,4003,21,Mon,Short Term Visitor,OO,6207.18,19,20
2211,4003,4003,21,Mon,Short Term Visitor,OO,3032.98,21,22
2212,4003,4003,21,Mon,Short Term Visitor,OH,2532.35,22,23
2305,4003,4003,21,Mon,Short Term Visitor,HH,8927.73,13,14
2343,4003,4003,21,Mon,Inbound Commuter,OO,878.52,18,19
2387,4003,4003,21,Mon,Long Term Visitor,OO,2125.84,6,7
2392,4003,4003,21,Mon,Inbound Commuter,HO,284.16,8,9
2393,4003,4003,21,Mon,Inbound Commuter,OH,322.44,13,14
2463,4003,4003,21,Mon,Short Term Visitor,OO,5188.93,7,8
2505,4003,4003,21,Mon,Short Term Visitor,HH,9081.11,12,13
2506,4003,4003,21,Mon,Short Term Visitor,HH,12251.66,17,18
2507,4003,4003,21,Mon,Short Term Visitor,HO,5466.92,9,10
2508,4003,4003,21,Mon,Short Term Visitor,OH,2601.7,10,11
2509,4003,4003,21,Mon,Short Term Visitor,HO,4146.53,14,15
2533,4003,4003,21,Mon,Short Term Visitor,HO,4586.7,17,18
2534,4003,4003,21,Mon,Short Term Visitor,OH,5479.59,20,21
2535,4003,4003,21,Mon,Short Term Visitor,HO,896.12,21,22
2581,4003,4003,21,Mon,Short Term Visitor,HW,9859.62,6,7
