Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
31469,31469,493,493,1,Tue,Resident Worker,OO,58.19,19,20
31472,31472,771,801,1,Tue,Resident Worker,HW,58.18,9,10
31473,31473,801,771,1,Tue,Resident Worker,WH,58.18,14,15
31476,31476,917,781,1,Tue,Resident Worker,OO,79.94,11,12
31477,31477,801,801,1,Tue,Long Term Visitor,OO,81.94,21,22
31481,31481,632,775,1,Tue,Home Worker,OH,54.75,22,23
31486,31486,664,897,1,Tue,Long Term Visitor,OO,43.17,12,13
31489,31489,911,903,1,Tue,Long Term Visitor,OO,91.95,8,9
31491,31491,852,852,1,Tue,Home Worker,HH,66.44,21,22
31492,31492,925,902,1,Tue,Long Term Visitor,OO,34.58,15,16
31493,31493,813,834,1,Tue,Resident Worker,HW,27.69,9,10
31494,31494,834,813,1,Tue,Resident Worker,WH,54.04,16,17
31495,31495,726,354,1,Tue,Long Term Visitor,OO,39.0,13,14
31496,31496,932,917,1,Tue,Long Term Visitor,OO,158.15,14,15
31510,31510,927,800,1,Tue,Long Term Visitor,OO,33.39,7,8
31513,31513,817,799,1,Tue,Short Term Visitor,OO,37.55,8,9
31516,31516,935,795,1,Tue,Home Worker,HO,54.86,11,12
31517,31517,795,935,1,Tue,Home Worker,OO,54.86,13,14
31518,31518,904,846,1,Tue,Resident Worker,HW,7.21,4,5
31519,31519,846,904,1,Tue,Resident Worker,WH,7.21,5,6
31520,31520,904,846,1,Tue,Resident Worker,HW,7.21,13,14
31530,31530,468,468,1,Tue,Home Worker,HH,43.56,10,11
31531,31531,788,787,1,Tue,Home Worker,HH,24.44,9,10
31548,31548,636,636,1,Tue,Home Worker,HH,161.72,8,9
31549,31549,788,513,1,Tue,Home Worker,HO,48.53,11,12
31550,31550,513,780,1,Tue,Home Worker,OH,25.77,11,12
31553,31553,682,682,1,Tue,Home Worker,HH,35.14,11,12
31554,31554,764,764,1,Tue,Home Worker,HH,62.87,10,11
31555,31555,584,451,1,Tue,Resident Worker,HW,63.84,7,8
31556,31556,451,587,1,Tue,Resident Worker,WH,63.84,9,10
31557,31557,1024,908,1,Tue,Home Worker,HO,33.01,9,10
31560,31560,1024,1024,1,Tue,Home Worker,HH,33.01,19,20
31562,31562,1029,815,1,Tue,Inbound Commuter,WO,32.56,8,9
31563,31563,815,1029,1,Tue,Inbound Commuter,OW,32.56,10,11
31564,31564,1029,815,1,Tue,Inbound Commuter,WO,32.56,10,11
31565,31565,815,1029,1,Tue,Inbound Commuter,OW,32.56,12,13
31566,31566,1029,1029,1,Tue,Inbound Commuter,WW,32.56,13,14
31572,31572,633,633,1,Tue,Resident Worker,HH,29.74,10,11
31576,31576,905,903,1,Tue,Long Term Visitor,OO,7.11,7,8
31577,31577,903,905,1,Tue,Long Term Visitor,OO,48.46,19,20
31580,31580,937,897,1,Tue,Long Term Visitor,OO,337.38,9,10
31581,31581,785,785,1,Tue,Home Worker,HH,21.3,6,7
31582,31582,785,785,1,Tue,Home Worker,HH,21.52,12,13
31583,31583,864,864,1,Tue,Home Worker,HH,39.37,12,13
31584,31584,913,795,1,Tue,Long Term Visitor,OO,41.58,9,10
31586,31586,977,957,1,Tue,Long Term Visitor,OO,39.96,16,17
31589,31589,969,999,1,Tue,Long Term Visitor,OO,42.62,10,11
31590,31590,1006,1006,1,Tue,Home Worker,HH,333.73,11,12
31592,31592,548,530,1,Tue,Short Term Visitor,OO,27.07,16,17
31596,31596,354,432,1,Tue,Resident Worker,OO,81.74,15,16
31599,31599,980,977,1,Tue,Long Term Visitor,OO,206.38,10,11
31603,31603,908,799,1,Tue,Long Term Visitor,OO,82.06,9,10
31604,31604,799,908,1,Tue,Long Term Visitor,OO,78.09,16,17
31606,31606,494,483,1,Tue,Resident Worker,HW,57.98,7,8
31607,31607,483,494,1,Tue,Resident Worker,WH,57.98,16,17
31611,31611,448,448,1,Tue,Home Worker,HH,31.21,12,13
31612,31612,448,820,1,Tue,Home Worker,HO,31.21,17,18
31613,31613,820,448,1,Tue,Home Worker,OH,31.21,19,20
31614,31614,448,448,1,Tue,Home Worker,HH,58.94,20,21
31615,31615,1038,798,1,Tue,Resident Worker,OO,41.91,9,10
31616,31616,915,908,1,Tue,Resident Worker,HO,13.95,7,8
31617,31617,908,915,1,Tue,Resident Worker,OH,13.95,14,15
31618,31618,463,463,1,Tue,Home Worker,HH,110.23,14,15
31622,31622,448,736,1,Tue,Resident Worker,OO,73.91,9,10
31623,31623,736,448,1,Tue,Resident Worker,OO,73.91,11,12
31624,31624,448,736,1,Tue,Resident Worker,OO,73.91,14,15
31625,31625,736,435,1,Tue,Resident Worker,OO,73.91,15,16
31626,31626,1011,627,1,Tue,Inbound Commuter,OW,43.42,10,11
31628,31628,877,664,1,Tue,Long Term Visitor,OO,67.69,10,11
31632,31632,897,908,1,Tue,Long Term Visitor,OO,81.92,8,9
31633,31633,952,952,1,Tue,Resident Worker,OO,137.31,9,10
31638,31638,620,716,1,Tue,Long Term Visitor,HO,34.85,15,16
31639,31639,716,482,1,Tue,Long Term Visitor,OW,34.85,18,19
31640,31640,482,620,1,Tue,Long Term Visitor,WH,34.85,22,23
31643,31643,940,457,1,Tue,Resident Worker,HW,7.97,11,12
31644,31644,457,940,1,Tue,Resident Worker,WH,7.97,17,18
31645,31645,940,795,1,Tue,Resident Worker,HO,7.97,19,20
31646,31646,795,940,1,Tue,Resident Worker,OH,7.97,21,22
31649,31649,771,868,1,Tue,Home Worker,HO,64.89,8,9
31652,31652,495,771,1,Tue,Home Worker,OH,64.89,15,16
31664,31664,950,967,1,Tue,Long Term Visitor,OO,44.38,11,12
31667,31667,885,917,1,Tue,Resident Worker,OO,37.16,8,9
31668,31668,917,886,1,Tue,Resident Worker,OO,37.16,14,15
31671,31671,781,909,1,Tue,Resident Worker,OO,31.91,14,15
31672,31672,909,1085,1,Tue,Resident Worker,OO,31.91,16,17
31673,31673,1085,781,1,Tue,Resident Worker,OO,31.91,17,18
31675,31675,344,344,1,Tue,Home Worker,HH,48.83,10,11
31676,31676,913,904,1,Tue,Long Term Visitor,OO,73.31,9,10
31680,31680,817,897,1,Tue,Long Term Visitor,OO,34.83,7,8
31685,31685,977,772,1,Tue,Long Term Visitor,OO,85.66,17,18
31687,31687,977,1018,1,Tue,Long Term Visitor,OO,86.83,18,19
31688,31688,936,903,1,Tue,Home Worker,HO,26.59,7,8
31689,31689,796,352,1,Tue,Resident Worker,HW,35.15,7,8
31690,31690,352,796,1,Tue,Resident Worker,WH,35.15,17,18
31694,31694,897,898,1,Tue,Long Term Visitor,OO,194.15,18,19
31705,31705,307,307,1,Tue,Home Worker,HH,115.18,14,15
31707,31707,503,789,1,Tue,Short Term Visitor,OO,44.9,18,19
31720,31720,904,903,1,Tue,Long Term Visitor,OO,45.04,17,18
31722,31722,1048,310,1,Tue,Home Worker,HO,66.4,9,10
31729,31729,1021,1021,1,Tue,Home Worker,HH,25.38,17,18
31730,31730,913,956,1,Tue,Long Term Visitor,OO,41.35,9,10
31732,31732,813,813,1,Tue,Home Worker,HH,103.27,12,13
31733,31733,813,813,1,Tue,Home Worker,HH,20.52,23,24
31734,31734,345,977,1,Tue,Home Worker,HO,48.92,21,22
31735,31735,1040,934,1,Tue,Long Term Visitor,OO,11.23,16,17
31738,31738,801,801,1,Tue,Long Term Visitor,OO,67.01,11,12
31739,31739,600,603,1,Tue,Home Worker,HH,13.57,8,9
31742,31742,845,727,1,Tue,Resident Worker,OW,84.62,8,9
31743,31743,888,667,1,Tue,Resident Worker,HW,35.05,11,12
31744,31744,667,1073,1,Tue,Resident Worker,WO,35.05,17,18
31745,31745,1073,888,1,Tue,Resident Worker,OH,35.05,22,23
31746,31746,1078,302,1,Tue,Long Term Visitor,OO,59.67,12,13
31747,31747,302,302,1,Tue,Long Term Visitor,OO,59.67,17,18
31753,31753,730,730,1,Tue,Resident Worker,HH,20.7,20,21
31756,31756,914,903,1,Tue,Long Term Visitor,OO,112.02,7,8
31757,31757,897,910,1,Tue,Long Term Visitor,OO,41.41,11,12
31758,31758,340,964,1,Tue,Resident Worker,HW,83.67,7,8
31759,31759,964,340,1,Tue,Resident Worker,WH,83.67,17,18
31760,31760,948,938,1,Tue,Long Term Visitor,OO,43.82,9,10
31765,31765,775,798,1,Tue,Resident Worker,HW,48.28,5,6
31766,31766,798,775,1,Tue,Resident Worker,WH,48.28,18,19
31768,31768,766,876,1,Tue,Resident Worker,HW,72.77,6,7
31769,31769,876,766,1,Tue,Resident Worker,WH,72.77,13,14
31770,31770,766,876,1,Tue,Resident Worker,HW,72.77,13,14
31771,31771,876,621,1,Tue,Resident Worker,WO,72.77,15,16
31772,31772,621,766,1,Tue,Resident Worker,OH,72.77,18,19
31773,31773,766,621,1,Tue,Resident Worker,HO,72.77,21,22
31774,31774,621,766,1,Tue,Resident Worker,OH,72.77,22,23
31775,31775,917,906,1,Tue,Long Term Visitor,OO,33.58,9,10
31776,31776,645,906,1,Tue,Long Term Visitor,OO,45.76,14,15
31780,31780,413,413,1,Tue,Home Worker,HH,53.7,6,7
31792,31792,668,501,1,Tue,Resident Worker,HW,34.51,9,10
31794,31794,635,1006,1,Tue,Resident Worker,OO,90.02,16,17
31795,31795,949,977,1,Tue,Long Term Visitor,OO,127.22,9,10
31800,31800,881,881,1,Tue,Resident Worker,HH,49.09,16,17
31801,31801,881,875,1,Tue,Resident Worker,HH,49.09,22,23
31802,31802,875,875,1,Tue,Resident Worker,HH,49.09,23,24
31803,31803,310,748,1,Tue,Resident Worker,HO,54.02,9,10
31804,31804,748,310,1,Tue,Resident Worker,OH,54.02,15,16
31805,31805,877,931,1,Tue,Long Term Visitor,OO,84.84,15,16
31807,31807,977,934,1,Tue,Short Term Visitor,OO,35.21,12,13
31812,31812,965,965,1,Tue,Home Worker,HH,47.41,13,14
31814,31814,897,848,1,Tue,Resident Worker,WO,4.33,18,19
31815,31815,848,902,1,Tue,Resident Worker,OH,4.33,21,22
31816,31816,443,949,1,Tue,Long Term Visitor,OO,38.0,17,18
31818,31818,904,904,1,Tue,Long Term Visitor,OO,65.59,15,16
31819,31819,809,842,1,Tue,Home Worker,HO,67.2,12,13
31820,31820,842,815,1,Tue,Home Worker,OH,67.2,19,20
31823,31823,951,951,1,Tue,Home Worker,HH,60.84,9,10
31826,31826,1006,633,1,Tue,Resident Worker,HO,90.58,8,9
31827,31827,633,1006,1,Tue,Resident Worker,OH,51.93,11,12
31833,31833,927,1032,1,Tue,Long Term Visitor,OO,44.8,10,11
31841,31841,901,1032,1,Tue,Resident Worker,HW,6.45,7,8
31842,31842,1032,901,1,Tue,Resident Worker,WH,6.45,17,18
31843,31843,835,959,1,Tue,Outbound Commuter,OO,50.13,18,19
31846,31846,801,925,1,Tue,Long Term Visitor,OO,45.41,10,11
31847,31847,898,898,1,Tue,Home Worker,HH,7.18,5,6
31855,31855,742,739,1,Tue,Resident Worker,HW,65.59,17,18
31856,31856,739,742,1,Tue,Resident Worker,WH,65.59,18,19
31857,31857,900,904,1,Tue,Long Term Visitor,OO,24.28,17,18
31858,31858,897,917,1,Tue,Long Term Visitor,OO,70.54,22,23
31861,31861,393,393,1,Tue,Home Worker,HH,18.83,20,21
31863,31863,983,983,1,Tue,Home Worker,HH,13.98,15,16
31867,31867,366,366,1,Tue,Home Worker,HH,49.77,6,7
31868,31868,366,702,1,Tue,Home Worker,HO,49.77,15,16
31869,31869,702,366,1,Tue,Home Worker,OH,49.77,18,19
31870,31870,489,903,1,Tue,Home Worker,HO,34.11,15,16
31872,31872,514,645,1,Tue,Home Worker,HO,42.07,7,8
31873,31873,645,514,1,Tue,Home Worker,OH,42.07,10,11
31874,31874,899,901,1,Tue,Outbound Commuter,HO,7.4,5,6
31875,31875,901,900,1,Tue,Outbound Commuter,OH,7.4,9,10
31880,31880,936,902,1,Tue,Home Worker,HO,17.94,12,13
31881,31881,902,936,1,Tue,Home Worker,OH,12.05,21,22
31883,31883,1071,1071,1,Tue,Home Worker,HH,55.91,10,11
31891,31891,818,818,1,Tue,Home Worker,HH,64.79,5,6
31892,31892,818,818,1,Tue,Home Worker,HH,64.79,19,20
31893,31893,932,1039,1,Tue,Home Worker,HH,19.74,21,22
31896,31896,880,880,1,Tue,Home Worker,HH,131.55,18,19
31899,31899,883,967,1,Tue,Short Term Visitor,OO,28.48,9,10
31900,31900,967,1032,1,Tue,Short Term Visitor,OO,28.48,16,17
31902,31902,974,973,1,Tue,Resident Worker,HW,52.79,7,8
31903,31903,973,952,1,Tue,Resident Worker,WO,52.79,16,17
31904,31904,969,974,1,Tue,Resident Worker,OH,52.79,18,19
31905,31905,974,969,1,Tue,Resident Worker,HO,52.79,19,20
31906,31906,969,974,1,Tue,Resident Worker,OH,52.79,20,21
31907,31907,974,974,1,Tue,Resident Worker,HH,52.79,21,22
31908,31908,827,958,1,Tue,Short Term Visitor,OO,37.76,15,16
31909,31909,958,805,1,Tue,Short Term Visitor,OO,37.76,16,17
31911,31911,882,626,1,Tue,Resident Worker,HO,58.65,7,8
31912,31912,626,564,1,Tue,Resident Worker,OO,58.65,10,11
31913,31913,564,769,1,Tue,Resident Worker,OO,58.65,13,14
31914,31914,769,626,1,Tue,Resident Worker,OO,58.65,16,17
31915,31915,626,882,1,Tue,Resident Worker,OH,58.65,17,18
31916,31916,882,882,1,Tue,Resident Worker,HH,58.65,19,20
31921,31921,936,936,1,Tue,Long Term Visitor,OO,222.69,17,18
31922,31922,659,635,1,Tue,Short Term Visitor,OO,42.75,20,21
31923,31923,917,915,1,Tue,Long Term Visitor,OO,26.97,21,22
31924,31924,915,941,1,Tue,Long Term Visitor,OO,26.97,23,24
31925,31925,916,799,1,Tue,Long Term Visitor,OO,24.28,9,10
31931,31931,906,897,1,Tue,Long Term Visitor,OO,429.46,13,14
31932,31932,627,499,1,Tue,Resident Worker,HW,41.5,9,10
31936,31936,632,477,1,Tue,Home Worker,HO,59.25,13,14
31937,31937,477,632,1,Tue,Home Worker,OH,59.25,21,22
31938,31938,896,896,1,Tue,Resident Worker,OO,7.64,9,10
31939,31939,896,902,1,Tue,Resident Worker,OO,7.64,12,13
31940,31940,1076,457,1,Tue,Long Term Visitor,OO,39.64,10,11
31941,31941,457,906,1,Tue,Long Term Visitor,OO,39.64,22,23
31944,31944,899,977,1,Tue,Long Term Visitor,OO,228.2,9,10
31945,31945,977,970,1,Tue,Long Term Visitor,OO,24.28,12,13
31949,31949,305,318,1,Tue,Resident Worker,OO,71.99,18,19
31950,31950,688,688,1,Tue,Long Term Visitor,OO,34.78,6,7
31952,31952,977,877,1,Tue,Long Term Visitor,OO,41.57,11,12
31953,31953,957,957,1,Tue,Resident Worker,HH,33.76,4,5
31954,31954,957,946,1,Tue,Resident Worker,HH,33.76,7,8
31961,31961,839,826,1,Tue,Resident Worker,HO,44.4,9,10
31962,31962,826,839,1,Tue,Resident Worker,OH,44.4,21,22
31963,31963,659,798,1,Tue,Resident Worker,OO,39.74,10,11
31964,31964,798,585,1,Tue,Resident Worker,OO,39.74,11,12
31965,31965,585,659,1,Tue,Resident Worker,OO,39.74,12,13
31979,31979,797,977,1,Tue,Home Worker,HO,43.54,9,10
31980,31980,977,797,1,Tue,Home Worker,OH,43.54,10,11
31981,31981,797,820,1,Tue,Home Worker,HO,43.54,12,13
31982,31982,820,797,1,Tue,Home Worker,OH,82.61,12,13
31983,31983,797,797,1,Tue,Home Worker,HH,157.97,14,15
31984,31984,797,797,1,Tue,Home Worker,HH,159.8,15,16
31985,31985,797,725,1,Tue,Home Worker,HO,43.54,19,20
31986,31986,731,797,1,Tue,Home Worker,OH,43.54,21,22
31993,31993,878,932,1,Tue,Long Term Visitor,OO,44.53,13,14
31994,31994,600,375,1,Tue,Resident Worker,OO,69.19,12,13
31998,31998,640,310,1,Tue,Resident Worker,OO,32.82,7,8
31999,31999,310,546,1,Tue,Resident Worker,OO,32.82,14,15
32000,32000,546,640,1,Tue,Resident Worker,OH,32.82,16,17
32002,32002,612,612,1,Tue,Resident Worker,WW,64.57,10,11
32008,32008,437,437,1,Tue,Resident Worker,HH,74.69,11,12
32013,32013,641,784,1,Tue,Long Term Visitor,OO,41.75,17,18
32014,32014,815,815,1,Tue,Resident Worker,HH,7.62,16,17
32016,32016,666,666,1,Tue,Resident Worker,HH,67.94,7,8
32017,32017,666,947,1,Tue,Resident Worker,HW,67.94,8,9
32018,32018,947,666,1,Tue,Resident Worker,WH,67.94,17,18
32019,32019,897,935,1,Tue,Long Term Visitor,OO,107.26,13,14
32027,32027,917,917,1,Tue,Long Term Visitor,OO,547.57,18,19
32028,32028,673,801,1,Tue,Home Worker,HO,56.94,11,12
32029,32029,801,673,1,Tue,Home Worker,OH,56.94,18,19
32030,32030,666,499,1,Tue,Home Worker,HO,54.31,5,6
32031,32031,499,666,1,Tue,Home Worker,OH,54.31,10,11
32037,32037,689,706,1,Tue,Resident Worker,WW,76.68,12,13
32039,32039,772,948,1,Tue,Resident Worker,OO,52.1,14,15
32042,32042,897,978,1,Tue,Short Term Visitor,OO,38.72,17,18
32043,32043,978,1027,1,Tue,Short Term Visitor,OO,38.72,19,20
32044,32044,908,801,1,Tue,Long Term Visitor,OO,24.28,9,10
32047,32047,865,854,1,Tue,Home Worker,OO,7.37,17,18
32048,32048,854,897,1,Tue,Home Worker,OH,7.37,20,21
32049,32049,917,915,1,Tue,Long Term Visitor,OO,44.98,17,18
32052,32052,799,800,1,Tue,Home Worker,HH,11.03,10,11
32054,32054,598,1064,1,Tue,Resident Worker,WO,35.42,13,14
32060,32060,897,787,1,Tue,Long Term Visitor,OO,33.47,15,16
32062,32062,489,621,1,Tue,Home Worker,HO,44.98,15,16
32065,32065,924,474,1,Tue,Short Term Visitor,OO,34.67,9,10
32069,32069,895,935,1,Tue,Long Term Visitor,OO,86.13,17,18
32070,32070,914,914,1,Tue,Long Term Visitor,OO,107.66,11,12
32073,32073,531,794,1,Tue,Home Worker,HO,28.97,6,7
32074,32074,794,531,1,Tue,Home Worker,OH,28.97,9,10
32075,32075,531,794,1,Tue,Home Worker,HO,28.97,14,15
32076,32076,794,531,1,Tue,Home Worker,OH,28.97,14,15
32078,32078,775,889,1,Tue,Resident Worker,WO,50.76,17,18
32079,32079,889,1006,1,Tue,Resident Worker,OO,50.76,19,20
32085,32085,853,832,1,Tue,Home Worker,HO,40.14,9,10
32086,32086,832,853,1,Tue,Home Worker,OH,40.14,10,11
32087,32087,853,632,1,Tue,Home Worker,HO,40.14,12,13
32088,32088,632,853,1,Tue,Home Worker,OH,40.14,21,22
32090,32090,958,696,1,Tue,Resident Worker,HW,31.34,5,6
32091,32091,696,958,1,Tue,Resident Worker,WH,31.34,14,15
32092,32092,958,696,1,Tue,Resident Worker,HW,31.34,16,17
32093,32093,696,696,1,Tue,Resident Worker,WW,31.34,17,18
32094,32094,696,848,1,Tue,Resident Worker,WO,31.34,20,21
32095,32095,848,958,1,Tue,Resident Worker,OH,31.34,21,22
32096,32096,958,958,1,Tue,Resident Worker,HH,31.34,21,22
32098,32098,903,915,1,Tue,Outbound Commuter,OO,7.12,13,14
32099,32099,915,802,1,Tue,Outbound Commuter,OO,7.12,15,16
32100,32100,802,964,1,Tue,Outbound Commuter,OO,7.12,17,18
32106,32106,795,795,1,Tue,Home Worker,HH,60.86,5,6
32107,32107,1066,1066,1,Tue,Resident Worker,OO,30.48,11,12
32108,32108,903,908,1,Tue,Long Term Visitor,OO,426.84,18,19
32111,32111,1076,1076,1,Tue,Home Worker,HH,32.78,12,13
32112,32112,1076,985,1,Tue,Home Worker,HO,32.78,18,19
32113,32113,985,1017,1,Tue,Home Worker,OH,32.78,20,21
32114,32114,799,930,1,Tue,Long Term Visitor,OO,43.4,13,14
32115,32115,930,795,1,Tue,Long Term Visitor,OO,43.4,20,21
32116,32116,767,488,1,Tue,Resident Worker,OO,55.97,18,19
32117,32117,488,767,1,Tue,Resident Worker,OO,55.97,19,20
32120,32120,512,806,1,Tue,Resident Worker,HW,36.28,6,7
32121,32121,674,643,1,Tue,Resident Worker,WO,36.28,18,19
32122,32122,643,513,1,Tue,Resident Worker,OH,36.28,19,20
32123,32123,915,897,1,Tue,Home Worker,HO,50.34,12,13
32132,32132,999,999,1,Tue,Outbound Commuter,HH,33.6,16,17
32133,32133,942,843,1,Tue,Outbound Commuter,OO,44.73,11,12
32135,32135,953,948,1,Tue,Long Term Visitor,OO,40.09,8,9
32136,32136,948,953,1,Tue,Long Term Visitor,OO,81.12,9,10
32137,32137,953,943,1,Tue,Long Term Visitor,OO,82.62,17,18
32138,32138,943,953,1,Tue,Long Term Visitor,OO,113.48,19,20
32141,32141,917,917,1,Tue,Resident Worker,OO,14.18,17,18
32145,32145,903,820,1,Tue,Home Worker,OO,22.28,16,17
32147,32147,344,344,1,Tue,Home Worker,HO,83.49,11,12
32148,32148,344,344,1,Tue,Home Worker,OH,83.49,17,18
32149,32149,832,481,1,Tue,Home Worker,HO,41.42,11,12
32150,32150,481,832,1,Tue,Home Worker,OH,41.42,21,22
32151,32151,843,671,1,Tue,Short Term Visitor,OO,34.04,13,14
32156,32156,767,973,1,Tue,Home Worker,HO,43.21,12,13
32162,32162,605,897,1,Tue,Resident Worker,HW,22.58,7,8
32163,32163,897,897,1,Tue,Resident Worker,WW,88.84,13,14
32164,32164,897,605,1,Tue,Resident Worker,WH,22.58,19,20
32165,32165,486,500,1,Tue,Resident Worker,HW,21.7,7,8
32166,32166,500,486,1,Tue,Resident Worker,WH,21.7,15,16
32167,32167,501,632,1,Tue,Resident Worker,OO,19.12,11,12
32168,32168,632,501,1,Tue,Resident Worker,OO,38.44,14,15
32169,32169,501,501,1,Tue,Resident Worker,OO,58.15,18,19
32170,32170,953,820,1,Tue,Home Worker,HO,68.2,8,9
32171,32171,820,949,1,Tue,Home Worker,OH,68.2,9,10
32172,32172,949,949,1,Tue,Home Worker,HH,161.91,12,13
32180,32180,732,350,1,Tue,Long Term Visitor,OO,41.54,10,11
32181,32181,350,732,1,Tue,Long Term Visitor,OO,41.54,12,13
32184,32184,682,726,1,Tue,Short Term Visitor,OO,30.28,7,8
32189,32189,782,528,1,Tue,Resident Worker,HO,26.95,6,7
32190,32190,528,782,1,Tue,Resident Worker,OH,26.95,8,9
32191,32191,782,641,1,Tue,Resident Worker,HW,26.95,14,15
32192,32192,780,780,1,Tue,Resident Worker,WW,26.95,21,22
32193,32193,780,782,1,Tue,Resident Worker,WH,26.95,22,23
32195,32195,810,676,1,Tue,Inbound Commuter,WO,33.54,12,13
32196,32196,676,810,1,Tue,Inbound Commuter,OW,33.54,13,14
32198,32198,897,653,1,Tue,Resident Worker,HO,5.59,5,6
32199,32199,653,729,1,Tue,Resident Worker,OO,5.59,6,7
32200,32200,729,653,1,Tue,Resident Worker,OO,5.59,9,10
32201,32201,653,653,1,Tue,Resident Worker,OO,5.59,13,14
32204,32204,904,801,1,Tue,Short Term Visitor,OO,69.92,21,22
32208,32208,935,932,1,Tue,Long Term Visitor,OO,84.79,17,18
32209,32209,977,908,1,Tue,Long Term Visitor,OO,43.24,19,20
32211,32211,1025,719,1,Tue,Long Term Visitor,OO,30.78,17,18
32212,32212,865,717,1,Tue,Long Term Visitor,OO,40.52,9,10
32213,32213,717,1020,1,Tue,Long Term Visitor,OO,40.52,21,22
32215,32215,1029,903,1,Tue,Long Term Visitor,OO,44.43,9,10
32216,32216,903,342,1,Tue,Long Term Visitor,OO,44.43,14,15
32225,32225,1067,491,1,Tue,Home Worker,HO,12.63,19,20
32226,32226,491,1067,1,Tue,Home Worker,OH,12.63,20,21
32228,32228,500,500,1,Tue,Resident Worker,HH,10.55,20,21
32231,32231,340,443,1,Tue,Resident Worker,HW,65.92,7,8
32232,32232,443,428,1,Tue,Resident Worker,WH,65.92,19,20
32233,32233,795,797,1,Tue,Resident Worker,WO,15.8,14,15
32236,32236,917,932,1,Tue,Long Term Visitor,OO,24.53,13,14
32237,32237,932,917,1,Tue,Long Term Visitor,OO,210.51,17,18
32245,32245,965,1019,1,Tue,Short Term Visitor,OO,43.85,16,17
32248,32248,970,974,1,Tue,Long Term Visitor,OO,36.58,22,23
32250,32250,795,807,1,Tue,Long Term Visitor,OO,41.11,18,19
32251,32251,597,482,1,Tue,Home Worker,HO,37.28,17,18
32252,32252,482,597,1,Tue,Home Worker,OH,37.28,19,20
32254,32254,804,645,1,Tue,Resident Worker,OO,25.81,8,9
32261,32261,646,655,1,Tue,Resident Worker,WO,32.38,15,16
32262,32262,499,499,1,Tue,Long Term Visitor,OO,36.05,11,12
32263,32263,499,499,1,Tue,Long Term Visitor,OO,53.84,15,16
32267,32267,819,1052,1,Tue,Home Worker,OO,16.15,9,10
32268,32268,1052,302,1,Tue,Home Worker,OO,16.15,12,13
32271,32271,937,808,1,Tue,Long Term Visitor,OO,43.01,17,18
32272,32272,977,457,1,Tue,Long Term Visitor,OO,43.14,14,15
32275,32275,829,949,1,Tue,Resident Worker,WO,49.24,15,16
32277,32277,865,935,1,Tue,Home Worker,HO,31.43,14,15
32278,32278,908,936,1,Tue,Long Term Visitor,OO,41.01,18,19
32281,32281,704,611,1,Tue,Resident Worker,WO,62.02,17,18
32287,32287,934,804,1,Tue,Long Term Visitor,OO,25.56,13,14
32288,32288,804,934,1,Tue,Long Term Visitor,OO,60.32,16,17
32289,32289,934,804,1,Tue,Long Term Visitor,OO,25.56,18,19
32290,32290,804,934,1,Tue,Long Term Visitor,OO,25.56,21,22
32293,32293,556,666,1,Tue,Resident Worker,OW,64.66,9,10
32294,32294,666,931,1,Tue,Resident Worker,WO,64.66,17,18
32295,32295,931,803,1,Tue,Resident Worker,OO,64.66,21,22
32298,32298,957,614,1,Tue,Home Worker,HO,34.96,6,7
32299,32299,614,848,1,Tue,Home Worker,OO,34.96,15,16
32300,32300,848,957,1,Tue,Home Worker,OH,34.96,20,21
32301,32301,914,801,1,Tue,Long Term Visitor,OO,46.32,10,11
32302,32302,500,1067,1,Tue,Home Worker,HH,16.6,16,17
32303,32303,796,804,1,Tue,Long Term Visitor,OO,43.92,9,10
32306,32306,888,888,1,Tue,Resident Worker,HH,141.9,21,22
32307,32307,633,499,1,Tue,Home Worker,OH,53.82,22,23
32308,32308,860,714,1,Tue,Resident Worker,HW,56.18,7,8
32309,32309,714,611,1,Tue,Resident Worker,WO,56.18,18,19
32310,32310,611,860,1,Tue,Resident Worker,OH,56.18,19,20
32315,32315,971,903,1,Tue,Long Term Visitor,OO,43.12,18,19
32317,32317,494,900,1,Tue,Long Term Visitor,OO,31.68,8,9
32318,32318,985,978,1,Tue,Long Term Visitor,OO,43.85,7,8
32320,32320,344,344,1,Tue,Resident Worker,OO,30.64,16,17
32328,32328,334,880,1,Tue,Home Worker,HO,27.9,16,17
32329,32329,773,545,1,Tue,Home Worker,OO,27.9,19,20
32330,32330,545,334,1,Tue,Home Worker,OH,27.9,21,22
32331,32331,334,334,1,Tue,Home Worker,HH,27.9,22,23
32333,32333,910,835,1,Tue,Resident Worker,HW,32.41,7,8
32334,32334,835,910,1,Tue,Resident Worker,WH,32.41,17,18
32335,32335,900,897,1,Tue,Long Term Visitor,OO,35.73,20,21
32341,32341,877,985,1,Tue,Short Term Visitor,OO,61.53,9,10
32350,32350,304,304,1,Tue,Long Term Visitor,OO,42.4,12,13
32352,32352,820,820,1,Tue,Home Worker,HH,215.18,9,10
32355,32355,460,914,1,Tue,Long Term Visitor,OO,37.23,13,14
32358,32358,651,651,1,Tue,Home Worker,HH,35.57,13,14
32359,32359,880,880,1,Tue,Long Term Visitor,OO,84.03,16,17
32360,32360,768,868,1,Tue,Home Worker,HH,55.77,11,12
32361,32361,868,948,1,Tue,Home Worker,HO,55.77,17,18
