Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
41,4003,4003,3,Thu,Short Term Visitor,OH,1115.37,0,1
44,4003,4003,3,Thu,Short Term Visitor,WH,495.54,0,1
122,4003,4003,3,Thu,Inbound Commuter,OH,68.17,0,1
137,4003,4003,3,Thu,Short Term Visitor,HH,1190.09,0,1
141,4003,4003,3,Thu,Inbound Commuter,HH,242.32,0,1
177,4003,4003,3,Thu,Short Term Visitor,OH,493.71,4,5
219,4003,4003,3,Thu,Short Term Visitor,OH,168.02,2,3
248,4003,4003,3,Thu,Long Term Visitor,WH,38.8,0,1
255,4003,4003,3,Thu,Short Term Visitor,OH,843.24,1,2
257,4003,4003,3,Thu,Short Term Visitor,OH,202.67,3,4
268,4003,4003,3,Thu,Long Term Visitor,OO,723.43,0,1
278,4003,4003,3,Thu,Short Term Visitor,HO,173.42,0,1
285,4003,4003,3,Thu,Short Term Visitor,WH,263.81,1,2
309,4003,4003,3,Thu,Resident Worker,OO,96.9,0,1
323,4003,4003,3,Thu,Short Term Visitor,WH,422.34,2,3
409,4003,4003,3,Thu,Short Term Visitor,WH,59.7,4,5
506,4003,4003,3,Thu,Short Term Visitor,HW,47.24,0,1
515,4003,4003,3,Thu,Inbound Commuter,OO,65.44,0,1
714,4003,4003,3,Thu,Short Term Visitor,OO,336.99,0,1
952,4003,4003,3,Thu,Short Term Visitor,WW,43.06,0,1
1012,4003,4003,3,Thu,Inbound Commuter,OH,67.02,4,5
1122,4003,4003,3,Thu,Short Term Visitor,WH,128.41,3,4
1284,4003,4003,3,Thu,Inbound Commuter,HO,43.39,0,1
1465,4003,4003,3,Thu,Long Term Visitor,HH,32.19,0,1
1554,4003,4003,3,Thu,Inbound Commuter,OH,14.46,1,2
2067,4003,4003,3,Thu,Short Term Visitor,HO,4842.83,16,17
2068,4003,4003,3,Thu,Short Term Visitor,OH,6445.17,19,20
2115,4003,4003,3,Thu,Short Term Visitor,HW,9602.8,6,7
2116,4003,4003,3,Thu,Short Term Visitor,WH,1070.71,11,12
2202,4003,4003,3,Thu,Short Term Visitor,HH,9409.85,12,13
2251,4003,4003,3,Thu,Long Term Visitor,OO,7497.4,10,11
2308,4003,4003,3,Thu,Short Term Visitor,OO,1926.89,5,6
2355,4003,4003,3,Thu,Long Term Visitor,OO,6999.16,12,13
2356,4003,4003,3,Thu,Long Term Visitor,OO,5168.87,13,14
2379,4003,4003,3,Thu,Short Term Visitor,HH,11312.42,7,8
2380,4003,4003,3,Thu,Short Term Visitor,HW,3342.42,9,10
2381,4003,4003,3,Thu,Short Term Visitor,WH,3964.4,15,16
2382,4003,4003,3,Thu,Short Term Visitor,HH,11085.68,16,17
2383,4003,4003,3,Thu,Short Term Visitor,HH,11525.3,17,18
2384,4003,4003,3,Thu,Short Term Visitor,HO,2951.32,18,19
2385,4003,4003,3,Thu,Short Term Visitor,OH,6775.94,20,21
2426,4003,4003,3,Thu,Inbound Commuter,OO,936.78,17,18
2464,4003,4003,3,Thu,Short Term Visitor,WW,1735.34,8,9
2465,4003,4003,3,Thu,Short Term Visitor,WH,5215.92,16,17
2514,4003,4003,3,Thu,Short Term Visitor,OO,3818.51,6,7
2515,4003,4003,3,Thu,Short Term Visitor,OO,9177.73,8,9
2516,4003,4003,3,Thu,Short Term Visitor,OO,8850.73,9,10
2517,4003,4003,3,Thu,Short Term Visitor,OH,3016.72,10,11
2529,4003,4003,3,Thu,Short Term Visitor,HO,8191.95,8,9
2530,4003,4003,3,Thu,Short Term Visitor,OO,11465.24,11,12
2531,4003,4003,3,Thu,Short Term Visitor,OO,10569.66,14,15
2532,4003,4003,3,Thu,Short Term Visitor,OO,10116.24,15,16
2641,4003,4003,3,Thu,Short Term Visitor,OO,10873.85,10,11
2642,4003,4003,3,Thu,Short Term Visitor,OW,1542.71,12,13
2726,4003,4003,3,Thu,Inbound Commuter,OO,696.73,15,16
2727,4003,4003,3,Thu,Inbound Commuter,OH,224.86,16,17
2728,4003,4003,3,Thu,Inbound Commuter,HH,765.4,17,18
2770,4003,4003,3,Thu,Long Term Visitor,OO,3378.2,7,8
2819,4003,4003,3,Thu,Long Term Visitor,OO,7075.72,11,12
2820,4003,4003,3,Thu,Long Term Visitor,OO,5588.44,15,16
2821,4003,4003,3,Thu,Long Term Visitor,OO,5295.68,16,17
2875,4003,4003,3,Thu,Short Term Visitor,HH,2550.78,4,5
2876,4003,4003,3,Thu,Short Term Visitor,HH,6006.21,5,6
2879,4003,4003,3,Thu,Short Term Visitor,HH,8357.1,14,15
2880,4003,4003,3,Thu,Short Term Visitor,HH,8342.19,19,20
2881,4003,4003,3,Thu,Short Term Visitor,HH,7940.06,20,21
2904,4003,4003,3,Thu,Short Term Visitor,OO,5227.67,20,21
2916,4003,4003,3,Thu,Short Term Visitor,HH,9993.62,6,7
2917,4003,4003,3,Thu,Short Term Visitor,HO,4467.55,12,13
2918,4003,4003,3,Thu,Short Term Visitor,OO,10547.42,13,14
2919,4003,4003,3,Thu,Short Term Visitor,OH,6245.97,17,18
2926,4003,4003,3,Thu,Short Term Visitor,OO,5157.45,7,8
3022,4003,4003,3,Thu,Short Term Visitor,HW,8705.75,7,8
3023,4003,4003,3,Thu,Short Term Visitor,WW,2503.9,12,13
3024,4003,4003,3,Thu,Short Term Visitor,WW,2336.29,14,15
3048,4003,4003,3,Thu,Short Term Visitor,WH,3342.16,14,15
3125,4003,4003,3,Thu,Short Term Visitor,OO,8174.64,18,19
3168,4003,4003,3,Thu,Short Term Visitor,OH,3589.15,13,14
3170,4003,4003,3,Thu,Short Term Visitor,HO,6148.91,6,7
3171,4003,4003,3,Thu,Short Term Visitor,OH,711.86,8,9
3172,4003,4003,3,Thu,Short Term Visitor,HH,10298.71,11,12
3173,4003,4003,3,Thu,Short Term Visitor,HO,4815.57,17,18
3187,4003,4003,3,Thu,Short Term Visitor,HH,12128.78,8,9
3198,4003,4003,3,Thu,Short Term Visitor,OO,11162.99,16,17
3199,4003,4003,3,Thu,Short Term Visitor,OO,9468.95,17,18
3200,4003,4003,3,Thu,Short Term Visitor,OO,7010.3,19,20
3235,4003,4003,3,Thu,Inbound Commuter,OO,470.59,21,22
3269,4003,4003,3,Thu,Short Term Visitor,HO,3766.48,14,15
3283,4003,4003,3,Thu,Short Term Visitor,WO,3857.38,15,16
3306,4003,4003,3,Thu,Outbound Commuter,OO,326.27,11,12
3307,4003,4003,3,Thu,Outbound Commuter,OO,278.75,13,14
3308,4003,4003,3,Thu,Outbound Commuter,OO,155.53,16,17
3431,4003,4003,3,Thu,Home Worker,OO,909.68,14,15
3543,4003,4003,3,Thu,Short Term Visitor,OW,2796.76,7,8
3544,4003,4003,3,Thu,Short Term Visitor,WO,4019.3,16,17
3618,4003,4003,3,Thu,Long Term Visitor,OO,5416.8,8,9
3644,4003,4003,3,Thu,Short Term Visitor,HH,9542.05,18,19
3681,4003,4003,3,Thu,Long Term Visitor,OO,5300.86,14,15
3744,4003,4003,3,Thu,Long Term Visitor,OO,8098.69,9,10
