Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
52,4001,4001,6,Sun,Short Term Visitor,WH,1831.17,0,1
57,4001,4001,6,Sun,Short Term Visitor,OH,2203.19,2,3
61,4001,4001,6,Sun,Short Term Visitor,OH,1019.86,4,5
62,4001,4001,6,Sun,Short Term Visitor,WH,363.01,1,2
68,4001,4001,6,Sun,Short Term Visitor,WH,247.68,4,5
81,4001,4001,6,Sun,Short Term Visitor,OO,1211.51,0,1
82,4001,4001,6,Sun,Short Term Visitor,OH,4338.34,1,2
102,4001,4001,6,Sun,Short Term Visitor,OH,6175.93,0,1
156,4001,4001,6,Sun,Short Term Visitor,HH,2264.48,0,1
204,4001,4001,6,Sun,Home Worker,OO,148.66,0,1
229,4001,4001,6,Sun,Long Term Visitor,OO,735.79,0,1
255,4001,4001,6,Sun,Short Term Visitor,WO,214.27,0,1
336,4001,4001,6,Sun,Short Term Visitor,WH,456.34,2,3
403,4001,4001,6,Sun,Short Term Visitor,OH,811.09,3,4
448,4001,4001,6,Sun,Inbound Commuter,OO,56.93,0,1
449,4001,4001,6,Sun,Inbound Commuter,OH,233.87,0,1
456,4001,4001,6,Sun,Short Term Visitor,WH,90.27,3,4
663,4001,4001,6,Sun,Inbound Commuter,WH,22.24,1,2
713,4001,4001,6,Sun,Short Term Visitor,OW,131.29,0,1
792,4001,4001,6,Sun,Short Term Visitor,HO,383.1,0,1
888,4001,4001,6,Sun,Inbound Commuter,HH,60.05,0,1
890,4001,4001,6,Sun,Resident Worker,OO,64.47,0,1
1244,4001,4001,6,Sun,Outbound Commuter,OO,26.19,0,1
1431,4001,4001,6,Sun,Long Term Visitor,OH,36.92,0,1
1763,4001,4001,6,Sun,Inbound Commuter,OH,72.19,1,2
1768,4001,4001,6,Sun,Inbound Commuter,WH,24.28,0,1
2294,4001,4001,6,Sun,Short Term Visitor,WW,59.67,0,1
2305,4001,4001,6,Sun,Home Worker,HH,38.19,0,1
2909,4001,4001,6,Sun,Inbound Commuter,WO,107.94,0,1
3665,4001,4001,6,Sun,Outbound Commuter,HW,53.9,0,1
4164,4001,4001,6,Sun,Short Term Visitor,HH,20706.51,11,12
4179,4001,4001,6,Sun,Short Term Visitor,HO,7625.13,15,16
4180,4001,4001,6,Sun,Short Term Visitor,OW,457.8,18,19
4181,4001,4001,6,Sun,Short Term Visitor,WH,1820.04,22,23
4218,4001,4001,6,Sun,Short Term Visitor,OO,18939.03,10,11
4288,4001,4001,6,Sun,Short Term Visitor,HH,13547.54,17,18
4290,4001,4001,6,Sun,Long Term Visitor,OO,19035.16,11,12
4295,4001,4001,6,Sun,Short Term Visitor,HO,4462.83,18,19
4296,4001,4001,6,Sun,Short Term Visitor,OH,11878.42,19,20
4308,4001,4001,6,Sun,Long Term Visitor,OO,15319.65,9,10
4371,4001,4001,6,Sun,Short Term Visitor,HW,3524.16,7,8
4387,4001,4001,6,Sun,Outbound Commuter,OO,508.07,13,14
4405,4001,4001,6,Sun,Long Term Visitor,OO,15901.36,12,13
4417,4001,4001,6,Sun,Short Term Visitor,HH,15228.8,14,15
4448,4001,4001,6,Sun,Inbound Commuter,OO,516.69,9,10
4449,4001,4001,6,Sun,Inbound Commuter,OO,813.62,13,14
4456,4001,4001,6,Sun,Short Term Visitor,HO,15494.63,11,12
4457,4001,4001,6,Sun,Short Term Visitor,OH,9113.43,13,14
4464,4001,4001,6,Sun,Short Term Visitor,HH,18091.64,8,9
4494,4001,4001,6,Sun,Short Term Visitor,OO,18010.74,15,16
4499,4001,4001,6,Sun,Short Term Visitor,HH,20163.07,12,13
4507,4001,4001,6,Sun,Short Term Visitor,OO,21899.09,11,12
4524,4001,4001,6,Sun,Long Term Visitor,OO,12629.52,14,15
4525,4001,4001,6,Sun,Long Term Visitor,OO,12346.14,15,16
4526,4001,4001,6,Sun,Short Term Visitor,HO,9693.22,13,14
4527,4001,4001,6,Sun,Short Term Visitor,OH,10724.22,15,16
4528,4001,4001,6,Sun,Short Term Visitor,HH,11842.03,18,19
4529,4001,4001,6,Sun,Short Term Visitor,HH,10601.2,20,21
4539,4001,4001,6,Sun,Inbound Commuter,HO,364.07,9,10
4540,4001,4001,6,Sun,Inbound Commuter,OO,800.62,14,15
4541,4001,4001,6,Sun,Inbound Commuter,OO,824.66,16,17
4542,4001,4001,6,Sun,Inbound Commuter,OH,257.78,16,17
4550,4001,4001,6,Sun,Short Term Visitor,HH,2955.55,4,5
4558,4001,4001,6,Sun,Long Term Visitor,OO,6836.98,19,20
4600,4001,4001,6,Sun,Short Term Visitor,HO,15889.67,10,11
