Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
2,4001,4001,8,Tue,Short Term Visitor,OH,697.07,2,3
14,4001,4001,8,Tue,Short Term Visitor,OH,920.52,1,2
22,4001,4001,8,Tue,Short Term Visitor,OH,1996.48,0,1
84,4001,4001,8,Tue,Short Term Visitor,HH,1370.74,0,1
90,4001,4001,8,Tue,Short Term Visitor,OO,330.97,0,1
170,4001,4001,8,Tue,Short Term Visitor,WH,978.15,0,1
204,4001,4001,8,Tue,Short Term Visitor,WH,193.45,3,4
274,4001,4001,8,Tue,Short Term Visitor,WW,90.45,0,1
275,4001,4001,8,Tue,Short Term Visitor,WH,294.57,1,2
306,4001,4001,8,Tue,Long Term Visitor,OO,513.78,0,1
338,4001,4001,8,Tue,Short Term Visitor,WH,88.27,2,3
476,4001,4001,8,Tue,Inbound Commuter,OH,73.51,2,3
487,4001,4001,8,Tue,Short Term Visitor,OH,236.6,4,5
488,4001,4001,8,Tue,Short Term Visitor,OH,258.57,3,4
885,4001,4001,8,Tue,Short Term Visitor,HO,64.68,0,1
1047,4001,4001,8,Tue,Short Term Visitor,WH,54.57,4,5
1132,4001,4001,8,Tue,Home Worker,HH,118.63,0,1
1301,4001,4001,8,Tue,Short Term Visitor,HW,64.85,0,1
1361,4001,4001,8,Tue,Inbound Commuter,OH,18.36,3,4
1438,4001,4001,8,Tue,Outbound Commuter,HH,45.0,0,1
1596,4001,4001,8,Tue,Short Term Visitor,WO,49.82,0,1
1695,4001,4001,8,Tue,Inbound Commuter,OH,38.83,1,2
1824,4001,4001,8,Tue,Inbound Commuter,OH,17.54,0,1
1907,4001,4001,8,Tue,Long Term Visitor,OO,17766.93,11,12
1938,4001,4001,8,Tue,Short Term Visitor,HW,31555.24,7,8
1939,4001,4001,8,Tue,Short Term Visitor,WH,15499.16,16,17
1966,4001,4001,8,Tue,Short Term Visitor,HO,16122.47,7,8
1967,4001,4001,8,Tue,Short Term Visitor,OW,3575.27,12,13
1968,4001,4001,8,Tue,Short Term Visitor,WH,5238.04,13,14
1990,4001,4001,8,Tue,Short Term Visitor,HH,7380.95,21,22
2000,4001,4001,8,Tue,Short Term Visitor,HH,17314.13,8,9
2003,4001,4001,8,Tue,Short Term Visitor,HH,14078.24,12,13
2004,4001,4001,8,Tue,Long Term Visitor,OO,13387.7,14,15
2035,4001,4001,8,Tue,Inbound Commuter,OH,208.9,22,23
2104,4001,4001,8,Tue,Short Term Visitor,OO,16639.86,18,19
2165,4001,4001,8,Tue,Long Term Visitor,OO,15771.62,12,13
2166,4001,4001,8,Tue,Short Term Visitor,HO,8377.46,17,18
2175,4001,4001,8,Tue,Short Term Visitor,HH,2238.98,4,5
2176,4001,4001,8,Tue,Short Term Visitor,HH,11550.19,6,7
2189,4001,4001,8,Tue,Short Term Visitor,OO,15625.93,8,9
2190,4001,4001,8,Tue,Short Term Visitor,OO,27350.11,12,13
2195,4001,4001,8,Tue,Long Term Visitor,OO,17081.01,10,11
2218,4001,4001,8,Tue,Short Term Visitor,HH,11176.96,13,14
2248,4001,4001,8,Tue,Short Term Visitor,HH,18149.47,7,8
2297,4001,4001,8,Tue,Short Term Visitor,HH,11402.94,20,21
2307,4001,4001,8,Tue,Short Term Visitor,OO,17878.15,10,11
2308,4001,4001,8,Tue,Short Term Visitor,OO,20101.21,17,18
2309,4001,4001,8,Tue,Short Term Visitor,OH,6218.31,22,23
2355,4001,4001,8,Tue,Short Term Visitor,HH,16413.66,9,10
2366,4001,4001,8,Tue,Short Term Visitor,HO,8462.41,13,14
2367,4001,4001,8,Tue,Short Term Visitor,OH,13487.97,20,21
2380,4001,4001,8,Tue,Long Term Visitor,OO,12874.0,17,18
2382,4001,4001,8,Tue,Short Term Visitor,HH,10685.3,19,20
2383,4001,4001,8,Tue,Short Term Visitor,HH,4337.86,22,23
2397,4001,4001,8,Tue,Inbound Commuter,OH,550.96,20,21
2448,4001,4001,8,Tue,Short Term Visitor,HO,9926.85,16,17
2449,4001,4001,8,Tue,Short Term Visitor,OH,13897.26,19,20
2473,4001,4001,8,Tue,Short Term Visitor,HH,13752.53,18,19
2516,4001,4001,8,Tue,Long Term Visitor,OH,3.0,5,6
2517,4001,4001,8,Tue,Long Term Visitor,HH,141.72,8,9
2518,4001,4001,8,Tue,Long Term Visitor,HH,105.84,15,16
2519,4001,4001,8,Tue,Long Term Visitor,HH,175.46,18,19
2520,4001,4001,8,Tue,Long Term Visitor,HH,77.59,21,22
2521,4001,4001,8,Tue,Short Term Visitor,HO,10649.03,6,7
2522,4001,4001,8,Tue,Short Term Visitor,OW,2970.35,13,14
