Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
18,4005,4005,24,Thu,Short Term Visitor,OH,3297.01,0,1
19,4005,4005,24,Thu,Inbound Commuter,OH,174.57,0,1
25,4005,4005,24,Thu,Short Term Visitor,OH,1029.95,2,3
28,4005,4005,24,Thu,Short Term Visitor,OH,823.05,3,4
44,4005,4005,24,Thu,Short Term Visitor,HH,2263.7,0,1
51,4005,4005,24,Thu,Short Term Visitor,OH,1039.86,4,5
61,4005,4005,24,Thu,Short Term Visitor,WH,1411.08,0,1
78,4005,4005,24,Thu,Short Term Visitor,OH,1487.58,1,2
101,4005,4005,24,Thu,Short Term Visitor,WH,523.23,4,5
143,4005,4005,24,Thu,Short Term Visitor,OO,847.8,0,1
169,4005,4005,24,Thu,Long Term Visitor,OO,344.96,0,1
172,4005,4005,24,Thu,Short Term Visitor,WH,377.8,1,2
180,4005,4005,24,Thu,Inbound Commuter,OH,24.74,4,5
204,4005,4005,24,Thu,Inbound Commuter,HO,28.14,0,1
256,4005,4005,24,Thu,Short Term Visitor,WH,235.24,2,3
518,4005,4005,24,Thu,Inbound Commuter,HH,123.64,0,1
623,4005,4005,24,Thu,Short Term Visitor,HO,309.5,0,1
637,4005,4005,24,Thu,Short Term Visitor,WH,204.09,3,4
668,4005,4005,24,Thu,Short Term Visitor,HW,103.98,0,1
952,4005,4005,24,Thu,Inbound Commuter,OH,50.78,1,2
1043,4005,4005,24,Thu,Short Term Visitor,OW,40.22,0,1
1079,4005,4005,24,Thu,Inbound Commuter,OH,68.31,2,3
1138,4005,4005,24,Thu,Long Term Visitor,OH,122.55,0,1
1317,4005,4005,24,Thu,Short Term Visitor,WO,40.24,0,1
1349,4005,4005,24,Thu,Short Term Visitor,WW,75.56,0,1
1431,4005,4005,24,Thu,Home Worker,OO,71.06,0,1
1516,4005,4005,24,Thu,Inbound Commuter,OO,17.93,0,1
1531,4005,4005,24,Thu,Inbound Commuter,OH,23.18,3,4
1685,4005,4005,24,Thu,Outbound Commuter,WO,17.19,0,1
1722,4005,4005,24,Thu,Long Term Visitor,WH,65.1,0,1
2050,4005,4005,24,Thu,Short Term Visitor,HH,23407.02,6,7
2085,4005,4005,24,Thu,Short Term Visitor,HO,10953.64,5,6
2086,4005,4005,24,Thu,Short Term Visitor,OO,24413.32,9,10
2087,4005,4005,24,Thu,Short Term Visitor,OO,25614.59,10,11
2088,4005,4005,24,Thu,Short Term Visitor,OH,13128.53,14,15
2129,4005,4005,24,Thu,Short Term Visitor,HW,30555.23,6,7
2130,4005,4005,24,Thu,Short Term Visitor,WH,14264.58,15,16
2133,4005,4005,24,Thu,Long Term Visitor,OO,8270.08,8,9
2134,4005,4005,24,Thu,Long Term Visitor,OO,10852.67,10,11
2135,4005,4005,24,Thu,Long Term Visitor,OO,10390.8,11,12
2136,4005,4005,24,Thu,Long Term Visitor,OO,8305.69,15,16
2176,4005,4005,24,Thu,Short Term Visitor,HW,33254.12,7,8
2177,4005,4005,24,Thu,Short Term Visitor,WH,6099.03,19,20
2199,4005,4005,24,Thu,Short Term Visitor,HO,11640.39,11,12
2200,4005,4005,24,Thu,Short Term Visitor,OH,16780.36,15,16
2206,4005,4005,24,Thu,Short Term Visitor,HH,18965.62,15,16
2221,4005,4005,24,Thu,Short Term Visitor,OW,4745.43,11,12
2222,4005,4005,24,Thu,Short Term Visitor,WO,8450.04,13,14
2223,4005,4005,24,Thu,Short Term Visitor,OW,2251.46,17,18
2224,4005,4005,24,Thu,Short Term Visitor,WO,14991.49,17,18
2226,4005,4005,24,Thu,Short Term Visitor,WO,15540.54,16,17
2229,4005,4005,24,Thu,Short Term Visitor,OO,28216.85,13,14
2234,4005,4005,24,Thu,Short Term Visitor,HW,17593.75,8,9
2235,4005,4005,24,Thu,Short Term Visitor,OW,1381.92,19,20
2243,4005,4005,24,Thu,Short Term Visitor,HO,19829.85,6,7
2244,4005,4005,24,Thu,Short Term Visitor,OH,17448.98,17,18
2245,4005,4005,24,Thu,Short Term Visitor,WH,6541.47,12,13
2246,4005,4005,24,Thu,Short Term Visitor,HO,11649.87,13,14
2247,4005,4005,24,Thu,Short Term Visitor,OO,30056.6,15,16
2253,4005,4005,24,Thu,Short Term Visitor,HO,21806.25,7,8
2254,4005,4005,24,Thu,Short Term Visitor,OH,4729.77,9,10
2255,4005,4005,24,Thu,Short Term Visitor,HH,22147.12,17,18
2256,4005,4005,24,Thu,Short Term Visitor,HO,3531.05,20,21
2257,4005,4005,24,Thu,Short Term Visitor,OH,8749.72,22,23
2261,4005,4005,24,Thu,Long Term Visitor,OO,8032.62,16,17
2262,4005,4005,24,Thu,Long Term Visitor,OO,8947.6,17,18
2273,4005,4005,24,Thu,Short Term Visitor,WO,13610.9,15,16
2280,4005,4005,24,Thu,Short Term Visitor,OO,16593.39,6,7
2281,4005,4005,24,Thu,Short Term Visitor,OO,19913.72,19,20
2300,4005,4005,24,Thu,Short Term Visitor,OH,20103.6,20,21
2304,4005,4005,24,Thu,Short Term Visitor,OH,8051.48,11,12
2305,4005,4005,24,Thu,Short Term Visitor,HH,18753.55,12,13
2306,4005,4005,24,Thu,Short Term Visitor,HO,11973.64,15,16
2307,4005,4005,24,Thu,Short Term Visitor,OO,28011.53,16,17
2324,4005,4005,24,Thu,Short Term Visitor,OW,9092.75,7,8
2326,4005,4005,24,Thu,Short Term Visitor,HH,19481.48,10,11
2336,4005,4005,24,Thu,Short Term Visitor,OO,28444.92,12,13
2337,4005,4005,24,Thu,Short Term Visitor,HH,5409.42,4,5
2370,4005,4005,24,Thu,Short Term Visitor,OO,30072.15,17,18
2390,4005,4005,24,Thu,Short Term Visitor,OO,24336.33,18,19
2391,4005,4005,24,Thu,Short Term Visitor,HO,11089.74,12,13
2392,4005,4005,24,Thu,Short Term Visitor,HH,23138.07,16,17
2404,4005,4005,24,Thu,Outbound Commuter,WW,330.36,17,18
2405,4005,4005,24,Thu,Outbound Commuter,WW,129.48,18,19
2408,4005,4005,24,Thu,Short Term Visitor,HO,17545.46,8,9
2409,4005,4005,24,Thu,Short Term Visitor,HH,20529.67,9,10
2410,4005,4005,24,Thu,Short Term Visitor,OH,10598.25,12,13
2411,4005,4005,24,Thu,Short Term Visitor,HO,8544.85,18,19
2412,4005,4005,24,Thu,Short Term Visitor,OH,17931.2,18,19
2429,4005,4005,24,Thu,Short Term Visitor,OO,17454.96,20,21
2445,4005,4005,24,Thu,Short Term Visitor,HH,18049.58,19,20
