Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
25,4000,4000,22,Tue,Short Term Visitor,WH,1073.16,0,1
50,4000,4000,22,Tue,Short Term Visitor,OH,315.46,3,4
56,4000,4000,22,Tue,Inbound Commuter,HH,105.67,0,1
60,4000,4000,22,Tue,Short Term Visitor,OH,752.15,2,3
65,4000,4000,22,Tue,Short Term Visitor,HH,883.05,0,1
84,4000,4000,22,Tue,Long Term Visitor,OO,537.62,0,1
86,4000,4000,22,Tue,Short Term Visitor,WH,208.7,4,5
126,4000,4000,22,Tue,Short Term Visitor,HO,226.92,0,1
135,4000,4000,22,Tue,Inbound Commuter,OH,33.93,1,2
142,4000,4000,22,Tue,Short Term Visitor,OH,739.68,1,2
159,4000,4000,22,Tue,Short Term Visitor,OH,1905.12,0,1
195,4000,4000,22,Tue,Short Term Visitor,OH,585.0,4,5
245,4000,4000,22,Tue,Short Term Visitor,OO,239.73,0,1
387,4000,4000,22,Tue,Short Term Visitor,HW,127.71,0,1
388,4000,4000,22,Tue,Short Term Visitor,WH,266.6,1,2
403,4000,4000,22,Tue,Inbound Commuter,OO,84.03,0,1
404,4000,4000,22,Tue,Inbound Commuter,OH,42.01,0,1
497,4000,4000,22,Tue,Resident Worker,OO,25.78,0,1
539,4000,4000,22,Tue,Inbound Commuter,OH,113.54,3,4
608,4000,4000,22,Tue,Home Worker,OO,29.06,0,1
774,4000,4000,22,Tue,Inbound Commuter,WH,65.61,0,1
870,4000,4000,22,Tue,Short Term Visitor,WH,109.79,2,3
1316,4000,4000,22,Tue,Long Term Visitor,OH,9.55,0,1
1379,4000,4000,22,Tue,Short Term Visitor,WW,37.78,0,1
1488,4000,4000,22,Tue,Inbound Commuter,OH,91.2,4,5
1665,4000,4000,22,Tue,Long Term Visitor,HH,54.63,0,1
1700,4000,4000,22,Tue,Short Term Visitor,WO,48.44,0,1
1729,4000,4000,22,Tue,Long Term Visitor,HO,37.19,0,1
1806,4000,4000,22,Tue,Resident Worker,WO,23.79,17,18
1807,4000,4000,22,Tue,Resident Worker,OO,483.97,20,21
1857,4000,4000,22,Tue,Short Term Visitor,OO,5621.77,6,7
1858,4000,4000,22,Tue,Short Term Visitor,OO,13965.62,10,11
1876,4000,4000,22,Tue,Short Term Visitor,HO,10744.29,9,10
1896,4000,4000,22,Tue,Short Term Visitor,HW,13711.46,8,9
1897,4000,4000,22,Tue,Short Term Visitor,WH,8419.86,14,15
1898,4000,4000,22,Tue,Short Term Visitor,HH,13089.56,9,10
1899,4000,4000,22,Tue,Short Term Visitor,HH,12899.46,12,13
1900,4000,4000,22,Tue,Short Term Visitor,HH,11412.4,14,15
1901,4000,4000,22,Tue,Short Term Visitor,HO,8015.6,15,16
1902,4000,4000,22,Tue,Short Term Visitor,OH,10123.07,16,17
1903,4000,4000,22,Tue,Short Term Visitor,HH,12717.5,17,18
1920,4000,4000,22,Tue,Long Term Visitor,OO,9195.12,7,8
1921,4000,4000,22,Tue,Long Term Visitor,OO,14639.09,14,15
1986,4000,4000,22,Tue,Short Term Visitor,WO,1712.46,9,10
1995,4000,4000,22,Tue,Long Term Visitor,OO,15694.77,13,14
1997,4000,4000,22,Tue,Short Term Visitor,OO,12360.55,18,19
1998,4000,4000,22,Tue,Short Term Visitor,OO,6642.43,20,21
2011,4000,4000,22,Tue,Long Term Visitor,OO,14964.52,15,16
2035,4000,4000,22,Tue,Short Term Visitor,HH,13554.51,6,7
2036,4000,4000,22,Tue,Short Term Visitor,OW,3274.2,9,10
2037,4000,4000,22,Tue,Long Term Visitor,OO,8090.66,20,21
2058,4000,4000,22,Tue,Short Term Visitor,HO,9888.04,6,7
2059,4000,4000,22,Tue,Short Term Visitor,OO,13621.79,9,10
2069,4000,4000,22,Tue,Short Term Visitor,HO,8393.61,16,17
2070,4000,4000,22,Tue,Short Term Visitor,OH,10683.79,20,21
2079,4000,4000,22,Tue,Short Term Visitor,HH,12026.27,13,14
2097,4000,4000,22,Tue,Short Term Visitor,HH,15219.32,8,9
2104,4000,4000,22,Tue,Inbound Commuter,HH,491.44,6,7
2118,4000,4000,22,Tue,Short Term Visitor,HH,12101.68,16,17
2123,4000,4000,22,Tue,Short Term Visitor,HW,4296.21,11,12
2124,4000,4000,22,Tue,Short Term Visitor,WH,3548.02,12,13
2179,4000,4000,22,Tue,Short Term Visitor,HH,2676.06,4,5
2180,4000,4000,22,Tue,Short Term Visitor,HH,5688.22,21,22
2189,4000,4000,22,Tue,Home Worker,HH,167.92,12,13
2190,4000,4000,22,Tue,Home Worker,HO,103.59,19,20
2191,4000,4000,22,Tue,Home Worker,OH,150.82,21,22
2207,4000,4000,22,Tue,Short Term Visitor,HW,8913.93,9,10
2208,4000,4000,22,Tue,Short Term Visitor,WH,10797.99,16,17
2209,4000,4000,22,Tue,Inbound Commuter,OH,647.35,20,21
2220,4000,4000,22,Tue,Short Term Visitor,WO,6211.32,16,17
2232,4000,4000,22,Tue,Short Term Visitor,OO,16135.83,15,16
2233,4000,4000,22,Tue,Short Term Visitor,OH,11830.33,18,19
2238,4000,4000,22,Tue,Long Term Visitor,OO,20681.2,11,12
