Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
2657,2657,4001,4001,1,Tue,Inbound Commuter,OH,79.33,15,16
2708,2708,4001,4001,1,Tue,Long Term Visitor,OO,13206.0,15,16
2780,2780,4001,4001,1,Tue,Resident Worker,OO,291.69,18,19
2781,2781,4001,4001,1,Tue,Resident Worker,OO,258.5,21,22
2793,2793,4001,4001,1,Tue,Short Term Visitor,WW,3851.44,10,11
2873,2873,4001,4001,1,Tue,Short Term Visitor,OH,4011.49,9,10
2908,2908,4001,4001,1,Tue,Short Term Visitor,HO,13978.43,10,11
2930,2930,4001,4001,1,Tue,Short Term Visitor,WO,1129.21,21,22
3017,3017,4001,4001,1,Tue,Inbound Commuter,OW,312.96,8,9
3018,3018,4001,4001,1,Tue,Inbound Commuter,WW,294.98,9,10
3019,3019,4001,4001,1,Tue,Inbound Commuter,WW,305.05,12,13
3020,3020,4001,4001,1,Tue,Inbound Commuter,WW,241.08,14,15
3021,3021,4001,4001,1,Tue,Inbound Commuter,WW,191.57,15,16
3125,3125,4001,4001,1,Tue,Short Term Visitor,HO,6095.75,18,19
3263,3263,4001,4001,1,Tue,Long Term Visitor,OO,3578.09,21,22
3264,3264,4001,4001,1,Tue,Long Term Visitor,OO,446.05,23,24
3283,3283,4001,4001,1,Tue,Short Term Visitor,WH,2643.95,21,22
3287,3287,4001,4001,1,Tue,Short Term Visitor,OW,3531.33,12,13
3302,3302,4001,4001,1,Tue,Inbound Commuter,HH,491.72,8,9
3303,3303,4001,4001,1,Tue,Inbound Commuter,HO,218.0,9,10
3304,3304,4001,4001,1,Tue,Inbound Commuter,OH,96.81,10,11
3305,3305,4001,4001,1,Tue,Inbound Commuter,HH,256.93,11,12
3306,3306,4001,4001,1,Tue,Inbound Commuter,HH,207.45,12,13
3308,3308,4001,4001,1,Tue,Outbound Commuter,HH,232.08,19,20
3309,3309,4001,4001,1,Tue,Outbound Commuter,HO,48.03,22,23
3330,3330,4001,4001,1,Tue,Short Term Visitor,WW,1264.97,18,19
3503,3503,4001,4001,1,Tue,Short Term Visitor,OH,5981.84,22,23
3563,3563,4001,4001,1,Tue,Short Term Visitor,WO,3714.19,10,11
3564,3564,4001,4001,1,Tue,Short Term Visitor,OW,428.53,21,22
3565,3565,4001,4001,1,Tue,Short Term Visitor,WH,2763.7,22,23
3592,3592,4001,4001,1,Tue,Short Term Visitor,HO,5716.52,5,6
3666,3666,4001,4001,1,Tue,Short Term Visitor,WW,2654.88,8,9
3733,3733,4001,4001,1,Tue,Short Term Visitor,HW,652.14,19,20
4041,4041,4001,4001,1,Tue,Inbound Commuter,OO,344.82,12,13
4212,4212,4001,4001,1,Tue,Short Term Visitor,WO,1821.98,8,9
4233,4233,4001,4001,1,Tue,Long Term Visitor,OO,2679.12,6,7
4274,4274,4001,4001,1,Tue,Short Term Visitor,WO,6610.51,14,15
4354,4354,4001,4001,1,Tue,Short Term Visitor,OW,2433.27,15,16
4365,4365,4001,4001,1,Tue,Short Term Visitor,HO,1342.19,4,5
4366,4366,4001,4001,1,Tue,Short Term Visitor,OH,1193.06,7,8
4371,4371,4001,4001,1,Tue,Short Term Visitor,HO,843.58,22,23
4417,4417,4001,4001,1,Tue,Resident Worker,WW,29.46,16,17
4574,4574,4001,4001,1,Tue,Outbound Commuter,WO,470.02,17,18
4696,4696,4001,4001,1,Tue,Home Worker,OO,508.14,14,15
4697,4697,4001,4001,1,Tue,Home Worker,OO,374.36,16,17
4698,4698,4001,4001,1,Tue,Home Worker,OO,287.83,19,20
4699,4699,4001,4001,1,Tue,Home Worker,OO,121.31,21,22
4702,4702,4001,4001,1,Tue,Short Term Visitor,WW,5791.1,12,13
4963,4963,4001,4001,1,Tue,Inbound Commuter,HW,346.33,7,8
4964,4964,4001,4001,1,Tue,Inbound Commuter,WH,193.53,16,17
5006,5006,4001,4001,1,Tue,Home Worker,HO,219.9,11,12
5007,5007,4001,4001,1,Tue,Home Worker,OO,625.35,13,14
5200,5200,4001,4001,1,Tue,Short Term Visitor,OH,850.9,23,24
5257,5257,4001,4001,1,Tue,Long Term Visitor,HW,33.32,15,16
5258,5258,4001,4001,1,Tue,Long Term Visitor,WH,33.32,21,22
5360,5360,4001,4001,1,Tue,Short Term Visitor,OO,3033.98,22,23
5371,5371,4001,4001,1,Tue,Short Term Visitor,OW,3298.87,11,12
5377,5377,4001,4001,1,Tue,Short Term Visitor,HO,4180.57,19,20
5414,5414,4001,4001,1,Tue,Short Term Visitor,HO,1625.83,21,22
5530,5530,4001,4001,1,Tue,Short Term Visitor,HW,1232.92,15,16
5576,5576,4001,4001,1,Tue,Short Term Visitor,WH,914.12,8,9
5794,5794,4001,4001,1,Tue,Resident Worker,WW,28.93,15,16
5795,5795,4001,4001,1,Tue,Resident Worker,WW,19.61,17,18
5796,5796,4001,4001,1,Tue,Resident Worker,WO,19.61,19,20
5797,5797,4001,4001,1,Tue,Resident Worker,OO,342.96,20,21
5888,5888,4001,4001,1,Tue,Short Term Visitor,OW,778.39,5,6
5889,5889,4001,4001,1,Tue,Short Term Visitor,WO,5336.21,13,14
5920,5920,4001,4001,1,Tue,Inbound Commuter,OO,768.98,16,17
6323,6323,4001,4001,1,Tue,Inbound Commuter,HH,231.28,13,14
6360,6360,4001,4001,1,Tue,Short Term Visitor,HW,2678.3,13,14
6361,6361,4001,4001,1,Tue,Short Term Visitor,OW,574.12,20,21
6368,6368,4001,4001,1,Tue,Short Term Visitor,OW,986.9,19,20
6374,6374,4001,4001,1,Tue,Short Term Visitor,OW,3218.9,14,15
6439,6439,4001,4001,1,Tue,Long Term Visitor,OO,2233.07,22,23
6693,6693,4001,4001,1,Tue,Short Term Visitor,HW,3496.08,12,13
6741,6741,4001,4001,1,Tue,Short Term Visitor,OO,3469.1,5,6
6774,6774,4001,4001,1,Tue,Outbound Commuter,WO,153.1,20,21
6784,6784,4001,4001,1,Tue,Long Term Visitor,OW,113.54,12,13
6794,6794,4001,4001,1,Tue,Inbound Commuter,HH,261.92,18,19
6834,6834,4001,4001,1,Tue,Outbound Commuter,OW,418.63,7,8
7067,7067,4001,4001,1,Tue,Short Term Visitor,OH,1738.92,8,9
7441,7441,4001,4001,1,Tue,Outbound Commuter,HH,251.41,23,24
7608,7608,4001,4001,1,Tue,Long Term Visitor,HH,84.07,16,17
7771,7771,4001,4001,1,Tue,Outbound Commuter,HH,174.98,8,9
7772,7772,4001,4001,1,Tue,Outbound Commuter,HW,52.07,12,13
7914,7914,4001,4001,1,Tue,Long Term Visitor,HH,255.53,18,19
8141,8141,4001,4001,1,Tue,Outbound Commuter,WW,164.94,8,9
8142,8142,4001,4001,1,Tue,Outbound Commuter,WW,417.05,10,11
8143,8143,4001,4001,1,Tue,Outbound Commuter,WO,178.15,13,14
8144,8144,4001,4001,1,Tue,Outbound Commuter,OO,799.13,17,18
8356,8356,4001,4001,1,Tue,Inbound Commuter,OO,241.99,21,22
