Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
5,1136,1136,22,Tue,Resident Worker,HH,74.8,0,1
24,1220,1220,22,Tue,Resident Worker,HH,35.73,0,1
28,1259,1288,22,Tue,Resident Worker,WH,42.11,2,3
40,1314,1297,22,Tue,Home Worker,OH,46.87,0,1
42,1161,1126,22,Tue,Resident Worker,OH,48.3,4,5
69,1223,1265,22,Tue,Resident Worker,OH,58.38,1,2
74,1241,1217,22,Tue,Home Worker,OH,72.27,0,1
106,1141,1101,22,Tue,Long Term Visitor,OO,35.28,0,1
114,1171,1297,22,Tue,Home Worker,OH,44.6,2,3
116,1318,1232,22,Tue,Resident Worker,WH,37.98,0,1
163,1281,1278,22,Tue,Short Term Visitor,OO,30.93,0,1
183,1269,1323,22,Tue,Home Worker,OH,30.27,1,2
192,1150,1294,22,Tue,Home Worker,OH,7.98,1,2
206,1279,1239,22,Tue,Resident Worker,OH,59.21,1,2
221,1287,1187,22,Tue,Long Term Visitor,OO,41.56,0,1
250,1294,1294,22,Tue,Home Worker,HH,8.48,0,1
289,1262,1225,22,Tue,Home Worker,OH,20.08,2,3
320,1251,1251,22,Tue,Home Worker,HH,19.74,0,1
325,1252,1219,22,Tue,Outbound Commuter,HH,37.47,0,1
347,1251,1271,22,Tue,Home Worker,OH,27.21,0,1
348,1232,1133,22,Tue,Resident Worker,OO,44.93,0,1
364,1139,1309,22,Tue,Home Worker,OH,7.73,2,3
367,1175,1176,22,Tue,Resident Worker,OO,8.81,0,1
370,1136,1319,22,Tue,Resident Worker,OH,28.11,1,2
384,1251,1317,22,Tue,Resident Worker,OH,15.89,0,1
385,1318,1316,22,Tue,Home Worker,OH,19.55,0,1
393,1270,1270,22,Tue,Home Worker,HH,63.32,0,1
425,1103,1294,22,Tue,Resident Worker,HW,8.61,0,1
426,1294,1103,22,Tue,Resident Worker,WH,8.61,0,1
441,1270,1232,22,Tue,Resident Worker,WH,45.81,4,5
468,1140,1140,22,Tue,Long Term Visitor,OO,59.58,0,1
487,1317,1317,22,Tue,Home Worker,HH,21.56,0,1
514,1235,1251,22,Tue,Home Worker,OH,24.97,0,1
518,1241,1131,22,Tue,Home Worker,OH,45.31,0,1
519,1141,1141,22,Tue,Resident Worker,HH,20.93,0,1
522,1144,1225,22,Tue,Home Worker,OH,25.75,0,1
534,1271,1271,22,Tue,Resident Worker,HH,85.76,0,1
564,1267,1263,22,Tue,Home Worker,HH,73.18,0,1
575,1212,1229,22,Tue,Resident Worker,WH,59.22,0,1
577,1148,1338,22,Tue,Home Worker,OH,77.22,3,4
593,1203,1211,22,Tue,Home Worker,OH,47.96,3,4
596,1271,1251,22,Tue,Home Worker,OH,19.74,1,2
642,1232,1244,22,Tue,Resident Worker,WH,29.33,0,1
661,1175,1176,22,Tue,Long Term Visitor,OO,63.1,0,1
663,1101,1140,22,Tue,Long Term Visitor,OO,42.44,0,1
681,1261,1227,22,Tue,Resident Worker,OH,21.73,2,3
699,1218,1136,22,Tue,Resident Worker,WH,64.18,4,5
713,1147,1147,22,Tue,Outbound Commuter,HH,24.02,0,1
734,1109,1165,22,Tue,Home Worker,OH,53.97,0,1
758,1251,1109,22,Tue,Resident Worker,WH,22.52,1,2
764,1317,1318,22,Tue,Resident Worker,WH,22.86,0,1
781,1303,1301,22,Tue,Resident Worker,HH,15.89,0,1
793,1276,1272,22,Tue,Resident Worker,OH,51.26,0,1
808,1226,1225,22,Tue,Home Worker,HH,16.38,0,1
809,1225,1225,22,Tue,Home Worker,HH,16.38,0,1
810,1135,1135,22,Tue,Resident Worker,HH,47.05,0,1
837,1294,1175,22,Tue,Long Term Visitor,OO,32.64,0,1
851,1141,1141,22,Tue,Long Term Visitor,OO,15.97,0,1
862,1152,1200,22,Tue,Resident Worker,WH,19.16,4,5
873,1134,1118,22,Tue,Resident Worker,OH,69.55,0,1
893,1109,1225,22,Tue,Home Worker,OH,22.93,1,2
911,1225,1131,22,Tue,Resident Worker,OH,44.43,2,3
912,1127,1296,22,Tue,Home Worker,OH,82.92,0,1
954,1226,1226,22,Tue,Resident Worker,OH,45.0,0,1
993,1106,1107,22,Tue,Long Term Visitor,OO,14.68,0,1
996,1225,1225,22,Tue,Resident Worker,WH,30.54,0,1
999,1270,1241,22,Tue,Home Worker,OH,27.96,0,1
1003,1264,1259,22,Tue,Home Worker,OH,74.49,0,1
1004,1326,1326,22,Tue,Resident Worker,HH,45.25,0,1
1012,1226,1327,22,Tue,Resident Worker,WH,76.79,0,1
1037,1251,1319,22,Tue,Home Worker,HH,16.02,0,1
1042,1235,1297,22,Tue,Resident Worker,OH,48.67,1,2
1044,1300,1300,22,Tue,Home Worker,HH,52.28,0,1
1052,1255,1266,22,Tue,Home Worker,HH,19.37,0,1
1056,1281,1284,22,Tue,Resident Worker,OO,34.01,0,1
1075,1330,1116,22,Tue,Long Term Visitor,OO,33.53,0,1
1096,1226,1109,22,Tue,Resident Worker,WH,18.8,1,2
1108,1335,1334,22,Tue,Home Worker,OH,26.19,4,5
1110,1133,1135,22,Tue,Home Worker,OH,36.65,0,1
1127,1279,1272,22,Tue,Home Worker,OH,17.42,0,1
1140,1226,1262,22,Tue,Long Term Visitor,OO,39.73,0,1
1143,1317,1233,22,Tue,Resident Worker,WH,30.34,1,2
1178,1141,1140,22,Tue,Outbound Commuter,HH,6.81,0,1
1179,1140,1141,22,Tue,Outbound Commuter,HO,6.81,0,1
1197,1270,1269,22,Tue,Resident Worker,HH,30.28,0,1
1200,1139,1139,22,Tue,Long Term Visitor,OO,25.94,0,1
1222,1225,1289,22,Tue,Resident Worker,WH,44.95,3,4
1229,1126,1198,22,Tue,Home Worker,OH,27.29,3,4
1245,1175,1140,22,Tue,Long Term Visitor,OO,41.59,0,1
1284,1335,1223,22,Tue,Resident Worker,OH,42.07,0,1
1297,1319,1232,22,Tue,Home Worker,OH,44.34,4,5
1299,1243,1235,22,Tue,Resident Worker,WH,31.89,4,5
1332,1249,1270,22,Tue,Home Worker,HH,39.46,0,1
1364,1294,1255,22,Tue,Home Worker,OH,40.94,0,1
1376,1347,1189,22,Tue,Home Worker,HH,45.0,0,1
1383,1209,1226,22,Tue,Home Worker,OH,45.0,4,5
1390,1136,1316,22,Tue,Resident Worker,WH,21.27,0,1
1401,1128,1319,22,Tue,Home Worker,OH,24.61,2,3
1419,1316,1317,22,Tue,Resident Worker,HH,20.55,0,1
1427,1175,1141,22,Tue,Long Term Visitor,OO,7.74,0,1
1446,1319,1319,22,Tue,Home Worker,HH,18.26,0,1
1447,1319,1317,22,Tue,Home Worker,HH,18.26,0,1
1452,1148,1294,22,Tue,Home Worker,OH,8.11,1,2
