Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
18,4003,4003,16,Wed,Short Term Visitor,OH,763.21,0,1
19,4003,4003,16,Wed,Short Term Visitor,HH,1698.83,0,1
41,4003,4003,16,Wed,Short Term Visitor,OH,574.04,2,3
69,4003,4003,16,Wed,Short Term Visitor,HO,55.39,0,1
70,4003,4003,16,Wed,Short Term Visitor,OH,379.6,1,2
111,4003,4003,16,Wed,Home Worker,OO,19.24,0,1
142,4003,4003,16,Wed,Short Term Visitor,OH,439.72,4,5
218,4003,4003,16,Wed,Inbound Commuter,HH,402.13,0,1
234,4003,4003,16,Wed,Short Term Visitor,OO,507.29,0,1
284,4003,4003,16,Wed,Short Term Visitor,WH,499.8,0,1
297,4003,4003,16,Wed,Inbound Commuter,OH,123.08,0,1
300,4003,4003,16,Wed,Short Term Visitor,OH,204.84,3,4
391,4003,4003,16,Wed,Short Term Visitor,WH,216.04,1,2
404,4003,4003,16,Wed,Short Term Visitor,WH,60.66,2,3
692,4003,4003,16,Wed,Short Term Visitor,HW,30.51,0,1
696,4003,4003,16,Wed,Long Term Visitor,OO,552.2,0,1
832,4003,4003,16,Wed,Short Term Visitor,WH,61.72,4,5
839,4003,4003,16,Wed,Resident Worker,OO,65.83,0,1
1321,4003,4003,16,Wed,Long Term Visitor,OH,28.67,2,3
1435,4003,4003,16,Wed,Inbound Commuter,OH,20.07,2,3
1461,4003,4003,16,Wed,Resident Worker,HH,67.37,0,1
1503,4003,4003,16,Wed,Long Term Visitor,OH,20.63,1,2
1683,4003,4003,16,Wed,Inbound Commuter,OO,27.41,0,1
1728,4003,4003,16,Wed,Inbound Commuter,OH,39.36,1,2
1819,4003,4003,16,Wed,Inbound Commuter,HO,36.11,0,1
2023,4003,4003,16,Wed,Short Term Visitor,HO,4168.6,15,16
2024,4003,4003,16,Wed,Short Term Visitor,OH,2877.1,22,23
2066,4003,4003,16,Wed,Short Term Visitor,OO,9322.43,9,10
2186,4003,4003,16,Wed,Short Term Visitor,HO,4666.01,12,13
2187,4003,4003,16,Wed,Long Term Visitor,OO,7853.97,10,11
2188,4003,4003,16,Wed,Long Term Visitor,OO,5006.93,17,18
2189,4003,4003,16,Wed,Short Term Visitor,HO,7154.68,7,8
2190,4003,4003,16,Wed,Short Term Visitor,OH,6635.26,17,18
2207,4003,4003,16,Wed,Short Term Visitor,HW,3284.8,9,10
2208,4003,4003,16,Wed,Short Term Visitor,WH,1627.61,20,21
2209,4003,4003,16,Wed,Short Term Visitor,HH,12353.01,7,8
2253,4003,4003,16,Wed,Short Term Visitor,HH,2454.32,4,5
2254,4003,4003,16,Wed,Short Term Visitor,HO,3802.73,17,18
2255,4003,4003,16,Wed,Short Term Visitor,OH,6221.33,19,20
2283,4003,4003,16,Wed,Short Term Visitor,OH,7014.21,18,19
2330,4003,4003,16,Wed,Short Term Visitor,HH,9904.37,10,11
2343,4003,4003,16,Wed,Long Term Visitor,OO,2965.75,20,21
2384,4003,4003,16,Wed,Short Term Visitor,HW,1769.94,11,12
2387,4003,4003,16,Wed,Short Term Visitor,HH,11745.35,17,18
2388,4003,4003,16,Wed,Short Term Visitor,HH,9574.52,18,19
2433,4003,4003,16,Wed,Short Term Visitor,OO,8111.74,8,9
2454,4003,4003,16,Wed,Long Term Visitor,OO,5961.86,11,12
2464,4003,4003,16,Wed,Short Term Visitor,WW,1340.87,16,17
2465,4003,4003,16,Wed,Short Term Visitor,WO,1529.13,19,20
2466,4003,4003,16,Wed,Short Term Visitor,OO,6176.1,20,21
2522,4003,4003,16,Wed,Short Term Visitor,OH,497.4,6,7
2532,4003,4003,16,Wed,Short Term Visitor,HO,7064.63,8,9
2533,4003,4003,16,Wed,Short Term Visitor,OO,9766.85,12,13
2534,4003,4003,16,Wed,Short Term Visitor,OO,8832.36,16,17
2559,4003,4003,16,Wed,Short Term Visitor,OO,5545.82,19,20
2680,4003,4003,16,Wed,Short Term Visitor,HH,8546.08,12,13
2746,4003,4003,16,Wed,Long Term Visitor,OO,4968.97,15,16
2771,4003,4003,16,Wed,Short Term Visitor,OO,10113.12,11,12
2782,4003,4003,16,Wed,Inbound Commuter,HH,891.81,20,21
2806,4003,4003,16,Wed,Long Term Visitor,OO,4883.86,14,15
2812,4003,4003,16,Wed,Long Term Visitor,OO,4042.1,16,17
2813,4003,4003,16,Wed,Long Term Visitor,OO,3568.51,18,19
2912,4003,4003,16,Wed,Short Term Visitor,HO,4550.96,11,12
2913,4003,4003,16,Wed,Short Term Visitor,OO,9894.03,13,14
2914,4003,4003,16,Wed,Short Term Visitor,OO,8568.74,17,18
2915,4003,4003,16,Wed,Short Term Visitor,OH,4806.3,21,22
2922,4003,4003,16,Wed,Short Term Visitor,HW,2860.06,5,6
