Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
73,4004,4004,22,Tue,Short Term Visitor,WH,26.09,1,2
109,4004,4004,22,Tue,Short Term Visitor,OH,155.91,0,1
161,4004,4004,22,Tue,Short Term Visitor,OH,280.23,1,2
210,4004,4004,22,Tue,Short Term Visitor,OO,204.25,0,1
455,4004,4004,22,Tue,Short Term Visitor,OH,68.08,2,3
511,4004,4004,22,Tue,Short Term Visitor,OH,83.24,4,5
607,4004,4004,22,Tue,Short Term Visitor,OH,87.74,3,4
650,4004,4004,22,Tue,Short Term Visitor,HH,226.73,0,1
828,4004,4004,22,Tue,Long Term Visitor,HO,23.91,0,1
854,4004,4004,22,Tue,Short Term Visitor,HO,49.66,0,1
1073,4004,4004,22,Tue,Short Term Visitor,WH,78.64,0,1
1142,4004,4004,22,Tue,Short Term Visitor,WH,38.86,3,4
1194,4004,4004,22,Tue,Long Term Visitor,OH,37.38,2,3
1549,4004,4004,22,Tue,Long Term Visitor,OO,41.39,0,1
1793,4004,4004,22,Tue,Long Term Visitor,OO,2325.06,19,20
1809,4004,4004,22,Tue,Short Term Visitor,OO,3987.71,15,16
1810,4004,4004,22,Tue,Short Term Visitor,OO,4022.58,18,19
1835,4004,4004,22,Tue,Short Term Visitor,HH,2649.85,14,15
1923,4004,4004,22,Tue,Short Term Visitor,HO,1718.07,8,9
2017,4004,4004,22,Tue,Short Term Visitor,HH,2347.32,5,6
2018,4004,4004,22,Tue,Short Term Visitor,HH,4130.57,7,8
2019,4004,4004,22,Tue,Short Term Visitor,HH,3985.66,9,10
2020,4004,4004,22,Tue,Short Term Visitor,HH,2325.68,12,13
2021,4004,4004,22,Tue,Short Term Visitor,HH,2166.42,13,14
2022,4004,4004,22,Tue,Short Term Visitor,HH,2619.32,16,17
2023,4004,4004,22,Tue,Short Term Visitor,HH,1044.93,22,23
2119,4004,4004,22,Tue,Short Term Visitor,WO,455.48,18,19
2157,4004,4004,22,Tue,Short Term Visitor,HO,1630.61,7,8
2158,4004,4004,22,Tue,Short Term Visitor,OO,3375.65,17,18
2159,4004,4004,22,Tue,Short Term Visitor,OH,1524.42,18,19
2160,4004,4004,22,Tue,Short Term Visitor,HH,2163.56,18,19
2305,4004,4004,22,Tue,Short Term Visitor,OO,4088.81,14,15
2308,4004,4004,22,Tue,Short Term Visitor,OH,1276.93,20,21
2316,4004,4004,22,Tue,Long Term Visitor,OO,3336.96,17,18
2345,4004,4004,22,Tue,Long Term Visitor,OO,4319.48,12,13
2381,4004,4004,22,Tue,Short Term Visitor,OO,5211.56,11,12
2408,4004,4004,22,Tue,Short Term Visitor,HH,3957.33,8,9
2486,4004,4004,22,Tue,Short Term Visitor,HW,715.02,9,10
2487,4004,4004,22,Tue,Short Term Visitor,WW,1184.67,10,11
2488,4004,4004,22,Tue,Short Term Visitor,WH,177.05,20,21
2585,4004,4004,22,Tue,Outbound Commuter,OW,190.38,8,9
2586,4004,4004,22,Tue,Outbound Commuter,WO,299.3,10,11
2587,4004,4004,22,Tue,Outbound Commuter,OW,82.17,17,18
2593,4004,4004,22,Tue,Long Term Visitor,OO,547.68,6,7
2612,4004,4004,22,Tue,Short Term Visitor,OO,237.64,23,24
2737,4004,4004,22,Tue,Long Term Visitor,OO,3977.92,13,14
2751,4004,4004,22,Tue,Long Term Visitor,OO,3328.29,18,19
2754,4004,4004,22,Tue,Short Term Visitor,HH,2686.31,11,12
2755,4004,4004,22,Tue,Short Term Visitor,HH,1610.04,20,21
3019,4004,4004,22,Tue,Long Term Visitor,OO,5365.78,11,12
3207,4004,4004,22,Tue,Short Term Visitor,HO,915.9,15,16
3208,4004,4004,22,Tue,Short Term Visitor,OH,1470.87,16,17
3209,4004,4004,22,Tue,Short Term Visitor,HO,545.56,18,19
3210,4004,4004,22,Tue,Short Term Visitor,OH,1553.13,19,20
3228,4004,4004,22,Tue,Short Term Visitor,OW,702.06,9,10
3299,4004,4004,22,Tue,Short Term Visitor,HH,2979.74,15,16
3402,4004,4004,22,Tue,Home Worker,OO,48.83,9,10
3473,4004,4004,22,Tue,Short Term Visitor,OO,2006.79,20,21
3474,4004,4004,22,Tue,Short Term Visitor,OO,1576.84,21,22
3598,4004,4004,22,Tue,Long Term Visitor,OO,1934.87,7,8
3818,4004,4004,22,Tue,Short Term Visitor,OW,634.26,10,11
4052,4004,4004,22,Tue,Long Term Visitor,OO,4117.03,8,9
4053,4004,4004,22,Tue,Long Term Visitor,OO,7558.34,10,11
4093,4004,4004,22,Tue,Short Term Visitor,HO,706.63,13,14
4291,4004,4004,22,Tue,Short Term Visitor,HH,3002.29,10,11
4347,4004,4004,22,Tue,Long Term Visitor,OO,5367.28,9,10
4413,4004,4004,22,Tue,Long Term Visitor,OO,3982.91,15,16
4414,4004,4004,22,Tue,Long Term Visitor,OO,1147.18,21,22
4415,4004,4004,22,Tue,Long Term Visitor,OO,628.17,22,23
4669,4004,4004,22,Tue,Long Term Visitor,OO,4332.46,14,15
4880,4004,4004,22,Tue,Short Term Visitor,OW,920.88,7,8
4970,4004,4004,22,Tue,Short Term Visitor,HW,2206.49,7,8
4971,4004,4004,22,Tue,Short Term Visitor,WW,508.71,15,16
4972,4004,4004,22,Tue,Short Term Visitor,WO,542.63,16,17
4973,4004,4004,22,Tue,Short Term Visitor,HW,193.89,17,18
4974,4004,4004,22,Tue,Short Term Visitor,WH,619.8,19,20
5151,4004,4004,22,Tue,Short Term Visitor,OO,6065.88,9,10
5225,4004,4004,22,Tue,Long Term Visitor,OO,612.31,5,6
5226,4004,4004,22,Tue,Long Term Visitor,OO,3719.0,16,17
5356,4004,4004,22,Tue,Short Term Visitor,HW,1164.37,8,9
5357,4004,4004,22,Tue,Short Term Visitor,WH,139.56,9,10
5463,4004,4004,22,Tue,Short Term Visitor,HH,2730.41,17,18
5494,4004,4004,22,Tue,Short Term Visitor,HW,615.13,5,6
5495,4004,4004,22,Tue,Short Term Visitor,WO,65.47,6,7
5496,4004,4004,22,Tue,Short Term Visitor,OH,739.35,12,13
5594,4004,4004,22,Tue,Long Term Visitor,HH,50.81,13,14
5874,4004,4004,22,Tue,Short Term Visitor,OO,2047.8,7,8
6072,4004,4004,22,Tue,Short Term Visitor,HO,1177.53,11,12
6073,4004,4004,22,Tue,Short Term Visitor,OH,969.64,11,12
6282,4004,4004,22,Tue,Short Term Visitor,OO,5926.08,10,11
6369,4004,4004,22,Tue,Short Term Visitor,WW,868.34,13,14
6595,4004,4004,22,Tue,Short Term Visitor,OW,766.11,8,9
6596,4004,4004,22,Tue,Short Term Visitor,WW,788.85,14,15
6608,4004,4004,22,Tue,Short Term Visitor,OO,5151.35,12,13
6766,4004,4004,22,Tue,Short Term Visitor,OO,3925.15,16,17
6767,4004,4004,22,Tue,Short Term Visitor,OH,698.95,21,22
6841,4004,4004,22,Tue,Short Term Visitor,WH,408.29,13,14
6842,4004,4004,22,Tue,Short Term Visitor,HO,735.26,14,15
6843,4004,4004,22,Tue,Short Term Visitor,OW,254.89,18,19
6852,4004,4004,22,Tue,Short Term Visitor,OW,523.17,6,7
6853,4004,4004,22,Tue,Short Term Visitor,WO,326.95,9,10
7314,4004,4004,22,Tue,Short Term Visitor,WO,391.15,12,13
7315,4004,4004,22,Tue,Short Term Visitor,HO,312.09,21,22
7316,4004,4004,22,Tue,Short Term Visitor,OH,650.11,22,23
7602,4004,4004,22,Tue,Long Term Visitor,HO,76.1,6,7
7938,4004,4004,22,Tue,Inbound Commuter,OO,81.84,12,13
7942,4004,4004,22,Tue,Short Term Visitor,HH,3257.46,6,7
7977,4004,4004,22,Tue,Short Term Visitor,OO,1782.39,6,7
