Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
86,4003,4003,28,Mon,Short Term Visitor,HH,1392.53,0,1
93,4003,4003,28,Mon,Short Term Visitor,OH,549.79,1,2
110,4003,4003,28,Mon,Inbound Commuter,OH,92.27,1,2
141,4003,4003,28,Mon,Short Term Visitor,OH,462.63,2,3
202,4003,4003,28,Mon,Short Term Visitor,HO,72.64,0,1
205,4003,4003,28,Mon,Outbound Commuter,OO,12.57,0,1
220,4003,4003,28,Mon,Short Term Visitor,WW,119.33,0,1
221,4003,4003,28,Mon,Short Term Visitor,WH,354.0,0,1
234,4003,4003,28,Mon,Long Term Visitor,HH,32.71,0,1
236,4003,4003,28,Mon,Inbound Commuter,OH,135.32,0,1
242,4003,4003,28,Mon,Short Term Visitor,OH,924.2,0,1
244,4003,4003,28,Mon,Inbound Commuter,OH,24.29,4,5
270,4003,4003,28,Mon,Short Term Visitor,OO,349.04,0,1
341,4003,4003,28,Mon,Short Term Visitor,OH,213.15,3,4
374,4003,4003,28,Mon,Long Term Visitor,OO,266.61,0,1
379,4003,4003,28,Mon,Short Term Visitor,WH,42.54,1,2
383,4003,4003,28,Mon,Home Worker,OO,49.89,0,1
453,4003,4003,28,Mon,Short Term Visitor,OH,271.41,4,5
632,4003,4003,28,Mon,Long Term Visitor,HO,38.39,0,1
760,4003,4003,28,Mon,Inbound Commuter,HH,113.97,0,1
859,4003,4003,28,Mon,Home Worker,HH,28.0,0,1
960,4003,4003,28,Mon,Short Term Visitor,HW,24.77,0,1
992,4003,4003,28,Mon,Inbound Commuter,OH,19.18,3,4
1033,4003,4003,28,Mon,Short Term Visitor,WO,59.28,0,1
1050,4003,4003,28,Mon,Short Term Visitor,WH,119.98,3,4
1057,4003,4003,28,Mon,Short Term Visitor,WH,40.48,4,5
1399,4003,4003,28,Mon,Short Term Visitor,WH,60.66,2,3
1675,4003,4003,28,Mon,Inbound Commuter,OO,36.16,0,1
1798,4003,4003,28,Mon,Resident Worker,OO,36.55,0,1
1960,4003,4003,28,Mon,Short Term Visitor,HH,10204.7,15,16
2077,4003,4003,28,Mon,Short Term Visitor,HH,8808.54,20,21
2095,4003,4003,28,Mon,Short Term Visitor,OH,6171.36,18,19
2096,4003,4003,28,Mon,Short Term Visitor,HO,1955.79,19,20
2097,4003,4003,28,Mon,Short Term Visitor,OH,5825.99,19,20
2098,4003,4003,28,Mon,Short Term Visitor,HO,1293.53,20,21
2099,4003,4003,28,Mon,Short Term Visitor,HH,6498.66,5,6
2118,4003,4003,28,Mon,Short Term Visitor,HW,2811.62,9,10
2119,4003,4003,28,Mon,Short Term Visitor,WW,3143.87,11,12
2120,4003,4003,28,Mon,Short Term Visitor,WH,5873.23,17,18
2126,4003,4003,28,Mon,Short Term Visitor,HH,12220.97,7,8
2127,4003,4003,28,Mon,Short Term Visitor,HH,11314.44,17,18
2174,4003,4003,28,Mon,Short Term Visitor,OO,9375.03,15,16
