TAZ_ID,Inbound,Outbound,Outbound Commuter,Resident Worker,Long Term Visitor,Short Term Visitor,Inbound Commuter,Home Worker
803,3634,3153,0,17,38,9,1,16
794,5988,5762,2,73,6,1,1,56
1079,1758,2221,5,22,5,2,1,5
1330,2828,1997,0,23,5,0,0,10
372,5052,20510,0,67,11,0,1,25
529,534,528,0,3,1,0,0,3
334,3063,3056,2,33,2,0,0,29
1040,6409,6526,3,52,65,7,0,57
996,209,994,0,0,0,0,0,1
3,12863,13309,14,121,27,44,33,67
842,11154,11253,3,105,38,16,4,78
1198,6354,6722,0,89,9,6,4,37
736,1095,4554,0,18,1,1,0,6
1238,4689,5603,0,61,4,2,0,41
392,246,6312,0,8,0,3,2,0
809,5804,5550,5,42,54,12,4,28
1338,19063,2207,1,23,1,2,1,15
776,1946,40887,0,20,5,3,9,15
104,27061,702,0,11,1,0,0,0
667,22174,22871,10,424,30,11,13,240
403,1430,749,0,8,0,0,0,1
1038,7772,8384,6,103,59,7,6,30
697,1024,1081,0,11,0,0,0,5
326,665,1035,0,7,0,0,0,9
103,4773,4715,0,49,9,2,8,25
1328,171,1809706,0,0,0,0,0,0
317,1762,1507,0,17,0,0,0,7
1248,2423,2107,0,26,1,0,0,22
208,14107,13377,7,202,15,3,3,120
599,4670,4805,2,67,8,10,2,39
1030,2088,2042,1,19,7,7,0,15
1145,24753,13885,7,190,89,29,27,101
462,2513,2420,0,25,12,3,0,15
431,18224,1151,0,12,0,0,0,7
57,1228,1133,0,5,1,0,0,12
1006,24063,23641,6,223,28,2,10,135
771,4913,5454,0,43,10,2,0,46
586,2501,2651,0,40,6,0,1,12
155,2625,2767,0,16,4,0,1,29
564,1350,1147,0,13,0,0,0,5
1336,7224,464,0,1,5,0,0,1
517,1847,2065,2,19,4,3,3,13
94,1660,1711,0,25,1,0,1,9
1000,771,1103,1,8,3,1,0,10
228,1769,2129,2,14,5,9,1,9
583,281,439,0,2,0,0,0,1
11,1925,2042,2,11,2,4,1,8
761,1313,1128,0,14,2,0,0,12
1179,411,4161,1,6,0,0,1,2
1276,1241,773,0,11,4,1,0,6
223,246,527,0,8,0,0,0,0
611,4839,4950,0,64,11,3,5,36
212,2223,2563,3,23,8,0,0,15
872,9524,9038,3,131,23,3,5,71
1148,2661,2711,0,24,19,1,0,23
948,14435,15458,9,180,74,9,12,59
1308,320,372,0,0,7,0,0,0
52,3293,3481,4,23,1,0,0,11
592,3345,1371,0,19,4,0,1,12
974,4684,5121,0,38,28,4,0,28
204,2546,2349,0,32,4,0,0,20
679,2336,2058,0,15,0,0,0,17
450,4405,4664,0,67,9,2,4,28
4002,457377,457737,84,37,210,403,104,57
945,6527,6989,1,57,20,0,0,51
442,1809,2608,1,30,1,0,0,18
1054,2280,2120,0,18,5,0,0,19
1277,1930,1782,3,2,9,20,3,2
689,3729,4168,2,61,3,4,3,22
758,7250,7210,1,78,8,1,0,57
314,658,568,0,5,0,2,0,0
1162,1761,1892,0,16,0,1,1,10
954,6009,6581,1,76,12,0,4,26
1281,9028,10073,7,21,90,87,0,15
1045,2066,1509,0,19,0,0,0,8
694,3336,4179,1,51,6,3,5,22
1229,4642,4157,0,35,1,0,0,21
790,6655,18186,3,74,14,2,5,36
991,928,1135,0,13,3,0,0,9
523,1062,962,0,8,0,2,1,7
373,1392,2903,0,16,1,0,0,7
722,3252,3582,4,45,5,8,3,24
562,1538,1415,0,7,1,0,0,13
881,6906,6887,1,79,3,0,0,27
783,1719,1985,2,73,4,0,1,28
4,506,506,0,5,1,0,2,0
708,1143,1442,0,17,1,0,1,1
179,1487,1198,0,12,0,0,0,8
902,64970,56803,37,327,373,41,52,148
727,8786,8936,4,129,16,5,7,74
429,2180,2260,0,22,1,0,0,9
714,13787,3719,0,55,7,2,5,19
476,5943,5408,2,75,14,1,0,53
590,3086,3596,2,62,4,3,0,21
1322,2058,497,0,8,0,0,0,4
1155,18082,3868,0,37,7,1,2,22
1121,3194,2964,1,37,1,1,4,19
595,2057,2452,0,43,11,6,0,16
634,6251,4268,0,61,4,2,0,31
210,26112,9996,5,120,10,6,2,85
730,12360,11042,9,193,23,7,8,74
44,1897,2873,0,22,2,2,0,14
343,1486,2210,1,18,0,0,0,8
1288,877,17116,2,9,0,0,0,6
397,1504,620,0,7,0,0,0,5
584,2757,2312,0,28,5,1,2,8
683,6714,7646,0,110,13,9,7,43
364,3016,3514,0,41,9,0,2,25
691,3230,3692,0,31,2,2,0,26
1196,16557,498,0,9,0,0,0,0
1023,1503,1830,0,8,11,1,0,9
1316,3780,1979,2,32,4,0,0,18
1056,599,914,0,8,0,0,0,5
1084,1963,2673,0,31,3,1,2,20
735,19833,4343,2,54,5,3,0,44
901,3518,3180,8,78,31,3,1,61
980,2187,3568,0,15,70,8,0,2
26,3861,5035,2,26,15,1,10,21
931,11348,15238,1,146,147,12,16,56
4005,1992365,1994385,425,333,727,1530,716,308
654,3006,2820,3,36,9,0,0,29
1348,1556,2389,0,20,0,1,0,2
319,1738,2018,3,13,0,1,0,10
773,9475,9121,0,86,13,3,1,43
1123,2044,3014,1,35,3,0,1,11
123,6063,5871,2,61,4,3,1,34
510,13566,6588,2,73,6,13,10,57
1171,3137,3766,1,25,4,0,0,22
133,5386,6162,3,73,5,1,4,39
105,7174,7559,2,91,5,6,13,35
644,1482,1123,0,20,0,2,0,9
765,2488,2380,0,31,7,0,0,16
305,8513,7462,3,75,14,8,6,57
871,7998,7798,0,70,15,3,3,42
947,6591,7399,4,105,19,9,5,30
585,8712,9319,2,130,8,5,0,64
856,5468,5876,1,76,3,2,1,36
207,10288,15004,3,116,3,0,1,91
558,2361,9949,1,10,3,3,1,14
1131,9611,9663,1,101,11,1,2,65
1036,10486,9744,2,124,64,3,11,17
102,5871,6078,1,80,10,5,6,33
618,2152,2084,0,28,3,0,0,15
1173,5691,22625,13,57,50,23,25,48
1003,144,3429,0,0,0,0,0,0
1032,10494,9929,8,102,44,19,9,46
656,1359,1325,0,19,3,0,0,9
369,385,297,0,2,0,0,0,2
887,717,1371,0,11,5,0,0,5
353,1926,2172,1,34,4,0,6,5
366,4204,4023,1,51,3,1,2,26
66,1346,1749,0,22,0,2,0,9
1183,353,247,0,0,1,0,0,3
396,937,487,0,4,0,0,1,3
1083,47212,955,0,8,0,1,3,10
1007,15709,14632,14,103,29,10,4,84
516,4441,4032,0,40,4,3,3,33
797,13546,13399,5,171,32,6,2,110
1272,2287,2606,0,33,19,10,0,9
407,80,15837,0,0,0,0,0,0
686,5222,5030,0,47,7,2,1,24
1194,774,1512,1,7,0,0,0,7
191,3287,3312,1,21,8,0,0,24
938,3874,3334,0,42,37,5,0,19
767,5387,5496,0,56,10,0,1,42
1114,6604,6231,0,57,23,6,3,47
47,5075,5457,0,57,4,2,4,22
1002,2558,625,0,1,8,3,0,0
10,1388247,81,0,0,0,0,0,0
506,7908,7643,4,101,5,11,27,56
997,1700,1786,1,27,2,0,0,24
89,10791,11065,1,122,30,8,13,76
792,13371,13998,11,199,39,20,3,116
990,2904,4102,0,43,29,7,0,19
589,29138,16749,20,249,21,14,14,84
528,878,1373,0,11,2,0,0,5
982,503,1289,0,4,2,1,0,3
1243,7197,7850,0,116,5,0,0,72
764,4020,3671,0,40,4,2,0,25
680,3072,2528,0,25,0,1,0,17
533,854,819382,0,17,3,2,0,4
1055,2799,2742,2,29,8,2,0,13
1301,214,517,0,3,0,0,0,2
620,5448,5364,0,85,7,3,3,37
857,2661,17833,0,27,3,1,0,15
1021,3138,2810,1,16,34,5,0,10
785,4488,7709,5,129,16,5,4,82
1287,919,615,0,6,2,0,0,1
1118,3320,3458,4,28,2,5,0,24
1222,1702,1615,4,5,5,9,0,11
1252,3230,3166,5,43,2,0,0,23
897,177484,146429,81,546,712,109,73,283
224,3102,3150,1,38,1,5,5,17
1156,1983,1854,0,22,2,0,0,6
4004,332464,333029,94,56,346,500,108,44
613,2843,3530,0,36,1,1,1,30
367,7425,8782,3,115,18,11,4,24
841,3070,2691,0,18,4,0,0,16
501,16763,16048,9,201,8,4,4,101
635,33489,34521,15,389,47,5,7,234
607,2959,2693,0,35,3,3,0,18
988,3980,4901,2,74,2,3,1,58
630,7351,13995,8,85,6,2,0,69
370,2628,13766,1,28,1,4,1,25
434,521,656,0,4,0,0,4,2
573,704,812,0,6,0,0,0,2
48,6449,6485,2,50,39,8,12,20
819,12204,11312,6,109,29,7,10,71
591,1036,1717,0,9,7,0,1,7
983,3083,3288,0,73,8,1,0,32
169,4245,11991,4,67,3,2,5,19
390,316,442,1,7,0,0,0,3
534,2297,587812,0,34,2,0,1,14
525,531,15235,0,2,3,0,0,6
378,2070,1429,0,17,1,0,0,6
515,347,2405,0,1,0,0,0,3
142,4618,5114,1,74,6,0,0,39
769,1161,2280,0,9,1,0,0,9
1245,1752,888,1,15,0,0,0,1
1290,175,1850341,0,0,0,0,0,0
834,10837,10819,3,183,13,8,11,45
933,6762,7457,1,31,109,6,5,10
554,2425,2184,0,18,0,0,0,13
167,6405,6498,3,77,8,4,8,45
825,2004,2264,1,31,1,0,0,8
1116,1934,2197,1,16,3,2,1,17
594,4048,3854,0,62,14,7,0,23
532,1157,1575,0,9,2,0,0,13
371,6702,6166,0,81,5,3,5,42
763,5372,5228,0,50,5,0,0,39
1235,14635,15185,8,197,15,6,1,109
593,6756,7394,0,108,13,19,11,43
641,20269,20576,21,263,22,16,22,174
430,6977,7287,0,53,6,0,3,52
162,3612,4000,4,42,3,1,1,30
851,3951,3931,0,35,7,1,0,28
1051,3255,3594,7,21,6,3,1,19
1069,4398,5329,0,45,3,3,5,32
820,30145,30679,14,338,93,36,14,188
5,2779,2998,2,16,1,2,1,27
218,14593,14071,6,183,14,3,0,110
903,183787,168005,70,454,832,115,67,238
68,4779,15279,1,47,1,4,9,35
182,1847,2413,0,24,1,0,0,19
36,7056,6336,3,54,12,2,1,47
420,2186,1955,0,16,0,0,0,22
489,8428,7245,4,79,9,0,0,55
574,4806,4464,2,54,6,3,2,22
1205,5090,5259,0,63,11,4,5,32
435,2888,3510,0,42,0,1,2,17
651,2211,1597,1,22,1,0,0,18
497,1457,1129,0,13,3,0,0,8
642,1389,2023,3,28,6,3,2,4
1146,20378,3196,2,33,31,11,0,25
1319,3235,3033,3,51,3,0,1,28
459,2665,12661,0,30,10,0,0,21
111,7857,7094,2,78,4,0,0,53
109,5147,5387,1,57,6,0,1,50
999,4159,4288,2,75,8,0,0,37
308,5513,12041,4,68,6,4,2,26
1068,6468,6452,8,127,8,0,3,62
490,5064,4708,0,69,9,1,0,44
859,6927,6492,1,30,81,11,0,12
1059,3297,3283,1,40,2,0,0,11
840,3137,2382,0,23,0,2,2,20
1280,685,749,0,0,2,8,0,0
1331,1768,1713,1,15,0,0,0,7
312,9236,9597,5,106,7,1,0,65
1158,3602,3200,0,32,0,0,1,17
1195,1427,2192,0,10,1,1,0,11
1346,9916,2404,2,27,0,1,0,15
600,3332,3188,2,67,1,2,0,18
389,105,185,0,1,0,0,0,2
304,18481,17539,18,170,33,17,21,103
125,23313,7503,2,78,40,16,4,41
1033,794,6312,1,6,1,0,1,5
762,845,1054,0,4,0,0,0,13
1031,183,2372,0,2,1,0,0,0
1278,2641,105609,0,13,21,17,11,4
1073,6111,5881,2,79,17,1,1,37
1224,5251,5016,2,60,11,6,6,43
74,3609,3595,0,36,1,2,0,23
929,1601,1683,0,10,34,0,0,3
492,9157,9650,6,132,18,1,0,84
1060,5365,5107,1,59,3,0,0,35
401,1406,1479,0,5,0,0,0,12
1341,1024,1881343,1,5,0,1,0,9
447,594487,2979,1,37,9,1,4,21
225,6650,7135,8,84,8,8,4,40
905,19337,1514,0,3,27,0,2,4
469,11251,12501,1,176,26,5,3,92
1113,1592,1788223,0,12,5,0,0,11
576,1487,1579,0,13,0,1,0,11
1228,6738,7163,2,82,4,9,4,44
328,7866,7552,5,86,5,5,3,60
815,17629,17807,4,176,39,6,0,104
709,2134,2405,0,41,0,1,1,14
812,2693,3094,1,47,6,2,4,30
950,14086,14978,2,179,70,3,4,95
1219,145,995,0,1,0,0,0,0
1109,25852,24389,14,171,247,22,16,116
652,948,232,0,3,0,0,0,1
377,2192,1410,0,12,0,0,0,9
1157,5321,5799,1,54,14,6,4,40
816,854,1208,0,12,0,0,1,9
795,24692,23260,15,337,93,17,13,217
646,8425,8111,3,104,12,6,12,74
409,1361,1243,1,10,0,1,0,4
879,12759,12413,0,118,16,3,1,80
161,2158,1890,0,18,1,0,0,12
743,5312,5857,2,86,9,7,0,42
838,3234,3742,2,43,7,0,2,22
896,3307,3450,3,63,24,9,7,53
774,9303,8907,4,121,15,1,3,73
78,6013,5147,0,59,4,0,1,37
527,108,4465,0,2,0,0,0,0
30,8182,8142,4,115,9,4,3,65
734,2381,2362,1,28,1,1,0,14
1191,1087,3524,2,10,3,0,1,1
1108,2114,1664,2,12,27,1,0,10
1050,5470,5497,2,54,2,2,2,23
1176,3514,18362,1,17,71,6,4,14
1300,6184,5942,3,59,0,2,0,47
13,10359,9777,10,110,14,6,4,79
80,2079,1983,0,26,2,0,4,5
509,1765,680519,1,15,1,2,1,18
1267,693,605,0,3,2,0,0,0
937,12622,12287,2,67,152,12,4,23
1049,9616,2545,0,19,2,0,2,18
145,7760,8253,4,95,8,3,1,58
915,13481,13859,18,142,137,15,5,123
704,2291,3303,2,30,6,1,5,16
788,15237,14317,5,203,25,7,9,124
1177,24969,9041,13,69,103,31,10,53
1325,386,453,0,0,0,0,0,9
1112,1067,999,0,10,1,0,1,4
164,1568,7744,1,14,1,1,0,10
918,2128,1649,0,13,24,0,0,5
82,7401,16511,6,94,5,6,2,38
173,1680,1594,0,12,0,2,0,20
360,1644,2523,0,18,0,1,0,11
685,2076,2021,0,21,0,0,0,12
957,9197,10850,8,142,37,25,15,48
1209,4391,257,0,4,0,0,0,0
61,1982,2120,0,23,3,3,2,14
755,2484,2575,0,49,4,1,0,12
891,1933,97077,2,12,12,5,3,9
1223,3452,3330,2,34,5,1,5,26
59,5842,6074,0,44,4,0,1,36
168,1771,1817,0,26,0,0,0,11
984,4436,6522,1,36,80,17,0,12
504,1538,1616,0,20,0,1,1,8
313,3761,3747,0,27,4,0,0,20
432,13033,16852,2,118,8,0,4,74
791,10338,10611,6,112,27,5,2,84
453,2473,2884,2,33,4,0,0,22
332,4555,4525,1,44,3,7,0,27
316,15330,9195,1,75,3,8,3,55
344,6713,7536,0,83,3,0,0,47
643,5455,5190,1,64,5,11,5,41
72,4481,4914,2,50,5,1,6,33
962,4496,4671,2,66,6,5,1,40
165,3173,3214,1,42,5,0,0,15
781,9658,9017,5,128,13,10,6,115
349,1777,2246,0,14,4,1,0,12
1210,6350,7518,2,81,8,4,2,39
961,1313,1392,0,23,3,3,1,3
668,13238,12913,3,200,21,5,2,91
198,9375,7859,1,125,15,4,0,75
100,6167,5801,1,87,11,3,2,45
482,15913,16303,3,234,32,9,10,155
1284,1574,1650,0,0,14,17,0,0
861,6467,6958,0,75,13,0,1,47
622,6630,7194,3,84,6,3,0,45
183,2239,2566,0,32,3,0,0,22
854,4655,19893,2,58,3,0,1,34
376,1362,1146,0,16,0,0,0,7
1136,9513,10283,2,89,17,4,7,77
666,7792,7441,0,87,4,2,0,46
864,6424,5709,1,58,6,2,4,41
1240,418,566,0,8,0,0,0,3
101,1841,2188,0,25,3,1,0,14
690,1529,2055,0,16,1,0,1,15
526,1761,1880,0,30,1,0,0,10
928,3821,3724,0,18,64,1,1,8
16,756,621,2,1,1,3,0,2
35,3365,3060,3,23,4,3,8,18
1168,1798,2379,0,22,0,0,0,9
719,10439,9985,3,179,11,4,3,60
580,583,1073,0,6,0,0,2,5
1271,8454,12031,4,87,6,0,1,64
147,7250,6960,1,76,16,8,3,53
1167,566,1790,0,5,0,0,0,0
742,4158,4518,0,63,0,1,4,21
38,14928,15700,20,181,58,21,28,62
712,2289,2183,1,40,6,3,0,20
568,14784,5044,0,50,2,1,2,34
733,4592,4962,5,76,8,8,2,36
152,1406,921,0,7,0,0,0,13
320,2656,2002,0,27,0,0,0,10
1282,1102,1060,0,4,6,11,0,1
37,9970,10121,7,135,24,6,6,72
750,1016,1259,0,15,0,0,1,11
939,794,487,0,14,1,0,0,5
920,5826,5434,0,64,66,10,2,24
1269,6637,7005,1,90,10,6,1,60
83,126,10550,0,0,0,0,0,0
84,5034,11474,0,52,0,0,1,30
441,6646,6788,2,88,5,0,3,38
582,454,406,0,4,0,1,0,1
862,6707,7649,2,99,26,7,0,54
1134,2552,2085,0,31,0,0,0,13
1034,1327,1166,0,19,3,1,0,2
616,301,608,0,7,0,0,0,0
740,1365,1784,1,21,3,1,1,14
638,8192,2546,8,26,0,19,11,0
581,1058,1698,0,14,3,0,1,6
422,2806,510,0,3,0,0,0,4
665,7731,7921,4,87,15,4,1,42
1020,7213,5504,0,28,78,9,1,17
1202,3988,4163,0,56,5,2,1,32
374,3345,3744,0,35,10,4,0,20
485,4041,4162,0,60,5,3,1,47
560,4160,4521,1,39,2,0,1,23
975,2046,2271,2,12,32,6,1,3
848,8488,8526,0,105,12,6,11,51
352,11904,12467,7,176,30,11,30,45
671,5612,6313,1,81,5,3,1,40
1237,2111,2127,0,23,1,0,0,18
676,4818,5588,2,80,4,3,1,49
520,796,4722,0,10,0,2,0,5
1152,18325,2095,0,27,4,3,1,10
922,7541,6389,2,50,84,15,3,39
513,4743,4469,2,34,2,3,7,45
963,2835,2982,0,28,2,0,0,18
419,583,615,0,7,0,0,0,4
22,1507,1723,0,13,0,5,4,5
1072,22560,23133,4,214,34,12,1,143
463,4863,20374,0,44,16,0,1,46
853,5506,5225,1,49,31,5,1,31
437,8684,8883,4,95,10,4,8,60
855,1895,2171,0,19,2,0,0,12
1102,12886,8796,17,85,106,25,5,70
310,11118,11584,4,130,7,2,1,69
845,4235,4472,1,40,0,2,0,29
1190,214,534,0,0,4,0,0,0
805,4842,4540,0,43,55,3,3,16
695,4811,4984,1,44,5,2,3,47
889,13332,13135,6,189,16,0,3,87
756,3782,3738,2,49,10,2,0,26
531,1442877,1042,0,15,0,0,0,6
801,32194,28063,17,296,284,41,17,144
1044,1571,1693,1,20,4,1,0,6
1139,1998,2562,16,26,17,15,12,37
491,4331,3911,0,47,2,1,0,45
707,754,1059,0,9,3,0,1,2
779,1866,1655,0,29,6,3,6,14
908,22312,21832,7,116,242,27,8,60
596,6039,6572,2,109,17,5,11,37
18,4258,4339,3,44,9,4,10,31
766,6396,6698,2,71,4,4,1,40
858,4895,21033,0,54,18,5,0,33
113,1357,119,0,1,0,0,0,0
1117,2769,2257,0,29,2,4,2,5
1255,2901,2890,0,28,1,0,0,18
1027,3757,4018,6,51,12,5,0,24
673,12694,12978,6,166,16,5,5,89
981,61131,3853,2,38,38,12,0,6
701,1897,1768,0,32,2,0,3,7
1337,2880,3229,1,34,2,0,0,21
567,639,859,0,7,0,0,0,4
1254,1504109,189,0,1,0,0,0,2
98,654,2142,0,11,1,0,0,5
1239,3265,3367,1,42,1,0,1,20
824,3172,2698,0,25,2,1,0,17
368,517,1549,0,6,0,0,0,3
1008,744,1195,1,3,4,1,7,5
681,553,16108,0,1,0,0,2,2
1001,1560,1601,0,27,6,0,0,11
555,3248,3287,1,32,0,0,0,19
382,6046,5554,3,48,3,5,0,44
143,11289,11005,6,158,16,3,0,85
146,2264,2191,3,29,0,0,0,19
967,5399,5442,3,80,28,6,3,23
90,5378,5269,1,44,8,8,4,44
1103,12059,11720,7,67,141,16,15,20
55,6981,16798,7,68,13,2,7,34
136,11983,11797,0,133,13,5,4,94
548,548,548,0,7,0,0,0,4
784,3269,2905,5,101,3,1,0,66
566,1079,1427,0,9,1,0,2,6
1279,2236,2539,6,15,7,3,0,30
117,8147,8074,2,101,9,3,0,66
926,63919,529,0,1,11,0,0,0
602,1465,1760,1,21,5,0,1,8
17,17151,16925,19,132,36,42,22,96
137,7518,7378,1,86,0,0,2,46
43,4789,5735,5,57,3,3,1,20
99,5572,6361,0,99,7,1,0,41
380,3819,3007,0,49,4,0,1,18
798,9419,9709,8,176,33,16,12,103
1329,784786,324,0,3,3,0,0,0
398,204,351,0,2,0,0,0,2
572,3925,3451,1,38,2,4,1,16
817,7214,6491,3,91,36,6,7,29
230,3187,2925,0,40,2,2,0,22
172,5093,5285,0,56,4,0,2,38
9,1869,1582,0,17,0,0,0,6
495,8874,9146,0,107,7,0,1,88
827,1772,1733,0,29,0,0,2,6
1074,6750,7481,1,100,11,3,3,50
836,1688,1813,1,16,0,0,0,9
128,6017,5838,0,70,12,8,3,41
1233,5632,5727,0,70,12,2,0,53
561,4380,4279,3,44,6,1,0,29
921,2864,2248,0,18,27,0,1,23
550,1773,1838,2,11,1,1,0,16
868,11085,10388,1,132,15,8,0,73
330,4216,4183,5,30,0,0,1,30
987,3213,3456,2,72,9,4,1,63
588,1639,2155,0,20,4,0,2,15
4003,949435,946874,527,367,552,1487,935,351
1048,525,362,0,6,0,0,0,0
178,5145,5237,0,58,5,0,2,47
1159,1093,1218,0,12,0,0,0,3
992,12107,12587,7,183,29,9,2,111
394,1914,2227,0,19,5,2,7,18
148,10567,9756,2,113,8,8,8,70
1017,5374,4717,1,60,29,5,4,25
171,2882,3060,1,36,9,2,0,19
75,8497,8295,5,98,4,3,4,56
175,1001,1068,1,11,0,0,0,6
203,13039,13087,5,175,12,9,1,96
1192,8198,8385,1,77,13,13,8,50
822,5973,7218,1,67,13,13,1,36
402,678,483,0,4,0,0,0,1
577,1387,179,0,1,0,0,0,0
1042,979,642864,0,12,0,0,0,9
1053,1448,7412,2,18,2,1,1,13
703,1372,811,0,8,0,0,0,8
193,8016,7578,3,110,16,2,3,89
971,3904,4807,4,42,48,13,0,16
49,17095,15327,6,211,28,15,26,64
1265,6004,6261,5,29,3,8,4,36
76,3535,3770,0,37,2,6,4,20
214,12444,11907,2,146,9,5,5,90
746,1908,1557,0,22,1,0,0,12
342,11180,11826,3,101,9,7,12,56
1315,2668,2577,0,33,5,0,0,17
627,9019,9316,2,119,9,2,1,65
910,6625,6994,4,82,60,2,3,51
107,1096,1474,0,12,0,0,4,4
348,2537,7266,0,28,0,0,3,22
1043,2860,674,0,5,0,0,0,4
454,2869,3024,0,45,2,2,1,31
1025,8621,7818,1,21,111,26,0,10
969,10260,10174,0,95,13,1,0,61
1070,16647,22964,7,224,12,9,3,112
484,1502,2198,1,22,5,0,0,13
20,3369,3558,1,20,9,7,0,23
475,1534,1886,0,17,5,0,0,12
25,8021,8182,7,60,19,8,2,36
1150,1659,1634,0,11,1,0,0,9
538,374,23117,0,4,1,0,0,5
653,369,756,0,2,0,0,0,10
46,904,820,0,6,0,1,0,6
391,1470,17656,2,23,3,0,0,11
1292,13373,1552,0,20,0,0,0,15
936,20670,22174,24,192,230,17,7,155
578,6698,7935,5,80,15,13,11,39
867,2642,13989,0,10,42,9,0,5
500,29029,30712,17,463,65,13,31,261
1018,8366,7557,1,50,66,9,6,29
696,1865,3234,0,26,1,3,0,6
847,4701,2481,0,25,5,0,0,8
811,1498,1322,0,10,12,1,0,5
1041,1060,1546,0,9,0,0,1,10
814,3015,3197,0,44,12,4,3,15
1333,3718,3603,2,38,9,3,1,22
303,395,604,2,1,0,1,0,2
19,5302,6054,3,44,2,14,8,28
587,2610,2205,0,27,1,0,3,15
70,4721,5274,1,65,10,4,0,51
608,719,866,0,14,0,0,0,2
1266,1281,2764,0,9,4,0,0,9
886,10341,10659,2,109,20,0,0,82
23,2579,3012,2,17,0,2,2,18
678,394,597,0,2,0,0,0,2
405,508,146,0,0,0,0,0,1
874,4754,4220,0,31,6,1,0,30
324,13110,16438,7,123,14,2,5,86
1154,22680,6717,4,76,13,8,6,49
1075,7967,7906,7,104,10,1,1,58
934,13029,13222,3,63,163,5,0,31
1218,1451,1367,0,16,3,0,1,14
50,4488,4586,1,50,6,0,10,32
354,14269,16163,10,242,48,11,23,57
1024,7601,1292,0,11,13,0,0,10
301,6590,6135,13,25,15,14,3,32
941,3821,2624,0,11,49,0,0,1
716,7192,6458,3,120,14,10,1,41
480,3007,2302,0,45,0,0,2,10
81,5355,4938,0,54,0,4,2,33
1125,569,1098,0,8,0,0,0,5
456,106,256,0,2,0,0,0,1
416,2032,2040,1,20,0,0,0,8
875,5427,5761,0,45,14,4,1,31
205,5351,8926,2,65,5,1,0,49
1313,2515,9543,1,38,5,1,1,20
