TAZ_ID,Inbound,Outbound,Outbound Commuter,Resident Worker,Long Term Visitor,Short Term Visitor,Inbound Commuter,Home Worker
736,779,1031,0,24,0,0,0,7
392,413,2000,0,9,3,0,0,0
1338,2108,2690,1,19,3,0,0,17
104,1127,6537,0,8,0,0,0,4
754,3875,3588,0,44,3,0,0,29
403,1185,463,0,2,1,0,0,0
690,2814,3429,1,32,3,4,0,20
338,1932,1446,0,24,1,0,0,8
1038,6764,7868,6,119,33,5,4,36
776,786,764108,0,6,1,3,1,0
326,738,773,3,7,3,0,0,6
103,5969,5570,0,59,17,6,7,27
1188,5149,5155,4,67,13,2,6,41
574,5979,6235,3,68,10,6,3,31
317,2278,2228,0,20,4,1,1,9
1248,2164,2362,0,34,3,0,0,23
473,3410,2084,1,33,0,0,0,17
208,19026,12867,8,209,11,2,3,117
311,7626,7447,5,70,8,10,3,50
885,2081,1167,0,10,4,1,0,6
201,6646,7116,0,67,11,1,2,41
68,12792,5966,3,66,11,7,3,37
431,8867,1362,0,11,0,0,1,9
57,1603,728,0,10,1,0,0,1
1006,23802,23690,10,219,36,5,12,128
771,4725,4903,1,45,10,0,0,38
919,4442,3379,0,22,57,7,0,12
544,2639,2436,0,32,5,3,0,13
155,3218,3551,0,42,9,3,0,15
147,6544,6467,1,75,12,4,7,42
1336,647,711,0,6,2,0,0,0
517,1982,2823,0,26,10,2,2,7
94,2214,3061,0,30,0,1,0,14
1000,1154,1590,0,12,4,3,0,12
228,1385,12880,0,11,5,3,0,6
583,194,370,0,2,0,0,0,0
761,1436,1491,0,20,0,0,0,9
1179,1048,939,2,9,3,8,1,7
875,7298,6152,2,52,9,0,0,40
223,953,195,0,1,0,0,0,1
611,5394,5524,2,59,16,4,5,47
212,2522,2706,2,33,8,2,0,17
872,9407,9901,0,127,32,3,2,98
1148,7002,6684,0,27,95,1,0,21
948,15127,16062,3,178,102,15,16,59
1308,1272,1774,0,3,25,0,0,0
653,385,1762,0,3,2,0,0,4
592,1135,917,0,13,6,0,0,8
974,4945,6160,3,35,44,5,0,24
204,3055,2605,1,34,2,0,0,28
679,2808,1921,0,18,2,0,0,10
1181,1862,1938,0,45,7,7,2,17
516,4025,4039,0,33,10,1,6,39
4002,531687,534933,92,37,326,419,97,53
1010,4517,5398,4,20,40,19,6,23
442,1279,1618,1,20,3,1,0,9
1054,2203,2318,0,23,0,0,1,13
643,5018,5120,4,67,13,1,9,39
689,3865,4087,3,40,7,8,4,28
618,1688,2056,0,27,2,0,0,16
1141,21594,24312,1,42,306,6,2,15
1162,1164,7965,0,8,2,2,0,9
954,5626,6109,1,67,33,5,2,25
1281,13564,24571,4,26,197,137,0,25
1045,1995,1101,0,12,0,0,0,6
906,57575,66656,17,93,524,34,9,56
1303,1046,1176,0,23,7,1,0,9
790,6294,13403,4,68,4,6,3,39
991,976,11643,0,8,6,0,0,7
523,392,817,0,2,1,0,0,1
373,1791,2642,0,24,3,0,0,13
722,3021,3555,0,54,7,9,4,25
562,1406,11034,0,8,0,0,0,10
951,13407,19672,3,173,32,0,2,100
783,1447,1411,1,49,2,1,0,31
4,841,1003,0,10,8,2,0,3
708,1211,1331919,0,17,0,0,0,4
179,1173,1153,0,13,0,0,0,8
902,86018,82017,31,323,599,52,52,147
727,8265,8581,6,138,18,6,4,71
429,2189,2413,0,32,2,0,0,10
714,4724,4831,4,71,9,7,6,23
476,6168,5852,2,86,12,2,1,58
590,3283,2922,3,37,8,4,0,22
1322,611,710,0,8,0,0,0,3
1155,3369,3898,0,31,5,5,1,20
1121,3659,3667,2,36,10,1,1,19
595,2441,2839,1,39,19,1,5,17
634,4205,4904,2,62,10,1,2,42
210,9244,8539,0,105,9,4,0,78
481,6204,6734,6,94,10,5,1,65
44,2090,2939,0,33,2,0,2,8
343,1620,1482,1,14,1,2,0,9
1288,1027,1495,4,11,1,0,0,13
397,299,1049,0,3,0,0,0,2
584,2097,2164,0,27,8,0,0,6
683,8350,9207,4,117,37,7,13,45
615,2819,2859,0,30,6,1,1,34
691,3088,3351,0,33,3,1,0,17
1196,782,12250,0,4,1,0,0,5
1023,1241,1617,0,6,17,0,0,9
1266,1058,699,0,7,0,0,0,2
1084,2097,2350,0,30,6,3,4,12
735,4307,4664,0,67,3,4,0,36
901,4106,4103,9,76,43,3,0,78
980,3359,4234,0,15,85,9,0,2
26,4994,1175399,5,33,56,9,11,16
931,20101,22397,5,148,262,18,12,57
4005,2108893,2118143,439,326,1317,1700,752,307
654,2921,3074,0,35,10,1,1,29
1348,1371,1038,0,18,2,0,0,4
134,591,737,0,6,0,0,0,1
773,9483,8985,2,99,9,1,0,51
1123,18049,1789,0,19,4,3,0,11
123,5621,5383,3,39,6,2,0,35
510,6682,6616,5,91,10,6,12,49
1171,3062,3716,0,39,2,0,0,16
133,14440,5869,1,74,10,1,2,34
105,7539,7971,2,99,10,6,15,38
644,1007,1177,0,19,1,1,0,6
765,3589,2900,0,29,4,2,0,20
305,7937,7446,4,72,22,6,8,62
871,7301,7654,1,70,13,0,0,47
947,8211,8342,5,108,21,11,11,37
336,2181,2384,2,25,2,0,0,15
893,21,7359,0,1,0,0,0,0
742,4890,5143,1,69,3,2,5,20
1131,9394,9415,0,116,20,2,0,54
1036,3154,2866,1,40,12,4,7,7
102,5535,15908,1,66,14,8,5,31
419,589,662,0,4,2,0,0,3
1167,828,1027,0,2,0,0,0,5
1003,5977,73,0,1,0,0,0,0
1032,13899,13910,7,134,83,30,6,68
887,719,326997,0,9,0,0,0,5
353,2917,2848,0,51,3,4,2,4
366,3574,3583,0,46,3,0,0,21
1183,222,7673,0,1,5,0,0,2
396,474,1077,0,5,0,0,0,3
1083,1137,1905,0,14,0,0,0,8
1311,1758,1870,0,24,3,1,0,8
585,9037,9002,2,136,12,4,0,50
797,14316,14041,4,185,44,2,4,103
1272,3718,10179,0,31,35,13,0,20
407,103,437,0,1,0,0,0,0
686,5625,5512,2,42,5,0,1,35
1194,672,3070,0,9,1,0,0,0
191,3838,4351,0,36,14,0,0,22
938,3929,4150,0,67,37,6,3,34
767,4638,4967,0,56,3,0,0,33
1114,9054,7824,0,87,38,6,1,39
47,4617,5309,2,60,9,2,3,25
452,1526,2052,0,24,0,4,0,11
10,81,1554340,0,0,0,0,0,0
933,13742,14694,1,30,235,12,2,11
506,7403,6680,9,86,11,7,19,48
997,1460,1683,0,21,3,0,0,17
89,11811,18271,4,136,41,4,13,81
792,13995,14768,12,227,30,20,5,102
990,2609,3565,1,39,22,6,0,17
589,12628,13116,15,219,19,15,8,77
528,1674,2217,0,25,3,5,1,7
864,6176,5846,1,64,4,0,0,40
364,5703,4719,1,51,9,6,0,39
1243,7371,7363,2,119,8,0,1,62
680,2333,2038,0,24,1,0,0,12
533,510,810,0,7,1,0,1,3
101,2465,2690,1,28,3,0,0,14
1055,2647,3567,0,35,10,3,0,14
1301,207,243,0,6,1,0,0,0
620,5639,11343,2,82,14,5,2,42
1021,3344,3579,0,12,61,8,0,6
785,3987,3755,8,135,17,0,6,81
1287,1090,3253,0,4,7,0,0,5
1118,3199,3135,0,29,8,4,0,13
1222,2014,19197,4,4,21,14,7,3
316,7285,8052,3,67,9,7,2,49
897,263268,211817,75,526,982,110,78,296
526,2855,2688,1,39,3,0,0,17
702,2054,2197,0,32,4,1,0,19
4004,379635,374597,93,47,421,507,98,42
613,3479,3470,1,45,1,0,2,21
367,6811,7106,2,90,22,13,5,29
841,4035,3778,0,37,2,7,0,25
501,15982,15627,12,218,28,4,2,123
635,33778,33937,13,399,49,9,7,210
607,1952,1946,2,22,2,0,1,16
1207,2490,2322,2,26,5,2,2,15
630,7708,8599,3,103,4,0,2,81
370,2080,2774,0,24,1,4,2,14
959,6524,6231,5,76,10,0,0,48
573,1707,313,0,2,0,0,0,1
48,11972,14812,2,63,140,53,12,27
819,16906,15851,2,160,67,22,15,92
591,817,995,0,12,2,0,1,7
983,4208,5082,0,56,25,7,1,53
707,595,901,0,11,2,0,0,5
390,754,694,2,7,2,0,0,8
993,3824,14497,1,74,10,0,0,35
378,2561,2123,1,15,0,0,0,20
515,582,667,0,5,4,0,2,1
142,5155,4597,1,65,7,0,0,39
769,1207,1648,0,14,2,0,0,11
1245,1412,729,0,14,0,0,0,2
1290,96,5511,0,0,0,0,0,0
99,5365,6717,2,107,0,0,0,39
372,12836,5435,0,59,8,6,3,34
554,2567,2283,0,17,1,0,0,11
1154,8558,8096,1,75,36,5,4,48
1116,3108,3969,0,22,5,0,0,23
594,3915,3481,1,47,16,3,1,26
352,12018,25771,4,179,24,9,26,42
763,6859,16605,0,65,14,1,0,43
896,2076,2253,5,58,14,7,1,37
593,9114,8928,5,132,20,14,9,64
641,21692,19788,19,267,37,31,11,128
430,7724,7348,0,63,5,0,2,49
934,28088,29018,2,70,335,12,0,28
851,3054,3033,2,30,5,2,0,22
601,2872,3512,0,45,7,0,0,22
1051,3164,3587,2,24,6,2,2,19
1069,4087,4128,0,38,6,3,0,20
867,3278,3818,0,19,53,15,1,6
5,3007,3185,1,35,2,10,2,13
218,13767,13295,5,181,13,6,1,91
903,309324,263458,60,446,1157,142,71,252
837,1659,1654,0,15,0,1,0,8
182,2895,3353,2,35,2,0,0,21
36,7144,13133,4,62,13,12,1,51
1218,1861,1990,0,35,6,0,0,17
489,7899,7608,3,100,9,1,0,52
929,2513,1649,1,4,31,0,2,0
58,29972,845,0,2,7,2,0,1
1205,4242,4336,0,48,8,12,5,24
435,1857,2374,0,23,2,3,1,12
651,1938,1795,1,17,1,0,0,21
497,1448,1262,0,14,4,2,0,9
1319,2988,2893,2,43,15,0,0,30
459,1835,2002,0,29,3,0,0,11
111,6340,6826,4,78,8,2,2,43
109,6386,6289,3,72,5,1,2,50
999,4283,4927,2,65,27,4,0,35
308,5838,6187,6,66,10,5,7,44
1068,6432,5916,5,116,9,1,2,67
490,4018,5294,1,64,4,0,0,32
1059,4188,3663,0,43,6,0,0,20
840,2214,2102,3,23,2,0,0,14
1280,1616,11783,0,0,24,13,0,0
381,34731,3331,1,31,4,2,4,15
1158,3085,3842,0,34,7,1,0,20
941,159194,858,0,4,17,0,0,0
955,9863,9836,0,80,90,12,6,57
38,17213,18025,12,207,60,17,32,85
856,5254,4815,0,65,6,2,0,40
1195,1231,1375,1,9,3,2,3,13
538,578,11622,0,10,1,1,0,1
600,1941,2127,0,31,3,2,0,16
389,271,200,0,2,0,0,0,3
304,17370,21743,20,157,24,20,19,93
125,9264,8806,6,95,46,15,3,45
762,410,964,0,6,0,0,0,0
1031,1159,1279,0,7,3,1,1,6
1278,3767,4219,0,13,49,27,2,8
1073,5122,5423,2,69,9,4,1,49
1224,4402,4693,3,54,20,0,4,32
1263,9879,11004,5,64,12,27,12,60
74,3238,3017,0,45,2,1,0,17
543,413,1809,0,5,0,0,1,0
1227,159,15548,0,0,0,0,0,0
492,10107,9960,4,137,7,3,0,100
1060,5376,5316,0,65,8,4,0,21
401,1257,1169,0,6,1,0,0,7
1341,947,1053,0,6,1,0,0,10
447,4124,4235,1,58,12,1,2,31
225,6001,5594,3,69,3,6,5,38
469,11027,10856,4,157,15,6,2,87
576,1584,1528,0,18,0,0,0,6
1228,7476,6121,6,56,16,13,0,41
905,1394,1771,0,1,34,1,0,0
815,18978,19862,4,187,88,19,6,89
579,190,3009,0,0,0,0,0,0
709,5351,4759,2,64,12,8,4,29
812,3447,3812,1,61,18,0,0,25
950,16410,15670,11,188,60,7,5,104
1219,24,797,0,0,0,0,0,0
1109,39084,40420,9,175,472,24,15,125
652,20130,300,0,2,0,0,0,1
377,2186,1551,0,15,0,0,0,11
1157,7431,7144,2,54,44,6,4,44
816,766,1034,0,12,0,0,0,5
795,29886,27228,13,335,176,25,12,202
331,237,10089,0,5,0,0,0,0
409,4339,1191,0,7,0,0,0,6
477,7308,7852,0,136,8,4,3,73
161,2996,2985,0,32,8,1,0,21
743,6545,6474,2,103,15,2,1,35
1309,4157,4216,5,38,54,23,13,30
838,3087,12101,0,35,1,2,0,17
1146,9827,7390,3,28,128,13,4,22
78,4956,5358,0,64,2,4,0,40
998,4866,8762,1,77,13,4,0,50
30,8749,8550,4,102,14,11,6,67
734,1938,2285,0,27,3,1,2,14
1191,1507,1447,0,8,8,2,1,6
1101,1928,2615,0,3,53,8,6,5
1050,4447,4697,2,48,7,5,6,24
1176,7719,23880,5,25,160,7,9,13
1300,6471,6159,3,56,9,0,0,43
13,10665,11152,9,112,27,13,6,88
80,1670,1510,0,15,2,0,2,7
1140,19242,29744,9,51,278,18,20,30
1002,1562246,718,0,1,11,3,0,0
1047,715,2254,0,8,2,0,0,2
321,5934,5778,0,46,7,3,6,38
937,23471,25550,2,62,306,12,5,39
1333,3792,3820,2,32,22,6,0,27
145,7558,7092,5,96,6,3,0,53
915,21255,21336,7,136,271,21,4,121
788,15872,15740,4,220,30,9,6,118
1177,17216,31018,24,64,229,44,22,48
1325,1641609,145,0,0,1,0,0,1
461,2936,2831,0,42,15,4,0,10
1324,35,35,0,0,0,0,0,0
1112,1570,1565,0,14,4,0,0,8
164,1687,1791,0,22,2,1,0,12
918,2804,5151,0,11,62,1,0,4
95,12040,6861,1,72,3,3,2,41
567,12229,392,0,3,0,0,0,2
173,1378,1324,0,22,0,0,0,9
360,1706,2520,0,12,7,0,3,15
1115,3460,3825,0,29,13,3,2,26
685,3340,3797,0,38,4,2,1,13
957,10179,11099,6,131,49,30,15,36
1209,88,10014,0,0,2,0,0,0
61,2115,1584,1,16,8,3,1,6
755,2322,2280,0,27,2,0,0,24
891,2920,2932,2,23,10,2,2,16
697,1495,863,1,12,0,0,0,2
31,5176,16978,3,65,10,5,1,26
504,1844,1435,0,11,1,2,0,3
313,4513,4925,0,39,4,2,0,17
432,11112,11330,1,96,18,6,0,54
791,10867,11419,4,132,34,7,2,71
453,3179,2944,0,37,5,1,0,23
332,4939,4181,1,44,7,0,0,33
1252,3154,3457,5,55,4,2,0,15
344,7183,7517,2,82,3,3,0,50
712,2937,2488,0,52,7,2,5,15
72,5845,5481,1,72,5,0,3,33
962,4621,5255,3,74,10,11,0,37
139,2569,2572,0,28,2,0,0,24
781,9577,9384,3,159,14,9,7,80
349,1747,2144,0,13,3,0,1,14
1210,8440,8081,3,90,7,10,2,51
511,2208,2176,2,21,5,2,6,15
668,13826,13065,6,168,30,3,3,123
159,5203,5359,1,58,13,2,2,30
100,6682,6170,0,81,8,4,5,58
482,17403,17606,13,258,35,11,2,173
1284,1795973,3289,0,0,35,35,0,1
861,7186,7046,2,77,9,0,0,50
622,6686,7192,0,92,12,5,0,44
183,2758,2736,0,37,7,0,0,16
854,4150,3970,1,48,3,0,0,25
376,2045,1879,0,26,3,0,1,8
1136,9937,9313,1,78,21,2,0,57
666,9128,8626,0,91,3,4,2,50
1156,2603,2736,0,22,0,0,1,17
1240,192,225,0,2,0,0,0,2
329,3065,3213,0,33,4,0,4,20
170,2247,1978,0,19,1,1,2,10
1215,1177,1229,0,20,0,0,0,11
307,3638,3749,2,43,6,0,4,16
988,5041,6485,6,90,16,11,11,58
35,2771,2838,2,21,4,3,5,19
1168,1676,1635,0,19,1,1,0,7
719,9985,9975,9,156,18,11,8,74
580,861,1556248,0,17,0,0,0,3
1271,7323,7196,2,80,8,0,0,60
1163,17843,1365,0,13,0,4,2,8
395,908,313,0,4,0,0,0,3
1172,1109,1082,0,13,0,0,0,6
656,1273,1438,1,12,7,0,0,7
1298,3412,3746,0,47,6,0,0,22
568,5589,5799,2,49,3,2,3,42
733,4892,5249,7,78,8,2,3,46
152,921,896,0,5,0,0,0,11
1282,1218,2189,0,2,18,21,1,0
37,11747,11097,8,152,24,8,12,66
750,1085,1252,0,12,0,0,0,6
1134,3994,3158,0,35,4,0,1,23
1269,5960,6502,0,100,13,10,0,47
83,111,3773,0,0,0,0,0,0
84,4792,4435,0,50,5,0,0,28
230,2953,3096,0,38,1,0,0,27
582,296,804,0,3,0,0,0,0
862,6782,7794,0,105,21,2,0,56
8,4783,3895,1,41,12,8,3,20
616,1041,1127,0,17,0,0,0,5
1312,9029,9267,0,92,30,8,1,63
863,6526,6790,0,53,14,3,0,38
581,1259,1014,0,12,1,0,0,8
422,408,737,0,4,0,0,0,4
665,8409,9184,1,88,14,8,5,54
1020,8079,7972,3,49,103,23,0,19
1202,3959,4218,1,41,11,3,7,21
96,4684,4374,0,45,8,0,3,26
374,3247,3180,0,37,5,1,0,19
485,4424,5243,3,84,17,1,5,48
560,14858,4651,1,46,6,0,1,21
782,4923,4816,6,102,6,1,1,39
848,9204,9434,2,122,17,6,4,66
859,4891,4991,1,24,70,7,0,6
1237,2284,2566,0,27,4,4,0,7
434,1208,1050,1,10,0,0,0,1
1302,1724,1364,0,21,2,0,0,18
764,4582,5854,1,45,8,0,0,26
986,1177,3274,1,11,53,5,0,5
513,3319,3787,4,44,11,1,1,22
963,2622,3549,0,24,13,3,0,18
22,1748,1496,1,15,2,2,4,3
746,1483,1284,0,15,2,1,0,9
463,3060,3457,0,48,8,2,0,37
853,6437,5841,0,52,30,6,2,32
437,9166,9007,1,117,5,7,3,50
855,2375,3322,0,31,3,0,0,14
514,15607,16273,7,242,18,12,14,85
462,3407,3551,1,59,13,1,1,17
310,11868,13185,7,152,7,5,4,59
845,4325,5720,0,51,0,0,0,25
1190,301,13924,0,1,1,0,0,0
805,7784,6559,0,40,113,6,2,12
695,4148,4817,0,69,7,4,5,18
303,519,833063,0,4,0,1,0,1
889,13716,13610,2,178,26,2,4,102
756,3612,3123,1,41,14,3,0,19
531,1408,1098,0,12,0,0,0,7
801,56209,47461,18,299,542,53,12,161
1044,1637,1274,0,14,1,0,0,7
1139,3237,18737,9,32,77,20,8,30
491,4236,4423,0,68,9,3,0,37
169,5338,4967,1,64,11,1,4,34
779,419,998,2,5,0,3,0,1
908,34648,33725,6,90,353,41,23,67
704,3168,2911,0,38,4,2,5,22
18,5849,5506,9,54,5,8,10,49
858,4496,5181,0,64,29,4,0,23
113,1189595,160,0,0,0,0,0,1
1255,2539,2859,0,23,0,0,0,17
1027,3596,3557,4,48,15,6,0,21
673,13161,13103,2,128,13,3,2,112
465,1160,998,0,9,2,1,0,6
1152,2764,3793,1,15,27,1,2,16
829,1400,1812,0,11,0,1,0,7
1033,1530440,852,0,14,4,0,0,2
1254,186,462,0,0,0,0,0,0
339,2098,2073,1,22,0,0,0,12
1239,2967,3202,1,31,2,0,0,29
824,3343,2562,0,22,4,0,0,22
368,573,1203,0,6,0,0,1,1
1008,1379,1114863,1,5,8,1,1,0
681,822,2919,0,8,0,0,0,2
692,2612,2388,0,11,2,0,0,23
555,4064,4055,5,40,2,0,0,18
382,4683,4706,2,57,5,2,6,32
1056,368,835,0,2,0,0,0,3
464,2478,2744,0,29,7,2,0,25
143,12560,12554,4,187,21,3,2,106
146,3006,2888,0,42,2,0,0,18
967,6216,6446,5,76,41,5,5,31
956,834,1716,0,5,10,0,1,1
1103,28531,29763,9,85,376,26,20,35
55,7015,7801,7,78,15,7,6,38
136,15475,14928,2,169,17,2,2,115
548,705,1341,1,8,0,0,0,3
784,2857,3152,3,90,11,2,4,69
774,10743,28320,1,159,15,6,0,69
1279,1853,1440,2,16,4,0,0,12
117,8681,8656,6,114,9,1,3,69
633,16654,15828,8,199,40,6,6,168
602,1150,1995,0,15,3,0,0,7
17,20857,20392,20,160,64,50,28,102
137,8603,8241,1,91,6,2,1,60
43,5682,5281,3,50,10,3,2,33
833,3958,3705,2,27,3,0,3,25
1299,1081,1338,0,15,2,2,0,8
834,10884,20721,6,177,16,8,12,47
380,2609,3105,1,45,5,3,0,23
982,704,1286,0,14,14,0,0,2
798,9347,9324,7,171,56,7,8,106
1329,803904,101,0,0,2,0,0,0
398,118,227,2,2,0,0,0,0
642,2152,2368,1,36,6,6,5,6
817,7405,7031,3,82,50,9,4,43
849,4763,4767,1,55,0,0,4,32
172,5871,5455,3,55,16,1,2,49
470,2552,2628,0,33,4,0,0,16
495,8924,8457,2,107,12,0,1,87
827,1753,1776,1,30,5,1,3,1
33,5990,6354,2,64,3,7,1,39
836,3098,28833,0,33,12,2,0,21
128,4938,5282,0,56,17,4,1,43
1233,5177,5509,1,85,9,3,0,38
561,5266,4819,1,56,5,4,0,24
921,4319,4354,0,23,83,6,0,13
525,245,325,0,5,0,0,0,0
868,11212,17283,3,114,20,5,0,89
330,3605,3517,4,29,3,0,0,31
987,4061,4552,6,63,31,9,3,55
588,1576,2290,0,21,7,0,0,12
4003,974324,979567,527,333,734,1549,972,343
1048,1109,1100,2,4,1,0,0,10
1159,14364,1203,1,9,0,1,0,4
992,13300,12561,8,202,33,2,2,100
428,6503,6548,1,61,5,2,1,42
148,13432,13119,3,136,18,8,3,109
1017,6097,8793,0,43,49,9,4,33
171,3634,3874,0,41,7,2,7,17
75,10957,11250,3,148,7,11,10,73
175,280,1647022,0,3,0,0,0,0
203,12180,11624,6,167,17,11,1,101
1192,9413,9184,4,89,31,8,5,42
822,8189,8777,5,89,22,9,6,45
371,5934,12429,0,72,14,1,3,44
402,1807,699,0,3,0,0,0,4
577,607,891,0,7,0,0,0,0
1053,1926,2221,3,20,4,2,0,12
564,1647,789465,4,17,0,1,1,7
703,885,991,0,10,1,0,0,5
193,7162,7219,4,116,20,3,1,79
1236,175,894,0,0,0,0,0,3
971,4573,7935,6,39,103,24,3,16
923,9448,8123,2,33,137,6,1,16
793,8402,8456,0,100,14,7,6,66
1235,14865,15245,2,197,36,0,0,117
214,13538,13709,2,158,21,1,0,94
342,10946,11642,1,108,11,3,9,55
1315,2746,3037,0,39,9,2,1,15
627,9383,9025,2,115,8,2,3,69
910,8502,9357,3,86,96,9,4,53
107,1005,2003,0,14,0,0,0,6
348,2087,2241,0,26,3,0,0,14
454,3646,3516,1,36,4,3,4,33
1025,8807,11495,5,25,139,38,0,9
1185,10068,11553,6,79,104,6,1,40
1070,18368,17607,4,217,30,1,0,143
728,2712,2815,0,41,9,3,4,15
20,3034,604493,2,17,2,7,0,21
475,1313,1380,0,21,1,0,1,15
25,11593,24304,4,54,113,41,5,46
1150,119451,1375,0,8,9,0,0,9
140,3812,3777,3,50,7,0,0,34
46,1244,1526,0,15,4,1,0,5
1328,1299,98,0,0,0,0,0,0
391,1517,1271,0,14,3,0,2,16
936,41924,40342,14,211,472,36,6,156
578,7891,8460,4,104,11,5,11,33
886,9644,10827,11,122,18,1,0,68
500,36261,31578,20,473,70,18,25,268
394,1938,1995,0,23,1,0,4,18
1018,8619,9722,7,52,108,21,4,14
847,635019,1729,0,11,2,0,0,10
811,1958,1748,1,8,27,5,0,3
1041,637,1114,0,10,1,2,0,2
814,3661,4403,1,53,21,15,0,15
949,29683,32566,10,268,191,22,9,130
369,562,2162,0,2,0,1,1,5
19,4516,4055,5,36,4,8,7,14
587,485585,2831,1,38,12,3,0,10
70,4780,5018,3,56,13,2,2,55
608,563,1125,0,10,1,0,0,1
445,5009,5398,1,64,15,7,0,34
23,3197,3154,0,19,0,6,1,20
1310,1198,1535,4,10,14,9,10,10
405,128,822,0,0,0,0,0,0
1230,3436,594,0,7,4,0,1,3
324,13617,13351,10,124,19,7,3,90
825,2286,2045,0,17,1,0,0,15
946,9867,2934,1,40,9,5,3,12
162,3543,3905,0,56,3,1,1,26
420,2246,2093,0,23,0,0,0,14
50,4743,4830,2,49,12,3,7,32
354,17267,18547,7,250,68,13,24,67
1024,1906,2031,0,12,32,0,0,7
301,7121,6658,15,29,12,9,6,39
820,36159,34406,13,326,181,38,13,211
716,8011,7643,9,133,18,5,6,34
480,2248,1833,2,26,4,0,1,10
81,5883,6130,0,61,6,2,5,37
1125,339,1633,0,8,0,0,0,2
456,656,1528,0,8,0,0,0,6
441,4656,4840,0,51,9,3,0,34
416,1489,1561,0,18,0,3,0,8
