TAZ_ID,Inbound,Outbound,Outbound Commuter,Resident Worker,Long Term Visitor,Short Term Visitor,Inbound Commuter,Home Worker
507,6382,6484,10,80,18,7,5,55
534,1555,378628,0,23,3,0,2,14
27,10753,9357,13,103,32,8,7,47
365,2354,1988,0,19,0,1,0,13
150,6402,6368,3,63,35,4,9,34
134,835,781,0,12,0,0,0,1
880,12663,13585,8,132,38,5,1,79
138,798,816,0,7,3,0,0,3
79,935,11627,0,11,0,1,1,3
1321,1614,2598,0,29,10,7,0,21
808,13104,11207,2,47,159,27,1,29
839,5794,5628,2,59,22,2,3,50
217,2419,2704,0,26,8,1,0,27
914,34857,31814,7,113,367,65,8,77
180,2780,3201,0,38,8,0,0,19
1119,5152,4861,0,40,9,0,1,25
452,1301,1662,0,15,0,2,0,5
1297,6284,6531,2,71,14,0,3,54
667,17237,17499,18,348,36,10,11,182
1208,4126,4548,0,46,15,0,2,27
828,2256,1872805,0,26,3,1,0,11
1132,11817,12040,10,100,17,2,0,62
488,2232,2554,0,23,4,1,1,10
787,13907,13654,11,201,55,3,7,118
1199,2170,2133,2,31,0,1,0,14
1340,871,832,0,6,1,0,0,6
888,36093,48541,23,376,54,5,6,246
73,4463,5474,0,53,5,0,4,39
433,4677,4961,2,52,8,0,0,33
67,8567,8641,7,96,23,12,9,55
559,2538,3365,0,26,2,0,0,13
676,4816,16308,0,77,11,3,5,50
379,1473,17841,0,20,3,0,0,11
709,22932,3841,0,39,36,6,0,18
323,11805,10550,3,100,13,6,3,66
718,7671,5335,0,93,18,3,3,35
1143,5899,5499,10,33,69,31,6,20
1010,4414,5239,2,24,38,15,1,20
483,3834,4032,3,56,10,1,0,42
661,4406,4574,1,60,13,3,2,28
968,3145,3174,0,39,8,0,0,15
130,3895,4268,3,44,8,5,4,29
1130,6011,5512,2,49,6,0,0,34
518,1694,2745,0,28,11,6,3,3
1241,6605,6864,3,65,23,0,0,84
1220,1939,1833,0,29,2,1,0,10
4001,1734422,1730907,267,201,809,968,285,214
1184,943,1159,0,11,15,0,0,1
725,6829,7462,12,107,38,13,3,42
705,788,922,0,8,0,1,0,7
1129,11863,20788,5,103,26,6,2,76
77,5511,4614,1,52,27,7,0,32
672,3178,2920,1,39,1,2,1,10
1250,2014,2870,4,32,0,0,0,18
655,9870,10365,7,157,29,4,3,88
95,6516,6832,0,59,9,7,3,37
1216,5473,5588,3,63,26,3,0,44
7,1161,1192,2,7,2,1,0,10
662,7055,7673,2,91,10,2,1,69
530,734,1036,0,10,1,0,1,3
721,3490,4439,0,62,20,5,1,12
899,13048,17205,5,75,202,12,17,31
907,827,1514,0,4,25,3,0,3
477,7311,7283,0,116,13,2,2,62
