TAZ_ID,Inbound,Outbound,Outbound Commuter,Resident Worker,Long Term Visitor,Short Term Visitor,Inbound Commuter,Home Worker
1110,570,1154,0,0,4,1,0,4
27,16547,8026,13,91,26,5,9,49
365,1495,26401,0,20,0,4,0,5
150,6273,6604,0,66,31,7,4,44
1180,2577,1956,3,24,16,5,5,15
880,12725,12307,2,130,33,1,1,69
1184,1205,998,0,8,15,0,0,4
1294,31685,46365,20,132,387,27,24,73
1321,1274,2162,0,34,6,0,0,11
808,11388,10577,0,35,187,16,0,22
839,4577,4660,1,53,11,8,3,43
217,3620,3655,3,37,9,6,3,26
914,27092,25863,7,103,326,30,8,80
1326,1402,1289,0,19,3,0,0,9
1119,4630,4793,0,41,1,1,4,30
16,294,334,1,0,2,0,0,0
1297,7288,6306,1,68,1,2,0,52
667,31725,23900,15,442,29,14,14,220
1208,4106,4094,0,48,5,3,4,31
828,1377,1577,0,19,4,2,4,5
1248,1897,2241,1,30,8,0,1,14
488,1635,1366,0,13,3,1,0,5
211,5308,3881,0,50,1,0,1,28
787,11408,11724,5,189,26,13,6,109
1199,2248,2225,2,34,0,0,2,14
1340,621,15941,0,4,0,0,0,1
888,30575,30496,15,367,41,6,6,236
73,6473,7219,0,94,3,1,3,46
71,6589,6895,0,90,19,8,9,23
67,9567,10295,7,125,10,11,15,57
760,5738,5207,0,48,4,0,3,43
818,2291,2744,2,29,3,2,0,10
624,4955,4914,0,43,7,3,2,43
709,2861,17681,0,43,3,0,1,14
931,14745,20449,2,129,212,17,10,55
718,5311,5135,2,87,10,3,3,26
1143,3696,3621,9,43,28,17,6,8
1010,3505,4169,1,19,26,8,8,22
483,4860,5443,3,75,5,0,3,58
661,3489,3403,1,56,4,0,1,13
130,4049,4838,3,48,8,0,2,17
1130,5527,5455,1,51,4,0,0,34
518,3244,3684,0,34,18,17,4,17
1241,5313,5425,3,60,9,4,0,65
1220,2003,1969,1,23,12,0,1,13
4001,1551325,1554643,274,180,611,740,285,179
1035,3300,18941,0,29,19,4,0,20
725,8150,9566,12,162,23,11,6,61
956,1325,1549,0,21,5,0,0,1
1129,10592,10680,2,108,9,3,2,69
77,4326,4027,0,63,8,6,0,33
672,3756,3912,0,43,4,0,1,14
1250,2026,1919,0,32,0,0,0,13
989,1311,2055,0,18,1,0,0,9
655,9610,8932,3,145,13,5,5,81
95,7161,7644,0,77,3,0,6,36
1216,3134,3440,2,50,12,4,0,14
7,1433,751872,0,13,10,0,0,9
662,7187,6922,4,78,8,0,2,50
530,398,2904,0,3,0,0,0,1
721,4322,10817,0,87,10,7,6,21
899,16355,17727,12,70,210,22,22,34
879,11184,11487,0,102,12,1,0,82
998,4710,4366,1,66,7,1,0,48
1323,1749,2206,1,20,6,0,0,18
34,3018,3769,2,32,1,2,4,15
