TAZ_ID,Inbound,Outbound,Outbound Commuter,Resident Worker,Long Term Visitor,Short Term Visitor,Inbound Commuter,Home Worker
507,6282,6016,7,69,12,2,5,47
27,24468,7358,7,69,21,18,1,49
365,1320,1683,0,15,5,0,0,12
150,4083,5708,1,49,34,9,0,35
319,529,3215,0,2,2,1,0,2
880,35922,9680,5,80,34,5,0,58
1184,1342,1128,0,6,10,1,0,2
79,1084,23237,0,4,0,2,0,8
114,2722,3447,0,27,29,4,0,20
808,8632,8752,1,60,106,23,0,33
839,3299,3274,1,28,9,5,0,32
217,2847,2732,0,29,2,5,0,24
914,35979,21805,4,83,276,24,4,59
7,793,689,1,8,1,1,0,1
1119,4088,3923,1,26,3,0,0,24
16,1080516,414,0,1,4,1,0,0
809,9409,8479,2,59,106,21,3,37
754,2669,3566,0,35,2,3,0,14
1208,1812,1650,0,26,1,1,1,9
828,1068,1344,0,5,4,0,0,11
1132,8466,8228,4,67,5,4,0,49
488,1178,1558,3,10,0,0,0,10
211,3494,3098,0,35,7,0,0,28
787,8090,8865,5,133,33,2,5,88
1199,904,1089,1,14,1,0,0,6
558,1328,1366,1,9,2,0,0,9
888,26171,25857,26,243,48,13,0,209
73,4817,4588,2,48,0,4,0,28
71,2772,2290,0,21,18,4,1,19
67,4181,9198,2,49,14,4,3,34
760,3493,3600,0,26,6,0,0,25
818,1637,1878,0,16,4,0,0,13
670,1709,2593,0,23,4,0,0,18
923,6815,8009,0,29,123,10,0,20
321,2926,22912,1,20,1,3,0,20
931,11870,10680,2,46,156,6,3,44
773,8093,7823,1,76,13,2,0,47
856,3808,3852,1,50,2,0,0,32
483,3133,2727,0,37,3,1,0,39
661,2883,3486,2,49,5,1,0,17
968,2549,3112,2,22,6,1,0,16
130,2415,2447,0,27,10,3,0,13
1130,4186,3839,0,38,3,0,0,21
518,727,4548,0,11,2,1,0,0
1241,5000,5052,2,53,10,3,0,54
909,21250,21626,9,72,275,21,4,46
897,199168,148605,68,497,826,134,41,282
552,2492,2049,2,20,1,2,0,16
725,3696,4023,11,57,15,8,0,35
705,470,488,0,6,0,0,0,5
1129,9397,9608,0,100,15,7,0,37
77,3856,8417,0,44,17,5,0,29
672,2958,4426,0,31,5,0,0,22
1250,1853,2392,1,35,3,0,0,15
655,6679,6402,4,93,20,4,0,62
95,5149,5233,2,42,5,1,2,27
1216,3128,2549,1,31,7,8,0,15
662,5176,5134,3,52,18,3,0,41
530,702,1979,1,6,1,0,0,1
721,1359,1968,0,21,8,2,0,8
899,14757,21268,11,46,240,34,10,47
907,1324692,584,0,3,10,1,0,2
879,8945,9762,4,83,18,0,0,62
439,1821,2349,4,20,1,4,0,16
998,3393,4185,0,49,11,0,0,35
1323,2094,24917,1,21,2,0,0,15
34,2304,1868,0,15,0,2,1,12
1223,3387,3412,2,25,18,1,0,27
417,321,1633,0,0,0,0,0,2
503,5518,29067,7,41,10,11,4,20
1231,2248,2417,5,19,10,7,4,4
598,2374,3299,0,34,11,2,1,22
139,2863,2304,1,27,7,0,0,17
118,4731,4471,1,50,9,1,0,35
226,3067,3006,1,20,8,11,0,19
1226,14955,16176,7,126,33,7,4,73
892,44,679029,0,0,0,0,0,0
1242,1345,24928,0,14,3,0,0,19
1327,1178,514,0,8,0,0,0,0
199,4723,4706,7,75,10,2,1,60
862,5632,6484,4,59,34,7,0,45
315,3551,3422,1,33,14,0,1,15
803,8148,5268,3,15,85,11,0,17
434,1261,30874,2,3,0,0,0,4
794,5068,5188,2,54,12,0,0,49
1058,2375,2698,1,14,1,1,0,27
1147,13346,10582,6,35,142,15,8,39
1330,2071,2423,0,23,2,0,0,9
796,11048,10472,4,102,100,14,4,68
529,1637,1064,0,10,13,0,0,3
334,2787,3216,2,33,5,0,0,27
1040,6041,5283,1,51,54,6,0,46
362,590,650,0,5,4,1,0,0
1229,3782,3697,2,32,8,0,0,18
62,964,1189,0,6,5,0,1,12
1198,2043,1883,1,22,5,0,2,14
3,13335,12234,10,95,42,35,20,61
736,992,875,0,13,0,0,0,7
392,175,229,1,2,0,0,0,0
1338,29266,2143,1,17,1,0,0,13
104,521,1443,0,7,0,0,0,0
667,9632,8901,11,193,14,7,1,103
403,701,821,0,11,0,0,0,2
690,808,2429,0,6,3,2,0,7
1038,3280,3856,0,18,44,2,0,3
141,6355,6180,2,77,18,0,0,38
326,688,763,4,6,0,0,0,4
103,2857,3066,0,24,10,6,0,18
1188,3015,3161,4,30,6,6,5,34
574,3553,2938,6,22,5,3,0,14
317,756,1034,0,5,3,1,0,1
1248,1335,1463,0,21,6,0,0,11
208,8798,8519,7,129,16,3,0,84
311,4582,25088,5,42,10,4,0,31
1030,2502,2217,0,20,18,7,0,10
322,2209,2505,0,25,4,0,0,17
1145,10879,9886,2,106,101,25,4,89
849,4210,24301,0,40,11,0,0,36
431,3435,348,0,4,0,0,0,0
1006,19673,20403,13,190,36,12,0,129
771,4626,3992,1,36,1,0,0,29
155,2444,26589,0,20,3,0,0,19
564,1624,1088,1,10,1,0,0,9
1336,959,1391226,0,7,1,0,0,0
517,996,1150,7,7,4,1,0,3
94,733,18751,0,11,0,0,0,3
1000,419,601,0,1,1,0,0,1
228,1363,23237,0,9,3,5,5,3
363,545,1293,0,0,2,0,0,3
761,978,1196,0,12,2,2,0,6
1179,350,459,0,6,4,2,0,5
432,10158,10435,4,79,12,2,0,55
223,278,340,0,1,0,0,0,2
653,737,657,0,10,2,0,0,4
212,2012,2240,0,31,9,1,0,9
872,6774,6893,1,85,25,5,0,63
615,1455,1859,1,19,3,0,0,16
1148,4246,3915,0,21,56,1,0,16
948,6983,6898,0,25,94,5,0,22
1308,548,779,0,0,10,0,0,0
1254,77,715,0,0,1,0,0,1
592,724,832,0,8,10,0,0,7
974,4276,4992,1,33,36,2,0,26
204,2205,3058,0,19,3,0,0,19
679,1686,1263,0,16,0,0,0,3
450,1998,2275,1,32,7,0,0,11
516,2215,31495,2,21,6,2,0,27
4002,365677,361077,46,48,261,408,83,36
1010,4348,4404,5,16,31,14,1,21
442,1076,1064,0,9,3,0,0,12
1054,1572,1893,1,16,1,1,0,17
1277,4945,30419,7,1,37,47,4,0
689,1072,1474,0,12,10,1,0,10
758,9574,5335,0,67,3,0,0,34
644,702,639,0,9,2,1,0,2
314,536,737,0,4,0,0,0,1
1162,605,985,0,5,2,0,0,9
954,3151,3490,0,35,23,2,0,17
1281,23406,22877,3,26,120,155,0,29
1045,955,470,0,6,0,0,0,3
936,30663,31721,24,194,357,34,5,170
1303,1158,1281,0,23,6,0,0,4
1122,281,231041,0,1,3,0,0,0
505,270,3530,0,4,1,0,0,1
1335,14467,1536,0,5,13,3,0,6
373,1037,1067307,0,16,0,0,0,1
722,1207,1328,0,14,3,1,0,11
562,1235,1181,0,8,0,0,0,5
951,9937,9478,2,101,28,4,0,86
