TAZ_ID,Inbound,Outbound,Outbound Commuter,Resident Worker,Long Term Visitor,Short Term Visitor,Inbound Commuter,Home Worker
27,10966,9868,10,97,38,16,13,55
365,7968,2050,0,24,4,4,0,11
150,5901,6004,6,73,27,7,0,30
134,1001,1309,0,17,0,0,0,6
880,11743,12551,6,121,36,1,1,72
1184,1062,1062,0,9,9,3,1,6
79,1379,1647,0,18,0,4,1,7
114,2585,2556,1,27,10,1,0,16
808,6922,6616,1,49,80,11,0,37
839,4631,16264,2,52,8,3,1,48
217,2153,2356,1,27,0,5,0,20
914,23536,22272,10,112,259,20,7,71
180,3396,3160,0,42,1,0,0,26
1119,4460,4083,2,35,3,2,2,21
452,2428,2331,0,31,5,0,0,13
809,7863,20713,1,47,99,12,1,23
667,19431,20444,19,387,26,22,14,220
12,6101,6436,8,65,15,4,5,43
1208,3528,3565,0,37,6,5,1,29
828,1713,1467,0,17,0,0,0,10
1132,11792,11945,6,104,13,4,1,54
488,2024,1314180,0,31,5,0,0,8
211,5370,5202,2,66,6,0,0,30
787,12801,13313,6,209,40,4,8,124
1199,3919,3796,0,50,12,4,3,15
558,2275,14068,0,21,0,0,2,13
888,32857,33396,17,409,32,7,4,238
73,7157,7355,1,104,3,0,0,44
433,4470,4408,5,43,5,0,0,21
67,10455,10888,7,105,11,6,21,97
818,3228,3511,0,41,10,0,2,17
379,1521,11134,0,22,1,0,1,13
709,2177,2661,0,39,9,0,4,10
931,15523,16854,1,156,189,15,11,55
718,7064,6099,2,97,13,8,2,37
1143,3508,4374,12,36,43,9,6,12
1010,3662,3813,2,18,35,6,3,17
483,3965,13409,1,49,9,1,2,43
661,3510,4243,2,59,4,1,0,21
127,5867,6393,1,76,9,8,6,47
130,4112,3452,3,45,4,0,0,23
1130,4718,4955,0,49,6,0,0,26
518,1901,1753,0,14,10,3,8,6
1241,6010,6061,1,67,7,0,4,81
1220,1458,1416,0,31,1,2,0,3
4001,1577419,1580361,282,188,695,753,284,225
1035,3319,3133,2,40,13,7,3,14
956,1420,1312,1,19,4,0,0,1
1129,11876,11866,1,111,14,4,1,67
77,4236,10374,0,46,13,4,0,44
672,3452,3724,1,40,1,1,3,10
1250,1607,2423,1,29,3,0,0,16
655,9432,9448,2,144,11,4,2,95
82,6196,7174,5,70,13,5,3,52
1216,4360,4927,1,54,11,3,1,28
7,995,1963,1,10,2,2,0,5
662,7402,7447,1,89,7,2,0,67
530,399,535,0,9,1,0,0,0
721,4904,4728,0,80,13,6,2,20
899,20941,23659,15,53,250,30,19,32
907,1115,976,0,0,17,0,0,0
879,11796,11695,1,100,13,5,0,82
439,5204,6138,4,78,9,5,4,31
998,4723,4281,0,64,11,1,0,50
1323,2032,2255,1,33,2,0,0,21
34,2584,2466,0,24,0,3,3,15
1223,15513,4237,5,38,11,2,1,37
417,350,268,0,0,0,0,0,3
503,4636,9468,4,43,9,8,13,15
62,1213523,1356,2,14,3,0,3,10
1231,2410,2382,0,30,5,1,4,13
598,5172,5554,1,66,8,17,3,27
139,2643,3062,0,35,3,0,0,29
118,7321,7162,2,77,20,7,0,53
226,3959,3828,0,24,9,14,3,25
107,817,1172,0,6,0,0,1,7
1226,18823,18789,9,165,21,10,4,70
892,7309,147,0,1,0,0,0,0
1298,3617,3045,0,37,0,0,0,24
408,294,184,0,0,0,0,0,0
1269,6323,6124,0,95,15,3,1,44
216,2612,2564,1,33,1,1,0,26
315,4555,3942,0,42,5,7,2,19
803,4221,4162,0,25,62,7,1,10
794,5831,6020,6,72,12,1,0,52
1058,1890,2570,0,16,3,1,3,14
1147,9868,8670,3,39,125,10,1,37
1330,2888,1638226,0,27,2,0,0,12
796,14683,24470,7,166,80,15,5,100
1306,1100,10,0,0,0,0,0,0
334,2941,2686,0,32,5,0,0,32
1040,8068,7705,4,80,71,2,2,54
996,288,1616,0,3,0,0,0,0
1229,5154,4698,2,33,6,0,0,31
842,10372,9923,4,89,28,15,4,71
1198,6611,6369,2,78,10,5,8,44
736,969,1568,0,14,2,0,0,14
1238,4337,4585,0,72,6,0,0,27
138,377,877,0,0,0,0,0,0
1338,4084,2845,0,25,2,1,0,19
104,1079,912,0,8,1,0,0,3
402,502,554,0,7,0,0,0,3
403,923,803,0,6,0,0,0,3
1038,6717,7627,1,105,45,8,9,32
776,401,968,0,6,0,1,1,1
16,9206,265,0,0,3,0,0,1
326,800,889,1,12,0,0,0,6
103,5054,4898,1,51,14,3,6,22
1328,311,531,0,0,0,0,3,0
317,1668,1495,0,11,0,0,2,6
1248,2270,2299,0,27,3,1,0,24
473,1646,1673,0,25,2,0,0,15
208,13766,13485,9,204,16,5,3,130
311,6674,7017,1,63,8,0,5,47
885,1453,1639,0,22,5,1,0,7
201,6408,6838,1,62,7,5,0,38
462,2199,2698,0,36,7,2,1,18
431,445,13591,0,5,0,0,0,6
57,926,519,0,6,0,0,0,3
1006,24979,24950,13,225,37,9,13,125
771,5426,5328,2,49,5,2,0,38
1235,15465,30733,8,215,20,7,0,98
155,3915,3728,0,37,6,5,1,21
1336,996,1177,0,10,1,0,0,5
517,2264,2479,0,26,6,2,4,9
94,1620,1431,0,12,1,0,3,8
1000,1101,1496,0,14,2,2,0,9
228,1458,4972,2,3,1,11,2,4
363,11208,360,0,3,1,0,0,2
761,1605,1324,0,18,1,0,0,9
1179,835,1751884,1,12,5,0,0,5
432,14146,13450,2,126,7,0,4,79
223,233,373,0,6,0,0,0,2
611,5106,4903,1,60,12,2,6,36
212,2197,1655,3,21,3,1,0,14
872,10701,10910,2,151,32,6,3,84
615,3132,3877,1,33,6,4,0,33
1148,3574,4153,1,24,54,2,0,19
948,16613,17272,7,186,98,11,13,64
1308,1813,132,0,1,2,0,0,0
653,554,2463,0,3,0,0,0,2
592,1428,1147,0,21,3,0,0,7
551,902,902,0,6,0,0,0,6
204,1807,1885,0,18,3,0,0,19
679,1833,2076,0,14,0,0,0,13
450,5068,4694,1,57,7,3,2,32
516,3535,3676,0,36,8,3,4,33
4002,455727,459572,93,27,255,393,100,51
507,7368,6909,12,88,11,12,5,57
442,2582,2893,0,39,1,0,0,14
1054,1954,9897,0,31,2,0,0,8
643,5096,9735,3,76,11,4,8,41
689,3543,3550,0,38,5,7,4,23
758,6239,6289,1,68,8,0,0,52
314,794,1112,0,8,2,0,0,1
1162,1157,3044,0,6,1,0,1,14
954,5925,5936,1,60,21,1,1,40
1281,10046,8951,5,27,89,80,0,22
1045,906,1305,0,12,0,0,0,4
449,11007,2204,1,38,5,4,0,7
1303,469,552,0,12,0,0,0,7
1122,421,748,0,6,0,0,0,2
552,2522,2474,0,20,3,3,1,20
523,461,17696,0,7,0,0,0,0
373,1576,278035,0,23,3,0,0,5
722,3180,3652,2,44,12,5,7,24
562,979,1272,0,5,0,0,0,9
951,12681,12349,4,169,17,0,1,107
783,1457,6575,1,48,0,0,0,29
4,745,754,0,10,1,0,0,5
708,1345,1396,0,17,0,0,2,9
179,728,908,0,9,1,0,0,3
902,74660,67474,45,323,523,50,41,147
727,8933,8666,1,149,8,7,5,66
429,2782,2718,2,24,0,0,0,14
1193,262819,1333,0,3,0,0,2,16
476,4381,4270,0,69,10,2,0,41
590,2207,1980,0,38,4,2,0,10
1322,992,604,0,13,0,0,0,9
1155,3296,4145,1,27,8,0,2,17
1121,1636343,2675,1,28,5,3,0,16
595,2352,2729,1,27,25,7,0,17
634,4342,4439,4,53,11,0,0,38
210,8874,9469,5,120,12,3,0,67
730,11472,11259,13,187,25,14,5,77
44,2437,2325,0,23,0,2,1,16
343,2615,2345,1,22,0,0,0,13
1288,918,824,1,4,3,0,0,7
397,821,560,0,9,0,0,0,6
1290,2000063,33,0,0,0,0,0,0
683,7821,7527,0,102,31,7,7,43
364,5714,5802,3,72,5,3,5,42
691,4108,4353,1,41,5,0,1,29
1196,1258,659,0,9,0,0,0,4
1023,1265,1583,0,13,19,1,0,4
1266,1219,1250,0,8,0,0,1,6
1084,1784,2053,1,23,9,5,0,14
735,4006,4482,2,58,9,2,0,30
901,3356,3601,7,79,32,2,2,71
980,4952,4248,0,11,89,7,0,2
26,3554,3475,2,23,12,2,7,17
323,9341,9029,1,93,8,4,2,57
4005,2008391,2014329,458,319,1071,1466,719,308
654,1809,1635,2,14,2,2,3,17
1348,2759,1409,0,14,1,0,0,8
319,2020,8417,0,18,0,2,1,14
773,10063,10846,2,105,14,2,0,57
1123,1575,1752,0,20,3,2,0,9
123,4279,4392,4,34,10,1,2,25
510,6226,6033,4,76,7,14,12,36
1171,3675,4460,1,42,1,0,0,24
133,5246,4843,1,52,8,1,8,33
105,6729,6982,0,100,5,4,8,26
644,1290,1438,3,21,4,0,0,9
765,3028,2891,0,29,1,1,0,25
305,7397,7211,2,90,9,8,6,42
871,7710,8236,0,67,19,3,2,44
947,7917,7824,1,119,21,4,7,36
856,4599,4370,0,72,3,0,0,34
207,21026,10189,2,126,15,1,1,77
742,5337,5769,0,79,9,0,3,22
1131,9184,8883,1,109,9,0,0,60
1036,2431,1061433,0,43,13,1,5,5
102,4844,5154,2,62,7,3,8,31
618,1832,9730,0,26,2,0,0,17
1167,215,539,0,4,0,0,0,1
1003,418,2431,0,7,0,0,0,0
1032,11809,11863,11,105,85,22,8,61
466,1969,2364,0,25,3,0,0,9
369,161,709,0,4,0,0,0,1
887,727,540,0,3,0,0,0,2
353,2221,2340,0,33,6,1,5,10
366,3435,3670,0,51,6,2,0,16
830,1236,1893,0,11,0,0,0,8
396,1146,3045,0,8,0,0,0,5
1083,1230,1758,0,13,2,2,4,5
1007,15606,14122,11,98,37,23,8,73
585,7579,7556,2,113,7,1,0,43
797,14953,13761,8,169,25,6,3,115
1272,3021,10533,2,31,35,3,0,10
407,366,643,0,0,0,0,0,0
686,4363,4277,0,36,6,1,0,30
1194,495,12823,0,6,0,0,0,0
191,2811,3000,0,20,9,0,0,19
1255,2830,2902,0,28,0,1,0,18
938,4144,3499,3,50,24,5,3,27
767,3752,4428,0,51,3,2,0,26
1114,6402,1367320,5,64,11,2,6,36
47,4410,4547,0,53,3,1,5,24
1002,228,456,0,1,5,2,0,0
10,62,1383082,0,0,0,0,0,0
506,8054,8298,11,96,13,13,29,47
997,1688,2113,0,29,0,0,0,20
89,10615,11042,3,139,23,10,9,70
792,13541,14044,7,198,38,16,4,115
990,3003,4530,0,46,38,6,0,23
589,13718,13588,12,233,23,7,9,82
528,717,6272,0,8,2,0,1,5
864,5362,5747,3,51,6,4,0,39
1243,6505,6515,0,107,9,0,0,51
649,122,667,0,0,0,0,0,0
680,3240,3267,0,31,3,0,0,18
533,726,171173,0,11,1,0,1,6
1055,2834,3268,1,29,4,3,0,18
837,1491,1165,0,8,0,0,0,10
1146,6627,5018,2,22,73,8,5,27
1021,2720,3594,0,16,42,6,1,8
785,3606,3842,9,143,23,3,1,53
1287,917,1750,0,7,2,2,0,1
1128,8360,7538,3,57,3,2,2,52
1222,1378,1322,1,1,9,10,0,13
1252,3970,4111,3,61,9,0,1,30
