TAZ_ID,Inbound,Outbound,Outbound Commuter,Resident Worker,Long Term Visitor,Short Term Visitor,Inbound Commuter,Home Worker
27,12752,11217,11,134,30,8,12,56
365,1858,64226,1,25,2,2,0,10
150,7442,7264,2,59,40,7,4,44
319,2008,2339,0,19,3,0,1,11
880,11981,25303,7,126,48,6,0,77
1184,1053,1280,0,8,5,2,0,5
79,1215,247986,0,15,0,0,3,4
114,2412,3015,0,21,17,1,0,11
808,8149,7791,1,45,109,18,3,23
839,5519,4846,2,53,24,5,2,45
217,2039,2527,2,32,6,3,0,16
914,34002,31609,8,109,345,39,7,70
1326,2026,2343,0,39,3,1,0,16
1119,4108,4302,2,37,6,4,0,21
16,572,523,0,1,0,8,0,1
809,8625,8752,5,55,112,14,2,33
754,4056,4027,0,42,5,2,0,32
1208,4677,4871,0,49,17,2,4,31
828,1363,3444,0,20,1,2,0,7
1132,12283,12821,12,105,18,4,0,54
488,2457,2249,1,19,2,0,0,13
1287,713,5891,0,3,0,0,2,1
211,5119,4853,1,52,8,3,0,36
787,12974,13378,11,209,37,10,6,116
1199,2452,2974,2,30,7,3,2,15
558,1821,1564,0,12,0,1,0,11
888,33709,34431,18,411,42,5,4,243
73,6879,8459,0,95,6,4,3,45
71,5764,14759,1,88,13,14,12,20
67,8237,8992,6,93,14,7,16,54
818,3167,4189,1,39,12,2,1,21
379,1184,1234,1,17,0,0,0,9
923,10066,8223,1,35,104,6,1,24
931,17043,17097,2,129,201,26,5,50
773,9912,9876,1,91,4,2,0,62
1143,3622,3845,7,36,50,10,6,22
1010,3818,996441,1,30,26,5,0,15
483,3556,4218,2,64,8,1,3,36
661,3748,3776,0,54,4,1,0,25
127,6675,6846,2,84,23,5,6,43
130,4338,4366,0,53,2,6,1,25
1130,4499,4891,1,46,2,0,0,34
518,2464,2788,0,40,3,6,2,6
1241,6285,6027,2,65,17,1,0,74
1220,1211,1088,0,21,4,2,0,1
897,257916,193939,89,573,936,148,82,316
1035,3639,3328,0,33,18,7,2,22
725,6617,12652,11,108,25,14,7,46
